"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
"3","179.034717","179.034872548","179.034982284","656179.3","-9999","1071824.4","10.27","-1","-0.612930308","0.934104195","0","0.560462517","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"4","179.034902","179.035057548","179.034982284","701971.3","-9999","1060686.4","11.12","-1","0.4203867","0.968442164","0","0.581065298","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"11","199.061075","199.061218876","199.061197032","576029.3","-9999","1156335.8","8.65","-1","0.109732414","0.997817525","0","0.598690515","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"31","242.175919","242.176037747","242.176167217","1381833.5","-9999","765646.6","22.44","-1","-0.534609531","0.949462382","0","0.569677429","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"32","245.048364","245.048481073","245.048538149","650441.9","-9999","769798.5","9.46","-1","-0.232916757","0.99020466","0","0.594122796","9","0.166666667","0.916666667","N2 P1 O2","de-protonated","0","-9999","C12 H11 O2 N2 P1","12","11","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"33","245.048667","245.048784073","245.048918271","737353.9","-9999","627333","10.99","-1","-0.547640072","0.947035962","0","0.568221577","4","0.5","1.4","S1 O5","de-protonated","0","-9999","C10 H14 O5 S1","10","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"44","262.975652","262.975758624","262.975967805","584716.6","-9999","798238","8.12","-1","-0.795435746","0.891539215","0","0.534923529","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"46","265.147566","265.147671358","265.147904038","4369658.5","-9999","558693.6","73.56","-1","-0.877548533","0.434795593","0.885121231","0.614925848","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"46","265.147566","265.147671358","265.147523916","4369658.5","-9999","558693.6","73.56","-1","0.556076721","0.472718605","0.86849267","0.631028231","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"53","269.13088","269.130983037","269.131205146","3649168.8","-9999","628592.9","60.88","-1","-0.82528346","0.914126793","0.98582828","0.942807388","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
