"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","18O","34S"
"1267","428.12474","428.124833802","428.125057926","1242824.4","-9999","294107.4","12.58","-1","-0.523500527","0.951489602","0.95324965","0.952193621","17","0.12","0.84","13C1 N2 P1 O3","de-protonated","1","1253","C24 H21 O3 N2 P1 13C1","24","21","3","2","1","-9999","1","-9999","-9999"
"1267","428.12474","428.124833802","428.124786599","1242824.4","-9999","294107.4","12.58","-1","0.110253992","0.997796751","0.879997006","0.950676853","3","0.533333333","1.866666667","13C1 N2 S2 O8","de-protonated","1","1253","C14 H28 O8 N2 S2 13C1","14","28","8","2","-9999","2","1","-9999","-9999"
"1267","428.12474","428.124833802","428.125194271","1242824.4","-9999","294107.4","12.58","-1","-0.841971737","0.879297531","0","0.527578519","17","0.208333333","0.791666667","N3 O5","de-protonated","0","-9999","C24 H19 O5 N3","24","19","5","3","-9999","-9999","-9999","-9999","-9999"
"1268","428.13309","428.133183805","428.133590648","1763147.6","-9999","413839.6","18.58","-1","-0.950271524","0.848868442","0","0.509321065","2","0.375","2","N1 S2 P1 O6","de-protonated","0","-9999","C16 H32 O6 N1 P1 S2","16","32","6","1","1","2","-9999","-9999","-9999"
"1268","428.13309","428.133183805","428.133300134","1763147.6","-9999","413839.6","18.58","-1","-0.27171236","0.986693404","0.957222612","0.974905087","17","0.2","0.8","13C1 N2 O5","de-protonated","1","1256","C24 H20 O5 N2 13C1","24","20","5","2","-9999","-9999","1","-9999","-9999"
"1269","428.161397","428.161490815","428.161579781","862550.6","-9999","455673","8.2","-1","-0.207784101","0.992196697","0","0.595318018","16","0.16","0.92","N3 O4","de-protonated","0","-9999","C25 H23 O4 N3","25","23","4","3","-9999","-9999","-9999","-9999","-9999"
"1270","428.169554","428.169647818","428.169976157","1009241.7","-9999","439240.6","9.89","-1","-0.766842853","0.898794795","0","0.539276877","1","0.294117647","2.117647059","N1 S2 P1 O5","de-protonated","0","-9999","C17 H36 O5 N1 P1 S2","17","36","5","1","1","2","-9999","-9999","-9999"
"1270","428.169554","428.169647818","428.169685643","1009241.7","-9999","439240.6","9.89","-1","-0.088341229","0.998584945","0.961577272","0.983781876","16","0.153846154","0.923076923","13C1 N2 O4","de-protonated","1","1259","C25 H24 O4 N2 13C1","25","24","4","2","-9999","-9999","1","-9999","-9999"
"1274","429.006738","429.006832127","429.006795933","863006.7","-9999","407808.8","8.2","-1","0.084366659","0.99870933","0","0.599225598","10","0.6","0.933333333","N2 S2 O9","de-protonated","0","-9999","C15 H14 O9 N2 S2","15","14","9","2","-9999","2","-9999","-9999","-9999"
"1274","429.006738","429.006832127","429.00641581","863006.7","-9999","407808.8","8.2","-1","0.970419963","0.842928676","0","0.505757205","15","0.352941176","0.647058824","N4 S1 P1 O6","de-protonated","0","-9999","C17 H11 O6 N4 P1 S1","17","11","6","4","1","1","-9999","-9999","-9999"
"1275","429.024095","429.024189133","429.024553997","1213605.5","-9999","348739.9","12.24","-1","-0.850451278","0.87701085","0","0.52620651","10","0.733333333","0.933333333","N2 S1 O11","de-protonated","0","-9999","C15 H14 O11 N2 S1","15","14","11","2","-9999","1","-9999","-9999","-9999"
"1275","429.024095","429.024189133","429.024173875","1213605.5","-9999","348739.9","12.24","-1","0.035564522","0.999770524","0","0.599862314","15","0.470588235","0.647058824","N4 P1 O8","de-protonated","0","-9999","C17 H11 O8 N4 P1","17","11","8","4","1","-9999","-9999","-9999","-9999"
"1276","429.036337","429.036431137","429.036438835","985002.2","-9999","528366.9","9.61","-1","-0.017942401","0.999941588","0","0.599964953","19","0.363636364","0.454545455","N2 O8","de-protonated","0","-9999","C22 H10 O8 N2","22","10","8","2","-9999","-9999","-9999","-9999","-9999"
"1277","429.042834","429.04292814","429.043181442","1181868.8","-9999","328459.1","11.88","-1","-0.590388574","0.93871298","0","0.563227788","9","0.5","1.125","N2 S2 O8","de-protonated","0","-9999","C16 H18 O8 N2 S2","16","18","8","2","-9999","2","-9999","-9999","-9999"
"1277","429.042834","429.04292814","429.04280132","1181868.8","-9999","328459.1","11.88","-1","0.295588989","0.984271319","0","0.590562792","14","0.277777778","0.833333333","N4 S1 P1 O5","de-protonated","0","-9999","C18 H15 O5 N4 P1 S1","18","15","5","4","1","1","-9999","-9999","-9999"
"1278","429.051539","429.051633143","429.051694977","2091952.1","-9999","451887.4","22.36","-1","-0.144116987","0.498119228","0.780512821","0.611076665","23","0.192307692","0.384615385","N2 O5","de-protonated","0","-9999","C26 H10 O5 N2","26","10","5","2","-9999","-9999","-9999","-9999","-9999"
"1279","429.060483","429.060577146","429.060939507","1469107.6","-9999","382730","15.19","-1","-0.844543052","0.878605916","0","0.52716355","9","0.625","1.125","N2 S1 O10","de-protonated","0","-9999","C16 H18 O10 N2 S1","16","18","10","2","-9999","1","-9999","-9999","-9999"
"1279","429.060483","429.060577146","429.060559384","1469107.6","-9999","382730","15.19","-1","0.041397617","0.999689088","0","0.599813453","14","0.388888889","0.833333333","N4 P1 O7","de-protonated","0","-9999","C18 H15 O7 N4 P1","18","15","7","4","1","-9999","-9999","-9999","-9999"
"1280","429.064662","429.064756148","429.064962259","879285.3","-9999","457353.7","8.39","-1","-0.480372239","0.958993825","0","0.575396295","13","0.380952381","0.857142857","S1 O8","de-protonated","0","-9999","C21 H18 O8 S1","21","18","8","-9999","-9999","1","-9999","-9999","-9999"
"1280","429.064662","429.064756148","429.064582136","879285.3","-9999","457353.7","8.39","-1","0.405560446","0.970596403","0","0.582357842","18","0.217391304","0.652173913","N2 P1 O5","de-protonated","0","-9999","C23 H15 O5 N2 P1","23","15","5","2","1","-9999","-9999","-9999","-9999"
"1281","429.072646","429.072740151","429.072824345","3509688.3","-9999","334549.9","38.69","-1","-0.196222932","0.496518975","0.800793265","0.618228691","18","0.304347826","0.608695652","N2 O7","de-protonated","0","-9999","C23 H14 O7 N2","23","14","7","2","-9999","-9999","-9999","-9999","-9999"
"1282","429.07759","429.077684153","429.077849418","864698.3","-9999","504817.2","8.22","-1","-0.385164855","0.973440798","0","0.584064479","8","0.444444444","1.277777778","S1 P1 O8","de-protonated","0","-9999","C18 H23 O8 P1 S1","18","23","8","-9999","1","1","-9999","-9999","-9999"
"1283","429.07934","429.079434153","429.079838278","924602.9","-9999","462640.7","8.91","-1","-0.941839321","0.851329436","0","0.510797662","22","0.074074074","0.555555556","N2 P1 O2","de-protonated","0","-9999","C27 H15 O2 N2 P1","27","15","2","2","1","-9999","-9999","-9999","-9999"
"1283","429.07934","429.079434153","429.079566951","924602.9","-9999","462640.7","8.91","-1","-0.309495286","0.982769684","0","0.58966181","8","0.411764706","1.294117647","N2 S2 O7","de-protonated","0","-9999","C17 H22 O7 N2 S2","17","22","7","2","-9999","2","-9999","-9999","-9999"
"1283","429.07934","429.079434153","429.079186829","924602.9","-9999","462640.7","8.91","-1","0.576407396","0.941495692","0","0.564897415","13","0.210526316","1","N4 S1 P1 O4","de-protonated","0","-9999","C19 H19 O4 N4 P1 S1","19","19","4","4","1","1","-9999","-9999","-9999"
"1284","429.087926","429.088020156","429.088080486","2495166.3","-9999","305518.9","27.01","-1","-0.140599554","0.498209753","0.773979033","0.608517465","22","0.148148148","0.518518519","N2 O4","de-protonated","0","-9999","C27 H14 O4 N2","27","14","4","2","-9999","-9999","-9999","-9999","-9999"
"1285","429.096243","429.09633716","429.096476863","845249.5","-9999","474322.3","8","-1","-0.325575852","0.980950289","0","0.588570173","7","0.263157895","1.421052632","S2 P1 O5","de-protonated","0","-9999","C19 H27 O5 P1 S2","19","27","5","-9999","1","2","-9999","-9999","-9999"
"1286","429.101043","429.101137161","429.101347768","2603459.5","-9999","340068.7","28.25","-1","-0.490809118","0.938744777","0.886389418","0.917802634","12","0.318181818","1","S1 O7","de-protonated","0","-9999","C22 H22 O7 S1","22","22","7","-9999","-9999","1","-9999","-9999","-9999"
"1286","429.101043","429.101137161","429.100967646","2603459.5","-9999","340068.7","28.25","-1","0.395048436","0.982165891","0.90026206","0.949404359","17","0.166666667","0.791666667","N2 P1 O4","de-protonated","0","-9999","C24 H19 O4 N2 P1","24","19","4","2","1","-9999","-9999","-9999","-9999"
"1287","429.105237","429.105331163","429.104990398","904133","-9999","434131.3","8.68","-1","0.794130149","0.891875002","0","0.535125001","21","0.068965517","0.655172414","P1 O2","de-protonated","0","-9999","C29 H19 O2 P1","29","19","2","-9999","1","-9999","-9999","-9999","-9999"
"1287","429.105237","429.105331163","429.105187102","904133","-9999","434131.3","8.68","-1","0.335723557","0.979756569","0","0.587853941","13","0.421052632","0.947368421","N4 O8","de-protonated","0","-9999","C19 H18 O8 N4","19","18","8","4","-9999","-9999","-9999","-9999","-9999"
"1288","429.106609","429.106703163","429.106707931","781253.6","-9999","539923.6","7.26","-1","-0.011109882","0.999977604","0","0.599986562","21","0.035714286","0.642857143","N2 S1 O1","de-protonated","0","-9999","C28 H18 O1 N2 S1","28","18","1","2","-9999","1","-9999","-9999","-9999"
"1288","429.106609","429.106703163","429.106840872","781253.6","-9999","539923.6","7.26","-1","-0.320920204","0.981486166","0","0.5888917","8","0.529411765","1.352941176","N2 P1 O9","de-protonated","0","-9999","C17 H23 O9 N2 P1","17","23","9","2","1","-9999","-9999","-9999","-9999"
"1289","429.109023","429.109117164","429.109209854","4819398.5","-9999","347549","53.78","-1","-0.216005353","0.991753942","0.972461452","0.984036946","17","0.25","0.75","N2 O6","de-protonated","0","-9999","C24 H18 O6 N2","24","18","6","2","-9999","-9999","-9999","-9999","-9999"
"1290","429.118764","429.118858168","429.119105833","1239242.3","-9999","422509.9","12.54","-1","-0.57714762","0.94134983","0","0.564809898","12","0.409090909","1","O9","de-protonated","0","-9999","C22 H22 O9","22","22","9","-9999","-9999","-9999","-9999","-9999","-9999"
"1290","429.118764","429.118858168","429.118454384","1239242.3","-9999","422509.9","12.54","-1","0.940960719","0.851585008","0","0.510951005","3","0.785714286","1.857142857","N2 S1 O11","de-protonated","0","-9999","C14 H26 O11 N2 S1","14","26","11","2","-9999","1","-9999","-9999","-9999"
"1290","429.118764","429.118858168","429.118943642","1239242.3","-9999","422509.9","12.54","-1","-0.199184263","0.992826987","0","0.595696192","7","0.176470588","1.588235294","N4 S2 P1 O3","de-protonated","0","-9999","C17 H27 O3 N4 P1 S2","17","27","3","4","1","2","-9999","-9999","-9999"
"1291","429.124283","429.12437717","429.124465995","3122636.5","-9999","345734.6","34.24","-1","-0.20699253","0.971213205","0.980122855","0.974777065","21","0.107142857","0.642857143","N2 O3","de-protonated","0","-9999","C28 H18 O3 N2","28","18","3","2","-9999","-9999","-9999","-9999","-9999"
"1292","429.136009","429.136103174","429.136212449","817617","-9999","851620.9","7.68","-1","-0.254638921","0.98830363","0","0.592982178","3","0.928571429","1.857142857","N2 O13","de-protonated","0","-9999","C14 H26 O13 N2","14","26","13","2","-9999","-9999","-9999","-9999","-9999"
"1292","429.136009","429.136103174","429.135699385","817617","-9999","851620.9","7.68","-1","0.940936558","0.851592034","0","0.51095522","21","0.074074074","0.666666667","N4 O2","de-protonated","0","-9999","C27 H18 O2 N4","27","18","2","4","-9999","-9999","-9999","-9999","-9999"
"1293","429.13741","429.137504175","429.137733277","4040145.5","-9999","380350.4","44.81","-1","-0.533867798","0.932406625","0.985069017","0.953471582","11","0.260869565","1.130434783","S1 O6","de-protonated","0","-9999","C23 H26 O6 S1","23","26","6","-9999","-9999","1","-9999","-9999","-9999"
"1293","429.13741","429.137504175","429.137353155","4040145.5","-9999","380350.4","44.81","-1","0.351914608","0.985795936","0.998704421","0.99095933","16","0.12","0.92","N2 P1 O3","de-protonated","0","-9999","C25 H23 O3 N2 P1","25","23","3","2","1","-9999","-9999","-9999","-9999"
"1293","429.13741","429.137504175","429.137081829","4040145.5","-9999","380350.4","44.81","-1","0.984174711","0.862545562","0.925451776","0.887708048","2","0.533333333","2","N2 S2 O8","de-protonated","0","-9999","C15 H30 O8 N2 S2","15","30","8","2","-9999","2","-9999","-9999","-9999"
"1294","429.14152","429.141614176","429.141375907","818131.1","-9999","603876.7","7.69","-1","0.555223127","0.945599955","0","0.567359973","20","0.033333333","0.766666667","P1 O1","de-protonated","0","-9999","C30 H23 O1 P1","30","23","1","-9999","1","-9999","-9999","-9999","-9999"
"1294","429.14152","429.141614176","429.141572611","818131.1","-9999","603876.7","7.69","-1","0.096855511","0.99829928","0","0.598979568","12","0.35","1.1","N4 O7","de-protonated","0","-9999","C20 H22 O7 N4","20","22","7","4","-9999","-9999","-9999","-9999","-9999"
"1295","429.145475","429.145569178","429.145595363","3633108.8","-9999","325689","40.12","-1","-0.061018493","0.989549293","0.989177786","0.98940069","16","0.2","0.88","N2 O5","de-protonated","0","-9999","C25 H22 O5 N2","25","22","5","2","-9999","-9999","-9999","-9999","-9999"
"1296","429.160701","429.160795183","429.160851505","2622426.8","-9999","366835.2","28.47","-1","-0.131236347","0.498439896","0.761234226","0.603557628","20","0.068965517","0.75862069","N2 O2","de-protonated","0","-9999","C29 H22 O2 N2","29","22","2","2","-9999","-9999","-9999","-9999","-9999"
"1297","429.173787","429.173881188","429.174118787","1416927.8","-9999","429044","14.58","-1","-0.553618601","0.945905269","0","0.567543162","10","0.208333333","1.25","S1 O5","de-protonated","0","-9999","C24 H30 O5 S1","24","30","5","-9999","-9999","1","-9999","-9999","-9999"
"1297","429.173787","429.173881188","429.173738664","1416927.8","-9999","429044","14.58","-1","0.33208869","0.980188198","0","0.588112919","15","0.076923077","1.038461538","N2 P1 O2","de-protonated","0","-9999","C26 H27 O2 N2 P1","26","27","2","2","1","-9999","-9999","-9999","-9999"
"1297","429.173787","429.173881188","429.173467338","1416927.8","-9999","429044","14.58","-1","0.964295177","0.844743019","0","0.506845812","1","0.4375","2.125","N2 S2 O7","de-protonated","0","-9999","C16 H34 O7 N2 S2","16","34","7","2","-9999","2","-9999","-9999","-9999"
"1298","429.181865","429.181959191","429.181980873","1368802.9","-9999","414035.7","14.03","-1","-0.05051883","0.999537023","0","0.599722214","15","0.153846154","1","N2 O4","de-protonated","0","-9999","C26 H26 O4 N2","26","26","4","2","-9999","-9999","-9999","-9999","-9999"
"1299","429.197097","429.197191197","429.197237014","922600.8","-9999","397075.8","8.89","-1","-0.106751513","0.997934368","0","0.598760621","19","0.033333333","0.866666667","N2 O1","de-protonated","0","-9999","C30 H26 O1 N2","30","26","1","2","-9999","-9999","-9999","-9999","-9999"
"1300","430.104317","430.104411531","430.104702603","1146955.3","-9999","392414","11.47","-1","-0.67674823","0.920257873","0.886389418","0.906710491","12","0.318181818","1","13C1 S1 O7","de-protonated","1","1286","C21 H22 O7 S1 13C1","21","22","7","-9999","-9999","1","1","-9999","-9999"
"1300","430.104317","430.104411531","430.104322481","1146955.3","-9999","392414","11.47","-1","0.207042616","0.992252075","0.90026206","0.955456069","17","0.166666667","0.791666667","13C1 N2 P1 O4","de-protonated","1","1286","C23 H19 O4 N2 P1 13C1","23","19","4","2","1","-9999","1","-9999","-9999"
"1300","430.104317","430.104411531","430.104458826","1146955.3","-9999","392414","11.47","-1","-0.109963278","0.997808342","0","0.598685005","17","0.260869565","0.739130435","N3 O6","de-protonated","0","-9999","C23 H17 O6 N3","23","17","6","3","-9999","-9999","-9999","-9999","-9999"
"1301","430.112561","430.112655534","430.112855203","1047502.5","-9999","321247.5","10.32","-1","-0.464226025","0.961651419","0","0.576990851","2","0.466666667","2","N1 S2 P1 O7","de-protonated","0","-9999","C15 H30 O7 N1 P1 S2","15","30","7","1","1","2","-9999","-9999","-9999"
"1301","430.112561","430.112655534","430.112564689","1047502.5","-9999","321247.5","10.32","-1","0.211210916","0.991938237","0.972461452","0.984147523","17","0.25","0.75","13C1 N2 O6","de-protonated","1","1289","C23 H18 O6 N2 13C1","23","18","6","2","-9999","-9999","1","-9999","-9999"
"1302","430.127498","430.127592539","430.127241965","842964.3","-9999","355918.7","7.97","-1","0.815048347","0.886444241","0","0.531866545","7","0.5","1.444444444","N1 P1 O9","de-protonated","0","-9999","C18 H26 O9 N1 P1","18","26","9","1","1","-9999","-9999","-9999","-9999"
"1302","430.127498","430.127592539","430.12782083","842964.3","-9999","355918.7","7.97","-1","-0.530752282","0.950170602","0.980122855","0.962151503","21","0.107142857","0.642857143","13C1 N2 O3","de-protonated","1","1291","C27 H18 O3 N2 13C1","27","18","3","2","-9999","-9999","1","-9999","-9999"
"1303","430.140693","430.140787544","430.141088113","1100889.5","-9999","466441.2","10.94","-1","-0.698767366","0.915214323","0.985069017","0.943156201","11","0.260869565","1.130434783","13C1 S1 O6","de-protonated","1","1293","C22 H26 O6 S1 13C1","22","26","6","-9999","-9999","1","1","-9999","-9999"
"1303","430.140693","430.140787544","430.14070799","1100889.5","-9999","466441.2","10.94","-1","0.1849487","0.993812584","0.998704421","0.995769319","16","0.12","0.92","13C1 N2 P1 O3","de-protonated","1","1293","C24 H23 O3 N2 P1 13C1","24","23","3","2","1","-9999","1","-9999","-9999"
"1303","430.140693","430.140787544","430.140436664","1100889.5","-9999","466441.2","10.94","-1","0.815733874","0.886264444","0.925451776","0.901939377","2","0.533333333","2","13C1 N2 S2 O8","de-protonated","1","1293","C14 H30 O8 N2 S2 13C1","14","30","8","2","-9999","2","1","-9999","-9999"
"1303","430.140693","430.140787544","430.140844336","1100889.5","-9999","466441.2","10.94","-1","-0.132030371","0.99684198","0","0.598105188","16","0.208333333","0.875","N3 O5","de-protonated","0","-9999","C24 H21 O5 N3","24","21","5","3","-9999","-9999","-9999","-9999","-9999"
"1304","430.149","430.149094547","430.149240713","919772.8","-9999","401848.1","8.85","-1","-0.339801872","0.979266919","0","0.587560151","1","0.375","2.125","N1 S2 P1 O6","de-protonated","0","-9999","C16 H34 O6 N1 P1 S2","16","34","6","1","1","2","-9999","-9999","-9999"
"1304","430.149","430.149094547","430.148950199","919772.8","-9999","401848.1","8.85","-1","0.335578019","0.979773938","0.989177786","0.983535477","16","0.2","0.88","13C1 N2 O5","de-protonated","1","1295","C24 H22 O5 N2 13C1","24","22","5","2","-9999","-9999","1","-9999","-9999"
"1305","431.022265","431.022359869","431.022717323","1395123.8","-9999","408606","14.32","-1","-0.829317746","0.882678198","0","0.529606919","23","0.16","0.36","N2 P1 O4","de-protonated","0","-9999","C25 H9 O4 N2 P1","25","9","4","2","1","-9999","-9999","-9999","-9999"
"1305","431.022265","431.022359869","431.022445997","1395123.8","-9999","408606","14.32","-1","-0.199823998","0.992781004","0","0.595668602","9","0.6","1.066666667","N2 S2 O9","de-protonated","0","-9999","C15 H16 O9 N2 S2","15","16","9","2","-9999","2","-9999","-9999","-9999"
"1305","431.022265","431.022359869","431.022065875","1395123.8","-9999","408606","14.32","-1","0.682085477","0.919047662","0","0.551428597","14","0.352941176","0.764705882","N4 S1 P1 O6","de-protonated","0","-9999","C17 H13 O6 N4 P1 S1","17","13","6","4","1","1","-9999","-9999","-9999"
"1306","431.030764","431.030858872","431.030959532","1279671.1","-9999","406095.2","12.99","-1","-0.233533457","0.990152977","0","0.594091786","23","0.24","0.32","N2 O6","de-protonated","0","-9999","C25 H8 O6 N2","25","8","6","2","-9999","-9999","-9999","-9999","-9999"
"1307","431.039928","431.040022875","431.040204062","1870522.8","-9999","424873.2","19.8","-1","-0.420347951","0.968447889","0","0.581068733","9","0.733333333","1.066666667","N2 S1 O11","de-protonated","0","-9999","C15 H16 O11 N2 S1","15","16","11","2","-9999","1","-9999","-9999","-9999"
"1307","431.039928","431.040022875","431.039823939","1870522.8","-9999","424873.2","19.8","-1","0.461524997","0.962087827","0","0.577252696","14","0.470588235","0.764705882","N4 P1 O8","de-protonated","0","-9999","C17 H13 O8 N4 P1","17","13","8","4","1","-9999","-9999","-9999","-9999"
"1308","431.051908","431.052002879","431.0520889","1170623.5","-9999","430135.7","11.74","-1","-0.199559238","0.992800052","0","0.595680031","18","0.363636364","0.545454545","N2 O8","de-protonated","0","-9999","C22 H12 O8 N2","22","12","8","2","-9999","-9999","-9999","-9999","-9999"
"1309","431.058718","431.058812882","431.059102833","1397954.3","-9999","355231.2","14.36","-1","-0.672647248","0.921182377","0","0.552709426","22","0.115384615","0.5","N2 P1 O3","de-protonated","0","-9999","C26 H13 O3 N2 P1","26","13","3","2","1","-9999","-9999","-9999","-9999"
"1309","431.058718","431.058812882","431.058831506","1397954.3","-9999","355231.2","14.36","-1","-0.043206537","0.999661328","0","0.599796797","8","0.5","1.25","N2 S2 O8","de-protonated","0","-9999","C16 H20 O8 N2 S2","16","20","8","2","-9999","2","-9999","-9999","-9999"
"1309","431.058718","431.058812882","431.058451384","1397954.3","-9999","355231.2","14.36","-1","0.838628635","0.880194392","0","0.528116635","13","0.277777778","0.944444444","N4 S1 P1 O5","de-protonated","0","-9999","C18 H17 O5 N4 P1 S1","18","17","5","4","1","1","-9999","-9999","-9999"
"1310","431.067257","431.067351885","431.067345041","3624133.5","-9999","382259.7","40","-1","0.015876716","0.977885686","0.98939269","0.982488488","22","0.192307692","0.461538462","N2 O5","de-protonated","0","-9999","C26 H12 O5 N2","26","12","5","2","-9999","-9999","-9999","-9999","-9999"
"1311","431.076384","431.076478888","431.076589571","1418185.1","-9999","375363.7","14.59","-1","-0.256759005","0.988109222","0","0.592865533","8","0.625","1.25","N2 S1 O10","de-protonated","0","-9999","C16 H20 O10 N2 S1","16","20","10","2","-9999","1","-9999","-9999","-9999"
"1311","431.076384","431.076478888","431.076209449","1418185.1","-9999","375363.7","14.59","-1","0.625039652","0.931566793","0","0.558940076","13","0.388888889","0.944444444","N4 P1 O7","de-protonated","0","-9999","C18 H17 O7 N4 P1","18","17","7","4","1","-9999","-9999","-9999","-9999"
"1312","431.080353","431.08044789","431.080612323","1601482.8","-9999","403157.2","16.7","-1","-0.381444515","0.973944685","0","0.584366811","12","0.380952381","0.952380952","S1 O8","de-protonated","0","-9999","C21 H20 O8 S1","21","20","8","-9999","-9999","1","-9999","-9999","-9999"
"1312","431.080353","431.08044789","431.080232201","1601482.8","-9999","403157.2","16.7","-1","0.500345803","0.955591328","0","0.573354797","17","0.217391304","0.739130435","N2 P1 O5","de-protonated","0","-9999","C23 H17 O5 N2 P1","23","17","5","2","1","-9999","-9999","-9999","-9999"
"1313","431.08842","431.088514893","431.088474409","1926861.9","-9999","409309.7","20.45","-1","0.093910339","0.998401056","0","0.599040634","17","0.304347826","0.695652174","N2 O7","de-protonated","0","-9999","C23 H16 O7 N2","23","16","7","2","-9999","-9999","-9999","-9999","-9999"
"1314","431.094709","431.094803895","431.095217016","1034320.4","-9999","398672.3","10.17","-1","-0.958304903","0.846510147","0","0.507906088","7","0.411764706","1.411764706","N2 S2 O7","de-protonated","0","-9999","C17 H24 O7 N2 S2","17","24","7","2","-9999","2","-9999","-9999","-9999"
"1314","431.094709","431.094803895","431.094836893","1034320.4","-9999","398672.3","10.17","-1","-0.076544968","0.998937433","0","0.59936246","12","0.210526316","1.105263158","N4 S1 P1 O4","de-protonated","0","-9999","C19 H21 O4 N4 P1 S1","19","21","4","4","1","1","-9999","-9999","-9999"
"1315","431.098142","431.098236896","431.098370388","861009.8","-9999","348385.8","8.17","-1","-0.309654445","0.982752112","0","0.589651267","12","0.476190476","0.952380952","O10","de-protonated","0","-9999","C21 H20 O10","21","20","10","-9999","-9999","-9999","-9999","-9999","-9999"
"1315","431.098142","431.098236896","431.098208197","861009.8","-9999","348385.8","8.17","-1","0.066573702","0.999196132","0","0.599517679","7","0.25","1.5625","N4 S2 P1 O4","de-protonated","0","-9999","C16 H25 O4 N4 P1 S2","16","25","4","4","1","2","-9999","-9999","-9999"
"1316","431.099749","431.099843897","431.099707798","951250.4","-9999","606451","9.21","-1","0.315700852","0.982078091","0","0.589246855","17","0.272727273","0.727272727","N4 O6","de-protonated","0","-9999","C22 H16 O6 N4","22","16","6","4","-9999","-9999","-9999","-9999","-9999"
"1317","431.10358","431.103674898","431.10373055","4966612","-9999","401323.4","55.47","-1","-0.129092004","0.954697918","0.937617631","0.947865803","21","0.148148148","0.592592593","N2 O4","de-protonated","0","-9999","C27 H16 O4 N2","27","16","4","2","-9999","-9999","-9999","-9999","-9999"
"1318","431.115484","431.115578903","431.115966261","878040.5","-9999","457386.7","8.37","-1","-0.898501988","0.86373905","0","0.51824343","7","0.375","1.5625","N4 S1 P1 O6","de-protonated","0","-9999","C16 H25 O6 N4 P1 S1","16","25","6","4","1","1","-9999","-9999","-9999"
"1319","431.11677","431.116864903","431.116997833","3102425","-9999","369636.8","33.99","-1","-0.308336901","0.971747354","0.987501903","0.978049174","11","0.318181818","1.090909091","S1 O7","de-protonated","0","-9999","C22 H24 O7 S1","22","24","7","-9999","-9999","1","-9999","-9999","-9999"
"1319","431.11677","431.116864903","431.11661771","3102425","-9999","369636.8","33.99","-1","0.57337906","0.956098502","0.998625456","0.973109284","16","0.166666667","0.875","N2 P1 O4","de-protonated","0","-9999","C24 H21 O4 N2 P1","24","21","4","2","1","-9999","-9999","-9999","-9999"
"1320","431.12484","431.124934906","431.124859919","1629660.3","-9999","348857.6","17.03","-1","0.173935044","0.9945256","0","0.59671536","16","0.25","0.833333333","N2 O6","de-protonated","0","-9999","C24 H20 O6 N2","24","20","6","2","-9999","-9999","-9999","-9999","-9999"
"1321","431.134519","431.13461391","431.134755897","1217760.1","-9999","439762","12.28","-1","-0.329334352","0.980512263","0","0.588307358","11","0.409090909","1.090909091","O9","de-protonated","0","-9999","C22 H24 O9","22","24","9","-9999","-9999","-9999","-9999","-9999","-9999"
"1321","431.134519","431.13461391","431.134593706","1217760.1","-9999","439762","12.28","-1","0.046862036","0.999601609","0","0.599760965","6","0.176470588","1.705882353","N4 S2 P1 O3","de-protonated","0","-9999","C17 H29 O3 N4 P1 S2","17","29","3","4","1","2","-9999","-9999","-9999"
"1322","431.135984","431.13607891","431.136093308","820192.6","-9999","438588.6","7.7","-1","-0.033394249","0.999797673","0","0.599878604","16","0.217391304","0.869565217","N4 O5","de-protonated","0","-9999","C23 H20 O5 N4","23","20","5","4","-9999","-9999","-9999","-9999","-9999"
"1323","431.139963","431.140057912","431.14011606","5319906","-9999","373929.2","59.54","-1","-0.13487031","0.991677176","0.965026919","0.981017073","20","0.107142857","0.714285714","N2 O3","de-protonated","0","-9999","C28 H20 O3 N2","28","20","3","2","-9999","-9999","-9999","-9999","-9999"
"1324","431.153115","431.153209917","431.153383342","2629351.5","-9999","393558.7","28.54","-1","-0.402235623","0.48553476","0.800793265","0.611638162","10","0.260869565","1.217391304","S1 O6","de-protonated","0","-9999","C23 H28 O6 S1","23","28","6","-9999","-9999","1","-9999","-9999","-9999"
"1324","431.153115","431.153209917","431.153003219","2629351.5","-9999","393558.7","28.54","-1","0.479405846","0.479577618","0.787157861","0.602609715","15","0.12","1","N2 P1 O3","de-protonated","0","-9999","C25 H25 O3 N2 P1","25","25","3","2","1","-9999","-9999","-9999","-9999"
"1325","431.161134","431.16122892","431.161245428","1061610.5","-9999","442722","10.48","-1","-0.038287921","0.999734038","0","0.599840423","15","0.2","0.96","N2 O5","de-protonated","0","-9999","C25 H24 O5 N2","25","24","5","2","-9999","-9999","-9999","-9999","-9999"
"1326","431.176466","431.176560925","431.176501569","2767600.5","-9999","417154.3","30.14","-1","0.137660763","0.498283682","0.761234226","0.6034639","19","0.068965517","0.827586207","N2 O2","de-protonated","0","-9999","C29 H24 O2 N2","29","24","2","2","-9999","-9999","-9999","-9999","-9999"
