"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","33S","34S"
"70","289.123084","289.123237046","289.123403367","685618.1","-9999","831562.2","9.4","-1","-0.575261062","0.941721252","0","0.56503275100000006","12","0.1","0.9","O2","de-protonated","0","-9999","C20 H18 O2","20","18","2","-9999","-9999","-9999","-9999","-9999","-9999"
"72","289.131836","289.131989042","289.132267775","880306.9","-9999","815399.9","12.63","-1","-0.964030724","0.844821187","0","0.506892712","3","0.333333333","1.916666667","N2 P1 O4","de-protonated","0","-9999","C12 H23 O4 N2 P1","12","23","4","2","1","-9999","-9999","-9999","-9999"
"73","291.053691","291.053843299","291.054017452","837211.6","-9999","738124.3","11.84","-1","-0.598353029","0.937101751","0","0.562261051","9","0.307692308","1","N2 P1 O4","de-protonated","0","-9999","C13 H13 O4 N2 P1","13","13","4","2","1","-9999","-9999","-9999","-9999"
"74","291.090096","291.090248285","291.090402962","900702.8","-9999","783492.6","12.88","-1","-0.531369207","0.950057639","0","0.570034584","8","0.214285714","1.214285714","N2 P1 O3","de-protonated","0","-9999","C14 H17 O3 N2 P1","14","17","3","2","1","-9999","-9999","-9999","-9999"
"75","291.101273","291.101425281","291.10116832","730079.7","-9999","724070","10.07","-1","0.882719104","0.868156267","0","0.52089376","2","0.076923077","1.923076923","S2 P1 O1","de-protonated","0","-9999","C13 H25 O1 P1 S2","13","25","1","-9999","1","2","-9999","-9999","-9999"
"75","291.101273","291.101425281","291.101636351","730079.7","-9999","724070","10.07","-1","-0.725073518","0.90901534","0","0.545409204","8","0.153846154","1.307692308","N4 P1 O2","de-protonated","0","-9999","C13 H17 O2 N4 P1","13","17","2","4","1","-9999","-9999","-9999","-9999"
"77","293.033028","293.033179534","293.033282007","831880.9","-9999","642136.5","11.75","-1","-0.349698667","0.978055163","0","0.586833098","9","0.416666667","0.916666667","N2 P1 O5","de-protonated","0","-9999","C12 H11 O5 N2 P1","12","11","5","2","1","-9999","-9999","-9999","-9999"
"78","293.06932","293.06947152","293.069667517","991372.1","-9999","604116","14.38","-1","-0.668771797","0.92205172","0","0.553231032","8","0.307692308","1.153846154","N2 P1 O4","de-protonated","0","-9999","C13 H15 O4 N2 P1","13","15","4","2","1","-9999","-9999","-9999","-9999"
"79","293.105963","293.106114506","293.106053026","585679.4","-9999","550601.6","7.68","-1","0.209752598","0.992048736","0","0.595229241","7","0.214285714","1.357142857","N2 P1 O3","de-protonated","0","-9999","C14 H19 O3 N2 P1","14","19","3","2","1","-9999","-9999","-9999","-9999"
"80","293.116994","293.117145502","293.117286415","839312.3","-9999","698107.6","11.87","-1","-0.480742026","0.958931983","0","0.57535919","7","0.153846154","1.461538462","N4 P1 O2","de-protonated","0","-9999","C13 H19 O2 N4 P1","13","19","2","4","1","-9999","-9999","-9999","-9999"
"81","293.17852","293.178671478","293.178824045","52819092","-9999","530764.6","869.45","-1","-0.520388857","0.964132602","0.983311943","0.971804338","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999","-9999"
"82","293.18184","293.181991476","293.182195348","2990230","-9999","455431.6","47.35","-1","-0.695375094","0.91600003","0","0.549600018","0","0.076923077","2.384615385","N2 S1 P1 O1","de-protonated","0","-9999","C13 H31 O1 N2 P1 S1","13","31","1","2","1","1","-9999","-9999","-9999"
"83","294.181893","294.18204409","294.18217888","10335470","-9999","558162.5","168.54","-1","-0.458185313","0.967657139","0.983311943","0.97391906","5","0.0625","1.6875","13C1 N2 P1 O1","de-protonated","1","81","C15 H27 O1 N2 P1 13C1","15","27","1","2","1","-9999","1","-9999","-9999"
"83","294.181893","294.18204409","294.182315225","10335470","-9999","558162.5","168.54","-1","-0.921658305","0.428579298","0.860410506","0.601311781","5","0.2","1.666666667","N3 O3","de-protonated","0","-9999","C15 H25 O3 N3","15","25","3","3","-9999","-9999","-9999","-9999","-9999"
"85","295.048685","295.048835755","295.048932072","957242","-9999","586644.9","13.81","-1","-0.326444272","0.98084951","0","0.588509706","8","0.416666667","1.083333333","N2 P1 O5","de-protonated","0","-9999","C12 H13 O5 N2 P1","12","13","5","2","1","-9999","-9999","-9999","-9999"
"86","295.08508","295.085230741","295.085317581","953405.2","-9999","618422.5","13.75","-1","-0.294289308","0.984408249","0","0.59064495","7","0.307692308","1.307692308","N2 P1 O4","de-protonated","0","-9999","C13 H17 O4 N2 P1","13","17","4","2","1","-9999","-9999","-9999","-9999"
"89","295.121379","295.121529727","295.12170309","921536.4","-9999","602689.2","13.22","-1","-0.587431676","0.939306368","0","0.563583821","6","0.214285714","1.5","N2 P1 O3","de-protonated","0","-9999","C14 H21 O3 N2 P1","14","21","3","2","1","-9999","-9999","-9999","-9999"
"90","295.185279","295.185429702","295.185533715","813638","-9999","651132.1","11.44","-1","-0.352364556","0.972690104","0.983311943","0.976938839","5","0.0625","1.6875","13C2 N2 P1 O1","de-protonated","1","81","C14 H27 O1 N2 P1 13C2","14","27","1","2","1","-9999","2","-9999","-9999"
"92","297.04839","297.048539982","297.048541605","609962.7","-9999","507837","8.02","-1","-0.005463259","0.999994584","0","0.599996751","7","0.181818182","1.272727273","N4 S2 O2","de-protonated","0","-9999","C11 H14 O2 N4 S2","11","14","2","4","-9999","2","-9999","-9999","-9999"
"93","297.064289","297.064438976","297.064582136","1055212.1","-9999","678787","15.32","-1","-0.481917765","0.958735067","0","0.57524104","7","0.416666667","1.25","N2 P1 O5","de-protonated","0","-9999","C12 H15 O5 N2 P1","12","15","5","2","1","-9999","-9999","-9999","-9999"
"94","297.100708","297.100857961","297.100967646","762415.3","-9999","547007.7","10.52","-1","-0.369181324","0.975572773","0","0.585343664","6","0.307692308","1.461538462","N2 P1 O4","de-protonated","0","-9999","C13 H19 O4 N2 P1","13","19","4","2","1","-9999","-9999","-9999","-9999"
"95","297.137209","297.137358947","297.137353155","699186.6","-9999","472738.1","9.49","-1","0.019494051","0.999931049","0","0.599958629","5","0.214285714","1.642857143","N2 P1 O3","de-protonated","0","-9999","C14 H23 O3 N2 P1","14","23","3","2","1","-9999","-9999","-9999","-9999"
"99","298.159121","298.159270552","298.15947178","3927117.5","-9999","564446","62.39","-1","-0.6749004","0.460337509","0.86849267","0.623599573","4","0.142857143","1.785714286","N3 S1 O2","de-protonated","0","-9999","C14 H25 O2 N3 S1","14","25","2","3","-9999","1","-9999","-9999","-9999"
"100","299.046244","299.046393209","299.046215673","654172.9","-9999","521614","8.75","-1","0.593675038","0.938050401","0","0.562830241","16","0.166666667","0.444444444","N2 O3","de-protonated","0","-9999","C18 H8 O3 N2","18","8","3","2","-9999","-9999","-9999","-9999","-9999"
"101","299.080143","299.080292196","299.080232201","700448","-9999","567545.4","9.5","-1","0.200600147","0.992725021","0","0.595635012","6","0.416666667","1.416666667","N2 P1 O5","de-protonated","0","-9999","C12 H17 O5 N2 P1","12","17","5","2","1","-9999","-9999","-9999","-9999"
"102","299.116424","299.116573182","299.11661771","663459.3","-9999","831731","8.9","-1","-0.148864472","0.995987056","0","0.59759223400000006","5","0.307692308","1.615384615","N2 P1 O4","de-protonated","0","-9999","C13 H21 O4 N2 P1","13","21","4","2","1","-9999","-9999","-9999","-9999"
"105","301.001737","301.001885453","301.001981878","555533.8","-9999","616575.6","7.08","-1","-0.320346808","0.981551652","0","0.588930991","12","0.384615385","0.538461538","N2 P1 O5","de-protonated","0","-9999","C13 H7 O5 N2 P1","13","7","5","2","1","-9999","-9999","-9999","-9999"
"106","301.074565","301.074713425","301.074752897","622612.4","-9999","757617","8.17","-1","-0.131103249","0.996886107","0","0.598131664","10","0.2","1","N2 P1 O3","de-protonated","0","-9999","C15 H15 O3 N2 P1","15","15","3","2","1","-9999","-9999","-9999","-9999"
"109","301.132089","301.132237403","301.132267775","1074201.6","-9999","487565.5","15.52","-1","-0.100857761","0.998155954","0","0.598893572","4","0.307692308","1.769230769","N2 P1 O4","de-protonated","0","-9999","C13 H23 O4 N2 P1","13","23","4","2","1","-9999","-9999","-9999","-9999"
"111","301.168427","301.168575389","301.168653284","660572.9","-9999","797897.8","8.79","-1","-0.258642204","0.987935217","0","0.59276113","3","0.214285714","1.928571429","N2 P1 O3","de-protonated","0","-9999","C14 H27 O3 N2 P1","14","27","3","2","1","-9999","-9999","-9999","-9999"
"113","303.053845","303.05399266","303.054017452","856714.4","-9999","631740.7","11.98","-1","-0.081807698","0.998786392","0","0.599271835","10","0.285714286","0.928571429","N2 P1 O4","de-protonated","0","-9999","C14 H13 O4 N2 P1","14","13","4","2","1","-9999","-9999","-9999","-9999"
"114","303.090283","303.090430646","303.090402962","718733.8","-9999","537202","9.73","-1","0.091340444","0.998487305","0","0.599092383","9","0.2","1.133333333","N2 P1 O3","de-protonated","0","-9999","C15 H17 O3 N2 P1","15","17","3","2","1","-9999","-9999","-9999","-9999"
"115","305.033123","305.033269895","305.033282007","797380.1","-9999","621244","11.01","-1","-0.039708532","0.999713939","0","0.599828363","10","0.384615385","0.846153846","N2 P1 O5","de-protonated","0","-9999","C13 H11 O5 N2 P1","13","11","5","2","1","-9999","-9999","-9999","-9999"
"116","305.069574","305.069720881","305.069667517","1016263.6","-9999","629345.5","14.57","-1","0.17492442","0.994463317","0","0.59667799","9","0.285714286","1.071428571","N2 P1 O4","de-protonated","0","-9999","C14 H15 O4 N2 P1","14","15","4","2","1","-9999","-9999","-9999","-9999"
"117","305.105979","305.106125867","305.106053026","781771","-9999","717470.5","10.75","-1","0.23873899","0.989711389","0","0.593826833","8","0.2","1.266666667","N2 P1 O3","de-protonated","0","-9999","C15 H19 O3 N2 P1","15","19","3","2","1","-9999","-9999","-9999","-9999"
"118","305.142324","305.142470853","305.142438535","667918.4","-9999","593312.5","8.9","-1","0.105908934","0.997966814","0","0.598780088","7","0.125","1.4375","N2 P1 O2","de-protonated","0","-9999","C16 H23 O2 N2 P1","16","23","2","2","1","-9999","-9999","-9999","-9999"
"119","307.032852","307.032998122","307.03289154","1808772","-9999","523577.4","27.27","-1","0.347134625","0.978372296","0","0.587023377","9","0.166666667","1","N4 S2 O2","de-protonated","0","-9999","C12 H12 O2 N4 S2","12","12","2","4","-9999","2","-9999","-9999","-9999"
"120","307.048854","307.049000116","307.048932072","1181317.6","-9999","675954.5","17.13","-1","0.221605922","0.991128786","0","0.594677272","9","0.384615385","1","N2 P1 O5","de-protonated","0","-9999","C13 H13 O5 N2 P1","13","13","5","2","1","-9999","-9999","-9999","-9999"
"121","307.085199","307.085345102","307.085317581","1024137.1","-9999","666500","14.59","-1","0.08961829","0.998543767","0","0.59912626","8","0.285714286","1.214285714","N2 P1 O4","de-protonated","0","-9999","C14 H17 O4 N2 P1","14","17","4","2","1","-9999","-9999","-9999","-9999"
"122","307.121581","307.121727088","307.12170309","1218060.6","-9999","592036.4","17.73","-1","0.0781353","0.998892846","0","0.599335708","7","0.2","1.4","N2 P1 O3","de-protonated","0","-9999","C15 H21 O3 N2 P1","15","21","3","2","1","-9999","-9999","-9999","-9999"
"123","307.197808","307.197954058","307.197845413","1215380.1","-9999","590866.7","17.68","-1","0.353666406","0.977560019","0","0.586536011","0","0.071428571","2.357142857","N2 S1 P1 O1","de-protonated","0","-9999","C14 H33 O1 N2 P1 S1","14","33","1","2","1","1","-9999","-9999","-9999"
"124","309.028059","309.028204351","309.028196627","792520.6","-9999","457645.8","10.85","-1","0.024993245","0.999886662","0","0.599931997","9","0.5","0.916666667","N2 P1 O6","de-protonated","0","-9999","C12 H11 O6 N2 P1","12","11","6","2","1","-9999","-9999","-9999","-9999"
"126","309.06454","309.064685336","309.064962259","1202636.3","-9999","497938.5","17.47","-1","-0.896000483","0.864442866","0","0.518665719","3","0.727272727","1.636363636","S1 O8","de-protonated","0","-9999","C11 H18 O8 S1","11","18","8","-9999","-9999","1","-9999","-9999","-9999"
"126","309.06454","309.064685336","309.064582136","1202636.3","-9999","497938.5","17.47","-1","0.333911326","0.979972329","0","0.587983398","8","0.384615385","1.153846154","N2 P1 O5","de-protonated","0","-9999","C13 H15 O5 N2 P1","13","15","5","2","1","-9999","-9999","-9999","-9999"
"127","309.084974","309.085119329","309.084927114","933966.3","-9999","690929.8","13.13","-1","0.621882849","0.932232388","0","0.559339433","7","0.076923077","1.384615385","N4 S2 O1","de-protonated","0","-9999","C13 H18 O1 N4 S2","13","18","1","4","-9999","2","-9999","-9999","-9999"
"128","309.100898","309.101043322","309.101347768","1509967.9","-9999","599496.2","22.44","-1","-0.984938316","0.838597854","0","0.503158712","2","0.583333333","1.833333333","S1 O7","de-protonated","0","-9999","C12 H22 O7 S1","12","22","7","-9999","-9999","1","-9999","-9999","-9999"
"128","309.100898","309.101043322","309.100967646","1509967.9","-9999","599496.2","22.44","-1","0.244828606","0.989182708","0","0.593509625","7","0.285714286","1.357142857","N2 P1 O4","de-protonated","0","-9999","C14 H19 O4 N2 P1","14","19","4","2","1","-9999","-9999","-9999","-9999"
"129","309.137302","309.137447308","309.137733277","893523.5","-9999","508783.9","12.48","-1","-0.925054283","0.856183759","0","0.513710255","1","0.461538462","2","S1 O6","de-protonated","0","-9999","C13 H26 O6 S1","13","26","6","-9999","-9999","1","-9999","-9999","-9999"
"129","309.137302","309.137447308","309.137353155","893523.5","-9999","508783.9","12.48","-1","0.304567969","0.983309379","0","0.589985627","6","0.2","1.533333333","N2 P1 O3","de-protonated","0","-9999","C15 H23 O3 N2 P1","15","23","3","2","1","-9999","-9999","-9999","-9999"
"130","309.155992","309.156137301","309.156360722","677013.3","-9999","595653","8.98","-1","-0.722679679","0.909587149","0","0.545752289","0","0.214285714","2.142857143","S2 O3","de-protonated","0","-9999","C14 H30 O3 S2","14","30","3","-9999","-9999","2","-9999","-9999","-9999"
"132","309.173727","309.173872294","309.174118787","4306007","-9999","536626.1","67.63","-1","-0.797261481","0.935493081","0.997641419","0.960352416","0","0.357142857","2.142857143","S1 O5","de-protonated","0","-9999","C14 H30 O5 S1","14","30","5","-9999","-9999","1","-9999","-9999","-9999"
"132","309.173727","309.173872294","309.173738664","4306007","-9999","536626.1","67.63","-1","0.432216219","0.916240891","0.98162613","0.942394986","5","0.125","1.6875","N2 P1 O2","de-protonated","0","-9999","C16 H27 O2 N2 P1","16","27","2","2","1","-9999","-9999","-9999","-9999"
"133","309.177057","309.177202293","309.177109968","1872215.5","-9999","660509","28.3","-1","0.29861621","0.983950117","0","0.59037007","0","0.153846154","2.384615385","N2 S1 P1 O2","de-protonated","0","-9999","C13 H31 O2 N2 P1 S1","13","31","2","2","1","1","-9999","-9999","-9999"
"134","310.176828","310.176972906","310.177093499","613628.3","-9999","608955.5","7.95","-1","0.891126073","0.865810313","0.98162613","0.91213664","5","0.125","1.6875","13C1 N2 P1 O2","de-protonated","1","132","C15 H27 O2 N2 P1 13C1","15","27","2","2","1","-9999","1","-9999","-9999"
"134","310.176828","310.176972906","310.177229845","613628.3","-9999","608955.5","7.95","-1","-0.828360519","0.882932374","0","0.529759424","5","0.266666667","1.666666667","N3 O4","de-protonated","0","-9999","C15 H25 O4 N3","15","25","4","3","-9999","-9999","-9999","-9999","-9999"
"135","310.177225","310.177369906","310.177473622","638588.3","-9999","596409.4","8.36","-1","-0.334375103","0.97991722","0.997641419","0.9870069","0","0.357142857","2.142857143","13C1 S1 O5","de-protonated","1","132","C13 H30 O5 S1 13C1","13","30","5","-9999","-9999","1","1","-9999","-9999"
"135","310.177225","310.177369906","310.177093499","638588.3","-9999","596409.4","8.36","-1","0.891126073","0.865810313","0.98162613","0.91213664","5","0.125","1.6875","13C1 N2 P1 O2","de-protonated","1","132","C15 H27 O2 N2 P1 13C1","15","27","2","2","1","-9999","1","-9999","-9999"
"135","310.177225","310.177369906","310.177229845","638588.3","-9999","596409.4","8.36","-1","0.451552409","0.963678727","0","0.578207236","5","0.266666667","1.666666667","N3 O4","de-protonated","0","-9999","C15 H25 O4 N3","15","25","4","3","-9999","-9999","-9999","-9999","-9999"
"138","311.043908","311.044052571","311.044226814","941460.9","-9999","574074.4","13.25","-1","-0.560186133","0.944650614","0","0.566790368","3","0.9","1.6","S1 O9","de-protonated","0","-9999","C10 H16 O9 S1","10","16","9","-9999","-9999","1","-9999","-9999","-9999"
"138","311.043908","311.044052571","311.043846691","941460.9","-9999","574074.4","13.25","-1","0.661899792","0.923582891","0","0.554149735","8","0.5","1.083333333","N2 P1 O6","de-protonated","0","-9999","C12 H13 O6 N2 P1","12","13","6","2","1","-9999","-9999","-9999","-9999"
"139","311.080271","311.080415557","311.080612323","1056024.6","-9999","509937.8","15.1","-1","-0.632524376","0.929977138","0","0.557986283","2","0.727272727","1.818181818","S1 O8","de-protonated","0","-9999","C11 H20 O8 S1","11","20","8","-9999","-9999","1","-9999","-9999","-9999"
"139","311.080271","311.080415557","311.080232201","1056024.6","-9999","509937.8","15.1","-1","0.589418519","0.938907937","0","0.563344762","7","0.384615385","1.307692308","N2 P1 O5","de-protonated","0","-9999","C13 H17 O5 N2 P1","13","17","5","2","1","-9999","-9999","-9999","-9999"
"141","311.095575","311.095719551","311.095868465","668570.2","-9999","501124.2","8.84","-1","-0.478673269","0.959277394","0","0.575566436","6","0.333333333","1.333333333","S1 O5","de-protonated","0","-9999","C15 H20 O5 S1","15","20","5","-9999","-9999","1","-9999","-9999","-9999"
"141","311.095575","311.095719551","311.095488342","668570.2","-9999","501124.2","8.84","-1","0.74320989","0.904633701","0","0.542780221","11","0.117647059","1","N2 P1 O2","de-protonated","0","-9999","C17 H17 O2 N2 P1","17","17","2","2","1","-9999","-9999","-9999","-9999"
"142","311.116661","311.116805543","311.116997833","1524508.4","-9999","571901.5","22.67","-1","-0.61806166","0.933034187","0","0.559820512","1","0.583333333","2","S1 O7","de-protonated","0","-9999","C12 H24 O7 S1","12","24","7","-9999","-9999","1","-9999","-9999","-9999"
"142","311.116661","311.116805543","311.11661771","1524508.4","-9999","571901.5","22.67","-1","0.603738346","0.936001646","0","0.561600987","6","0.285714286","1.5","N2 P1 O4","de-protonated","0","-9999","C14 H21 O4 N2 P1","14","21","4","2","1","-9999","-9999","-9999","-9999"
"143","311.153133","311.153277529","311.153383342","604576.1","-9999","564062.9","7.81","-1","-0.340066807","0.979234914","0","0.587540949","0","0.461538462","2.153846154","S1 O6","de-protonated","0","-9999","C13 H28 O6 S1","13","28","6","-9999","-9999","1","-9999","-9999","-9999"
"143","311.153133","311.153277529","311.153003219","604576.1","-9999","564062.9","7.81","-1","0.881590663","0.868469945","0","0.521081967","5","0.2","1.666666667","N2 P1 O3","de-protonated","0","-9999","C15 H25 O3 N2 P1","15","25","3","2","1","-9999","-9999","-9999","-9999"
"145","312.159535","312.15967914","312.159865703","2030984.8","-9999","513992.7","30.63","-1","-0.597653669","0.937243986","0","0.562346392","0","0.454545455","2.454545455","N3 S1 O5","de-protonated","0","-9999","C11 H27 O5 N3 S1","11","27","5","3","-9999","1","-9999","-9999","-9999"
"147","312.175007","312.175151134","312.175121845","12792714","-9999","544530.6","203.3","-1","0.093823106","0.665333496","0.909651041","0.763060514","4","0.133333333","1.8","N3 S1 O2","de-protonated","0","-9999","C15 H27 O2 N3 S1","15","27","2","3","-9999","1","-9999","-9999","-9999"
"152","313.033593","313.033736802","313.033876605","1859812.9","-9999","565338.2","27.88","-1","-0.446606865","0.964455741","0","0.578673444","2","0.5","1.9","S2 P1 O5","de-protonated","0","-9999","C10 H19 O5 P1 S2","10","19","5","-9999","1","2","-9999","-9999","-9999"
"153","313.059564","313.059707792","313.059876878","892391.6","-9999","480283.2","12.36","-1","-0.540108652","0.94844476","0","0.569066856","2","0.9","1.8","S1 O9","de-protonated","0","-9999","C10 H18 O9 S1","10","18","9","-9999","-9999","1","-9999","-9999","-9999"
"153","313.059564","313.059707792","313.059496756","892391.6","-9999","480283.2","12.36","-1","0.674108832","0.920853423","0","0.552512054","7","0.5","1.25","N2 P1 O6","de-protonated","0","-9999","C12 H15 O6 N2 P1","12","15","6","2","1","-9999","-9999","-9999","-9999"
"154","313.095883","313.096026778","313.096262388","1119595.5","-9999","570939.6","16.01","-1","-0.752515334","0.902351956","0","0.541411173","1","0.727272727","2","S1 O8","de-protonated","0","-9999","C11 H22 O8 S1","11","22","8","-9999","-9999","1","-9999","-9999","-9999"
"154","313.095883","313.096026778","313.095882265","1119595.5","-9999","570939.6","16.01","-1","0.461560785","0.96208206","0","0.577249236","6","0.384615385","1.461538462","N2 P1 O5","de-protonated","0","-9999","C13 H19 O5 N2 P1","13","19","5","2","1","-9999","-9999","-9999","-9999"
"155","313.132275","313.132418764","313.132647897","1159919.4","-9999","578165.6","16.66","-1","-0.731744706","0.907413752","0","0.544448251","0","0.583333333","2.166666667","S1 O7","de-protonated","0","-9999","C12 H26 O7 S1","12","26","7","-9999","-9999","1","-9999","-9999","-9999"
"155","313.132275","313.132418764","313.132267775","1159919.4","-9999","578165.6","16.66","-1","0.482190366","0.958689349","0","0.575213609","5","0.285714286","1.642857143","N2 P1 O4","de-protonated","0","-9999","C14 H23 O4 N2 P1","14","23","4","2","1","-9999","-9999","-9999","-9999"
"156","313.16633","313.166473751","313.16653148300003","692211","-9999","942274.4","9.15","-1","-0.184349912","0.99385246","0","0.596311476","3","0.058823529","1.764705882","S2 O1","de-protonated","0","-9999","C17 H30 O1 S2","17","30","1","-9999","-9999","2","-9999","-9999","-9999"
"158","313.175931","313.176074747","313.176047339","573940","-9999","741254.8","7.25","-1","0.087515683","0.998611251","0","0.59916675","3","0.058823529","1.823529412","S1 P1 O1","de-protonated","0","-9999","C17 H31 O1 P1 S1","17","31","1","-9999","1","1","-9999","-9999","-9999"
"159","313.178369","313.178512746","313.17847668","1129588.3","-9999","605744.7","16.17","-1","0.115162075","0.66506431","0.909651041","0.762899002","4","0.133333333","1.8","13C1 N3 S1 O2","de-protonated","1","147","C14 H27 O2 N3 S1 13C1","14","27","2","3","-9999","1","1","-9999","-9999"
"160","314.117643","314.117786383","314.11800089","983769.1","-9999","525952.8","13.83","-1","-0.682888331","0.918864932","0","0.551318959","5","0.307692308","1.615384615","N3 S1 O4","de-protonated","0","-9999","C13 H21 O4 N3 S1","13","21","4","3","-9999","1","-9999","-9999","-9999"
"161","314.138772","314.138915375","314.139130259","1042907.4","-9999","482044.7","14.78","-1","-0.684040047","0.918602489","0","0.551161493","0","0.6","2.5","N3 S1 O6","de-protonated","0","-9999","C10 H25 O6 N3 S1","10","25","6","3","-9999","1","-9999","-9999","-9999"
"163","315.001725","315.001868041","315.001591411","761145.5","-9999","646609","10.25","-1","0.878186066","0.869414589","0","0.521648753","12","0.153846154","0.615384615","N4 S2 O2","de-protonated","0","-9999","C13 H8 O2 N4 S2","13","8","2","4","-9999","2","-9999","-9999","-9999"
"165","315.053947","315.054090021","315.054397575","581279.2","-9999","482473.2","7.37","-1","-0.976192532","0.841211754","0","0.504727052","6","0.538461538","1.230769231","S1 O7","de-protonated","0","-9999","C13 H16 O7 S1","13","16","7","-9999","-9999","1","-9999","-9999","-9999"
"165","315.053947","315.054090021","315.054017452","581279.2","-9999","482473.2","7.37","-1","0.230337549","0.990419359","0","0.594251616","11","0.266666667","0.866666667","N2 P1 O4","de-protonated","0","-9999","C15 H13 O4 N2 P1","15","13","4","2","1","-9999","-9999","-9999","-9999"
"166","315.075262","315.075405013","315.075526943","619329.6","-9999","466959.2","7.98","-1","-0.386986737","0.973192353","0","0.583915412","1","0.9","2","S1 O9","de-protonated","0","-9999","C10 H20 O9 S1","10","20","9","-9999","-9999","1","-9999","-9999","-9999"
"166","315.075262","315.075405013","315.07514682","619329.6","-9999","466959.2","7.98","-1","0.819463143","0.885284344","0","0.531170606","6","0.5","1.416666667","N2 P1 O6","de-protonated","0","-9999","C12 H17 O6 N2 P1","12","17","6","2","1","-9999","-9999","-9999","-9999"
"167","315.090525","315.090668007","315.090783084","647363.3","-9999","585391.7","8.43","-1","-0.365219317","0.976087973","0","0.585652784","5","0.428571429","1.428571429","S1 O6","de-protonated","0","-9999","C14 H20 O6 S1","14","20","6","-9999","-9999","1","-9999","-9999","-9999"
"167","315.090525","315.090668007","315.090402962","647363.3","-9999","585391.7","8.43","-1","0.841172175","0.879512273","0","0.527707364","10","0.1875","1.0625","N2 P1 O3","de-protonated","0","-9999","C16 H17 O3 N2 P1","16","17","3","2","1","-9999","-9999","-9999","-9999"
