"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
"3","165.019281","165.019269746","165.019332219","650711.1","-9999","1850015.6","10.17","-1","-0.378579276","0.974329597","0","0.584597758","6","0.5","0.75","O4","de-protonated","0","-9999","C8 H6 O4","8","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"4","165.019425","165.019413746","165.019332219","521721.1","-9999","1622248.3","7.76","-1","0.494045947","0.956678156","0","0.574006894","6","0.5","0.75","O4","de-protonated","0","-9999","C8 H6 O4","8","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"6","171.066258","171.066248075","171.066282413","616033.9","-9999","790751","9.52","-1","-0.200727256","0.992715832","0","0.595629499","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"17","245.048739","245.04874533","245.048918271","512139.9","-9999","674757.4","7.04","-1","-0.70574075","0.913589303","0","0.548153582","4","0.5","1.4","S1 O5","de-protonated","0","-9999","C10 H14 O5 S1","10","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"17","245.048739","245.04874533","245.048538149","512139.9","-9999","674757.4","7.04","-1","0.845471326","0.878355851","0","0.527013511","9","0.166666667","0.916666667","N2 P1 O2","de-protonated","0","-9999","C12 H11 O2 N2 P1","12","11","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"18","249.149445","249.149452231","249.149618115","541669.7","-9999","1037965.1","7.52","-1","-0.665802021","0.922715052","0","0.553629031","5","0.2","1.466666667","O3","de-protonated","0","-9999","C15 H22 O3","15","22","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"20","253.144373","253.144381109","253.144532735","795931.5","-9999","954967.2","11.95","-1","-0.598970638","0.936976022","0","0.562185613","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"21","255.123554","255.123562544","255.12379729","610858.4","-9999","690652","8.67","-1","-0.920127398","0.857597242","0","0.514558345","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"23","257.13921","257.139218987","257.139447355","673590.9","-9999","718017","9.73","-1","-0.888109497","0.866653912","0","0.519992347","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"28","262.975744","262.975754269","262.975967805","2881936.3","-9999","762154.3","48.03","-1","-0.811996476","0.887243278","0","0.532345967","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"29","265.14765","265.147660746","265.147904038","4323725.5","-9999","600560.3","72.79","-1","-0.917571492","0.853052843","0.991868523","0.908579115","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"29","265.14765","265.147660746","265.147523916","4323725.5","-9999","600560.3","72.79","-1","0.516053705","0.956421161","0.991502916","0.970453863","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"30","266.150994","266.151004967","266.151258873","606463.8","-9999","861478","8.47","-1","-0.953994277","0.847777236","0.991868523","0.905413751","0","0.333333333","2.166666667","13C1 S1 O4","de-protonated","1","29","C11 H26 O4 S1 13C1","11","26","4","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"30","266.150994","266.151004967","266.150878751","606463.8","-9999","861478","8.47","-1","0.474226284","0.960015261","0.991502916","0.972610323","5","0.071428571","1.642857143","13C1 N2 P1 O1","de-protonated","1","29","C13 H23 O1 N2 P1 13C1","13","23","1","2","1","-9999","1","-9999","-9999","-9999","-9999"
"30","266.150994","266.151004967","266.151015097","606463.8","-9999","861478","8.47","-1","-0.038060639","0.99973718600000006","0","0.599842311","5","0.230769231","1.615384615","N3 O3","de-protonated","0","-9999","C13 H21 O3 N3","13","21","3","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"32","267.087183","267.087194172","267.087411781","620648.5","-9999","822165","8.72","-1","-0.814746196","0.886523451","0","0.531914071","6","0.461538462","1.230769231","O6","de-protonated","0","-9999","C13 H16 O6","13","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"37","269.130945","269.130956621","269.131205146","2374471.8","-9999","620134.5","38.91","-1","-0.923433336","0.856649371","0","0.513989622","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"39","269.139191","269.139202623","269.139447355","2271048.8","-9999","696321.1","37.12","-1","-0.909310795","0.860682033","0","0.51640922","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"43","279.087201","279.087214809","279.087411781","590568.9","-9999","638046.8","8.08","-1","-0.705771224","0.913582173","0","0.548149304","7","0.428571429","1.142857143","O6","de-protonated","0","-9999","C14 H16 O6","14","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"44","279.162881","279.162894826","279.16317398","637615.9","-9999","1076635.1","8.88","-1","-0.999969775","0.834070191","0","0.500442115","5","0.066666667","1.666666667","N2 P1 O1","de-protonated","0","-9999","C15 H25 O1 N2 P1","15","25","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"45","279.163264","279.163277826","279.163554103","687407.9","-9999","831931","9.73","-1","-0.989660606","0.837180195","0","0.502308117","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"45","279.163264","279.163277826","279.16317398","687407.9","-9999","831931","9.73","-1","0.37198799","0.97520461","0","0.585122766","5","0.066666667","1.666666667","N2 P1 O1","de-protonated","0","-9999","C15 H25 O1 N2 P1","15","25","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"46","281.029985","281.029999236","281.030128635","564186.9","-9999","937739.3","7.62","-1","-0.46044684","0.96226137","0","0.577356822","3","0.285714286","2.142857143","N4 S2 P1 O2","de-protonated","0","-9999","C7 H15 O2 N4 P1 S2","7","15","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"47","281.102841","281.102855252","281.103061845","532833.5","-9999","732254.3","7.09","-1","-0.734938481","0.906642822","0","0.543985693","6","0.428571429","1.285714286","O6","de-protonated","0","-9999","C14 H18 O6","14","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"48","283.082113","283.082127687","283.0823264","678802.3","-9999","796017.5","9.54","-1","-0.701964313","0.914470978","0","0.548682587","6","0.538461538","1.230769231","O7","de-protonated","0","-9999","C13 H16 O7","13","16","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"52","285.134109","285.134124138","285.134361974","893381.3","-9999","643219.8","13.19","-1","-0.834121303","0.881399373","0","0.528839624","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"55","291.087216","291.087232446","291.087411781","755255.2","-9999","776615.8","10.73","-1","-0.616087365","0.933446784","0","0.560068071","8","0.4","1.066666667","O6","de-protonated","0","-9999","C15 H16 O6","15","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"56","293.066304","293.06632088","293.066514145","685975","-9999","681218.6","9.56","-1","-0.659455145","0.924124384","0","0.55447463","3","0.111111111","2.111111111","N4 S2 P1 O1","de-protonated","0","-9999","C9 H19 O1 N4 P1 S2","9","19","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"57","293.102816","293.102832888","293.103061845","730329.9","-9999","664111.5","10.31","-1","-0.781148026","0.895190638","0","0.537114383","7","0.4","1.2","O6","de-protonated","0","-9999","C15 H18 O6","15","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"60","293.1789","293.178916905","293.179204167","2397920","-9999","596172.4","38.45","-1","-0.979817727","0.840130115","0","0.504078069","0","0.285714286","2.142857143","S1 O4","de-protonated","0","-9999","C14 H30 O4 S1","14","30","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"60","293.1789","293.178916905","293.178824045","2397920","-9999","596172.4","38.45","-1","0.316736172","0.981961419","0","0.589176852","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"61","295.045654","295.045671315","295.045940891","545780.6","-9999","541580.6","7.19","-1","-0.913673871","0.859440784","0","0.51566447","8","0.615384615","0.923076923","O8","de-protonated","0","-9999","C13 H12 O8","13","12","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"61","295.045654","295.045671315","295.0457787","545780.6","-9999","541580.6","7.19","-1","-0.36395856","0.976250807","0","0.585750484","3","0.25","2.125","N4 S2 P1 O2","de-protonated","0","-9999","C8 H17 O2 N4 P1 S2","8","17","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"62","295.082125","295.082142323","295.0823264","696311.4","-9999","656193.3","9.73","-1","-0.623816092","0.931825117","0","0.55909507","7","0.5","1.142857143","O7","de-protonated","0","-9999","C14 H16 O7","14","16","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"62","295.082125","295.082142323","295.082164209","696311.4","-9999","656193.3","9.73","-1","-0.074168405","0.999002357","0","0.599401414","2","0.111111111","2.333333333","N4 S2 P1 O1","de-protonated","0","-9999","C9 H21 O1 N4 P1 S2","9","21","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"64","297.06123","297.061247758","297.061428764","859027.1","-9999","736067.1","12.42","-1","-0.609321932","0.934852013","0","0.560911208","2","0.25","2.375","N4 S2 P1 O2","de-protonated","0","-9999","C8 H19 O2 N4 P1 S2","8","19","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"68","299.040452","299.040470193","299.040693319","630701.2","-9999","799852.1","8.58","-1","-0.746140219","0.903917611","0","0.542350567","2","0.428571429","2.428571429","N4 S2 P1 O3","de-protonated","0","-9999","C7 H17 O3 N4 P1 S2","7","17","3","4","1","2","-9999","-9999","-9999","-9999","-9999"
"74","303.050696","303.050715074","303.05086408","605794.3","-9999","843056.5","8.12","-1","-0.491686558","0.95708196","0","0.574249176","5","0.1","1.7","N4 S2 P1 O1","de-protonated","0","-9999","C10 H17 O1 N4 P1 S2","10","17","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"75","305.029957","305.029976509","305.030128635","648058.1","-9999","826511.6","8.82","-1","-0.498725397","0.955872071","0","0.573523243","5","0.222222222","1.666666667","N4 S2 P1 O2","de-protonated","0","-9999","C9 H15 O2 N4 P1 S2","9","15","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"77","307.081502","307.08152196","307.081294829","551959.3","-9999","853654.5","7.18","-1","0.739643045","0.905502296","0","0.543301378","4","0.666666667","1.888888889","N4 P1 O6","de-protonated","0","-9999","C9 H17 O6 N4 P1","9","17","6","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"78","307.082044","307.08206396","307.0823264","766743.3","-9999","644016.2","10.75","-1","-0.854625989","0.875878843","0","0.525527306","8","0.466666667","1.066666667","O7","de-protonated","0","-9999","C15 H16 O7","15","16","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"78","307.082044","307.08206396","307.082164209","766743.3","-9999","644016.2","10.75","-1","-0.326457277","0.980847999","0","0.588508799","3","0.1","2.1","N4 S2 P1 O1","de-protonated","0","-9999","C10 H21 O1 N4 P1 S2","10","21","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"80","307.194535","307.194554985","307.194854232","811167.9","-9999","745066.8","11.49","-1","-0.974128267","0.84182649","0","0.505095894","0","0.266666667","2.133333333","S1 O4","de-protonated","0","-9999","C15 H32 O4 S1","15","32","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"80","307.194535","307.194554985","307.194474109","811167.9","-9999","745066.8","11.49","-1","0.263270781","0.987502272","0","0.592501363","5","0.058823529","1.705882353","N2 P1 O1","de-protonated","0","-9999","C17 H29 O1 N2 P1","17","29","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
