"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","33S","34S"
"68","351.071604","351.071854748","351.071993448","1072790.9","-9999","433577","14.89","-1","-0.395077179","0.972075701","0","0.583245421","4","0.272727273","1.909090909","N4 S2 P1 O3","de-protonated","0","-9999","C11 H21 O3 N4 P1 S2","11","21","3","4","1","2","-9999","-9999","-9999"
"69","351.102534","351.102784751","351.102667922","1061147.6","-9999","466624.1","14.7","-1","0.332749547","0.980110059","0","0.588066035","17","0.125","0.666666667","O3","de-protonated","0","-9999","C24 H16 O3","24","16","3","-9999","-9999","-9999","-9999","-9999","-9999"
"70","351.108036","351.108286752","351.108541149","1673372.5","-9999","558380.6","24.31","-1","-0.724553318","0.909139729","0","0.545483837","8","0.470588235","1.176470588","O8","de-protonated","0","-9999","C17 H20 O8","17","20","8","-9999","-9999","-9999","-9999","-9999","-9999"
"70","351.108036","351.108286752","351.108378958","1673372.5","-9999","558380.6","24.31","-1","-0.262612726","0.987564281","0","0.592538569","3","0.166666667","2.083333333","N4 S2 P1 O2","de-protonated","0","-9999","C12 H25 O2 N4 P1 S2","12","25","2","4","1","2","-9999","-9999","-9999"
"71","351.144443","351.144693756","351.144926658","1027106","-9999","529104.2","14.17","-1","-0.663264195","0.923279941","0","0.553967965","7","0.388888889","1.333333333","O7","de-protonated","0","-9999","C18 H24 O7","18","24","7","-9999","-9999","-9999","-9999","-9999","-9999"
"71","351.144443","351.144693756","351.144764467","1027106","-9999","529104.2","14.17","-1","-0.20137144","0.992669175","0","0.595601505","2","0.076923077","2.230769231","N4 S2 P1 O1","de-protonated","0","-9999","C13 H29 O1 N4 P1 S2","13","29","1","4","1","2","-9999","-9999","-9999"
"72","353.050982","353.051232984","353.051420195","1152456","-9999","658697.7","16.13","-1","-0.530263811","0.950259961","0","0.570155976","9","0.666666667","0.933333333","O10","de-protonated","0","-9999","C15 H14 O10","15","14","10","-9999","-9999","-9999","-9999","-9999","-9999"
"72","353.050982","353.051232984","353.051258003","1152456","-9999","658697.7","16.13","-1","-0.070865238","0.999089201","0","0.599453521","4","0.4","1.9","N4 S2 P1 O4","de-protonated","0","-9999","C10 H19 O4 N4 P1 S2","10","19","4","4","1","2","-9999","-9999","-9999"
"73","353.087352","353.087602989","353.087805704","1470157.6","-9999","519725.6","21.12","-1","-0.574121766","0.941945036","0","0.565167022","8","0.5625","1.125","O9","de-protonated","0","-9999","C16 H18 O9","16","18","9","-9999","-9999","-9999","-9999","-9999","-9999"
"73","353.087352","353.087602989","353.087643513","1470157.6","-9999","519725.6","21.12","-1","-0.114770554","0.997612761","0","0.598567657","3","0.272727273","2.090909091","N4 S2 P1 O3","de-protonated","0","-9999","C11 H23 O3 N4 P1 S2","11","23","3","4","1","2","-9999","-9999","-9999"
"74","353.123634","353.123884993","353.124191213","1261267.3","-9999","458371.3","17.84","-1","-0.867174823","0.872451694","0","0.523471016","7","0.470588235","1.294117647","O8","de-protonated","0","-9999","C17 H22 O8","17","22","8","-9999","-9999","-9999","-9999","-9999","-9999"
"74","353.123634","353.123884993","353.124029022","1261267.3","-9999","458371.3","17.84","-1","-0.407871077","0.970265447","0","0.582159268","2","0.166666667","2.25","N4 S2 P1 O2","de-protonated","0","-9999","C12 H27 O2 N4 P1 S2","12","27","2","4","1","2","-9999","-9999","-9999"
"75","355.102909","355.103160229","355.103455768","1369613.3","-9999","514056.7","19.54","-1","-0.832261539","0.881895144","0","0.529137086","7","0.5625","1.25","O9","de-protonated","0","-9999","C16 H20 O9","16","20","9","-9999","-9999","-9999","-9999","-9999","-9999"
"75","355.102909","355.103160229","355.103293577","1369613.3","-9999","514056.7","19.54","-1","-0.375517832","0.974737826","0","0.584842696","2","0.272727273","2.272727273","N4 S2 P1 O3","de-protonated","0","-9999","C11 H25 O3 N4 P1 S2","11","25","3","4","1","2","-9999","-9999","-9999"
"76","357.082231","357.082482466","357.082720324","1188687.8","-9999","543474.1","16.5","-1","-0.666113117","0.922645682","0","0.553587409","7","0.666666667","1.2","O10","de-protonated","0","-9999","C15 H18 O10","15","18","10","-9999","-9999","-9999","-9999","-9999","-9999"
"76","357.082231","357.082482466","357.082558132","1188687.8","-9999","543474.1","16.5","-1","-0.211901008","0.991885685","0","0.595131411","2","0.4","2.3","N4 S2 P1 O4","de-protonated","0","-9999","C10 H23 O4 N4 P1 S2","10","23","4","4","1","2","-9999","-9999","-9999"
"77","359.07673","359.076981704","359.07724102","1276829.4","-9999","441443.1","17.86","-1","-0.722171905","0.909708243","0","0.545824946","11","0.444444444","0.888888889","O8","de-protonated","0","-9999","C18 H16 O8","18","16","8","-9999","-9999","-9999","-9999","-9999","-9999"
"77","359.07673","359.076981704","359.077078829","1276829.4","-9999","441443.1","17.86","-1","-0.270482776","0.986812769","0","0.592087661","6","0.153846154","1.615384615","N4 S2 P1 O2","de-protonated","0","-9999","C13 H21 O2 N4 P1 S2","13","21","2","4","1","2","-9999","-9999","-9999"
"78","359.113185","359.113436709","359.113626529","1001123.6","-9999","480261.6","13.58","-1","-0.528580577","0.950567318","0","0.570340391","10","0.368421053","1.052631579","O7","de-protonated","0","-9999","C19 H20 O7","19","20","7","-9999","-9999","-9999","-9999","-9999","-9999"
"78","359.113185","359.113436709","359.11346433800003","1001123.6","-9999","480261.6","13.58","-1","-0.076937126","0.998926523","0","0.599355914","5","0.071428571","1.785714286","N4 S2 P1 O1","de-protonated","0","-9999","C14 H25 O1 N4 P1 S2","14","25","1","4","1","2","-9999","-9999","-9999"
"79","361.055967","361.056218941","361.056505575","1134833.1","-9999","484877.2","15.65","-1","-0.793875851","0.891940356","0","0.535164213","11","0.529411765","0.823529412","O9","de-protonated","0","-9999","C17 H14 O9","17","14","9","-9999","-9999","-9999","-9999","-9999","-9999"
"79","361.055967","361.056218941","361.056343384","1134833.1","-9999","484877.2","15.65","-1","-0.344662856","0.978675903","0","0.587205542","6","0.25","1.583333333","N4 S2 P1 O3","de-protonated","0","-9999","C12 H19 O3 N4 P1 S2","12","19","3","4","1","2","-9999","-9999","-9999"
"80","361.092361","361.092612945","361.092891084","1466359.4","-9999","412355.5","20.8","-1","-0.770270054","0.897936074","0","0.538761644","10","0.444444444","1","O8","de-protonated","0","-9999","C18 H18 O8","18","18","8","-9999","-9999","-9999","-9999","-9999","-9999"
"80","361.092361","361.092612945","361.092728893","1466359.4","-9999","412355.5","20.8","-1","-0.321102313","0.981465345","0","0.588879207","5","0.153846154","1.769230769","N4 S2 P1 O2","de-protonated","0","-9999","C13 H23 O2 N4 P1 S2","13","23","2","4","1","2","-9999","-9999","-9999"
"81","361.128658","361.12890995","361.128625145","1687293.8","-9999","474999.1","24.23","-1","0.788651488","0.893279416","0","0.535967649","0","0.818181818","2.363636364","N2 S1 O9","de-protonated","0","-9999","C11 H26 O9 N2 S1","11","26","9","2","-9999","1","-9999","-9999","-9999"
"81","361.128658","361.12890995","361.129114402","1687293.8","-9999","474999.1","24.23","-1","-0.566148544","0.943500211","0","0.566100127","4","0.071428571","1.928571429","N4 S2 P1 O1","de-protonated","0","-9999","C14 H27 O1 N4 P1 S2","14","27","1","4","1","2","-9999","-9999","-9999"
"82","362.96914","362.96939217","362.969361596","5590593.5","-9999","381761.9","83.81","-1","0.084233275","0.998713406","0","0.599228043","8","0.9","0.9","N2 S1 P1 O9","de-protonated","0","-9999","C10 H9 O9 N2 P1 S1","10","9","9","2","1","1","-9999","-9999","-9999"
"83","363.035192","363.035444178","363.03577013","1046861.3","-9999","536589.9","14.12","-1","-0.897852537","0.863921911","0","0.518353147","11","0.625","0.75","O10","de-protonated","0","-9999","C16 H12 O10","16","12","10","-9999","-9999","-9999","-9999","-9999","-9999"
"83","363.035192","363.035444178","363.035607939","1046861.3","-9999","536589.9","14.12","-1","-0.451088691","0.96375192","0","0.578251152","6","0.363636364","1.545454545","N4 S2 P1 O4","de-protonated","0","-9999","C11 H17 O4 N4 P1 S2","11","17","4","4","1","2","-9999","-9999","-9999"
"84","363.071612","363.071864182","363.072155639","1389395.8","-9999","457647.5","19.37","-1","-0.802753887","0.889649212","0","0.533789527","10","0.529411765","0.941176471","O9","de-protonated","0","-9999","C17 H16 O9","17","16","9","-9999","-9999","-9999","-9999","-9999","-9999"
"84","363.071612","363.071864182","363.071993448","1389395.8","-9999","457647.5","19.37","-1","-0.356034772","0.977261924","0","0.586357154","5","0.25","1.75","N4 S2 P1 O3","de-protonated","0","-9999","C12 H21 O3 N4 P1 S2","12","21","3","4","1","2","-9999","-9999","-9999"
"85","363.108012","363.108264186","363.108541149","1859674.3","-9999","502662.7","26.58","-1","-0.762754252","0.899815294","0","0.539889176","9","0.444444444","1.111111111","O8","de-protonated","0","-9999","C18 H20 O8","18","20","8","-9999","-9999","-9999","-9999","-9999","-9999"
"85","363.108012","363.108264186","363.108378958","1859674.3","-9999","502662.7","26.58","-1","-0.316079882","0.98203542","0","0.589221252","4","0.153846154","1.923076923","N4 S2 P1 O2","de-protonated","0","-9999","C13 H25 O2 N4 P1 S2","13","25","2","4","1","2","-9999","-9999","-9999"
"86","363.144388","363.144640191","363.144926658","1434208.8","-9999","505810.7","20.06","-1","-0.788851957","0.89322816","0","0.535936896","8","0.368421053","1.263157895","O7","de-protonated","0","-9999","C19 H24 O7","19","24","7","-9999","-9999","-9999","-9999","-9999","-9999"
"86","363.144388","363.144640191","363.144764467","1434208.8","-9999","505810.7","20.06","-1","-0.342222353","0.978973633","0","0.58738418","3","0.071428571","2.071428571","N4 S2 P1 O1","de-protonated","0","-9999","C14 H29 O1 N4 P1 S2","14","29","1","4","1","2","-9999","-9999","-9999"
"87","363.968722","363.968974289","363.96863332","990580.5","-9999","487992.5","13.25","-1","0.936809768","0.852790263","0","0.511674158","12","0.5","0.571428571","N1 S1 P1 O7","de-protonated","0","-9999","C14 H8 O7 N1 P1 S1","14","8","7","1","1","1","-9999","-9999","-9999"
"88","365.050904","365.051156418","365.051420195","1194424.8","-9999","477598","16.37","-1","-0.722572516","0.909612711","0","0.545767627","10","0.625","0.875","O10","de-protonated","0","-9999","C16 H14 O10","16","14","10","-9999","-9999","-9999","-9999","-9999","-9999"
"88","365.050904","365.051156418","365.051258003","1194424.8","-9999","477598","16.37","-1","-0.278275423","0.986047373","0","0.591628424","5","0.363636364","1.727272727","N4 S2 P1 O4","de-protonated","0","-9999","C11 H19 O4 N4 P1 S2","11","19","4","4","1","2","-9999","-9999","-9999"
"89","365.087244","365.087496423","365.087805704","2017215.4","-9999","563798.9","29","-1","-0.847141769","0.877905343","0","0.526743206","9","0.529411765","1.058823529","O9","de-protonated","0","-9999","C17 H18 O9","17","18","9","-9999","-9999","-9999","-9999","-9999","-9999"
"89","365.087244","365.087496423","365.087643513","2017215.4","-9999","563798.9","29","-1","-0.402889011","0.970976833","0","0.5825861","4","0.25","1.916666667","N4 S2 P1 O3","de-protonated","0","-9999","C12 H23 O3 N4 P1 S2","12","23","3","4","1","2","-9999","-9999","-9999"
"90","365.12366","365.123912427","365.124191213","2336710","-9999","480913.6","33.9","-1","-0.763537815","0.899620053","0","0.539772032","8","0.444444444","1.222222222","O8","de-protonated","0","-9999","C18 H22 O8","18","22","8","-9999","-9999","-9999","-9999","-9999","-9999"
"90","365.12366","365.123912427","365.124029022","2336710","-9999","480913.6","33.9","-1","-0.31932929","0.981667582","0","0.589000549","3","0.153846154","2.076923077","N4 S2 P1 O2","de-protonated","0","-9999","C13 H27 O2 N4 P1 S2","13","27","2","4","1","2","-9999","-9999","-9999"
"91","365.160068","365.160320432","365.160576723","1425100.6","-9999","553931.4","19.91","-1","-0.701858694","0.914495581","0","0.548697348","7","0.368421053","1.368421053","O7","de-protonated","0","-9999","C19 H26 O7","19","26","7","-9999","-9999","-9999","-9999","-9999","-9999"
