"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","34S"
"25","215.092418","215.092487807","215.092497161","680083.9","-9999","692971.5","10.36","-1","-0.043491392","0.999656848","0","0.599794109","3","0.5","1.6","O5","de-protonated","0","-9999","C10 H16 O5","10","16","5","-9999","-9999","-9999","-9999","-9999"
"26","217.071695","217.071765672","217.071761716","1028270.8","-9999","874764.4","16.64","-1","0.018221358","0.999939758","0","0.599963855","3","0.666666667","1.555555556","O6","de-protonated","0","-9999","C9 H14 O6","9","14","6","-9999","-9999","-9999","-9999","-9999"
"27","217.108047","217.108117688","217.108147226","660116.1","-9999","1121139.1","9.97","-1","-0.136052557","0.996646965","0","0.597988179","2","0.5","1.8","O5","de-protonated","0","-9999","C10 H18 O5","10","18","5","-9999","-9999","-9999","-9999","-9999"
"30","221.154599","221.154671456","221.154703496","521133","-9999","1233923.7","7.42","-1","-0.144874227","0.996198899","0","0.59771934","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999"
"32","227.056037","227.056112036","227.056111652","559393.9","-9999","780741","8.05","-1","0.001690636","0.999999481","0","0.599999689","5","0.6","1.2","O6","de-protonated","0","-9999","C10 H12 O6","10","12","6","-9999","-9999","-9999","-9999","-9999"
"33","227.092432","227.092507052","227.092497161","723111.7","-9999","813060.4","10.99","-1","0.043552417","0.999655885","0","0.599793531","4","0.454545455","1.454545455","O5","de-protonated","0","-9999","C11 H16 O5","11","16","5","-9999","-9999","-9999","-9999","-9999"
"34","227.128788","227.128863068","227.128882671","582381.4","-9999","1013808.9","8.46","-1","-0.086307966","0.99864929","0","0.599189574","3","0.333333333","1.666666667","O4","de-protonated","0","-9999","C12 H20 O4","12","20","4","-9999","-9999","-9999","-9999","-9999"
"35","229.071689","229.071764917","229.071761716","1184738.5","-9999","931261.8","19.22","-1","0.013971311","0.999964582","0","0.599978749","4","0.6","1.4","O6","de-protonated","0","-9999","C10 H14 O6","10","14","6","-9999","-9999","-9999","-9999","-9999"
"36","229.108073","229.108148933","229.108147226","774120.3","-9999","824824.6","11.86","-1","0.007450569","0.999989928","0","0.599993957","3","0.454545455","1.636363636","O5","de-protonated","0","-9999","C11 H18 O5","11","18","5","-9999","-9999","-9999","-9999","-9999"
"37","231.050886","231.050962782","231.051026271","696031.3","-9999","896442.9","10.43","-1","-0.274786002","0.986392719","0","0.591835631","4","0.777777778","1.333333333","O7","de-protonated","0","-9999","C9 H12 O7","9","12","7","-9999","-9999","-9999","-9999","-9999"
"38","231.087302","231.087378798","231.087411781","2011045.1","-9999","853331.5","33.91","-1","-0.142729629","0.996310397","0","0.597786238","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999"
"41","239.128727","239.128807313","239.128882671","526703.7","-9999","771883.7","7.34","-1","-0.315135355","0.982141662","0","0.589284997","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999"
"42","241.071649","241.071730162","241.071761716","818147.8","-9999","943015","12.46","-1","-0.130892524","0.996896093","0","0.598137656","5","0.545454545","1.272727273","O6","de-protonated","0","-9999","C11 H14 O6","11","14","6","-9999","-9999","-9999","-9999","-9999"
"43","241.10803","241.108111178","241.108147226","1109801.5","-9999","760580.2","17.62","-1","-0.149509421","0.99595228","0","0.597571368","4","0.416666667","1.5","O5","de-protonated","0","-9999","C12 H18 O5","12","18","5","-9999","-9999","-9999","-9999","-9999"
"44","243.050911","243.050993027","243.051026271","670554.3","-9999","714461.1","9.81","-1","-0.136779853","0.996611081","0","0.597966649","5","0.7","1.2","O7","de-protonated","0","-9999","C10 H12 O7","10","12","7","-9999","-9999","-9999","-9999","-9999"
"46","243.0873","243.087382043","243.087411781","1164960","-9999","836546.6","18.53","-1","-0.12233430000000001","0.997288181","0","0.598372908","4","0.545454545","1.454545455","O6","de-protonated","0","-9999","C11 H16 O6","11","16","6","-9999","-9999","-9999","-9999","-9999"
"47","243.123664","243.123746059","243.12379729","985189.6","-9999","673095.9","15.36","-1","-0.210721387","0.991975413","0","0.59518524799999994","3","0.416666667","1.666666667","O5","de-protonated","0","-9999","C12 H20 O5","12","20","5","-9999","-9999","-9999","-9999","-9999"
"48","245.048831","245.0489139","245.048918271","680399.5","-9999","927442.3","9.98","-1","-0.017836971","0.999942272","0","0.599965363","4","0.5","1.4","S1 O5","de-protonated","0","-9999","C10 H14 O5 S1","10","14","5","-9999","-9999","1","-9999","-9999"
"50","245.066593","245.066675908","245.066676336","877586.2","-9999","809245.6","13.46","-1","-0.001746084","0.999999447","0","0.599999668","4","0.7","1.4","O7","de-protonated","0","-9999","C10 H14 O7","10","14","7","-9999","-9999","-9999","-9999","-9999"
"52","245.10295","245.103032924","245.103061845","1549527.8","-9999","858098.4","25.3","-1","-0.117996754","0.997476836","0","0.598486102","3","0.545454545","1.636363636","O6","de-protonated","0","-9999","C11 H18 O6","11","18","6","-9999","-9999","-9999","-9999","-9999"
"53","245.139294","245.13937694","245.139447355","516893.4","-9999","1207045.7","7.1","-1","-0.287243978","0.985140342","0","0.591084205","2","0.416666667","1.833333333","O5","de-protonated","0","-9999","C12 H22 O5","12","22","5","-9999","-9999","-9999","-9999","-9999"
"54","247.082223","247.082306789","247.0823264","814276.9","-9999","848455.4","12.29","-1","-0.079371735","0.99885755","0","0.59931453","3","0.7","1.6","O7","de-protonated","0","-9999","C10 H16 O7","10","16","7","-9999","-9999","-9999","-9999","-9999"
"55","247.118593","247.118676805","247.11871191","533386.3","-9999","993784.1","7.36","-1","-0.142056446","0.996345055","0","0.597807033","2","0.545454545","1.818181818","O6","de-protonated","0","-9999","C11 H20 O6","11","20","6","-9999","-9999","-9999","-9999","-9999"
"58","253.144376","253.144462439","253.144532735","1335797.6","-9999","785693.3","21.36","-1","-0.277692388","0.98610537","0","0.591663222","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999"
"59","255.087258","255.087345288","255.087411781","979327.8","-9999","770997.9","15.07","-1","-0.260666933","0.987746751","0","0.59264805","5","0.5","1.333333333","O6","de-protonated","0","-9999","C12 H16 O6","12","16","6","-9999","-9999","-9999","-9999","-9999"
"60","255.123622","255.123709304","255.12379729","1205252.8","-9999","801849.5","19.01","-1","-0.344876918","0.978649692","0","0.587189815","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999"
"61","257.066499","257.066587153","257.066676336","951301.4","-9999","709871.1","14.57","-1","-0.346924992","0.978398125","0","0.587038875","5","0.636363636","1.272727273","O7","de-protonated","0","-9999","C11 H14 O7","11","14","7","-9999","-9999","-9999","-9999","-9999"
"63","257.102919","257.103007169","257.103061845","1499786.1","-9999","705590.8","24.14","-1","-0.212662912","0.991827468","0","0.595096481","4","0.5","1.5","O6","de-protonated","0","-9999","C12 H18 O6","12","18","6","-9999","-9999","-9999","-9999","-9999"
"65","257.139304","257.139392185","257.139447355","1247246.9","-9999","863608.6","19.66","-1","-0.214551804","0.991682253","0","0.595009352","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999"
"68","259.08214","259.082229034","259.0823264","1281029","-9999","601791.7","20.24","-1","-0.375812188","0.974698712","0","0.584819227","4","0.636363636","1.454545455","O7","de-protonated","0","-9999","C11 H16 O7","11","16","7","-9999","-9999","-9999","-9999","-9999"
"70","259.118579","259.11866805","259.11871191","1566601.5","-9999","809485.4","25.21","-1","-0.169264962","0.994814871","0","0.596888922","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999"
"71","259.154964","259.155053066","259.155097419","607054.1","-9999","965547","8.53","-1","-0.171145255","0.99469934","0","0.596819604","2","0.384615385","1.846153846","O5","de-protonated","0","-9999","C13 H24 O5","13","24","5","-9999","-9999","-9999","-9999","-9999"
"72","261.061435","261.061524899","261.061590955","602804.9","-9999","862022.1","8.42","-1","-0.253029461","0.988450163","0","0.593070098","4","0.8","1.4","O8","de-protonated","0","-9999","C10 H14 O8","10","14","8","-9999","-9999","-9999","-9999","-9999"
"74","261.097839","261.097928915","261.097976465","1026553.3","-9999","886238.8","15.76","-1","-0.18211444","0.994000204","0","0.596400122","3","0.636363636","1.636363636","O7","de-protonated","0","-9999","C11 H18 O7","11","18","7","-9999","-9999","-9999","-9999","-9999"
"75","261.134225","261.134314931","261.134361974","560957.6","-9999","854747","7.7","-1","-0.180149244","0.994128614","0","0.596477168","2","0.5","1.833333333","O6","de-protonated","0","-9999","C12 H22 O6","12","22","6","-9999","-9999","-9999","-9999","-9999"
"78","265.147729","265.147820685","265.147904038","7587907.5","-9999","715018.4","128.84","-1","-0.314364435","0.978028697","0.990697373","0.983096167","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999"
"79","266.151065","266.151157124","266.151258873","895662.6","-9999","725967.9","13.43","-1","-0.38229987","0.973829244","0.990697373","0.980576496","0","0.333333333","2.166666667","13C1 S1 O4","de-protonated","1","78","C11 H26 O4 S1 13C1","11","26","4","-9999","-9999","1","1","-9999"
"79","266.151065","266.151157124","266.151015097","895662.6","-9999","725967.9","13.43","-1","0.533634291","0.949641878","0","0.569785127","5","0.230769231","1.615384615","N3 O3","de-protonated","0","-9999","C13 H21 O3 N3","13","21","3","3","-9999","-9999","-9999","-9999"
"82","267.087247","267.087339533","267.087411781","551312.6","-9999","988083.3","7.49","-1","-0.270502322","0.986810875","0","0.592086525","6","0.461538462","1.230769231","O6","de-protonated","0","-9999","C13 H16 O6","13","16","6","-9999","-9999","-9999","-9999","-9999"
"83","267.123633","267.123725549","267.12379729","705172.4","-9999","873910.5","10.14","-1","-0.268569149","0.98699749","0","0.592198494","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999"
"86","269.102889","269.102982414","269.103061845","1380572.8","-9999","771075","21.7","-1","-0.295170204","0.984315505","0","0.590589303","5","0.461538462","1.384615385","O6","de-protonated","0","-9999","C13 H18 O6","13","18","6","-9999","-9999","-9999","-9999","-9999"
"88","269.131029","269.131122426","269.131205146","3333599.5","-9999","771788.9","55.25","-1","-0.307358509","0.491502377","0.86849267","0.642298494","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999"
"90","269.139267","269.13936043","269.139447355","2609632.5","-9999","782829","42.81","-1","-0.322972556","0.98125085","0","0.58875051","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999"
"93","271.082141","271.082235279","271.0823264","1635740.9","-9999","788053.7","26.08","-1","-0.336138484","0.979707011","0","0.587824207","5","0.583333333","1.333333333","O7","de-protonated","0","-9999","C12 H16 O7","12","16","7","-9999","-9999","-9999","-9999","-9999"
"95","271.118518","271.118612295","271.11871191","2160800.3","-9999","724587.9","35.1","-1","-0.367420793","0.975802356","0","0.585481414","4","0.461538462","1.538461538","O6","de-protonated","0","-9999","C13 H20 O6","13","20","6","-9999","-9999","-9999","-9999","-9999"
"96","271.154888","271.154982311","271.155097419","1092899.9","-9999","830196.7","16.76","-1","-0.424510202","0.967830152","0","0.580698091","3","0.357142857","1.714285714","O5","de-protonated","0","-9999","C14 H24 O5","14","24","5","-9999","-9999","-9999","-9999","-9999"
"100","273.09781","273.09790516","273.097976465","2232920.5","-9999","701779.1","36.19","-1","-0.261095422","0.987706682","0","0.592624009","4","0.583333333","1.5","O7","de-protonated","0","-9999","C12 H18 O7","12","18","7","-9999","-9999","-9999","-9999","-9999"
"102","273.134166","273.134261176","273.134361974","2164828","-9999","763660.7","35.02","-1","-0.369042144","0.97559096","0","0.585354576","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999"
"103","275.077023","275.077119025","275.07724102","776649.6","-9999","588744.7","11.27","-1","-0.443492324","0.964941004","0","0.578964603","4","0.727272727","1.454545455","O8","de-protonated","0","-9999","C11 H16 O8","11","16","8","-9999","-9999","-9999","-9999","-9999"
"104","275.113476","275.113572041","275.113626529","1090444.8","-9999","622019.4","16.64","-1","-0.198056572","0.99290769","0","0.595744614","3","0.583333333","1.666666667","O7","de-protonated","0","-9999","C12 H20 O7","12","20","7","-9999","-9999","-9999","-9999","-9999"
"105","275.149883","275.149979057","275.150012039","532815.9","-9999","522722.2","7.1","-1","-0.119867334","0.997396309","0","0.598437785","2","0.461538462","1.846153846","O6","de-protonated","0","-9999","C13 H24 O6","13","24","6","-9999","-9999","-9999","-9999","-9999"
"106","279.163375","279.163472811","279.163554103","652898.6","-9999","881588.9","9.11","-1","-0.291196382","0.984731758","0","0.590839055","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999"
"107","281.102771","281.102869659","281.103061845","745661.7","-9999","666317.1","10.69","-1","-0.683685773","0.918683257","0","0.551209954","6","0.428571429","1.285714286","O6","de-protonated","0","-9999","C14 H18 O6","14","18","6","-9999","-9999","-9999","-9999","-9999"
"108","281.139223","281.139321675","281.139447355","853888.6","-9999","749525.4","12.53","-1","-0.447036453","0.964388561","0","0.578633137","5","0.333333333","1.466666667","O5","de-protonated","0","-9999","C15 H22 O5","15","22","5","-9999","-9999","-9999","-9999","-9999"
"109","283.08216","283.082259524","283.0823264","595287.2","-9999","689487.8","8.09","-1","-0.236242586","0.98992435","0","0.59395461","6","0.538461538","1.230769231","O7","de-protonated","0","-9999","C13 H16 O7","13","16","7","-9999","-9999","-9999","-9999","-9999"
"110","283.118461","283.11856054","283.11871191","1203993.9","-9999","673136.9","18.41","-1","-0.534650581","0.94945482","0","0.569672892","5","0.428571429","1.428571429","O6","de-protonated","0","-9999","C14 H20 O6","14","20","6","-9999","-9999","-9999","-9999","-9999"
"111","283.154842","283.154941556","283.155097419","1042332.7","-9999","696621.6","15.67","-1","-0.55045109","0.946505688","0","0.567903413","4","0.333333333","1.6","O5","de-protonated","0","-9999","C15 H24 O5","15","24","5","-9999","-9999","-9999","-9999","-9999"
"112","285.061416","285.061516389","285.061590955","758828.1","-9999","746855.3","10.86","-1","-0.261578894","0.987661395","0","0.592596837","6","0.666666667","1.166666667","O8","de-protonated","0","-9999","C12 H14 O8","12","14","8","-9999","-9999","-9999","-9999","-9999"
"114","285.097756","285.097856405","285.097976465","2146350.8","-9999","716579.3","34.39","-1","-0.42111685","0.968334202","0","0.581000521","5","0.538461538","1.384615385","O7","de-protonated","0","-9999","C13 H18 O7","13","18","7","-9999","-9999","-9999","-9999","-9999"
"116","285.125909","285.126009418","285.126119766","11839281","-9999","688168.3","198.79","-1","-0.387015109","0.967725702","0.976997537","0.971434436","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999"
"118","285.134153","285.134253421","285.134361974","2611249.5","-9999","686880.7","42.28","-1","-0.380708246","0.974043856","0","0.584426314","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999"
"119","285.170574","285.170674437","285.170747484","846260.3","-9999","697869.8","12.34","-1","-0.256149813","0.988165245","0","0.592899147","3","0.333333333","1.733333333","O5","de-protonated","0","-9999","C15 H26 O5","15","26","5","-9999","-9999","-9999","-9999","-9999"
"120","286.129242","286.129342856","286.129474601","2163579","-9999","686267.4","34.68","-1","-0.460437145","0.962262929","0.976997537","0.968156772","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","116","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999"
"120","286.129242","286.129342856","286.129610946","2163579","-9999","686267.4","34.68","-1","-0.936953912","0.852748471","0","0.511649083","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999"
"121","287.077041","287.07714227","287.07724102","1455807.9","-9999","711653.9","22.58","-1","-0.343982489","0.978759108","0","0.587255465","5","0.666666667","1.333333333","O8","de-protonated","0","-9999","C12 H16 O8","12","16","8","-9999","-9999","-9999","-9999","-9999"
"123","287.113394","287.113495286","287.113626529","3376066.5","-9999","701503.1","55","-1","-0.457111722","0.962795827","0","0.577677496","4","0.538461538","1.538461538","O7","de-protonated","0","-9999","C13 H20 O7","13","20","7","-9999","-9999","-9999","-9999","-9999"
"125","287.149804","287.149905302","287.150012039","1860293.1","-9999","749626.3","29.41","-1","-0.371709682","0.975241235","0","0.585144741","3","0.428571429","1.714285714","O6","de-protonated","0","-9999","C14 H24 O6","14","24","6","-9999","-9999","-9999","-9999","-9999"
"127","289.092672","289.092774151","289.092891084","1783120.1","-9999","684574.6","28.1","-1","-0.404482411","0.970750207","0","0.582450124","4","0.666666667","1.5","O8","de-protonated","0","-9999","C12 H18 O8","12","18","8","-9999","-9999","-9999","-9999","-9999"
"128","289.12906","289.129162167","289.129276594","1864530.8","-9999","701209.1","29.48","-1","-0.395762186","0.971980155","0","0.583188093","3","0.538461538","1.692307692","O7","de-protonated","0","-9999","C13 H22 O7","13","22","7","-9999","-9999","-9999","-9999","-9999"
"129","289.165427","289.165529183","289.165662103","714965.3","-9999","900152.9","10.07","-1","-0.459666919","0.962386675","0","0.577432005","2","0.428571429","1.857142857","O6","de-protonated","0","-9999","C14 H26 O6","14","26","6","-9999","-9999","-9999","-9999","-9999"
"130","291.100057","291.100160029","291.10029894","878045","-9999","812067","12.76","-1","-0.477194801","0.95952341","0","0.575714046","3","0.5","1.75","P1 O6","de-protonated","0","-9999","C12 H21 O6 P1","12","21","6","-9999","1","-9999","-9999","-9999"
"132","293.175602","293.175705936","293.175832864","11374956","-9999","643005.4","189.19","-1","-0.432941337","0.969056612","0.996983803","0.980227488","5","0.235294118","1.529411765","O4","de-protonated","0","-9999","C17 H26 O4","17","26","4","-9999","-9999","-9999","-9999","-9999"
"134","293.178464","293.178567937","293.178824045","774636.4","-9999","761145","11.02","-1","-0.873553835","0.870695622","0","0.522417373","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999"
"135","293.178987","293.179090937","293.179204167","1750380.4","-9999","709881.3","27.42","-1","-0.386213537","0.973297928","0","0.583978757","0","0.285714286","2.142857143","S1 O4","de-protonated","0","-9999","C14 H30 O4 S1","14","30","4","-9999","-9999","1","-9999","-9999"
"135","293.178987","293.179090937","293.178824045","1750380.4","-9999","709881.3","27.42","-1","0.910341132","0.860389287","0","0.516233572","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999"
"136","294.178966","294.179070375","294.179187699","2043568.8","-9999","614305.9","32.35","-1","-0.398819667","0.971551786","0.996983803","0.981724592","5","0.235294118","1.529411765","13C1 O4","de-protonated","1","132","C16 H26 O4 13C1","16","26","4","-9999","-9999","-9999","1","-9999"
"137","295.11843","295.118534785","295.11871191","647280.6","-9999","632644.4","8.87","-1","-0.600180528","0.936729392","0","0.562037635","6","0.4","1.333333333","O6","de-protonated","0","-9999","C15 H20 O6","15","20","6","-9999","-9999","-9999","-9999","-9999"
"138","295.154819","295.154923801","295.155097419","670835.1","-9999","824029.2","9.27","-1","-0.588226158","0.939147188","0","0.563488313","5","0.3125","1.5","O5","de-protonated","0","-9999","C16 H24 O5","16","24","5","-9999","-9999","-9999","-9999","-9999"
"140","297.097768","297.09787365","297.097976465","1187702.4","-9999","611683.4","17.87","-1","-0.346062482","0.978504242","0","0.587102545","6","0.5","1.285714286","O7","de-protonated","0","-9999","C14 H18 O7","14","18","7","-9999","-9999","-9999","-9999","-9999"
"142","297.134093","297.134198666","297.134361974","1544056.9","-9999","680184.7","23.83","-1","-0.549609728","0.946664657","0","0.567998794","5","0.4","1.466666667","O6","de-protonated","0","-9999","C15 H22 O6","15","22","6","-9999","-9999","-9999","-9999","-9999"
"144","297.152753","297.152858674","297.152989419","2593402","-9999","659187.1","41.39","-1","-0.439990155","0.965482895","0","0.579289737","4","0.1875","1.625","S1 O3","de-protonated","0","-9999","C16 H26 O3 S1","16","26","3","-9999","-9999","1","-9999","-9999"
"146","297.170518","297.170623682","297.170747484","662651.3","-9999","869025","9.09","-1","-0.416600106","0.968999247","0","0.581399548","4","0.3125","1.625","O5","de-protonated","0","-9999","C16 H26 O5","16","26","5","-9999","-9999","-9999","-9999","-9999"
"147","298.156139","298.156245113","298.156100477","575293.7","-9999","923794.9","7.63","-1","0.485101633","0.958199614","0","0.574919769","9","0.117647059","1.235294118","N3 O2","de-protonated","0","-9999","C17 H21 O2 N3","17","21","2","3","-9999","-9999","-9999","-9999"
"149","299.077031","299.077137515","299.07724102","1007995.6","-9999","638686.2","14.86","-1","-0.346079343","0.97850217","0","0.587101302","6","0.615384615","1.230769231","O8","de-protonated","0","-9999","C13 H16 O8","13","16","8","-9999","-9999","-9999","-9999","-9999"
"151","299.113396","299.113502531","299.113626529","2308350","-9999","692525.6","36.62","-1","-0.414551191","0.969298713","0","0.581579228","5","0.5","1.428571429","O7","de-protonated","0","-9999","C14 H20 O7","14","20","7","-9999","-9999","-9999","-9999","-9999"
"152","299.149779","299.149885547","299.150012039","2557696.5","-9999","712149.2","40.79","-1","-0.422835876","0.96807933","0","0.580847598","4","0.4","1.6","O6","de-protonated","0","-9999","C15 H24 O6","15","24","6","-9999","-9999","-9999","-9999","-9999"
"153","299.186145","299.186251563","299.186397548","671875","-9999","819296.6","9.24","-1","-0.487939336","0.95771966100000006","0","0.574631797","3","0.3125","1.75","O5","de-protonated","0","-9999","C16 H28 O5","16","28","5","-9999","-9999","-9999","-9999","-9999"
"156","301.092675","301.092782396","301.092891084","1977219.4","-9999","665661.3","30.92","-1","-0.360977951","0.976633636","0","0.585980182","5","0.615384615","1.384615385","O8","de-protonated","0","-9999","C13 H18 O8","13","18","8","-9999","-9999","-9999","-9999","-9999"
"157","301.120795","301.120902409","301.121034385","1391237.3","-9999","595899.6","21.17","-1","-0.438283776","0.965745476","0","0.579447285","4","0.357142857","1.642857143","P1 O5","de-protonated","0","-9999","C14 H23 O5 P1","14","23","5","-9999","1","-9999","-9999","-9999"
"159","301.129017","301.129124412","301.129276594","3560837.8","-9999","660187.6","57.29","-1","-0.505368863","0.958097716","0.988939011","0.970434234","4","0.5","1.571428571","O7","de-protonated","0","-9999","C14 H22 O7","14","22","7","-9999","-9999","-9999","-9999","-9999"
"160","301.165423","301.165530428","301.165662103","1867656.3","-9999","669730.1","29.1","-1","-0.437217167","0.965909125","0","0.579545475","3","0.4","1.733333333","O6","de-protonated","0","-9999","C15 H26 O6","15","26","6","-9999","-9999","-9999","-9999","-9999"
"161","302.132383","302.132490851","302.132631429","592073.6","-9999","865917.9","7.86","-1","-0.465285286","0.961479632","0.988939011","0.972463383","4","0.5","1.571428571","13C1 O7","de-protonated","1","159","C13 H22 O7 13C1","13","22","7","-9999","-9999","-9999","1","-9999"
"162","303.071841","303.071949262","303.072155639","716809.1","-9999","718852.8","9.94","-1","-0.680953117","0.919305084","0","0.55158305","5","0.75","1.333333333","O9","de-protonated","0","-9999","C12 H16 O9","12","16","9","-9999","-9999","-9999","-9999","-9999"
"164","303.108276","303.108384277","303.108541149","2122507.5","-9999","616087.6","33.34","-1","-0.517541845","0.952561172","0","0.571536703","4","0.615384615","1.538461538","O8","de-protonated","0","-9999","C13 H20 O8","13","20","8","-9999","-9999","-9999","-9999","-9999"
"166","303.144696","303.144804293","303.144926658","2103310","-9999","643704.7","33.02","-1","-0.403651106","0.970868547","0","0.582521128","3","0.5","1.714285714","O7","de-protonated","0","-9999","C14 H24 O7","14","24","7","-9999","-9999","-9999","-9999","-9999"
"167","303.181105","303.181213309","303.181312168","697872.6","-9999","811003.3","9.62","-1","-0.326069638","0.980893017","0","0.58853581","2","0.4","1.866666667","O6","de-protonated","0","-9999","C15 H28 O6","15","28","6","-9999","-9999","-9999","-9999","-9999"
"168","304.103517","304.103625712","304.103790121","650703.3","-9999","875573.4","8.84","-1","-0.540632994","0.948347243","0","0.569008346","4","0.666666667","1.583333333","N1 O8","de-protonated","0","-9999","C12 H19 O8 N1","12","19","8","1","-9999","-9999","-9999","-9999"
