"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","18O","33S","34S"
"3","171.066359","171.066354049","171.066282413","818872.2","-9999","1225729","13.3","-1","0.418760737","0.968681953","0","0.581209172","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"5","185.082026","185.082033726","185.081932477","681799.2","-9999","996766.8","10.74","-1","0.54704743","0.94714745","0","0.56828847","3","0.444444444","1.555555556","O4","de-protonated","0","-9999","C9 H14 O4","9","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"7","187.061123","187.061132516","187.061197032","723556.8","-9999","1013925.9","11.51","-1","-0.344894699","0.978647514","0","0.587188508","3","0.625","1.5","O5","de-protonated","0","-9999","C8 H12 O5","8","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"8","187.061272","187.061281516","187.061197032","667780.8","-9999","1444326.6","10.47","-1","0.451636795","0.9636654","0","0.57819924","3","0.625","1.5","O5","de-protonated","0","-9999","C8 H12 O5","8","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"9","199.061278","199.06129837","199.061197032","721417.9","-9999","989973.9","11.32","-1","0.50907842699999994","0.954064123","0","0.572438474","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"10","199.097587","199.097607403","199.097582542","591421.2","-9999","799114.8","8.92","-1","0.124869686","0.997174771","0","0.598304863","3","0.4","1.6","O4","de-protonated","0","-9999","C10 H16 O4","10","16","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"11","201.040365","201.04038716","201.040461587","872757.8","-9999","1166980.8","14.08","-1","-0.370210346","0.975438099","0","0.585262859","4","0.75","1.25","O6","de-protonated","0","-9999","C8 H10 O6","8","10","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"12","201.040584","201.04060616","201.040461587","540181.8","-9999","1221082.2","7.96","-1","0.719123594","0.910433749","0","0.546260249","4","0.75","1.25","O6","de-protonated","0","-9999","C8 H10 O6","8","10","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"13","201.076752","201.076774193","201.076847097","895705.3","-9999","1002246.6","14.5","-1","-0.36256634","0.976429997","0","0.585857998","3","0.555555556","1.555555556","O5","de-protonated","0","-9999","C9 H14 O5","9","14","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"14","201.076937","201.076959193","201.076847097","754265.3","-9999","1028232.5","11.9","-1","0.557480746","0.945169039","0","0.567101423","3","0.555555556","1.555555556","O5","de-protonated","0","-9999","C9 H14 O5","9","14","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"15","203.056135","203.056158983","203.056111652","542660.2","-9999","577625.3","7.98","-1","0.233095921","0.990189658","0","0.594113795","3","0.75","1.5","O6","de-protonated","0","-9999","C8 H12 O6","8","12","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"23","213.076836","213.076869047","213.076847097","826474.1","-9999","1108357.3","13.03","-1","0.103016427","0.99807625","0","0.59884575","4","0.5","1.4","O5","de-protonated","0","-9999","C10 H14 O5","10","14","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"24","213.11326","213.11329308","213.113232606","591279.1","-9999","1134497.6","8.76","-1","0.283764693","0.985495534","0","0.591297321","3","0.363636364","1.636363636","O4","de-protonated","0","-9999","C11 H18 O4","11","18","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"25","215.055982","215.056016837","215.056111652","944891.8","-9999","807541","15.13","-1","-0.440882848","0.965345148","0","0.579207089","4","0.666666667","1.333333333","O6","de-protonated","0","-9999","C9 H12 O6","9","12","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"26","215.056178","215.056212837","215.056111652","558267.8","-9999","1030115.2","8.13","-1","0.470508025","0.960627357","0","0.576376414","4","0.666666667","1.333333333","O6","de-protonated","0","-9999","C9 H12 O6","9","12","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"27","215.092356","215.09239087","215.092497161","818528.8","-9999","1618547.5","12.84","-1","-0.494164148","0.95665788","0","0.573994728","3","0.5","1.6","O5","de-protonated","0","-9999","C10 H16 O5","10","16","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"28","215.092479","215.09251387","215.092497161","798016.9","-9999","819855.1","12.47","-1","0.077683373","0.99890561","0","0.599343366","3","0.5","1.6","O5","de-protonated","0","-9999","C10 H16 O5","10","16","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"29","217.071747","217.071783661","217.071761716","1129339.3","-9999","803768.4","18.42","-1","0.101092166","0.998147381","0","0.598888428","3","0.666666667","1.555555556","O6","de-protonated","0","-9999","C9 H14 O6","9","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"30","217.108078","217.108114693","217.108147226","654848.6","-9999","842655.6","9.85","-1","-0.149843451","0.99593421","0","0.597560526","2","0.5","1.8","O5","de-protonated","0","-9999","C10 H18 O5","10","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"33","219.087392","219.087430484","219.087411781","510786.8","-9999","1046975","7.22","-1","0.085367531","0.998678546","0","0.599207127","2","0.666666667","1.777777778","O6","de-protonated","0","-9999","C9 H16 O6","9","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"35","227.056042","227.056087691","227.056111652","638511.9","-9999","866677.6","9.44","-1","-0.105526605","0.997981452","0","0.598788871","5","0.6","1.2","O6","de-protonated","0","-9999","C10 H12 O6","10","12","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"36","227.092412","227.092457724","227.092497161","819669.7","-9999","702809.8","12.68","-1","-0.173660135","0.994542844","0","0.596725706","4","0.454545455","1.454545455","O5","de-protonated","0","-9999","C11 H16 O5","11","16","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"37","227.128811","227.128856757","227.128882671","790811.4","-9999","896248.8","12.17","-1","-0.114090909","0.997640917","0","0.59858455","3","0.333333333","1.666666667","O4","de-protonated","0","-9999","C12 H20 O4","12","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"38","229.071644","229.071691515","229.071761716","1078689.6","-9999","553939","17.26","-1","-0.306462054","0.983102907","0","0.589861744","4","0.6","1.4","O6","de-protonated","0","-9999","C10 H14 O6","10","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"40","229.10814","229.108187548","229.108147226","689335.5","-9999","716695.5","10.31","-1","0.175994869","0.994395537","0","0.596637322","3","0.454545455","1.636363636","O5","de-protonated","0","-9999","C11 H18 O5","11","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"41","229.144414","229.14446158","229.144532735","676317.3","-9999","649064.7","10.08","-1","-0.310523149","0.982656047","0","0.589593628","2","0.333333333","1.833333333","O4","de-protonated","0","-9999","C12 H22 O4","12","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"42","231.050905","231.050954305","231.051026271","695312.1","-9999","1042676.8","10.38","-1","-0.311475201","0.982550467","0","0.58953028","4","0.777777778","1.333333333","O7","de-protonated","0","-9999","C9 H12 O7","9","12","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"45","231.08729","231.087339338","231.087411781","1895701.9","-9999","893847.8","31.75","-1","-0.313487888","0.982326239","0","0.589395743","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"46","231.123702","231.123751371","231.12379729","744411.8","-9999","1008056.8","11.26","-1","-0.198679324","0.992863179","0","0.595717907","2","0.454545455","1.818181818","O5","de-protonated","0","-9999","C11 H20 O5","11","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"48","233.066539","233.066590128","233.066676336","538325.9","-9999","933261.1","7.58","-1","-0.369885474","0.975480655","0","0.585288393","3","0.777777778","1.555555556","O7","de-protonated","0","-9999","C9 H14 O7","9","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"49","233.102909","233.102960161","233.103061845","623163.8","-9999","830161.6","9.09","-1","-0.436220916","0.966061645","0","0.579636987","2","0.6","1.8","O6","de-protonated","0","-9999","C10 H18 O6","10","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"50","239.092266","239.092322578","239.092497161","662245","-9999","823452.5","9.71","-1","-0.730190248","0.907787997","0","0.544672798","5","0.416666667","1.333333333","O5","de-protonated","0","-9999","C12 H16 O5","12","16","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"51","239.128776","239.128832611","239.128882671","652010.9","-9999","965599.2","9.53","-1","-0.209340401","0.992079832","0","0.595247899","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"52","241.071693","241.071751369","241.071761716","1160162.6","-9999","854062.3","18.44","-1","-0.042923825","0.999665745","0","0.599799447","5","0.545454545","1.272727273","O6","de-protonated","0","-9999","C11 H14 O6","11","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"54","241.108061","241.108119401","241.108147226","1340904.5","-9999","811703.2","21.63","-1","-0.115401231","0.997586484","0","0.598551891","4","0.416666667","1.5","O5","de-protonated","0","-9999","C12 H18 O5","12","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"55","241.144429","241.144487434","241.144532735","640494.3","-9999","885200.6","9.28","-1","-0.187856766","0.993617104","0","0.596170262","3","0.307692308","1.692307692","O4","de-protonated","0","-9999","C13 H22 O4","13","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"56","243.050898","243.050958159","243.051026271","830941.4","-9999","950282.8","12.59","-1","-0.280240064","0.98585107","0","0.591510642","5","0.7","1.2","O7","de-protonated","0","-9999","C10 H12 O7","10","12","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"58","243.087262","243.087322192","243.087411781","1593763.1","-9999","713577.2","25.99","-1","-0.368546825","0.975655635","0","0.585393381","4","0.545454545","1.454545455","O6","de-protonated","0","-9999","C11 H16 O6","11","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
