"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","34S"
"49","243.123563","243.12379491","243.12379729","1032968.1","-9999","663910.8","16.21","-1","-0.009789557","0.999982611","0","0.599989567","3","0.416666667","1.666666667","O5","de-protonated","0","-9999","C12 H20 O5","12","20","5","-9999","-9999","-9999","-9999","-9999"
"50","245.048327","245.048562175","245.048538149","512945.8","-9999","1097189.3","7.03","-1","0.098048973","0.998257145","0","0.598954287","9","0.166666667","0.916666667","N2 P1 O2","de-protonated","0","-9999","C12 H11 O2 N2 P1","12","11","2","2","1","-9999","-9999","-9999"
"51","245.048637","245.048872176","245.048918271","562737.9","-9999","1249025.3","7.91","-1","-0.188106264","0.993600192","0","0.596160115","4","0.5","1.4","S1 O5","de-protonated","0","-9999","C10 H14 O5 S1","10","14","5","-9999","-9999","1","-9999","-9999"
"52","245.066388","245.066623206","245.066676336","939060.6","-9999","646724.4","14.55","-1","-0.216797579","0.991507959","0","0.594904775","4","0.7","1.4","O7","de-protonated","0","-9999","C10 H14 O7","10","14","7","-9999","-9999","-9999","-9999","-9999"
"54","245.102827","245.103062268","245.103061845","1070906.1","-9999","742147.2","16.87","-1","0.001724197","0.999999461","0","0.599999676","3","0.545454545","1.636363636","O6","de-protonated","0","-9999","C11 H18 O6","11","18","6","-9999","-9999","-9999","-9999","-9999"
"55","245.139032","245.139267329","245.139447355","648703.8","-9999","786849.1","9.43","-1","-0.734379247","0.906778008","0","0.544066805","2","0.416666667","1.833333333","O5","de-protonated","0","-9999","C12 H22 O5","12","22","5","-9999","-9999","-9999","-9999","-9999"
"56","247.082047","247.082285626","247.0823264","673126.9","-9999","717012.6","9.82","-1","-0.165025112","0.995070745","0","0.597042447","3","0.7","1.6","O7","de-protonated","0","-9999","C10 H16 O7","10","16","7","-9999","-9999","-9999","-9999","-9999"
"57","247.118451","247.118689687","247.11871191","531756.4","-9999","980202.9","7.33","-1","-0.089925929","0.99853376","0","0.599120256","2","0.545454545","1.818181818","O6","de-protonated","0","-9999","C11 H20 O6","11","20","6","-9999","-9999","-9999","-9999","-9999"
"61","253.144245","253.14449391","253.144532735","1072340.9","-9999","843611.4","16.76","-1","-0.153371019","0.995740938","0","0.597444563","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999"
"62","255.08712","255.087372206","255.087411781","939229.5","-9999","797633.5","14.37","-1","-0.155141871","0.995642234","0","0.597385341","5","0.5","1.333333333","O6","de-protonated","0","-9999","C12 H16 O6","12","16","6","-9999","-9999","-9999","-9999","-9999"
"63","255.123476","255.123728268","255.12379729","1252194.4","-9999","640488.6","19.84","-1","-0.270544777","0.986806762","0","0.592084057","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999"
"64","257.066315","257.066570564","257.066676336","965921.2","-9999","756675.7","14.84","-1","-0.411458135","0.969748167","0","0.5818489","5","0.636363636","1.272727273","O7","de-protonated","0","-9999","C11 H14 O7","11","14","7","-9999","-9999","-9999","-9999","-9999"
"65","257.102742","257.102997626","257.103061845","1834213.9","-9999","672307.7","29.99","-1","-0.24978204","0.988743062","0","0.593245837","4","0.5","1.5","O6","de-protonated","0","-9999","C12 H18 O6","12","18","6","-9999","-9999","-9999","-9999","-9999"
"67","257.139139","257.139394687","257.139447355","1330922.5","-9999","654113.2","21.14","-1","-0.204820112","0.992416894","0","0.595450136","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999"
"69","259.082011","259.082269983","259.0823264","1240286.4","-9999","666760.7","19.56","-1","-0.217757187","0.991432939","0","0.594859764","4","0.636363636","1.454545455","O7","de-protonated","0","-9999","C11 H16 O7","11","16","7","-9999","-9999","-9999","-9999","-9999"
"71","259.118404","259.118663045","259.11871191","1482466.9","-9999","604784.7","23.77","-1","-0.188580161","0.99356801","0","0.596140806","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999"
"72","259.154811","259.155070107","259.155097419","613927.4","-9999","731781.7","8.66","-1","-0.105389533","0.997986687","0","0.598792012","2","0.384615385","1.846153846","O5","de-protonated","0","-9999","C13 H24 O5","13","24","5","-9999","-9999","-9999","-9999","-9999"
"73","261.061291","261.061553341","261.061590955","659851.6","-9999","864410.7","9.42","-1","-0.144082211","0.996240268","0","0.597744161","4","0.8","1.4","O8","de-protonated","0","-9999","C10 H14 O8","10","14","8","-9999","-9999","-9999","-9999","-9999"
"74","261.097645","261.097907403","261.097976465","1006159.9","-9999","835600.5","15.43","-1","-0.2645061","0.987385458","0","0.592431275","3","0.636363636","1.636363636","O7","de-protonated","0","-9999","C11 H18 O7","11","18","7","-9999","-9999","-9999","-9999","-9999"
"75","261.134065","261.134327465","261.134361974","655060.1","-9999","929161.7","9.34","-1","-0.132152548","0.996836142","0","0.598101685","2","0.5","1.833333333","O6","de-protonated","0","-9999","C12 H22 O6","12","22","6","-9999","-9999","-9999","-9999","-9999"
"78","265.147535","265.147804273","265.147904038","13362195","-9999","568033","228.83","-1","-0.376261555","0.979573097","0.976680431","0.97841603","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999"
"79","266.150898","266.151168976","266.151258873","1345084.9","-9999","460605.4","21.22","-1","-0.337769746","0.981197318","0.976680431","0.979390563","0","0.333333333","2.166666667","13C1 S1 O4","de-protonated","1","78","C11 H26 O4 S1 13C1","11","26","4","-9999","-9999","1","1","-9999"
"79","266.150898","266.151168976","266.151015097","1345084.9","-9999","460605.4","21.22","-1","0.578164456","0.941149194","0","0.564689517","5","0.230769231","1.615384615","N3 O3","de-protonated","0","-9999","C13 H21 O3 N3","13","21","3","3","-9999","-9999","-9999","-9999"
"81","267.087015","267.087287564","267.087411781","643804.9","-9999","571381","9.1","-1","-0.465080344","0.961512896","0","0.576907738","6","0.461538462","1.230769231","O6","de-protonated","0","-9999","C13 H16 O6","13","16","6","-9999","-9999","-9999","-9999","-9999"
"82","267.123496","267.123768626","267.12379729","822368.7","-9999","747980.2","12.19","-1","-0.107308171","0.997912792","0","0.598747675","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999"
"83","267.143349","267.143621659","267.143699868","720994.7","-9999","824954","10.44","-1","-0.2927589","0.982883028","0.976680431","0.980401989","0","0.333333333","2.166666667","34S1 O4","de-protonated","1","78","C12 H26 O4 34S1","12","26","4","-9999","-9999","-9999","-9999","1"
"87","269.066346","269.066621922","269.066676336","581601.5","-9999","924221.5","8","-1","-0.202233559","0.992606504","0","0.595563902","6","0.583333333","1.166666667","O7","de-protonated","0","-9999","C12 H14 O7","12","14","7","-9999","-9999","-9999","-9999","-9999"
"88","269.102692","269.102967983","269.103061845","1154789","-9999","546107.6","17.86","-1","-0.348795739","0.978167096","0","0.586900257","5","0.461538462","1.384615385","O6","de-protonated","0","-9999","C13 H18 O6","13","18","6","-9999","-9999","-9999","-9999","-9999"
"89","269.13084","269.131116031","269.131205146","2472103.8","-9999","638055.9","40.54","-1","-0.331121427","0.980302298","0","0.588181379","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999"
"90","269.139102","269.139378045","269.139447355","2669224.5","-9999","605565.1","43.93","-1","-0.257522942","0.988038785","0","0.592823271","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999"
"92","271.081952","271.082231341","271.0823264","1737824.8","-9999","622700.2","27.9","-1","-0.350665899","0.977934951","0","0.586760971","5","0.583333333","1.333333333","O7","de-protonated","0","-9999","C12 H16 O7","12","16","7","-9999","-9999","-9999","-9999","-9999"
"93","271.11832","271.118599403","271.11871191","2302948","-9999","518020.7","37.63","-1","-0.414973128","0.969237157","0","0.581542294","4","0.461538462","1.538461538","O6","de-protonated","0","-9999","C13 H20 O6","13","20","6","-9999","-9999","-9999","-9999","-9999"
"94","271.15471","271.154989464","271.155097419","945959.5","-9999","596165.9","14.26","-1","-0.398128584","0.971648882","0","0.582989329","3","0.357142857","1.714285714","O5","de-protonated","0","-9999","C14 H24 O5","14","24","5","-9999","-9999","-9999","-9999","-9999"
"96","273.097585","273.097867761","273.097976465","2521111.5","-9999","607973.5","41.23","-1","-0.39804139","0.971661121","0","0.582996673","4","0.583333333","1.5","O7","de-protonated","0","-9999","C12 H18 O7","12","18","7","-9999","-9999","-9999","-9999","-9999"
"97","273.133945","273.134227822","273.134361974","2305178.8","-9999","465191.5","37.52","-1","-0.491157403","0.957172281","0","0.574303369","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999"
"98","275.076685","275.076971118","275.07724102","759747.6","-9999","460314.2","11.01","-1","-0.981185849","0.839721233","0","0.50383274","4","0.727272727","1.454545455","O8","de-protonated","0","-9999","C11 H16 O8","11","16","8","-9999","-9999","-9999","-9999","-9999"
"99","275.113207","275.11349318","275.113626529","1286470.6","-9999","567568.2","20.05","-1","-0.484706224","0.958266288","0","0.574959773","3","0.583333333","1.666666667","O7","de-protonated","0","-9999","C12 H20 O7","12","20","7","-9999","-9999","-9999","-9999","-9999"
"101","279.163124","279.163417051","279.163554103","1048209.4","-9999","621857.8","15.89","-1","-0.490938716","0.957209583","0","0.57432575","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999"
"101","279.163124","279.163417051","279.16317398","1048209.4","-9999","621857.8","15.89","-1","0.870710559","0.871479497","0","0.522887698","5","0.066666667","1.666666667","N2 P1 O1","de-protonated","0","-9999","C15 H25 O1 N2 P1","15","25","1","2","1","-9999","-9999","-9999"
"102","281.102681","281.102977341","281.103061845","715622.8","-9999","724794","10.21","-1","-0.300616466","0.983736143","0","0.590241686","6","0.428571429","1.285714286","O6","de-protonated","0","-9999","C14 H18 O6","14","18","6","-9999","-9999","-9999","-9999","-9999"
"103","281.138991","281.139287403","281.139447355","622185.6","-9999","620507","8.61","-1","-0.568941716","0.942957587","0","0.565774552","5","0.333333333","1.466666667","O5","de-protonated","0","-9999","C15 H22 O5","15","22","5","-9999","-9999","-9999","-9999","-9999"
"105","283.081928","283.082227699","283.0823264","756410.2","-9999","633542.3","10.86","-1","-0.348667325","0.978182992","0","0.586909795","6","0.538461538","1.230769231","O7","de-protonated","0","-9999","C13 H16 O7","13","16","7","-9999","-9999","-9999","-9999","-9999"
"106","283.11827","283.11856976","283.11871191","1394620.9","-9999","491596.4","21.73","-1","-0.502083571","0.95528933","0","0.573173598","5","0.428571429","1.428571429","O6","de-protonated","0","-9999","C14 H20 O6","14","20","6","-9999","-9999","-9999","-9999","-9999"
"107","283.15467","283.154969822","283.155097419","1041087.5","-9999","572104.1","15.71","-1","-0.450625304","0.963824992","0","0.578294995","4","0.333333333","1.6","O5","de-protonated","0","-9999","C15 H24 O5","15","24","5","-9999","-9999","-9999","-9999","-9999"
"108","285.097548","285.097851118","285.097976465","2227403.5","-9999","560118.7","35.9","-1","-0.439661311","0.965533572","0","0.579320143","5","0.538461538","1.384615385","O7","de-protonated","0","-9999","C13 H18 O7","13","18","7","-9999","-9999","-9999","-9999","-9999"
"110","285.125675","285.125978166","285.126119766","8519373","-9999","489180","143","-1","-0.49662126","0.957823298","0.980827273","0.967024888","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999"
"111","285.133893","285.13419618","285.134361974","2320974","-9999","507172.5","37.49","-1","-0.581460053","0.940496795","0","0.564298077","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999"
"113","285.170349","285.170652242","285.170747484","989520.6","-9999","651621","14.83","-1","-0.333981466","0.979963999","0","0.5879784","3","0.333333333","1.733333333","O5","de-protonated","0","-9999","C15 H26 O5","15","26","5","-9999","-9999","-9999","-9999","-9999"
"114","286.129033","286.129337868","286.129474601","1511444.1","-9999","502166","23.71","-1","-0.477869615","0.959411208","0.980827273","0.967977634","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","110","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999"
"114","286.129033","286.129337868","286.129610946","1511444.1","-9999","502166","23.71","-1","-0.954386374","0.847662139","0","0.508597283","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999"
"116","287.076823","287.077129476","287.07724102","1366870","-9999","715743.8","21.16","-1","-0.388549962","0.972978296","0","0.583786978","5","0.666666667","1.333333333","O8","de-protonated","0","-9999","C12 H16 O8","12","16","8","-9999","-9999","-9999","-9999","-9999"
"117","287.113195","287.113501538","287.113626529","3373400.5","-9999","471308.7","55.18","-1","-0.435338086","0.96619653","0","0.579717918","4","0.538461538","1.538461538","O7","de-protonated","0","-9999","C13 H20 O7","13","20","7","-9999","-9999","-9999","-9999","-9999"
"118","287.149591","287.1498976","287.150012039","1713755","-9999","565683.6","27.05","-1","-0.398534204","0.971591912","0","0.582955147","3","0.428571429","1.714285714","O6","de-protonated","0","-9999","C14 H24 O6","14","24","6","-9999","-9999","-9999","-9999","-9999"
"120","289.092458","289.092767896","289.092891084","1684959.4","-9999","554754.6","26.55","-1","-0.426121921","0.967589422","0","0.580553653","4","0.666666667","1.5","O8","de-protonated","0","-9999","C12 H18 O8","12","18","8","-9999","-9999","-9999","-9999","-9999"
"121","289.128817","289.129126957","289.129276594","1764833.9","-9999","572132.9","27.91","-1","-0.517541798","0.952561181","0","0.571536709","3","0.538461538","1.692307692","O7","de-protonated","0","-9999","C13 H22 O7","13","22","7","-9999","-9999","-9999","-9999","-9999"
"122","289.165279","289.165589019","289.165662103","815780.3","-9999","601542.4","11.82","-1","-0.252740861","0.988476343","0","0.593085806","2","0.428571429","1.857142857","O6","de-protonated","0","-9999","C14 H26 O6","14","26","6","-9999","-9999","-9999","-9999","-9999"
"123","291.099867","291.100180301","291.10029894","805349.2","-9999","771627","11.59","-1","-0.407554547","0.970310888","0","0.582186533","3","0.5","1.75","P1 O6","de-protonated","0","-9999","C12 H21 O6 P1","12","21","6","-9999","1","-9999","-9999","-9999"
"124","291.108118","291.108431315","291.108541149","576613.8","-9999","697849.9","7.73","-1","-0.377294813","0.974501257","0","0.584700754","3","0.666666667","1.666666667","O8","de-protonated","0","-9999","C12 H20 O8","12","20","8","-9999","-9999","-9999","-9999","-9999"
"125","293.175391","293.175707822","293.175832864","1114860.9","-9999","584180.8","16.82","-1","-0.426507688","0.967531676","0","0.580519006","5","0.235294118","1.529411765","O4","de-protonated","0","-9999","C17 H26 O4","17","26","4","-9999","-9999","-9999","-9999","-9999"
"126","293.178747","293.179063828","293.179204167","2683629.3","-9999","515517.2","43.3","-1","-0.4786812","0.959276073","0","0.575565644","0","0.285714286","2.142857143","S1 O4","de-protonated","0","-9999","C14 H30 O4 S1","14","30","4","-9999","-9999","1","-9999","-9999"
"126","293.178747","293.179063828","293.178824045","2683629.3","-9999","515517.2","43.3","-1","0.817873349","0.885702576","0","0.531421546","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999"
"127","295.118197","295.118517118","295.11871191","792810.2","-9999","702505.8","11.38","-1","-0.660044785","0.923993932","0","0.554396359","6","0.4","1.333333333","O6","de-protonated","0","-9999","C15 H20 O6","15","20","6","-9999","-9999","-9999","-9999","-9999"
"128","295.154658","295.15497818","295.155097419","543660.5","-9999","469955.7","7.17","-1","-0.40398781","0.970820643","0","0.582492386","5","0.3125","1.5","O5","de-protonated","0","-9999","C16 H24 O5","16","24","5","-9999","-9999","-9999","-9999","-9999"
"129","297.097502","297.097825476","297.097976465","1019752.5","-9999","570102.5","15.14","-1","-0.508212203","0.954216683","0","0.57253001","6","0.5","1.285714286","O7","de-protonated","0","-9999","C14 H18 O7","14","18","7","-9999","-9999","-9999","-9999","-9999"
"130","297.13392700000003","297.134250538","297.134361974","1330666.9","-9999","408295.1","20.37","-1","-0.375036976","0.974801661","0","0.584880996","5","0.4","1.466666667","O6","de-protonated","0","-9999","C15 H22 O6","15","22","6","-9999","-9999","-9999","-9999","-9999"
"131","297.152498","297.152821569","297.152989419","3419116","-9999","509726.4","55.49","-1","-0.564858787","0.945487576","0.970598427","0.955531917","4","0.1875","1.625","S1 O3","de-protonated","0","-9999","C16 H26 O3 S1","16","26","3","-9999","-9999","1","-9999","-9999"
"132","297.170233","297.170556599","297.170747484","835373.1","-9999","510608.2","12.04","-1","-0.642338224","0.927868335","0","0.556721001","4","0.3125","1.625","O5","de-protonated","0","-9999","C16 H26 O5","16","26","5","-9999","-9999","-9999","-9999","-9999"
"133","298.15585600000003","298.156181271","298.156344254","734955.8","-9999","606566.2","10.35","-1","-0.546633903","0.947225179","0.970598427","0.956574478","4","0.1875","1.625","13C1 S1 O3","de-protonated","1","131","C15 H26 O3 S1 13C1","15","26","3","-9999","-9999","1","1","-9999"
"133","298.15585600000003","298.156181271","298.156100477","734955.8","-9999","606566.2","10.35","-1","0.27098065","0.9867645","0","0.5920587","9","0.117647059","1.235294118","N3 O2","de-protonated","0","-9999","C17 H21 O2 N3","17","21","2","3","-9999","-9999","-9999","-9999"
"134","299.076713","299.077039834","299.07724102","593446.2","-9999","686325.9","7.97","-1","-0.672689858","0.921172795","0","0.552703677","6","0.615384615","1.230769231","O8","de-protonated","0","-9999","C13 H16 O8","13","16","8","-9999","-9999","-9999","-9999","-9999"
"135","299.113128","299.113454895","299.113626529","1825512.5","-9999","444165.9","28.69","-1","-0.573808025","0.942006593","0","0.565203956","5","0.5","1.428571429","O7","de-protonated","0","-9999","C14 H20 O7","14","20","7","-9999","-9999","-9999","-9999","-9999"
"136","299.149527","299.149853957","299.150012039","2004074.8","-9999","469809.4","31.69","-1","-0.528435209","0.950593821","0","0.570356292","4","0.4","1.6","O6","de-protonated","0","-9999","C15 H24 O6","15","24","6","-9999","-9999","-9999","-9999","-9999"
"137","299.185896","299.186223019","299.186397548","700781.1","-9999","777620.1","9.78","-1","-0.583345536","0.940122081","0","0.564073248","3","0.3125","1.75","O5","de-protonated","0","-9999","C16 H28 O5","16","28","5","-9999","-9999","-9999","-9999","-9999"
"138","301.092375","301.092705253","301.092891084","1933286","-9999","555024.4","30.37","-1","-0.61718876","0.93321675","0","0.55993005","5","0.615384615","1.384615385","O8","de-protonated","0","-9999","C13 H18 O8","13","18","8","-9999","-9999","-9999","-9999","-9999"
"139","301.120572","301.120902301","301.121034385","1151207.8","-9999","712857.1","17.27","-1","-0.438641467","0.965690512","0","0.579414307","4","0.357142857","1.642857143","P1 O5","de-protonated","0","-9999","C14 H23 O5 P1","14","23","5","-9999","1","-9999","-9999","-9999"
"140","301.128778","301.129108315","301.129276594","2794984.3","-9999","463993.1","44.79","-1","-0.558825574","0.944911612","0","0.566946967","4","0.5","1.571428571","O7","de-protonated","0","-9999","C14 H22 O7","14","22","7","-9999","-9999","-9999","-9999","-9999"
"141","301.165171","301.165501377","301.165662103","1876714.6","-9999","579217.4","29.42","-1","-0.533680864","0.949633313","0","0.569779988","3","0.4","1.733333333","O6","de-protonated","0","-9999","C15 H26 O6","15","26","6","-9999","-9999","-9999","-9999","-9999"
"143","303.071716","303.072049611","303.072155639","612323.9","-9999","806633.5","8.25","-1","-0.349845194","0.978036972","0","0.586822183","5","0.75","1.333333333","O9","de-protonated","0","-9999","C12 H16 O9","12","16","9","-9999","-9999","-9999","-9999","-9999"
"144","303.099738","303.100071659","303.10029894","584229.8","-9999","678240","7.78","-1","-0.749856266","0.903006282","0","0.541803769","4","0.461538462","1.615384615","P1 O6","de-protonated","0","-9999","C13 H21 O6 P1","13","21","6","-9999","1","-9999","-9999","-9999"
"145","303.108044","303.108377673","303.108541149","2217574.3","-9999","547718.9","35.12","-1","-0.539331741","0.948589094","0","0.569153456","4","0.615384615","1.538461538","O8","de-protonated","0","-9999","C13 H20 O8","13","20","8","-9999","-9999","-9999","-9999","-9999"
"146","303.144462","303.144795735","303.144926658","1875560.6","-9999","565068.8","29.4","-1","-0.431884598","0.966721731","0","0.580033039","3","0.5","1.714285714","O7","de-protonated","0","-9999","C14 H24 O7","14","24","7","-9999","-9999","-9999","-9999","-9999"
