"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","34S"
"72","257.139228","257.139408557","257.139447355","1280888.4","-9999","641769.5","20.28","-1","-0.150881701","0.995877788","0","0.597526673","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999"
"75","259.082088","259.082271002","259.0823264","1693433.1","-9999","713845","27.46","-1","-0.213825847","0.991738213","0","0.595042928","4","0.636363636","1.454545455","O7","de-protonated","0","-9999","C11 H16 O7","11","16","7","-9999","-9999","-9999","-9999","-9999"
"77","259.118478","259.118661048","259.11871191","1809661.9","-9999","845207","29.48","-1","-0.196288621","0.993033304","0","0.595819982","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999"
"78","261.061393","261.061578493","261.061590955","918133.8","-9999","809380.5","13.91","-1","-0.047739103","0.99958656","0","0.599751936","4","0.8","1.4","O8","de-protonated","0","-9999","C10 H14 O8","10","14","8","-9999","-9999","-9999","-9999","-9999"
"79","261.09769","261.097875538","261.097976465","1226234.3","-9999","681518.6","19.25","-1","-0.386546543","0.973252483","0","0.58395149","3","0.636363636","1.636363636","O7","de-protonated","0","-9999","C11 H18 O7","11","18","7","-9999","-9999","-9999","-9999","-9999"
"80","261.134087","261.134272584","261.134361974","603902.9","-9999","1066698","8.46","-1","-0.342314459","0.978962433","0","0.58737746","2","0.5","1.833333333","O6","de-protonated","0","-9999","C12 H22 O6","12","22","6","-9999","-9999","-9999","-9999","-9999"
"82","265.147639","265.147829635","265.147904038","8325092","-9999","694958.8","141.79","-1","-0.28061163","0.986674651","0.987784995","0.987118789","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999"
"85","266.150621","266.150812897","266.151015097","528216.2","-9999","1106218.2","7.11","-1","-0.759717564","0.900570453","0","0.540342272","5","0.230769231","1.615384615","N3 O3","de-protonated","0","-9999","C13 H21 O3 N3","13","21","3","3","-9999","-9999","-9999","-9999"
"86","266.150997","266.151188897","266.151258873","1212120.3","-9999","812428.9","18.92","-1","-0.262918267","0.987535509","0.987784995","0.987635303","0","0.333333333","2.166666667","13C1 S1 O4","de-protonated","1","82","C11 H26 O4 S1 13C1","11","26","4","-9999","-9999","1","1","-9999"
"86","266.150997","266.151188897","266.151015097","1212120.3","-9999","812428.9","18.92","-1","0.653016004","0.925542575","0","0.555325545","5","0.230769231","1.615384615","N3 O3","de-protonated","0","-9999","C13 H21 O3 N3","13","21","3","3","-9999","-9999","-9999","-9999"
"89","267.087161","267.087354075","267.087411781","660354.8","-9999","756164.2","9.39","-1","-0.216054087","0.991565859","0","0.594939515","6","0.461538462","1.230769231","O6","de-protonated","0","-9999","C13 H16 O6","13","16","6","-9999","-9999","-9999","-9999","-9999"
"90","267.123523","267.123716121","267.12379729","627910.9","-9999","880306.1","8.83","-1","-0.303862553","0.983385959","0","0.590031576","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999"
"93","269.066443","269.066638566","269.066676336","541790.7","-9999","955202.7","7.31","-1","-0.140373028","0.996431013","0","0.597858608","6","0.583333333","1.166666667","O7","de-protonated","0","-9999","C12 H14 O7","12","14","7","-9999","-9999","-9999","-9999","-9999"
"95","269.102772","269.102967612","269.103061845","1306658.6","-9999","795740","20.47","-1","-0.350175643","0.977995922","0","0.586797553","5","0.461538462","1.384615385","O6","de-protonated","0","-9999","C13 H18 O6","13","18","6","-9999","-9999","-9999","-9999","-9999"
"97","269.130925","269.131120647","269.131205146","2595749.8","-9999","738012.4","42.65","-1","-0.313968683","0.982272469","0","0.589363481","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999"
"99","269.139179","269.139374658","269.139447355","2559142.8","-9999","648518.7","42.02","-1","-0.270108577","0.98684899","0","0.592109394","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999"
"103","271.082029","271.082227103","271.0823264","1566327.4","-9999","730919.8","24.93","-1","-0.366301071","0.975947832","0","0.585568699","5","0.583333333","1.333333333","O7","de-protonated","0","-9999","C12 H16 O7","12","16","7","-9999","-9999","-9999","-9999","-9999"
"104","271.118416","271.118614148","271.11871191","2649467.3","-9999","714880","43.57","-1","-0.360584875","0.976683899","0","0.586010339","4","0.461538462","1.538461538","O6","de-protonated","0","-9999","C13 H20 O6","13","20","6","-9999","-9999","-9999","-9999","-9999"
"105","271.154815","271.155013194","271.155097419","1241983","-9999","765983.9","19.35","-1","-0.310615044","0.982645869","0","0.589587522","3","0.357142857","1.714285714","O5","de-protonated","0","-9999","C14 H24 O5","14","24","5","-9999","-9999","-9999","-9999","-9999"
"108","273.061283","273.061483593","273.061590955","623365.4","-9999","763037.5","8.67","-1","-0.393179277","0.97233961","0","0.583403766","5","0.727272727","1.272727273","O8","de-protonated","0","-9999","C11 H14 O8","11","14","8","-9999","-9999","-9999","-9999","-9999"
"109","273.097656","273.097856639","273.097976465","2654281.3","-9999","704100.7","43.47","-1","-0.438764647","0.965671574","0","0.579402945","4","0.583333333","1.5","O7","de-protonated","0","-9999","C12 H18 O7","12","18","7","-9999","-9999","-9999","-9999","-9999"
"110","273.13406","273.134260685","273.134361974","2320461","-9999","653959.7","37.75","-1","-0.370840474","0.975355455","0","0.585213273","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999"
"112","275.076938","275.07714113","275.07724102","1066768.9","-9999","612052.5","16.26","-1","-0.363134784","0.976356912","0","0.585814147","4","0.727272727","1.454545455","O8","de-protonated","0","-9999","C11 H16 O8","11","16","8","-9999","-9999","-9999","-9999","-9999"
"114","275.113305","275.113508176","275.113626529","1145620.5","-9999","698576.9","17.61","-1","-0.430199338","0.966976607","0","0.580185964","3","0.583333333","1.666666667","O7","de-protonated","0","-9999","C12 H20 O7","12","20","7","-9999","-9999","-9999","-9999","-9999"
"115","275.14971","275.149913221","275.150012039","747928.1","-9999","906733.3","10.8","-1","-0.35913950100000003","0.976868271","0","0.586120963","2","0.461538462","1.846153846","O6","de-protonated","0","-9999","C13 H24 O6","13","24","6","-9999","-9999","-9999","-9999","-9999"
"116","278.087836","278.088042919","278.088140057","544053.8","-9999","916700.8","7.27","-1","-0.349305993","0.978103875","0","0.586862325","3","0.8","1.7","N1 O8","de-protonated","0","-9999","C10 H17 O8 N1","10","17","8","1","-9999","-9999","-9999","-9999"
"117","279.163233","279.163441272","279.163554103","979483.4","-9999","694152.4","14.7","-1","-0.404174508","0.970794065","0","0.582476439","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999"
"117","279.163233","279.163441272","279.16317398","979483.4","-9999","694152.4","14.7","-1","0.957474885","0.846754424","0","0.508052654","5","0.066666667","1.666666667","N2 P1 O1","de-protonated","0","-9999","C15 H25 O1 N2 P1","15","25","1","2","1","-9999","-9999","-9999"
"118","281.066351","281.066561667","281.066676336","647499.8","-9999","643035.6","9.03","-1","-0.407977907","0.970250103","0","0.582150062","7","0.538461538","1.076923077","O7","de-protonated","0","-9999","C13 H14 O7","13","14","7","-9999","-9999","-9999","-9999","-9999"
"118","281.066351","281.066561667","281.066514145","647499.8","-9999","643035.6","9.03","-1","0.169078611","0.994826252","0","0.596895751","2","0.125","2.375","N4 S2 P1 O1","de-protonated","0","-9999","C8 H19 O1 N4 P1 S2","8","19","1","4","1","2","-9999","-9999"
"119","281.10275","281.102960713","281.103061845","580623.1","-9999","848847.3","7.89","-1","-0.359770324","0.97678789","0","0.586072734","6","0.428571429","1.285714286","O6","de-protonated","0","-9999","C14 H18 O6","14","18","6","-9999","-9999","-9999","-9999","-9999"
"120","281.139131","281.139341758","281.139447355","556242.4","-9999","991419.3","7.47","-1","-0.375600467","0.974726849","0","0.584836109","5","0.333333333","1.466666667","O5","de-protonated","0","-9999","C15 H22 O5","15","22","5","-9999","-9999","-9999","-9999","-9999"
"121","283.082017","283.082230203","283.0823264","1168898","-9999","716928.4","17.85","-1","-0.339819646","0.979264773","0","0.587558864","6","0.538461538","1.230769231","O7","de-protonated","0","-9999","C13 H16 O7","13","16","7","-9999","-9999","-9999","-9999","-9999"
"122","283.118391","283.118604249","283.11871191","1548293.3","-9999","568078.4","24.3","-1","-0.380266327","0.974103294","0","0.584461976","5","0.428571429","1.428571429","O6","de-protonated","0","-9999","C14 H20 O6","14","20","6","-9999","-9999","-9999","-9999","-9999"
"123","283.154788","283.155001295","283.155097419","1301256.5","-9999","793151.1","20.1","-1","-0.339474943","0.979306379","0","0.587583828","4","0.333333333","1.6","O5","de-protonated","0","-9999","C15 H24 O5","15","24","5","-9999","-9999","-9999","-9999","-9999"
"125","285.097655","285.09787074","285.097976465","2402740","-9999","683808.2","38.82","-1","-0.370837121","0.975355895","0","0.585213537","5","0.538461538","1.384615385","O7","de-protonated","0","-9999","C13 H18 O7","13","18","7","-9999","-9999","-9999","-9999","-9999"
"127","285.125782","285.125997775","285.126119766","9728950","-9999","581568.9","163.32","-1","-0.42784708","0.968581835","0.981896946","0.973907879","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999"
"128","285.134055","285.134270786","285.134361974","2606519","-9999","557766.4","42.28","-1","-0.319808725","0.981613002","0","0.588967801","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999"
"129","285.170403","285.170618831","285.170747484","1039546.3","-9999","527670","15.65","-1","-0.451140475","0.96374375","0","0.57824625","3","0.333333333","1.733333333","O5","de-protonated","0","-9999","C15 H26 O5","15","26","5","-9999","-9999","-9999","-9999","-9999"
"130","286.12914","286.129357038","286.129474601","1711629.5","-9999","646637.1","27.07","-1","-0.410872805","0.969832866","0.981896946","0.974658498","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","127","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999"
"130","286.12914","286.129357038","286.129610946","1711629.5","-9999","646637.1","27.07","-1","-0.887389596","0.866854934","0","0.52011296","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999"
"131","287.076877","287.077095231","287.07724102","1430494.9","-9999","552516.1","22.19","-1","-0.507840207","0.954282127","0","0.572569276","5","0.666666667","1.333333333","O8","de-protonated","0","-9999","C12 H16 O8","12","16","8","-9999","-9999","-9999","-9999","-9999"
"133","287.113302","287.113520276","287.113626529","3845730","-9999","659926.4","63.06","-1","-0.370072572","0.984801263","0.999092608","0.990517801","4","0.538461538","1.538461538","O7","de-protonated","0","-9999","C13 H20 O7","13","20","7","-9999","-9999","-9999","-9999","-9999"
"135","287.14971","287.149928322","287.150012039","1641829.1","-9999","713892.9","25.77","-1","-0.29154243","0.984695727","0","0.590817436","3","0.428571429","1.714285714","O6","de-protonated","0","-9999","C14 H24 O6","14","24","6","-9999","-9999","-9999","-9999","-9999"
"136","288.11671","288.116929539","288.116981364","545271.4","-9999","817144","7.21","-1","-0.179875748","0.994146376","0.999092608","0.996124869","4","0.538461538","1.538461538","13C1 O7","de-protonated","1","133","C12 H20 O7 13C1","12","20","7","-9999","-9999","-9999","1","-9999"
"137","289.092538","289.092758767","289.092891084","1880329.6","-9999","619634.9","29.8","-1","-0.457698261","0.962702094","0","0.577621256","4","0.666666667","1.5","O8","de-protonated","0","-9999","C12 H18 O8","12","18","8","-9999","-9999","-9999","-9999","-9999"
"139","289.128929","289.129149813","289.129276594","1845004.8","-9999","689827.6","29.2","-1","-0.438491979","0.965713488","0","0.579428093","3","0.538461538","1.692307692","O7","de-protonated","0","-9999","C13 H22 O7","13","22","7","-9999","-9999","-9999","-9999","-9999"
"140","289.165308","289.165528859","289.165662103","911631.8","-9999","834306.8","13.41","-1","-0.460789288","0.96220629","0","0.577323774","2","0.428571429","1.857142857","O6","de-protonated","0","-9999","C14 H26 O6","14","26","6","-9999","-9999","-9999","-9999","-9999"
"141","290.08785","290.08807202","290.088140057","616540.9","-9999","830986.7","8.42","-1","-0.234539098","0.990068411","0","0.594041047","4","0.727272727","1.545454545","N1 O8","de-protonated","0","-9999","C11 H17 O8 N1","11","17","8","1","-9999","-9999","-9999","-9999"
"142","291.099955","291.100178293","291.10029894","640176.8","-9999","795478.6","8.78","-1","-0.414452153","0.969313154","0","0.581587892","3","0.5","1.75","P1 O6","de-protonated","0","-9999","C12 H21 O6 P1","12","21","6","-9999","1","-9999","-9999","-9999"
"143","291.108191","291.108414304","291.108541149","571377.4","-9999","796803.1","7.62","-1","-0.435731878","0.966136395","0","0.579681837","3","0.666666667","1.666666667","O8","de-protonated","0","-9999","C12 H20 O8","12","20","8","-9999","-9999","-9999","-9999","-9999"
"144","292.067054","292.06727851","292.067404612","602688.4","-9999","538045.3","8.14","-1","-0.431754739","0.966741404","0","0.580044842","4","0.9","1.5","N1 O9","de-protonated","0","-9999","C10 H15 O9 N1","10","15","9","1","-9999","-9999","-9999","-9999"
"146","293.175485","293.175710905","293.175832864","4593243","-9999","575056.9","75.36","-1","-0.415992283","0.944115848","0.963778872","0.951981057","5","0.235294118","1.529411765","O4","de-protonated","0","-9999","C17 H26 O4","17","26","4","-9999","-9999","-9999","-9999","-9999"
"147","293.178487","293.178712909","293.178824045","751963.2","-9999","749426.2","10.66","-1","-0.379072079","0.97426359","0","0.584558154","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999"
"148","293.178842","293.179067909","293.179204167","1599323.3","-9999","651960.2","24.93","-1","-0.464760044","0.961564859","0","0.576938915","0","0.285714286","2.142857143","S1 O4","de-protonated","0","-9999","C14 H30 O4 S1","14","30","4","-9999","-9999","1","-9999","-9999"
"148","293.178842","293.179067909","293.178824045","1599323.3","-9999","651960.2","24.93","-1","0.831794524","0.88201951","0","0.529211706","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999"
"149","294.17876","294.178987168","294.179187699","1088172.4","-9999","654779.5","16.32","-1","-0.681664234","0.919143465","0.963778872","0.936997628","5","0.235294118","1.529411765","13C1 O4","de-protonated","1","146","C16 H26 O4 13C1","16","26","4","-9999","-9999","-9999","1","-9999"
"150","295.118354","295.11858235","295.11871191","761464.2","-9999","781931.4","10.81","-1","-0.439008875","0.965634012","0","0.579380407","6","0.4","1.333333333","O6","de-protonated","0","-9999","C15 H20 O6","15","20","6","-9999","-9999","-9999","-9999","-9999"
"152","297.097628","297.097858841","297.097976465","1159958.9","-9999","675869.6","17.44","-1","-0.395910206","0.971959488","0","0.583175693","6","0.5","1.285714286","O7","de-protonated","0","-9999","C14 H18 O7","14","18","7","-9999","-9999","-9999","-9999","-9999"
"153","297.133989","297.134219886","297.134361974","1541785.8","-9999","486182.7","23.84","-1","-0.478193479","0.959357307","0","0.575614384","5","0.4","1.466666667","O6","de-protonated","0","-9999","C15 H22 O6","15","22","6","-9999","-9999","-9999","-9999","-9999"
"154","297.15261","297.15284091","297.152989419","3304859.3","-9999","569872.7","53.4","-1","-0.499772497","0.477845375","0.85247738","0.627698177","4","0.1875","1.625","S1 O3","de-protonated","0","-9999","C16 H26 O3 S1","16","26","3","-9999","-9999","1","-9999","-9999"
"155","297.170356","297.170586932","297.170747484","835868.7","-9999","614652.3","12.01","-1","-0.540266164","0.948415474","0","0.569049285","4","0.3125","1.625","O5","de-protonated","0","-9999","C16 H26 O5","16","26","5","-9999","-9999","-9999","-9999","-9999"
"156","298.155641","298.155873172","298.156100477","617515.2","-9999","463200.5","8.35","-1","-0.762368587","0.899911332","0","0.539946799","9","0.117647059","1.235294118","N3 O2","de-protonated","0","-9999","C17 H21 O2 N3","17","21","2","3","-9999","-9999","-9999","-9999"
"157","299.076879","299.077112331","299.07724102","1060788.4","-9999","712231.1","15.78","-1","-0.43028529","0.96696363","0","0.580178178","6","0.615384615","1.230769231","O8","de-protonated","0","-9999","C13 H16 O8","13","16","8","-9999","-9999","-9999","-9999","-9999"
"158","299.113244","299.113477377","299.113626529","2542647.3","-9999","580503.4","40.62","-1","-0.498647043","0.955885626","0","0.573531375","5","0.5","1.428571429","O7","de-protonated","0","-9999","C14 H20 O7","14","20","7","-9999","-9999","-9999","-9999","-9999"
"159","299.113665","299.113898378","299.113626529","626935.3","-9999","840616.4","8.5","-1","0.908846606","0.860813845","0","0.516488307","5","0.5","1.428571429","O7","de-protonated","0","-9999","C14 H20 O7","14","20","7","-9999","-9999","-9999","-9999","-9999"
"160","299.149661","299.149894423","299.150012039","2132282","-9999","610542.8","33.74","-1","-0.393166116","0.972341436","0","0.583404862","4","0.4","1.6","O6","de-protonated","0","-9999","C15 H24 O6","15","24","6","-9999","-9999","-9999","-9999","-9999"
"161","299.185987","299.186220469","299.186397548","842813","-9999","702322.9","12.12","-1","-0.59186944","0.938414822","0","0.563048893","3","0.3125","1.75","O5","de-protonated","0","-9999","C16 H28 O5","16","28","5","-9999","-9999","-9999","-9999","-9999"
"163","301.09252","301.092755868","301.092891084","2111700","-9999","638392.7","33.23","-1","-0.449085695","0.964067273","0","0.578440364","5","0.615384615","1.384615385","O8","de-protonated","0","-9999","C13 H18 O8","13","18","8","-9999","-9999","-9999","-9999","-9999"
