"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
"4","171.066239","171.06628103","171.066282413","601769.4","-9999","1167354.1","9.26","-1","-0.008080317","0.999988153","0","0.59999289200000006","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"11","179.034923","179.034962805","179.034982284","882291.9","-9999","1231953.4","14.5","-1","-0.108797034","0.997854534","0","0.59871272","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"29","222.077001","222.077028787","222.077181449","560295.6","-9999","1009742.5","8.11","-1","-0.687431519","0.91782754","0","0.550696524","6","0.363636364","1.181818182","N1 O4","de-protonated","0","-9999","C11 H13 O4 N1","11","13","4","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"34","235.073984","235.074008157","235.074084192","573518.7","-9999","604158.3","8.21","-1","-0.323449224","0.981195991","0","0.588717594","2","0.555555556","1.888888889","P1 O5","de-protonated","0","-9999","C9 H17 O5 P1","9","17","5","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"37","239.128672","239.128695025","239.128882671","568317.7","-9999","1132284.3","8.08","-1","-0.784704188","0.894286609","0","0.536571965","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"40","245.048687","245.048708372","245.048918271","543650.4","-9999","1124227.2","7.58","-1","-0.856559968","0.875353049","0","0.525211829","4","0.5","1.4","S1 O5","de-protonated","0","-9999","C10 H14 O5 S1","10","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"40","245.048687","245.048708372","245.048538149","543650.4","-9999","1124227.2","7.58","-1","0.694651875","0.916167133","0","0.54970028","9","0.166666667","0.916666667","N2 P1 O2","de-protonated","0","-9999","C12 H11 O2 N2 P1","12","11","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"41","251.055893","251.055912695","251.056111652","560161.3","-9999","1023913","7.8","-1","-0.792481078","0.892298519","0","0.535379112","7","0.5","1","O6","de-protonated","0","-9999","C12 H12 O6","12","12","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"45","253.144267","253.144286111","253.144532735","1401543.5","-9999","823748.1","22.54","-1","-0.974239971","0.841793247","0","0.505075948","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"61","265.147603","265.14761876","265.147523916","3260542.8","-9999","618116.7","54.33","-1","0.357702535","0.488525436","0.86849267","0.640512329","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"79","279.16321","279.163221846","279.16317398","1201128.3","-9999","733480.8","18.51","-1","0.171461912","0.994679759","0","0.596807855","5","0.066666667","1.666666667","N2 P1 O1","de-protonated","0","-9999","C15 H25 O1 N2 P1","15","25","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"91","293.178781","293.178788933","293.178824045","2328366.3","-9999","528052.3","37.3","-1","-0.119763863","0.997400796","0","0.598440478","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"95","298.155954","298.155960543","298.156100477","843367.2","-9999","563428.1","12.17","-1","-0.46933208","0.960820018","0","0.576492011","9","0.117647059","1.235294118","N3 O2","de-protonated","0","-9999","C17 H21 O2 N3","17","21","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"99","307.194402","307.194406019","307.194474109","1520292.3","-9999","619010.4","23.32","-1","-0.221652171","0.9911251","0","0.59467506","5","0.058823529","1.705882353","N2 P1 O1","de-protonated","0","-9999","C17 H29 O1 N2 P1","17","29","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"103","309.173669","309.173672466","309.173738664","821671","-9999","577815.5","11.69","-1","-0.214112979","0.991716102","0","0.595029661","5","0.125","1.6875","N2 P1 O2","de-protonated","0","-9999","C16 H27 O2 N2 P1","16","27","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"107","312.171504","312.171506629","312.171750541","3838963.5","-9999","479218","61.65","-1","-0.781340068","0.44757095","0.837042051","0.60335939","9","0.111111111","1.277777778","N3 O2","de-protonated","0","-9999","C18 H23 O2 N3","18","23","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"119","321.209981","321.209981105","321.210124174","551261.3","-9999","681692.6","7.1","-1","-0.445404405","0.964643464","0","0.578786079","5","0.055555556","1.722222222","N2 P1 O1","de-protonated","0","-9999","C18 H31 O1 N2 P1","18","31","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"129","326.187088","326.187086715","326.187400606","5254734","-9999","428624.1","84.11","-1","-0.962300751","0.422666093","0.829532115","0.585412502","9","0.105263158","1.315789474","N3 O2","de-protonated","0","-9999","C19 H25 O2 N3","19","25","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"146","340.20333","340.203324802","340.20305067","634925.4","-9999","726054.9","8.25","-1","0.80578746","0.888861863","0","0.533317118","9","0.1","1.35","N3 O2","de-protonated","0","-9999","C20 H27 O2 N3","20","27","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"155","346.233947","346.233940118","346.233896569","825904.1","-9999","451662.3","11.21","-1","0.125777635","0.997133595","0","0.598280157","1","0.055555556","2.111111111","N1 S1 P1 O1","de-protonated","0","-9999","C18 H38 O1 N1 P1 S1","18","38","1","1","1","1","-9999","-9999","-9999","-9999","-9999"
"159","349.105295","349.105287316","349.104993854","1704374.5","-9999","487402.9","25.01","-1","0.840613594","0.879662203","0","0.527797322","8","0.117647059","1.294117647","N2 S2 O2","de-protonated","0","-9999","C17 H22 O2 N2 S2","17","22","2","2","-9999","2","-9999","-9999","-9999","-9999","-9999"
"161","351.102343","351.102334758","351.102667922","865358.6","-9999","563084.8","11.73","-1","-0.948906972","0.849267698","0","0.509560619","17","0.125","0.666666667","O3","de-protonated","0","-9999","C24 H16 O3","24","16","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"161","351.102343","351.102334758","351.102016473","865358.6","-9999","563084.8","11.73","-1","0.906531137","0.861470647","0","0.516882388","8","0.3125","1.25","N2 S1 O5","de-protonated","0","-9999","C16 H20 O5 N2 S1","16","20","5","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"162","351.133778","351.13376975","351.133531078","3467731","-9999","455091.5","52.91","-1","0.679718487","0.886323026","0.970610916","0.920038182","2","0.142857143","2.071428571","N2 S2 P1 O2","de-protonated","0","-9999","C14 H29 O2 N2 P1 S2","14","29","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"163","351.220441","351.220432725","351.220688858","835679.4","-9999","495034.1","11.26","-1","-0.729263323","0.908010854","0","0.544806513","5","0.105263158","1.736842105","N2 P1 O2","de-protonated","0","-9999","C19 H33 O2 N2 P1","19","33","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"164","352.137224","352.137215469","352.136885913","664930.4","-9999","577145.7","8.55","-1","0.935876643","0.853060703","0.970610916","0.900080788","2","0.142857143","2.071428571","13C1 N2 S2 P1 O2","de-protonated","1","162","C13 H29 O2 N2 P1 S2 13C1","13","29","2","2","1","2","1","-9999","-9999","-9999","-9999"
"164","352.137224","352.137215469","352.137022258","664930.4","-9999","577145.7","8.55","-1","0.548681492","0.946839789","0","0.568103874","2","0.307692308","2.076923077","N3 S2 O4","de-protonated","0","-9999","C13 H27 O4 N3 S2","13","27","4","3","-9999","2","-9999","-9999","-9999","-9999","-9999"
"167","353.130766","353.130757192","353.130553697","884082","-9999","494888.6","12.02","-1","0.57625848","0.941525016","0","0.564915009","2","0.384615385","2.076923077","N2 S1 P1 O5","de-protonated","0","-9999","C13 H27 O5 N2 P1 S1","13","27","5","2","1","1","-9999","-9999","-9999","-9999","-9999"
"172","359.076472","359.076461532","359.076209449","687534","-9999","415724.9","8.81","-1","0.702031848","0.914455245","0","0.548673147","7","0.583333333","1.416666667","N4 P1 O7","de-protonated","0","-9999","C12 H17 O7 N4 P1","12","17","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"175","361.12848","361.128468959","361.128625145","661678.2","-9999","613808.6","8.4","-1","-0.432495167","0.96662916","0","0.579977496","0","0.818181818","2.363636364","N2 S1 O9","de-protonated","0","-9999","C11 H26 O9 N2 S1","11","26","9","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
