"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
"103","317.138726","317.138716231","317.138415783","768950.6","-9999","500229.6","10.74","-1","0.947370457","0.849716808","0","0.509830085","4","0.333333333","1.916666667","N4 P1 O4","de-protonated","0","-9999","C12 H23 O4 N4 P1","12","23","4","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"109","323.076787","323.076774913","323.077078829","910321.4","-9999","482352.6","12.98","-1","-0.940689585","0.851663844","0","0.510998307","3","0.2","2.1","N4 S2 P1 O2","de-protonated","0","-9999","C10 H21 O2 N4 P1 S2","10","21","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"114","325.128883","325.128870112","325.129114402","572698.9","-9999","546544.7","7.43","-1","-0.751362981","0.902635745","0","0.541581447","1","0.090909091","2.454545455","N4 S2 P1 O1","de-protonated","0","-9999","C11 H27 O1 N4 P1 S2","11","27","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"117","326.187134","326.187120699","326.187400606","3944054","-9999","442423.7","62.84","-1","-0.858115526","0.437464751","0.829532115","0.594291697","9","0.105263158","1.315789474","N3 O2","de-protonated","0","-9999","C19 H25 O2 N3","19","25","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"123","331.081874","331.081858789","331.082164209","628542.9","-9999","658530.5","8.25","-1","-0.922490154","0.856920038","0","0.514152023","5","0.083333333","1.75","N4 S2 P1 O1","de-protonated","0","-9999","C12 H21 O1 N4 P1 S2","12","21","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"132","339.071391","339.071372671","339.071124068","580073.1","-9999","555333.5","7.37","-1","0.733186607","0.907066033","0","0.54423962","4","0.888888889","1.888888889","N4 P1 O8","de-protonated","0","-9999","C9 H17 O8 N4 P1","9","17","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"134","339.107588","339.107569657","339.107509578","647085.4","-9999","657367.3","8.45","-1","0.177167794","0.994320799","0","0.596592479","3","0.7","2.1","N4 P1 O7","de-protonated","0","-9999","C10 H21 O7 N4 P1","10","21","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"139","341.123508","341.12348887","341.123159642","751778.6","-9999","548388.5","10.14","-1","0.965128435","0.84449663","0","0.506697978","2","0.7","2.3","N4 P1 O7","de-protonated","0","-9999","C10 H23 O7 N4 P1","10","23","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"142","343.081715","343.081695105","343.081674952","581529.9","-9999","567438.5","7.31","-1","0.058743471","0.999374054","0","0.599624432","2","0.9","2","N2 S1 O9","de-protonated","0","-9999","C10 H20 O9 N2 S1","10","20","9","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"144","343.118259","343.118239091","343.118060461","579102.6","-9999","548198.6","7.27","-1","0.520608549","0.952011058","0","0.571206635","1","0.727272727","2.181818182","N2 S1 O8","de-protonated","0","-9999","C11 H24 O8 N2 S1","11","24","8","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"147","345.097369","345.097348319","345.097325016","667041.9","-9999","492565.3","8.67","-1","0.067524847","0.999173008","0","0.599503805","1","0.9","2.2","N2 S1 O9","de-protonated","0","-9999","C10 H22 O9 N2 S1","10","22","9","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"149","345.231547","345.231526266","345.231253542","736819.9","-9999","644314.8","9.78","-1","0.789976811","0.892940368","0","0.535764221","2","0.176470588","2.058823529","N2 P1 O3","de-protonated","0","-9999","C17 H35 O3 N2 P1","17","35","3","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"150","346.234174","346.234152875","346.233896569","1059131","-9999","608582.2","14.92","-1","0.740267908","0.905350372","0","0.543210223","1","0.055555556","2.111111111","N1 S1 P1 O1","de-protonated","0","-9999","C18 H38 O1 N1 P1 S1","18","38","1","1","1","1","-9999","-9999","-9999","-9999","-9999"
"153","347.1131","347.113078532","347.112975081","823987.4","-9999","413924.9","11.17","-1","0.298033946","0.984012144","0","0.590407286","0","0.9","2.4","N2 S1 O9","de-protonated","0","-9999","C10 H24 O9 N2 S1","10","24","9","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"160","349.128246","349.128223746","349.128245023","830542.1","-9999","575601.4","11.15","-1","-0.06094321","0.999326313","0","0.599595788","4","0.5","1.916666667","N4 P1 O6","de-protonated","0","-9999","C12 H23 O6 N4 P1","12","23","6","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"163","351.102481","351.102457975","351.102667922","665899.9","-9999","375288.8","8.55","-1","-0.597964908","0.937180705","0","0.562308423","17","0.125","0.666666667","O3","de-protonated","0","-9999","C24 H16 O3","24","16","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"170","353.199766","353.199742156","353.199953413","1086757","-9999","583619.4","15.18","-1","-0.598121169","0.937148923","0","0.562289354","5","0.166666667","1.722222222","N2 P1 O3","de-protonated","0","-9999","C18 H31 O3 N2 P1","18","31","3","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"173","357.097322","357.097296635","357.097325016","589252.6","-9999","506189.9","7.24","-1","-0.079476665","0.998854529","0","0.599312717","2","0.818181818","2","N2 S1 O9","de-protonated","0","-9999","C11 H22 O9 N2 S1","11","22","9","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"173","357.097322","357.097296635","357.096944894","589252.6","-9999","506189.9","7.24","-1","0.98500315","0.83857842","0","0.503147052","7","0.461538462","1.461538462","N4 P1 O6","de-protonated","0","-9999","C13 H19 O6 N4 P1","13","19","6","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"174","359.112974","359.112947849","359.112975081","762955.6","-9999","391720.4","9.95","-1","-0.075831479","0.998957139","0","0.599374284","1","0.818181818","2.181818182","N2 S1 O9","de-protonated","0","-9999","C11 H24 O9 N2 S1","11","24","9","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"174","359.112974","359.112947849","359.112594958","762955.6","-9999","391720.4","9.95","-1","0.98267356","0.839276189","0","0.503565713","6","0.461538462","1.615384615","N4 P1 O6","de-protonated","0","-9999","C13 H21 O6 N4 P1","13","21","6","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"175","361.055738","361.05571109","361.055474004","664334.9","-9999","504183","8.4","-1","0.656648226","0.924744038","0","0.554846423","7","0.727272727","1.363636364","N4 P1 O8","de-protonated","0","-9999","C11 H15 O8 N4 P1","11","15","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"176","361.07924","361.079213081","361.078972354","1073682.9","-9999","623820.5","14.79","-1","0.66668929","0.92251713","0","0.553510278","11","0.466666667","0.933333333","N4 O7","de-protonated","0","-9999","C15 H14 O7 N4","15","14","7","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"177","361.092118","361.092091076","361.091859513","1128725.1","-9999","486403.3","15.65","-1","0.641285262","0.92809592","0","0.556857552","6","0.583333333","1.583333333","N4 P1 O7","de-protonated","0","-9999","C12 H19 O7 N4 P1","12","19","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"178","361.128621","361.128594062","361.128625145","1288219.3","-9999","476566.5","18.13","-1","-0.086072461","0.998656646","0","0.599193988","0","0.818181818","2.363636364","N2 S1 O9","de-protonated","0","-9999","C11 H26 O9 N2 S1","11","26","9","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"178","361.128621","361.128594062","361.128245023","1288219.3","-9999","476566.5","18.13","-1","0.966524484","0.844083511","0","0.506450107","5","0.461538462","1.769230769","N4 P1 O6","de-protonated","0","-9999","C13 H23 O6 N4 P1","13","23","6","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"182","363.035089","363.035061318","363.034738559","876128.6","-9999","558888.3","11.57","-1","0.889057594","0.866388992","0","0.519833395","7","0.9","1.3","N4 P1 O9","de-protonated","0","-9999","C10 H13 O9 N4 P1","10","13","9","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"183","363.071371","363.071343304","363.071124068","1031526.8","-9999","428630","13.96","-1","0.603835629","0.935981694","0","0.561589016","6","0.727272727","1.545454545","N4 P1 O8","de-protonated","0","-9999","C11 H17 O8 N4 P1","11","17","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"184","363.107876","363.107848289","363.107509578","1447533.1","-9999","508091.8","20.38","-1","0.932813764","0.853947096","0","0.512368258","5","0.583333333","1.75","N4 P1 O7","de-protonated","0","-9999","C12 H21 O7 N4 P1","12","21","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"187","363.968609","363.968580953","363.96863332","4341250.5","-9999","417493.9","64.99","-1","-0.143876077","0.498125499","0.86849267","0.646272367","12","0.5","0.571428571","N1 S1 P1 O7","de-protonated","0","-9999","C14 H8 O7 N1 P1 S1","14","8","7","1","1","1","-9999","-9999","-9999","-9999","-9999"
"188","363.972349","363.972320952","363.972004623","1151747.3","-9999","564687.6","15.81","-1","0.869102121","0.871922114","0","0.523153268","7","0.636363636","1.090909091","N1 S2 P1 O7","de-protonated","0","-9999","C11 H12 O7 N1 P1 S2","11","12","7","1","1","2","-9999","-9999","-9999","-9999","-9999"
"189","364.965861","364.965832564","364.965599825","3224753.8","-9999","445338.7","47.77","-1","0.637701626","0.928868098","0","0.557320859","12","0.5","0.5","N4 S2 O6","de-protonated","0","-9999","C12 H6 O6 N4 S2","12","6","6","4","-9999","2","-9999","-9999","-9999","-9999","-9999"
"190","365.050714","365.050685531","365.050388623","608704.6","-9999","492025","7.44","-1","0.813333303","0.886893552","0","0.532136131","6","0.9","1.5","N4 P1 O9","de-protonated","0","-9999","C10 H15 O9 N4 P1","10","15","9","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"191","365.087076","365.087047517","365.086774133","1450439.1","-9999","467588.3","20.42","-1","0.748819502","0.903260902","0","0.541956541","5","0.727272727","1.727272727","N4 P1 O8","de-protonated","0","-9999","C11 H19 O8 N4 P1","11","19","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"196","367.102778","367.10274873","367.102424197","1655343.6","-9999","412038.2","23.57","-1","0.884039146","0.867788964","0","0.520673378","4","0.727272727","1.909090909","N4 P1 O8","de-protonated","0","-9999","C11 H21 O8 N4 P1","11","21","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"197","367.139129","367.139099716","367.138809707","1446966.1","-9999","451711.1","20.36","-1","0.789917514","0.892955547","0","0.535773328","3","0.583333333","2.083333333","N4 P1 O7","de-protonated","0","-9999","C12 H25 O7 N4 P1","12","25","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"199","369.060927","369.060896966","369.060939507","743829.6","-9999","628997.4","9.51","-1","-0.115268001","0.997592047","0","0.598555228","4","0.909090909","1.636363636","N2 S1 O10","de-protonated","0","-9999","C11 H18 O10 N2 S1","11","18","10","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"199","369.060927","369.060896966","369.060559384","743829.6","-9999","628997.4","9.51","-1","0.914705174","0.859146783","0","0.51548807","9","0.538461538","1.153846154","N4 P1 O7","de-protonated","0","-9999","C13 H15 O7 N4 P1","13","15","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"200","369.081984","369.081953958","369.081688752","870553.6","-9999","534163.7","11.47","-1","0.718554545","0.910568908","0","0.546341345","4","0.9","1.9","N4 P1 O9","de-protonated","0","-9999","C10 H19 O9 N4 P1","10","19","9","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"201","369.118429","369.118398943","369.118074262","1276320.3","-9999","455502","17.72","-1","0.87961488","0.869018468","0","0.521411081","3","0.727272727","2.090909091","N4 P1 O8","de-protonated","0","-9999","C11 H23 O8 N4 P1","11","23","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"202","369.126462","369.12643194","369.126119766","650273.8","-9999","593768.9","8.07","-1","0.845712613","0.878290818","0","0.526974491","11","0.19047619","1.095238095","P1 O4","de-protonated","0","-9999","C21 H23 O4 P1","21","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"202","369.126462","369.12643194","369.12631647","650273.8","-9999","593768.9","8.07","-1","0.312820084","0.982400791","0","0.589440475","3","0.909090909","2","N4 O10","de-protonated","0","-9999","C11 H22 O10 N4","11","22","10","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"206","371.040085","371.040054193","371.039823939","630791.3","-9999","400327.6","7.67","-1","0.620564205","0.932509559","0","0.559505735","9","0.666666667","1.083333333","N4 P1 O8","de-protonated","0","-9999","C12 H13 O8 N4 P1","12","13","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"207","371.076563","371.076532179","371.076589571","660110.1","-9999","446975","8.12","-1","-0.154663688","0.995668998","0","0.597401399","3","0.909090909","1.818181818","N2 S1 O10","de-protonated","0","-9999","C11 H20 O10 N2 S1","11","20","10","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"207","371.076563","371.076532179","371.076209449","660110.1","-9999","446975","8.12","-1","0.869714732","0.871753603","0","0.523052162","8","0.538461538","1.307692308","N4 P1 O7","de-protonated","0","-9999","C13 H17 O7 N4 P1","13","17","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"209","371.133977","371.133946157","371.133724326","638360.9","-9999","434584.7","7.79","-1","0.597710779","0.937232377","0","0.562339426","2","0.727272727","2.272727273","N4 P1 O8","de-protonated","0","-9999","C11 H25 O8 N4 P1","11","25","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"212","373.055639","373.055607407","373.055474004","766535.5","-9999","447033.5","9.73","-1","0.357595364","0.977064462","0","0.586238677","8","0.666666667","1.25","N4 P1 O8","de-protonated","0","-9999","C12 H15 O8 N4 P1","12","15","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"213","373.092193","373.092161392","373.092239636","934286.6","-9999","499404.3","12.29","-1","-0.209715508","0.992051536","0","0.595230922","2","0.909090909","2","N2 S1 O10","de-protonated","0","-9999","C11 H22 O10 N2 S1","11","22","10","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"213","373.092193","373.092161392","373.091859513","934286.6","-9999","499404.3","12.29","-1","0.809128593","0.887992064","0","0.532795238","7","0.538461538","1.461538462","N4 P1 O7","de-protonated","0","-9999","C13 H19 O7 N4 P1","13","19","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"214","373.128491","373.128459378","373.128625145","1086101.5","-9999","481031","14.6","-1","-0.444261669","0.964821429","0","0.578892857","1","0.75","2.166666667","N2 S1 O9","de-protonated","0","-9999","C12 H26 O9 N2 S1","12","26","9","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"214","373.128491","373.128459378","373.128245023","1086101.5","-9999","481031","14.6","-1","0.574482841","0.941874155","0","0.565124493","6","0.428571429","1.642857143","N4 P1 O6","de-protonated","0","-9999","C14 H23 O6 N4 P1","14","23","6","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"216","375.071452","375.07141962","375.071124068","850831.6","-9999","345230.1","11.01","-1","0.787988365","0.893448892","0","0.536069335","7","0.666666667","1.416666667","N4 P1 O8","de-protonated","0","-9999","C12 H17 O8 N4 P1","12","17","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"217","375.107519","375.107486606","375.107509578","1180182.8","-9999","359768.8","16.03","-1","-0.061240429","0.999319728","0","0.599591837","6","0.538461538","1.615384615","N4 P1 O7","de-protonated","0","-9999","C13 H21 O7 N4 P1","13","21","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"218","375.144143","375.144110592","375.14427521","1223710","-9999","407271.3","16.69","-1","-0.438812265","0.965664252","0","0.579398551","0","0.75","2.333333333","N2 S1 O9","de-protonated","0","-9999","C12 H28 O9 N2 S1","12","28","9","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"218","375.144143","375.144110592","375.143895087","1223710","-9999","407271.3","16.69","-1","0.574458531","0.941878928","0","0.565127357","5","0.428571429","1.785714286","N4 P1 O6","de-protonated","0","-9999","C14 H25 O6 N4 P1","14","25","6","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"221","377.050661","377.050627847","377.050255682","1020568.2","-9999","484773.8","13.59","-1","0.987045669","0.837965756","0","0.502779453","20","0.045454545","0.454545455","N4 S1 O1","de-protonated","0","-9999","C22 H10 O1 N4 S1","22","10","1","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"221","377.050661","377.050627847","377.050388623","1020568.2","-9999","484773.8","13.59","-1","0.634461863","0.929563005","0","0.557737803","7","0.818181818","1.363636364","N4 P1 O9","de-protonated","0","-9999","C11 H15 O9 N4 P1","11","15","9","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"222","377.085022","377.084988834","377.08530378","870303.1","-9999","564683.5","11.3","-1","-0.835212658","0.88110805699999994","0","0.528664834","14","0.181818182","0.818181818","S1 O4","de-protonated","0","-9999","C22 H18 O4 S1","22","18","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"222","377.085022","377.084988834","377.084923658","870303.1","-9999","564683.5","11.3","-1","0.17284197","0.994594004","0","0.596756403","19","0.041666667","0.625","N2 P1 O1","de-protonated","0","-9999","C24 H15 O1 N2 P1","24","15","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"222","377.085022","377.084988834","377.084652332","870303.1","-9999","564683.5","11.3","-1","0.892378565","0.86545945","0","0.51927567","5","0.428571429","1.571428571","N2 S2 O6","de-protonated","0","-9999","C14 H22 O6 N2 S2","14","22","6","2","-9999","2","-9999","-9999","-9999","-9999","-9999"
"223","377.087004","377.086970833","377.086774133","1267871.5","-9999","429955","17.36","-1","0.521632078","0.951826801","0","0.571096081","6","0.666666667","1.583333333","N4 P1 O8","de-protonated","0","-9999","C12 H19 O8 N4 P1","12","19","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"224","377.123403","377.123369819","377.123539765","2189734.8","-9999","434953.8","31.41","-1","-0.4506362","0.963823275","0","0.578293965","0","0.909090909","2.363636364","N2 S1 O10","de-protonated","0","-9999","C11 H26 O10 N2 S1","11","26","10","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"224","377.123403","377.123369819","377.123159642","2189734.8","-9999","434953.8","31.41","-1","0.55731661","0.94520042","0","0.567120252","5","0.538461538","1.769230769","N4 P1 O7","de-protonated","0","-9999","C13 H23 O7 N4 P1","13","23","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"225","377.159772","377.159738805","377.159545151","1162414","-9999","403011.5","15.75","-1","0.513452354","0.95329019","0","0.571974114","4","0.428571429","1.928571429","N4 P1 O6","de-protonated","0","-9999","C14 H27 O6 N4 P1","14","27","6","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"228","379.0662","379.066166061","379.065905746","1050799.5","-9999","350084.5","13.88","-1","0.686726764","0.917988838","0","0.550793303","19","0.045454545","0.545454545","N4 S1 O1","de-protonated","0","-9999","C22 H12 O1 N4 S1","22","12","1","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"228","379.0662","379.066166061","379.066038688","1050799.5","-9999","350084.5","13.88","-1","0.336017896","0.97972142","0","0.587832852","6","0.818181818","1.545454545","N4 P1 O9","de-protonated","0","-9999","C11 H17 O9 N4 P1","11","17","9","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"229","379.102765","379.102731047","379.102424197","1926966.9","-9999","391613.1","27.06","-1","0.809410154","0.887918639","0","0.532751183","5","0.666666667","1.75","N4 P1 O8","de-protonated","0","-9999","C12 H21 O8 N4 P1","12","21","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"230","379.139107","379.139073032","379.138809707","2246974.3","-9999","442289.9","31.88","-1","0.694536699","0.916193731","0","0.549716239","4","0.538461538","1.923076923","N4 P1 O7","de-protonated","0","-9999","C13 H25 O7 N4 P1","13","25","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"231","379.175532","379.175498018","379.175195216","854341.8","-9999","372174.6","10.92","-1","0.79858138","0.890728445","0","0.534437067","3","0.428571429","2.071428571","N4 P1 O6","de-protonated","0","-9999","C14 H29 O6 N4 P1","14","29","6","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"232","380.142367","380.142332641","380.142104183","595659.9","-9999","349363","7.02","-1","0.600980647","0.936566055","0","0.561939633","12","0.136363636","1.090909091","N1 P1 O3","de-protonated","0","-9999","C22 H24 O3 N1 P1","22","24","3","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"236","381.045507","381.045472288","381.045170301","651590.6","-9999","367327.4","7.86","-1","0.792523034","0.892287752","0","0.535372651","19","0.095238095","0.476190476","N4 S1 O2","de-protonated","0","-9999","C21 H10 O2 N4 S1","21","10","2","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
