"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","18O","33S","34S"
"82","259.118615","259.118683612","259.11871191","2232254","-9999","703278.7","36.62","-1","-0.109207421","0.997838335","0","0.598703001","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"83","259.155006","259.155074641","259.155097419","685379","-9999","971538.9","9.85","-1","-0.087891923","0.998599293","0","0.599159576","2","0.384615385","1.846153846","O5","de-protonated","0","-9999","C13 H24 O5","13","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"84","261.061462","261.061532181","261.061590955","813501.9","-9999","839505.6","12.01","-1","-0.225134719","0.990845318","0","0.594507191","4","0.8","1.4","O8","de-protonated","0","-9999","C10 H14 O8","10","14","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"86","261.097874","261.097944211","261.097976465","1305666.6","-9999","891861.4","20.49","-1","-0.123532037","0.997234893","0","0.598340936","3","0.636363636","1.636363636","O7","de-protonated","0","-9999","C11 H18 O7","11","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"87","261.134218","261.13428824","261.134361974","540359.3","-9999","723720.4","7.3","-1","-0.282360222","0.985637723","0","0.591382634","2","0.5","1.833333333","O6","de-protonated","0","-9999","C12 H22 O6","12","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"90","265.147782","265.147855482","265.147904038","8974779","-9999","690310.8","151.99","-1","-0.183128007","0.996571024","0.997295585","0.996860849","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999"
"91","266.151167","266.151241293","266.151258873","1133938.9","-9999","635105","17.44","-1","-0.066054731","0.999208611","0.997295585","0.998443401","0","0.333333333","2.166666667","13C1 S1 O4","de-protonated","1","90","C11 H26 O4 S1 13C1","11","26","4","-9999","-9999","1","1","-9999","-9999","-9999"
"91","266.151167","266.151241293","266.151015097","1133938.9","-9999","635105","17.44","-1","0.84987972","0.877165514","0","0.526299309","5","0.230769231","1.615384615","N3 O3","de-protonated","0","-9999","C13 H21 O3 N3","13","21","3","3","-9999","-9999","-9999","-9999","-9999","-9999"
"94","267.087293","267.087368049","267.087411781","797472.5","-9999","963787.8","11.67","-1","-0.163735624","0.99514729","0","0.597088374","6","0.461538462","1.230769231","O6","de-protonated","0","-9999","C13 H16 O6","13","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"96","267.123717","267.123792078","267.12379729","777444.8","-9999","799004.4","11.33","-1","-0.019510245","0.999930934","0","0.59995856","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"97","267.160032","267.160107108","267.160182799","714536.9","-9999","799843","10.25","-1","-0.283319412","0.985540689","0","0.591324413","4","0.266666667","1.6","O4","de-protonated","0","-9999","C15 H24 O4","15","24","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"101","269.102933","269.103009677","269.103061845","1707014.5","-9999","677914.7","27.15","-1","-0.193858679","0.99320414","0","0.595922484","5","0.461538462","1.384615385","O6","de-protonated","0","-9999","C13 H18 O6","13","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"103","269.131065","269.1311417","269.131205146","3543945.8","-9999","728514.9","58.53","-1","-0.23574412","0.494983305","0.86849267","0.644387051","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999"
"105","269.139322","269.139398707","269.139447355","3903882.5","-9999","756129.2","64.68","-1","-0.180753582","0.991216105","0.992284343","0.9916434","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"107","269.175672","269.175748736","269.175832864","558670.7","-9999","1032180","7.53","-1","-0.312538853","0.982432142","0","0.589459285","3","0.266666667","1.733333333","O4","de-protonated","0","-9999","C15 H26 O4","15","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"108","270.142656","270.142733517","270.14280219","631418.1","-9999","951301.7","8.77","-1","-0.254208154","0.988342938","0.992284343","0.9899195","4","0.357142857","1.571428571","13C1 O5","de-protonated","1","105","C13 H22 O5 13C1","13","22","5","-9999","-9999","-9999","1","-9999","-9999","-9999"
"112","271.082178","271.082256276","271.0823264","2007136.9","-9999","683498.6","32.27","-1","-0.258682499","0.98793148","0","0.592758888","5","0.583333333","1.333333333","O7","de-protonated","0","-9999","C12 H16 O7","12","16","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"114","271.118583","271.118661306","271.11871191","2495076.8","-9999","663282.4","40.61","-1","-0.186649589","0.993698616","0","0.596219169","4","0.461538462","1.538461538","O6","de-protonated","0","-9999","C13 H20 O6","13","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"115","271.154973","271.155051335","271.155097419","1538152.8","-9999","699210","24.26","-1","-0.169954948","0.994772623","0","0.596863574","3","0.357142857","1.714285714","O5","de-protonated","0","-9999","C14 H24 O5","14","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"117","273.061429","273.061508875","273.061590955","612980.1","-9999","732769.3","8.42","-1","-0.300593497","0.983738608","0","0.590243165","5","0.727272727","1.272727273","O8","de-protonated","0","-9999","C11 H14 O8","11","14","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"119","273.097829","273.097908904","273.097976465","2890040","-9999","697641.4","47.13","-1","-0.24738552","0.988956842","0","0.593374105","4","0.583333333","1.5","O7","de-protonated","0","-9999","C12 H18 O7","12","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"121","273.134226","273.134305934","273.134361974","2912827.8","-9999","706247.3","47.52","-1","-0.205175333","0.992390668","0","0.595434401","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"122","273.170525","273.170604963","273.170747484","577727.5","-9999","945817.2","7.82","-1","-0.52172666","0.951809758","0","0.571085855","2","0.357142857","1.857142857","O5","de-protonated","0","-9999","C14 H26 O5","14","26","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"124","275.077105","275.077186503","275.07724102","1223300.4","-9999","772828.3","18.79","-1","-0.19818706","0.992898375","0","0.595739025","4","0.727272727","1.454545455","O8","de-protonated","0","-9999","C11 H16 O8","11","16","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"126","275.113455","275.113536533","275.113626529","1275784","-9999","597510.5","19.68","-1","-0.327125695","0.980770251","0","0.588462151","3","0.583333333","1.666666667","O7","de-protonated","0","-9999","C12 H20 O7","12","20","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"127","275.149783","275.149864562","275.150012039","597131.8","-9999","640382.2","8.14","-1","-0.535986678","0.949208414","0","0.569525048","2","0.461538462","1.846153846","O6","de-protonated","0","-9999","C13 H24 O6","13","24","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"129","279.163405","279.163489804","279.163554103","984727.3","-9999","740147","14.66","-1","-0.230326431","0.99042028","0","0.594252168","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999"
"130","281.102912","281.102998371","281.103061845","680590.4","-9999","626269.6","9.51","-1","-0.225804957","0.990790982","0","0.594474589","6","0.428571429","1.285714286","O6","de-protonated","0","-9999","C14 H18 O6","14","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"131","281.139284","281.1393704","281.139447355","827217.8","-9999","738827.4","11.99","-1","-0.273723359","0.986497046","0","0.591898228","5","0.333333333","1.466666667","O5","de-protonated","0","-9999","C15 H22 O5","15","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"132","283.08217","283.08225797","283.0823264","1395588.4","-9999","732813.4","21.5","-1","-0.241734427","0.989452963","0","0.593671778","6","0.538461538","1.230769231","O7","de-protonated","0","-9999","C13 H16 O7","13","16","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"133","283.118534","283.118621999","283.11871191","2084359.6","-9999","674156.4","33.1","-1","-0.317572508","0.981866903","0","0.589120142","5","0.428571429","1.428571429","O6","de-protonated","0","-9999","C14 H20 O6","14","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"135","283.154903","283.154991028","283.155097419","1646091","-9999","764381.4","25.72","-1","-0.375732917","0.974709248","0","0.58482554899999994","4","0.333333333","1.6","O5","de-protonated","0","-9999","C15 H24 O5","15","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"137","285.09779","285.097879598","285.097976465","2387129","-9999","647474.9","38.19","-1","-0.339767407","0.97927108","0","0.587562648","5","0.538461538","1.384615385","O7","de-protonated","0","-9999","C13 H18 O7","13","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"140","285.125962","285.126051621","285.126119766","18002364","-9999","660153","301.16","-1","-0.238999861","0.990160176","0.990600072","0.990336134","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"143","285.134198","285.134287627","285.134361974","3655100.3","-9999","657817","59.55","-1","-0.26074353","0.993671714","0.979363103","0.98794827","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"144","285.170577","285.170666657","285.170747484","1233727.6","-9999","619360.5","18.77","-1","-0.283433361","0.98552914","0","0.591317484","3","0.333333333","1.733333333","O5","de-protonated","0","-9999","C15 H26 O5","15","26","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"146","286.129319","286.129409431","286.129474601","2952724","-9999","670893.3","47.72","-1","-0.227762863","0.990631344","0.990600072","0.990618835","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","140","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999","-9999","-9999"
"146","286.129319","286.129409431","286.129610946","2952724","-9999","670893.3","47.72","-1","-0.704279741","0.913930861","0","0.548358517","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999","-9999","-9999"
"147","286.137613","286.137703438","286.137716809","655892.7","-9999","608717.1","9.04","-1","-0.046730849","0.999603836","0.979363103","0.991507543","4","0.428571429","1.571428571","13C1 O6","de-protonated","1","143","C13 H22 O6 13C1","13","22","6","-9999","-9999","-9999","1","-9999","-9999","-9999"
"148","287.077084","287.077175197","287.07724102","1446502.5","-9999","604219.7","22.24","-1","-0.229287596","0.990506089","0","0.594303653","5","0.666666667","1.333333333","O8","de-protonated","0","-9999","C12 H16 O8","12","16","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"149","287.113454","287.113545226","287.113626529","4085353.8","-9999","629754.4","66.45","-1","-0.283174372","0.988135128","0.980160911","0.984945441","4","0.538461538","1.538461538","O7","de-protonated","0","-9999","C13 H20 O7","13","20","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"151","287.149849","287.149940255","287.150012039","2495596.8","-9999","660546.2","39.82","-1","-0.249984915","0.988724872","0","0.593234923","3","0.428571429","1.714285714","O6","de-protonated","0","-9999","C14 H24 O6","14","24","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"152","287.186209","287.186300285","287.186397548","703344","-9999","889578.4","9.78","-1","-0.338676033","0.979402655","0","0.587641593","2","0.333333333","1.866666667","O5","de-protonated","0","-9999","C15 H28 O5","15","28","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"153","288.116824","288.116916037","288.116981364","682304.2","-9999","960764.2","9.43","-1","-0.226740456","0.990714875","0.980160911","0.986493289","4","0.538461538","1.538461538","13C1 O7","de-protonated","1","149","C12 H20 O7 13C1","12","20","7","-9999","-9999","-9999","1","-9999","-9999","-9999"
"156","289.092736","289.092828825","289.092891084","2174739.5","-9999","677404.6","34.44","-1","-0.215361507","0.991619618","0","0.594971771","4","0.666666667","1.5","O8","de-protonated","0","-9999","C12 H18 O8","12","18","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"158","289.129132","289.129224854","289.129276594","2445078.5","-9999","656296.4","38.97","-1","-0.178949122","0.994206355","0","0.596523813","3","0.538461538","1.692307692","O7","de-protonated","0","-9999","C13 H22 O7","13","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"160","290.087908","290.088001629","290.088140057","637479.6","-9999","774486.3","8.68","-1","-0.477192166","0.959523848","0","0.575714309","4","0.727272727","1.545454545","N1 O8","de-protonated","0","-9999","C11 H17 O8 N1","11","17","8","1","-9999","-9999","-9999","-9999","-9999","-9999"
"161","291.100094","291.100188446","291.10029894","683388.4","-9999","542265.5","9.4","-1","-0.379573368","0.974196364","0","0.584517818","3","0.5","1.75","P1 O6","de-protonated","0","-9999","C12 H21 O6 P1","12","21","6","-9999","1","-9999","-9999","-9999","-9999","-9999"
"162","291.108319","291.108413453","291.108541149","868029.1","-9999","677693.5","12.47","-1","-0.438653453","0.965688669","0","0.579413202","3","0.666666667","1.666666667","O8","de-protonated","0","-9999","C12 H20 O8","12","20","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"163","292.103668","292.103763257","292.103790121","664335.8","-9999","848447.8","9.08","-1","-0.091967074","0.998466494","0","0.599079897","3","0.727272727","1.727272727","N1 O8","de-protonated","0","-9999","C11 H19 O8 N1","11","19","8","1","-9999","-9999","-9999","-9999","-9999","-9999"
