"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","18O","33S","34S"
"4","171.066319","171.06636363","171.066282413","587684.8","-9999","1225992.2","8.99","-1","0.47476992","0.959925397","0","0.575955238","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"23","242.176009","242.176074158","242.176167217","536357.5","-9999","833972.1","7.5","-1","-0.384261301","0.973563602","0","0.584138161","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999"
"24","245.048839","245.048904987","245.048918271","565388.8","-9999","1023387.5","7.98","-1","-0.054210345","0.999466908","0","0.599680145","4","0.5","1.4","S1 O5","de-protonated","0","-9999","C10 H14 O5 S1","10","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999"
"26","253.144406","253.144474324","253.144532735","1115583.3","-9999","864127.3","17.56","-1","-0.230741879","0.990385857","0","0.594231514","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"28","255.050952","255.051020874","255.051026271","579643.6","-9999","923372.9","8.12","-1","-0.021160775","0.999918754","0","0.599951253","6","0.636363636","1.090909091","O7","de-protonated","0","-9999","C11 H12 O7","11","12","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"30","265.14774","265.147811789","265.147904038","2017132.3","-9999","661051.2","32.92","-1","-0.347916263","0.978275855","0","0.586965513","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999"
"36","269.131037","269.131109939","269.131205146","3298057","-9999","715387.5","54.9","-1","-0.353757336","0.488774305","0.86849267","0.640661651","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999"
"38","269.139287","269.139359941","269.139447355","1233417.9","-9999","710557.1","19.27","-1","-0.32478794","0.981041502","0","0.588624901","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"43","285.125928","285.126005556","285.126119766","4784255","-9999","683825.6","79.62","-1","-0.400557258","0.958490376","0.984890837","0.969050561","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"44","286.129238","286.129315846","286.129474601","821964.2","-9999","818481.4","12.01","-1","-0.554835441","0.945673797","0.984890837","0.961360613","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","43","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999","-9999","-9999"
"45","293.066515","293.066594849","293.066676336","554572.6","-9999","809106.4","7.37","-1","-0.278050325","0.986069778","0","0.591641867","8","0.5","1","O7","de-protonated","0","-9999","C14 H14 O7","14","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"45","293.066515","293.066594849","293.066514145","554572.6","-9999","809106.4","7.37","-1","0.275377914","0.986334436","0","0.591800662","3","0.111111111","2.111111111","N4 S2 P1 O1","de-protonated","0","-9999","C9 H19 O1 N4 P1 S2","9","19","1","4","1","2","-9999","-9999","-9999","-9999"
"47","293.175623","293.17570288","293.175832864","2304468.5","-9999","695304.1","37","-1","-0.443364777","0.96496081","0","0.578976486","5","0.235294118","1.529411765","O4","de-protonated","0","-9999","C17 H26 O4","17","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"48","293.178996","293.179075881","293.179204167","952532.6","-9999","786743.3","14.11","-1","-0.43756918","0.965855157","0","0.579513094","0","0.285714286","2.142857143","S1 O4","de-protonated","0","-9999","C14 H30 O4 S1","14","30","4","-9999","-9999","1","-9999","-9999","-9999","-9999"
"48","293.178996","293.179075881","293.178824045","952532.6","-9999","786743.3","14.11","-1","0.858985423","0.874692403","0","0.524815442","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999","-9999","-9999"
"50","297.152758","297.152839028","297.152989419","2192622","-9999","655563.7","34.95","-1","-0.506104808","0.954586856","0","0.572752114","4","0.1875","1.625","S1 O3","de-protonated","0","-9999","C16 H26 O3 S1","16","26","3","-9999","-9999","1","-9999","-9999","-9999","-9999"
"52","307.045666","307.045749884","307.045940891","778143.4","-9999","729420.7","11","-1","-0.622079296","0.932191052","0","0.559314631","9","0.571428571","0.857142857","O8","de-protonated","0","-9999","C14 H12 O8","14","12","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"52","307.045666","307.045749884","307.0457787","778143.4","-9999","729420.7","11","-1","-0.093847871","0.998403181","0","0.599041909","4","0.222222222","1.888888889","N4 S2 P1 O2","de-protonated","0","-9999","C9 H17 O2 N4 P1 S2","9","17","2","4","1","2","-9999","-9999","-9999","-9999"
"53","309.097705","309.097789476","309.097976465","650928.1","-9999","680138.5","8.87","-1","-0.604948491","0.935753261","0","0.561451957","7","0.466666667","1.2","O7","de-protonated","0","-9999","C15 H18 O7","15","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"53","309.097705","309.097789476","309.097814273","650928.1","-9999","680138.5","8.87","-1","-0.080223875","0.998832901","0","0.599299741","2","0.1","2.3","N4 S2 P1 O1","de-protonated","0","-9999","C10 H23 O1 N4 P1 S2","10","23","1","4","1","2","-9999","-9999","-9999","-9999"
"54","311.076919","311.077004048","311.07724102","543037.3","-9999","763223.2","7.06","-1","-0.761778999","0.900058078","0","0.540034847","7","0.571428571","1.142857143","O8","de-protonated","0","-9999","C14 H16 O8","14","16","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"54","311.076919","311.077004048","311.077078829","543037.3","-9999","763223.2","7.06","-1","-0.240393087","0.989569075","0","0.593741445","2","0.222222222","2.333333333","N4 S2 P1 O2","de-protonated","0","-9999","C9 H21 O2 N4 P1 S2","9","21","2","4","1","2","-9999","-9999","-9999","-9999"
"57","311.168371","311.168456074","311.168639483","10116548","-9999","616836.1","167.04","-1","-0.589419999","0.947316","0.990229115","0.964481246","4","0.176470588","1.647058824","S1 O3","de-protonated","0","-9999","C17 H28 O3 S1","17","28","3","-9999","-9999","1","-9999","-9999","-9999","-9999"
