"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","33S","34S"
"47","229.107917","229.108027974","229.108147226","693462.3","-9999","814261.4","10.43","-1","-0.520503048","0.952030031","0","0.571218019","3","0.454545455","1.636363636","O5","de-protonated","0","-9999","C11 H18 O5","11","18","5","-9999","-9999","-9999","-9999","-9999","-9999"
"49","231.087158","231.087266901","231.087411781","2332885.8","-9999","887182.3","39.69","-1","-0.626948257","0.931162971","0","0.558697783","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999","-9999"
"50","231.087436","231.087544901","231.087411781","524053.9","-9999","1141235.5","7.36","-1","0.576058461","0.941564392","0","0.564938635","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999","-9999"
"51","231.123552","231.123660863","231.12379729","614427.8","-9999","1036136.3","8.98","-1","-0.590278129","0.938735191","0","0.563241114","2","0.454545455","1.818181818","O5","de-protonated","0","-9999","C11 H20 O5","11","20","5","-9999","-9999","-9999","-9999","-9999","-9999"
"53","239.128665","239.128765477","239.128882671","515272.2","-9999","654714.6","7.14","-1","-0.490083386","0.957355332","0","0.574413199","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999"
"55","241.107852","241.107950404","241.108147226","931875","-9999","699202.6","14.48","-1","-0.816319976","0.886110633","0","0.53166638","4","0.416666667","1.5","O5","de-protonated","0","-9999","C12 H18 O5","12","18","5","-9999","-9999","-9999","-9999","-9999","-9999"
"57","243.050706","243.050802369","243.051026271","627860.4","-9999","885305.6","9.07","-1","-0.921215171","0.857285618","0","0.514371371","5","0.7","1.2","O7","de-protonated","0","-9999","C10 H12 O7","10","12","7","-9999","-9999","-9999","-9999","-9999","-9999"
"58","243.087125","243.087221331","243.087411781","1704666","-9999","751775","28.07","-1","-0.783462172","0.894602711","0","0.536761626","4","0.545454545","1.454545455","O6","de-protonated","0","-9999","C11 H16 O6","11","16","6","-9999","-9999","-9999","-9999","-9999","-9999"
"59","243.123537","243.123633293","243.12379729","1166751.8","-9999","685806.4","18.58","-1","-0.67454229","0.920755752","0","0.552453451","3","0.416666667","1.666666667","O5","de-protonated","0","-9999","C12 H20 O5","12","20","5","-9999","-9999","-9999","-9999","-9999","-9999"
"61","245.0664","245.066494258","245.066676336","1162508.4","-9999","842655.7","18.5","-1","-0.742974079","0.904691229","0","0.542814737","4","0.7","1.4","O7","de-protonated","0","-9999","C10 H14 O7","10","14","7","-9999","-9999","-9999","-9999","-9999","-9999"
"63","245.102768","245.10286222","245.103061845","1273234","-9999","698745.4","20.45","-1","-0.814455895","0.886599534","0","0.53195972","3","0.545454545","1.636363636","O6","de-protonated","0","-9999","C11 H18 O6","11","18","6","-9999","-9999","-9999","-9999","-9999","-9999"
"64","245.139145","245.139239182","245.139447355","618775.6","-9999","669773.7","8.9","-1","-0.849202732","0.877348609","0","0.526409165","2","0.416666667","1.833333333","O5","de-protonated","0","-9999","C12 H22 O5","12","22","5","-9999","-9999","-9999","-9999","-9999","-9999"
"65","247.082047","247.082139146","247.0823264","786238.7","-9999","870695.2","11.81","-1","-0.757860901","0.901030993","0","0.540618596","3","0.7","1.6","O7","de-protonated","0","-9999","C10 H16 O7","10","16","7","-9999","-9999","-9999","-9999","-9999","-9999"
"66","247.118397","247.118489108","247.11871191","700420.1","-9999","885365.4","10.3","-1","-0.901596886","0.862866361","0","0.517719817","2","0.545454545","1.818181818","O6","de-protonated","0","-9999","C11 H20 O6","11","20","6","-9999","-9999","-9999","-9999","-9999","-9999"
"68","253.107838","253.107923834","253.108147226","627941.9","-9999","675353.8","8.98","-1","-0.882592524","0.868191467","0","0.52091488","5","0.384615385","1.384615385","O5","de-protonated","0","-9999","C13 H18 O5","13","18","5","-9999","-9999","-9999","-9999","-9999","-9999"
"70","253.144224","253.144309796","253.144532735","1094059","-9999","725226.5","17.15","-1","-0.880678008","0.868723429","0","0.521234057","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999"
"73","255.123467","255.123550723","255.12379729","1380151.4","-9999","783604.4","22.08","-1","-0.966460944","0.844102322","0","0.506461393","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999","-9999"
"79","259.118391","259.118470538","259.11871191","1507892.8","-9999","628918","24.22","-1","-0.931509072","0.854324069","0","0.512594441","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999","-9999"
"81","261.061255","261.061332503","261.061590955","585435.6","-9999","697512.7","8.13","-1","-0.990005217","0.837076569","0","0.502245942","4","0.8","1.4","O8","de-protonated","0","-9999","C10 H14 O8","10","14","8","-9999","-9999","-9999","-9999","-9999","-9999"
"82","261.097639","261.097716465","261.097976465","1088799.8","-9999","819710.8","16.86","-1","-0.995794004","0.835332399","0","0.501199439","3","0.636363636","1.636363636","O7","de-protonated","0","-9999","C11 H18 O7","11","18","7","-9999","-9999","-9999","-9999","-9999","-9999"
"83","261.134079","261.134156427","261.134361974","559012","-9999","719678.5","7.67","-1","-0.787132412","0.893667487","0","0.536200492","2","0.5","1.833333333","O6","de-protonated","0","-9999","C12 H22 O6","12","22","6","-9999","-9999","-9999","-9999","-9999","-9999"
"85","265.14751","265.147583223","265.147523916","7296734.5","-9999","551894.4","124.08","-1","0.223675326","0.988990955","0.982599035","0.986434187","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999"
"86","266.150878","266.150950172","266.150878751","939846.3","-9999","614693.3","14.22","-1","0.268347274","0.987018825","0.982599035","0.985250909","5","0.071428571","1.642857143","13C1 N2 P1 O1","de-protonated","1","85","C13 H23 O1 N2 P1 13C1","13","23","1","2","1","-9999","1","-9999","-9999"
"86","266.150878","266.150950172","266.151015097","939846.3","-9999","614693.3","14.22","-1","-0.243939544","0.989260706","0","0.593556424","5","0.230769231","1.615384615","N3 O3","de-protonated","0","-9999","C13 H21 O3 N3","13","21","3","3","-9999","-9999","-9999","-9999","-9999"
"110","279.163098","279.163156541","279.16317398","728258.4","-9999","634767.5","10.42","-1","-0.062468131","0.999292189","0","0.599575314","5","0.066666667","1.666666667","N2 P1 O1","de-protonated","0","-9999","C15 H25 O1 N2 P1","15","25","1","2","1","-9999","-9999","-9999","-9999"
"131","293.178708","293.17875186","293.178824045","1911929.6","-9999","479547.6","30.25","-1","-0.246213504","0.989060658","0","0.593436395","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999","-9999"
"138","298.155956","298.155994646","298.156100477","603305.4","-9999","609331.2","8.13","-1","-0.354949782","0.977398722","0","0.586439233","9","0.117647059","1.235294118","N3 O2","de-protonated","0","-9999","C17 H21 O2 N3","17","21","2","3","-9999","-9999","-9999","-9999","-9999"
"148","301.129222","301.129257532","301.129276594","542684.8","-9999","1123187.5","7.08","-1","-0.063300797","0.99927320100000006","0","0.599563921","4","0.5","1.571428571","O7","de-protonated","0","-9999","C14 H22 O7","14","22","7","-9999","-9999","-9999","-9999","-9999","-9999"
"157","307.194306","307.194335179","307.194474109","965582.9","-9999","798022","14.08","-1","-0.45225539","0.963567636","0","0.578140581","5","0.058823529","1.705882353","N2 P1 O1","de-protonated","0","-9999","C17 H29 O1 N2 P1","17","29","1","2","1","-9999","-9999","-9999","-9999"
"159","309.100762","309.100789182","309.100967646","625734.6","-9999","670643.3","8.42","-1","-0.577364015","0.941307159","0","0.564784295","7","0.285714286","1.357142857","N2 P1 O4","de-protonated","0","-9999","C14 H19 O4 N2 P1","14","19","4","2","1","-9999","-9999","-9999","-9999"
"160","309.173541","309.173568106","309.173738664","3074379.3","-9999","570266.8","49.18","-1","-0.551659763","0.937000727","0.982743335","0.95529777","5","0.125","1.6875","N2 P1 O2","de-protonated","0","-9999","C16 H27 O2 N2 P1","16","27","2","2","1","-9999","-9999","-9999","-9999"
"161","310.176868","310.176894055","310.177093499","606539.1","-9999","646866.4","8.1","-1","-0.64300288","0.927724514","0.982743335","0.949732043","5","0.125","1.6875","13C1 N2 P1 O2","de-protonated","1","160","C15 H27 O2 N2 P1 13C1","15","27","2","2","1","-9999","1","-9999","-9999"
"165","311.165544","311.165569019","311.16526818","700746.9","-9999","555105.6","9.66","-1","0.966814424","0.843997662","0","0.506398597","9","0.15","1.2","O3","de-protonated","0","-9999","C20 H24 O3","20","24","3","-9999","-9999","-9999","-9999","-9999","-9999"
"174","312.972153","312.972176127","312.972338976","619713.6","-9999","737810.9","8.27","-1","-0.520330808","0.952061","0","0.5712366","4","0.857142857","1.571428571","N2 S2 P1 O6","de-protonated","0","-9999","C7 H11 O6 N2 P1 S2","7","11","6","2","1","2","-9999","-9999","-9999"
"177","313.129193","313.129215962","313.129276594","636236.1","-9999","793202.7","8.55","-1","-0.193631428","0.993220009","0","0.595932006","5","0.466666667","1.466666667","O7","de-protonated","0","-9999","C15 H22 O7","15","22","7","-9999","-9999","-9999","-9999","-9999","-9999"
"200","321.1102","321.110214602","321.110079234","635909.2","-9999","525099.2","8.49","-1","0.421562607","0.968268205","0","0.580960923","7","0.0625","1.375","N2 S2 O1","de-protonated","0","-9999","C16 H22 O1 N2 S2","16","22","1","2","-9999","2","-9999","-9999","-9999"
"201","321.169968","321.169982539","321.169715912","561929.8","-9999","505638.1","7.27","-1","0.830174957","0.882450393","0","0.529470236","2","0.333333333","2.25","N4 P1 O4","de-protonated","0","-9999","C12 H27 O4 N4 P1","12","27","4","4","1","-9999","-9999","-9999","-9999"
"208","325.132142","325.132152389","325.132267775","605895.3","-9999","650670.2","7.93","-1","-0.354887982","0.977406502","0","0.586443901","6","0.266666667","1.533333333","N2 P1 O4","de-protonated","0","-9999","C15 H23 O4 N2 P1","15","23","4","2","1","-9999","-9999","-9999","-9999"
"210","325.180866","325.180876338","325.180918244","966347.3","-9999","672184.2","13.82","-1","-0.128871069","0.996991081","0","0.598194649","9","0.142857143","1.238095238","O3","de-protonated","0","-9999","C21 H26 O3","21","26","3","-9999","-9999","-9999","-9999","-9999","-9999"
"232","333.110231","333.110233032","333.110079234","871586.1","-9999","628853.2","12.14","-1","0.461703211","0.962059105","0","0.577235463","8","0.058823529","1.294117647","N2 S2 O1","de-protonated","0","-9999","C17 H22 O1 N2 S2","17","22","1","2","-9999","2","-9999","-9999","-9999"
"237","337.12856","337.128557823","337.128245023","668612.6","-9999","619490.7","8.76","-1","0.92783754","0.855382964","0","0.513229779","3","0.545454545","2.090909091","N4 P1 O6","de-protonated","0","-9999","C11 H23 O6 N4 P1","11","23","6","4","1","-9999","-9999","-9999","-9999"
"239","337.204764","337.204761743","337.20503879300003","627148.8","-9999","605265.7","8.09","-1","-0.821607776","0.884719175","0","0.530831505","5","0.111111111","1.722222222","N2 P1 O2","de-protonated","0","-9999","C18 H31 O2 N2 P1","18","31","2","2","1","-9999","-9999","-9999","-9999"
"240","339.10779","339.10778575","339.107509578","1091615.1","-9999","494475.7","15.53","-1","0.814408069","0.886612066","0","0.53196724","3","0.7","2.1","N4 P1 O7","de-protonated","0","-9999","C10 H21 O7 N4 P1","10","21","7","4","1","-9999","-9999","-9999","-9999"
"242","339.180562","339.180557673","339.180280596","1667623.4","-9999","535340.8","24.77","-1","0.816901747","0.885957876","0","0.531574726","1","0.416666667","2.416666667","N4 P1 O5","de-protonated","0","-9999","C12 H29 O5 N4 P1","12","29","5","4","1","-9999","-9999","-9999","-9999"
"245","341.086985","341.086978676","341.086774133","678913.9","-9999","529596.9","8.91","-1","0.599681943","0.936831078","0","0.562098647","3","0.888888889","2.111111111","N4 P1 O8","de-protonated","0","-9999","C9 H19 O8 N4 P1","9","19","8","4","1","-9999","-9999","-9999","-9999"
"246","341.123449","341.123442638","341.123159642","2334214.3","-9999","520425.7","35.45","-1","0.829600762","0.882603006","0","0.529561803","2","0.7","2.3","N4 P1 O7","de-protonated","0","-9999","C10 H23 O7 N4 P1","10","23","7","4","1","-9999","-9999","-9999","-9999"
"247","341.159862","341.1598556","341.159545151","2916874.5","-9999","522913.6","44.79","-1","0.909980521","0.860491773","0","0.516295064","1","0.545454545","2.454545455","N4 P1 O6","de-protonated","0","-9999","C11 H27 O6 N4 P1","11","27","6","4","1","-9999","-9999","-9999","-9999"
"250","343.102753","343.102744565","343.102424197","1844209.5","-9999","537688.3","27.3","-1","0.933737519","0.853679972","0","0.512207983","2","0.888888889","2.333333333","N4 P1 O8","de-protonated","0","-9999","C9 H21 O8 N4 P1","9","21","8","4","1","-9999","-9999","-9999","-9999"
"251","343.139101","343.139092527","343.138809707","3943157.8","-9999","510124.4","60.59","-1","0.824215081","0.884030578","0","0.530418347","1","0.7","2.5","N4 P1 O7","de-protonated","0","-9999","C10 H25 O7 N4 P1","10","25","7","4","1","-9999","-9999","-9999","-9999"
"264","346.158054","346.158042364","346.157754247","691052.8","-9999","517356.8","9","-1","0.832329107","0.881877146","0","0.529126288","8","0.157894737","1.368421053","N1 P1 O3","de-protonated","0","-9999","C19 H26 O3 N1 P1","19","26","3","1","1","-9999","-9999","-9999","-9999"
"266","347.097523","347.09751038","347.097205875","601509.4","-9999","492421.3","7.58","-1","0.877290994","0.8696625","0","0.5217975","14","0.052631579","0.842105263","N4 S1 O1","de-protonated","0","-9999","C19 H16 O1 N4 S1","19","16","1","4","-9999","1","-9999","-9999","-9999"
"272","349.101849","349.101834281","349.10162255","659437.1","-9999","670769.5","8.4","-1","0.606501206","0.935433932","0","0.561260359","13","0.1","0.9","N2 S1 O2","de-protonated","0","-9999","C20 H18 O2 N2 S1","20","18","2","2","-9999","1","-9999","-9999","-9999"
"274","349.105171","349.105156277","349.104993854","6653933.5","-9999","463919.2","102.46","-1","0.465257611","0.647637063","0.92431697","0.758309026","8","0.117647059","1.294117647","N2 S2 O2","de-protonated","0","-9999","C17 H22 O2 N2 S2","17","22","2","2","-9999","2","-9999","-9999","-9999"
"275","349.164923","349.164908215","349.164630532","653429.5","-9999","608127.1","8.31","-1","0.795277646","0.8915799","0","0.53494794","3","0.384615385","2.076923077","N4 P1 O5","de-protonated","0","-9999","C13 H27 O5 N4 P1","13","27","5","4","1","-9999","-9999","-9999","-9999"
"276","350.108477","350.108461226","350.108348689","1877620.6","-9999","525749.9","27.52","-1","0.321436849","0.65428471","0.92431697","0.762297614","8","0.117647059","1.294117647","13C1 N2 S2 O2","de-protonated","1","274","C16 H22 O2 N2 S2 13C1","16","22","2","2","-9999","2","1","-9999","-9999"
"277","351.102259","351.102242185","351.102016473","2345212.8","-9999","488909","34.85","-1","0.64286717","0.92775389","0","0.556652334","8","0.3125","1.25","N2 S1 O5","de-protonated","0","-9999","C16 H20 O5 N2 S1","16","20","5","2","-9999","1","-9999","-9999","-9999"
"278","351.14407","351.144053142","351.143895087","780034.4","-9999","581517","10.29","-1","0.450113372","0.963905638","0","0.578343383","3","0.5","2.083333333","N4 P1 O6","de-protonated","0","-9999","C12 H25 O6 N4 P1","12","25","6","4","1","-9999","-9999","-9999","-9999"
"279","351.180468","351.180451103","351.180280596","1003399.4","-9999","527332.3","13.8","-1","0.485525798","0.958128036","0","0.574876822","2","0.384615385","2.230769231","N4 P1 O5","de-protonated","0","-9999","C13 H29 O5 N4 P1","13","29","5","4","1","-9999","-9999","-9999","-9999"
"280","353.123385","353.123366068","353.123159642","1304599.6","-9999","477740.2","18.52","-1","0.584572602","0.939877647","0","0.563926588","3","0.636363636","2.090909091","N4 P1 O7","de-protonated","0","-9999","C11 H23 O7 N4 P1","11","23","7","4","1","-9999","-9999","-9999","-9999"
"281","353.159762","353.15974303","353.159545151","2053148.9","-9999","470817.9","30.26","-1","0.56030956","0.944626909","0","0.566776145","2","0.5","2.25","N4 P1 O6","de-protonated","0","-9999","C12 H27 O6 N4 P1","12","27","6","4","1","-9999","-9999","-9999","-9999"
"282","353.196137","353.196117992","353.195930661","1510434","-9999","438362.5","21.75","-1","0.530388944","0.950237077","0","0.570142246","1","0.384615385","2.384615385","N4 P1 O5","de-protonated","0","-9999","C13 H31 O5 N4 P1","13","31","5","4","1","-9999","-9999","-9999","-9999"
"284","355.102674","355.102652995","355.102424197","948021.3","-9999","545631.5","12.92","-1","0.644314703","0.927440286","0","0.556464172","3","0.8","2.1","N4 P1 O8","de-protonated","0","-9999","C10 H21 O8 N4 P1","10","21","8","4","1","-9999","-9999","-9999","-9999"
"285","355.138969","355.138947957","355.138809707","3152698.5","-9999","477910.5","47.51","-1","0.389285373","0.972877313","0","0.583726388","2","0.636363636","2.272727273","N4 P1 O7","de-protonated","0","-9999","C11 H25 O7 N4 P1","11","25","7","4","1","-9999","-9999","-9999","-9999"
"286","355.175394","355.175372919","355.175195216","3575616","-9999","472610.7","54.15","-1","0.500324463","0.95559503","0","0.573357018","1","0.5","2.416666667","N4 P1 O6","de-protonated","0","-9999","C12 H29 O6 N4 P1","12","29","6","4","1","-9999","-9999","-9999","-9999"
"288","356.178841","356.178818868","356.178489692","728212","-9999","516615.2","9.36","-1","0.924187","0.856432953","0","0.513859772","9","0.095238095","1.333333333","N1 P1 O2","de-protonated","0","-9999","C21 H28 O2 N1 P1","21","28","2","1","1","-9999","-9999","-9999","-9999"
"289","357.118292","357.118268884","357.118074262","2237792.8","-9999","456278.4","32.78","-1","0.544979129","0.947535697","0","0.568521418","2","0.8","2.3","N4 P1 O8","de-protonated","0","-9999","C10 H23 O8 N4 P1","10","23","8","4","1","-9999","-9999","-9999","-9999"
"290","357.154683","357.154659845","357.154459771","4511334","-9999","486138.6","68.06","-1","0.560190198","0.958228517","0.962532256","0.959950013","1","0.636363636","2.454545455","N4 P1 O7","de-protonated","0","-9999","C11 H27 O7 N4 P1","11","27","7","4","1","-9999","-9999","-9999","-9999"
"295","358.121698","358.121673833","358.121368738","632056.9","-9999","675340.2","7.86","-1","0.85193082","0.876610127","0","0.525966076","10","0.210526316","1.157894737","N1 P1 O4","de-protonated","0","-9999","C19 H22 O4 N1 P1","19","22","4","1","1","-9999","-9999","-9999","-9999"
"297","358.157981","358.157956794","358.157754247","757630.4","-9999","502937","9.81","-1","0.56552531","0.943620964","0","0.566172578","9","0.15","1.3","N1 P1 O3","de-protonated","0","-9999","C20 H26 O3 N1 P1","20","26","3","1","1","-9999","-9999","-9999","-9999"
"297","358.157981","358.157956794","358.157814606","757630.4","-9999","502937","9.81","-1","0.396999309","0.971807202","0.962532256","0.968097223","1","0.636363636","2.454545455","13C1 N4 P1 O7","de-protonated","1","290","C10 H27 O7 N4 P1 13C1","10","27","7","4","1","-9999","1","-9999","-9999"
"298","358.194434","358.194409756","358.194139757","876420","-9999","511090.1","11.66","-1","0.753780452","0.902039998","0","0.541223999","8","0.095238095","1.428571429","N1 P1 O2","de-protonated","0","-9999","C21 H30 O2 N1 P1","21","30","2","1","1","-9999","-9999","-9999","-9999"
"299","359.097581","359.09755581","359.097205875","853007.1","-9999","546885.9","11.29","-1","0.974486044","0.841720006","0","0.505032003","15","0.05","0.8","N4 S1 O1","de-protonated","0","-9999","C20 H16 O1 N4 S1","20","16","1","4","-9999","1","-9999","-9999","-9999"
"300","359.133942","359.133916772","359.133724326","3010452.8","-9999","458534.4","44.77","-1","0.53586181","0.949231465","0","0.569538879","1","0.8","2.5","N4 P1 O8","de-protonated","0","-9999","C10 H25 O8 N4 P1","10","25","8","4","1","-9999","-9999","-9999","-9999"
"304","360.173625","360.173598683","360.173404312","726583","-9999","524095.5","9.33","-1","0.539660701","0.948528002","0","0.569116801","8","0.15","1.4","N1 P1 O3","de-protonated","0","-9999","C20 H28 O3 N1 P1","20","28","3","1","1","-9999","-9999","-9999","-9999"
"305","361.113196","361.113168699","361.11285594","852939.6","-9999","465122.9","11.29","-1","0.866098777","0.872746996","0","0.523648197","14","0.05","0.9","N4 S1 O1","de-protonated","0","-9999","C20 H18 O1 N4 S1","20","18","1","4","-9999","1","-9999","-9999","-9999"
"314","363.180483","363.180453533","363.180280596","601113.3","-9999","693454.4","7.29","-1","0.47617424","0.959692824","0","0.575815694","3","0.357142857","2.071428571","N4 P1 O5","de-protonated","0","-9999","C14 H29 O5 N4 P1","14","29","5","4","1","-9999","-9999","-9999","-9999"
"315","363.968436","363.968405708","363.96863332","1113754.9","-9999","490733.5","15.15","-1","-0.625360771","0.931498924","0","0.558899355","12","0.5","0.571428571","N1 S1 P1 O7","de-protonated","0","-9999","C14 H8 O7 N1 P1 S1","14","8","7","1","1","1","-9999","-9999","-9999"
"317","364.965748","364.965716663","364.965599825","775872.9","-9999","547824.1","9.96","-1","0.320135302","0.981575779","0","0.588945467","12","0.5","0.5","N4 S2 O6","de-protonated","0","-9999","C12 H6 O6 N4 S2","12","6","6","4","-9999","2","-9999","-9999","-9999"
"318","365.099957","365.099925523","365.099908473","1501271.4","-9999","530608.5","21.09","-1","0.046698666","0.999604381","0","0.599762629","8","0.176470588","1.294117647","N2 S2 O3","de-protonated","0","-9999","C17 H22 O3 N2 S2","17","22","3","2","-9999","2","-9999","-9999","-9999"
"319","365.123406","365.123374498","365.123159642","748379.3","-9999","506073","9.54","-1","0.588448364","0.939102634","0","0.56346158","4","0.583333333","1.916666667","N4 P1 O7","de-protonated","0","-9999","C12 H23 O7 N4 P1","12","23","7","4","1","-9999","-9999","-9999","-9999"
"320","365.15975100000003","365.15971946","365.159545151","876257.4","-9999","460273.7","11.5","-1","0.477349441","0.959497711","0","0.575698627","3","0.461538462","2.076923077","N4 P1 O6","de-protonated","0","-9999","C13 H27 O6 N4 P1","13","27","6","4","1","-9999","-9999","-9999","-9999"
"321","365.196079","365.196047422","365.195930661","1002727.5","-9999","452147.8","13.44","-1","0.31972235","0.981622841","0","0.588973705","2","0.357142857","2.214285714","N4 P1 O5","de-protonated","0","-9999","C14 H31 O5 N4 P1","14","31","5","4","1","-9999","-9999","-9999","-9999"
"322","367.096953","367.096919431","367.096931093","615594.6","-9999","530576.6","7.5","-1","-0.031768232","0.999816895","0","0.599890137","8","0.375","1.25","N2 S1 O6","de-protonated","0","-9999","C16 H20 O6 N2 S1","16","20","6","2","-9999","1","-9999","-9999","-9999"
