"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","34S"
"669","425.140136","425.140593556","425.140784765","794296.9","-9999","440822.2","8.2","-1","-0.449755069","0.963962031","0","0.578377219","22","0.035714286","0.642857143","N4 O1","de-protonated","0","-9999","C28 H18 O1 N4","28","18","1","4","-9999","-9999","-9999","-9999"
"670","425.144305","425.144762562","425.14515839","3138362.3","-9999","412086.9","37.67","-1","-0.931041686","0.427229513","0.860410506","0.60050191","3","0.266666667","2.066666667","N4 S2 P1 O4","de-protonated","0","-9999","C15 H31 O4 N4 P1 S2","15","31","4","4","1","2","-9999","-9999"
"671","425.180689","425.181146617","425.181543899","6690118","-9999","375055.3","82.32","-1","-0.93438305","0.567312935","0.929124245","0.712037459","2","0.1875","2.1875","N4 S2 P1 O3","de-protonated","0","-9999","C16 H35 O3 N4 P1 S2","16","35","3","4","1","2","-9999","-9999"
"672","425.217047","425.217504672","425.217929409","7853394","-9999","374441.9","96.94","-1","-0.998869051","0.557606172","0.929726258","0.706454206","1","0.117647059","2.294117647","N4 S2 P1 O2","de-protonated","0","-9999","C17 H39 O2 N4 P1 S2","17","39","2","4","1","2","-9999","-9999"
"673","425.253413","425.253870726","425.253445538","3434846","-9999","340195.7","41.4","-1","0.999846692","0.834223648","0.942990986","0.877730583","1","0.352941176","2.294117647","N4 P1 O6","de-protonated","0","-9999","C17 H39 O6 N4 P1","17","39","6","4","1","-9999","-9999","-9999"
"674","425.256845","425.257302732","425.25746829","718687.2","-9999","387441.2","7.25","-1","-0.389313754","0.972873412","0","0.583724047","5","0.181818182","1.772727273","N2 P1 O4","de-protonated","0","-9999","C22 H39 O4 N2 P1","22","39","4","2","1","-9999","-9999","-9999"
"675","425.289691","425.290148781","425.289831048","1087850","-9999","370134.6","11.89","-1","0.747098815","0.903682869","0","0.542209721","0","0.277777778","2.388888889","N4 P1 O5","de-protonated","0","-9999","C18 H43 O5 N4 P1","18","43","5","4","1","-9999","-9999","-9999"
"676","426.184034","426.184493128","426.184898734","1654929.3","-9999","368518.3","19.02","-1","-0.951715209","0.565630408","0.929124245","0.711027943","2","0.1875","2.1875","13C1 N4 S2 P1 O3","de-protonated","1","671","C15 H35 O3 N4 P1 S2 13C1","15","35","3","4","1","2","1","-9999"
"677","426.212515","426.212974171","426.213340572","721818.7","-9999","318105.1","7.29","-1","-0.859667068","0.87450649","0","0.524703894","6","0.380952381","1.571428571","N1 O8","de-protonated","0","-9999","C21 H33 O8 N1","21","33","8","1","-9999","-9999","-9999","-9999"
"678","426.220405","426.220864183","426.221284244","1991325.3","-9999","416317.3","23.25","-1","-0.985547291","0.558943522","0.929726258","0.707256616","1","0.117647059","2.294117647","13C1 N4 S2 P1 O2","de-protonated","1","672","C16 H39 O2 N4 P1 S2 13C1","16","39","2","4","1","2","1","-9999"
"679","426.256767","426.257226237","426.256800373","925865.4","-9999","372327.4","9.85","-1","0.999078588","0.834339853","0.942990986","0.877800306","1","0.352941176","2.294117647","13C1 N4 P1 O6","de-protonated","1","673","C16 H39 O6 N4 P1 13C1","16","39","6","4","1","-9999","1","-9999"
"681","427.087178","427.087638488","427.087686563","828734.2","-9999","383857.5","8.63","-1","-0.112564954","0.997703528","0","0.598622117","27","0.032258065","0.387096774","N2 O1","de-protonated","0","-9999","C31 H12 O1 N2","31","12","1","2","-9999","-9999","-9999","-9999"
"681","427.087178","427.087638488","427.088037436","828734.2","-9999","383857.5","8.63","-1","-0.934111918","0.853571654","0","0.512142993","4","0.461538462","1.923076923","N4 S2 P1 O6","de-protonated","0","-9999","C13 H25 O6 N4 P1 S2","13","25","6","4","1","2","-9999","-9999"
"682","427.123559","427.124019543","427.124422945","1718474.4","-9999","386736.9","19.81","-1","-0.944461546","0.85056571","0","0.510339426","3","0.357142857","2.071428571","N4 S2 P1 O5","de-protonated","0","-9999","C14 H29 O5 N4 P1 S2","14","29","5","4","1","2","-9999","-9999"
"683","427.159941","427.160401597","427.160808454","6367190.5","-9999","371981.8","78.25","-1","-0.952468369","0.282741618","0.798901333","0.489205504","2","0.266666667","2.2","N4 S2 P1 O4","de-protonated","0","-9999","C15 H33 O4 N4 P1 S2","15","33","4","4","1","2","-9999","-9999"
"685","427.232727","427.233187707","427.233579473","10996719","-9999","367947.6","136.44","-1","-0.916983766","0.574227738","0.929726258","0.716427146","0","0.117647059","2.411764706","N4 S2 P1 O2","de-protonated","0","-9999","C17 H41 O2 N4 P1 S2","17","41","2","4","1","2","-9999","-9999"
"693","428.236088","428.236550218","428.236934308","2484033","-9999","374266.9","29.43","-1","-0.896911088","0.576124548","0.929726258","0.717565232","0","0.117647059","2.411764706","13C1 N4 S2 P1 O2","de-protonated","1","685","C16 H41 O2 N4 P1 S2 13C1","16","41","2","4","1","2","1","-9999"
"695","429.102775","429.103238523","429.103336627","927975.9","-9999","355530.7","9.87","-1","-0.228626649","0.990560485","0","0.594336291","26","0.032258065","0.451612903","N2 O1","de-protonated","0","-9999","C31 H14 O1 N2","31","14","1","2","-9999","-9999","-9999","-9999"
"695","429.102775","429.103238523","429.10281812","927975.9","-9999","355530.7","9.87","-1","0.979724379","0.840157999","0","0.5040948","4","0.916666667","1.916666667","N4 P1 O11","de-protonated","0","-9999","C12 H23 O11 N4 P1","12","23","11","4","1","-9999","-9999","-9999"
"696","429.139235","429.139698578","429.14007301","3417716.5","-9999","415797.4","41.16","-1","-0.872516574","0.435490902","0.86849267","0.608691609","2","0.357142857","2.214285714","N4 S2 P1 O5","de-protonated","0","-9999","C14 H31 O5 N4 P1 S2","14","31","5","4","1","2","-9999","-9999"
"697","429.170909","429.171372625","429.171749805","750463.2","-9999","389709.9","7.64","-1","-0.878854774","0.869229256","0","0.521537553","1","0.470588235","2.058823529","S1 P1 O8","de-protonated","0","-9999","C17 H35 O8 P1 S1","17","35","8","-9999","1","1","-9999","-9999"
"698","429.17558","429.176043633","429.176458519","9672321","-9999","375160.9","119.79","-1","-0.966703647","0.568227931","0.928511829","0.712341491","1","0.266666667","2.333333333","N4 S2 P1 O4","de-protonated","0","-9999","C15 H35 O4 N4 P1 S2","15","35","4","4","1","2","-9999","-9999"
"699","429.190867","429.191330656","429.191225403","734086.1","-9999","450083.1","7.43","-1","0.245234818","0.989146979","0","0.593488187","1","0.5625","2.125","N2 S1 O9","de-protonated","0","-9999","C16 H34 O9 N2 S1","16","34","9","2","-9999","1","-9999","-9999"
"699","429.190867","429.191330656","429.19171466","734086.1","-9999","450083.1","7.43","-1","-0.894716056","0.864803708","0","0.518882225","5","0.052631579","1.842105263","N4 S2 P1 O1","de-protonated","0","-9999","C19 H35 O1 N4 P1 S2","19","35","1","4","1","2","-9999","-9999"
"700","429.207307","429.20777068","429.208135314","1066379.8","-9999","392127.5","11.61","-1","-0.849550958","0.877254443","0","0.526352666","0","0.388888889","2.166666667","S1 P1 O7","de-protonated","0","-9999","C18 H39 O7 P1 S1","18","39","7","-9999","1","1","-9999","-9999"
"701","429.211981","429.212444687","429.212844028","13508237","-9999","375775.9","168","-1","-0.930403156","0.568776872","0.929124245","0.712915821","0","0.1875","2.4375","N4 S2 P1 O3","de-protonated","0","-9999","C16 H39 O3 N4 P1 S2","16","39","3","4","1","2","-9999","-9999"
"706","430.178957","430.179422143","430.179813354","2097113.8","-9999","374567.1","24.56","-1","-0.909411854","0.573768886","0.928511829","0.715666064","1","0.266666667","2.333333333","13C1 N4 S2 P1 O4","de-protonated","1","698","C14 H35 O4 N4 P1 S2 13C1","14","35","4","4","1","2","1","-9999"
"708","430.215329","430.215794198","430.216198863","2690022.3","-9999","394159.3","32.01","-1","-0.940608939","0.567791527","0.929124245","0.712324614","0","0.1875","2.4375","13C1 N4 S2 P1 O3","de-protonated","1","701","C15 H39 O3 N4 P1 S2 13C1","15","39","3","4","1","2","1","-9999"
"711","431.118562","431.119028558","431.118986692","827936.1","-9999","369730.7","8.6","-1","0.097111186","0.998290296","0","0.598974178","25","0.032258065","0.516129032","N2 O1","de-protonated","0","-9999","C31 H16 O1 N2","31","16","1","2","-9999","-9999","-9999","-9999"
"711","431.118562","431.119028558","431.119337565","827936.1","-9999","369730.7","8.6","-1","-0.716753848","0.910996033","0","0.54659762","2","0.461538462","2.230769231","N4 S2 P1 O6","de-protonated","0","-9999","C13 H29 O6 N4 P1 S2","13","29","6","4","1","2","-9999","-9999"
"712","431.13361","431.134076581","431.134104449","765989.3","-9999","464800","7.82","-1","-0.064638182","0.999242178","0","0.599545307","2","0.785714286","2","N2 S1 O11","de-protonated","0","-9999","C14 H28 O11 N2 S1","14","28","11","2","-9999","1","-9999","-9999"
"712","431.13361","431.134076581","431.133724326","765989.3","-9999","464800","7.82","-1","0.817043009","0.885920772","0","0.531552463","7","0.5","1.5625","N4 P1 O8","de-protonated","0","-9999","C16 H25 O8 N4 P1","16","25","8","4","1","-9999","-9999","-9999"
"713","431.154841","431.155307613","431.155723074","3606316.8","-9999","348848.8","43.53","-1","-0.963598864","0.898729176","0.95259498","0.920275497","1","0.357142857","2.357142857","N4 S2 P1 O5","de-protonated","0","-9999","C14 H33 O5 N4 P1 S2","14","33","5","4","1","2","-9999","-9999"
"714","431.173784","431.174250641","431.17451271","746355.3","-9999","301804.8","7.58","-1","-0.60780165","0.93516594","0","0.561099564","5","0.4","1.6","S1 O8","de-protonated","0","-9999","C20 H32 O8 S1","20","32","8","-9999","-9999","1","-9999","-9999"
"714","431.173784","431.174250641","431.174132587","746355.3","-9999","301804.8","7.58","-1","0.273796434","0.986489884","0","0.591893931","10","0.227272727","1.318181818","N2 P1 O5","de-protonated","0","-9999","C22 H29 O5 N2 P1","22","29","5","2","1","-9999","-9999","-9999"
"715","431.186202","431.18666866","431.186397548","728119.6","-9999","446449.9","7.35","-1","0.628758584","0.930778967","0","0.55846738","14","0.185185185","1.037037037","O5","de-protonated","0","-9999","C27 H28 O5","27","28","5","-9999","-9999","-9999","-9999","-9999"
"716","431.189168","431.189634665","431.189768851","886328.7","-9999","628520.5","9.34","-1","-0.311201041","0.982580902","0","0.589548541","9","0.208333333","1.333333333","S1 O5","de-protonated","0","-9999","C24 H32 O5 S1","24","32","5","-9999","-9999","1","-9999","-9999"
"716","431.189168","431.189634665","431.189388729","886328.7","-9999","628520.5","9.34","-1","0.570366112","0.942679965","0","0.565607979","14","0.076923077","1.115384615","N2 P1 O2","de-protonated","0","-9999","C26 H29 O2 N2 P1","26","29","2","2","1","-9999","-9999","-9999"
"717","431.19123","431.191696668","431.192108583","8089913.5","-9999","355148.2","99.89","-1","-0.955295126","0.578755953","0.926015846","0.71765991","0","0.266666667","2.466666667","N4 S2 P1 O4","de-protonated","0","-9999","C15 H37 O4 N4 P1 S2","15","37","4","4","1","2","-9999","-9999"
"718","431.210627","431.211093697","431.210898219","732864.2","-9999","445293.7","7.41","-1","0.453322375","0.963398715","0","0.578039229","4","0.333333333","1.714285714","S1 O7","de-protonated","0","-9999","C21 H36 O7 S1","21","36","7","-9999","-9999","1","-9999","-9999"
"719","431.222556","431.223022715","431.222783057","732100.3","-9999","352533.1","7.4","-1","0.555762707","0.945497105","0","0.567298263","13","0.142857143","1.142857143","O4","de-protonated","0","-9999","C28 H32 O4","28","32","4","-9999","-9999","-9999","-9999","-9999"
"723","432.020302","432.020769916","432.020848341","770140.1","-9999","522855.3","7.87","-1","-0.181531434","0.994038442","0","0.596423065","14","0.666666667","0.611111111","N1 O12","de-protonated","0","-9999","C18 H11 O12 N1","18","11","12","1","-9999","-9999","-9999","-9999"
"724","432.11366400000003","432.114132057","432.114235664","1000701.1","-9999","402464.6","10.77","-1","-0.239768284","0.989622944","0","0.593773767","25","0.033333333","0.5","N3 O1","de-protonated","0","-9999","C30 H15 O1 N3","30","15","1","3","-9999","-9999","-9999","-9999"
"726","432.158386","432.158854124","432.15901755","785804.8","-9999","426070.7","8.07","-1","-0.378162225","0.974385394","0","0.584631236","9","0.043478261","1.391304348","N1 S2 P1 O1","de-protonated","0","-9999","C23 H32 O1 N1 P1 S2","23","32","1","1","1","2","-9999","-9999"
"726","432.158386","432.158854124","432.159077909","785804.8","-9999","426070.7","8.07","-1","-0.517830348","0.952509545","0.95259498","0.952543719","1","0.357142857","2.357142857","13C1 N4 S2 P1 O5","de-protonated","1","713","C13 H33 O5 N4 P1 S2 13C1","13","33","5","4","1","2","1","-9999"
"728","432.194647","432.195115179","432.195463418","2068121.6","-9999","418590.1","24.19","-1","-0.805746157","0.592581732","0.926015846","0.725955378","0","0.266666667","2.466666667","13C1 N4 S2 P1 O4","de-protonated","1","717","C14 H37 O4 N4 P1 S2 13C1","14","37","4","4","1","2","1","-9999"
"732","433.076611","433.077080507","433.077472752","1016018.1","-9999","471207.5","10.96","-1","-0.905715645","0.861701689","0","0.517021013","7","0.333333333","1.533333333","N4 S2 P1 O5","de-protonated","0","-9999","C15 H23 O5 N4 P1 S2","15","23","5","4","1","2","-9999","-9999"
"733","433.112673","433.113142561","433.113369004","804255","-9999","273454.4","8.3","-1","-0.522825561","0.951611538","0","0.570966923","2","0.923076923","2","N2 S1 O12","de-protonated","0","-9999","C13 H26 O12 N2 S1","13","26","12","2","-9999","1","-9999","-9999"
"733","433.112673","433.113142561","433.11285594","804255","-9999","273454.4","8.3","-1","0.661770959","0.92361147","0","0.554166882","20","0.038461538","0.692307692","N4 S1 O1","de-protonated","0","-9999","C26 H18 O1 N4 S1","26","18","1","4","-9999","1","-9999","-9999"
"733","433.112673","433.113142561","433.112988881","804255","-9999","273454.4","8.3","-1","0.35482607","0.977414295","0","0.586448577","7","0.6","1.533333333","N4 P1 O9","de-protonated","0","-9999","C15 H23 O9 N4 P1","15","23","9","4","1","-9999","-9999","-9999"
"734","433.134116","433.134585593","433.134636756","1038950.6","-9999","356085.4","11.25","-1","-0.118122488","0.997471463","0","0.598482878","24","0.032258065","0.580645161","N2 O1","de-protonated","0","-9999","C31 H18 O1 N2","31","18","1","2","-9999","-9999","-9999","-9999"
"734","433.134116","433.134585593","433.134987629","1038950.6","-9999","356085.4","11.25","-1","-0.92819992","0.855278579","0","0.513167147","1","0.461538462","2.384615385","N4 S2 P1 O6","de-protonated","0","-9999","C13 H31 O6 N4 P1 S2","13","31","6","4","1","2","-9999","-9999"
"735","433.14951","433.149979616","433.150405962","871148.1","-9999","337179.4","9.14","-1","-0.984289278","0.838792356","0","0.503275414","10","0.409090909","1.181818182","O9","de-protonated","0","-9999","C22 H26 O9","22","26","9","-9999","-9999","-9999","-9999","-9999"
"735","433.14951","433.149979616","433.149754513","871148.1","-9999","337179.4","9.14","-1","0.5196895","0.952176227","0","0.571305736","1","0.785714286","2.142857143","N2 S1 O11","de-protonated","0","-9999","C14 H30 O11 N2 S1","14","30","11","2","-9999","1","-9999","-9999"
"735","433.14951","433.149979616","433.15024377","871148.1","-9999","337179.4","9.14","-1","-0.609843754","0.934744104","0","0.560846462","5","0.176470588","1.823529412","N4 S2 P1 O3","de-protonated","0","-9999","C17 H31 O3 N4 P1 S2","17","31","3","4","1","2","-9999","-9999"
"736","433.153469","433.153938622","433.153777265","741613.6","-9999","452540.8","7.51","-1","0.372517451","0.975134861","0","0.585080917","5","0.473684211","1.578947368","S1 O9","de-protonated","0","-9999","C19 H30 O9 S1","19","30","9","-9999","-9999","1","-9999","-9999"
"736","433.153469","433.153938622","433.154266522","741613.6","-9999","452540.8","7.51","-1","-0.757005147","0.90124296","0","0.540745776","9","0.045454545","1.409090909","N2 S2 P1 O1","de-protonated","0","-9999","C22 H31 O1 N2 P1 S2","22","31","1","2","1","2","-9999","-9999"
"737","433.162568","433.163037636","433.16316018","834800.8","-9999","387766.1","8.68","-1","-0.282903739","0.985582778","0","0.591349667","18","0.033333333","0.866666667","S1 O1","de-protonated","0","-9999","C30 H26 O1 S1","30","26","1","-9999","-9999","1","-9999","-9999"
"737","433.162568","433.163037636","433.163293121","834800.8","-9999","387766.1","8.68","-1","-0.589812691","0.938828752","0","0.563297251","5","0.473684211","1.631578947","P1 O9","de-protonated","0","-9999","C19 H31 O9 P1","19","31","9","-9999","1","-9999","-9999","-9999"
"738","433.170377","433.170846648","433.170503759","3071987.5","-9999","380606.8","36.8","-1","0.791580355","0.892529557","0","0.535517734","1","0.769230769","2.384615385","N4 P1 O10","de-protonated","0","-9999","C13 H31 O10 N4 P1","13","31","10","4","1","-9999","-9999","-9999"
"739","433.185798","433.186267671","433.186140022","766329","-9999","369891.7","7.82","-1","0.294673953","0.984367785","0","0.590620671","0","0.666666667","2.266666667","N2 S1 O10","de-protonated","0","-9999","C15 H34 O10 N2 S1","15","34","10","2","-9999","1","-9999","-9999"
"739","433.185798","433.186267671","433.18662928","766329","-9999","369891.7","7.82","-1","-0.834764172","0.881227806","0","0.528736684","4","0.111111111","1.944444444","N4 S2 P1 O2","de-protonated","0","-9999","C18 H35 O2 N4 P1 S2","18","35","2","4","1","2","-9999","-9999"
"740","433.189753","433.190222677","433.190162774","917242.5","-9999","327216.9","9.72","-1","0.138282521","0.99653634","0","0.597921804","4","0.4","1.7","S1 O8","de-protonated","0","-9999","C20 H34 O8 S1","20","34","8","-9999","-9999","1","-9999","-9999"
"742","433.222028","433.222497726","433.222145409","768645.9","-9999","438962.9","7.85","-1","0.81324651","0.886916271","0","0.532149762","4","0.333333333","1.944444444","N4 P1 O6","de-protonated","0","-9999","C18 H35 O6 N4 P1","18","35","6","4","1","-9999","-9999","-9999"
"745","434.129212","434.129683092","434.129885728","1729354.9","-9999","335379.1","19.19","-1","-0.466765181","0.480619512","0.755017935","0.590378881","24","0.033333333","0.566666667","N3 O1","de-protonated","0","-9999","C30 H17 O1 N3","30","17","1","3","-9999","-9999","-9999","-9999"
"751","435.09215","435.092622542","435.092253436","1019815.2","-9999","333262.9","10.59","-1","0.84833822","0.877582264","0","0.526549358","7","0.714285714","1.5","N4 P1 O10","de-protonated","0","-9999","C14 H21 O10 N4 P1","14","21","10","4","1","-9999","-9999","-9999"
"752","435.124325","435.12479759","435.124799612","775474.9","-9999","352266","7.63","-1","-0.004645892","0.999996084","0","0.59999765","5","0.444444444","1.611111111","S1 P1 O8","de-protonated","0","-9999","C18 H29 O8 P1 S1","18","29","8","-9999","1","1","-9999","-9999"
"752","435.124325","435.12479759","435.125134701","775474.9","-9999","352266","7.63","-1","-0.774743713","0.896810634","0","0.53808638","24","0.034482759","0.551724138","N4 O1","de-protonated","0","-9999","C29 H16 O1 N4","29","16","1","4","-9999","-9999","-9999","-9999"
"753","435.128517","435.128989596","435.129019068","1673908.4","-9999","408144.1","18.52","-1","-0.067730992","0.999167953","0","0.599500772","1","0.923076923","2.153846154","N2 S1 O12","de-protonated","0","-9999","C13 H28 O12 N2 S1","13","28","12","2","-9999","1","-9999","-9999"
"753","435.128517","435.128989596","435.128638946","1673908.4","-9999","408144.1","18.52","-1","0.805855483","0.888844182","0","0.533306509","6","0.6","1.666666667","N4 P1 O9","de-protonated","0","-9999","C15 H25 O9 N4 P1","15","25","9","4","1","-9999","-9999","-9999"
"754","435.141665","435.142137616","435.142424735","857017.2","-9999","452885.4","8.62","-1","-0.659826359","0.924042268","0","0.554425361","18","0.068965517","0.827586207","S1 O2","de-protonated","0","-9999","C29 H24 O2 S1","29","24","2","-9999","-9999","1","-9999","-9999"
"754","435.141665","435.142137616","435.142557676","857017.2","-9999","452885.4","8.62","-1","-0.965339208","0.844434283","0","0.50666057","5","0.555555556","1.611111111","P1 O10","de-protonated","0","-9999","C18 H29 O10 P1","18","29","10","-9999","1","-9999","-9999","-9999"
"754","435.141665","435.142137616","435.141773286","857017.2","-9999","452885.4","8.62","-1","0.837267899","0.880558679","0","0.528335207","9","0.19047619","1.333333333","N2 S2 O4","de-protonated","0","-9999","C21 H28 O4 N2 S2","21","28","4","2","-9999","2","-9999","-9999"
"755","435.165055","435.165527652","435.165404578","1407169.6","-9999","312533.9","15.28","-1","0.282821078","0.985591141","0","0.591354685","0","0.785714286","2.285714286","N2 S1 O11","de-protonated","0","-9999","C14 H32 O11 N2 S1","14","32","11","2","-9999","1","-9999","-9999"
"755","435.165055","435.165527652","435.165893835","1407169.6","-9999","312533.9","15.28","-1","-0.841480011","0.879429614","0","0.527657768","4","0.176470588","1.941176471","N4 S2 P1 O3","de-protonated","0","-9999","C17 H33 O3 N4 P1 S2","17","33","3","4","1","2","-9999","-9999"
"756","435.168987","435.169459657","435.16942733","937411.1","-9999","369158","9.6","-1","0.074288008","0.998999139","0","0.599399483","4","0.473684211","1.684210526","S1 O9","de-protonated","0","-9999","C19 H32 O9 S1","19","32","9","-9999","-9999","1","-9999","-9999"
"756","435.168987","435.169459657","435.169047207","937411.1","-9999","369158","9.6","-1","0.94779349","0.849593208","0","0.509755925","9","0.285714286","1.380952381","N2 P1 O6","de-protonated","0","-9999","C21 H29 O6 N2 P1","21","29","6","2","1","-9999","-9999","-9999"
"757","435.177786","435.178258671","435.178158795","781830.3","-9999","332598.1","7.71","-1","0.229504348","0.990488216","0","0.59429293","8","0.136363636","1.454545455","N2 S2 O3","de-protonated","0","-9999","C22 H32 O3 N2 S2","22","32","3","2","-9999","2","-9999","-9999"
"759","435.201412","435.201884706","435.202279344","1716942.9","-9999","351615","19.04","-1","-0.906792135","0.861396672","0","0.516838003","3","0.111111111","2.055555556","N4 S2 P1 O2","de-protonated","0","-9999","C18 H37 O2 N4 P1 S2","18","37","2","4","1","2","-9999","-9999"
"760","435.205503","435.205975712","435.205812839","765136.4","-9999","398177.4","7.51","-1","0.374244785","0.974906656","0","0.584943993","3","0.4","1.8","S1 O8","de-protonated","0","-9999","C20 H36 O8 S1","20","36","8","-9999","-9999","1","-9999","-9999"
"762","435.237675","435.238147761","435.237795474","1317084.1","-9999","392740.3","14.19","-1","0.80941298","0.887917902","0","0.532750741","3","0.333333333","2.055555556","N4 P1 O6","de-protonated","0","-9999","C18 H37 O6 N4 P1","18","37","6","4","1","-9999","-9999","-9999"
"764","436.144969","436.145443127","436.145535793","1686823.9","-9999","337744.8","18.67","-1","-0.212465377","0.495921291","0.755017935","0.599559948","23","0.033333333","0.633333333","N3 O1","de-protonated","0","-9999","C30 H19 O1 N3","30","19","1","3","-9999","-9999","-9999","-9999"
"766","436.204494","436.204968217","436.204704441","795069.8","-9999","360415","7.87","-1","0.604707182","0.935802825","0","0.561481695","12","0.115384615","1.230769231","N1 P1 O3","de-protonated","0","-9999","C26 H32 O3 N1 P1","26","32","3","1","1","-9999","-9999","-9999"
"768","436.273173","436.27364732","436.27383283","755671","-9999","430820.5","7.39","-1","-0.42521387","0.967725155","0","0.580635093","1","0.285714286","2.047619048","N1 S1 O6","de-protonated","0","-9999","C21 H43 O6 N1 S1","21","43","6","1","-9999","1","-9999","-9999"
"768","436.273173","436.27364732","436.273452707","755671","-9999","430820.5","7.39","-1","0.446079939","0.96453806","0","0.578722836","6","0.130434783","1.739130435","N3 P1 O3","de-protonated","0","-9999","C23 H40 O3 N3 P1","23","40","3","3","1","-9999","-9999","-9999"
"769","437.071462","437.071937522","437.072036498","1033085.9","-9999","408070.4","10.75","-1","-0.226452837","0.990738307","0","0.594442984","29","0.03125","0.3125","N2 O1","de-protonated","0","-9999","C32 H10 O1 N2","32","10","1","2","-9999","-9999","-9999","-9999"
"769","437.071462","437.071937522","437.071517991","1033085.9","-9999","408070.4","10.75","-1","0.959867505","0.846049886","0","0.507629932","7","0.846153846","1.461538462","N4 P1 O11","de-protonated","0","-9999","C13 H19 O11 N4 P1","13","19","11","4","1","-9999","-9999","-9999"
"770","437.107853","437.108328577","437.107903501","1514891.4","-9999","406547.6","16.58","-1","0.972474284","0.84231843","0","0.505391058","6","0.714285714","1.642857143","N4 P1 O10","de-protonated","0","-9999","C14 H23 O10 N4 P1","14","23","10","4","1","-9999","-9999","-9999"
"771","437.140236","437.140711626","437.140449676","1098647.4","-9999","318728.5","11.54","-1","0.599234361","0.9369223","0","0.56215338","4","0.444444444","1.722222222","S1 P1 O8","de-protonated","0","-9999","C18 H31 O8 P1 S1","18","31","8","-9999","1","1","-9999","-9999"
"771","437.140236","437.140711626","437.140784765","1098647.4","-9999","318728.5","11.54","-1","-0.167313013","0.994933468","0","0.596960081","23","0.034482759","0.620689655","N4 O1","de-protonated","0","-9999","C29 H18 O1 N4","29","18","1","4","-9999","-9999","-9999","-9999"
"772","437.144249","437.144724632","437.144669133","2465177","-9999","387979.3","28.09","-1","0.12695827","0.99707961","0","0.598247766","0","0.923076923","2.307692308","N2 S1 O12","de-protonated","0","-9999","C13 H30 O12 N2 S1","13","30","12","2","-9999","1","-9999","-9999"
"772","437.144249","437.144724632","437.14515839","2465177","-9999","387979.3","28.09","-1","-0.99225214","0.836400344","0","0.501840206","4","0.25","1.9375","N4 S2 P1 O4","de-protonated","0","-9999","C16 H31 O4 N4 P1 S2","16","31","4","4","1","2","-9999","-9999"
"772","437.144249","437.144724632","437.14428901","2465177","-9999","387979.3","28.09","-1","0.996516852","0.835114145","0","0.501068487","5","0.6","1.8","N4 P1 O9","de-protonated","0","-9999","C15 H27 O9 N4 P1","15","27","9","4","1","-9999","-9999","-9999"
"773","437.157168","437.157643651","437.158074799","814877.7","-9999","424308.9","8.1","-1","-0.986251794","0.83820398","0","0.502922388","17","0.068965517","0.896551724","S1 O2","de-protonated","0","-9999","C29 H26 O2 S1","29","26","2","-9999","-9999","1","-9999","-9999"
"773","437.157168","437.157643651","437.157423351","814877.7","-9999","424308.9","8.1","-1","0.50393916","0.954965808","0","0.572979485","8","0.19047619","1.428571429","N2 S2 O4","de-protonated","0","-9999","C21 H30 O4 N2 S2","21","30","4","2","-9999","2","-9999","-9999"
"774","437.18061","437.181085687","437.18067452","3789734.3","-9999","383407.4","44.13","-1","0.940496865","0.903734924","0.937271218","0.917149442","4","0.5","1.9375","N4 P1 O8","de-protonated","0","-9999","C16 H31 O8 N4 P1","16","31","8","4","1","-9999","-9999","-9999"
"775","437.193665","437.194140706","437.194460309","757035.3","-9999","429286.7","7.4","-1","-0.731030141","0.907585868","0","0.544551521","16","0.033333333","1","S1 O1","de-protonated","0","-9999","C30 H30 O1 S1","30","30","1","-9999","-9999","1","-9999","-9999"
"775","437.193665","437.194140706","437.19380886","757035.3","-9999","429286.7","7.4","-1","0.759037171","0.900739326","0","0.540443596","7","0.136363636","1.545454545","N2 S2 O3","de-protonated","0","-9999","C22 H34 O3 N2 S2","22","34","3","2","-9999","2","-9999","-9999"
"776","437.216947","437.217422741","437.217060029","4413876","-9999","370693.7","51.69","-1","0.829593475","0.924813879","0.959893668","0.938845795","3","0.411764706","2.058823529","N4 P1 O7","de-protonated","0","-9999","C17 H35 O7 N4 P1","17","35","7","4","1","-9999","-9999","-9999"
"777","437.253449","437.253924796","437.254314918","2333633.5","-9999","361388.5","26.5","-1","-0.892208084","0.865507228","0","0.519304337","1","0.052631579","2.263157895","N4 S2 P1 O1","de-protonated","0","-9999","C19 H43 O1 N4 P1 S2","19","43","1","4","1","2","-9999","-9999"
"779","438.147406","438.147883142","438.147583486","743183.1","-9999","444982.4","7.23","-1","0.68391571","0.91863084","0","0.551178504","13","0.208333333","1.083333333","N1 P1 O5","de-protonated","0","-9999","C24 H26 O5 N1 P1","24","26","5","1","1","-9999","-9999","-9999"
"781","438.183771","438.184248197","438.183968996","1008924.8","-9999","351736.1","10.45","-1","0.637178546","0.928980499","0","0.5573883","12","0.16","1.2","N1 P1 O4","de-protonated","0","-9999","C25 H30 O4 N1 P1","25","30","4","1","1","-9999","-9999","-9999"
