"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","33S","34S"
"51","247.082025","247.082157315","247.0823264","786137.3","-9999","743797.3","11.82","-1","-0.684328678","0.918536661","0","0.551121996","3","0.7","1.6","O7","de-protonated","0","-9999","C10 H16 O7","10","16","7","-9999","-9999","-9999","-9999","-9999","-9999"
"52","247.118449","247.118581269","247.11871191","625054.7","-9999","821788.1","8.99","-1","-0.528656065","0.950553553","0","0.570332132","2","0.545454545","1.818181818","O6","de-protonated","0","-9999","C11 H20 O6","11","20","6","-9999","-9999","-9999","-9999","-9999","-9999"
"53","249.054163","249.054292828","249.054218127","813945.8","-9999","937077.3","12.31","-1","0.299938473","0.983808825","0","0.590285295","2","0.1","1.9","S2 P1 O1","de-protonated","0","-9999","C10 H19 O1 P1 S2","10","19","1","-9999","1","2","-9999","-9999","-9999"
"54","249.125855","249.125984737","249.126119766","518468.2","-9999","538046","7.11","-1","-0.542007793","0.948091157","0","0.568854694","1","0.363636364","2.090909091","P1 O4","de-protonated","0","-9999","C11 H23 O4 P1","11","23","4","-9999","1","-9999","-9999","-9999","-9999"
"56","253.144224","253.14434867","253.144532735","1065977.9","-9999","702478.6","16.68","-1","-0.727114968","0.908526496","0","0.545115898","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999"
"58","255.087115","255.08723722","255.087411781","944255.3","-9999","848852.6","14.49","-1","-0.684318762","0.918538923","0","0.551123354","5","0.5","1.333333333","O6","de-protonated","0","-9999","C12 H16 O6","12","16","6","-9999","-9999","-9999","-9999","-9999","-9999"
"60","255.123498","255.123620174","255.12379729","1196420.1","-9999","774576.6","18.9","-1","-0.694236822","0.916262967","0","0.54975778","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999","-9999"
"62","257.066329","257.066448724","257.066676336","1012800.3","-9999","528817","15.68","-1","-0.885420798","0.867404097","0","0.520442458","5","0.636363636","1.272727273","O7","de-protonated","0","-9999","C11 H14 O7","11","14","7","-9999","-9999","-9999","-9999","-9999","-9999"
"63","257.10272","257.102839678","257.103061845","1943172.9","-9999","706498.2","31.95","-1","-0.864118157","0.873289845","0","0.523973907","4","0.5","1.5","O6","de-protonated","0","-9999","C12 H18 O6","12","18","6","-9999","-9999","-9999","-9999","-9999","-9999"
"64","257.139103","257.139222632","257.139447355","1387273.5","-9999","648559","22.15","-1","-0.87393303","0.87059094","0","0.522354564","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999","-9999"
"65","259.081994","259.082111182","259.0823264","1512571.4","-9999","608477.4","24.33","-1","-0.830695719","0.882311914","0","0.529387148","4","0.636363636","1.454545455","O7","de-protonated","0","-9999","C11 H16 O7","11","16","7","-9999","-9999","-9999","-9999","-9999","-9999"
"66","259.118369","259.118486136","259.11871191","1631231.9","-9999","673752.4","26.39","-1","-0.871314155","0.871313244","0","0.522787946","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999","-9999"
"67","261.061311","261.061425686","261.061590955","624359.2","-9999","749992.3","8.82","-1","-0.63306819","0.929861008","0","0.557916605","4","0.8","1.4","O8","de-protonated","0","-9999","C10 H14 O8","10","14","8","-9999","-9999","-9999","-9999","-9999","-9999"
"69","261.097664","261.09777864","261.097976465","981483.4","-9999","1000758.2","15.02","-1","-0.757665709","0.901079358","0","0.540647615","3","0.636363636","1.636363636","O7","de-protonated","0","-9999","C11 H18 O7","11","18","7","-9999","-9999","-9999","-9999","-9999","-9999"
"72","263.141412","263.141524062","263.14176983","534419.8","-9999","731214.1","7.25","-1","-0.933974323","0.853611465","0","0.512166879","1","0.333333333","2.083333333","P1 O4","de-protonated","0","-9999","C12 H25 O4 P1","12","25","4","-9999","1","-9999","-9999","-9999","-9999"
"74","265.147521","265.147630533","265.147523916","3922221.8","-9999","557733.1","65.81","-1","0.402103573","0.970416453","0.988383408","0.977603235","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999"
"75","266.15088","266.150988267","266.150878751","534295.1","-9999","625763.1","7.22","-1","0.411482276","0.969744671","0.988383408","0.977200166","5","0.071428571","1.642857143","13C1 N2 P1 O1","de-protonated","1","74","C13 H23 O1 N2 P1 13C1","13","23","1","2","1","-9999","1","-9999","-9999"
"75","266.15088","266.150988267","266.151015097","534295.1","-9999","625763.1","7.22","-1","-0.100804615","0.998157895","0","0.598894737","5","0.230769231","1.615384615","N3 O3","de-protonated","0","-9999","C13 H21 O3 N3","13","21","3","3","-9999","-9999","-9999","-9999","-9999"
"95","275.076881","275.076978011","275.07724102","998625.1","-9999","725898.4","15.12","-1","-0.956128404","0.847150396","0","0.508290238","4","0.727272727","1.454545455","O8","de-protonated","0","-9999","C11 H16 O8","11","16","8","-9999","-9999","-9999","-9999","-9999","-9999"
"97","275.149689","275.149785919","275.150012039","557479.3","-9999","661434.9","7.55","-1","-0.821805092","0.884667121","0","0.530800272","2","0.461538462","1.846153846","O6","de-protonated","0","-9999","C13 H24 O6","13","24","6","-9999","-9999","-9999","-9999","-9999","-9999"
"98","279.163112","279.163203858","279.16317398","806705.2","-9999","703388.5","11.77","-1","0.107024739","0.997923792","0","0.598754275","5","0.066666667","1.666666667","N2 P1 O1","de-protonated","0","-9999","C15 H25 O1 N2 P1","15","25","1","2","1","-9999","-9999","-9999","-9999"
"100","281.139091","281.139180366","281.139447355","572234.5","-9999","714428.6","7.76","-1","-0.949666924","0.84904539","0","0.509427234","5","0.333333333","1.466666667","O5","de-protonated","0","-9999","C15 H22 O5","15","22","5","-9999","-9999","-9999","-9999","-9999","-9999"
"119","293.178744","293.178818183","293.178824045","1875726.9","-9999","545621.9","29.64","-1","-0.019994919","0.99992746","0","0.599956476","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999","-9999"
"143","307.194324","307.194380508","307.194474109","1092341.4","-9999","697161.9","16.18","-1","-0.304697779","0.983295268","0","0.589977161","5","0.058823529","1.705882353","N2 P1 O1","de-protonated","0","-9999","C17 H29 O1 N2 P1","17","29","1","2","1","-9999","-9999","-9999","-9999"
"145","309.110252","309.110306092","309.110079234","684332.7","-9999","605364","9.39","-1","0.733905527","0.906892457","0","0.544135474","6","0.066666667","1.466666667","N2 S2 O1","de-protonated","0","-9999","C15 H22 O1 N2 S2","15","22","1","2","-9999","2","-9999","-9999","-9999"
"148","309.173552","309.173606012","309.173738664","1420784.6","-9999","456830.4","21.64","-1","-0.429055107","0.967149129","0","0.580289477","5","0.125","1.6875","N2 P1 O2","de-protonated","0","-9999","C16 H27 O2 N2 P1","16","27","2","2","1","-9999","-9999","-9999","-9999"
"187","321.110236","321.110274958","321.110079234","940555.6","-9999","584081.6","13.5","-1","0.609524683","0.934810095","0","0.560886057","7","0.0625","1.375","N2 S2 O1","de-protonated","0","-9999","C16 H22 O1 N2 S2","16","22","1","2","-9999","2","-9999","-9999","-9999"
"189","323.112687","323.112723433","323.112594958","613854.2","-9999","746182.1","8.05","-1","0.397617263","0.971720619","0","0.583032372","3","0.6","2.1","N4 P1 O6","de-protonated","0","-9999","C10 H21 O6 N4 P1","10","21","6","4","1","-9999","-9999","-9999","-9999"
"190","323.113105","323.113141433","323.11346433800003","705694.2","-9999","520826.8","9.56","-1","-0.999355604","0.834256048","0","0.500553629","2","0.090909091","2.272727273","N4 S2 P1 O1","de-protonated","0","-9999","C11 H25 O1 N4 P1 S2","11","25","1","4","1","2","-9999","-9999","-9999"
"191","323.149256","323.149292387","323.148980467","871328.9","-9999","585172.4","12.26","-1","0.965250388","0.844460557","0","0.506676334","2","0.454545455","2.272727273","N4 P1 O5","de-protonated","0","-9999","C11 H25 O5 N4 P1","11","25","5","4","1","-9999","-9999","-9999","-9999"
"197","325.18087","325.180903825","325.180918244","906299.1","-9999","516089.8","12.83","-1","-0.04434246","0.999643289","0","0.599785974","9","0.142857143","1.238095238","O3","de-protonated","0","-9999","C21 H26 O3","21","26","3","-9999","-9999","-9999","-9999","-9999","-9999"
"213","330.126642","330.126669588","330.126454118","663179.8","-9999","521330.1","8.76","-1","0.65268831","0.925614434","0","0.555368661","9","0.166666667","1.222222222","N1 P1 O3","de-protonated","0","-9999","C18 H22 O3 N1 P1","18","22","3","1","1","-9999","-9999","-9999","-9999"
"220","333.110095","333.110118826","333.110079234","758224.8","-9999","501921.5","10.3","-1","0.118854406","0.997440071","0","0.598464043","8","0.058823529","1.294117647","N2 S2 O1","de-protonated","0","-9999","C17 H22 O1 N2 S2","17","22","1","2","-9999","2","-9999","-9999","-9999"
"224","335.125834","335.125855284","335.125729298","623625.8","-9999","607338.5","8.12","-1","0.375933862","0.974682535","0","0.584809521","7","0.058823529","1.411764706","N2 S2 O1","de-protonated","0","-9999","C17 H24 O1 N2 S2","17","24","1","2","-9999","2","-9999","-9999","-9999"
"225","337.128426","337.128444758","337.128245023","1022664.5","-9999","522665.5","14.42","-1","0.592461655","0.938295403","0","0.562977242","3","0.545454545","2.090909091","N4 P1 O6","de-protonated","0","-9999","C11 H23 O6 N4 P1","11","23","6","4","1","-9999","-9999","-9999","-9999"
"226","337.164896","337.164914712","337.164630532","827340.1","-9999","546238.5","11.3","-1","0.842852987","0.879060674","0","0.527436405","2","0.416666667","2.25","N4 P1 O5","de-protonated","0","-9999","C12 H27 O5 N4 P1","12","27","5","4","1","-9999","-9999","-9999","-9999"
"227","337.201291","337.201309666","337.201016041","586767.6","-9999","526873.5","7.44","-1","0.870771305","0.871462769","0","0.522877661","1","0.307692308","2.384615385","N4 P1 O4","de-protonated","0","-9999","C13 H31 O4 N4 P1","13","31","4","4","1","-9999","-9999","-9999","-9999"
"232","339.180557","339.18057317","339.180280596","1581587.4","-9999","511113.3","23.37","-1","0.8625909","0.873707817","0","0.52422469","1","0.416666667","2.416666667","N4 P1 O5","de-protonated","0","-9999","C12 H29 O5 N4 P1","12","29","5","4","1","-9999","-9999","-9999","-9999"
"235","341.087091","341.087104766","341.086774133","1031510.7","-9999","582679.8","14.56","-1","0.969351862","0.843245625","0","0.505947375","3","0.888888889","2.111111111","N4 P1 O8","de-protonated","0","-9999","C9 H19 O8 N4 P1","9","19","8","4","1","-9999","-9999","-9999","-9999"
"241","343.083993","343.084004248","343.083663811","1057194.5","-9999","524969.8","14.81","-1","0.992284798","0.836390508","0","0.501834305","16","0.157894737","0.631578947","N4 O3","de-protonated","0","-9999","C19 H12 O3 N4","19","12","3","4","-9999","-9999","-9999","-9999","-9999"
"242","343.102743","343.102754224","343.102424197","1768364.5","-9999","504757.4","26.08","-1","0.961889789","0.845453487","0","0.507272092","2","0.888888889","2.333333333","N4 P1 O8","de-protonated","0","-9999","C9 H21 O8 N4 P1","9","21","8","4","1","-9999","-9999","-9999","-9999"
"243","343.139123","343.139134178","343.138809707","3922352.5","-9999","483630.9","60.23","-1","0.945598343","0.850234171","0","0.510140502","1","0.7","2.5","N4 P1 O7","de-protonated","0","-9999","C10 H25 O7 N4 P1","10","25","7","4","1","-9999","-9999","-9999","-9999"
"256","346.158069","346.158076371","346.157754247","621055.4","-9999","584884.2","7.89","-1","0.930568965","0.854595475","0","0.512757285","8","0.157894737","1.368421053","N1 P1 O3","de-protonated","0","-9999","C19 H26 O3 N1 P1","19","26","3","1","1","-9999","-9999","-9999","-9999"
"265","349.105158","349.105161654","349.104993854","4824663.5","-9999","448904.6","73.72","-1","0.480659966","0.944690264","0.91890313","0.934375411","8","0.117647059","1.294117647","N2 S2 O2","de-protonated","0","-9999","C17 H22 O2 N2 S2","17","22","2","2","-9999","2","-9999","-9999","-9999"
"266","349.128399","349.128402625","349.128245023","691738.2","-9999","417730.8","8.91","-1","0.451417202","0.963700075","0","0.578220045","4","0.5","1.916666667","N4 P1 O6","de-protonated","0","-9999","C12 H23 O6 N4 P1","12","23","6","4","1","-9999","-9999","-9999","-9999"
"268","350.108567","350.108569389","350.108348689","1493712.5","-9999","558292","21.48","-1","0.630377238","0.930434818","0.91890313","0.925822143","8","0.117647059","1.294117647","13C1 N2 S2 O2","de-protonated","1","265","C16 H22 O2 N2 S2 13C1","16","22","2","2","-9999","2","1","-9999","-9999"
"269","351.071307","351.071308175","351.071124068","623302.6","-9999","539584","7.83","-1","0.524413825","0.951324383","0","0.57079463","5","0.8","1.7","N4 P1 O8","de-protonated","0","-9999","C10 H17 O8 N4 P1","10","17","8","4","1","-9999","-9999","-9999","-9999"
"270","351.102206","351.102207136","351.102016473","1452106.4","-9999","501012.5","20.83","-1","0.54304013","0.947898479","0","0.568739088","8","0.3125","1.25","N2 S1 O5","de-protonated","0","-9999","C16 H20 O5 N2 S1","16","20","5","2","-9999","1","-9999","-9999","-9999"
"271","351.107813","351.107814129","351.107509578","643659.1","-9999","642013.8","8.15","-1","0.867401452","0.872389465","0","0.523433679","4","0.636363636","1.909090909","N4 P1 O7","de-protonated","0","-9999","C11 H21 O7 N4 P1","11","21","7","4","1","-9999","-9999","-9999","-9999"
"272","351.144115","351.144116083","351.143895087","1145167.6","-9999","514890.1","16.02","-1","0.629360318","0.930651119","0","0.558390671","3","0.5","2.083333333","N4 P1 O6","de-protonated","0","-9999","C12 H25 O6 N4 P1","12","25","6","4","1","-9999","-9999","-9999","-9999"
"273","351.180557","351.180558037","351.180280596","990676.1","-9999","494630.8","13.59","-1","0.790023649","0.892928378","0","0.535757027","2","0.384615385","2.230769231","N4 P1 O5","de-protonated","0","-9999","C13 H29 O5 N4 P1","13","29","5","4","1","-9999","-9999","-9999","-9999"
"274","353.123403","353.123401587","353.123159642","1618760.6","-9999","524568","23.44","-1","0.685157158","0.918347581","0","0.551008549","3","0.636363636","2.090909091","N4 P1 O7","de-protonated","0","-9999","C11 H23 O7 N4 P1","11","23","7","4","1","-9999","-9999","-9999","-9999"
"275","353.15978","353.159778541","353.159545151","2039117.3","-9999","501304.6","30.03","-1","0.660861752","0.923813024","0","0.554287814","2","0.5","2.25","N4 P1 O6","de-protonated","0","-9999","C12 H27 O6 N4 P1","12","27","6","4","1","-9999","-9999","-9999","-9999"
"276","353.196122","353.196120495","353.195930661","1264977.9","-9999","465807.5","17.89","-1","0.537476337","0.948933037","0","0.569359822","1","0.384615385","2.384615385","N4 P1 O5","de-protonated","0","-9999","C13 H31 O5 N4 P1","13","31","5","4","1","-9999","-9999","-9999","-9999"
"278","355.066186","355.066182137","355.065905746","581252.9","-9999","555384.2","7.17","-1","0.77842113","0.895881689","0","0.537529013","17","0.05","0.6","N4 S1 O1","de-protonated","0","-9999","C20 H12 O1 N4 S1","20","12","1","4","-9999","1","-9999","-9999","-9999"
"279","355.102675","355.102671091","355.102424197","1293641.8","-9999","495637.9","18.34","-1","0.695274633","0.916023251","0","0.549613951","3","0.8","2.1","N4 P1 O8","de-protonated","0","-9999","C10 H21 O8 N4 P1","10","21","8","4","1","-9999","-9999","-9999","-9999"
"280","355.139048","355.139044045","355.138809707","3045198.5","-9999","459017.7","45.8","-1","0.659850406","0.924036947","0","0.554422168","2","0.636363636","2.272727273","N4 P1 O7","de-protonated","0","-9999","C11 H25 O7 N4 P1","11","25","7","4","1","-9999","-9999","-9999","-9999"
"281","355.175392","355.175387999","355.175195216","3736403.3","-9999","487190.1","56.64","-1","0.542783695","0.947946371","0","0.568767823","1","0.5","2.416666667","N4 P1 O6","de-protonated","0","-9999","C12 H29 O6 N4 P1","12","29","6","4","1","-9999","-9999","-9999","-9999"
"283","356.178718","356.178712734","356.178489692","658329","-9999","472339.8","8.28","-1","0.626207998","0.93131972","0","0.558791832","9","0.095238095","1.333333333","N1 P1 O2","de-protonated","0","-9999","C21 H28 O2 N1 P1","21","28","2","1","1","-9999","-9999","-9999","-9999"
"285","357.118273","357.118266549","357.118074262","2410328","-9999","457755.6","35.45","-1","0.538442068","0.948754148","0","0.569252489","2","0.8","2.3","N4 P1 O8","de-protonated","0","-9999","C10 H23 O8 N4 P1","10","23","8","4","1","-9999","-9999","-9999","-9999"
"286","357.154668","357.154661503","357.154459771","4053597","-9999","463159","60.93","-1","0.564831662","0.943755221","0","0.566253133","1","0.636363636","2.454545455","N4 P1 O7","de-protonated","0","-9999","C11 H27 O7 N4 P1","11","27","7","4","1","-9999","-9999","-9999","-9999"
"291","358.158062","358.158054238","358.157754247","935142.9","-9999","419765.1","12.57","-1","0.837593412","0.880471575","0","0.528282945","9","0.15","1.3","N1 P1 O3","de-protonated","0","-9999","C20 H26 O3 N1 P1","20","26","3","1","1","-9999","-9999","-9999","-9999"
"292","358.194422","358.194414192","358.194139757","879212","-9999","463388.3","11.7","-1","0.766163769","0.898964589","0","0.539378753","8","0.095238095","1.428571429","N1 P1 O2","de-protonated","0","-9999","C21 H30 O2 N1 P1","21","30","2","1","1","-9999","-9999","-9999","-9999"
"294","359.133955","359.133946007","359.133724326","3384175.3","-9999","472057.6","50.54","-1","0.617265826","0.933200641","0","0.559920384","1","0.8","2.5","N4 P1 O8","de-protonated","0","-9999","C10 H25 O8 N4 P1","10","25","8","4","1","-9999","-9999","-9999","-9999"
"298","360.137371","360.137360742","360.137018802","700925.4","-9999","430847","8.93","-1","0.949470224","0.849102942","0","0.509461765","9","0.210526316","1.263157895","N1 P1 O4","de-protonated","0","-9999","C19 H24 O4 N1 P1","19","24","4","1","1","-9999","-9999","-9999","-9999"
"301","361.128473","361.128461492","361.128625145","683532.1","-9999","678181.5","8.66","-1","-0.453171538","0.963422618","0","0.578053571","0","0.818181818","2.363636364","N2 S1 O9","de-protonated","0","-9999","C11 H26 O9 N2 S1","11","26","9","2","-9999","1","-9999","-9999","-9999"
"301","361.128473","361.128461492","361.128245023","683532.1","-9999","678181.5","8.66","-1","0.59942502","0.936883449","0","0.562130069","5","0.461538462","1.769230769","N4 P1 O6","de-protonated","0","-9999","C13 H23 O6 N4 P1","13","23","6","4","1","-9999","-9999","-9999","-9999"
"306","362.965713","362.965699175","362.965990292","775066.3","-9999","543255.9","9.96","-1","-0.802051266","0.889831249","0","0.53389875","13","0.692307692","0.384615385","N2 P1 O9","de-protonated","0","-9999","C13 H5 O9 N2 P1","13","5","9","2","1","-9999","-9999","-9999","-9999"
"308","363.128736","363.128721969","363.128506004","614706.6","-9999","490677.6","7.5","-1","0.594735328","0.937835954","0","0.562701572","13","0.05","1","N4 S1 O1","de-protonated","0","-9999","C20 H20 O1 N4 S1","20","20","1","4","-9999","1","-9999","-9999","-9999"
"309","363.14417","363.14415595","363.143895087","956852.9","-9999","523777.5","12.75","-1","0.718345733","0.910618483","0","0.54637109","4","0.461538462","1.923076923","N4 P1 O6","de-protonated","0","-9999","C13 H25 O6 N4 P1","13","25","6","4","1","-9999","-9999","-9999","-9999"
"310","363.968441","363.96842591","363.96863332","2194481","-9999","502665.6","31.72","-1","-0.569855104","0.942779634","0","0.56566778","12","0.5","0.571428571","N1 S1 P1 O7","de-protonated","0","-9999","C14 H8 O7 N1 P1 S1","14","8","7","1","1","1","-9999","-9999","-9999"
"312","364.965736","364.965719653","364.965599825","1241545.1","-9999","488704.7","17.11","-1","0.328326002","0.980630253","0","0.588378152","12","0.5","0.5","N4 S2 O6","de-protonated","0","-9999","C12 H6 O6 N4 S2","12","6","6","4","-9999","2","-9999","-9999","-9999"
