"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","33S","34S"
"645","497.0923","497.092605006","497.092179329","6826979","-9999","298874","62","-1","0.856333638","0.437707313","0.860410506","0.60678859","1","0.8","2.066666667","S2 P1 O12","de-protonated","0","-9999","C15 H31 O12 P1 S2","15","31","12","-9999","1","2","-9999","-9999","-9999"
"645","497.0923","497.092605006","497.092514418","6826979","-9999","298874","62","-1","0.182235362","0.973984495","0.980459771","0.976574606","20","0.192307692","0.692307692","N4 S1 O5","de-protonated","0","-9999","C26 H18 O5 N4 S1","26","18","5","4","-9999","1","-9999","-9999","-9999"
"645","497.0923","497.092605006","497.09264736","6826979","-9999","298874","62","-1","-0.085203223","0.994027436","0.939642543","0.972273479","7","0.866666667","1.533333333","N4 P1 O13","de-protonated","0","-9999","C15 H23 O13 N4 P1","15","23","13","4","1","-9999","-9999","-9999","-9999"
"646","497.107659","497.107964007","497.108283623","2807278","-9999","335445.5","24.53","-1","-0.642951923","0.927735545","0","0.556641327","6","0.764705882","1.529411765","N2 S1 O13","de-protonated","0","-9999","C17 H26 O13 N2 S1","17","26","13","2","-9999","1","-9999","-9999","-9999"
"646","497.107659","497.107964007","497.107770559","2807278","-9999","335445.5","24.53","-1","0.389146045","0.486448229","0.755017935","0.593876111","24","0.066666667","0.6","N4 S1 O2","de-protonated","0","-9999","C30 H18 O2 N4 S1","30","18","2","4","-9999","1","-9999","-9999","-9999"
"646","497.107659","497.107964007","497.107903501","2807278","-9999","335445.5","24.53","-1","0.121715613","0.997315504","0","0.598389302","11","0.526315789","1.210526316","N4 P1 O10","de-protonated","0","-9999","C19 H23 O10 N4 P1","19","23","10","4","1","-9999","-9999","-9999","-9999"
"647","497.128669","497.128974008","497.128564838","7543805.5","-9999","299487.5","68.68","-1","0.823066206","0.872951773","0.961468819","0.908358591","0","0.6875","2.1875","S2 P1 O11","de-protonated","0","-9999","C16 H35 O11 P1 S2","16","35","11","-9999","1","2","-9999","-9999","-9999"
"647","497.128669","497.128974008","497.128899927","7543805.5","-9999","299487.5","68.68","-1","0.149017291","0.993067661","0.960032834","0.97985373","19","0.148148148","0.814814815","N4 S1 O4","de-protonated","0","-9999","C27 H22 O4 N4 S1","27","22","4","4","-9999","1","-9999","-9999","-9999"
"647","497.128669","497.128974008","497.129032869","7543805.5","-9999","299487.5","68.68","-1","-0.118401711","0.998628624","0.961468819","0.983764702","6","0.75","1.6875","N4 P1 O12","de-protonated","0","-9999","C16 H27 O12 N4 P1","16","27","12","4","1","-9999","-9999","-9999","-9999"
"648","497.143977","497.144282009","497.14382098","2781704.5","-9999","309098.8","24.29","-1","0.927356205","0.855521572","0","0.513312943","4","0.4","1.75","S2 P1 O8","de-protonated","0","-9999","C20 H35 O8 P1 S2","20","35","8","-9999","1","2","-9999","-9999","-9999"
"648","497.143977","497.144282009","497.144669133","2781704.5","-9999","309098.8","24.29","-1","-0.778694385","0.895812525","0","0.537487515","5","0.666666667","1.666666667","N2 S1 O12","de-protonated","0","-9999","C18 H30 O12 N2 S1","18","30","12","2","-9999","1","-9999","-9999","-9999"
"648","497.143977","497.144282009","497.144156068","2781704.5","-9999","309098.8","24.29","-1","0.253327905","0.49421153","0.748902347","0.596087857","23","0.032258065","0.709677419","N4 S1 O1","de-protonated","0","-9999","C31 H22 O1 N4 S1","31","22","1","4","-9999","1","-9999","-9999","-9999"
"648","497.143977","497.144282009","497.14428901","2781704.5","-9999","309098.8","24.29","-1","-0.014082919","0.999964014","0","0.599978409","10","0.45","1.35","N4 P1 O9","de-protonated","0","-9999","C20 H27 O9 N4 P1","20","27","9","4","1","-9999","-9999","-9999","-9999"
"649","497.157039","497.15734401","497.157423351","3658258","-9999","301323.4","32.46","-1","-0.159588827","0.497694709","0.780512821","0.610821954","13","0.153846154","1.153846154","N2 S2 O4","de-protonated","0","-9999","C26 H30 O4 N2 S2","26","30","4","2","-9999","2","-9999","-9999","-9999"
"649","497.157039","497.15734401","497.157556292","3658258","-9999","301323.4","32.46","-1","-0.426992404","0.96745905","0","0.58047543","0","0.8","2.333333333","N2 S1 P1 O12","de-protonated","0","-9999","C15 H35 O12 N2 P1 S1","15","35","12","2","1","1","-9999","-9999","-9999"
"649","497.157039","497.15734401","497.157043228","3658258","-9999","301323.4","32.46","-1","0.605003497","0.46787098","0.767553728","0.587744079","18","0.035714286","0.964285714","N4 S1 P1 O1","de-protonated","0","-9999","C28 H27 O1 N4 P1 S1","28","27","1","4","1","1","-9999","-9999","-9999"
"650","497.164958","497.16526301","497.165285436","6640664","-9999","320499.8","60.26","-1","-0.045108209","0.99604106","0.959477896","0.981415794","18","0.107142857","0.928571429","N4 S1 O3","de-protonated","0","-9999","C28 H26 O3 N4 S1","28","26","3","4","-9999","1","-9999","-9999","-9999"
"650","497.164958","497.16526301","497.165418378","6640664","-9999","320499.8","60.26","-1","-0.312507588","0.990863466","0.963386625","0.979872729","5","0.647058824","1.823529412","N4 P1 O11","de-protonated","0","-9999","C17 H31 O11 N4 P1","17","31","11","4","1","-9999","-9999","-9999","-9999"
"651","497.180325","497.180630011","497.180206489","2000419.3","-9999","312171.3","17.01","-1","0.851848823","0.876632349","0","0.525979409","3","0.333333333","1.857142857","S2 P1 O7","de-protonated","0","-9999","C21 H39 O7 P1 S2","21","39","7","-9999","1","2","-9999","-9999","-9999"
"651","497.180325","497.180630011","497.181054642","2000419.3","-9999","312171.3","17.01","-1","-0.854076784","0.876027998","0","0.525616799","4","0.578947368","1.789473684","N2 S1 O11","de-protonated","0","-9999","C19 H34 O11 N2 S1","19","34","11","2","-9999","1","-9999","-9999","-9999"
"651","497.180325","497.180630011","497.18067452","2000419.3","-9999","312171.3","17.01","-1","-0.089521332","0.998546914","0","0.599128149","9","0.380952381","1.476190476","N4 P1 O8","de-protonated","0","-9999","C21 H31 O8 N4 P1","21","31","8","4","1","-9999","-9999","-9999","-9999"
"652","497.201432","497.201737013","497.201670946","3322930.5","-9999","314334.6","29.33","-1","0.132877146","0.49840070400000003","0.761234226","0.603534113","17","0.068965517","1.034482759","N4 S1 O2","de-protonated","0","-9999","C29 H30 O2 N4 S1","29","30","2","4","-9999","1","-9999","-9999","-9999"
"652","497.201432","497.201737013","497.201803888","3322930.5","-9999","314334.6","29.33","-1","-0.134502712","0.996722797","0","0.598033678","4","0.555555556","1.944444444","N4 P1 O10","de-protonated","0","-9999","C18 H35 O10 N4 P1","18","35","10","4","1","-9999","-9999","-9999","-9999"
"653","498.095818","498.09612307","498.095808894","1706178.9","-9999","342756.7","14.26","-1","0.63075332","0.930354749","0","0.55821285","28","0.028571429","0.485714286","N1 S1 O1","de-protonated","0","-9999","C35 H17 O1 N1 S1","35","17","1","1","-9999","1","-9999","-9999","-9999"
"653","498.095818","498.09612307","498.095941836","1706178.9","-9999","342756.7","14.26","-1","0.363853306","0.976264377","0","0.585758626","15","0.375","0.916666667","N1 P1 O9","de-protonated","0","-9999","C24 H22 O9 N1 P1","24","22","9","1","1","-9999","-9999","-9999","-9999"
"653","498.095818","498.09612307","498.095869253","1706178.9","-9999","342756.7","14.26","-1","0.509574021","0.953976733","0.980459771","0.964569948","20","0.192307692","0.692307692","13C1 N4 S1 O5","de-protonated","1","645","C25 H18 O5 N4 S1 13C1","25","18","5","4","-9999","1","1","-9999","-9999"
"653","498.095818","498.09612307","498.096002195","1706178.9","-9999","342756.7","14.26","-1","0.242674072","0.989371248","0.939642543","0.969479766","7","0.866666667","1.533333333","13C1 N4 P1 O13","de-protonated","1","645","C14 H23 O13 N4 P1 13C1","14","23","13","4","1","-9999","1","-9999","-9999"
"654","498.132066","498.132371072","498.131919673","1724381.4","-9999","319313.9","14.43","-1","0.906182834","0.861569345","0.961468819","0.901529134","0","0.6875","2.1875","13C1 S2 P1 O11","de-protonated","1","647","C15 H35 O11 P1 S2 13C1","15","35","11","-9999","1","2","1","-9999","-9999"
"654","498.132066","498.132371072","498.132327345","1724381.4","-9999","319313.9","14.43","-1","0.087781524","0.998602807","0","0.599161684","14","0.32","1.04","N1 P1 O8","de-protonated","0","-9999","C25 H26 O8 N1 P1","25","26","8","1","1","-9999","-9999","-9999","-9999"
"654","498.132066","498.132371072","498.132056019","1724381.4","-9999","319313.9","14.43","-1","0.632468782","0.929989005","0","0.557993403","0","0.866666667","2.2","N1 S2 O13","de-protonated","0","-9999","C15 H33 O13 N1 S2","15","33","13","1","-9999","2","-9999","-9999","-9999"
"654","498.132066","498.132371072","498.132254762","1724381.4","-9999","319313.9","14.43","-1","0.233491555","0.990156493","0.960032834","0.978107029","19","0.148148148","0.814814815","13C1 N4 S1 O4","de-protonated","1","647","C26 H22 O4 N4 S1 13C1","26","22","4","4","-9999","1","1","-9999","-9999"
"654","498.132066","498.132371072","498.132387704","1724381.4","-9999","319313.9","14.43","-1","-0.033388825","0.999797739","0.961468819","0.984466171","6","0.75","1.6875","13C1 N4 P1 O12","de-protonated","1","647","C15 H27 O12 N4 P1 13C1","15","27","12","4","1","-9999","1","-9999","-9999"
"655","498.168437","498.168742074","498.168712854","1577208.3","-9999","313753.8","13.05","-1","0.058654391","0.99937595","0","0.59962557","13","0.269230769","1.153846154","N1 P1 O7","de-protonated","0","-9999","C26 H30 O7 N1 P1","26","30","7","1","1","-9999","-9999","-9999","-9999"
"655","498.168437","498.168742074","498.168640272","1577208.3","-9999","313753.8","13.05","-1","0.204353776","0.992451254","0.959477896","0.979261911","18","0.107142857","0.928571429","13C1 N4 S1 O3","de-protonated","1","650","C27 H26 O3 N4 S1 13C1","27","26","3","4","-9999","1","1","-9999","-9999"
"655","498.168437","498.168742074","498.168773213","1577208.3","-9999","313753.8","13.05","-1","-0.062507104","0.999291306","0.963386625","0.984929434","5","0.647058824","1.823529412","13C1 N4 P1 O11","de-protonated","1","650","C16 H31 O11 N4 P1 13C1","16","31","11","4","1","-9999","1","-9999","-9999"
"656","499.050412","499.05071713","499.050314516","4079490.3","-9999","297507.1","36.37","-1","0.806761315","0.888608623","0","0.533165174","6","0.647058824","1.470588235","S2 P1 O11","de-protonated","0","-9999","C17 H25 O11 P1 S2","17","25","11","-9999","1","2","-9999","-9999","-9999"
"656","499.050412","499.05071713","499.050649605","4079490.3","-9999","297507.1","36.37","-1","0.135308045","0.49834175000000003","0.767553728","0.606026541","25","0.142857143","0.428571429","N4 S1 O4","de-protonated","0","-9999","C28 H12 O4 N4 S1","28","12","4","4","-9999","1","-9999","-9999","-9999"
"656","499.050412","499.05071713","499.050782547","4079490.3","-9999","297507.1","36.37","-1","-0.131081173","0.996887154","0","0.598132292","12","0.705882353","1","N4 P1 O12","de-protonated","0","-9999","C17 H17 O12 N4 P1","17","17","12","4","1","-9999","-9999","-9999","-9999"
"657","499.07157","499.071875132","499.071443884","4309394","-9999","318241.7","38.52","-1","0.864100284","0.873294739","0","0.523976843","1","0.928571429","2.071428571","S2 P1 O13","de-protonated","0","-9999","C14 H29 O13 P1 S2","14","29","13","-9999","1","2","-9999","-9999","-9999"
"657","499.07157","499.071875132","499.071778973","4309394","-9999","318241.7","38.52","-1","0.192675403","0.496643285","0.787157861","0.61284911500000006","20","0.24","0.64","N4 S1 O6","de-protonated","0","-9999","C25 H16 O6 N4 S1","25","16","6","4","-9999","1","-9999","-9999","-9999"
"658","499.086806","499.087111133","499.086700025","5127581.5","-9999","312927.2","46.14","-1","0.823719521","0.442080792","0.837042051","0.600065295","5","0.555555556","1.611111111","S2 P1 O10","de-protonated","0","-9999","C18 H29 O10 P1 S2","18","29","10","-9999","1","2","-9999","-9999","-9999"
"658","499.086806","499.087111133","499.087548178","5127581.5","-9999","312927.2","46.14","-1","-0.875689475","0.435052811","0.85247738","0.602022639","6","0.875","1.5","N2 S1 O14","de-protonated","0","-9999","C16 H24 O14 N2 S1","16","24","14","2","-9999","1","-9999","-9999","-9999"
"658","499.086806","499.087111133","499.087035114","5127581.5","-9999","312927.2","46.14","-1","0.152315191","0.497899627","0.761234226","0.603233466","24","0.103448276","0.551724138","N4 S1 O3","de-protonated","0","-9999","C29 H16 O3 N4 S1","29","16","3","4","-9999","1","-9999","-9999","-9999"
"658","499.086806","499.087111133","499.087168056","5127581.5","-9999","312927.2","46.14","-1","-0.114054611","0.498821208","0.837042051","0.634109545","11","0.611111111","1.166666667","N4 P1 O11","de-protonated","0","-9999","C18 H21 O11 N4 P1","18","21","11","4","1","-9999","-9999","-9999","-9999"
"659","499.108025","499.108330134","499.108815931","5370285","-9999","320379","48.41","-1","-0.973328531","0.421032211","0.73113591","0.545073691","28","0.088235294","0.470588235","N2 O3","de-protonated","0","-9999","C34 H16 O3 N2","34","16","3","2","-9999","-9999","-9999","-9999","-9999"
"659","499.108025","499.108330134","499.108164482","5370285","-9999","320379","48.41","-1","0.331895651","0.490105497","0.780512821","0.606268427","19","0.192307692","0.769230769","N4 S1 O5","de-protonated","0","-9999","C26 H20 O5 N4 S1","26","20","5","4","-9999","1","-9999","-9999","-9999"
"659","499.108025","499.108330134","499.108297424","5370285","-9999","320379","48.41","-1","0.065537078","0.499610481","0.860410506","0.643930491","6","0.866666667","1.666666667","N4 P1 O13","de-protonated","0","-9999","C15 H25 O13 N4 P1","15","25","13","4","1","-9999","-9999","-9999","-9999"
"660","499.123234","499.123539135","499.123085535","4007352","-9999","293059.8","35.7","-1","0.908794728","0.860828574","0","0.516497144","4","0.473684211","1.736842105","S2 P1 O9","de-protonated","0","-9999","C19 H33 O9 P1 S2","19","33","9","-9999","1","2","-9999","-9999","-9999"
"660","499.123234","499.123539135","499.123933688","4007352","-9999","293059.8","35.7","-1","-0.790490527","0.89280883","0","0.535685298","5","0.764705882","1.647058824","N2 S1 O13","de-protonated","0","-9999","C17 H28 O13 N2 S1","17","28","13","2","-9999","1","-9999","-9999","-9999"
"660","499.123234","499.123539135","499.123420624","4007352","-9999","293059.8","35.7","-1","0.237439286","0.494911268","0.755017935","0.598953935","23","0.066666667","0.666666667","N4 S1 O2","de-protonated","0","-9999","C30 H20 O2 N4 S1","30","20","2","4","-9999","1","-9999","-9999","-9999"
"660","499.123234","499.123539135","499.123553565","4007352","-9999","293059.8","35.7","-1","-0.028911121","0.999848347","0","0.599909008","10","0.526315789","1.315789474","N4 P1 O10","de-protonated","0","-9999","C19 H25 O10 N4 P1","19","25","10","4","1","-9999","-9999","-9999","-9999"
"661","499.144304","499.144609136","499.144549992","4839879.5","-9999","289064.3","43.46","-1","0.118492311","0.498727813","0.773979033","0.608828301","18","0.148148148","0.888888889","N4 S1 O4","de-protonated","0","-9999","C27 H24 O4 N4 S1","27","24","4","4","-9999","1","-9999","-9999","-9999"
"661","499.144304","499.144609136","499.144682933","4839879.5","-9999","289064.3","43.46","-1","-0.147846789","0.996041628","0","0.597624977","5","0.75","1.8125","N4 P1 O12","de-protonated","0","-9999","C16 H29 O12 N4 P1","16","29","12","4","1","-9999","-9999","-9999","-9999"
"662","499.153927","499.154232137","499.15444597","1563598.9","-9999","307181.3","12.92","-1","-0.428391187","0.967249035","0","0.580349421","13","0.28","1.12","N2 S1 O7","de-protonated","0","-9999","C25 H28 O7 N2 S1","25","28","7","2","-9999","1","-9999","-9999","-9999"
"662","499.153927","499.154232137","499.154065848","1563598.9","-9999","307181.3","12.92","-1","0.333141942","0.980063592","0","0.588038155","18","0.148148148","0.925925926","N4 P1 O4","de-protonated","0","-9999","C27 H25 O4 N4 P1","27","25","4","4","1","-9999","-9999","-9999","-9999"
"662","499.153927","499.154232137","499.153794522","1563598.9","-9999","307181.3","12.92","-1","0.87671439","0.869822107","0","0.521893264","4","0.529411765","1.882352941","N4 S2 O9","de-protonated","0","-9999","C17 H32 O9 N4 S2","17","32","9","4","-9999","2","-9999","-9999","-9999"
"663","499.159699","499.160004137","499.160319197","4700627","-9999","315993.7","42.16","-1","-0.631179514","0.46513198100000003","0.837042051","0.613896009","4","0.666666667","1.777777778","N2 S1 O12","de-protonated","0","-9999","C18 H32 O12 N2 S1","18","32","12","2","-9999","1","-9999","-9999","-9999"
"663","499.159699","499.160004137","499.159806133","4700627","-9999","315993.7","42.16","-1","0.396675533","0.485926258","0.748902347","0.591116693","22","0.032258065","0.774193548","N4 S1 O1","de-protonated","0","-9999","C31 H24 O1 N4 S1","31","24","1","4","-9999","1","-9999","-9999","-9999"
"663","499.159699","499.160004137","499.159939075","4700627","-9999","315993.7","42.16","-1","0.130344499","0.498460995","0.822155738","0.627938892","9","0.45","1.45","N4 P1 O9","de-protonated","0","-9999","C20 H29 O9 N4 P1","20","29","9","4","1","-9999","-9999","-9999","-9999"
"664","499.172709","499.173014138","499.173073415","1638364.6","-9999","318872.4","13.62","-1","-0.118749952","0.997444563","0","0.598466738","12","0.153846154","1.230769231","N2 S2 O4","de-protonated","0","-9999","C26 H32 O4 N2 S2","26","32","4","2","-9999","2","-9999","-9999","-9999"
"664","499.172709","499.173014138","499.172693292","1638364.6","-9999","318872.4","13.62","-1","0.642754994","0.927778168","0","0.556666901","17","0.035714286","1.035714286","N4 S1 P1 O1","de-protonated","0","-9999","C28 H29 O1 N4 P1 S1","28","29","1","4","1","1","-9999","-9999","-9999"
"665","499.177889","499.178194139","499.178077262","4229088.5","-9999","280233.7","37.77","-1","0.23413819","0.990102167","0","0.5940613","4","0.777777778","1.777777778","N2 O14","de-protonated","0","-9999","C18 H32 O14 N2","18","32","14","2","-9999","-9999","-9999","-9999","-9999"
"665","499.177889","499.178194139","499.178566519","4229088.5","-9999","280233.7","37.77","-1","-0.745986954","0.45197756","0.81490939","0.597150292","8","0.285714286","1.571428571","N4 S1 P1 O6","de-protonated","0","-9999","C21 H33 O6 N4 P1 S1","21","33","6","4","1","1","-9999","-9999","-9999"
"666","499.180746","499.181051139","499.180935501","3298274.8","-9999","297939.5","29.09","-1","0.231655008","0.495154992","0.767553728","0.604114486","17","0.107142857","1","N4 S1 O3","de-protonated","0","-9999","C28 H28 O3 N4 S1","28","28","3","4","-9999","1","-9999","-9999","-9999"
"666","499.180746","499.181051139","499.181068443","3298274.8","-9999","297939.5","29.09","-1","-0.034664709","0.999781987","0","0.599869192","4","0.647058824","1.941176471","N4 P1 O11","de-protonated","0","-9999","C17 H33 O11 N4 P1","17","33","11","4","1","-9999","-9999","-9999","-9999"
"667","499.196277","499.19658214","499.196704706","2922478","-9999","295859.1","25.59","-1","-0.245528036","0.989121152","0","0.593472691","3","0.578947368","1.894736842","N2 S1 O11","de-protonated","0","-9999","C19 H36 O11 N2 S1","19","36","11","2","-9999","1","-9999","-9999","-9999"
"667","499.196277","499.19658214","499.196324584","2922478","-9999","295859.1","25.59","-1","0.515940765","0.952847213","0","0.571708328","8","0.380952381","1.571428571","N4 P1 O8","de-protonated","0","-9999","C21 H33 O8 N4 P1","21","33","8","4","1","-9999","-9999","-9999","-9999"
"668","499.203188","499.20349314","499.203229382","13252083","-9999","307410.2","121.88","-1","0.528358368","0.961843508","0.987714707","0.972191987","3","0.7","1.8","O14","de-protonated","0","-9999","C20 H36 O14","20","36","14","-9999","-9999","-9999","-9999","-9999","-9999"
"668","499.203188","499.20349314","499.203718639","13252083","-9999","307410.2","121.88","-1","-0.451717681","0.951192101","0.99092282","0.967084389","7","0.260869565","1.608695652","N2 S1 P1 O6","de-protonated","0","-9999","C23 H37 O6 N2 P1 S1","23","37","6","2","1","1","-9999","-9999","-9999"
"669","499.250761","499.251066143","499.250848281","4753942.5","-9999","298700.3","42.66","-1","0.436379019","0.483018731","0.822155738","0.618673534","2","0.6","2","N2 O12","de-protonated","0","-9999","C20 H40 O12 N2","20","40","12","2","-9999","-9999","-9999","-9999","-9999"
"669","499.250761","499.251066143","499.251337538","4753942.5","-9999","298700.3","42.66","-1","-0.54360346","0.4738966","0.800793265","0.604655266","6","0.173913043","1.782608696","N4 S1 P1 O4","de-protonated","0","-9999","C23 H41 O4 N4 P1 S1","23","41","4","4","1","1","-9999","-9999","-9999"
"670","500.187983","500.188288203","500.188582375","3137740.8","-9999","296545.6","27.59","-1","-0.588123118","0.939167843","0","0.563500706","8","0.523809524","1.476190476","N3 O11","de-protonated","0","-9999","C21 H31 O11 N3","21","31","11","3","-9999","-9999","-9999","-9999","-9999"
"671","500.198293","500.198598204","500.198478354","1655508.4","-9999","409797.3","13.77","-1","0.239603724","0.98963711","0","0.593782266","3","0.736842105","1.842105263","N1 O14","de-protonated","0","-9999","C19 H35 O14 N1","19","35","14","1","-9999","-9999","-9999","-9999","-9999"
"671","500.198293","500.198598204","500.198967611","1655508.4","-9999","409797.3","13.77","-1","-0.738521979","0.905774606","0","0.543464763","7","0.272727273","1.636363636","N3 S1 P1 O6","de-protonated","0","-9999","C22 H36 O6 N3 P1 S1","22","36","6","3","1","1","-9999","-9999","-9999"
"672","500.206473","500.206778204","500.206584217","3111130.5","-9999","321319.6","27.34","-1","0.387813907","0.973079188","0.987714707","0.978933396","3","0.7","1.8","13C1 O14","de-protonated","1","668","C19 H36 O14 13C1","19","36","14","-9999","-9999","-9999","1","-9999","-9999"
"672","500.206473","500.206778204","500.206361667","3111130.5","-9999","321319.6","27.34","-1","0.832730852","0.881770114","0","0.529062068","6","0.166666667","1.666666667","N1 S2 P1 O4","de-protonated","0","-9999","C24 H40 O4 N1 P1 S2","24","40","4","1","1","2","-9999","-9999","-9999"
"672","500.206473","500.206778204","500.207073474","3111130.5","-9999","321319.6","27.34","-1","-0.590296091","0.938731578","0.99092282","0.959608075","7","0.260869565","1.608695652","13C1 N2 S1 P1 O6","de-protonated","1","668","C22 H37 O6 N2 P1 S1 13C1","22","37","6","2","1","1","1","-9999","-9999"
"672","500.206473","500.206778204","500.20720982","3111130.5","-9999","321319.6","27.34","-1","-0.862874209","0.873630323","0","0.524178194","7","0.363636364","1.590909091","N3 S1 O8","de-protonated","0","-9999","C22 H35 O8 N3 S1","22","35","8","3","-9999","1","-9999","-9999","-9999"
"673","501.029633","501.029938257","501.029579071","3070270.8","-9999","337330.1","26.95","-1","0.716894814","0.910962627","0","0.546577576","6","0.75","1.4375","S2 P1 O12","de-protonated","0","-9999","C16 H23 O12 P1 S2","16","23","12","-9999","1","2","-9999","-9999","-9999"
"673","501.029633","501.029938257","501.02991416","3070270.8","-9999","337330.1","26.95","-1","0.048094108000000003","0.499790195","0.773979033","0.60946573","25","0.185185185","0.37037037","N4 S1 O5","de-protonated","0","-9999","C27 H10 O5 N4 S1","27","10","5","4","-9999","1","-9999","-9999","-9999"
"673","501.029633","501.029938257","501.030047102","3070270.8","-9999","337330.1","26.95","-1","-0.217242746","0.991473197","0","0.594883918","12","0.8125","0.9375","N4 P1 O13","de-protonated","0","-9999","C16 H15 O13 N4 P1","16","15","13","4","1","-9999","-9999","-9999","-9999"
"674","501.066103","501.066408259","501.06596458","5837658","-9999","324374.7","52.75","-1","0.885469204","0.433695302","0.844689208","0.598092865","5","0.647058824","1.588235294","S2 P1 O11","de-protonated","0","-9999","C17 H27 O11 P1 S2","17","27","11","-9999","1","2","-9999","-9999","-9999"
"674","501.066103","501.066408259","501.066299669","5837658","-9999","324374.7","52.75","-1","0.216716951","0.495757123","0.767553728","0.604475765","24","0.142857143","0.5","N4 S1 O4","de-protonated","0","-9999","C28 H14 O4 N4 S1","28","14","4","4","-9999","1","-9999","-9999","-9999"
"674","501.066103","501.066408259","501.066432611","5837658","-9999","324374.7","52.75","-1","-0.048600679","0.499785753","0.844689208","0.637747135","11","0.705882353","1.117647059","N4 P1 O12","de-protonated","0","-9999","C17 H19 O12 N4 P1","17","19","12","4","1","-9999","-9999","-9999","-9999"
"675","501.087188","501.08749326","501.087093948","3104105.8","-9999","309144.7","27.27","-1","0.796890939","0.891164453","0","0.534698672","0","0.928571429","2.214285714","S2 P1 O13","de-protonated","0","-9999","C14 H31 O13 P1 S2","14","31","13","-9999","1","2","-9999","-9999","-9999"
"675","501.087188","501.08749326","501.087429037","3104105.8","-9999","309144.7","27.27","-1","0.128166944","0.997023823","0","0.598214294","19","0.24","0.72","N4 S1 O6","de-protonated","0","-9999","C25 H18 O6 N4 S1","25","18","6","4","-9999","1","-9999","-9999","-9999"
"676","501.10242","501.102725261","501.10235009","6496117","-9999","299080.7","58.89","-1","0.748692249","0.905356033","0.951558291","0.923836936","4","0.555555556","1.722222222","S2 P1 O10","de-protonated","0","-9999","C18 H31 O10 P1 S2","18","31","10","-9999","1","2","-9999","-9999","-9999"
"676","501.10242","501.102725261","501.103198243","6496117","-9999","299080.7","58.89","-1","-0.943880874","0.848745146","0.936122961","0.883696272","5","0.875","1.625","N2 S1 O14","de-protonated","0","-9999","C16 H26 O14 N2 S1","16","26","14","2","-9999","1","-9999","-9999","-9999"
"676","501.10242","501.102725261","501.102685179","6496117","-9999","299080.7","58.89","-1","0.079988646","0.999044304","0.972633884","0.988480136","23","0.103448276","0.620689655","N4 S1 O3","de-protonated","0","-9999","C29 H18 O3 N4 S1","29","18","3","4","-9999","1","-9999","-9999","-9999"
"676","501.10242","501.102725261","501.10281812","6496117","-9999","299080.7","58.89","-1","-0.185309684","0.993263386","0.951558291","0.976581348","10","0.611111111","1.277777778","N4 P1 O11","de-protonated","0","-9999","C18 H23 O11 N4 P1","18","23","11","4","1","-9999","-9999","-9999","-9999"
"677","501.123495","501.123800263","501.123814547","3416964.8","-9999","338796.8","30.18","-1","-0.028504316","0.499926292","0.780512821","0.612160904","18","0.192307692","0.846153846","N4 S1 O5","de-protonated","0","-9999","C26 H22 O5 N4 S1","26","22","5","4","-9999","1","-9999","-9999","-9999"
"677","501.123495","501.123800263","501.123947488","3416964.8","-9999","338796.8","30.18","-1","-0.293791431","0.984460549","0","0.590676329","5","0.866666667","1.8","N4 P1 O13","de-protonated","0","-9999","C15 H27 O13 N4 P1","15","27","13","4","1","-9999","-9999","-9999","-9999"
"678","501.138831","501.139136263","501.138735599","6442896","-9999","315296.1","58.39","-1","0.799507975","0.868883869","0.984529168","0.915141989","3","0.473684211","1.842105263","S2 P1 O9","de-protonated","0","-9999","C19 H35 O9 P1 S2","19","35","9","-9999","1","2","-9999","-9999","-9999"
"678","501.138831","501.139136263","501.139583752","6442896","-9999","315296.1","58.39","-1","-0.892942343","0.886160789","0.969372075","0.919445304","4","0.764705882","1.764705882","N2 S1 O13","de-protonated","0","-9999","C17 H30 O13 N2 S1","17","30","13","2","-9999","1","-9999","-9999","-9999"
"678","501.138831","501.139136263","501.139070688","6442896","-9999","315296.1","58.39","-1","0.13085289","0.99096107","0.940956652","0.970959303","22","0.066666667","0.733333333","N4 S1 O2","de-protonated","0","-9999","C30 H22 O2 N4 S1","30","22","2","4","-9999","1","-9999","-9999","-9999"
"678","501.138831","501.139136263","501.13920363","6442896","-9999","315296.1","58.39","-1","-0.134426191","0.998312629","0.984529168","0.992799245","9","0.526315789","1.421052632","N4 P1 O10","de-protonated","0","-9999","C19 H27 O10 N4 P1","19","27","10","4","1","-9999","-9999","-9999","-9999"
"679","501.152222","501.152527264","501.152989419","1526170.1","-9999","338999.1","12.56","-1","-0.922182309","0.857008339","0","0.514205003","21","0.090909091","0.787878788","S1 O3","de-protonated","0","-9999","C33 H26 O3 S1","33","26","3","-9999","-9999","1","-9999","-9999","-9999"
"679","501.152222","501.152527264","501.15233797","1526170.1","-9999","338999.1","12.56","-1","0.377718001","0.974444762","0","0.584666857","12","0.2","1.2","N2 S2 O5","de-protonated","0","-9999","C25 H30 O5 N2 S2","25","30","5","2","-9999","2","-9999","-9999","-9999"
