"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","33S","34S"
"478","510.168358","510.168569123","510.168773213","1689390.1","-9999","363004.2","13.5","-1","-0.400044527","0.971379305","0.958188308","0.966102906","6","0.611111111","1.722222222","13C1 N4 P1 O11","de-protonated","1","473","C17 H31 O11 N4 P1 13C1","17","31","11","4","1","-9999","1","-9999","-9999","-9999"
"479","510.18038","510.180591123","510.180326366","4428599.5","-9999","310378.1","38.02","-1","0.518947999","0.893813293","0.868140661","0.88354424","9","0.375","1.375","N1 S1 O9","de-protonated","0","-9999","C24 H33 O9 N1 S1","24","33","9","1","-9999","1","-9999","-9999","-9999","-9999"
"479","510.18038","510.180591123","510.180815624","4428599.5","-9999","310378.1","38.02","-1","-0.440040636","0.482737556","0.773979033","0.599234147","13","0.037037037","1.259259259","N3 S2 P1 O1","de-protonated","0","-9999","C27 H34 O1 N3 P1 S2","27","34","1","3","1","2","-9999","-9999","-9999","-9999"
"480","511.050317","511.05052814","511.050314516","1544921.8","-9999","283906.3","12.2","-1","0.418009068","0.968792512","0","0.581275507","7","0.611111111","1.388888889","S2 P1 O11","de-protonated","0","-9999","C18 H25 O11 P1 S2","18","25","11","-9999","1","2","-9999","-9999","-9999","-9999"
"480","511.050317","511.05052814","511.050649605","1544921.8","-9999","283906.3","12.2","-1","-0.237677527","0.989802207","0","0.593881324","26","0.137931034","0.413793103","N4 S1 O4","de-protonated","0","-9999","C29 H12 O4 N4 S1","29","12","4","4","-9999","1","-9999","-9999","-9999","-9999"
"480","511.050317","511.05052814","511.050782547","1544921.8","-9999","283906.3","12.2","-1","-0.497811554","0.956030034","0","0.57361802","13","0.666666667","0.944444444","N4 P1 O12","de-protonated","0","-9999","C18 H17 O12 N4 P1","18","17","12","4","1","-9999","-9999","-9999","-9999","-9999"
"481","511.071527","511.07173814","511.071443884","4057578.3","-9999","323137.2","34.69","-1","0.575762952","0.941622545","0","0.564973527","2","0.866666667","1.933333333","S2 P1 O13","de-protonated","0","-9999","C15 H29 O13 P1 S2","15","29","13","-9999","1","2","-9999","-9999","-9999","-9999"
"481","511.071527","511.07173814","511.071778973","4057578.3","-9999","323137.2","34.69","-1","-0.079896638","0.499421199","0.780512821","0.611857848","21","0.230769231","0.615384615","N4 S1 O6","de-protonated","0","-9999","C26 H16 O6 N4 S1","26","16","6","4","-9999","1","-9999","-9999","-9999","-9999"
"481","511.071527","511.07173814","511.071911915","4057578.3","-9999","323137.2","34.69","-1","-0.340019952","0.979240576","0","0.587544346","8","0.933333333","1.4","N4 P1 O14","de-protonated","0","-9999","C15 H21 O14 N4 P1","15","21","14","4","1","-9999","-9999","-9999","-9999","-9999"
"482","511.086807","511.08701814","511.086700025","2342902.3","-9999","337783.9","19.34","-1","0.622428639","0.932117518","0","0.559270511","6","0.526315789","1.526315789","S2 P1 O10","de-protonated","0","-9999","C19 H29 O10 P1 S2","19","29","10","-9999","1","2","-9999","-9999","-9999","-9999"
"482","511.086807","511.08701814","511.087035114","2342902.3","-9999","337783.9","19.34","-1","-0.033211409","0.999799883","0","0.59987993","25","0.1","0.533333333","N4 S1 O3","de-protonated","0","-9999","C30 H16 O3 N4 S1","30","16","3","4","-9999","1","-9999","-9999","-9999","-9999"
"482","511.086807","511.08701814","511.087168056","2342902.3","-9999","337783.9","19.34","-1","-0.293326971","0.984509261","0","0.590705557","12","0.578947368","1.105263158","N4 P1 O11","de-protonated","0","-9999","C19 H21 O11 N4 P1","19","21","11","4","1","-9999","-9999","-9999","-9999","-9999"
"483","511.107853","511.108064141","511.107829393","5146118.5","-9999","307550","44.44","-1","0.45929121","0.481223484","0.85247738","0.629725042","1","0.75","2.0625","S2 P1 O12","de-protonated","0","-9999","C16 H33 O12 P1 S2","16","33","12","-9999","1","2","-9999","-9999","-9999","-9999"
"483","511.107853","511.108064141","511.108164482","5146118.5","-9999","307550","44.44","-1","-0.196321627","0.496515484","0.773979033","0.607500904","20","0.185185185","0.740740741","N4 S1 O5","de-protonated","0","-9999","C27 H20 O5 N4 S1","27","20","5","4","-9999","1","-9999","-9999","-9999","-9999"
"483","511.107853","511.108064141","511.108297424","5146118.5","-9999","307550","44.44","-1","-0.456426393","0.481452604","0.85247738","0.629862514","7","0.8125","1.5625","N4 P1 O13","de-protonated","0","-9999","C16 H25 O13 N4 P1","16","25","13","4","1","-9999","-9999","-9999","-9999","-9999"
"484","511.12322","511.123431141","511.123085535","2279442.5","-9999","317406.7","18.78","-1","0.676170459","0.920388407","0","0.552233044","5","0.45","1.65","S2 P1 O9","de-protonated","0","-9999","C20 H33 O9 P1 S2","20","33","9","-9999","1","2","-9999","-9999","-9999","-9999"
"484","511.12322","511.123431141","511.123933688","2279442.5","-9999","317406.7","18.78","-1","-0.983219148","0.839112868","0","0.503467721","6","0.722222222","1.555555556","N2 S1 O13","de-protonated","0","-9999","C18 H28 O13 N2 S1","18","28","13","2","-9999","1","-9999","-9999","-9999","-9999"
"484","511.12322","511.123431141","511.123420624","2279442.5","-9999","317406.7","18.78","-1","0.020577049","0.999923175","0","0.599953905","24","0.064516129","0.64516129","N4 S1 O2","de-protonated","0","-9999","C31 H20 O2 N4 S1","31","20","2","4","-9999","1","-9999","-9999","-9999","-9999"
"484","511.12322","511.123431141","511.123553565","2279442.5","-9999","317406.7","18.78","-1","-0.23952001","0.989644312","0","0.593786587","11","0.5","1.25","N4 P1 O10","de-protonated","0","-9999","C20 H25 O10 N4 P1","20","25","10","4","1","-9999","-9999","-9999","-9999","-9999"
"485","511.136504","511.136715141","511.136687906","1867804.8","-9999","303468.6","15.09","-1","0.053284319","0.99948496","0","0.599690976","14","0.192307692","1.076923077","N2 S2 O5","de-protonated","0","-9999","C26 H28 O5 N2 S2","26","28","5","2","-9999","2","-9999","-9999","-9999","-9999"
"485","511.136504","511.136715141","511.136820847","1867804.8","-9999","303468.6","15.09","-1","-0.206805997","0.992269705","0","0.595361823","1","0.866666667","2.2","N2 S1 P1 O13","de-protonated","0","-9999","C15 H33 O13 N2 P1 S1","15","33","13","2","1","1","-9999","-9999","-9999","-9999"
"485","511.136504","511.136715141","511.136307783","1867804.8","-9999","303468.6","15.09","-1","0.796965671","0.891145193","0","0.534687116","19","0.071428571","0.892857143","N4 S1 P1 O2","de-protonated","0","-9999","C28 H25 O2 N4 P1 S1","28","25","2","4","1","1","-9999","-9999","-9999","-9999"
"486","511.14432","511.144531141","511.144214903","5527075","-9999","306876.8","47.84","-1","0.618687755","0.466451552","0.844689208","0.617746614","0","0.647058824","2.176470588","S2 P1 O11","de-protonated","0","-9999","C17 H37 O11 P1 S2","17","37","11","-9999","1","2","-9999","-9999","-9999","-9999"
"486","511.14432","511.144531141","511.144549992","5527075","-9999","306876.8","47.84","-1","-0.036878518","0.499876628","0.767553728","0.606947468","19","0.142857143","0.857142857","N4 S1 O4","de-protonated","0","-9999","C28 H24 O4 N4 S1","28","24","4","4","-9999","1","-9999","-9999","-9999","-9999"
"486","511.14432","511.144531141","511.144682933","5527075","-9999","306876.8","47.84","-1","-0.296964809","0.492062866","0.844689208","0.633113402","6","0.705882353","1.705882353","N4 P1 O12","de-protonated","0","-9999","C17 H29 O12 N4 P1","17","29","12","4","1","-9999","-9999","-9999","-9999","-9999"
"487","511.159467","511.159678142","511.159471044","1988142.6","-9999","349567.6","16.17","-1","0.40515274","0.970654615","0","0.582392769","4","0.380952381","1.761904762","S2 P1 O8","de-protonated","0","-9999","C21 H37 O8 P1 S2","21","37","8","-9999","1","2","-9999","-9999","-9999","-9999"
"487","511.159467","511.159678142","511.159806133","1988142.6","-9999","349567.6","16.17","-1","-0.250393826","0.988688165","0","0.593212899","23","0.03125","0.75","N4 S1 O1","de-protonated","0","-9999","C32 H24 O1 N4 S1","32","24","1","4","-9999","1","-9999","-9999","-9999","-9999"
"487","511.159467","511.159678142","511.159939075","1988142.6","-9999","349567.6","16.17","-1","-0.5104723","0.953818139","0","0.572290883","10","0.428571429","1.380952381","N4 P1 O9","de-protonated","0","-9999","C21 H29 O9 N4 P1","21","29","9","4","1","-9999","-9999","-9999","-9999","-9999"
"488","511.180593","511.180804142","511.180935501","4062783.3","-9999","302674.9","34.74","-1","-0.256971485","0.494044826","0.761234226","0.600920586","18","0.103448276","0.965517241","N4 S1 O3","de-protonated","0","-9999","C29 H28 O3 N4 S1","29","28","3","4","-9999","1","-9999","-9999","-9999","-9999"
"488","511.180593","511.180804142","511.181068443","4062783.3","-9999","302674.9","34.74","-1","-0.517039206","0.476325529","0.837042051","0.620612138","5","0.611111111","1.833333333","N4 P1 O11","de-protonated","0","-9999","C18 H33 O11 N4 P1","18","33","11","4","1","-9999","-9999","-9999","-9999","-9999"
"489","511.182961","511.183172142","511.18324072","2260545","-9999","238851.5","18.61","-1","-0.134155101","0.498369844","0.725399619","0.589181754","22","0.057142857","0.828571429","P1 O2","de-protonated","0","-9999","C35 H29 O2 P1","35","29","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"489","511.182961","511.183172142","511.182969394","2260545","-9999","238851.5","18.61","-1","0.396625734","0.971859482","0","0.583115689","8","0.28","1.44","S2 O7","de-protonated","0","-9999","C25 H36 O7 S2","25","36","7","-9999","-9999","2","-9999","-9999","-9999","-9999"
"489","511.182961","511.183172142","511.183681201","2260545","-9999","238851.5","18.61","-1","-0.995844054","0.83531729","0.868140661","0.848446638","9","0.375","1.375","13C1 N1 S1 O9","de-protonated","1","479","C23 H33 O9 N1 S1 13C1","23","33","9","1","-9999","1","1","-9999","-9999","-9999"
"489","511.182961","511.183172142","511.183437424","2260545","-9999","238851.5","18.61","-1","-0.518957208","0.952307645","0","0.571384587","14","0.32","1.12","N4 O8","de-protonated","0","-9999","C25 H28 O8 N4","25","28","8","4","-9999","-9999","-9999","-9999","-9999","-9999"
"490","511.196055","511.196266142","511.195856553","1669195.1","-9999","295697.7","13.31","-1","0.801236924","0.890042079","0","0.534025247","3","0.318181818","1.863636364","S2 P1 O7","de-protonated","0","-9999","C22 H41 O7 P1 S2","22","41","7","-9999","1","2","-9999","-9999","-9999","-9999"
"490","511.196055","511.196266142","511.196704706","1669195.1","-9999","295697.7","13.31","-1","-0.857916669","0.874983679","0","0.524990207","4","0.55","1.8","N2 S1 O11","de-protonated","0","-9999","C20 H36 O11 N2 S1","20","36","11","2","-9999","1","-9999","-9999","-9999","-9999"
"490","511.196055","511.196266142","511.196324584","1669195.1","-9999","295697.7","13.31","-1","-0.114323307","0.997631308","0","0.598578785","9","0.363636364","1.5","N4 P1 O8","de-protonated","0","-9999","C22 H33 O8 N4 P1","22","33","8","4","1","-9999","-9999","-9999","-9999","-9999"
"491","511.217159","511.217370143","511.21732101","2132571.5","-9999","380970.3","17.46","-1","0.096108659","0.998325385","0","0.598995231","17","0.066666667","1.066666667","N4 S1 O2","de-protonated","0","-9999","C30 H32 O2 N4 S1","30","32","2","4","-9999","1","-9999","-9999","-9999","-9999"
"491","511.217159","511.217370143","511.217453952","2132571.5","-9999","380970.3","17.46","-1","-0.163940644","0.99513516","0","0.597081096","4","0.526315789","1.947368421","N4 P1 O10","de-protonated","0","-9999","C19 H37 O10 N4 P1","19","37","10","4","1","-9999","-9999","-9999","-9999","-9999"
"492","511.274658","511.274869144","511.274835888","1788552.3","-9999","385534.7","14.38","-1","0.065045404","0.999232603","0","0.599539562","11","0.107142857","1.428571429","N4 S1 O3","de-protonated","0","-9999","C28 H40 O3 N4 S1","28","40","3","4","-9999","1","-9999","-9999","-9999","-9999"
"493","511.286981","511.287192144","511.28723379","1895569.8","-9999","309719.3","15.34","-1","-0.081453062","0.998796885","0","0.599278131","2","0.5","2","N2 O11","de-protonated","0","-9999","C22 H44 O11 N2","22","44","11","2","-9999","-9999","-9999","-9999","-9999","-9999"
"494","512.271125","512.271336162","512.271249373","4216209","-9999","299718.3","36.1","-1","0.169421209","0.497402659","0.807789663","0.621557461","2","0.545454545","1.954545455","N1 O12","de-protonated","0","-9999","C22 H43 O12 N1","22","43","12","1","-9999","-9999","-9999","-9999","-9999","-9999"
"494","512.271125","512.271336162","512.27173863","4216209","-9999","299718.3","36.1","-1","-0.785652819","0.447022457","0.787157861","0.583076619","6","0.16","1.76","N3 S1 P1 O4","de-protonated","0","-9999","C25 H44 O4 N3 P1 S1","25","44","4","3","1","1","-9999","-9999","-9999","-9999"
"495","513.050535","513.050746177","513.050846824","1694963","-9999","303454","13.53","-1","-0.196172496","0.993041516","0","0.595824909","29","0.028571429","0.428571429","S1 P1 O1","de-protonated","0","-9999","C35 H15 O1 P1 S1","35","15","1","-9999","1","1","-9999","-9999","-9999","-9999"
"495","513.050535","513.050746177","513.051043528","1694963","-9999","303454","13.53","-1","-0.579573824","0.940870593","0","0.564522356","21","0.28","0.56","N4 S1 O7","de-protonated","0","-9999","C25 H14 O7 N4 S1","25","14","7","4","-9999","1","-9999","-9999","-9999","-9999"
"496","513.066039","513.066250177","513.06596458","2890751.3","-9999","344055.6","24.23","-1","0.556647654","0.945328233","0","0.56719694","6","0.611111111","1.5","S2 P1 O11","de-protonated","0","-9999","C18 H27 O11 P1 S2","18","27","11","-9999","1","2","-9999","-9999","-9999","-9999"
"496","513.066039","513.066250177","513.066299669","2890751.3","-9999","344055.6","24.23","-1","-0.096463078","0.499156511","0.761234226","0.603987597","25","0.137931034","0.482758621","N4 S1 O4","de-protonated","0","-9999","C29 H14 O4 N4 S1","29","14","4","4","-9999","1","-9999","-9999","-9999","-9999"
"496","513.066039","513.066250177","513.066432611","2890751.3","-9999","344055.6","24.23","-1","-0.355575171","0.97731992","0","0.586391952","12","0.666666667","1.055555556","N4 P1 O12","de-protonated","0","-9999","C18 H19 O12 N4 P1","18","19","12","4","1","-9999","-9999","-9999","-9999","-9999"
"497","513.087119","513.087330178","513.087093948","3605519.8","-9999","310546.9","30.63","-1","0.4604078","0.962267647","0","0.577360588","1","0.866666667","2.066666667","S2 P1 O13","de-protonated","0","-9999","C15 H31 O13 P1 S2","15","31","13","-9999","1","2","-9999","-9999","-9999","-9999"
"497","513.087119","513.087330178","513.087429037","3605519.8","-9999","310546.9","30.63","-1","-0.192675973","0.496643265","0.780512821","0.610191087","20","0.230769231","0.692307692","N4 S1 O6","de-protonated","0","-9999","C26 H18 O6 N4 S1","26","18","6","4","-9999","1","-9999","-9999","-9999","-9999"
"497","513.087119","513.087330178","513.087561979","3605519.8","-9999","310546.9","30.63","-1","-0.451777371","0.963643194","0","0.578185916","7","0.933333333","1.533333333","N4 P1 O14","de-protonated","0","-9999","C15 H23 O14 N4 P1","15","23","14","4","1","-9999","-9999","-9999","-9999","-9999"
"498","513.102345","513.102556178","513.10235009","2956827.8","-9999","337615","24.83","-1","0.401651436","0.97115227","0","0.582691362","5","0.526315789","1.631578947","S2 P1 O10","de-protonated","0","-9999","C19 H31 O10 P1 S2","19","31","10","-9999","1","2","-9999","-9999","-9999","-9999"
"498","513.102345","513.102556178","513.102685179","2956827.8","-9999","337615","24.83","-1","-0.251412881","0.494298216","0.755017935","0.598586103","24","0.1","0.6","N4 S1 O3","de-protonated","0","-9999","C30 H18 O3 N4 S1","30","18","3","4","-9999","1","-9999","-9999","-9999","-9999"
"498","513.102345","513.102556178","513.10281812","2956827.8","-9999","337615","24.83","-1","-0.51050656","0.953812085","0","0.572287251","11","0.578947368","1.210526316","N4 P1 O11","de-protonated","0","-9999","C19 H23 O11 N4 P1","19","23","11","4","1","-9999","-9999","-9999","-9999","-9999"
"499","513.12361","513.123821178","513.123479458","3949612.5","-9999","351566.5","33.71","-1","0.665961796","0.922679428","0","0.553607657","0","0.75","2.1875","S2 P1 O12","de-protonated","0","-9999","C16 H35 O12 P1 S2","16","35","12","-9999","1","2","-9999","-9999","-9999","-9999"
"499","513.12361","513.123821178","513.123814547","3949612.5","-9999","351566.5","33.71","-1","0.012924198","0.499984846","0.773979033","0.609582521","19","0.185185185","0.814814815","N4 S1 O5","de-protonated","0","-9999","C27 H22 O5 N4 S1","27","22","5","4","-9999","1","-9999","-9999","-9999","-9999"
"499","513.12361","513.123821178","513.123947488","3949612.5","-9999","351566.5","33.71","-1","-0.24615888","0.989065484","0","0.593439291","6","0.8125","1.6875","N4 P1 O13","de-protonated","0","-9999","C16 H27 O13 N4 P1","16","27","13","4","1","-9999","-9999","-9999","-9999","-9999"
"500","513.138731","513.138942179","513.138735599","3326008.3","-9999","304535.2","28.13","-1","0.402580458","0.97102062","0","0.582612372","4","0.45","1.75","S2 P1 O9","de-protonated","0","-9999","C20 H35 O9 P1 S2","20","35","9","-9999","1","2","-9999","-9999","-9999","-9999"
"500","513.138731","513.138942179","513.139070688","3326008.3","-9999","304535.2","28.13","-1","-0.250437552","0.494342118","0.748902347","0.59616621","23","0.064516129","0.709677419","N4 S1 O2","de-protonated","0","-9999","C31 H22 O2 N4 S1","31","22","2","4","-9999","1","-9999","-9999","-9999","-9999"
"500","513.138731","513.138942179","513.13920363","3326008.3","-9999","304535.2","28.13","-1","-0.509512859","0.953987522","0","0.572392513","10","0.5","1.35","N4 P1 O10","de-protonated","0","-9999","C20 H27 O10 N4 P1","20","27","10","4","1","-9999","-9999","-9999","-9999","-9999"
"501","513.151788","513.151999179","513.15233797","4444226.5","-9999","311665.4","38.14","-1","-0.660215521","0.46197807","0.780512821","0.58939197","13","0.192307692","1.153846154","N2 S2 O5","de-protonated","0","-9999","C26 H30 O5 N2 S2","26","30","5","2","-9999","2","-9999","-9999","-9999","-9999"
"501","513.151788","513.151999179","513.152470912","4444226.5","-9999","311665.4","38.14","-1","-0.919284024","0.857838675","0","0.514703205","0","0.866666667","2.333333333","N2 S1 P1 O13","de-protonated","0","-9999","C15 H35 O13 N2 P1 S1","15","35","13","2","1","1","-9999","-9999","-9999","-9999"
"501","513.151788","513.151999179","513.151957848","4444226.5","-9999","311665.4","38.14","-1","0.080544137","0.499411785","0.767553728","0.606668562","18","0.071428571","0.964285714","N4 S1 P1 O2","de-protonated","0","-9999","C28 H27 O2 N4 P1 S1","28","27","2","4","1","1","-9999","-9999","-9999","-9999"
"502","513.159822","513.160033179","513.160200056","3601480.8","-9999","320049.3","30.59","-1","-0.325194662","0.490497222","0.767553728","0.601319824","18","0.142857143","0.928571429","N4 S1 O4","de-protonated","0","-9999","C28 H26 O4 N4 S1","28","26","4","4","-9999","1","-9999","-9999","-9999","-9999"
"502","513.159822","513.160033179","513.160332998","3601480.8","-9999","320049.3","30.59","-1","-0.584259282","0.939940103","0","0.563964062","5","0.705882353","1.823529412","N4 P1 O12","de-protonated","0","-9999","C17 H31 O12 N4 P1","17","31","12","4","1","-9999","-9999","-9999","-9999","-9999"
"503","513.175126","513.175337179","513.175121108","2951764.8","-9999","297937.8","24.78","-1","0.421047221","0.968344505","0","0.581006703","3","0.380952381","1.857142857","S2 P1 O8","de-protonated","0","-9999","C21 H39 O8 P1 S2","21","39","8","-9999","1","2","-9999","-9999","-9999","-9999"
"503","513.175126","513.175337179","513.175456197","2951764.8","-9999","297937.8","24.78","-1","-0.2319245","0.495143767","0.742885034","0.594240274","22","0.03125","0.8125","N4 S1 O1","de-protonated","0","-9999","C32 H26 O1 N4 S1","32","26","1","4","-9999","1","-9999","-9999","-9999","-9999"
"503","513.175126","513.175337179","513.175589139","2951764.8","-9999","297937.8","24.78","-1","-0.490981443","0.957202296","0","0.574321378","9","0.428571429","1.476190476","N4 P1 O9","de-protonated","0","-9999","C21 H31 O9 N4 P1","21","31","9","4","1","-9999","-9999","-9999","-9999","-9999"
"504","513.196359","513.19657018","513.196585565","2638949.5","-9999","333757.7","21.98","-1","-0.02997998","0.499918464","0.761234226","0.604444769","17","0.103448276","1.034482759","N4 S1 O3","de-protonated","0","-9999","C29 H30 O3 N4 S1","29","30","3","4","-9999","1","-9999","-9999","-9999","-9999"
"504","513.196359","513.19657018","513.196718507","2638949.5","-9999","333757.7","21.98","-1","-0.289026309","0.984956762","0","0.590974057","4","0.611111111","1.944444444","N4 P1 O11","de-protonated","0","-9999","C18 H35 O11 N4 P1","18","35","11","4","1","-9999","-9999","-9999","-9999","-9999"
"505","513.211582","513.21179318","513.211506618","2169969.5","-9999","316885.4","17.78","-1","0.558370746","0.944998736","0","0.566999242","2","0.318181818","1.954545455","S2 P1 O7","de-protonated","0","-9999","C22 H43 O7 P1 S2","22","43","7","-9999","1","2","-9999","-9999","-9999","-9999"
"505","513.211582","513.21179318","513.211974648","2169969.5","-9999","316885.4","17.78","-1","-0.353593383","0.97756918","0","0.586541508","8","0.363636364","1.590909091","N4 P1 O8","de-protonated","0","-9999","C22 H35 O8 N4 P1","22","35","8","4","1","-9999","-9999","-9999","-9999","-9999"
"506","513.229976","513.23018718","513.230112836","2391168","-9999","342189.5","19.76","-1","0.144856516","0.996199827","0","0.597719896","3","0.65","1.9","N2 O13","de-protonated","0","-9999","C20 H38 O13 N2","20","38","13","2","-9999","-9999","-9999","-9999","-9999","-9999"
"506","513.229976","513.23018718","513.230602093","2391168","-9999","342189.5","19.76","-1","-0.808433133","0.888173339","0","0.532904004","7","0.217391304","1.695652174","N4 S1 P1 O5","de-protonated","0","-9999","C23 H39 O5 N4 P1 S1","23","39","5","4","1","1","-9999","-9999","-9999","-9999"
"507","514.213918","514.214129199","514.214128419","1555845.6","-9999","403172.4","12.28","-1","0.00151736","0.999999582","0","0.599999749","3","0.7","1.85","N1 O14","de-protonated","0","-9999","C20 H37 O14 N1","20","37","14","1","-9999","-9999","-9999","-9999","-9999","-9999"
"507","514.213918","514.214129199","514.213615354","1555845.6","-9999","403172.4","12.28","-1","0.999282171","0.834278265","0","0.500566959","21","0.090909091","0.878787879","N3 O3","de-protonated","0","-9999","C33 H29 O3 N3","33","29","3","3","-9999","-9999","-9999","-9999","-9999","-9999"
"507","514.213918","514.214129199","514.214617676","1555845.6","-9999","403172.4","12.28","-1","-0.949947911","0.848963163","0","0.509377898","7","0.260869565","1.652173913","N3 S1 P1 O6","de-protonated","0","-9999","C23 H38 O6 N3 P1 S1","23","38","6","3","1","1","-9999","-9999","-9999","-9999"
"509","515.018693","515.018904214","515.019074694","7332353","-9999","308230.3","63.98","-1","-0.331016684","0.490157317","0.787157861","0.608957535","21","0.36","0.48","N2 S1 O9","de-protonated","0","-9999","C25 H12 O9 N2 S1","25","12","9","2","-9999","1","-9999","-9999","-9999","-9999"
"509","515.018693","515.018904214","515.018694571","7332353","-9999","308230.3","63.98","-1","0.40705826","0.485191035","0.773979033","0.600706234","26","0.222222222","0.333333333","N4 P1 O6","de-protonated","0","-9999","C27 H9 O6 N4 P1","27","9","6","4","1","-9999","-9999","-9999","-9999","-9999"
"509","515.018693","515.018904214","515.018423245","7332353","-9999","308230.3","63.98","-1","0.933886541","0.426818431","0.844689208","0.593966742","12","0.647058824","0.941176471","N4 S2 O11","de-protonated","0","-9999","C17 H16 O11 N4 S2","17","16","11","4","-9999","2","-9999","-9999","-9999","-9999"
"510","515.045182","515.045393214","515.045229135","2519574","-9999","337483.1","20.9","-1","0.318571885","0.981753645","0","0.589052187","6","0.705882353","1.470588235","S2 P1 O12","de-protonated","0","-9999","C17 H25 O12 P1 S2","17","25","12","-9999","1","2","-9999","-9999","-9999","-9999"
"510","515.045182","515.045393214","515.045564224","2519574","-9999","337483.1","20.9","-1","-0.332028858","0.980195265","0","0.588117159","25","0.178571429","0.428571429","N4 S1 O5","de-protonated","0","-9999","C28 H12 O5 N4 S1","28","12","5","4","-9999","1","-9999","-9999","-9999","-9999"
"510","515.045182","515.045393214","515.045697166","2519574","-9999","337483.1","20.9","-1","-0.59014515","0.938761928","0","0.563257157","12","0.764705882","1","N4 P1 O13","de-protonated","0","-9999","C17 H17 O13 N4 P1","17","17","13","4","1","-9999","-9999","-9999","-9999","-9999"
"511","515.066261","515.066472215","515.066496888","1625638.8","-9999","357317.1","12.9","-1","-0.047902874","0.999583719","0","0.599750231","28","0.028571429","0.485714286","S1 P1 O1","de-protonated","0","-9999","C35 H17 O1 P1 S1","35","17","1","-9999","1","1","-9999","-9999","-9999","-9999"
"511","515.066261","515.066472215","515.066693592","1625638.8","-9999","357317.1","12.9","-1","-0.429803864","0.967036283","0","0.58022177","20","0.28","0.64","N4 S1 O7","de-protonated","0","-9999","C25 H16 O7 N4 S1","25","16","7","4","-9999","1","-9999","-9999","-9999","-9999"
"512","515.081638","515.081849215","515.081614645","4176434.8","-9999","325004.8","35.73","-1","0.455404068","0.481534045","0.837042051","0.623737248","5","0.611111111","1.611111111","S2 P1 O11","de-protonated","0","-9999","C18 H29 O11 P1 S2","18","29","11","-9999","1","2","-9999","-9999","-9999","-9999"
"512","515.081638","515.081849215","515.081949734","4176434.8","-9999","325004.8","35.73","-1","-0.195150806","0.496556779","0.761234226","0.602427758","24","0.137931034","0.551724138","N4 S1 O4","de-protonated","0","-9999","C29 H16 O4 N4 S1","29","16","4","4","-9999","1","-9999","-9999","-9999","-9999"
"512","515.081638","515.081849215","515.082082675","4176434.8","-9999","325004.8","35.73","-1","-0.4532489","0.48170518","0.837042051","0.623839928","11","0.666666667","1.166666667","N4 P1 O12","de-protonated","0","-9999","C18 H21 O12 N4 P1","18","21","12","4","1","-9999","-9999","-9999","-9999","-9999"
"513","515.102732","515.102943215","515.102744013","2595395.5","-9999","344970.4","21.58","-1","0.386724008","0.973228249","0","0.583936949","0","0.866666667","2.2","S2 P1 O13","de-protonated","0","-9999","C15 H33 O13 P1 S2","15","33","13","-9999","1","2","-9999","-9999","-9999","-9999"
"513","515.102732","515.102943215","515.103079102","2595395.5","-9999","344970.4","21.58","-1","-0.263804135","0.987451902","0","0.592471141","19","0.230769231","0.769230769","N4 S1 O6","de-protonated","0","-9999","C26 H20 O6 N4 S1","26","20","6","4","-9999","1","-9999","-9999","-9999","-9999"
"513","515.102732","515.102943215","515.103212044","2595395.5","-9999","344970.4","21.58","-1","-0.521891625","0.951780026","0","0.571068015","6","0.933333333","1.666666667","N4 P1 O14","de-protonated","0","-9999","C15 H25 O14 N4 P1","15","25","14","4","1","-9999","-9999","-9999","-9999","-9999"
"514","515.11804","515.118251216","515.118000154","4767311.5","-9999","338290.4","41.02","-1","0.487386569","0.478906677","0.829532115","0.619156852","4","0.526315789","1.736842105","S2 P1 O10","de-protonated","0","-9999","C19 H33 O10 P1 S2","19","33","10","-9999","1","2","-9999","-9999","-9999","-9999"
"514","515.11804","515.118251216","515.118335243","4767311.5","-9999","338290.4","41.02","-1","-0.163122374","0.497591743","0.755017935","0.60056222","23","0.1","0.666666667","N4 S1 O3","de-protonated","0","-9999","C30 H20 O3 N4 S1","30","20","3","4","-9999","1","-9999","-9999","-9999","-9999"
"514","515.11804","515.118251216","515.118468185","4767311.5","-9999","338290.4","41.02","-1","-0.421202246","0.484160782","0.829532115","0.622309315","10","0.578947368","1.315789474","N4 P1 O11","de-protonated","0","-9999","C19 H25 O11 N4 P1","19","25","11","4","1","-9999","-9999","-9999","-9999","-9999"
"515","515.139188","515.139399216","515.139464611","2109792.5","-9999","279830.7","17.23","-1","-0.126946184","0.997080165","0","0.598248099","18","0.185185185","0.888888889","N4 S1 O5","de-protonated","0","-9999","C27 H24 O5 N4 S1","27","24","5","4","-9999","1","-9999","-9999","-9999","-9999"
"515","515.139188","515.139399216","515.139597553","2109792.5","-9999","279830.7","17.23","-1","-0.38501548","0.973461119","0","0.584076671","5","0.8125","1.8125","N4 P1 O13","de-protonated","0","-9999","C16 H29 O13 N4 P1","16","29","13","4","1","-9999","-9999","-9999","-9999","-9999"
