"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
"58","293.178828","293.179093675","293.179204167","2209649.3","-9999","622515.4","35.47","-1","-0.376875426","0.974557185","0","0.584734311","0","0.285714286","2.142857143","S1 O4","de-protonated","0","-9999","C14 H30 O4 S1","14","30","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"58","293.178828","293.179093675","293.178824045","2209649.3","-9999","622515.4","35.47","-1","0.919679255","0.857725551","0","0.514635331","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"60","297.15263","297.152898228","297.152989419","3131590.5","-9999","586382.3","50.9","-1","-0.306882623","0.983260818","0.95575293","0.972257663","4","0.1875","1.625","S1 O3","de-protonated","0","-9999","C16 H26 O3 S1","16","26","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"61","298.155985","298.156253872","298.156344254","743035.9","-9999","828389.5","10.54","-1","-0.303135197","0.983464742","0.95575293","0.972380017","4","0.1875","1.625","13C1 S1 O3","de-protonated","1","60","C15 H26 O3 S1 13C1","15","26","3","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"61","298.155985","298.156253872","298.156100477","743035.9","-9999","828389.5","10.54","-1","0.514479555","0.953107567","0","0.57186454","9","0.117647059","1.235294118","N3 O2","de-protonated","0","-9999","C17 H21 O2 N3","17","21","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"62","299.14137","299.141639505","299.14176983","540592.3","-9999","773333.8","7.12","-1","-0.435663124","0.966146898","0","0.579688139","4","0.266666667","1.666666667","P1 O4","de-protonated","0","-9999","C15 H25 O4 P1","15","25","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"63","301.12068","301.120950776","301.121034385","688410.1","-9999","849212.1","9.58","-1","-0.277658432","0.986108744","0","0.591665247","4","0.357142857","1.642857143","P1 O5","de-protonated","0","-9999","C14 H23 O5 P1","14","23","5","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"64","301.128859","301.129129782","301.129276594","745818.6","-9999","654242.4","10.54","-1","-0.487538218","0.957787659","0","0.574672595","4","0.5","1.571428571","O7","de-protonated","0","-9999","C14 H22 O7","14","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"65","307.194413","307.194687678","307.194854232","1076711.9","-9999","577282.4","16.03","-1","-0.542177","0.948059598","0","0.568835759","0","0.266666667","2.133333333","S1 O4","de-protonated","0","-9999","C15 H32 O4 S1","15","32","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"65","307.194413","307.194687678","307.194474109","1076711.9","-9999","577282.4","16.03","-1","0.695222583","0.916035281","0","0.549621168","5","0.058823529","1.705882353","N2 P1 O1","de-protonated","0","-9999","C17 H29 O1 N2 P1","17","29","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"66","309.097578","309.0978539","309.097976465","710741.4","-9999","659180.4","9.9","-1","-0.396523561","0.971873773","0","0.583124264","7","0.466666667","1.2","O7","de-protonated","0","-9999","C15 H18 O7","15","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"66","309.097578","309.0978539","309.097814273","710741.4","-9999","659180.4","9.9","-1","0.128201164","0.997022235","0","0.598213341","2","0.1","2.3","N4 S2 P1 O1","de-protonated","0","-9999","C10 H23 O1 N4 P1 S2","10","23","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"67","309.173358","309.173633949","309.173738664","733401.8","-9999","735804.9","10.28","-1","-0.338694534","0.979400428","0","0.587640257","5","0.125","1.6875","N2 P1 O2","de-protonated","0","-9999","C16 H27 O2 N2 P1","16","27","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"68","309.173769","309.174044949","309.174118787","894553.9","-9999","523402.2","12.98","-1","-0.23882242","0.989704234","0","0.59382254","0","0.357142857","2.142857143","S1 O5","de-protonated","0","-9999","C14 H30 O5 S1","14","30","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"68","309.173769","309.174044949","309.173738664","894553.9","-9999","523402.2","12.98","-1","0.990655966","0.836880824","0","0.502128494","5","0.125","1.6875","N2 P1 O2","de-protonated","0","-9999","C16 H27 O2 N2 P1","16","27","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"71","311.168209","311.16848623","311.168639483","13820880","-9999","518402.4","229.48","-1","-0.492507984","0.914210451","0.99348093","0.945918642","4","0.176470588","1.647058824","S1 O3","de-protonated","0","-9999","C17 H28 O3 S1","17","28","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"72","312.171551","312.171828875","312.171994318","2658317.8","-9999","575205.9","42.32","-1","-0.529975924","0.91200079","0.99348093","0.944592846","4","0.176470588","1.647058824","13C1 S1 O3","de-protonated","1","71","C16 H28 O3 S1 13C1","16","28","3","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"72","312.171551","312.171828875","312.171750541","2658317.8","-9999","575205.9","42.32","-1","0.250930005","0.494319972","0.837042051","0.631408804","9","0.111111111","1.277777778","N3 O2","de-protonated","0","-9999","C18 H23 O2 N3","18","23","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"76","313.163845","313.164123512","313.164435313","542315.6","-9999","491147.9","7.04","-1","-0.995645623","0.873688989","0.99348093","0.921605765","4","0.176470588","1.647058824","34S1 O3","de-protonated","1","71","C17 H28 O3 34S1","17","28","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","1"
"83","321.097516","321.097799608","321.097976465","563437.8","-9999","760109.3","7.35","-1","-0.550787684","0.94644203","0","0.567865218","8","0.4375","1.125","O7","de-protonated","0","-9999","C16 H18 O7","16","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"83","321.097516","321.097799608","321.097814273","563437.8","-9999","760109.3","7.35","-1","-0.045672939","0.999621567","0","0.59977294","3","0.090909091","2.090909091","N4 S2 P1 O1","de-protonated","0","-9999","C11 H23 O1 N4 P1 S2","11","23","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"84","321.21004","321.21032368","321.210504296","605430.3","-9999","704923.8","8.05","-1","-0.562297627","0.94424445","0","0.56654667","0","0.25","2.125","S1 O4","de-protonated","0","-9999","C16 H34 O4 S1","16","34","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"84","321.21004","321.21032368","321.210124174","605430.3","-9999","704923.8","8.05","-1","0.621109364","0.932395031","0","0.559437019","5","0.055555556","1.722222222","N2 P1 O1","de-protonated","0","-9999","C18 H31 O1 N2 P1","18","31","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"87","323.189155","323.189439952","323.189388729","551760.5","-9999","623814.8","7.11","-1","0.158491386","0.995452468","0","0.597271481","5","0.117647059","1.705882353","N2 P1 O2","de-protonated","0","-9999","C17 H29 O2 N2 P1","17","29","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"89","325.092375","325.092661174","325.092891084","1662380.6","-9999","429484.1","25.41","-1","-0.70721447","0.913244187","0","0.547946512","7","0.533333333","1.2","O8","de-protonated","0","-9999","C15 H18 O8","15","18","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"89","325.092375","325.092661174","325.092728893","1662380.6","-9999","429484.1","25.41","-1","-0.208306924","0.992157533","0","0.59529452","2","0.2","2.3","N4 S2 P1 O2","de-protonated","0","-9999","C10 H23 O2 N4 P1 S2","10","23","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"90","325.178257","325.178543229","325.178549263","700787.8","-9999","502128.5","9.56","-1","-0.01855443","0.999937535","0","0.599962521","0","0.428571429","2.214285714","P1 O6","de-protonated","0","-9999","C14 H31 O6 P1","14","31","6","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"91","325.18376","325.184046233","325.184289548","18208692","-9999","406878.9","298.17","-1","-0.748237279","0.612380356","0.963901354","0.752988755","4","0.166666667","1.666666667","S1 O3","de-protonated","0","-9999","C18 H30 O3 S1","18","30","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"92","326.187157","326.187443877","326.187644383","3575818","-9999","512126.4","56.95","-1","-0.614693959","0.622491533","0.963901354","0.759055462","4","0.166666667","1.666666667","13C1 S1 O3","de-protonated","1","91","C17 H30 O3 S1 13C1","17","30","3","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"92","326.187157","326.187443877","326.187400606","3575818","-9999","512126.4","56.95","-1","0.132657869","0.498405969","0.829532115","0.630856427","9","0.105263158","1.315789474","N3 O2","de-protonated","0","-9999","C19 H25 O2 N3","19","25","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"99","337.204913","337.205206954","337.205418916","611546.6","-9999","611579.5","7.94","-1","-0.628583082","0.930816236","0","0.558489742","0","0.3125","2.125","S1 O5","de-protonated","0","-9999","C16 H34 O5 S1","16","34","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"99","337.204913","337.205206954","337.20503879300003","611546.6","-9999","611579.5","7.94","-1","0.498690349","0.955878135","0","0.573526881","5","0.111111111","1.722222222","N2 P1 O2","de-protonated","0","-9999","C18 H31 O2 N2 P1","18","31","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"100","339.199409","339.199704235","339.199939612","11517249","-9999","485063.9","184.75","-1","-0.693917911","0.608475213","0.964213641","0.750770584","4","0.157894737","1.684210526","S1 O3","de-protonated","0","-9999","C19 H32 O3 S1","19","32","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"101","340.202752","340.20304788","340.203294447","2465720.5","-9999","501223.3","37.99","-1","-0.724765218","0.606059379","0.964213641","0.749321084","4","0.157894737","1.684210526","13C1 S1 O3","de-protonated","1","100","C18 H32 O3 S1 13C1","18","32","3","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"101","340.202752","340.20304788","340.20305067","2465720.5","-9999","501223.3","37.99","-1","-0.008202792","0.499993896","0.822155738","0.628858633","9","0.1","1.35","N3 O2","de-protonated","0","-9999","C20 H27 O2 N3","20","27","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"102","342.166564","342.166861141","342.167059084","682792.3","-9999","528021.4","9.01","-1","-0.578498224","0.94108327","0","0.564649962","5","0.4","1.666666667","N3 O6","de-protonated","0","-9999","C15 H25 O6 N3","15","25","6","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"104","343.084118","343.08441573","343.084666132","650971.1","-9999","516748.4","8.49","-1","-0.729854831","0.907868666","0","0.5447212","2","0.666666667","2.333333333","N4 S1 P1 O6","de-protonated","0","-9999","C9 H21 O6 N4 P1 S1","9","21","6","4","1","1","-9999","-9999","-9999","-9999","-9999"
"109","353.199658","353.199962228","353.199953413","788922.2","-9999","391502.9","10.59","-1","0.024957815","0.999886983","0","0.59993219","5","0.166666667","1.722222222","N2 P1 O3","de-protonated","0","-9999","C18 H31 O3 N2 P1","18","31","3","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"110","354.130134","354.130438826","354.130673575","746370.1","-9999","695259.1","9.91","-1","-0.662888712","0.923363365","0","0.554018019","7","0.466666667","1.4","N3 O7","de-protonated","0","-9999","C15 H21 O7 N3","15","21","7","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"111","355.066502","355.066807427","355.067070259","566924.3","-9999","656132.6","7.05","-1","-0.740232111","0.905359078","0","0.543215447","8","0.666666667","1.066666667","O10","de-protonated","0","-9999","C15 H16 O10","15","16","10","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"111","355.066502","355.066807427","355.066908068","566924.3","-9999","656132.6","7.05","-1","-0.283441556","0.985528309","0","0.591316986","3","0.4","2.1","N4 S2 P1 O4","de-protonated","0","-9999","C10 H21 O4 N4 P1 S2","10","21","4","4","1","2","-9999","-9999","-9999","-9999","-9999"
"114","362.965408","362.965718501","362.965990292","931793.3","-9999","394577.6","12.61","-1","-0.748807315","0.903263893","0","0.541958336","13","0.692307692","0.384615385","N2 P1 O9","de-protonated","0","-9999","C13 H5 O9 N2 P1","13","5","9","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"115","362.969037","362.969347503","362.969361596","14518866","-9999","434769.2","225.02","-1","-0.038825805","0.664198573","0.920914","0.766884744","8","0.9","0.9","N2 S1 P1 O9","de-protonated","0","-9999","C10 H9 O9 N2 P1 S1","10","9","9","2","1","1","-9999","-9999","-9999","-9999","-9999"
"117","362.970782","362.971092504","362.970882424","645202.1","-9999","725415.1","8.12","-1","0.578779189","0.941027748","0","0.564616649","16","0.105263158","0.473684211","S2 P1 O2","de-protonated","0","-9999","C19 H9 O2 P1 S2","19","9","2","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"117","362.970782","362.971092504","362.971079129","645202.1","-9999","725415.1","8.12","-1","0.036850052","0.999753636","0","0.599852182","8","0.888888889","0.888888889","N4 S2 O8","de-protonated","0","-9999","C9 H8 O8 N4 S2","9","8","8","4","-9999","2","-9999","-9999","-9999","-9999","-9999"
"118","363.10796","363.108270592","363.108541149","598376.2","-9999","562463.7","7.39","-1","-0.74511225699999994","0.904169073","0","0.542501444","9","0.444444444","1.111111111","O8","de-protonated","0","-9999","C18 H20 O8","18","20","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"118","363.10796","363.108270592","363.108378958","598376.2","-9999","562463.7","7.39","-1","-0.298437879","0.983969127","0","0.590381476","4","0.153846154","1.923076923","N4 S2 P1 O2","de-protonated","0","-9999","C13 H25 O2 N4 P1 S2","13","25","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"119","363.968623","363.968934145","363.96863332","2814195","-9999","382770.2","42.03","-1","0.826514294","0.883421985","0","0.530053191","12","0.5","0.571428571","N1 S1 P1 O7","de-protonated","0","-9999","C14 H8 O7 N1 P1 S1","14","8","7","1","1","1","-9999","-9999","-9999","-9999","-9999"
"120","363.972333","363.972644147","363.972716431","821235.5","-9999","454554.8","10.87","-1","-0.19859513","0.661912803","0.920914","0.765513282","8","0.9","0.9","13C1 N2 S1 P1 O9","de-protonated","1","115","C9 H9 O9 N2 P1 S1 13C1","9","9","9","2","1","1","1","-9999","-9999","-9999","-9999"
"122","365.123496","365.123807887","365.124029022","744878.7","-9999","574691.2","9.68","-1","-0.605643876","0.935610337","0","0.561366202","3","0.153846154","2.076923077","N4 S2 P1 O2","de-protonated","0","-9999","C13 H27 O2 N4 P1 S2","13","27","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"123","367.066443","367.066756135","367.067070259","1047278.6","-9999","441291.9","14.4","-1","-0.855767926","0.875568488","0","0.525341093","9","0.625","1","O10","de-protonated","0","-9999","C16 H16 O10","16","16","10","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"123","367.066443","367.066756135","367.066908068","1047278.6","-9999","441291.9","14.4","-1","-0.41391063","0.969392053","0","0.581635232","4","0.363636364","1.909090909","N4 S2 P1 O4","de-protonated","0","-9999","C11 H21 O4 N4 P1 S2","11","21","4","4","1","2","-9999","-9999","-9999","-9999","-9999"
"124","367.102729","367.103042158","367.103293577","840180.6","-9999","557943.6","11.16","-1","-0.684872466","0.918412576","0","0.551047546","3","0.25","2.083333333","N4 S2 P1 O3","de-protonated","0","-9999","C12 H25 O3 N4 P1 S2","12","25","3","4","1","2","-9999","-9999","-9999","-9999","-9999"
"127","371.0613","371.061615701","371.061984879","1573262.9","-9999","409662.9","22.39","-1","-0.994922216","0.835595487","0","0.501357292","8","0.733333333","1.066666667","O11","de-protonated","0","-9999","C15 H16 O11","15","16","11","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"127","371.0613","371.061615701","371.061822687","1573262.9","-9999","409662.9","22.39","-1","-0.557822092","0.94510375","0","0.56706225","3","0.5","2.1","N4 S2 P1 O5","de-protonated","0","-9999","C10 H21 O5 N4 P1 S2","10","21","5","4","1","2","-9999","-9999","-9999","-9999","-9999"
"128","372.303151","372.303467498","372.303690208","608483.6","-9999","503053.3","7.45","-1","-0.598192579","0.937134396","0","0.562280638","1","0.095238095","2.095238095","N1 P1 O2","de-protonated","0","-9999","C21 H44 O2 N1 P1","21","44","2","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"131","377.123424","377.123743595","377.123539765","619820.4","-9999","450782.2","7.61","-1","0.540486099","0.948374571","0","0.569024742","0","0.909090909","2.363636364","N2 S1 O10","de-protonated","0","-9999","C11 H26 O10 N2 S1","11","26","10","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"131","377.123424","377.123743595","377.124029022","619820.4","-9999","450782.2","7.61","-1","-0.756852645","0.901280714","0","0.540768428","4","0.142857143","1.928571429","N4 S2 P1 O2","de-protonated","0","-9999","C14 H27 O2 N4 P1 S2","14","27","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"134","379.066251","379.066571843","379.066908068","674309.6","-9999","501170.3","8.37","-1","-0.886981037","0.866968966","0","0.52018138","5","0.333333333","1.75","N4 S2 P1 O4","de-protonated","0","-9999","C12 H21 O4 N4 P1 S2","12","21","4","4","1","2","-9999","-9999","-9999","-9999","-9999"
"135","379.139122","379.139442889","379.139679086","747410.6","-9999","471089.5","9.49","-1","-0.622981623","0.932001046","0","0.559200627","3","0.142857143","2.071428571","N4 S2 P1 O2","de-protonated","0","-9999","C14 H29 O2 N4 P1 S2","14","29","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"138","381.081856","381.082178137","381.082558132","793583.1","-9999","485101.1","10.19","-1","-0.997146011","0.834924098","0","0.500954459","4","0.333333333","1.916666667","N4 S2 P1 O4","de-protonated","0","-9999","C12 H23 O4 N4 P1 S2","12","23","4","4","1","2","-9999","-9999","-9999","-9999","-9999"
"139","381.11834700000003","381.118669161","381.118943642","742517.6","-9999","369491","9.41","-1","-0.720197377","0.91017847","0","0.546107082","3","0.230769231","2.076923077","N4 S2 P1 O3","de-protonated","0","-9999","C13 H27 O3 N4 P1 S2","13","27","3","4","1","2","-9999","-9999","-9999","-9999","-9999"
"140","381.230769","381.231091233","381.231253542","646665.9","-9999","563497.4","7.94","-1","-0.42574902","0.967645195","0","0.580587117","5","0.15","1.75","N2 P1 O3","de-protonated","0","-9999","C20 H35 O3 N2 P1","20","35","3","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"144","383.229102","383.229425516","383.229145541","1227379.6","-9999","394241.8","16.83","-1","0.730568181","0.907697066","0","0.54461824","4","0.05","1.85","N2 S1 P1 O1","de-protonated","0","-9999","C20 H37 O1 N2 P1 S1","20","37","1","2","1","1","-9999","-9999","-9999","-9999","-9999"
"146","385.135721","385.136045741","385.13629052700003","614991.4","-9999","447797.1","7.44","-1","-0.635581257","0.929323244","0","0.557593946","15","0.08","0.92","P1 O2","de-protonated","0","-9999","C25 H23 O2 P1","25","23","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"146","385.135721","385.136045741","385.1360192","614991.4","-9999","447797.1","7.44","-1","0.068912673","0.999138679","0","0.599483208","1","0.466666667","2","S2 O7","de-protonated","0","-9999","C15 H30 O7 S2","15","30","7","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"148","387.04171","387.042035965","387.042132614","1259693.4","-9999","364372.1","17.09","-1","-0.249711521","0.988749381","0","0.593249629","8","0.5","1.214285714","N2 S1 P1 O7","de-protonated","0","-9999","C14 H17 O7 N2 P1 S1","14","17","7","2","1","1","-9999","-9999","-9999","-9999","-9999"
"150","389.071838","389.072165269","389.072549563","692132.5","-9999","529371.6","8.5","-1","-0.987716262","0.837764429","0","0.502658657","7","0.8","1.2","O12","de-protonated","0","-9999","C15 H18 O12","15","18","12","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"150","389.071838","389.072165269","389.072036498","692132.5","-9999","529371.6","8.5","-1","0.33096947","0.980320194","0","0.588192116","25","0.035714286","0.357142857","N2 O1","de-protonated","0","-9999","C28 H10 O1 N2","28","10","1","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"150","389.071838","389.072165269","389.072387371","692132.5","-9999","529371.6","8.5","-1","-0.570849954","0.942585523","0","0.565551314","2","0.6","2.3","N4 S2 P1 O6","de-protonated","0","-9999","C10 H23 O6 N4 P1 S2","10","23","6","4","1","2","-9999","-9999","-9999","-9999","-9999"
"152","391.102605","391.102933574","391.103293577","671517.9","-9999","572569.2","8.18","-1","-0.920481379","0.857495862","0","0.514497517","5","0.214285714","1.785714286","N4 S2 P1 O3","de-protonated","0","-9999","C14 H25 O3 N4 P1 S2","14","25","3","4","1","2","-9999","-9999","-9999","-9999","-9999"
"153","391.139123","391.139451597","391.139841278","668196.7","-9999","565337.9","8.13","-1","-0.996269062","0.835188973","0","0.501113384","9","0.4","1.2","O8","de-protonated","0","-9999","C20 H24 O8","20","24","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"153","391.139123","391.139451597","391.139189829","668196.7","-9999","565337.9","8.13","-1","0.669245538","0.921945675","0","0.553167405","0","0.833333333","2.333333333","N2 S1 O10","de-protonated","0","-9999","C12 H28 O10 N2 S1","12","28","10","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"153","391.139123","391.139451597","391.139679086","668196.7","-9999","565337.9","8.13","-1","-0.581606021","0.940467824","0","0.564280694","4","0.133333333","1.933333333","N4 S2 P1 O2","de-protonated","0","-9999","C15 H29 O2 N4 P1 S2","15","29","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
