"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
"17","253.144237","253.144569483","253.144532735","754510.1","-9999","887041","11.23","-1","0.145166832","0.996183559","0","0.597710135","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"18","257.077569","257.077900412","257.077909725","614489.5","-9999","870819.8","8.73","-1","-0.036229009","0.99976187","0","0.599857122","5","0.6","1.4","N2 O6","de-protonated","0","-9999","C10 H14 O6 N2","10","14","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"20","262.99102799999997","262.9913578","262.99142065","977055.6","-9999","559313.1","14.97","-1","-0.23898136","0.989690596","0","0.593814358","5","0.666666667","1.333333333","N4 S2 O4","de-protonated","0","-9999","C6 H8 O4 N4 S2","6","8","4","4","-9999","2","-9999","-9999","-9999","-9999","-9999"
"21","265.147564","265.147893213","265.147904038","2054795.9","-9999","647379.1","33.61","-1","-0.040828739","0.999697573","0","0.599818544","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"24","269.130834","269.131162127","269.131205146","3206179.5","-9999","598661","53.4","-1","-0.159842962","0.995374757","0","0.597224854","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"25","269.139076","269.139404125","269.139447355","1834020.3","-9999","723381.9","29.68","-1","-0.160621065","0.995329722","0","0.597197833","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"29","279.163135","279.163460394","279.163554103","633050.2","-9999","758327.2","8.85","-1","-0.335677457","0.979762072","0","0.587857243","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"31","285.12565","285.125973769","285.126119766","4997727.5","-9999","514706","83.49","-1","-0.5120414","0.970392922","0.977498599","0.973235193","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"32","285.133882","285.134205767","285.134361974","564512","-9999","664101.5","7.63","-1","-0.547836849","0.946998921","0","0.568199352","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"33","286.129075","286.129398496","286.129474601","611431.6","-9999","538871.8","8.44","-1","-0.265980458","0.987245342","0.977498599","0.983346645","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","31","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999","-9999","-9999","-9999"
