"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","18O","33S","34S"
"61","243.123837","243.123881692","243.12379729","552840.4","-9999","698839","7.74","-1","0.347157779","0.978369442","0","0.587021665","3","0.416666667","1.666666667","O5","de-protonated","0","-9999","C12 H20 O5","12","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"62","245.048877","245.048924241","245.048918271","855805.2","-9999","751986.5","13.07","-1","0.024360461","0.999892328","0","0.599935397","4","0.5","1.4","S1 O5","de-protonated","0","-9999","C10 H14 O5 S1","10","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999"
"63","245.066715","245.066762264","245.066676336","1302464","-9999","639909.8","20.94","-1","0.350632646","0.977939089","0","0.586763454","4","0.7","1.4","O7","de-protonated","0","-9999","C10 H14 O7","10","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"66","245.103046","245.103093312","245.103061845","1568773.6","-9999","708353.5","25.63","-1","0.128383215","0.997013785","0","0.598208271","3","0.545454545","1.636363636","O6","de-protonated","0","-9999","C11 H18 O6","11","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"67","247.082309","247.082358932","247.0823264","719862.3","-9999","599603.8","10.63","-1","0.131664586","0.996859427","0","0.598115656","3","0.7","1.6","O7","de-protonated","0","-9999","C10 H16 O7","10","16","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"68","247.118715","247.118764981","247.11871191","718939.8","-9999","752217.4","10.61","-1","0.214758458","0.991666289","0","0.594999774","2","0.545454545","1.818181818","O6","de-protonated","0","-9999","C11 H20 O6","11","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"69","253.108083","253.108140909","253.108147226","816560.3","-9999","892629.1","12.27","-1","-0.024957359","0.999886987","0","0.599932192","5","0.384615385","1.384615385","O5","de-protonated","0","-9999","C13 H18 O5","13","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"70","253.144452","253.144509957","253.144532735","988341.4","-9999","913025.5","15.28","-1","-0.089980686","0.998531975","0","0.599119185","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"72","255.087326","255.087386529","255.087411781","1083845.4","-9999","674563.4","16.88","-1","-0.098993769","0.998223425","0","0.598934055","5","0.5","1.333333333","O6","de-protonated","0","-9999","C12 H16 O6","12","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"74","255.123659","255.123719577","255.12379729","1026506.4","-9999","716868.7","15.88","-1","-0.304610234","0.983304785","0","0.589982871","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"75","255.160033","255.160093625","255.160182799","542671.4","-9999","862747.5","7.45","-1","-0.349484468","0.978081741","0","0.586849045","3","0.285714286","1.714285714","O4","de-protonated","0","-9999","C14 H24 O4","14","24","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"77","257.066556","257.066619149","257.066676336","1125841.5","-9999","751928.6","17.61","-1","-0.222460708","0.991060525","0","0.594636315","5","0.636363636","1.272727273","O7","de-protonated","0","-9999","C11 H14 O7","11","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"79","257.102987","257.103050197","257.103061845","2088278.3","-9999","647120.5","34.39","-1","-0.045306191","0.999627619","0","0.599776571","4","0.5","1.5","O6","de-protonated","0","-9999","C12 H18 O6","12","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"81","257.139362","257.139425245","257.139447355","1194075.1","-9999","601976.6","18.72","-1","-0.085982763","0.998659443","0","0.599195666","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"83","259.08223","259.082295817","259.0823264","1833432.4","-9999","739494.4","29.82","-1","-0.118045542","0.997474752","0","0.598484851","4","0.636363636","1.454545455","O7","de-protonated","0","-9999","C11 H16 O7","11","16","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"85","259.118662","259.118727865","259.11871191","1953501","-9999","765185.6","31.91","-1","0.061575491","0.999312266","0","0.59958736","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"87","261.061529","261.061597437","261.061590955","914768.1","-9999","821043.1","13.81","-1","0.024827119","0.999888164","0","0.599932898","4","0.8","1.4","O8","de-protonated","0","-9999","C10 H14 O8","10","14","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"88","261.097882","261.097950485","261.097976465","1583316.6","-9999","845036.6","25.37","-1","-0.099502195","0.998205146","0","0.598923088","3","0.636363636","1.636363636","O7","de-protonated","0","-9999","C11 H18 O7","11","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"90","261.134299","261.134367533","261.134361974","667737","-9999","959721.2","9.53","-1","0.021288022","0.999917774","0","0.599950665","2","0.5","1.833333333","O6","de-protonated","0","-9999","C12 H22 O6","12","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"92","262.97585","262.975920971","262.975967805","685238.3","-9999","703465.2","9.83","-1","-0.178091005","0.994261627","0","0.596556976","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999"
"95","265.147802","265.147875846","265.147904038","23111856","-9999","635803.8","396.01","-1","-0.106327092","0.999095127","0.994618792","0.997304593","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999"
"97","266.151175","266.151250174","266.151258873","3010336.8","-9999","706447.2","49.83","-1","-0.032685527","0.999713602","0.994618792","0.997675678","0","0.333333333","2.166666667","13C1 S1 O4","de-protonated","1","95","C11 H26 O4 S1 13C1","11","26","4","-9999","-9999","1","1","-9999","-9999","-9999"
"97","266.151175","266.151250174","266.151015097","3010336.8","-9999","706447.2","49.83","-1","0.883248955","0.868008883","0","0.52080533","5","0.230769231","1.615384615","N3 O3","de-protonated","0","-9999","C13 H21 O3 N3","13","21","3","3","-9999","-9999","-9999","-9999","-9999","-9999"
"101","267.087239","267.087315413","267.087411781","529735.3","-9999","593926.5","7.11","-1","-0.360809145","0.976655228","0","0.585993137","6","0.461538462","1.230769231","O6","de-protonated","0","-9999","C13 H16 O6","13","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"102","267.123729","267.123805462","267.12379729","653195.3","-9999","722381.5","9.23","-1","0.030590205","0.999830222","0","0.59989813299999994","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"103","267.143637","267.143713488","267.143699868","883405.4","-9999","722987.3","13.2","-1","0.050983475","0.999621036","0.994618792","0.997620138","0","0.333333333","2.166666667","34S1 O4","de-protonated","1","95","C12 H26 O4 34S1","12","26","4","-9999","-9999","-9999","-9999","-9999","-9999","1"
"109","269.066512","269.066591033","269.066676336","810458.1","-9999","843662.8","11.88","-1","-0.317031806","0.981928036","0","0.589156822","6","0.583333333","1.166666667","O7","de-protonated","0","-9999","C12 H14 O7","12","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"110","269.103001","269.103080081","269.103061845","1348253.9","-9999","551139.9","21.11","-1","0.067766812","0.999167073","0","0.599500244","5","0.461538462","1.384615385","O6","de-protonated","0","-9999","C13 H18 O6","13","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"112","269.131107","269.131186119","269.131205146","3329888.8","-9999","682957.5","55.09","-1","-0.070699341","0.995305061","0.929131108","0.96883548","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999"
"114","269.139341","269.13942013","269.139447355","2974049.8","-9999","655523.1","48.98","-1","-0.101155701","0.998145053","0","0.598887032","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"115","269.175717","269.175796178","269.175832864","537317.4","-9999","896989.8","7.2","-1","-0.136290794","0.996635231","0","0.597981139","3","0.266666667","1.733333333","O4","de-protonated","0","-9999","C15 H26 O4","15","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"116","270.134421","270.134501447","270.134559981","844872.4","-9999","835063.2","12.47","-1","-0.216685957","0.991516664","0.929131108","0.966562442","4","0.214285714","1.642857143","13C1 P1 O3","de-protonated","1","112","C13 H23 O3 P1 13C1","13","23","3","-9999","1","-9999","1","-9999","-9999","-9999"
"116","270.134421","270.134501447","270.134696327","844872.4","-9999","835063.2","12.47","-1","-0.721417827","0.909887947","0","0.545932768","4","0.384615385","1.615384615","N1 O5","de-protonated","0","-9999","C13 H21 O5 N1","13","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999"
"119","271.082202","271.082283701","271.0823264","2250280.5","-9999","709817","36.57","-1","-0.157512859","0.995508321","0","0.597304993","5","0.583333333","1.333333333","O7","de-protonated","0","-9999","C12 H16 O7","12","16","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"121","271.118567","271.11864875","271.11871191","2391340.3","-9999","623514.4","38.99","-1","-0.232961291","0.990200932","0","0.594120559","4","0.461538462","1.538461538","O6","de-protonated","0","-9999","C13 H20 O6","13","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"122","271.154999","271.155080798","271.155097419","1035951.8","-9999","624946.1","15.75","-1","-0.06129809","0.999318447","0","0.599591068","3","0.357142857","1.714285714","O5","de-protonated","0","-9999","C14 H24 O5","14","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"124","273.0614","273.061484321","273.061590955","986091.8","-9999","499425.6","14.82","-1","-0.390513234","0.972708305","0","0.583624983","5","0.727272727","1.272727273","O8","de-protonated","0","-9999","C11 H14 O8","11","14","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"126","273.097874","273.09795837","273.097976465","3011311.3","-9999","684373.3","49.39","-1","-0.066259128","0.999203708","0","0.599522225","4","0.583333333","1.5","O7","de-protonated","0","-9999","C12 H18 O7","12","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"128","273.134221","273.134305418","273.134361974","2871794.8","-9999","640363.3","47.01","-1","-0.207064648","0.992250432","0","0.595350259","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"131","275.077129","275.07721599","275.07724102","1222059.6","-9999","763512.3","18.85","-1","-0.090993973","0.99849875","0","0.59909925","4","0.727272727","1.454545455","O8","de-protonated","0","-9999","C11 H16 O8","11","16","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"133","275.113499","275.113586038","275.113626529","1373871","-9999","621473.7","21.44","-1","-0.147181287","0.996077113","0","0.597646268","3","0.583333333","1.666666667","O7","de-protonated","0","-9999","C12 H20 O7","12","20","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"134","275.149998","275.150085086","275.150012039","547058.4","-9999","596677.3","7.33","-1","0.265482041","0.987292794","0","0.592375676","2","0.461538462","1.846153846","O6","de-protonated","0","-9999","C13 H24 O6","13","24","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"135","276.072402","276.072490307","276.072489992","553863.8","-9999","859388.1","7.44","-1","0.0011406","0.999999764","0","0.599999858","4","0.8","1.5","N1 O8","de-protonated","0","-9999","C10 H15 O8 N1","10","15","8","1","-9999","-9999","-9999","-9999","-9999","-9999"
"136","278.08797","278.088060975","278.088140057","575293.9","-9999","1031762.1","7.77","-1","-0.284375778","0.985433454","0","0.591260073","3","0.8","1.7","N1 O8","de-protonated","0","-9999","C10 H17 O8 N1","10","17","8","1","-9999","-9999","-9999","-9999","-9999","-9999"
"137","279.162917","279.163009398","279.16317398","631964.6","-9999","799794.6","8.73","-1","-0.589555935","0.938880337","0","0.563328202","5","0.066666667","1.666666667","N2 P1 O1","de-protonated","0","-9999","C15 H25 O1 N2 P1","15","25","1","2","1","-9999","-9999","-9999","-9999","-9999"
"138","279.163449","279.163541399","279.163554103","1350300.8","-9999","579880.8","20.93","-1","-0.045507809","0.999624297","0","0.599774578","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999"
"139","281.066543","281.066637918","281.066676336","596160.6","-9999","913138.6","8.12","-1","-0.136686623","0.996615692","0","0.597969415","7","0.538461538","1.076923077","O7","de-protonated","0","-9999","C13 H14 O7","13","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"139","281.066543","281.066637918","281.066514145","596160.6","-9999","913138.6","8.12","-1","0.440370052","0.965424306","0","0.579254584","2","0.125","2.375","N4 S2 P1 O1","de-protonated","0","-9999","C8 H19 O1 N4 P1 S2","8","19","1","4","1","2","-9999","-9999","-9999","-9999"
"140","281.102879","281.102973966","281.103061845","755267.7","-9999","595823.4","10.82","-1","-0.312623084","0.982422755","0","0.589453653","6","0.428571429","1.285714286","O6","de-protonated","0","-9999","C14 H18 O6","14","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"141","281.139237","281.139332014","281.139447355","817862.8","-9999","790173.6","11.88","-1","-0.410260921","0.969921287","0","0.581952772","5","0.333333333","1.466666667","O5","de-protonated","0","-9999","C15 H22 O5","15","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"142","283.082207","283.082304586","283.0823264","1226601.3","-9999","737990.6","18.74","-1","-0.077060081","0.998923092","0","0.599353855","6","0.538461538","1.230769231","O7","de-protonated","0","-9999","C13 H16 O7","13","16","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"144","283.118567","283.118664634","283.11871191","1721708.3","-9999","630745.2","27.11","-1","-0.166981427","0.99495348","0","0.596972088","5","0.428571429","1.428571429","O6","de-protonated","0","-9999","C14 H20 O6","14","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"145","283.15492","283.155017682","283.155097419","1251183.3","-9999","798203.9","19.15","-1","-0.28160113","0.985714288","0","0.591428573","4","0.333333333","1.6","O5","de-protonated","0","-9999","C15 H24 O5","15","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"147","285.06145","285.061550206","285.061590955","680842.6","-9999","876121","9.51","-1","-0.14294981","0.996299025","0","0.597779415","6","0.666666667","1.166666667","O8","de-protonated","0","-9999","C12 H14 O8","12","14","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"149","285.097799","285.097899254","285.097976465","2919437.5","-9999","686390.3","47.37","-1","-0.270821755","0.986779914","0","0.592067948","5","0.538461538","1.384615385","O7","de-protonated","0","-9999","C13 H18 O7","13","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"151","285.125986","285.126086291","285.126119766","14493712","-9999","666312.7","243.11","-1","-0.117401671","0.998468156","0.986974734","0.993870787","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"154","285.134229","285.134329302","285.134361974","3199248.5","-9999","626876.3","52.1","-1","-0.11458409","0.997620502","0","0.598572301","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"155","285.170633","285.17073335","285.170747484","869139.3","-9999","717436.2","12.69","-1","-0.049559862","0.999554429","0","0.599732657","3","0.333333333","1.733333333","O5","de-protonated","0","-9999","C15 H26 O5","15","26","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"158","286.129357","286.12945862","286.129474601","2448736","-9999","649010.3","39.4","-1","-0.055852946","0.999434122","0.986974734","0.994450367","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","151","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999","-9999","-9999"
"158","286.129357","286.12945862","286.129610946","2448736","-9999","649010.3","39.4","-1","-0.532369906","0.949874154","0","0.569924493","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999","-9999","-9999"
"160","287.077122","287.077224874","287.07724102","1842474.9","-9999","581322.1","29.01","-1","-0.056241943","0.999426214","0","0.599655728","5","0.666666667","1.333333333","O8","de-protonated","0","-9999","C12 H16 O8","12","16","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"162","287.113467","287.113569922","287.113626529","4410029.5","-9999","657428.6","72.22","-1","-0.197158951","0.996043839","0.977212237","0.988511199","4","0.538461538","1.538461538","O7","de-protonated","0","-9999","C13 H20 O7","13","20","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"164","287.149836","287.14993897","287.150012039","1925552.6","-9999","688454.2","30.41","-1","-0.254460129","0.988319953","0","0.592991972","3","0.428571429","1.714285714","O6","de-protonated","0","-9999","C14 H24 O6","14","24","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"165","287.186255","287.186358019","287.186397548","721971.4","-9999","771918.4","10.15","-1","-0.137643604","0.996568219","0","0.597940931","2","0.333333333","1.866666667","O5","de-protonated","0","-9999","C15 H28 O5","15","28","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"166","288.116857","288.11696125","288.116981364","754300.2","-9999","828040.8","10.69","-1","-0.069811531","0.999116074","0.977212237","0.990354539","4","0.538461538","1.538461538","13C1 O7","de-protonated","1","162","C12 H20 O7 13C1","12","20","7","-9999","-9999","-9999","1","-9999","-9999","-9999"
