"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
"45","269.130878","269.131107839","269.131205146","5824486.5","-9999","662163","98.55","-1","-0.361561924","0.969907148","0.987142288","0.976801204","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"47","269.139135","269.139364842","269.139447355","2084327.4","-9999","773483.9","33.97","-1","-0.306578842","0.983090136","0","0.589854082","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"48","270.134207","270.134437279","270.134559981","982723.1","-9999","784235","14.94","-1","-0.454225626","0.963255429","0.987142288","0.972810173","4","0.214285714","1.642857143","13C1 P1 O3","de-protonated","1","45","C13 H23 O3 P1 13C1","13","23","3","-9999","1","-9999","1","-9999","-9999","-9999","-9999"
"48","270.134207","270.134437279","270.134696327","982723.1","-9999","784235","14.94","-1","-0.958957376","0.846318024","0","0.507790814","4","0.384615385","1.615384615","N1 O5","de-protonated","0","-9999","C13 H21 O5 N1","13","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"52","277.144209","277.144442358","277.144532735","589135.8","-9999","804217.2","8.11","-1","-0.326101848","0.980889279","0","0.588533567","6","0.25","1.375","O4","de-protonated","0","-9999","C16 H22 O4","16","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"53","279.163185","279.163419244","279.163554103","708777.1","-9999","827423.6","10.13","-1","-0.483080471","0.958539901","0","0.575123941","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"53","279.163185","279.163419244","279.16317398","708777.1","-9999","827423.6","10.13","-1","0.878568814","0.869308522","0","0.521585113","5","0.066666667","1.666666667","N2 P1 O1","de-protonated","0","-9999","C15 H25 O1 N2 P1","15","25","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"55","285.125741","285.125977863","285.126119766","8159948.5","-9999","567202.5","137.36","-1","-0.497684279","0.956083661","0.990704405","0.969931959","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"56","285.133895","285.134131866","285.134361974","547500.8","-9999","487992.3","7.33","-1","-0.807014962","0.888542626","0","0.533125576","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"57","286.129095","286.129332304","286.129474601","1337230.6","-9999","534015.7","20.82","-1","-0.497317586","0.956115309","0.990704405","0.969950948","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","55","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999","-9999","-9999","-9999"
"57","286.129095","286.129332304","286.129610946","1337230.6","-9999","534015.7","20.82","-1","-0.973834336","0.841913953","0","0.505148372","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"58","293.175435","293.175675398","293.175832864","1077640.8","-9999","408771.2","16.25","-1","-0.537104012","0.949001929","0","0.569401157","5","0.235294118","1.529411765","O4","de-protonated","0","-9999","C17 H26 O4","17","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"59","293.178801","293.1790414","293.179204167","1689033","-9999","574840.5","26.61","-1","-0.555181798","0.945607829","0","0.567364697","0","0.285714286","2.142857143","S1 O4","de-protonated","0","-9999","C14 H30 O4 S1","14","30","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"59","293.178801","293.1790414","293.178824045","1689033","-9999","574840.5","26.61","-1","0.741372652","0.905081522","0","0.543048913","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"60","297.152576","297.152818145","297.152989419","3295670.3","-9999","553517.1","53.63","-1","-0.576383655","0.470750183","0.85247738","0.623441062","4","0.1875","1.625","S1 O3","de-protonated","0","-9999","C16 H26 O3 S1","16","26","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"62","301.120581","301.120824887","301.121034385","876576.5","-9999","533833.4","12.73","-1","-0.695726849","0.915918704","0","0.549551223","4","0.357142857","1.642857143","P1 O5","de-protonated","0","-9999","C14 H23 O5 P1","14","23","5","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"63","301.128817","301.129060891","301.129276594","773792.9","-9999","556752.9","11","-1","-0.716313153","0.911100433","0","0.54666026","4","0.5","1.571428571","O7","de-protonated","0","-9999","C14 H22 O7","14","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"64","305.066115","305.06636062","305.066514145","540683.1","-9999","743319.8","7.08","-1","-0.503249496","0.955086178","0","0.573051707","4","0.1","1.9","N4 S2 P1 O1","de-protonated","0","-9999","C10 H19 O1 N4 P1 S2","10","19","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"65","307.194369","307.194615555","307.194854232","1226379.9","-9999","544074.4","18.52","-1","-0.776956619","0.896252048","0","0.537751229","0","0.266666667","2.133333333","S1 O4","de-protonated","0","-9999","C15 H32 O4 S1","15","32","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"65","307.194369","307.194615555","307.194474109","1226379.9","-9999","544074.4","18.52","-1","0.460442672","0.96226204","0","0.577357224","5","0.058823529","1.705882353","N2 P1 O1","de-protonated","0","-9999","C17 H29 O1 N2 P1","17","29","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"66","309.173682","309.173929424","309.174118787","797318.1","-9999","758277.7","11.34","-1","-0.612479925","0.934197743","0","0.560518646","0","0.357142857","2.142857143","S1 O5","de-protonated","0","-9999","C14 H30 O5 S1","14","30","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"66","309.173682","309.173929424","309.173738664","797318.1","-9999","758277.7","11.34","-1","0.616998002","0.933256616","0","0.55995397","5","0.125","1.6875","N2 P1 O2","de-protonated","0","-9999","C16 H27 O2 N2 P1","16","27","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"69","311.168153","311.1684013","311.168639483","12768516","-9999","481797.5","211.74","-1","-0.765448087","0.592888813","0.96358357","0.741166716","4","0.176470588","1.647058824","S1 O3","de-protonated","0","-9999","C17 H28 O3 S1","17","28","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"70","312.171483","312.17173174","312.171994318","2420804.5","-9999","512278.8","38.34","-1","-0.841132092","0.586348689","0.96358357","0.737242641","4","0.176470588","1.647058824","13C1 S1 O3","de-protonated","1","69","C16 H28 O3 S1 13C1","16","28","3","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"70","312.171483","312.17173174","312.171750541","2420804.5","-9999","512278.8","38.34","-1","-0.060226406","0.999342062","0","0.599605237","9","0.111111111","1.277777778","N3 O2","de-protonated","0","-9999","C18 H23 O2 N3","18","23","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"74","317.138897","317.139147922","317.139447355","671635.4","-9999","549434.9","9.14","-1","-0.944167187","0.850651514","0","0.510390908","8","0.277777778","1.222222222","O5","de-protonated","0","-9999","C18 H22 O5","18","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"79","323.076653","323.07690653","323.077078829","714958.5","-9999","688599.6","9.79","-1","-0.533306194","0.949702199","0","0.569821319","3","0.2","2.1","N4 S2 P1 O2","de-protonated","0","-9999","C10 H21 O2 N4 P1 S2","10","21","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"81","325.092322","325.092576415","325.092891084","1492210","-9999","494036.1","22.6","-1","-0.967937458","0.843664981","0","0.506198989","7","0.533333333","1.2","O8","de-protonated","0","-9999","C15 H18 O8","15","18","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"81","325.092322","325.092576415","325.092728893","1492210","-9999","494036.1","22.6","-1","-0.469030043","0.96086943","0","0.576521658","2","0.2","2.3","N4 S2 P1 O2","de-protonated","0","-9999","C10 H23 O2 N4 P1 S2","10","23","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"82","325.17829","325.178544453","325.178549263","783865.2","-9999","580870.8","10.92","-1","-0.014792189","0.999960298","0","0.599976179","0","0.428571429","2.214285714","P1 O6","de-protonated","0","-9999","C14 H31 O6 P1","14","31","6","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"84","326.187098","326.187352896","326.187400606","3059534","-9999","513516.2","48.43","-1","-0.14626647","0.498062817","0.829532115","0.630650536","9","0.105263158","1.315789474","N3 O2","de-protonated","0","-9999","C19 H25 O2 N3","19","25","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"89","337.204875","337.205134734","337.205418916","616309.1","-9999","744022.9","8.01","-1","-0.842754995","0.879087021","0","0.527452213","0","0.3125","2.125","S1 O5","de-protonated","0","-9999","C16 H34 O5 S1","16","34","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"89","337.204875","337.205134734","337.20503879300003","616309.1","-9999","744022.9","8.01","-1","0.284518194","0.985418967","0","0.59125138","5","0.111111111","1.722222222","N2 P1 O2","de-protonated","0","-9999","C18 H31 O2 N2 P1","18","31","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"92","340.202646","340.202907051","340.20305067","2417856.8","-9999","489776.4","37.21","-1","-0.42215849","0.484089939","0.822155738","0.619316259","9","0.1","1.35","N3 O2","de-protonated","0","-9999","C20 H27 O2 N3","20","27","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"93","341.050818","341.051079423","341.051420195","615969.8","-9999","662433.8","8","-1","-0.999178947","0.834309493","0","0.500585696","8","0.714285714","1","O10","de-protonated","0","-9999","C14 H14 O10","14","14","10","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"93","341.050818","341.051079423","341.051258003","615969.8","-9999","662433.8","8","-1","-0.523616508","0.951468634","0","0.570881181","3","0.444444444","2.111111111","N4 S2 P1 O4","de-protonated","0","-9999","C9 H19 O4 N4 P1 S2","9","19","4","4","1","2","-9999","-9999","-9999","-9999","-9999"
"98","347.076574","347.076838069","347.077078829","570426.1","-9999","540180.1","7.19","-1","-0.693676144","0.916392351","0","0.549835411","5","0.166666667","1.75","N4 S2 P1 O2","de-protonated","0","-9999","C12 H21 O2 N4 P1 S2","12","21","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"100","349.09233","349.092594955","349.092891084","668796.6","-9999","538021.6","8.68","-1","-0.848283189","0.877597132","0","0.526558279","9","0.470588235","1.058823529","O8","de-protonated","0","-9999","C17 H18 O8","17","18","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"100","349.09233","349.092594955","349.092728893","668796.6","-9999","538021.6","8.68","-1","-0.383675424","0.973643084","0","0.58418585","4","0.166666667","1.916666667","N4 S2 P1 O2","de-protonated","0","-9999","C12 H23 O2 N4 P1 S2","12","23","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"102","353.05071","353.050976693","353.051258003","592397.2","-9999","535064.1","7.46","-1","-0.796796878","0.891188693","0","0.534713216","4","0.4","1.9","N4 S2 P1 O4","de-protonated","0","-9999","C10 H19 O4 N4 P1 S2","10","19","4","4","1","2","-9999","-9999","-9999","-9999","-9999"
"103","354.130073","354.130340167","354.130673575","638242","-9999","522729.3","8.19","-1","-0.941481964","0.851433405","0","0.510860043","7","0.466666667","1.4","N3 O7","de-protonated","0","-9999","C15 H21 O7 N3","15","21","7","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"108","361.128651","361.128921241","361.129276594","580502.1","-9999","583809","7.19","-1","-0.984005111","0.838877488","0","0.503326493","9","0.368421053","1.157894737","O7","de-protonated","0","-9999","C19 H22 O7","19","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"108","361.128651","361.128921241","361.128625145","580502.1","-9999","583809","7.19","-1","0.819917352","0.88516474","0","0.531098844","0","0.818181818","2.363636364","N2 S1 O9","de-protonated","0","-9999","C11 H26 O9 N2 S1","11","26","9","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"108","361.128651","361.128921241","361.129114402","580502.1","-9999","583809","7.19","-1","-0.534882722","0.949412048","0","0.569647229","4","0.071428571","1.928571429","N4 S2 P1 O1","de-protonated","0","-9999","C14 H27 O1 N4 P1 S2","14","27","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"109","362.965536","362.965807047","362.965990292","1491372.9","-9999","465224.9","21.36","-1","-0.504854101","0.954805889","0","0.572883533","13","0.692307692","0.384615385","N2 P1 O9","de-protonated","0","-9999","C13 H5 O9 N2 P1","13","5","9","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"110","362.968954","362.969225049","362.969361596","21015214","-9999","432199.9","326.65","-1","-0.376193426","0.32488267","0.867378793","0.541881119","8","0.9","0.9","N2 S1 P1 O9","de-protonated","0","-9999","C10 H9 O9 N2 P1 S1","10","9","9","2","1","1","-9999","-9999","-9999","-9999","-9999"
"111","363.107803","363.10807411","363.108378958","732802.6","-9999","410039.4","9.49","-1","-0.839550057","0.879947465","0","0.527968479","4","0.153846154","1.923076923","N4 S2 P1 O2","de-protonated","0","-9999","C13 H25 O2 N4 P1 S2","13","25","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"113","363.968546","363.968817488","363.96863332","4122439.3","-9999","470778.6","62.5","-1","0.505999915","0.477302622","0.86849267","0.633778641","12","0.5","0.571428571","N1 S1 P1 O7","de-protonated","0","-9999","C14 H8 O7 N1 P1 S1","14","8","7","1","1","1","-9999","-9999","-9999","-9999","-9999"
"115","364.198122","364.198393589","364.198559888","597610.8","-9999","566234.3","7.38","-1","-0.456616277","0.962874916","0","0.57772495","1","0.176470588","2.058823529","N1 S2 O3","de-protonated","0","-9999","C17 H35 O3 N1 S2","17","35","3","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"118","365.12343","365.123701995","365.124029022","743098.9","-9999","392566.6","9.65","-1","-0.895659836","0.864538601","0","0.518723161","3","0.153846154","2.076923077","N4 S2 P1 O2","de-protonated","0","-9999","C13 H27 O2 N4 P1 S2","13","27","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"119","365.965506","365.965778365","365.96565594","635135.2","-9999","561370.1","7.96","-1","0.334526587","0.979899203","0","0.587939522","12","0.769230769","0.461538462","N1 P1 O10","de-protonated","0","-9999","C13 H6 O10 N1 P1","13","6","10","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"120","367.066341","367.066613848","367.066908068","806957.8","-9999","542556","10.64","-1","-0.801541691","0.889963195","0","0.533977917","4","0.363636364","1.909090909","N4 S2 P1 O4","de-protonated","0","-9999","C11 H21 O4 N4 P1 S2","11","21","4","4","1","2","-9999","-9999","-9999","-9999","-9999"
"121","367.139053","367.13932588","367.139679086","720441.4","-9999","497305.3","9.29","-1","-0.962048555","0.845406629","0","0.507243978","2","0.153846154","2.230769231","N4 S2 P1 O2","de-protonated","0","-9999","C13 H29 O2 N4 P1 S2","13","29","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"125","374.156022","374.156297962","374.15604017","783675.9","-9999","569995.2","10.16","-1","0.688995231","0.917469163","0","0.550481498","4","0.235294118","1.764705882","N1 S1 P1 O4","de-protonated","0","-9999","C17 H30 O4 N1 P1 S1","17","30","4","1","1","1","-9999","-9999","-9999","-9999","-9999"
"126","375.071153","375.071429364","375.071124068","644695.6","-9999","448117.6","8.01","-1","0.813966794","0.886727672","0","0.532036603","7","0.666666667","1.416666667","N4 P1 O8","de-protonated","0","-9999","C12 H17 O8 N4 P1","12","17","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"127","375.107625","375.10790138","375.1078897","771293.8","-9999","481524.4","9.97","-1","0.031136609","0.999824103","0","0.599894462","1","0.909090909","2.181818182","N2 S1 O10","de-protonated","0","-9999","C11 H24 O10 N2 S1","11","24","10","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"129","377.084814","377.085091248","377.08530378","586418","-9999","505623.3","7.1","-1","-0.563618997","0.943989585","0","0.566393751","14","0.181818182","0.818181818","S1 O4","de-protonated","0","-9999","C22 H18 O4 S1","22","18","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"129","377.084814","377.085091248","377.084923658","586418","-9999","505623.3","7.1","-1","0.444435905","0.964794322","0","0.578876593","19","0.041666667","0.625","N2 P1 O1","de-protonated","0","-9999","C24 H15 O1 N2 P1","24","15","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"130","377.123342","377.123619265","377.123539765","852920.7","-9999","514775.6","11.23","-1","0.210807205","0.991968902","0","0.595181341","0","0.909090909","2.363636364","N2 S1 O10","de-protonated","0","-9999","C11 H26 O10 N2 S1","11","26","10","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"133","379.066298","379.066576118","379.066908068","747212.1","-9999","430459.2","9.49","-1","-0.875701534","0.870102288","0","0.522061373","5","0.333333333","1.75","N4 S2 P1 O4","de-protonated","0","-9999","C12 H21 O4 N4 P1 S2","12","21","4","4","1","2","-9999","-9999","-9999","-9999","-9999"
"139","381.081659","381.081938003","381.081688752","732657.3","-9999","368635.2","9.26","-1","0.654061898","0.925313021","0","0.555187813","5","0.818181818","1.727272727","N4 P1 O9","de-protonated","0","-9999","C11 H19 O9 N4 P1","11","19","9","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"140","381.118334","381.118613019","381.118943642","854647.9","-9999","466684.6","11.13","-1","-0.867503719","0.87236138","0","0.523416828","3","0.230769231","2.076923077","N4 S2 P1 O3","de-protonated","0","-9999","C13 H27 O3 N4 P1 S2","13","27","3","4","1","2","-9999","-9999","-9999","-9999","-9999"
"141","381.230752","381.231031069","381.231253542","633739.9","-9999","554670.5","7.74","-1","-0.583564199","0.940078556","0","0.564047133","5","0.15","1.75","N2 P1 O3","de-protonated","0","-9999","C20 H35 O3 N2 P1","20","35","3","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"146","383.229122","383.229401946","383.229145541","1403891.5","-9999","456111.9","19.54","-1","0.66906441","0.921986227","0","0.553191736","4","0.05","1.85","N2 S1 P1 O1","de-protonated","0","-9999","C20 H37 O1 N2 P1 S1","20","37","1","2","1","1","-9999","-9999","-9999","-9999","-9999"
"148","385.135656","385.135936784","385.13629052700003","677199.1","-9999","564089.8","8.4","-1","-0.918487387","0.858066588","0","0.514839953","15","0.08","0.92","P1 O2","de-protonated","0","-9999","C25 H23 O2 P1","25","23","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"148","385.135656","385.135936784","385.1360192","677199.1","-9999","564089.8","8.4","-1","-0.213993657","0.991725294","0","0.595035176","1","0.466666667","2","S2 O7","de-protonated","0","-9999","C15 H30 O7 S2","15","30","7","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"148","385.135656","385.135936784","385.135639078","677199.1","-9999","564089.8","8.4","-1","0.772989629","0.897252518","0","0.538351511","6","0.235294118","1.588235294","N2 S1 P1 O4","de-protonated","0","-9999","C17 H27 O4 N2 P1 S1","17","27","4","2","1","1","-9999","-9999","-9999","-9999","-9999"
"151","387.07107","387.071351634","387.071124068","734388.3","-9999","489209","9.15","-1","0.587916189","0.939209315","0","0.563525589","8","0.615384615","1.307692308","N4 P1 O8","de-protonated","0","-9999","C13 H17 O8 N4 P1","13","17","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"154","389.087056","389.087338519","389.087643513","669228.9","-9999","403894.8","8.16","-1","-0.783868635","0.894499306","0","0.536699584","6","0.214285714","1.642857143","N4 S2 P1 O3","de-protonated","0","-9999","C14 H23 O3 N4 P1 S2","14","23","3","4","1","2","-9999","-9999","-9999","-9999","-9999"
"155","389.123238","389.123520535","389.123539765","740403.7","-9999","462755.8","9.23","-1","-0.049418008","0.999556975","0","0.599734185","1","0.833333333","2.166666667","N2 S1 O10","de-protonated","0","-9999","C12 H26 O10 N2 S1","12","26","10","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"155","389.123238","389.123520535","389.123159642","740403.7","-9999","462755.8","9.23","-1","0.927451376","0.85549417","0","0.513296502","6","0.5","1.642857143","N4 P1 O7","de-protonated","0","-9999","C14 H23 O7 N4 P1","14","23","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"157","391.102253","391.102536404","391.102424197","667337.9","-9999","438404","8.12","-1","0.286898793","0.985175769","0","0.591105462","6","0.615384615","1.615384615","N4 P1 O8","de-protonated","0","-9999","C13 H21 O8 N4 P1","13","21","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"158","391.10272200000003","391.103005404","391.103293577","743722","-9999","490403.3","9.28","-1","-0.736820312","0.906187311","0","0.543712387","5","0.214285714","1.785714286","N4 S2 P1 O3","de-protonated","0","-9999","C14 H25 O3 N4 P1 S2","14","25","3","4","1","2","-9999","-9999","-9999","-9999","-9999"
"160","393.045335","393.045619257","393.045303243","603293.5","-9999","449254.1","7.15","-1","0.80401517","0.889322128","0","0.533593277","7","0.909090909","1.363636364","N4 P1 O10","de-protonated","0","-9999","C11 H15 O10 N4 P1","11","15","10","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"161","393.081923","393.082207273","393.082558132","739620.5","-9999","447834.5","9.21","-1","-0.892582889","0.865402179","0","0.519241308","5","0.307692308","1.769230769","N4 S2 P1 O4","de-protonated","0","-9999","C13 H23 O4 N4 P1 S2","13","23","4","4","1","2","-9999","-9999","-9999","-9999","-9999"
"162","393.118153","393.118437289","393.118074262","823723.4","-9999","436900","10.48","-1","0.923457071","0.856642557","0","0.513985534","5","0.615384615","1.769230769","N4 P1 O8","de-protonated","0","-9999","C13 H23 O8 N4 P1","13","23","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"163","393.154658","393.154942305","393.155329151","655666.5","-9999","495269.4","7.94","-1","-0.983950857","0.83889374","0","0.503336244","3","0.133333333","2.066666667","N4 S2 P1 O2","de-protonated","0","-9999","C15 H31 O2 N4 P1 S2","15","31","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"164","394.994964","394.995249114","394.995443402","741014.3","-9999","412932.9","9.23","-1","-0.491875941","0.957049612","0","0.574229767","20","0.090909091","0.363636364","N2 S2 O2","de-protonated","0","-9999","C22 H8 O2 N2 S2","22","8","2","2","-9999","2","-9999","-9999","-9999","-9999","-9999"
"164","394.994964","394.995249114","394.995576344","741014.3","-9999","412932.9","9.23","-1","-0.828440887","0.882911042","0","0.529746625","7","0.909090909","1.181818182","N2 S1 P1 O10","de-protonated","0","-9999","C11 H13 O10 N2 P1 S1","11","13","10","2","1","1","-9999","-9999","-9999","-9999","-9999"
"166","395.133824","395.134109175","395.133724326","768049.3","-9999","328586.2","9.37","-1","0.973970059","0.841873569","0","0.505124142","4","0.615384615","1.923076923","N4 P1 O8","de-protonated","0","-9999","C13 H25 O8 N4 P1","13","25","8","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"167","395.19278","395.1930652","395.193140155","1587900.8","-9999","371171","21.44","-1","-0.189664658","0.99349406","0","0.596096436","1","0.277777778","2","S2 O5","de-protonated","0","-9999","C18 H36 O5 S2","18","36","5","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"167","395.19278","395.1930652","395.192760032","1587900.8","-9999","371171","21.44","-1","0.772201263","0.897450865","0","0.538470519","6","0.1","1.65","N2 S1 P1 O2","de-protonated","0","-9999","C20 H33 O2 N2 P1 S1","20","33","2","2","1","1","-9999","-9999","-9999","-9999","-9999"
"168","396.217109","396.21739465","396.217380581","2190468.5","-9999","420118.5","30.31","-1","0.035509415","0.999771234","0","0.59986274","1","0.375","2.1875","N3 S1 O6","de-protonated","0","-9999","C16 H35 O6 N3 S1","16","35","6","3","-9999","1","-9999","-9999","-9999","-9999","-9999"
"169","397.076546","397.076832028","397.07647043","1140396.8","-9999","358762.9","14.85","-1","0.910649683","0.860301575","0","0.516180945","18","0.090909091","0.636363636","N4 S1 O2","de-protonated","0","-9999","C22 H14 O2 N4 S1","22","14","2","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
