"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
"0","165.019455","165.019340289","165.019332219","483573.9","-9999","1361537.8","7.05","-1","0.048904073","0.99956614","0","0.599739684","6","0.5","0.75","O4","de-protonated","0","-9999","C8 H6 O4","8","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"3","171.066373","171.066266426","171.066282413","941461.8","-9999","990599.4","15.62","-1","-0.093454265","0.998416537","0","0.599049922","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"5","179.035091","179.034995148","179.034982284","593905.8","-9999","1254079.7","9.11","-1","0.071853555","0.999063631","0","0.599438179","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"12","195.139191","195.139116817","195.139053431","605291.1","-9999","1003347.5","9.23","-1","0.324821915","0.981037573","0","0.588622544","3","0.166666667","1.666666667","O2","de-protonated","0","-9999","C12 H20 O2","12","20","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"16","199.061274","199.061205094","199.061197032","499564","-9999","921986.4","7.24","-1","0.04049962","0.999702429","0","0.599821457","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"19","209.081906","209.081850577","209.081932477","592786.3","-9999","995902.2","8.84","-1","-0.391711488","0.972542888","0","0.583525733","5","0.363636364","1.272727273","O4","de-protonated","0","-9999","C11 H14 O4","11","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"20","209.154761","209.154705675","209.154703496","1068379.3","-9999","772650.9","17.52","-1","0.010420683","0.999980297","0","0.599988178","3","0.153846154","1.692307692","O2","de-protonated","0","-9999","C13 H22 O2","13","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"32","221.15476","221.154720822","221.154703496","693393.3","-9999","755293.9","10.53","-1","0.078343578","0.998886939","0","0.599332164","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"36","239.128905","239.128890007","239.128882671","1114378.9","-9999","822481.5","17.76","-1","0.030679514","0.999829229","0","0.599897537","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"37","241.144538","241.144525719","241.144532735","647174.8","-9999","899876.3","9.43","-1","-0.029094506","0.999846417","0","0.59990785","3","0.307692308","1.692307692","O4","de-protonated","0","-9999","C13 H22 O4","13","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"39","242.176179","242.176168107","242.176167217","2208871.3","-9999","698668","37.04","-1","0.003677432","0.999997546","0","0.599998528","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"41","245.04897","245.048962973","245.048918271","847712.9","-9999","911659.9","12.92","-1","0.182418559","0.993980209","0","0.596388126","4","0.5","1.4","S1 O5","de-protonated","0","-9999","C10 H14 O5 S1","10","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"42","249.149636","249.14963449","249.149618115","761477.3","-9999","813034.2","11.35","-1","0.065722732","0.999216544","0","0.599529926","5","0.2","1.466666667","O3","de-protonated","0","-9999","C15 H22 O3","15","22","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"43","250.144869","250.144868829","250.144867088","522453.9","-9999","905592.9","7.13","-1","0.0069628550000000004","0.999991203","0","0.599994722","5","0.214285714","1.5","N1 O3","de-protonated","0","-9999","C14 H21 O3 N1","14","21","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"45","253.144498","253.144501866","253.144532735","4407998.5","-9999","722712.1","75.09","-1","-0.121944239","0.9986224","0.976131528","0.989626051","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"47","254.147887","254.147892216","254.14788757","810888.8","-9999","717347.7","12.12","-1","0.01827879","0.999939377","0.976131528","0.990416238","4","0.285714286","1.571428571","13C1 O4","de-protonated","1","45","C13 H22 O4 13C1","13","22","4","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"50","255.123816","255.123822529","255.12379729","704972.8","-9999","774465.8","10.27","-1","0.098926994","0.998225819","0","0.598935491","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"52","257.139458","257.139467241","257.139447355","688022.4","-9999","645420.8","9.93","-1","0.07733665","0.998915352","0","0.599349211","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"54","258.981825","258.98183672","258.981901338","593216.1","-9999","878789.5","8.28","-1","-0.249508795","0.988767538","0","0.593260523","11","0.363636364","0.363636364","N2 S1 O4","de-protonated","0","-9999","C11 H4 O4 N2 S1","11","4","4","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
