"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
"48","269.138826","269.139460168","269.139447355","1265491.5","-9999","784537.4","19.83","-1","0.047608006","0.999588827","0","0.599753296","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"50","270.133889","270.134521007","270.134696327","597742.8","-9999","825031.1","8.3","-1","-0.64900981","0.926418985","0","0.555851391","4","0.384615385","1.615384615","N1 O5","de-protonated","0","-9999","C13 H21 O5 N1","13","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"51","270.134214","270.134846006","270.134696327","1058094.9","-9999","766886.7","16.25","-1","0.554091082","0.945815446","0","0.567489267","4","0.384615385","1.615384615","N1 O5","de-protonated","0","-9999","C13 H21 O5 N1","13","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"56","279.163153","279.163765397","279.163554103","784785.3","-9999","793179.3","11.44","-1","0.756883635","0.901273042","0","0.540763825","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"57","281.066195","281.066803264","281.066676336","552603.3","-9999","559560.1","7.46","-1","0.451594775","0.963672037","0","0.578203222","7","0.538461538","1.076923077","O7","de-protonated","0","-9999","C13 H14 O7","13","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"58","285.125683","285.126282448","285.126119766","4237490","-9999","525478.9","70.46","-1","0.57056203","0.953031529","0.975455667","0.962001184","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"59","286.129007","286.129604269","286.129474601","783540.1","-9999","606845.3","11.38","-1","0.45317969","0.963421326","0.975455667","0.968235062","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","58","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999","-9999","-9999","-9999"
"59","286.129007","286.129604269","286.129610946","783540.1","-9999","606845.3","11.38","-1","-0.023337513","0.999901181","0","0.599940708","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"60","293.175329","293.175910966","293.175832864","1015277.6","-9999","503568.9","15.23","-1","0.266399135","0.987205415","0","0.592323249","5","0.235294118","1.529411765","O4","de-protonated","0","-9999","C17 H26 O4","17","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"61","293.178704","293.179285958","293.179204167","2707117.8","-9999","466388.9","43.96","-1","0.278980015","0.985977126","0","0.591586275","0","0.285714286","2.142857143","S1 O4","de-protonated","0","-9999","C14 H30 O4 S1","14","30","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"62","297.152505","297.153078328","297.152989419","2385180.3","-9999","418156.9","38.35","-1","0.299204116","0.98388737","0","0.590332422","4","0.1875","1.625","S1 O3","de-protonated","0","-9999","C16 H26 O3 S1","16","26","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"63","298.155758","298.156329149","298.156100477","534616","-9999","600706.6","7.03","-1","0.766955229","0.898766685","0","0.539260011","9","0.117647059","1.235294118","N3 O2","de-protonated","0","-9999","C17 H21 O2 N3","17","21","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"64","301.128777","301.129341693","301.129276594","749321.4","-9999","540911.3","10.62","-1","0.216182368","0.991555883","0","0.59493353","4","0.5","1.571428571","O7","de-protonated","0","-9999","C14 H22 O7","14","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"65","303.0025","303.003060623","303.003245181","570874.1","-9999","674225.1","7.61","-1","-0.609096475","0.934898611","0","0.560939166","6","0.3","1.3","N2 S2 P1 O3","de-protonated","0","-9999","C10 H13 O3 N2 P1 S2","10","13","3","2","1","2","-9999","-9999","-9999","-9999","-9999"
"66","305.051416","305.051972173","305.051909452","567798.8","-9999","550917.5","7.56","-1","0.205609275","0.992358571","0","0.595415142","9","0.142857143","1.071428571","N2 S1 P1 O2","de-protonated","0","-9999","C14 H15 O2 N2 P1 S1","14","15","2","2","1","1","-9999","-9999","-9999","-9999","-9999"
"67","307.045429","307.045980843","307.045940891","545266.4","-9999","774916.6","7.15","-1","0.130116977","0.99693271","0","0.59815962600000006","9","0.571428571","0.857142857","O8","de-protonated","0","-9999","C14 H12 O8","14","12","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"67","307.045429","307.045980843","307.0457787","545266.4","-9999","774916.6","7.15","-1","0.658348799","0.924368886","0","0.554621332","4","0.222222222","1.888888889","N4 S2 P1 O2","de-protonated","0","-9999","C9 H17 O2 N4 P1 S2","9","17","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"68","309.173581","309.174128221","309.174118787","2609273.3","-9999","477801.2","41.81","-1","0.030514121","0.999831065","0","0.599898639","0","0.357142857","2.142857143","S1 O5","de-protonated","0","-9999","C14 H30 O5 S1","14","30","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"69","310.176922","310.177467042","310.177229845","580154.2","-9999","785208.7","7.73","-1","0.764714316","0.899326606","0","0.539595963","5","0.266666667","1.666666667","N3 O4","de-protonated","0","-9999","C15 H25 O4 N3","15","25","4","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"72","311.168089","311.168631889","311.168639483","12457211","-9999","515005.3","207.22","-1","-0.024404326","0.666463923","0.96358357","0.785311782","4","0.176470588","1.647058824","S1 O3","de-protonated","0","-9999","C17 H28 O3 S1","17","28","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"73","312.17147","312.17201071","312.171994318","2313790","-9999","480700.5","36.7","-1","0.052509335","0.66633322","0.96358357","0.78523336","4","0.176470588","1.647058824","13C1 S1 O3","de-protonated","1","72","C16 H28 O3 S1 13C1","16","28","3","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"73","312.17147","312.17201071","312.171750541","2313790","-9999","480700.5","36.7","-1","0.833415719","0.881587563","0","0.528952538","9","0.111111111","1.277777778","N3 O2","de-protonated","0","-9999","C18 H23 O2 N3","18","23","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"76","312.97226","312.972798971","312.972990424","2285684.3","-9999","521806","36.23","-1","-0.611724633","0.93435449","0","0.560612694","13","0.266666667","0.466666667","S1 P1 O4","de-protonated","0","-9999","C15 H7 O4 P1 S1","15","7","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"82","317.138884","317.139413922","317.139447355","730010.8","-9999","752993.2","10.16","-1","-0.105418889","0.997985567","0","0.59879134","8","0.277777778","1.222222222","O5","de-protonated","0","-9999","C18 H22 O5","18","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"84","318.979255","318.979780925","318.979532356","768420.8","-9999","702803.6","10.79","-1","0.779262527","0.895668663","0","0.537401198","7","0.777777778","1","N2 S1 P1 O7","de-protonated","0","-9999","C9 H9 O7 N2 P1 S1","9","9","7","2","1","1","-9999","-9999","-9999","-9999","-9999"
"86","321.209793","321.210314081","321.210504296","831571.5","-9999","510177.6","11.84","-1","-0.592182398","0.938351728","0","0.563011037","0","0.25","2.125","S1 O4","de-protonated","0","-9999","C16 H34 O4 S1","16","34","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"86","321.209793","321.210314081","321.210124174","831571.5","-9999","510177.6","11.84","-1","0.591224556","0.938544743","0","0.563126846","5","0.055555556","1.722222222","N2 P1 O1","de-protonated","0","-9999","C18 H31 O1 N2 P1","18","31","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"88","323.076564","323.077081027","323.07724102","674540.6","-9999","672732.3","9.16","-1","-0.495216459","0.956477172","0","0.573886303","8","0.533333333","1.066666667","O8","de-protonated","0","-9999","C15 H16 O8","15","16","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"88","323.076564","323.077081027","323.077078829","674540.6","-9999","672732.3","9.16","-1","0.006803834","0.9999916","0","0.59999496","3","0.2","2.1","N4 S2 P1 O2","de-protonated","0","-9999","C10 H21 O2 N4 P1 S2","10","21","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"91","325.092215","325.092727649","325.092891084","1855769.5","-9999","485388.2","28.7","-1","-0.502733794","0.955176087","0","0.573105652","7","0.533333333","1.2","O8","de-protonated","0","-9999","C15 H18 O8","15","18","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
