"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
"3","165.019339","165.01937759","165.019332219","525266.1","-9999","1075640.6","7.82","-1","0.2749445","0.986377124","0","0.591826274","6","0.5","0.75","O4","de-protonated","0","-9999","C8 H6 O4","8","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"7","171.066307","171.066345116","171.066282413","1084249.4","-9999","941918.8","18.27","-1","0.366544954","0.975916182","0","0.585549709","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"9","179.035012","179.035049491","179.034982284","569960.8","-9999","1271400.1","8.66","-1","0.375386838","0.974755224","0","0.584853134","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"21","199.061133","199.06116892","199.061197032","742602.9","-9999","902632.9","11.73","-1","-0.141222231","0.996387778","0","0.597832667","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"32","223.049003","223.049037039","223.048932072","505865.9","-9999","895131","7.12","-1","0.47060136","0.960612046","0","0.576367228","2","0.833333333","2.166666667","N2 P1 O5","de-protonated","0","-9999","C6 H13 O5 N2 P1","6","13","5","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"35","239.128723","239.128755778","239.128882671","572415.1","-9999","988137.4","8.15","-1","-0.53064625","0.950190006","0","0.570114003","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"36","241.144417","241.14444962","241.144532735","733052.9","-9999","846332.4","10.97","-1","-0.344670498","0.978674968","0","0.587204981","3","0.307692308","1.692307692","O4","de-protonated","0","-9999","C13 H22 O4","13","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"37","242.175994","242.176026539","242.176167217","781470.3","-9999","931874.7","11.82","-1","-0.580890637","0.94060975","0","0.56436585","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"38","245.048437","245.048469313","245.048538149","628761.7","-9999","850697.6","9.08","-1","-0.280904466","0.985784381","0","0.591470628","9","0.166666667","0.916666667","N2 P1 O2","de-protonated","0","-9999","C12 H11 O2 N2 P1","12","11","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"39","245.048745","245.048777313","245.048918271","702617.8","-9999","895521.3","10.38","-1","-0.575222995","0.941728735","0","0.565037241","4","0.5","1.4","S1 O5","de-protonated","0","-9999","C10 H14 O5 S1","10","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"39","245.048745","245.048777313","245.048538149","702617.8","-9999","895521.3","10.38","-1","0.975989284","0.841272318","0","0.504763391","9","0.166666667","0.916666667","N2 P1 O2","de-protonated","0","-9999","C12 H11 O2 N2 P1","12","11","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"41","249.149414","249.149445992","249.149618115","879103.3","-9999","832667","13.44","-1","-0.690844765","0.917044411","0","0.550226646","5","0.2","1.466666667","O3","de-protonated","0","-9999","C15 H22 O3","15","22","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"42","251.055911","251.055942842","251.056111652","640466.8","-9999","1027798.2","9.21","-1","-0.672398114","0.921238389","0","0.552743033","7","0.5","1","O6","de-protonated","0","-9999","C12 H12 O6","12","12","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"45","253.071551","253.071582684","253.071761716","567214.2","-9999","841089","7.92","-1","-0.707436546","0.91319213","0","0.547915278","6","0.5","1.166666667","O6","de-protonated","0","-9999","C12 H14 O6","12","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"47","253.144326","253.144357678","253.144532735","1800248.3","-9999","688977.3","29.53","-1","-0.69152835","0.916887184","0","0.550132311","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"51","255.123626","255.123657523","255.12379729","791557.3","-9999","762697.8","11.81","-1","-0.54783983","0.946998359","0","0.568199016","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"54","257.139263","257.139294365","257.139447355","1173965.4","-9999","874729.5","18.42","-1","-0.594967191","0.937789014","0","0.562673408","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"58","262.975777","262.975807907","262.975967805","1159947","-9999","772222.4","18.1","-1","-0.608029981","0.935118834","0","0.561071301","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"61","262.993663","262.993693906","262.993725869","769933","-9999","524749.2","11.33","-1","-0.121536799","0.997323375","0","0.598394025","9","0.25","0.75","S1 P1 O3","de-protonated","0","-9999","C12 H9 O3 P1 S1","12","9","3","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"67","265.147337","265.147367737","265.147523916","2861177","-9999","823875.9","47.44","-1","-0.589026354","0.938986673","0","0.563392004","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"68","265.147701","265.147731737","265.147904038","8239225","-9999","732699.2","140.42","-1","-0.649831378","0.92018601","0.99178704","0.948826422","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"68","265.147701","265.147731737","265.147523916","8239225","-9999","732699.2","140.42","-1","0.783794203","0.901798974","0.975158478","0.931142775","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"69","266.151041","266.151071658","266.151258873","983779.2","-9999","805590.4","14.99","-1","-0.70341653","0.914132392","0.99178704","0.945194251","0","0.333333333","2.166666667","13C1 S1 O4","de-protonated","1","68","C11 H26 O4 S1 13C1","11","26","4","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"69","266.151041","266.151071658","266.150878751","983779.2","-9999","805590.4","14.99","-1","0.724804389","0.909079702","0.975158478","0.935511213","5","0.071428571","1.642857143","13C1 N2 P1 O1","de-protonated","1","68","C13 H23 O1 N2 P1 13C1","13","23","1","2","1","-9999","1","-9999","-9999","-9999","-9999"
"69","266.151041","266.151071658","266.151015097","983779.2","-9999","805590.4","14.99","-1","0.212517337","0.991838607","0","0.595103164","5","0.230769231","1.615384615","N3 O3","de-protonated","0","-9999","C13 H21 O3 N3","13","21","3","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"73","267.123656","267.123686582","267.12379729","609671.8","-9999","936078.3","8.52","-1","-0.4144453","0.969314153","0","0.581588492","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"78","269.130976","269.131006424","269.131205146","5937680.5","-9999","744788.9","100.26","-1","-0.738381923","0.905280428","0.980813547","0.935493676","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"80","269.139213","269.13924342399997","269.139447355","4530193.5","-9999","738132.8","76.02","-1","-0.757714095","0.891473834","0.961295167","0.919402367","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"82","270.134329","270.134359346","270.134559981","751313.7","-9999","519539.7","10.92","-1","-0.742723867","0.904752254","0.980813547","0.935176771","4","0.214285714","1.642857143","13C1 P1 O3","de-protonated","1","78","C13 H23 O3 P1 13C1","13","23","3","-9999","1","-9999","1","-9999","-9999","-9999","-9999"
"83","270.142547","270.142577345","270.14280219","929266.5","-9999","826725.9","13.99","-1","-0.83231727","0.881880299","0.961295167","0.913646246","4","0.357142857","1.571428571","13C1 O5","de-protonated","1","80","C13 H22 O5 13C1","13","22","5","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"90","273.134087","273.13411711","273.134361974","848392","-9999","628151.2","12.54","-1","-0.896495262","0.864303766","0","0.51858226","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"91","277.144314","277.144343796","277.144532735","545122.3","-9999","935840","7.33","-1","-0.68173477","0.919127427","0","0.551476456","6","0.25","1.375","O4","de-protonated","0","-9999","C16 H22 O4","16","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"92","279.162891","279.162920638","279.16317398","627846.8","-9999","923710.3","8.71","-1","-0.90750742","0.86119386","0","0.516716316","5","0.066666667","1.666666667","N2 P1 O1","de-protonated","0","-9999","C15 H25 O1 N2 P1","15","25","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"93","279.163291","279.163320638","279.163554103","1397894.9","-9999","775520.3","21.88","-1","-0.836302589","0.880816837","0","0.528490102","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"93","279.163291","279.163320638","279.16317398","1397894.9","-9999","775520.3","21.88","-1","0.525346215","0.951155443","0","0.570693266","5","0.066666667","1.666666667","N2 P1 O1","de-protonated","0","-9999","C15 H25 O1 N2 P1","15","25","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"94","283.110175","283.110204328","283.110469701","982328.3","-9999","729585","14.71","-1","-0.937348548","0.85263403","0","0.511580418","5","0.285714286","1.5","P1 O4","de-protonated","0","-9999","C14 H21 O4 P1","14","21","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"98","285.125854","285.12588317","285.126119766","10940237","-9999","665455.9","184.28","-1","-0.829793314","0.883901087","0.993716553","0.927827274","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"99","285.134132","285.134161169","285.134361974","1161933.6","-9999","739801","17.77","-1","-0.704246537","0.913938617","0","0.54836317","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"100","286.129211","286.129240091","286.129474601","1748373.5","-9999","725741.1","27.75","-1","-0.819592307","0.885250337","0.993716553","0.928636824","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","98","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999","-9999","-9999","-9999"
"101","287.105284","287.105313015","287.105384321","632411.2","-9999","791384.5","8.71","-1","-0.248362165","0.988869964","0","0.593321979","4","0.384615385","1.615384615","P1 O5","de-protonated","0","-9999","C13 H21 O5 P1","13","21","5","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"104","291.100094","291.100122701","291.10029894","630640.4","-9999","878816","8.64","-1","-0.605423694","0.935655607","0","0.561393364","3","0.5","1.75","P1 O6","de-protonated","0","-9999","C12 H21 O6 P1","12","21","6","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"105","293.175558","293.175586539","293.175832864","2118012.5","-9999","713096.5","33.76","-1","-0.840196804","0.879774026","0","0.527864416","5","0.235294118","1.529411765","O4","de-protonated","0","-9999","C17 H26 O4","17","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"107","293.178921","293.178949538","293.179204167","2520188.8","-9999","643852.8","40.55","-1","-0.868509696","0.87208499","0","0.523250994","0","0.285714286","2.142857143","S1 O4","de-protonated","0","-9999","C14 H30 O4 S1","14","30","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"107","293.178921","293.178949538","293.178824045","2520188.8","-9999","643852.8","40.55","-1","0.428044347","0.96730117","0","0.580380702","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"108","293.179398","293.179426538","293.179204167","558844.7","-9999","962845.5","7.43","-1","0.758481427","0.900877173","0","0.540526304","0","0.285714286","2.142857143","S1 O4","de-protonated","0","-9999","C14 H30 O4 S1","14","30","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"110","297.097729","297.097757231","297.097976465","649856.5","-9999","752272.7","8.92","-1","-0.737917863","0.90592121","0","0.543552726","6","0.5","1.285714286","O7","de-protonated","0","-9999","C14 H18 O7","14","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"112","297.152702","297.152730227","297.152989419","4839044","-9999","656095.2","79.37","-1","-0.872251618","0.854101217","0.996090329","0.910896862","4","0.1875","1.625","S1 O3","de-protonated","0","-9999","C16 H26 O3 S1","16","26","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"113","298.156021","298.156049148","298.156344254","863558.1","-9999","757214","12.51","-1","-0.989769116","0.837147568","0.996090329","0.900724672","4","0.1875","1.625","13C1 S1 O3","de-protonated","1","112","C15 H26 O3 S1 13C1","15","26","3","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"113","298.156021","298.156049148","298.156100477","863558.1","-9999","757214","12.51","-1","-0.172154926","0.994636781","0","0.596782069","9","0.117647059","1.235294118","N3 O2","de-protonated","0","-9999","C17 H21 O2 N3","17","21","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"115","299.141493","299.141521071","299.14176983","934918.8","-9999","773405.9","13.71","-1","-0.831577372","0.882077319","0","0.529246391","4","0.266666667","1.666666667","P1 O4","de-protonated","0","-9999","C15 H25 O4 P1","15","25","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"116","301.120725","301.120752915","301.121034385","873864.9","-9999","796642","12.63","-1","-0.934740009","0.853389875","0","0.512033925","4","0.357142857","1.642857143","P1 O5","de-protonated","0","-9999","C14 H23 O5 P1","14","23","5","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"118","301.12898","301.129007915","301.129276594","1216393.4","-9999","693539.2","18.36","-1","-0.892238107","0.865498814","0","0.519299289","4","0.5","1.571428571","O7","de-protonated","0","-9999","C14 H22 O7","14","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"119","303.144638","303.144665757","303.144926658","684686.3","-9999","801792.7","9.46","-1","-0.860649648","0.87423831","0","0.524542986","3","0.5","1.714285714","O7","de-protonated","0","-9999","C14 H24 O7","14","24","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"125","309.061201","309.061228293","309.061428764","619293.1","-9999","729136","8.32","-1","-0.648646393","0.926498262","0","0.555898957","3","0.222222222","2.111111111","N4 S2 P1 O2","de-protonated","0","-9999","C9 H19 O2 N4 P1 S2","9","19","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"126","309.097653","309.09768029","309.097976465","879135.6","-9999","767139.4","12.65","-1","-0.958191715","0.846543467","0","0.50792608","7","0.466666667","1.2","O7","de-protonated","0","-9999","C15 H18 O7","15","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"126","309.097653","309.09768029","309.097814273","879135.6","-9999","767139.4","12.65","-1","-0.433467284","0.966481522","0","0.579888913","2","0.1","2.3","N4 S2 P1 O1","de-protonated","0","-9999","C10 H23 O1 N4 P1 S2","10","23","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"128","309.173787","309.173814284","309.174118787","1883300.9","-9999","634228.9","29.38","-1","-0.984891985","0.838611741","0","0.503167045","0","0.357142857","2.142857143","S1 O5","de-protonated","0","-9999","C14 H30 O5 S1","14","30","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"128","309.173787","309.173814284","309.173738664","1883300.9","-9999","634228.9","29.38","-1","0.244585483","0.989204065","0","0.593522439","5","0.125","1.6875","N2 P1 O2","de-protonated","0","-9999","C16 H27 O2 N2 P1","16","27","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"131","311.102814","311.102841132","311.103079102","736363.5","-9999","525914","10.27","-1","-0.764921408","0.899274915","0","0.539564949","2","0.666666667","2.222222222","N4 S1 O6","de-protonated","0","-9999","C9 H20 O6 N4 S1","9","20","6","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"133","311.113352","311.113379132","311.113626529","545836.3","-9999","794827","7.09","-1","-0.795200405","0.891599774","0","0.534959865","6","0.466666667","1.333333333","O7","de-protonated","0","-9999","C15 H20 O7","15","20","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"133","311.113352","311.113379132","311.11346433800003","545836.3","-9999","794827","7.09","-1","-0.273875488","0.986482135","0","0.591889281","1","0.1","2.5","N4 S2 P1 O1","de-protonated","0","-9999","C10 H25 O1 N4 P1 S2","10","25","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"136","311.168306","311.168333127","311.168639483","19772976","-9999","591053.8","327.52","-1","-0.984533508","0.55852862","0.96358357","0.7205506","4","0.176470588","1.647058824","S1 O3","de-protonated","0","-9999","C17 H28 O3 S1","17","28","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"137","312.171658","312.171685049","312.171994318","3584631.5","-9999","596030.5","57.46","-1","-0.990702965","0.557911122","0.96358357","0.720180101","4","0.176470588","1.647058824","13C1 S1 O3","de-protonated","1","136","C16 H28 O3 S1 13C1","16","28","3","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"137","312.171658","312.171685049","312.171750541","3584631.5","-9999","596030.5","57.46","-1","-0.209797396","0.496022676","0.837042051","0.632430426","9","0.111111111","1.277777778","N3 O2","de-protonated","0","-9999","C18 H23 O2 N3","18","23","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"148","317.066314","317.066340665","317.066514145","556641.7","-9999","709806.2","7.23","-1","-0.547140381","0.947129971","0","0.568277983","5","0.090909091","1.727272727","N4 S2 P1 O1","de-protonated","0","-9999","C11 H19 O1 N4 P1 S2","11","19","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"152","321.09763","321.097656348","321.097976465","555490.3","-9999","532049.2","7.17","-1","-0.996942877","0.834985466","0","0.50099128","8","0.4375","1.125","O7","de-protonated","0","-9999","C16 H18 O7","16","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"152","321.09763","321.097656348","321.097814273","555490.3","-9999","532049.2","7.17","-1","-0.491828357","0.957057741","0","0.574234645","3","0.090909091","2.090909091","N4 S2 P1 O1","de-protonated","0","-9999","C11 H23 O1 N4 P1 S2","11","23","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"155","323.076828","323.076854193","323.077078829","824008.6","-9999","486012.3","11.51","-1","-0.695299586","0.916017483","0","0.54961049","3","0.2","2.1","N4 S2 P1 O2","de-protonated","0","-9999","C10 H21 O2 N4 P1 S2","10","21","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"158","325.09251","325.092536035","325.092728893","3022968.8","-9999","546170.1","47.52","-1","-0.59323972","0.938138349","0","0.56288301","2","0.2","2.3","N4 S2 P1 O2","de-protonated","0","-9999","C10 H23 O2 N4 P1 S2","10","23","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"159","325.128912","325.128938032","325.129114402","620540","-9999","722944.2","8.17","-1","-0.5424618","0.94800646","0","0.568803876","1","0.090909091","2.454545455","N4 S2 P1 O1","de-protonated","0","-9999","C11 H27 O1 N4 P1 S2","11","27","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"162","326.187274","326.187299949","326.187400606","4028123.5","-9999","500827.2","63.98","-1","-0.30858518","0.491434999","0.829532115","0.626673845","9","0.105263158","1.315789474","N3 O2","de-protonated","0","-9999","C19 H25 O2 N3","19","25","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"166","326.988061","326.988086886","326.98798904","2770213.3","-9999","458782","43.37","-1","0.299235097","0.983884061","0","0.590330436","4","0.75","1.625","N2 S2 P1 O6","de-protonated","0","-9999","C8 H13 O6 N2 P1 S2","8","13","6","2","1","2","-9999","-9999","-9999","-9999","-9999"
"167","327.107684","327.107709877","327.107509578","579248.3","-9999","727753.9","7.49","-1","0.612335162","0.934227799","0","0.560536679","2","0.777777778","2.333333333","N4 P1 O7","de-protonated","0","-9999","C9 H21 O7 N4 P1","9","21","7","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"168","327.108179","327.108204877","327.108378958","673072.3","-9999","495983.3","9.03","-1","-0.532179822","0.949909031","0","0.569945419","1","0.2","2.5","N4 S2 P1 O2","de-protonated","0","-9999","C10 H25 O2 N4 P1 S2","10","25","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"173","337.092486","337.092511094","337.092728893","567094.4","-9999","803581.6","7.13","-1","-0.646110465","0.927050407","0","0.556230244","3","0.181818182","2.090909091","N4 S2 P1 O2","de-protonated","0","-9999","C11 H23 O2 N4 P1 S2","11","23","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"174","337.128817","337.128842091","337.129114402","627002.5","-9999","650055.5","8.09","-1","-0.80773605","0.888354919","0","0.533012951","2","0.083333333","2.25","N4 S2 P1 O1","de-protonated","0","-9999","C12 H27 O1 N4 P1 S2","12","27","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"175","337.204871","337.204896085","337.20503879300003","594115.1","-9999","647089.4","7.56","-1","-0.423208785","0.968023912","0","0.580814347","5","0.111111111","1.722222222","N2 P1 O2","de-protonated","0","-9999","C18 H31 O2 N2 P1","18","31","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
