"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"18","187.01476","187.014897044","187.014915544","827926.4","-9999","1047592.5","13.44","-1","-0.098921828","0.998226004","0","0.598935603","9","0.333333333","0.444444444","N2 O3","de-protonated","0","-9999","C9 H4 O3 N2","9","4","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"20","189.092001","189.09213804","189.092103238","543262.4","-9999","767906.2","8.11","-1","0.184046387","0.993872625","0","0.596323575","6","0.166666667","1.166666667","O2","de-protonated","0","-9999","C12 H14 O2","12","14","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"40","212.979601","212.979737987","212.979793338","580732.1","-9999","733625.1","8.53","-1","-0.259886045","0.987819607","0","0.592691764","6","0.285714286","0.857142857","N2 S2 O2","de-protonated","0","-9999","C7 H6 O2 N2 S2","7","6","2","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"41","212.979779","212.979915987","212.979793338","587548.2","-9999","951265.1","8.65","-1","0.57587399","0.941600697","0","0.564960418","6","0.285714286","0.857142857","N2 S2 O2","de-protonated","0","-9999","C7 H6 O2 N2 S2","7","6","2","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"53","221.154566","221.154702969","221.154703496","575776.9","-9999","1202822.1","8.33","-1","-0.002380325","0.999998972","0","0.599999383","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"63","229.072271","229.072407952","229.072631096","511438.6","-9999","1217432.6","7.08","-1","-0.974119383","0.841829134","0","0.505097481","3","0.090909091","1.636363636","S2 O1","de-protonated","0","-9999","C11 H18 O1 S2","11","18","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"68","231.087958","231.088094948","231.088281161","612714.9","-9999","712890.7","8.84","-1","-0.805808795","0.888856318","0","0.533313791","2","0.090909091","1.818181818","S2 O1","de-protonated","0","-9999","C11 H20 O1 S2","11","20","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"77","238.99008","238.99021693","238.990354566","539313","-9999","942511.7","7.46","-1","-0.575904435","0.941594706","0","0.564956824","12","0.230769231","0.384615385","P1 O3","de-protonated","0","-9999","C13 H5 O3 P1","13","5","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"78","239.05671","239.05684693","239.056981032","593340.7","-9999","739798.7","8.41","-1","-0.56096049","0.944501817","0","0.56670109","5","0.083333333","1.333333333","S2 O1","de-protonated","0","-9999","C12 H16 O1 S2","12","16","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"84","241.046414","241.046550926","241.046609596","1019704.4","-9999","1004742.2","15.82","-1","-0.243398627","0.989308025","0","0.593584815","6","0.666666667","1.111111111","N2 O6","de-protonated","0","-9999","C9 H10 O6 N2","9","10","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
