"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
"45","221.154599","221.154520278","221.154703496","547748.8","-9999","811265.9","7.86","-1","-0.828459053","0.88290622","0","0.529743732","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"46","221.154888","221.154809278","221.154703496","1269716.8","-9999","950207.6","20.85","-1","0.47831779","0.959336609","0","0.575601966","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"47","225.149713","225.149632138","225.149618115","601691.8","-9999","862579.8","8.77","-1","0.062280427","0.999296435","0","0.599577861","3","0.230769231","1.692307692","O3","de-protonated","0","-9999","C13 H22 O3","13","22","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"49","227.129039","227.128957077","227.128882671","1041507.5","-9999","919148.5","16.62","-1","0.327597579","0.980715272","0","0.588429163","3","0.333333333","1.666666667","O4","de-protonated","0","-9999","C12 H20 O4","12","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"50","228.124273","228.124190544","228.124131643","726665.7","-9999","1138868.2","10.96","-1","0.258199213","0.98797626","0","0.592785756","3","0.363636364","1.727272727","N1 O4","de-protonated","0","-9999","C11 H19 O4 N1","11","19","4","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"52","229.071919","229.071836037","229.071761716","523944.6","-9999","782031.2","7.34","-1","0.324440714","0.981081631","0","0.588648978","4","0.6","1.4","O6","de-protonated","0","-9999","C10 H14 O6","10","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"53","229.108277","229.108194017","229.108147226","518606.7","-9999","1090783.3","7.25","-1","0.20423270600000001","0.992460162","0","0.595476097","3","0.454545455","1.636363636","O5","de-protonated","0","-9999","C11 H18 O5","11","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"54","231.087282","231.087197957","231.087411781","1603196.5","-9999","835209.2","26.48","-1","-0.925294856","0.856114607","0","0.51366876400000006","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"55","231.087583","231.087498957","231.087411781","4462204.5","-9999","862666.6","77.26","-1","0.377241861","0.974508322","0","0.584704993","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"59","236.105576","236.105489268","236.105718673","3050704.3","-9999","825118.2","52","-1","-0.971620666","0.842572104","0","0.505543262","1","0.444444444","2.222222222","N1 P1 O4","de-protonated","0","-9999","C9 H20 O4 N1 P1","9","20","4","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"64","239.129032","239.128943648","239.128882671","3921360.8","-9999","832630","67.17","-1","0.254999832","0.990122365","0.970429838","0.982245354","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"65","240.132377","240.132288111","240.132237506","707481.8","-9999","731807.8","10.44","-1","0.21073892","0.991974083","0.970429838","0.983356385","4","0.307692308","1.538461538","13C1 O4","de-protonated","1","64","C12 H20 O4 13C1","12","20","4","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"67","241.046471","241.046381621","241.046609596","1613459.4","-9999","844990.5","26.36","-1","-0.945772072","0.85018348","0","0.510110088","6","0.666666667","1.111111111","N2 O6","de-protonated","0","-9999","C9 H10 O6 N2","9","10","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"68","241.046784","241.046694621","241.046609596","3787283.5","-9999","808607.6","64.57","-1","0.352731288","0.977677195","0","0.586606317","6","0.666666667","1.111111111","N2 O6","de-protonated","0","-9999","C9 H10 O6 N2","9","10","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"69","241.14443","241.144340569","241.144532735","796483.8","-9999","642276.1","12","-1","-0.796893013","0.891163919","0","0.534698351","3","0.307692308","1.692307692","O4","de-protonated","0","-9999","C13 H22 O4","13","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"70","241.144687","241.144597568","241.144532735","1829411.9","-9999","823148.5","30.15","-1","0.268857304","0.986969756","0","0.592181854","3","0.307692308","1.692307692","O4","de-protonated","0","-9999","C13 H22 O4","13","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"72","242.176347","242.176257016","242.176167217","2159056.3","-9999","854799.2","35.95","-1","0.370801156","0.975360615","0","0.585216369","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"73","243.08759","243.087499528","243.087411781","628263.9","-9999","885578.8","9","-1","0.360968056","0.976634902","0","0.585980941","4","0.545454545","1.454545455","O6","de-protonated","0","-9999","C11 H16 O6","11","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"74","243.123973","243.123882508","243.12379729","987885.9","-9999","1035696.7","15.3","-1","0.350512575","0.977954028","0","0.586772417","3","0.416666667","1.666666667","O5","de-protonated","0","-9999","C12 H20 O5","12","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"75","243.160363","243.160272489","243.160182799","787572","-9999","1026623.2","11.79","-1","0.368847815","0.975616344","0","0.585369807","2","0.307692308","1.846153846","O4","de-protonated","0","-9999","C13 H24 O4","13","24","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"76","245.049065","245.048973477","245.048918271","847019.4","-9999","920544.1","12.83","-1","0.225283802","0.990833246","0","0.594499948","4","0.5","1.4","S1 O5","de-protonated","0","-9999","C10 H14 O5 S1","10","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"77","245.103199","245.103107448","245.103061845","553204.3","-9999","921597.7","7.68","-1","0.186054222","0.993738625","0","0.596243175","3","0.545454545","1.636363636","O6","de-protonated","0","-9999","C11 H18 O6","11","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"78","245.139589","245.139497428","245.139447355","1048250.2","-9999","814502.4","16.35","-1","0.204265833","0.992457726","0","0.595474635","2","0.416666667","1.833333333","O5","de-protonated","0","-9999","C12 H22 O5","12","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"79","249.149795","249.14970128","249.149618115","1155647.6","-9999","817992.9","18.15","-1","0.333792478","0.97998644","0","0.587991864","5","0.2","1.466666667","O3","de-protonated","0","-9999","C15 H22 O3","15","22","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"80","251.078711","251.078616246","251.07857843","569508.9","-9999","525961.8","7.89","-1","0.150613619","0.995892394","0","0.597535436","7","0.4","1.2","N4 O4","de-protonated","0","-9999","C10 H12 O4 N4","10","12","4","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"81","251.096031","251.095936237","251.095868465","1506927.6","-9999","763053.6","24.19","-1","0.269906807","0.986868501","0","0.592121101","1","0.5","2","S1 O5","de-protonated","0","-9999","C10 H20 O5 S1","10","20","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"82","251.12907","251.128975219","251.128882671","694644.7","-9999","910490.9","10.07","-1","0.368530901","0.975657713","0","0.585394628","5","0.285714286","1.428571429","O4","de-protonated","0","-9999","C14 H20 O4","14","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"86","253.144386","253.14429014","253.144532735","8194215.5","-9999","777312.8","140.43","-1","-0.958327712","0.916980173","0.825930207","0.880560187","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"87","253.144701","253.144605139","253.144532735","19068072","-9999","745768.7","329.45","-1","0.286020044","0.986361341","0.972477681","0.980807877","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"90","254.148051","254.147954602","254.14788757","3605821.3","-9999","809595.3","60.42","-1","0.263751126","0.987456913","0.825930207","0.922846231","4","0.285714286","1.571428571","13C1 O4","de-protonated","1","86","C13 H22 O4 13C1","13","22","4","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"90","254.148051","254.147954602","254.14788757","3605821.3","-9999","809595.3","60.42","-1","0.263751126","0.987456913","0.972477681","0.98146522","4","0.285714286","1.571428571","13C1 O4","de-protonated","1","87","C13 H22 O4 13C1","13","22","4","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"94","255.06154","255.061443112","255.061411508","5554115.5","-9999","809166.1","94.15","-1","0.123911044","0.998307302","0.989086926","0.994619152","5","0.166666667","1.416666667","S1 P1 O2","de-protonated","0","-9999","C12 H17 O2 P1 S1","12","17","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"96","255.062441","255.062344112","255.062259661","50214340","-9999","797157.1","867.39","-1","0.331100623","0.986087926","0.983741534","0.985149369","6","0.6","1.2","N2 O6","de-protonated","0","-9999","C10 H12 O6 N2","10","12","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"97","255.062982","255.062885112","255.063129041","4324804","-9999","1100816.4","72.87","-1","-0.956347112","0.423543052","0.893676603","0.611596473","5","0.090909091","1.454545455","N2 S2 O1","de-protonated","0","-9999","C11 H16 O1 N2 S2","11","16","1","2","-9999","2","-9999","-9999","-9999","-9999","-9999"
"100","255.123983","255.123886079","255.12379729","1757260.8","-9999","780090.9","28.41","-1","0.348022774","0.978262698","0","0.586957619","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"101","255.160335","255.16023806","255.160182799","887122.1","-9999","872148.5","13.35","-1","0.216570099","0.991525695","0","0.594915417","3","0.285714286","1.714285714","O4","de-protonated","0","-9999","C14 H24 O4","14","24","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"102","255.196719","255.19662204","255.196568309","543319.3","-9999","944214.6","7.4","-1","0.210548376","0.991988532","0","0.595193119","2","0.2","1.866666667","O3","de-protonated","0","-9999","C15 H28 O3","15","28","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"105","256.064849","256.064751575","256.064766343","644436.8","-9999","832591.5","9.14","-1","-0.057671625","0.999396681","0.989086926","0.995272779","5","0.166666667","1.416666667","13C1 S1 P1 O2","de-protonated","1","94","C11 H17 O2 P1 S1 13C1","11","17","2","-9999","1","1","1","-9999","-9999","-9999","-9999"
"105","256.064849","256.064751575","256.064902688","644436.8","-9999","832591.5","9.14","-1","-0.590136679","0.938763631","0","0.563258179","5","0.363636364","1.363636364","N1 S1 O4","de-protonated","0","-9999","C11 H15 O4 N1 S1","11","15","4","1","-9999","1","-9999","-9999","-9999","-9999","-9999"
"105","256.064849","256.064751575","256.064522566","644436.8","-9999","832591.5","9.14","-1","0.894341889","0.864908756","0","0.518945253","10","0.076923077","0.923076923","N3 P1 O1","de-protonated","0","-9999","C13 H12 O1 N3 P1","13","12","1","3","1","-9999","-9999","-9999","-9999","-9999","-9999"
"107","256.065797","256.065699574","256.065614496","6019669","-9999","795867.4","102.21","-1","0.332253321","0.986042591","0.983741534","0.985122168","6","0.6","1.2","13C1 N2 O6","de-protonated","1","96","C9 H12 O6 N2 13C1","9","12","6","2","-9999","-9999","1","-9999","-9999","-9999","-9999"
"109","257.049092","257.048994048","257.048918271","548064.8","-9999","727324.7","7.47","-1","0.294794029","0.984355143","0","0.590613086","5","0.454545455","1.272727273","S1 O5","de-protonated","0","-9999","C11 H14 O5 S1","11","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"110","257.066631","257.066533038","257.066676336","1074531.3","-9999","943427.4","16.59","-1","-0.557433784","0.945178018","0","0.567106811","5","0.636363636","1.272727273","O7","de-protonated","0","-9999","C11 H14 O7","11","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"110","257.066631","257.066533038","257.066504654","1074531.3","-9999","943427.4","16.59","-1","0.110415901","0.991916437","0.983741534","0.988646476","6","0.6","1.2","N2 O5 18O1","de-protonated","1","96","C10 H12 O5 N2 18O1","10","12","5","2","-9999","-9999","-9999","-9999","1","-9999","-9999"
"111","257.103236","257.103138019","257.103061845","718568.4","-9999","926425.3","10.42","-1","0.296275695","0.984198734","0","0.590519241","4","0.5","1.5","O6","de-protonated","0","-9999","C12 H18 O6","12","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"113","257.139619","257.139520999","257.139447355","2386925.5","-9999","842453.9","39.12","-1","0.286399255","0.985226964","0","0.591136179","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"115","257.175997","257.17589898","257.175832864","1277554.6","-9999","859874.6","20.01","-1","0.257083668","0.988079312","0","0.592847587","2","0.285714286","1.857142857","O4","de-protonated","0","-9999","C14 H26 O4","14","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"117","258.982141","258.982042012","258.981901338","549740.3","-9999","923506.5","7.46","-1","0.543180262","0.9478723","0","0.56872338","11","0.363636364","0.363636364","N2 S1 O4","de-protonated","0","-9999","C11 H4 O4 N2 S1","11","4","4","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"119","259.082495","259.082395958","259.0823264","525369.9","-9999","907301.3","7.04","-1","0.268477912","0.987006265","0","0.592203759","4","0.636363636","1.454545455","O7","de-protonated","0","-9999","C11 H16 O7","11","16","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"120","259.118887","259.118787939","259.11871191","1291518.9","-9999","851889.6","20.24","-1","0.293413912","0.984500148","0","0.590700089","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"121","259.130139","259.130039933","259.129945299","1180544.4","-9999","687910.7","18.33","-1","0.365197918","0.976090741","0","0.585654445","3","0.454545455","1.818181818","N2 O5","de-protonated","0","-9999","C11 H20 O5 N2","11","20","5","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"122","259.155238","259.155138919","259.155097419","683331.8","-9999","891035.7","9.76","-1","0.160136575","0.995357789","0","0.597214673","2","0.384615385","1.846153846","O5","de-protonated","0","-9999","C13 H24 O5","13","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"125","261.098139","261.098038878","261.097976465","635269.4","-9999","778044.6","8.89","-1","0.239042573","0.989685342","0","0.593811205","3","0.636363636","1.636363636","O7","de-protonated","0","-9999","C11 H18 O7","11","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"126","261.134539","261.134438859","261.134361974","727306.2","-9999","938394.6","10.46","-1","0.294425752","0.984393901","0","0.590636341","2","0.5","1.833333333","O6","de-protonated","0","-9999","C12 H22 O6","12","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"129","262.976159","262.976057872","262.975967805","1384565.1","-9999","729812.8","21.73","-1","0.342493825","0.978940615","0","0.587364369","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"131","263.043822","263.043720836","263.043846691","572541.6","-9999","1520468.7","7.81","-1","-0.478458011","0.959313256","0","0.575587954","4","0.75","1.625","N2 P1 O6","de-protonated","0","-9999","C8 H13 O6 N2 P1","8","13","6","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"132","263.044192","263.044090836","263.043846691","1891837.6","-9999","812687.6","30.43","-1","0.928150835","0.85529272","0","0.513175632","4","0.75","1.625","N2 P1 O6","de-protonated","0","-9999","C8 H13 O6 N2 P1","8","13","6","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"134","265.058","265.057897757","265.057842986","2566132.8","-9999","723038.4","41.77","-1","0.206638971","0.992282139","0","0.595369283","8","0.5","1","N4 O5","de-protonated","0","-9999","C10 H10 O5 N4","10","10","5","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"135","265.147727","265.147624709","265.147523916","2526975.5","-9999","827341","41.1","-1","0.380139089","0.974120395","0","0.584472237","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"136","265.148063","265.147960709","265.147904038","6064383.5","-9999","746791.4","101.44","-1","0.213730666","0.984612948","0.97841764","0.982134825","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"139","266.151456","266.151353171","266.151258873","958327","-9999","832428.6","14.34","-1","0.354300771","0.977480361","0.97841764","0.977855273","0","0.333333333","2.166666667","13C1 S1 O4","de-protonated","1","136","C11 H26 O4 S1 13C1","11","26","4","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"142","267.073625","267.073521677","267.07349305","676642.8","-9999","725527","9.53","-1","0.1071875","0.997917478","0","0.598750487","7","0.5","1.2","N4 O5","de-protonated","0","-9999","C10 H12 O5 N4","10","12","5","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"143","267.087512","267.08740867","267.087411781","640100.4","-9999","906699","8.91","-1","-0.011648882","0.999975378","0","0.599985227","6","0.461538462","1.230769231","O6","de-protonated","0","-9999","C13 H16 O6","13","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"144","267.123947","267.12384365","267.12379729","948840.6","-9999","757661.5","14.18","-1","0.173551965","0.994549621","0","0.596729773","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"146","269.129556","269.129451575","269.129551376","697164.6","-9999","919666.7","9.83","-1","-0.370826404","0.975357302","0","0.585214381","9","0.125","1.125","N2 O2","de-protonated","0","-9999","C16 H18 O2 N2","16","18","2","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"149","269.131387","269.131282574","269.131205146","6736076.5","-9999","736516.1","112.3","-1","0.287697576","0.98613328","0.990361191","0.987824444","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"152","269.13932","269.13921557","269.139447355","2550221.8","-9999","566665.3","41.27","-1","-0.861205398","0.874086527","0","0.524451916","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"153","269.139629","269.13952457","269.139447355","6076621.5","-9999","712974.6","101.11","-1","0.286897705","0.989257781","0.997162798","0.992419788","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"154","269.176","269.175895551","269.175832864","1518161.8","-9999","683735.4","23.76","-1","0.232883662","0.990207429","0","0.594124458","3","0.266666667","1.733333333","O4","de-protonated","0","-9999","C15 H26 O4","15","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"155","269.212368","269.212263531","269.212218373","706581.8","-9999","576281.3","9.99","-1","0.167740602","0.994907605","0","0.596944563","2","0.1875","1.875","O3","de-protonated","0","-9999","C16 H30 O3","16","30","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"156","270.134436","270.134331037","270.134559981","610171.7","-9999","843984.4","8.35","-1","0.26674031","0.987172833","0.990361191","0.988448176","4","0.214285714","1.642857143","13C1 P1 O3","de-protonated","1","149","C13 H23 O3 P1 13C1","13","23","3","-9999","1","-9999","1","-9999","-9999","-9999","-9999"
"157","270.134737","270.134632037","270.134559981","934843.7","-9999","814372.4","13.86","-1","0.26674031","0.987172833","0.990361191","0.988448176","4","0.214285714","1.642857143","13C1 P1 O3","de-protonated","1","149","C13 H23 O3 P1 13C1","13","23","3","-9999","1","-9999","1","-9999","-9999","-9999","-9999"
"157","270.134737","270.134632037","270.134696327","934843.7","-9999","814372.4","13.86","-1","-0.237991804","0.989775359","0","0.593865216","4","0.384615385","1.615384615","N1 O5","de-protonated","0","-9999","C13 H21 O5 N1","13","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"158","270.142959","270.142854033","270.14280219","897340.6","-9999","943810.1","13.22","-1","0.191909172","0.993339682","0.997162798","0.994868928","4","0.357142857","1.571428571","13C1 O5","de-protonated","1","153","C13 H22 O5 13C1","13","22","5","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"161","271.118874","271.11876851","271.11871191","869414.7","-9999","852935.5","12.75","-1","0.208764605","0.99212317","0","0.595273902","4","0.461538462","1.538461538","O6","de-protonated","0","-9999","C13 H20 O6","13","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"162","271.15527","271.15516449","271.155097419","1119146.6","-9999","856833.3","16.99","-1","0.247353423","0.988959692","0","0.593375815","3","0.357142857","1.714285714","O5","de-protonated","0","-9999","C14 H24 O5","14","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"164","271.191675","271.191569471","271.191482928","2278830.5","-9999","808726.1","36.66","-1","0.319118751","0.981691525","0","0.589014915","2","0.266666667","1.866666667","O4","de-protonated","0","-9999","C15 H28 O4","15","28","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"167","273.098179","273.09807244899997","273.097976465","1149560.5","-9999","829253.4","17.4","-1","0.351465291","0.97783536","0","0.586701216","4","0.583333333","1.5","O7","de-protonated","0","-9999","C12 H18 O7","12","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"169","273.134538","273.13443143","273.134361974","2620028.3","-9999","801622.3","42.22","-1","0.254291074","0.988335377","0","0.593001226","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"170","273.170914","273.17080741","273.170747484","1024640.1","-9999","775425.4","15.3","-1","0.219374849","0.991305739","0","0.594783443","2","0.357142857","1.857142857","O5","de-protonated","0","-9999","C14 H26 O5","14","26","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"171","273.207355","273.207248391","273.207132993","634627.9","-9999","890798.3","8.71","-1","0.422382523","0.968146641","0","0.580887984","1","0.266666667","2","O4","de-protonated","0","-9999","C15 H30 O4","15","30","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"172","274.093406","274.093298916","274.093225437","886495.4","-9999","914362.4","12.96","-1","0.26808055","0.987044449","0","0.59222667","4","0.636363636","1.545454545","N1 O7","de-protonated","0","-9999","C11 H17 O7 N1","11","17","7","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
