"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"0","161.08206","161.081923144","161.081932477","734010.1","-9999","1191280.8","11.71","-1","-0.057940322","0.999391048","0","0.599634629","1","0.571428571","2","O4","de-protonated","0","-9999","C7 H14 O4","7","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"1","163.040181","163.040046459","163.040067664","571309.4","-9999","1154582.1","8.67","-1","-0.130061062","0.996935342","0","0.598161205","6","0.333333333","0.888888889","O3","de-protonated","0","-9999","C9 H8 O3","9","8","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"2","165.019466","165.019333799","165.019332219","519136.2","-9999","1259860.5","7.7","-1","0.009573254","0.999983371","0","0.599990023","6","0.5","0.75","O4","de-protonated","0","-9999","C8 H6 O4","8","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"6","171.066416","171.066290948","171.066282413","2029075.9","-9999","1061113.3","35.9","-1","0.049895924","0.999548367","0","0.59972902","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"8","173.082039","173.081916331","173.081932477","964564.3","-9999","896457","16.02","-1","-0.093284966","0.998422264","0","0.599053358","2","0.5","1.75","O4","de-protonated","0","-9999","C8 H14 O4","8","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"12","189.076912","189.076808241","189.076847097","875870.7","-9999","1012050.1","14.32","-1","-0.205499927","0.992366665","0","0.595419999","2","0.625","1.75","O5","de-protonated","0","-9999","C8 H14 O5","8","14","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"13","190.957622","190.957520465","190.95734036","520751.9","-9999","716190.7","7.68","-1","0.943169011","0.850942342","0","0.510565405","4","0.8","1","S1 P1 O4","de-protonated","0","-9999","C5 H5 O4 P1 S1","5","5","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"17","199.061292","199.061200046","199.061197032","1974907.3","-9999","986890.9","34.44","-1","0.015138055","0.99995842","0","0.599975052","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"19","205.108225","205.108140195","205.108147226","644070.3","-9999","1007080.3","9.81","-1","-0.034278904","0.999786813","0","0.599872088","1","0.555555556","2","O5","de-protonated","0","-9999","C9 H18 O5","9","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"25","209.009215","209.009134807","209.009161458","509120.9","-9999","1363726.9","7.29","-1","-0.127514386","0.997054007","0","0.598232404","7","0.666666667","0.666666667","O6","de-protonated","0","-9999","C9 H6 O6","9","6","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"26","209.154776","209.154695979","209.154703496","1548818.3","-9999","857421.6","26.22","-1","-0.035939822","0.999765655","0","0.599859393","3","0.153846154","1.692307692","O2","de-protonated","0","-9999","C13 H22 O2","13","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
