"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","18O","33S","34S"
"171","271.119369","271.119367114","271.11958129","1211192.8","-9999","564181.6","18.46","-1","-0.789965918","0.892943157","0","0.535765894","3","0.071428571","1.714285714","S2 O1","de-protonated","0","-9999","C14 H24 O1 S2","14","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"175","273.097919","273.097916953","273.097976465","698516.6","-9999","871480.2","9.75","-1","-0.217914855","0.991420582","0","0.594852349","4","0.583333333","1.5","O7","de-protonated","0","-9999","C12 H18 O7","12","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"176","273.098649","273.098646953","273.098845845","1172372.6","-9999","437042.6","17.7","-1","-0.728278565","0.908247366","0","0.544948419","3","0.153846154","1.692307692","S2 O2","de-protonated","0","-9999","C13 H22 O2 S2","13","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"177","273.135087","273.13508495","273.135231354","1307160.6","-9999","549744.1","19.96","-1","-0.536014199","0.949203332","0","0.569521999","2","0.071428571","1.857142857","S2 O1","de-protonated","0","-9999","C14 H26 O1 S2","14","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"179","274.093902","274.093899871","274.094094817","1369729.1","-9999","613829.4","21.01","-1","-0.711235834","0.912299466","0","0.547379679","3","0.166666667","1.75","N1 S2 O2","de-protonated","0","-9999","C12 H21 O2 N1 S2","12","21","2","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"180","275.114356","275.114353788","275.114495909","755951","-9999","729398.6","10.71","-1","-0.516589165","0.95273147","0","0.571638882","2","0.153846154","1.846153846","S2 O2","de-protonated","0","-9999","C13 H24 O2 S2","13","24","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"181","277.023942","277.023939632","277.023980626","635321.1","-9999","461509.3","8.68","-1","-0.147981343","0.996034434","0","0.59762066","4","0.222222222","1.666666667","N2 S2 P1 O2","de-protonated","0","-9999","C9 H15 O2 N2 P1 S2","9","15","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"183","277.060377","277.060374629","277.060366136","20056764","-9999","499590.9","334.74","-1","0.030655026","0.664026726","0.925283829","0.768529568","3","0.1","1.9","N2 S2 P1 O1","de-protonated","0","-9999","C10 H19 O1 N2 P1 S2","10","19","1","2","1","2","-9999","-9999","-9999","-9999","-9999"
"184","277.144475","277.144472622","277.144532735","613445.7","-9999","830898.6","8.31","-1","-0.216900897","0.991499897","0","0.594899938","6","0.25","1.375","O4","de-protonated","0","-9999","C16 H22 O4","16","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"188","278.063781","278.063778547","278.063720971","2209189.3","-9999","506474","34.89","-1","0.207061352","0.661500452","0.925283829","0.767013803","3","0.1","1.9","13C1 N2 S2 P1 O1","de-protonated","1","183","C9 H19 O1 N2 P1 S2 13C1","9","19","1","2","1","2","1","-9999","-9999","-9999","-9999"
"188","278.063781","278.063778547","278.063857316","2209189.3","-9999","506474","34.89","-1","-0.283277988","0.985544886","0","0.591326931","3","0.333333333","1.888888889","N3 S2 O3","de-protonated","0","-9999","C9 H17 O3 N3 S2","9","17","3","3","-9999","2","-9999","-9999","-9999","-9999","-9999"
"189","279.051665","279.051662466","279.051895651","568139.1","-9999","805544.3","7.5","-1","-0.835633043","0.880995767","0","0.52859746","7","0.142857143","1.142857143","S2 O2","de-protonated","0","-9999","C14 H16 O2 S2","14","16","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"191","279.057432","279.057429466","279.057388756","6433163.5","-9999","483420.3","105.39","-1","0.145885025","0.993675602","0.974189298","0.98588108","3","0.444444444","1.888888889","N2 S1 P1 O4","de-protonated","0","-9999","C9 H17 O4 N2 P1 S1","9","17","4","2","1","1","-9999","-9999","-9999","-9999","-9999"
"192","279.08843","279.088427463","279.088281161","557966.9","-9999","1000983.1","7.33","-1","0.524216428","0.951360115","0","0.570816069","6","0.066666667","1.333333333","S2 O1","de-protonated","0","-9999","C15 H20 O1 S2","15","20","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"196","280.060808","280.060805384","280.060743591","831986.1","-9999","579700","11.9","-1","0.220642325","0.991205428","0.974189298","0.984398976","3","0.444444444","1.888888889","13C1 N2 S1 P1 O4","de-protonated","1","191","C8 H17 O4 N2 P1 S1 13C1","8","17","4","2","1","1","1","-9999","-9999","-9999","-9999"
"196","280.060808","280.060805384","280.060879936","831986.1","-9999","579700","11.9","-1","-0.266200572","0.987224358","0","0.592334615","3","0.75","1.875","N3 S1 O6","de-protonated","0","-9999","C8 H15 O6 N3 S1","8","15","6","3","-9999","1","-9999","-9999","-9999","-9999","-9999"
"199","281.053499","281.053496303","281.053626985","1457878.4","-9999","528947.3","22.35","-1","-0.464972522","0.961530392","0","0.576918235","7","0.090909091","1.272727273","N4 S2 O1","de-protonated","0","-9999","C11 H14 O1 N4 S2","11","14","1","4","-9999","2","-9999","-9999","-9999","-9999","-9999"
"202","281.072946","281.072943301","281.07303882","735960.3","-9999","620703.7","10.3","-1","-0.339836304","0.979262761","0","0.587557656","2","0.444444444","2.111111111","N2 S1 P1 O4","de-protonated","0","-9999","C9 H19 O4 N2 P1 S1","9","19","4","2","1","1","-9999","-9999","-9999","-9999","-9999"
"204","281.10379","281.103787299","281.103931225","542043.4","-9999","566688.2","7.06","-1","-0.512004374","0.953547063","0","0.572128238","5","0.066666667","1.466666667","S2 O1","de-protonated","0","-9999","C15 H22 O1 S2","15","22","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"208","283.06910800000003","283.069105138","283.069277049","773407.4","-9999","760404","10.86","-1","-0.607311892","0.935266926","0","0.561160156","6","0.090909091","1.454545455","N4 S2 O1","de-protonated","0","-9999","C11 H16 O1 N4 S2","11","16","1","4","-9999","2","-9999","-9999","-9999","-9999","-9999"
"209","283.083037","283.083034137","283.08319578","567392.8","-9999","760740","7.44","-1","-0.571009684","0.942554329","0","0.565532597","5","0.142857143","1.428571429","S2 O2","de-protonated","0","-9999","C14 H20 O2 S2","14","20","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"210","283.119467","283.119464134","283.11958129","1358884.4","-9999","563193.6","20.57","-1","-0.413802436","0.969407805","0","0.581644683","4","0.066666667","1.6","S2 O1","de-protonated","0","-9999","C15 H24 O1 S2","15","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"214","285.098688","285.098684972","285.098845845","865702.7","-9999","554992.5","12.38","-1","-0.564268766","0.943864063","0","0.566318438","4","0.142857143","1.571428571","S2 O2","de-protonated","0","-9999","C14 H22 O2 S2","14","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"215","285.124688","285.12468497","285.124465995","1447145.3","-9999","447080.9","22.03","-1","0.767997201","0.898505897","0","0.539103538","9","0.1875","1.125","N2 O3","de-protonated","0","-9999","C16 H18 O3 N2","16","18","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"217","285.135105","285.135101969","285.135231354","1794794.3","-9999","511377.7","27.8","-1","-0.45376609","0.96332836","0","0.577997016","3","0.066666667","1.733333333","S2 O1","de-protonated","0","-9999","C15 H26 O1 S2","15","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"222","287.055925","287.055921812","287.056111652","730084.4","-9999","636820.1","10.07","-1","-0.6613322","0.923708764","0","0.554225258","10","0.4","0.8","O6","de-protonated","0","-9999","C15 H12 O6","15","12","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"223","287.077958","287.077954811","287.0781104","672614.6","-9999","744925.9","9.12","-1","-0.541975072","0.948097258","0","0.568858355","4","0.230769231","1.538461538","S2 O3","de-protonated","0","-9999","C13 H20 O3 S2","13","20","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"225","287.114262","287.114258808","287.114495909","1087530","-9999","674448.9","15.96","-1","-0.825808167","0.88360903","0","0.530165418","3","0.142857143","1.714285714","S2 O2","de-protonated","0","-9999","C14 H24 O2 S2","14","24","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"226","287.114556","287.114552808","287.114495909","882858.1","-9999","670620.9","12.59","-1","0.198173486","0.992899344","0","0.595739607","3","0.142857143","1.714285714","S2 O2","de-protonated","0","-9999","C14 H24 O2 S2","14","24","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"227","287.15067","287.150666805","287.150881418","664813.6","-9999","664767.2","8.99","-1","-0.747390427","0.903611411","0","0.542166846","2","0.066666667","1.866666667","S2 O1","de-protonated","0","-9999","C15 H28 O1 S2","15","28","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"233","289.129978","289.129974643","289.130145974","878443.4","-9999","552951.4","12.51","-1","-0.592572691","0.938273001","0","0.562963801","2","0.142857143","1.857142857","S2 O2","de-protonated","0","-9999","C14 H26 O2 S2","14","26","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"234","289.166369","289.16636564","289.16653148300003","576302.9","-9999","571324.4","7.53","-1","-0.573520562","0.942062969","0","0.565237781","1","0.066666667","2","S2 O1","de-protonated","0","-9999","C15 H30 O1 S2","15","30","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"236","291.039682","291.039678487","291.039630691","4487713","-9999","538729.1","71.55","-1","0.164225568","0.497559138","0.902398978","0.659495074","4","0.2","1.7","N2 S2 P1 O2","de-protonated","0","-9999","C10 H17 O2 N2 P1 S2","10","17","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"237","291.101098","291.101094482","291.10116832","779367","-9999","609616","10.8","-1","-0.253651605","0.988393628","0","0.593036177","2","0.076923077","1.923076923","S2 P1 O1","de-protonated","0","-9999","C13 H25 O1 P1 S2","13","25","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"243","292.104675","292.1046714","292.104659501","1039046.1","-9999","421650.4","15.06","-1","0.040735552","0.999698952","0","0.599819371","2","0.25","1.916666667","N1 S2 O3","de-protonated","0","-9999","C12 H23 O3 N1 S2","12","23","3","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"245","292.987332","292.987328328","292.987380642","1729753.6","-9999","606120.9","26.37","-1","-0.178553403","0.994231877","0","0.596539126","10","0.545454545","0.545454545","N2 S1 O6","de-protonated","0","-9999","C11 H6 O6 N2 S1","11","6","6","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"246","293.036729","293.036725324","293.036653311","1466846.3","-9999","513406.3","22.06","-1","0.24574793","0.989101764","0","0.593461058","4","0.555555556","1.666666667","N2 S1 P1 O5","de-protonated","0","-9999","C9 H15 O5 N2 P1 S1","9","15","5","2","1","1","-9999","-9999","-9999","-9999","-9999"
"247","293.067521","293.067517321","293.067545716","675937.2","-9999","812176","9.11","-1","-0.0968871","0.998298171","0","0.598978903","7","0.133333333","1.2","S2 O2","de-protonated","0","-9999","C15 H18 O2 S2","15","18","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"251","293.175809","293.175805312","293.175832864","9314539","-9999","574764.1","150.62","-1","-0.093975997","0.499199411","0.844689208","0.637395329","5","0.235294118","1.529411765","O4","de-protonated","0","-9999","C17 H26 O4","17","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"253","294.177514","294.177510231","294.17744432","720330.1","-9999","527321.6","9.83","-1","0.224049654","0.99093295","0","0.59455977","0","0.083333333","2.5","N3 S1 P1 O1","de-protonated","0","-9999","C12 H30 O1 N3 P1 S1","12","30","1","3","1","1","-9999","-9999","-9999","-9999","-9999"
"255","295.119512","295.119508154","295.11958129","1093219","-9999","570875.9","15.94","-1","-0.247817888","0.988918422","0","0.593351053","5","0.0625","1.5","S2 O1","de-protonated","0","-9999","C16 H24 O1 S2","16","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"256","295.155125","295.155121151","295.155097419","612390.4","-9999","688788.5","8.06","-1","0.080404165","0.998827653","0","0.599296592","5","0.3125","1.5","O5","de-protonated","0","-9999","C16 H24 O5","16","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"260","297.062266","297.062261995","297.062460335","587098.6","-9999","610633.6","7.6","-1","-0.667672326","0.922297587","0","0.553378552","6","0.214285714","1.285714286","S2 O3","de-protonated","0","-9999","C14 H18 O3 S2","14","18","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"261","297.098816","297.098811992","297.098845845","987614","-9999","705421.1","14.11","-1","-0.113944299","0.997646969","0","0.598588182","5","0.133333333","1.466666667","S2 O2","de-protonated","0","-9999","C15 H22 O2 S2","15","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"262","297.135157","297.135152989","297.135231354","1728353.5","-9999","606320","26.17","-1","-0.263735264","0.987458412","0","0.592475047","4","0.0625","1.625","S2 O1","de-protonated","0","-9999","C16 H26 O1 S2","16","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"270","299.11443","299.114425827","299.114495909","1338397","-9999","567583.8","19.82","-1","-0.234297721","0.990088741","0","0.594053245","4","0.133333333","1.6","S2 O2","de-protonated","0","-9999","C15 H24 O2 S2","15","24","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"271","299.150907","299.150902824","299.150881418","1597984.5","-9999","543857.7","24.04","-1","0.071555281","0.999071385","0","0.599442831","3","0.0625","1.75","S2 O1","de-protonated","0","-9999","C16 H28 O1 S2","16","28","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"279","301.048853","301.048848669","301.049132746","1035989.3","-9999","438591.7","14.79","-1","-0.943623866","0.850809842","0","0.510485905","5","0.153846154","1.461538462","S2 P1 O2","de-protonated","0","-9999","C13 H19 O2 P1 S2","13","19","2","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"280","301.093606","301.093601666","301.093760464","751577.6","-9999","776919.5","10.2","-1","-0.527405956","0.950781282","0","0.570468769","4","0.214285714","1.571428571","S2 O3","de-protonated","0","-9999","C14 H22 O3 S2","14","22","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"281","301.130112","301.130107663","301.130145974","1602653.1","-9999","547547.4","23.95","-1","-0.127223978","0.997067391","0","0.598240435","3","0.133333333","1.733333333","S2 O2","de-protonated","0","-9999","C15 H26 O2 S2","15","26","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"283","301.166574","301.16656966","301.16653148300003","1008224.6","-9999","626576.6","14.35","-1","0.126762745","0.997088585","0","0.598253151","2","0.0625","1.875","S2 O1","de-protonated","0","-9999","C16 H30 O1 S2","16","30","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"289","303.003765","303.00376051","303.00389663","871441.1","-9999","654741.1","12.13","-1","-0.449237069","0.964043486","0","0.578426092","15","0.055555556","0.5","S1 P1 O1","de-protonated","0","-9999","C18 H9 O1 P1 S1","18","9","1","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"290","303.003991","303.00398651","303.00389663","850961.1","-9999","562489","11.8","-1","0.296627866","0.984161447","0","0.590496868","15","0.055555556","0.5","S1 P1 O1","de-protonated","0","-9999","C18 H9 O1 P1 S1","18","9","1","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"290","303.003991","303.00398651","303.004093335","850961.1","-9999","562489","11.8","-1","-0.352553293","0.977699466","0","0.586619679","7","0.875","1","N4 S1 O7","de-protonated","0","-9999","C8 H8 O7 N4 S1","8","8","7","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"291","303.051027","303.051022506","303.051026271","724245.6","-9999","691985.9","9.75","-1","-0.012426071","0.999971983","0","0.59998319","10","0.466666667","0.8","O7","de-protonated","0","-9999","C15 H12 O7","15","12","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"291","303.051027","303.051022506","303.05086408","724245.6","-9999","691985.9","9.75","-1","0.522768998","0.95162175","0","0.57097305","5","0.1","1.7","N4 S2 P1 O1","de-protonated","0","-9999","C10 H17 O1 N4 P1 S2","10","17","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"292","303.109326","303.109321501","303.109410529","627867.3","-9999","737042.9","8.19","-1","-0.293714985","0.984468572","0","0.590681143","3","0.214285714","1.714285714","S2 O3","de-protonated","0","-9999","C14 H24 O3 S2","14","24","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"293","303.145725","303.145720498","303.145796038","1107038.8","-9999","390391.8","15.94","-1","-0.249187357","0.988796298","0","0.593277779","2","0.133333333","1.866666667","S2 O2","de-protonated","0","-9999","C15 H28 O2 S2","15","28","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"298","305.161413","305.161408333","305.161446103","587874.6","-9999","830956.2","7.54","-1","-0.123768029","0.997224333","0","0.5983346","1","0.133333333","2","S2 O2","de-protonated","0","-9999","C15 H30 O2 S2","15","30","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"302","306.980493","306.980488185","306.980183805","650389.6","-9999","625298.4","8.49","-1","0.991528432","0.836618256","0","0.501970954","15","0.3125","0.3125","P1 O5","de-protonated","0","-9999","C16 H5 O5 P1","16","5","5","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"305","307.071116","307.071111177","307.07093082","3176734.5","-9999","442813.9","49.05","-1","0.587348163","0.93932309","0","0.563593854","3","0.181818182","1.909090909","N2 S2 P1 O2","de-protonated","0","-9999","C11 H21 O2 N2 P1 S2","11","21","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"306","307.07188","307.071875177","307.071778973","631710.7","-9999","571577.3","8.19","-1","0.313295852","0.982347693","0","0.589408616","4","0.666666667","1.777777778","N4 S1 O6","de-protonated","0","-9999","C9 H16 O6 N4 S1","9","16","6","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"307","307.119699","307.119694173","307.11958129","616355.4","-9999","715893.5","7.95","-1","0.367556304","0.975784722","0","0.585470833","6","0.058823529","1.411764706","S2 O1","de-protonated","0","-9999","C17 H24 O1 S2","17","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"309","307.156208","307.15620317","307.15643483","647207.1","-9999","621890.6","8.44","-1","-0.75420606","0.901934956","0","0.541160974","11","0.055555556","1.111111111","N4 O1","de-protonated","0","-9999","C18 H20 O1 N4","18","20","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"313","309.062366","309.062361015","309.062460335","666213.7","-9999","849103.6","8.74","-1","-0.321361343","0.981435709","0","0.588861425","7","0.2","1.2","S2 O3","de-protonated","0","-9999","C15 H18 O3 S2","15","18","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"314","309.068105","309.068100014","309.06795344","873062.3","-9999","385395.5","12.06","-1","0.474247013","0.960011836","0","0.576007101","3","0.5","1.9","N2 S1 P1 O5","de-protonated","0","-9999","C10 H19 O5 N2 P1 S1","10","19","5","2","1","1","-9999","-9999","-9999","-9999","-9999"
"315","309.098861","309.098856012","309.098845845","933993.4","-9999","464913.2","13.04","-1","0.0328922","0.999803711","0","0.599882226","6","0.125","1.375","S2 O2","de-protonated","0","-9999","C16 H22 O2 S2","16","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
