"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","18O","33S","34S"
"94","231.040858","231.040960749","231.041130293","835682.7","-9999","907407.5","12.78","-1","-0.733823307","0.906912315","0","0.544147389","9","0.363636364","0.727272727","N2 O4","de-protonated","0","-9999","C11 H8 O4 N2","11","8","4","2","-9999","-9999","-9999","-9999","-9999","-9999"
"95","231.087275","231.087377707","231.087411781","1122027","-9999","753043.2","17.84","-1","-0.147448232","0.996062898","0","0.597637739","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"105","236.105635","236.105733173","236.105718673","3474220.3","-9999","591446.6","59.18","-1","0.061409625","0.999315965","0","0.599589579","1","0.444444444","2.222222222","N1 P1 O4","de-protonated","0","-9999","C9 H20 O4 N1 P1","9","20","4","1","1","-9999","-9999","-9999","-9999","-9999"
"106","237.108938","237.109035266","237.109209854","544415.7","-9999","979868.2","7.56","-1","-0.736319556","0.906308614","0","0.543785169","1","0.75","2.25","N2 O6","de-protonated","0","-9999","C8 H18 O6 N2","8","18","6","2","-9999","-9999","-9999","-9999","-9999","-9999"
"107","237.109138","237.109235266","237.109209854","570655.8","-9999","753814.1","8.02","-1","0.107172856","0.997918047","0","0.598750828","1","0.75","2.25","N2 O6","de-protonated","0","-9999","C8 H18 O6 N2","8","18","6","2","-9999","-9999","-9999","-9999","-9999","-9999"
"112","239.128737","239.128832441","239.128882671","3168327.8","-9999","901175.6","53.58","-1","-0.210053143","0.992026025","0","0.595215615","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"119","241.046438","241.046531708","241.046609596","2909083.5","-9999","743345.4","48.84","-1","-0.323125802","0.981233222","0","0.588739933","6","0.666666667","1.111111111","N2 O6","de-protonated","0","-9999","C9 H10 O6 N2","9","10","6","2","-9999","-9999","-9999","-9999","-9999","-9999"
"123","241.144413","241.144506619","241.144532735","1233836.8","-9999","804666.8","19.56","-1","-0.108298839","0.997874117","0","0.59872447","3","0.307692308","1.692307692","O4","de-protonated","0","-9999","C13 H22 O4","13","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"129","242.17604","242.176132687","242.176167217","641186.2","-9999","984204.2","9.2","-1","-0.142579841","0.996318122","0","0.597790873","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999"
"141","247.118779","247.118867221","247.11871191","612727.6","-9999","613448.5","8.62","-1","0.628487367","0.930836558","0","0.558501935","2","0.545454545","1.818181818","O6","de-protonated","0","-9999","C11 H20 O6","11","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"142","249.149512","249.149598386","249.149618115","713100.1","-9999","897147.9","10.35","-1","-0.079188591","0.998862813","0","0.599317688","5","0.2","1.466666667","O3","de-protonated","0","-9999","C15 H22 O3","15","22","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"145","251.095716","251.095800627","251.095868465","778699.4","-9999","1138062.1","11.44","-1","-0.270165931","0.986843442","0","0.592106065","1","0.5","2","S1 O5","de-protonated","0","-9999","C10 H20 O5 S1","10","20","5","-9999","-9999","1","-9999","-9999","-9999","-9999"
"147","251.128756","251.128840597","251.128882671","561616.8","-9999","767712.2","7.69","-1","-0.167537222","0.994919915","0","0.596951949","5","0.285714286","1.428571429","O4","de-protonated","0","-9999","C14 H20 O4","14","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"152","253.144377","253.144459776","253.144532735","13405843","-9999","674893.3","229.39","-1","-0.288211973","0.984111732","0.995759693","0.988770916","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"158","254.147728","254.147809869","254.14788757","2105648.3","-9999","825747.3","34.18","-1","-0.305731521","0.983182688","0.995759693","0.98821349","4","0.285714286","1.571428571","13C1 O4","de-protonated","1","152","C13 H22 O4 13C1","13","22","4","-9999","-9999","-9999","1","-9999","-9999","-9999"
"162","255.061513","255.061594043","255.061411508","6798781.5","-9999","659645.3","114.83","-1","0.715654275","0.942569043","0.979481024","0.957333836","5","0.166666667","1.416666667","S1 P1 O2","de-protonated","0","-9999","C12 H17 O2 P1 S1","12","17","2","-9999","1","1","-9999","-9999","-9999","-9999"
"163","255.062117","255.062198043","255.062259661","34568124","-9999","715574.1","592.03","-1","-0.241579943","0.9905107","0.979722805","0.986195542","6","0.6","1.2","N2 O6","de-protonated","0","-9999","C10 H12 O6 N2","10","12","6","2","-9999","-9999","-9999","-9999","-9999","-9999"
"165","255.12362100000001","255.123701987","255.12379729","769094.8","-9999","855455.4","11.21","-1","-0.373555562","0.974997832","0","0.584998699","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"168","255.160034","255.160114954","255.160182799","939468.4","-9999","1008564","14.14","-1","-0.265892455","0.987253727","0","0.592352236","3","0.285714286","1.714285714","O4","de-protonated","0","-9999","C14 H24 O4","14","24","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"174","256.064784","256.064864137","256.064766343","708373.6","-9999","909641.4","10.17","-1","0.381911686","0.973881665","0.979481024","0.976121408","5","0.166666667","1.416666667","13C1 S1 P1 O2","de-protonated","1","162","C11 H17 O2 P1 S1 13C1","11","17","2","-9999","1","1","1","-9999","-9999","-9999"
"174","256.064784","256.064864137","256.064902688","708373.6","-9999","909641.4","10.17","-1","-0.150553601","0.99589566","0","0.597537396","5","0.363636364","1.363636364","N1 S1 O4","de-protonated","0","-9999","C11 H15 O4 N1 S1","11","15","4","1","-9999","1","-9999","-9999","-9999","-9999"
"175","256.064995","256.065075137","256.064902688","741269.6","-9999","769902.7","10.73","-1","0.673455496","0.921000541","0","0.552600324","5","0.363636364","1.363636364","N1 S1 O4","de-protonated","0","-9999","C11 H15 O4 N1 S1","11","15","4","1","-9999","1","-9999","-9999","-9999","-9999"
"176","256.065479","256.065559136","256.065614496","4619349.5","-9999","939949.8","77.37","-1","-0.216193304","0.991555032","0.979722805","0.986822141","6","0.6","1.2","13C1 N2 O6","de-protonated","1","163","C9 H12 O6 N2 13C1","9","12","6","2","-9999","-9999","1","-9999","-9999","-9999"
"180","257.066366","257.066445232","257.066676336","735211","-9999","1209934.6","10.62","-1","-0.899004932","0.863597376","0","0.518158426","5","0.636363636","1.272727273","O7","de-protonated","0","-9999","C11 H14 O7","11","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"181","257.066805","257.066884231","257.066676336","1497771.1","-9999","629231.1","23.73","-1","0.808721676","0.888098143","0","0.532858886","5","0.636363636","1.272727273","O7","de-protonated","0","-9999","C11 H14 O7","11","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"183","257.069386","257.069465229","257.069667517","647299.4","-9999","639148.7","9.11","-1","-0.786898512","0.893727189","0","0.536236313","5","0.4","1.5","N2 P1 O4","de-protonated","0","-9999","C10 H15 O4 N2 P1","10","15","4","2","1","-9999","-9999","-9999","-9999","-9999"
"184","257.102905","257.102984199","257.103061845","610800.4","-9999","1196228.6","8.49","-1","-0.302005652","0.983586725","0","0.590152035","4","0.5","1.5","O6","de-protonated","0","-9999","C12 H18 O6","12","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"186","257.13928","257.139359166","257.139447355","993269.8","-9999","1029872.9","14.97","-1","-0.342960983","0.978883737","0","0.587330242","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"188","257.17564","257.175719133","257.175832864","896251.1","-9999","859982.3","13.31","-1","-0.442230526","0.965136702","0","0.579082021","2","0.285714286","1.857142857","O4","de-protonated","0","-9999","C14 H26 O4","14","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"194","259.118541","259.118618377","259.11871191","656532.3","-9999","1101182.7","9.21","-1","-0.36096367","0.976635463","0","0.585981278","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"198","259.191639","259.191716311","259.191482928","624510.6","-9999","1336834.9","8.67","-1","0.90042621","0.863196713","0","0.517918028","1","0.285714286","2","O4","de-protonated","0","-9999","C14 H28 O4","14","28","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"205","262.975884","262.975957892","262.975967805","631458.2","-9999","900257.7","8.73","-1","-0.037695153","0.999742208","0","0.599845325","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999"
"207","262.990249","262.990322879","262.990354566","839716.1","-9999","916203.2","12.26","-1","-0.120488526","0.997369288","0","0.598421573","14","0.2","0.333333333","P1 O3","de-protonated","0","-9999","C15 H5 O3 P1","15","5","3","-9999","1","-9999","-9999","-9999","-9999","-9999"
"215","265.057701","265.05777301","265.057842986","2729261.5","-9999","892538.2","44.09","-1","-0.263999493","0.987433428","0","0.592460057","8","0.5","1","N4 O5","de-protonated","0","-9999","C10 H10 O5 N4","10","10","5","4","-9999","-9999","-9999","-9999","-9999","-9999"
"220","265.14775","265.147821929","265.147904038","3064632.8","-9999","894468.9","49.75","-1","-0.30967357","0.982749999","0","0.58965","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999"
"226","266.151158","266.151229022","266.151015097","541749.6","-9999","884384.2","7.15","-1","0.803776064","0.889384165","0","0.533630499","5","0.230769231","1.615384615","N3 O3","de-protonated","0","-9999","C13 H21 O3 N3","13","21","3","3","-9999","-9999","-9999","-9999","-9999","-9999"
"230","267.073342","267.073412189","267.07349305","628902.1","-9999","868350.9","8.62","-1","-0.302766865","0.983504567","0","0.59010274","7","0.5","1.2","N4 O5","de-protonated","0","-9999","C10 H12 O5 N4","10","12","5","4","-9999","-9999","-9999","-9999","-9999","-9999"
"233","267.123573","267.123643144","267.12379729","637548.1","-9999","893532","8.77","-1","-0.577060211","0.941367063","0","0.564820238","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"241","269.12957","269.129638331","269.129551376","1080922","-9999","623643.4","16.15","-1","0.323097562","0.981236471","0","0.588741883","9","0.125","1.125","N2 O2","de-protonated","0","-9999","C16 H18 O2 N2","16","18","2","2","-9999","-9999","-9999","-9999","-9999","-9999"
"243","269.13106","269.13112833","269.131205146","3969818","-9999","864928.7","64.63","-1","-0.285424072","0.978485184","0.985062793","0.981116228","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999"
"248","269.139308","269.139376322","269.139447355","3733275","-9999","880902.6","60.66","-1","-0.263924402","0.974435829","0.97918178","0.976334209","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"250","269.140772","269.140840321","269.140784765","589467.3","-9999","753704.1","7.9","-1","0.206418695","0.992298521","0","0.595379113","9","0.066666667","1.2","N4 O1","de-protonated","0","-9999","C15 H18 O1 N4","15","18","1","4","-9999","-9999","-9999","-9999","-9999","-9999"
"251","269.175753","269.175821289","269.175832864","1872671.4","-9999","719958.4","29.44","-1","-0.043000706","0.999664547","0","0.599798728","3","0.266666667","1.733333333","O4","de-protonated","0","-9999","C15 H26 O4","15","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"255","270.134385","270.134452423","270.134559981","681101.8","-9999","815926.2","9.44","-1","-0.398165404","0.971643713","0.985062793","0.977011345","4","0.214285714","1.642857143","13C1 P1 O3","de-protonated","1","243","C13 H23 O3 P1 13C1","13","23","3","-9999","1","-9999","1","-9999","-9999","-9999"
"255","270.134385","270.134452423","270.134696327","681101.8","-9999","815926.2","9.44","-1","-0.902897182","0.862499077","0","0.517499446","4","0.384615385","1.615384615","N1 O5","de-protonated","0","-9999","C13 H21 O5 N1","13","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999"
"256","270.134815","270.134882423","270.134696327","2050445.9","-9999","607256.4","32.42","-1","0.688899863","0.917491039","0","0.550494623","4","0.384615385","1.615384615","N1 O5","de-protonated","0","-9999","C13 H21 O5 N1","13","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999"
"257","270.142609","270.142676416","270.14280219","670862.7","-9999","1043840.2","9.27","-1","-0.465583968","0.961431127","0.97918178","0.968531388","4","0.357142857","1.571428571","13C1 O5","de-protonated","1","248","C13 H22 O5 13C1","13","22","5","-9999","-9999","-9999","1","-9999","-9999","-9999"
"265","271.154924","271.154990501","271.155097419","1013633.3","-9999","1024994.5","15.02","-1","-0.394306853","0.972182962","0","0.583309777","3","0.357142857","1.714285714","O5","de-protonated","0","-9999","C14 H24 O5","14","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"269","271.191349","271.191415468","271.191482928","2084101.4","-9999","846410.5","32.98","-1","-0.248756256","0.988834813","0","0.593300888","2","0.266666667","1.866666667","O4","de-protonated","0","-9999","C15 H28 O4","15","28","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"275","273.097865","273.097929745","273.097976465","581207.5","-9999","1276726.6","7.71","-1","-0.171073353","0.994703781","0","0.596822268","4","0.583333333","1.5","O7","de-protonated","0","-9999","C12 H18 O7","12","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"277","273.134214","273.134278712","273.134361974","1456603.5","-9999","979538.7","22.31","-1","-0.304838916","0.983279919","0","0.589967951","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"286","276.988189","276.98825023","276.988246566","649328.1","-9999","817599.3","8.84","-1","0.013227646","0.999968252","0","0.599980951","14","0.0625","0.4375","S1 P1 O1","de-protonated","0","-9999","C16 H7 O1 P1 S1","16","7","1","-9999","1","1","-9999","-9999","-9999","-9999"
"288","277.023088","277.023149198","277.023111246","578803.7","-9999","1405662.3","7.66","-1","0.136997835","0.996600289","0","0.597960174","5","0.875","1.375","N2 P1 O7","de-protonated","0","-9999","C8 H11 O7 N2 P1","8","11","7","2","1","-9999","-9999","-9999","-9999","-9999"
"291","277.05789","277.057951167","277.057842986","1381495.3","-9999","650602.5","21.05","-1","0.390463764","0.972715124","0","0.583629074","9","0.454545455","0.909090909","N4 O5","de-protonated","0","-9999","C11 H10 O5 N4","11","10","5","4","-9999","-9999","-9999","-9999","-9999","-9999"
"293","277.059481","277.059542165","277.059496756","4140663.5","-9999","899113.8","67.06","-1","0.163897397","0.99513772","0","0.597082632","4","0.666666667","1.666666667","N2 P1 O6","de-protonated","0","-9999","C9 H15 O6 N2 P1","9","15","6","2","1","-9999","-9999","-9999","-9999","-9999"
"295","277.061015","277.061076164","277.061214289","924663.6","-9999","1203645.4","13.43","-1","-0.498536383","0.955904765","0","0.573542859","4","0.625","1.75","N4 S1 O5","de-protonated","0","-9999","C8 H14 O5 N4 S1","8","14","5","4","-9999","1","-9999","-9999","-9999","-9999"
"304","279.055795","279.055854361","279.055734985","544703.6","-9999","966144.3","7.04","-1","0.427785321","0.967340079","0","0.580404048","8","0.272727273","1.090909091","N4 S1 O3","de-protonated","0","-9999","C11 H12 O3 N4 S1","11","12","3","4","-9999","1","-9999","-9999","-9999","-9999"
"314","280.067854","280.067912447","280.067893869","565026.9","-9999","1067297.1","7.38","-1","0.066332641","0.999201941","0","0.599521165","7","0.083333333","1.333333333","N3 S1 P1 O1","de-protonated","0","-9999","C12 H16 O1 N3 P1 S1","12","16","1","3","1","1","-9999","-9999","-9999","-9999"
"320","280.118869","280.118927401","280.119046262","3475368","-9999","794736.7","55.6","-1","-0.424325827","0.961741436","0.93621997","0.951532849","6","0.357142857","1.357142857","N1 O5","de-protonated","0","-9999","C14 H19 O5 N1","14","19","5","1","-9999","-9999","-9999","-9999","-9999","-9999"
"323","280.155653","280.155711367","280.155431772","1170091.5","-9999","675521.6","17.4","-1","0.998001941","0.834665427","0","0.500799256","5","0.266666667","1.533333333","N1 O4","de-protonated","0","-9999","C15 H23 O4 N1","15","23","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"324","281.052974","281.053031556","281.052757605","2171394.3","-9999","581924.9","33.99","-1","0.97473291","0.841646516","0","0.50498791","8","0.6","1","N4 O6","de-protonated","0","-9999","C10 H10 O6 N4","10","10","6","4","-9999","-9999","-9999","-9999","-9999","-9999"
"328","281.103285","281.103342511","281.103061845","717575.2","-9999","746381.9","9.9","-1","0.998444441","0.834531644","0","0.500718986","6","0.428571429","1.285714286","O6","de-protonated","0","-9999","C14 H18 O6","14","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"329","281.122203","281.122260494","281.122401097","843401","-9999","974596.1","11.99","-1","-0.500150344","0.955625236","0.93621997","0.947863129","6","0.357142857","1.357142857","13C1 N1 O5","de-protonated","1","320","C13 H19 O5 N1 13C1","13","19","5","1","-9999","-9999","1","-9999","-9999","-9999"
"337","283.15495","283.155005657","283.155097419","628938.1","-9999","840263.6","8.38","-1","-0.32406967800000003","0.981124466","0","0.58867468","4","0.333333333","1.6","O5","de-protonated","0","-9999","C15 H24 O5","15","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"341","283.191707","283.191762624","283.191482928","7294157.5","-9999","612083.1","118.08","-1","0.987654893","0.850957008","0.992092343","0.907411142","3","0.25","1.75","O4","de-protonated","0","-9999","C16 H28 O4","16","28","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"343","284.195038","284.195092717","284.194837763","1342379.3","-9999","613290.8","20.12","-1","0.897108965","0.864131158","0.992092343","0.915315632","3","0.25","1.75","13C1 O4","de-protonated","1","341","C15 H28 O4 13C1","15","28","4","-9999","-9999","-9999","1","-9999","-9999","-9999"
"344","285.098193","285.098246901","285.097976465","1098622.6","-9999","635416.3","16.1","-1","0.948573103","0.849365327","0","0.509619196","5","0.538461538","1.384615385","O7","de-protonated","0","-9999","C13 H18 O7","13","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"346","285.124272","285.124325878","285.124465995","943873.1","-9999","858148.5","13.56","-1","-0.491427044","0.957126267","0","0.57427576","9","0.1875","1.125","N2 O3","de-protonated","0","-9999","C16 H18 O3 N2","16","18","3","2","-9999","-9999","-9999","-9999","-9999","-9999"
"348","285.125968","285.126021876","285.126119766","3134337.3","-9999","687413","49.61","-1","-0.343320655","0.978839896","0","0.587303938","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"349","285.126349","285.126402876","285.126119766","8053121.5","-9999","651146.1","130.57","-1","0.992928918","0.908879889","0.958615898","0.928774293","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"350","285.134245","285.134298869","285.134361974","1543298","-9999","782674.4","23.42","-1","-0.221319013","0.991151641","0","0.594690984","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"356","285.207014","285.207067803","285.207132993","3202056.8","-9999","583708.9","50.72","-1","-0.228571115","0.976652074","0.96947726","0.973782148","2","0.25","1.875","O4","de-protonated","0","-9999","C16 H30 O4","16","30","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"359","286.12933","286.129382969","286.129474601","797661.1","-9999","1246942.9","11.15","-1","-0.320244642","0.981563308","0.958615898","0.972384344","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","349","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999","-9999","-9999"
"359","286.12933","286.129382969","286.129610946","797661.1","-9999","1246942.9","11.15","-1","-0.796761476","0.891197816","0","0.534718689","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999","-9999","-9999"
"360","286.129739","286.129791969","286.129610946","1504221.1","-9999","693315.1","22.78","-1","0.632659369","0.929948318","0","0.557968991","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999","-9999","-9999"
"361","286.166218","286.166270936","286.165996456","664288.4","-9999","804970.4","8.95","-1","0.959164502","0.846257016","0","0.50775421","3","0.357142857","1.785714286","N1 O5","de-protonated","0","-9999","C14 H25 O5 N1","14","25","5","1","-9999","-9999","-9999","-9999","-9999","-9999"
"362","286.210304","286.210356896","286.210487828","693604.4","-9999","696651.2","9.44","-1","-0.457466787","0.962739098","0.96947726","0.965434363","2","0.25","1.875","13C1 O4","de-protonated","1","356","C15 H30 O4 13C1","15","30","4","-9999","-9999","-9999","1","-9999","-9999","-9999"
"365","287.113471","287.11352308","287.113626529","786230.3","-9999","861279.8","10.89","-1","-0.36030776","0.976719303","0","0.586031582","4","0.538461538","1.538461538","O7","de-protonated","0","-9999","C13 H20 O7","13","20","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"367","287.149861","287.149913047","287.150012039","1025465.6","-9999","748110.8","14.8","-1","-0.344737931","0.978666712","0","0.587200027","3","0.428571429","1.714285714","O6","de-protonated","0","-9999","C14 H24 O6","14","24","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"369","287.186324","287.186376014","287.186397548","924956.9","-9999","618047.9","13.15","-1","-0.074981964","0.998980362","0","0.599388217","2","0.333333333","1.866666667","O5","de-protonated","0","-9999","C15 H28 O5","15","28","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"372","287.22263","287.222681981","287.222783057","2637376.3","-9999","773278.6","41.15","-1","-0.35190787","0.977780129","0","0.586668078","1","0.25","2","O4","de-protonated","0","-9999","C16 H32 O4","16","32","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"376","289.045887","289.045937334","289.045761443","564355.6","-9999","658533.1","7.26","-1","0.608522017","0.935017274","0","0.561010364","9","0.133333333","1","S1 P1 O2","de-protonated","0","-9999","C15 H15 O2 P1 S1","15","15","2","-9999","1","1","-9999","-9999","-9999","-9999"
"377","289.046313","289.046363333","289.046609596","1144291.6","-9999","673385.5","16.74","-1","-0.851983165","0.87659594","0","0.525957564","10","0.461538462","0.769230769","N2 O6","de-protonated","0","-9999","C13 H10 O6 N2","13","10","6","2","-9999","-9999","-9999","-9999","-9999","-9999"
"379","289.129067","289.129117259","289.129276594","683499","-9999","1143320.7","9.2","-1","-0.551085994","0.946385584","0","0.56783135","3","0.538461538","1.692307692","O7","de-protonated","0","-9999","C13 H22 O7","13","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"381","289.165494","289.165544226","289.165662103","758254.3","-9999","816338.9","10.42","-1","-0.407646471","0.970297695","0","0.582178617","2","0.428571429","1.857142857","O6","de-protonated","0","-9999","C14 H26 O6","14","26","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"386","291.036633","291.036681535","291.03663951","707731.8","-9999","502180","9.53","-1","0.144397207","0.996223842","0","0.597734305","4","0.454545455","1.454545455","S2 O5","de-protonated","0","-9999","C11 H16 O5 S2","11","16","5","-9999","-9999","2","-9999","-9999","-9999","-9999"
"387","291.037091","291.037139534","291.037107541","746387.9","-9999","641537.3","10.16","-1","0.10993036","0.997809652","0","0.598685791","10","0.545454545","0.727272727","N4 O6","de-protonated","0","-9999","C11 H8 O6 N4","11","8","6","4","-9999","-9999","-9999","-9999","-9999","-9999"
"388","291.037967","291.038015534","291.037976921","1009171.9","-9999","806362.8","14.42","-1","0.132673931","0.996811168","0","0.598086701","9","0.083333333","1","N4 S2 O1","de-protonated","0","-9999","C12 H12 O1 N4 S2","12","12","1","4","-9999","2","-9999","-9999","-9999","-9999"
"389","291.038778","291.038826533","291.038761311","3960212","-9999","716433","62.33","-1","0.224100767","0.990928831","0","0.594557299","5","0.777777778","1.444444444","N2 P1 O7","de-protonated","0","-9999","C9 H13 O7 N2 P1","9","13","7","2","1","-9999","-9999","-9999","-9999","-9999"
