"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"0","161.082092","161.081948996","161.081932477","1443565.4","-9999","1038331.7","24.99","-1","0.102546314","0.998093751","0","0.59885625","1","0.571428571","2","O4","de-protonated","0","-9999","C7 H14 O4","7","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"2","171.0664","171.066264787","171.066282413","913666.9","-9999","1212071","15.09","-1","-0.103032149","0.998075663","0","0.598845398","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"5","190.957592","190.957472311","190.95734036","1139807.8","-9999","1024150.3","19.21","-1","0.690995961","0.917009646","0","0.550205788","4","0.8","1","S1 P1 O4","de-protonated","0","-9999","C5 H5 O4 P1 S1","5","5","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"6","199.061289","199.061175635","199.061197032","1671460.4","-9999","1062665.1","28.89","-1","-0.107491577","0.997905658","0","0.598743395","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"10","217.071829","217.07172969","217.071761716","873460.6","-9999","972968.2","13.82","-1","-0.147535655","0.996058238","0","0.597634943","3","0.666666667","1.555555556","O6","de-protonated","0","-9999","C9 H14 O6","9","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"14","221.154799","221.154702877","221.154703496","1008008","-9999","999907.8","16.19","-1","-0.002798916","0.999998579","0","0.599999147","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"15","231.087483","231.087394628","231.087411781","1074704","-9999","955902.6","17.16","-1","-0.074224408","0.999000851","0","0.599400511","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"17","239.128951","239.128868904","239.128882671","1160285.5","-9999","800546","18.54","-1","-0.05756922","0.999398821","0","0.599639292","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"18","241.046727","241.046646401","241.046609596","1118289.1","-9999","918004.8","17.73","-1","0.15268619","0.995778808","0","0.597467285","6","0.666666667","1.111111111","N2 O6","de-protonated","0","-9999","C9 H10 O6 N2","9","10","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"19","242.176274","242.176194282","242.176167217","1328645.4","-9999","924629.1","21.44","-1","0.11176033","0.997736205","0","0.598641723","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"22","253.14461","253.144538842","253.144532735","2812571","-9999","698455.2","47.1","-1","0.024124711","0.999894402","0","0.599936641","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"24","255.062358","255.062288339","255.062259661","16020400","-9999","761829.7","276.67","-1","0.11243517","0.997799543","0.992953306","0.995861048","6","0.6","1.2","N2 O6","de-protonated","0","-9999","C10 H12 O6 N2","10","12","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"26","256.065711","256.065642122","256.065614496","1872445.4","-9999","887562.2","30.56","-1","0.10788612","0.997890272","0.992953306","0.995915486","6","0.6","1.2","13C1 N2 O6","de-protonated","1","24","C9 H12 O6 N2 13C1","9","12","6","2","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"27","257.049017","257.048948889","257.048918271","916806.3","-9999","777142.9","13.93","-1","0.11911331","0.99742892","0","0.598457352","5","0.454545455","1.272727273","S1 O5","de-protonated","0","-9999","C11 H14 O5 S1","11","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"28","257.103136","257.103067931","257.103061845","822733.8","-9999","922048.5","12.3","-1","0.023671801","0.99989833","0","0.599938998","4","0.5","1.5","O6","de-protonated","0","-9999","C12 H18 O6","12","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"29","259.118761","259.118694504","259.11871191","948703.4","-9999","847192.5","14.41","-1","-0.067171349","0.99918164","0","0.599508984","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"32","262.976088","262.976024515","262.975967805","15390673","-9999","729662.6","263.14","-1","0.215647476","0.33053248","0.820161645","0.526384146","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"33","263.044111","263.044047568","263.043846691","1100377.8","-9999","635756.5","16.95","-1","0.763661123","0.899589313","0","0.539753588","4","0.75","1.625","N2 P1 O6","de-protonated","0","-9999","C8 H13 O6 N2 P1","8","13","6","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"34","263.979418","263.979355298","263.979458985","968269.5","-9999","788521.9","14.67","-1","-0.392786537","0.972394072","0","0.583436443","9","0.272727273","0.636363636","N1 S2 O3","de-protonated","0","-9999","C11 H7 O3 N1 S2","11","7","3","1","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"35","265.057936","265.057874139","265.057842986","1148752.8","-9999","689794.6","17.69","-1","0.117535813","0.997496486","0","0.598497891","8","0.5","1","N4 O5","de-protonated","0","-9999","C10 H10 O5 N4","10","10","5","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"36","265.14763","265.147568209","265.147523916","1717723.6","-9999","709485.5","27.44","-1","0.16705235","0.994949203","0","0.596969522","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"37","265.147963","265.14790121","265.147904038","4699355.5","-9999","731643.1","78.55","-1","-0.010668548","0.999979348","0","0.599987609","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"40","267.12382","267.123759752","267.12379729","825861.9","-9999","688352.9","12.15","-1","-0.140528679","0.996423108","0","0.597853865","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"43","268.982706","268.982647202","268.982509737","837595.9","-9999","647518.6","12.28","-1","0.511058133","0.953714572","0","0.572228743","3","0.666666667","1.833333333","N2 S2 P1 O4","de-protonated","0","-9999","C6 H11 O4 N2 P1 S2","6","11","4","2","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"44","268.983055","268.982996203","268.983161185","2463132","-9999","753133.2","40","-1","-0.613357014","0.93401551","0","0.560409306","12","0.142857143","0.5","S1 P1 O2","de-protonated","0","-9999","C14 H7 O2 P1 S1","14","7","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"46","269.131289","269.131230318","269.131205146","3451564.8","-9999","729137.1","56.86","-1","0.093531052","0.998413936","0","0.599048361","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"47","269.139496","269.139437325","269.139447355","3612333.8","-9999","700417","59.6","-1","-0.037266779","0.999748033","0","0.59984882","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"57","273.098061","273.098005414","273.097976465","1063009.4","-9999","828945","16.03","-1","0.106002703","0.997963216","0","0.598777929","4","0.583333333","1.5","O7","de-protonated","0","-9999","C12 H18 O7","12","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"58","273.13446","273.134404442","273.134361974","1140325.3","-9999","761098.1","17.34","-1","0.155484574","0.995623003","0","0.597373802","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"59","274.093319","274.093264191","274.093225437","872907.2","-9999","794502.4","12.81","-1","0.141388512","0.996379282","0","0.597827569","4","0.636363636","1.545454545","N1 O7","de-protonated","0","-9999","C11 H17 O7 N1","11","17","7","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"60","277.023302","277.023249477","277.023111246","931579.1","-9999","789769.1","13.8","-1","0.498986352","0.955826916","0","0.573496149","5","0.875","1.375","N2 P1 O7","de-protonated","0","-9999","C8 H11 O7 N2 P1","8","11","7","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"63","277.05753","277.057477504","277.057374955","1971838.6","-9999","446684.4","31.44","-1","0.370136487","0.975447777","0","0.585268666","3","0.363636364","1.636363636","S2 O4","de-protonated","0","-9999","C11 H18 O4 S2","11","18","4","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"64","277.059735","277.059682506","277.059496756","23354878","-9999","682935.8","394.16","-1","0.670433017","0.908667815","0.985577008","0.939431492","4","0.666666667","1.666666667","N2 P1 O6","de-protonated","0","-9999","C9 H15 O6 N2 P1","9","15","6","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"65","277.144561","277.144508572","277.144532735","946439.5","-9999","792854.2","14.05","-1","-0.087186121","0.998621683","0","0.59917301","6","0.25","1.375","O4","de-protonated","0","-9999","C16 H22 O4","16","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"67","278.06312","278.063068289","278.062851591","2685540.5","-9999","735123.1","43.31","-1","0.779312356","0.895656041","0.985577008","0.931624428","4","0.666666667","1.666666667","13C1 N2 P1 O6","de-protonated","1","64","C8 H15 O6 N2 P1 13C1","8","15","6","2","1","-9999","1","-9999","-9999","-9999","-9999","-9999"
"69","279.160244","279.160193145","279.160182799","1263314.4","-9999","786008.8","19.31","-1","0.037059163","0.999750833","0","0.5998505","5","0.25","1.5","O4","de-protonated","0","-9999","C16 H24 O4","16","24","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"70","279.163615","279.163564148","279.163554103","1580754.8","-9999","755444","24.67","-1","0.035981608","0.99976511","0","0.599859066","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"72","281.175901","281.175851718","281.175832864","2234521","-9999","714824.3","35.7","-1","0.067054205","0.999184491","0","0.599510695","4","0.25","1.625","O4","de-protonated","0","-9999","C16 H26 O4","16","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
