"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"9","161.081996","161.081901764","161.081932477","2059105.1","-9999","863423.7","36.3","-1","-0.19066797","0.993425273","0","0.596055164","1","0.571428571","2","O4","de-protonated","0","-9999","C7 H14 O4","7","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"24","163.016645","163.016551225","163.016569314","804083.4","-9999","765245.4","12.96","-1","-0.110967095","0.99776819","0","0.598660914","2","0.8","1.8","P1 O4","de-protonated","0","-9999","C5 H9 O4 P1","5","9","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"28","163.018444","163.018350225","163.018286847","543767.4","-9999","1287053.4","8.12","-1","0.388777939","0.972947011","0","0.583768207","2","0.75","2","N2 S1 O3","de-protonated","0","-9999","C4 H8 O3 N2 S1","4","8","3","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"66","187.014922","187.014833943","187.014915544","3055851","-9999","736069.7","54.78","-1","-0.43633544","0.966044128","0","0.579626477","9","0.333333333","0.444444444","N2 O3","de-protonated","0","-9999","C9 H4 O3 N2","9","4","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"84","195.00722","195.007133847","195.007267933","563520.9","-9999","1027119.6","8.36","-1","-0.687596101","0.917789852","0","0.550673911","1","0.166666667","2.166666667","S2 P1 O1","de-protonated","0","-9999","C6 H13 O1 P1 S2","6","13","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"90","197.081998","197.081912342","197.081932477","548655.3","-9999","1345470.8","8.05","-1","-0.102168722","0.99810775","0","0.59886465","4","0.4","1.4","O4","de-protonated","0","-9999","C10 H14 O4","10","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"121","207.139253","207.139169738","207.139053431","798565.4","-9999","1339997.3","12.42","-1","0.561489709","0.944400019","0","0.566640012","4","0.153846154","1.538461538","O2","de-protonated","0","-9999","C13 H20 O2","13","20","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"131","212.979813","212.979731129","212.979793338","676086","-9999","1024392.1","10.12","-1","-0.292085876","0.984639059","0","0.590783436","6","0.285714286","0.857142857","N2 S2 O2","de-protonated","0","-9999","C7 H6 O2 N2 S2","7","6","2","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"132","212.979946","212.97986413","212.979793338","617598","-9999","924148.9","9.08","-1","0.33238666","0.980152985","0","0.588091791","6","0.285714286","0.857142857","N2 S2 O2","de-protonated","0","-9999","C7 H6 O2 N2 S2","7","6","2","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"133","213.016073","213.015991138","213.016178847","510619.4","-9999","749536","7.16","-1","-0.881196448","0.868579459","0","0.521147675","5","0.125","1.25","N2 S2 O1","de-protonated","0","-9999","C8 H10 O1 N2 S2","8","10","1","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"134","213.030735","213.030653142","213.030565609","558173.6","-9999","1000192.3","8.01","-1","0.410893963","0.969829807","0","0.581897884","10","0.272727273","0.545454545","N2 O3","de-protonated","0","-9999","C11 H6 O3 N2","11","6","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"135","213.07698","213.076898153","213.076847097","596388.5","-9999","1192179.4","8.7","-1","0.239612481","0.989636356","0","0.593781814","4","0.5","1.4","O5","de-protonated","0","-9999","C10 H14 O5","10","14","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"138","213.113457","213.113375161","213.113232606","773929.9","-9999","1091555.9","11.87","-1","0.668917699","0.922019067","0","0.55321144","3","0.363636364","1.636363636","O4","de-protonated","0","-9999","C11 H18 O4","11","18","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"142","214.108642","214.108560398","214.108481578","524480.1","-9999","991064.6","7.38","-1","0.368131756","0.975709768","0","0.585425861","3","0.4","1.7","N1 O4","de-protonated","0","-9999","C10 H17 O4 N1","10","17","4","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"148","215.092642","215.092560633","215.092497161","1237463.3","-9999","1107607.9","20.07","-1","0.295090137","0.984323946","0","0.590594367","3","0.5","1.6","O5","de-protonated","0","-9999","C10 H16 O5","10","16","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
