"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"2","165.019479","165.019311971","165.019332219","519140.3","-9999","1515031","7.7","-1","-0.122703584","0.997271806","0","0.598363084","6","0.5","0.75","O4","de-protonated","0","-9999","C8 H6 O4","8","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"5","171.066443","171.066279656","171.066282413","2234202.3","-9999","1078068.1","39.74","-1","-0.016113473","0.999952889","0","0.599971733","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"6","173.082094","173.081931885","173.081932477","1362750.6","-9999","1093285.9","23.46","-1","-0.003423101","0.999997874","0","0.599998724","2","0.5","1.75","O4","de-protonated","0","-9999","C8 H14 O4","8","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"9","179.035144","179.034985513","179.034982284","820975.8","-9999","889644.6","13.34","-1","0.018035793","0.999940978","0","0.599964587","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"14","189.077018","189.076865633","189.076847097","953958.7","-9999","897500","15.78","-1","0.098035219","0.998257634","0","0.59895458","2","0.625","1.75","O5","de-protonated","0","-9999","C8 H14 O5","8","14","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"15","190.957661","190.957509779","190.95734036","719296.6","-9999","1072931.9","11.38","-1","0.887209588","0.86690518","0","0.520143108","4","0.8","1","S1 P1 O4","de-protonated","0","-9999","C5 H5 O4 P1 S1","5","5","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"18","199.061381","199.061234718","199.061197032","1448247.5","-9999","858962.9","24.74","-1","0.189317165","0.9935178","0","0.59611068","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"21","202.072221","202.072076553","202.072096069","496300.8","-9999","1140432.8","7.13","-1","-0.096579279","0.998308958","0","0.598985375","3","0.625","1.625","N1 O5","de-protonated","0","-9999","C8 H13 O5 N1","8","13","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"22","205.108297","205.108154403","205.108147226","978340.6","-9999","871999.7","15.94","-1","0.034994533","0.999777819","0","0.599866692","1","0.555555556","2","O5","de-protonated","0","-9999","C9 H18 O5","9","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"25","209.009339","209.009198781","209.009161458","542031.7","-9999","935578.7","7.9","-1","0.178568133","0.994230928","0","0.596538557","7","0.666666667","0.666666667","O6","de-protonated","0","-9999","C9 H6 O6","9","6","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
