"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","18O","33S","34S"
"78","257.049","257.048933128","257.048918271","4231912","-9999","834371.1","71.5","-1","0.057797155","0.499697026","0.893676603","0.657288857","5","0.454545455","1.272727273","S1 O5","de-protonated","0","-9999","C11 H14 O5 S1","11","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"79","257.103125","257.103058198","257.103061845","709359.6","-9999","782828.7","10.31","-1","-0.014184707","0.999963492","0","0.599978095","4","0.5","1.5","O6","de-protonated","0","-9999","C12 H18 O6","12","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"81","257.139513","257.139446246","257.139447355","2295796.8","-9999","806712.8","37.71","-1","-0.004312485","0.999996626","0","0.599997975","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"82","258.09037","258.090304484","258.090068609","655798.6","-9999","832087.7","9.34","-1","0.913923578","0.859369619","0","0.515621771","4","0.363636364","1.636363636","N1 P1 O4","de-protonated","0","-9999","C11 H18 O4 N1 P1","11","18","4","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"83","259.118759","259.118694822","259.11871191","1125248.8","-9999","859160.4","17.45","-1","-0.065944088","0.999211259","0","0.599526756","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"84","259.13004","259.129975837","259.129945299","827650.3","-9999","836624.5","12.31","-1","0.117848398","0.997483169","0","0.598489901","3","0.454545455","1.818181818","N2 O5","de-protonated","0","-9999","C11 H20 O5 N2","11","20","5","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"86","261.134379","261.134317446","261.134361974","704904.3","-9999","878006.1","10.13","-1","-0.170516744","0.994738098","0","0.596842859","2","0.5","1.833333333","O6","de-protonated","0","-9999","C12 H22 O6","12","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"87","261.137554","261.137492451","261.137353155","1018056.8","-9999","678555.4","15.53","-1","0.533418718","0.949681515","0","0.569808909","2","0.272727273","2.090909091","N2 P1 O3","de-protonated","0","-9999","C11 H23 O3 N2 P1","11","23","3","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"90","262.976054","262.975994844","262.975967805","13259761","-9999","655859","226.36","-1","0.10282086","0.332694513","0.820161645","0.527681366","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"91","263.04408","263.044020933","263.043846691","536409.6","-9999","723309.1","7.23","-1","0.662403424","0.923471126","0","0.554082676","4","0.75","1.625","N2 P1 O6","de-protonated","0","-9999","C8 H13 O6 N2 P1","8","13","6","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"92","263.979444","263.97938615","263.979458985","831596.8","-9999","838290","12.31","-1","-0.275911679","0.98628177400000006","0","0.591769064","9","0.272727273","0.636363636","N1 S2 O3","de-protonated","0","-9999","C11 H7 O3 N1 S2","11","7","3","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"94","265.057896","265.057839554","265.057842986","1394543.4","-9999","744772.4","21.91","-1","-0.012945694","0.999969591","0","0.599981755","8","0.5","1","N4 O5","de-protonated","0","-9999","C10 H10 O5 N4","10","10","5","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"95","265.147459","265.147402671","265.147523916","1084026.1","-9999","926990.5","16.58","-1","-0.457273856","0.962769928","0","0.577661957","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"96","265.147946","265.147889671","265.147904038","4655354","-9999","765347.7","77.82","-1","-0.054184538","0.499733708","0.885121231","0.653888717","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"99","267.073519","267.073465178","267.07349305","678365.2","-9999","704093.3","9.62","-1","-0.104359993","0.998025792","0","0.598815475","7","0.5","1.2","N4 O5","de-protonated","0","-9999","C10 H12 O5 N4","10","12","5","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"101","267.087452","267.087398196","267.087411781","920030.8","-9999","898222.6","13.77","-1","-0.050861324","0.999530725","0","0.599718435","6","0.461538462","1.230769231","O6","de-protonated","0","-9999","C13 H16 O6","13","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"102","267.123852","267.123798244","267.12379729","1619427","-9999","748726.7","25.76","-1","0.003569947","0.999997688","0","0.599998613","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"106","268.982529","268.982477663","268.982509737","949303.1","-9999","871115.5","14.2","-1","-0.119238651","0.997423514","0","0.598454108","3","0.666666667","1.833333333","N2 S2 P1 O4","de-protonated","0","-9999","C6 H11 O4 N2 P1 S2","6","11","4","2","1","2","-9999","-9999","-9999","-9999","-9999"
"107","268.983027","268.982975664","268.983161185","2916279.3","-9999","729026.3","47.77","-1","-0.689712852","0.91730447","0","0.550382682","12","0.142857143","0.5","S1 P1 O2","de-protonated","0","-9999","C14 H7 O2 P1 S1","14","7","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"108","269.103045","269.10299382","269.103061845","593028.7","-9999","814905.1","8.12","-1","-0.252783777","0.988472452","0","0.593083471","5","0.461538462","1.384615385","O6","de-protonated","0","-9999","C13 H18 O6","13","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"109","269.129344","269.129292855","269.129551376","693319.6","-9999","840420.5","9.83","-1","-0.960582849","0.845839017","0","0.50750341","9","0.125","1.125","N2 O2","de-protonated","0","-9999","C16 H18 O2 N2","16","18","2","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"110","269.13124","269.131188857","269.131205146","9687752","-9999","683573.3","163.34","-1","-0.060524542","0.999591785","0.97346842200000006","0.98914244","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"112","269.139479","269.139427868","269.139447355","6333129","-9999","684059.9","106.09","-1","-0.072404128","0.999244393","0.998333335","0.99887997","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"115","270.134602","270.134552163","270.134559981","1818423.4","-9999","719897.6","29.03","-1","-0.028940727","0.999848036","0.97346842200000006","0.989296191","4","0.214285714","1.642857143","13C1 P1 O3","de-protonated","1","110","C13 H23 O3 P1 13C1","13","23","3","-9999","1","-9999","1","-9999","-9999","-9999","-9999"
"115","270.134602","270.134552163","270.134696327","1818423.4","-9999","719897.6","29.03","-1","-0.533672692","0.949634816","0","0.569780889","4","0.384615385","1.615384615","N1 O5","de-protonated","0","-9999","C13 H21 O5 N1","13","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"116","270.142837","270.142787174","270.14280219","972984.3","-9999","709345.1","14.6","-1","-0.055584156","0.999439554","0.998333335","0.998997066","4","0.357142857","1.571428571","13C1 O5","de-protonated","1","112","C13 H22 O5 13C1","13","22","5","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"119","271.064138","271.064089373","271.064188213","1270941.3","-9999","931217.3","19.68","-1","-0.364635767","0.976163408","0","0.585698045","10","0.142857143","0.928571429","N2 P1 O2","de-protonated","0","-9999","C14 H13 O2 N2 P1","14","13","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"120","271.064613","271.064564374","271.064568336","3037341.3","-9999","716485.2","49.83","-1","-0.014614967","0.999961244","0","0.599976746","5","0.416666667","1.333333333","S1 O5","de-protonated","0","-9999","C12 H16 O5 S1","12","16","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"121","271.118773","271.118724445","271.11871191","804003.2","-9999","865992.4","11.71","-1","0.046233689","0.999612219","0","0.599767331","4","0.461538462","1.538461538","O6","de-protonated","0","-9999","C13 H20 O6","13","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"122","271.155113","271.155064492","271.155097419","640103.1","-9999","738331.6","8.92","-1","-0.121433169","0.997327931","0","0.598396759","3","0.357142857","1.714285714","O5","de-protonated","0","-9999","C14 H24 O5","14","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"125","273.098046","273.098000021","273.097976465","778550.9","-9999","689259","11.22","-1","0.086256282","0.998650906","0","0.599190544","4","0.583333333","1.5","O7","de-protonated","0","-9999","C12 H18 O7","12","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"126","273.13444","273.134394069","273.134361974","1703802.8","-9999","797306","26.94","-1","0.11750424","0.997497829","0","0.598498697","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"127","273.17079","273.170744116","273.170747484","532926.6","-9999","802006.7","7.05","-1","-0.012327756","0.999972425","0","0.599983455","2","0.357142857","1.857142857","O5","de-protonated","0","-9999","C14 H26 O5","14","26","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"128","275.113635","275.113591645","275.113626529","547464.1","-9999","935615.1","7.29","-1","-0.126798729","0.997086934","0","0.598252161","3","0.583333333","1.666666667","O7","de-protonated","0","-9999","C12 H20 O7","12","20","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"129","276.999205","276.9991641","276.998990698","546950.4","-9999","586524.4","7.28","-1","0.62600341","0.931363013","0","0.558817808","10","0.666666667","0.5","O8","de-protonated","0","-9999","C12 H6 O8","12","6","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"130","277.057146","277.057105175","277.057374955","593804.1","-9999","906785.4","8.08","-1","-0.97373165800000006","0.841944503","0","0.505166702","3","0.363636364","1.636363636","S2 O4","de-protonated","0","-9999","C11 H18 O4 S2","11","18","4","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"130","277.057146","277.057105175","277.056994832","593804.1","-9999","906785.4","8.08","-1","0.398268173","0.971629283","0","0.58297757","8","0.076923077","1.153846154","N2 S1 P1 O1","de-protonated","0","-9999","C13 H15 O1 N2 P1 S1","13","15","1","2","1","1","-9999","-9999","-9999","-9999","-9999"
"131","277.057696","277.057655176","277.057842986","689164.2","-9999","1002040","9.7","-1","-0.677870977","0.92000395","0","0.55200237","9","0.454545455","0.909090909","N4 O5","de-protonated","0","-9999","C11 H10 O5 N4","11","10","5","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"132","277.059709","277.059668179","277.059496756","8274444.5","-9999","752791.6","138.55","-1","0.61872223","0.929881358","0.981569026","0.950556425","4","0.666666667","1.666666667","N2 P1 O6","de-protonated","0","-9999","C9 H15 O6 N2 P1","9","15","6","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"133","277.071789","277.071748194","277.071761716","727565.6","-9999","659686.9","10.35","-1","-0.048802859","0.999567934","0","0.59974076","8","0.428571429","1","O6","de-protonated","0","-9999","C14 H14 O6","14","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"134","277.144604","277.144563289","277.144532735","850324.8","-9999","834820.8","12.44","-1","0.110246446","0.997797052","0","0.598678231","6","0.25","1.375","O4","de-protonated","0","-9999","C16 H22 O4","16","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"135","278.063071","278.063031485","278.062851591","992879.6","-9999","724666.2","14.78","-1","0.646954532","0.926866833","0.981569026","0.94874771","4","0.666666667","1.666666667","13C1 N2 P1 O6","de-protonated","1","132","C8 H15 O6 N2 P1 13C1","8","15","6","2","1","-9999","1","-9999","-9999","-9999","-9999"
"137","279.098659","279.098620833","279.09864517","570132.5","-9999","732216.1","7.64","-1","-0.087198461","0.998621293","0","0.599172776","7","0.384615385","1.230769231","N2 O5","de-protonated","0","-9999","C13 H16 O5 N2","13","16","5","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"138","279.123772","279.123733866","279.12379729","541270.9","-9999","687099.1","7.15","-1","-0.227226555","0.990675206","0","0.594405124","6","0.333333333","1.333333333","O5","de-protonated","0","-9999","C15 H20 O5","15","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"139","279.160238","279.160199913","279.160182799","630874.4","-9999","716875.3","8.66","-1","0.061304531","0.999318304","0","0.599590982","5","0.25","1.5","O4","de-protonated","0","-9999","C16 H24 O4","16","24","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"140","279.163591","279.163552918","279.163554103","709018.8","-9999","646097","9.98","-1","-0.004245435","0.99999673","0","0.599998038","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"142","280.119072","280.119035162","280.119046262","5365558.5","-9999","699275","88.7","-1","-0.039628908","0.999216966","0.991926728","0.996300871","6","0.357142857","1.357142857","N1 O5","de-protonated","0","-9999","C14 H19 O5 N1","14","19","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"143","281.052768","281.052732377","281.052757605","937615.4","-9999","793364.5","13.84","-1","-0.08976277","0.998539072","0","0.599123443","8","0.6","1","N4 O6","de-protonated","0","-9999","C10 H10 O6 N4","10","10","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"145","281.066696","281.066660395","281.066676336","777360.7","-9999","712916.9","11.14","-1","-0.056715055","0.999416523","0","0.599649914","7","0.538461538","1.076923077","O7","de-protonated","0","-9999","C13 H14 O7","13","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"145","281.066696","281.066660395","281.066514145","777360.7","-9999","712916.9","11.14","-1","0.520341666","0.952059048","0","0.571235429","2","0.125","2.375","N4 S2 P1 O1","de-protonated","0","-9999","C8 H19 O1 N4 P1 S2","8","19","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
