"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"7","171.066474","171.066360941","171.066282413","1798735.3","-9999","1122009.2","31.53","-1","0.459054253","0.96248497","0","0.577490982","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"9","179.035191","179.035074726","179.034982284","826810.1","-9999","1035182.6","13.42","-1","0.516333789","0.952777072","0","0.571666243","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"17","195.139285","195.139162227","195.139053431","751534.1","-9999","1139461.6","11.89","-1","0.557527083","0.945160178","0","0.567096107","3","0.166666667","1.666666667","O2","de-protonated","0","-9999","C12 H20 O2","12","20","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"20","199.061449","199.061324644","199.061197032","1062920.9","-9999","859276.6","17.6","-1","0.641067326","0.928142985","0","0.556885791","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"21","202.072341","202.072215429","202.072096069","496017.5","-9999","1112968.4","7.11","-1","0.590679821","0.938654392","0","0.563192635","3","0.625","1.625","N1 O5","de-protonated","0","-9999","C8 H13 O5 N1","8","13","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"28","209.009373","209.009244629","209.009161458","524630.8","-9999","911505.1","7.57","-1","0.397929482","0.971676826","0","0.583006096","7","0.666666667","0.666666667","O6","de-protonated","0","-9999","C9 H6 O6","9","6","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"29","209.154934","209.154805571","209.154703496","1016169.3","-9999","899569.5","16.51","-1","0.48803476","0.957703477","0","0.574622086","3","0.153846154","1.692307692","O2","de-protonated","0","-9999","C13 H22 O2","13","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"31","211.097765","211.097635787","211.097582542","613062.1","-9999","1195124.1","9.15","-1","0.252229164","0.988522689","0","0.593113613","4","0.363636364","1.454545455","O4","de-protonated","0","-9999","C11 H16 O4","11","16","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"32","211.134181","211.134051772","211.133968051","524986.9","-9999","899047.5","7.55","-1","0.396529851","0.971872893","0","0.583123736","3","0.25","1.666666667","O3","de-protonated","0","-9999","C12 H20 O3","12","20","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"39","215.09276500000001","215.092634174","215.092497161","543212.4","-9999","1002487.6","7.85","-1","0.636996629","0.929019572","0","0.557411743","3","0.5","1.6","O5","de-protonated","0","-9999","C10 H16 O5","10","16","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
