"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"0","161.082242","161.082082619","161.081932477","939303.8","-9999","821591.3","15.56","-1","0.932082752","0.854158356","0","0.512495014","1","0.571428571","2","O4","de-protonated","0","-9999","C7 H14 O4","7","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"40","219.041073","219.040928748","219.041130293","1469064.4","-9999","892241.5","24.43","-1","-0.920123066","0.857598482","0","0.514559089","8","0.4","0.8","N2 O4","de-protonated","0","-9999","C10 H8 O4 N2","10","8","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"51","229.025452","229.025310354","229.025480228","1133312","-9999","768523","18.19","-1","-0.741725829","0.904995505","0","0.542997303","10","0.363636364","0.545454545","N2 O4","de-protonated","0","-9999","C11 H6 O4 N2","11","6","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"60","236.10574","236.105600202","236.105718673","654602.6","-9999","960371.2","9.58","-1","-0.501771652","0.955343607","0","0.573206164","1","0.444444444","2.222222222","N1 P1 O4","de-protonated","0","-9999","C9 H20 O4 N1 P1","9","20","4","1","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"61","236.10601","236.105870202","236.105718673","2197450.5","-9999","791466.9","36.87","-1","0.641784175","0.927988126","0","0.556792875","1","0.444444444","2.222222222","N1 P1 O4","de-protonated","0","-9999","C9 H20 O4 N1 P1","9","20","4","1","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"68","241.045679","241.045540492","241.045761443","611602.4","-9999","941702.9","8.75","-1","-0.916636588","0.858595561","0","0.515157337","5","0.181818182","1.363636364","S1 P1 O2","de-protonated","0","-9999","C11 H15 O2 P1 S1","11","15","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"79","244.973595","244.97345751700001","244.973645329","1370936.3","-9999","747244.3","21.98","-1","-0.766661942","0.89884004","0","0.539304024","10","0.166666667","0.5","S2 O2","de-protonated","0","-9999","C12 H6 O2 S2","12","6","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"83","246.970656","246.970519038","246.970667949","794989.2","-9999","915024.6","11.86","-1","-0.602948233","0.936163585","0","0.561698151","10","0.454545455","0.363636364","S1 O5","de-protonated","0","-9999","C11 H4 O5 S1","11","4","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"114","257.020458","257.020323662","257.020394848","590402.6","-9999","695933.7","8.2","-1","-0.276966923","0.986177371","0","0.591706422","11","0.416666667","0.5","N2 O5","de-protonated","0","-9999","C12 H6 O5 N2","12","6","5","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"133","262.976707","262.976574216","262.976815958","6287854.5","-9999","691194.6","105.61","-1","-0.919249583","0.428924266","0.902398978","0.618314151","10","0.5","0.4","N2 S1 O5","de-protonated","0","-9999","C10 H4 O5 N2 S1","10","4","5","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"134","262.990731","262.99059822","262.990354566","987824.2","-9999","679366.8","14.91","-1","0.926475355","0.855775097","0","0.513465058","14","0.2","0.333333333","P1 O3","de-protonated","0","-9999","C15 H5 O3 P1","15","5","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"135","263.044736","263.044603234","263.044716071","1762039.3","-9999","759743.5","28.16","-1","-0.428965472","0.967162625","0","0.580297575","3","0.111111111","1.888888889","N2 S2 P1 O1","de-protonated","0","-9999","C9 H17 O1 N2 P1 S2","9","17","1","2","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"138","265.041793","265.041660755","265.041738691","723577.7","-9999","701518.6","10.33","-1","-0.294050513","0.984433344","0","0.590660007","3","0.5","1.875","N2 S1 P1 O4","de-protonated","0","-9999","C8 H15 O4 N2 P1 S1","8","15","4","2","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"164","269.141035","269.140903825","269.140784765","567673.4","-9999","735972.1","7.62","-1","0.442371995","0.965114787","0","0.579068872","9","0.066666667","1.2","N4 O1","de-protonated","0","-9999","C15 H18 O1 N4","15","18","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"173","271.119473","271.119342342","271.11958129","1469416.1","-9999","757916.4","22.89","-1","-0.881336867","0.868540454","0","0.521124273","3","0.071428571","1.714285714","S2 O1","de-protonated","0","-9999","C14 H24 O1 S2","14","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"177","273.098719","273.098588859","273.098845845","932690.2","-9999","699420.8","13.72","-1","-0.941000498","0.851573441","0","0.510944064","3","0.153846154","1.692307692","S2 O2","de-protonated","0","-9999","C13 H22 O2 S2","13","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"178","273.135106","273.134975868","273.135231354","2954966.5","-9999","691800.2","47.78","-1","-0.935382816","0.85320375","0","0.51192225","2","0.071428571","1.857142857","S2 O1","de-protonated","0","-9999","C14 H26 O1 S2","14","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"180","274.09399","274.093860118","274.094094817","634438.1","-9999","656998.2","8.7","-1","-0.856270013","0.875431935","0","0.525259161","3","0.166666667","1.75","N1 S2 O2","de-protonated","0","-9999","C12 H21 O2 N1 S2","12","21","2","1","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"183","276.99996","276.999830877","276.999860077","796050.8","-9999","814233","11.41","-1","-0.10541745","0.997985622","0","0.598791373","9","0.230769231","0.769230769","S2 O3","de-protonated","0","-9999","C13 H10 O3 S2","13","10","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"184","277.02408","277.023950883","277.023980626","2246549.5","-9999","678282.1","35.84","-1","-0.107366817","0.997910512","0","0.598746307","4","0.222222222","1.666666667","N2 S2 P1 O2","de-protonated","0","-9999","C9 H15 O2 N2 P1 S2","9","15","2","2","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"186","277.060434","277.060304893","277.060366136","31407770","-9999","658758.7","526.93","-1","-0.221045848","0.496817856","0.913242538","0.663387729","3","0.1","1.9","N2 S2 P1 O1","de-protonated","0","-9999","C10 H19 O1 N2 P1 S2","10","19","1","2","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"187","277.130016","277.129886911","277.130145974","645601.5","-9999","722974.7","8.88","-1","-0.934805485","0.85337092","0","0.512022552","1","0.153846154","2","S2 O2","de-protonated","0","-9999","C13 H26 O2 S2","13","26","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"192","278.063809","278.063680155","278.063720971","3291402.5","-9999","722829.2","53.13","-1","-0.146787227","0.498049025","0.913242538","0.66412643","3","0.1","1.9","13C1 N2 S2 P1 O1","de-protonated","1","186","C9 H19 O1 N2 P1 S2 13C1","9","19","1","2","1","2","1","-9999","-9999","-9999","-9999","-9999"
