"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","33S","34S"
"2082","522.254263","522.254135485","522.253809192","2667360.5","-9999","327671.6","22.6","-1","0.624777497","0.931622177","0.800202605","0.879054348","9","0.346153846","1.461538462","13C1 N2 O9","de-protonated","1","2071","C25 H38 O9 N2 13C1","25","38","9","2","-9999","-9999","1","-9999","-9999"
"2082","522.254263","522.254135485","522.25429845","2667360.5","-9999","327671.6","22.6","-1","-0.312041323","0.982487537","0.819481199","0.917285002","13","0.034482759","1.344827586","13C1 N4 S1 P1 O1","de-protonated","1","2071","C28 H39 O1 N4 P1 S1 13C1","28","39","1","4","1","1","1","-9999","-9999"
"2083","522.277418","522.277290471","522.277217934","1102446.6","-9999","388567","8.33","-1","0.13888702","0.996506045","0","0.597903627","3","0.260869565","2","N3 S1 P1 O6","de-protonated","0","-9999","C23 H46 O6 N3 P1 S1","23","46","6","3","1","1","-9999","-9999","-9999"
"2085","523.099084","523.098955989","523.098584863","1005411.7","-9999","360252","7.44","-1","0.70947577","0.912713488","0","0.547628093","16","0.259259259","0.925925926","S1 P1 O7","de-protonated","0","-9999","C27 H25 O7 P1 S1","27","25","7","-9999","1","1","-9999","-9999","-9999"
"2085","523.099084","523.098955989","523.099433016","1005411.7","-9999","360252","7.44","-1","-0.911924901","0.859938845","0","0.515963307","17","0.44","0.8","N2 O11","de-protonated","0","-9999","C25 H20 O11 N2","25","20","11","2","-9999","-9999","-9999","-9999","-9999"
"2085","523.099084","523.098955989","523.098781568","1005411.7","-9999","360252","7.44","-1","0.333438516","0.980028437","0","0.588017062","8","0.764705882","1.411764706","N4 S1 O13","de-protonated","0","-9999","C17 H24 O13 N4 S1","17","24","13","4","-9999","1","-9999","-9999","-9999"
"2086","523.117108","523.116979978","523.117212308","1255790.8","-9999","398954.7","9.72","-1","-0.444124974","0.964842689","0","0.578905613","15","0.142857143","1.035714286","S2 P1 O4","de-protonated","0","-9999","C28 H29 O4 P1 S2","28","29","4","-9999","1","2","-9999","-9999","-9999"
"2086","523.117108","523.116979978","523.117409012","1255790.8","-9999","398954.7","9.72","-1","-0.820148404","0.88510388","0","0.531062328","7","0.555555556","1.555555556","N4 S2 O10","de-protonated","0","-9999","C18 H28 O10 N4 S2","18","28","10","4","-9999","2","-9999","-9999","-9999"
"2086","523.117108","523.116979978","523.116539632","1255790.8","-9999","398954.7","9.72","-1","0.841774114","0.879350621","0","0.527610373","8","0.882352941","1.411764706","N4 O15","de-protonated","0","-9999","C17 H24 O15 N4","17","24","15","4","-9999","-9999","-9999","-9999","-9999"
"2087","523.135608","523.135479968","523.134970373","1591674","-9999","375706.7","12.79","-1","0.974117601","0.841829664","0","0.505097799","15","0.214285714","1.035714286","S1 P1 O6","de-protonated","0","-9999","C28 H29 O6 P1 S1","28","29","6","-9999","1","1","-9999","-9999","-9999"
"2087","523.135608","523.135479968","523.135818526","1591674","-9999","375706.7","12.79","-1","-0.647170726","0.92681978","0","0.556091868","16","0.384615385","0.923076923","N2 O10","de-protonated","0","-9999","C26 H24 O10 N2","26","24","10","2","-9999","-9999","-9999","-9999","-9999"
"2087","523.135608","523.135479968","523.135167077","1591674","-9999","375706.7","12.79","-1","0.598106402","0.937151926","0","0.562291156","7","0.666666667","1.555555556","N4 S1 O12","de-protonated","0","-9999","C18 H28 O12 N4 S1","18","28","12","4","-9999","1","-9999","-9999","-9999"
"2088","523.153332","523.153203957","523.153597817","1742212.9","-9999","332174.4","14.16","-1","-0.75285735","0.451133831","0.761234226","0.575173989","14","0.103448276","1.137931034","S2 P1 O3","de-protonated","0","-9999","C29 H33 O3 P1 S2","29","33","3","-9999","1","2","-9999","-9999","-9999"
"2088","523.153332","523.153203957","523.152728437","1742212.9","-9999","332174.4","14.16","-1","0.908950318","0.4303922","0.767553728","0.565256811","15","0.285714286","1.035714286","P1 O8","de-protonated","0","-9999","C28 H29 O8 P1","28","29","8","-9999","1","-9999","-9999","-9999","-9999"
"2088","523.153332","523.153203957","523.152925142","1742212.9","-9999","332174.4","14.16","-1","0.532951906","0.949767298","0","0.569860379","7","0.777777778","1.555555556","N4 O14","de-protonated","0","-9999","C18 H28 O14 N4","18","28","14","4","-9999","-9999","-9999","-9999","-9999"
"2089","523.172318","523.172189946","523.172204035","1302928.5","-9999","217095.7","10.15","-1","-0.026930111","0.999868416","0","0.59992105","15","0.333333333","1.037037037","N2 O9","de-protonated","0","-9999","C27 H28 O9 N2","27","28","9","2","-9999","-9999","-9999","-9999","-9999"
"2089","523.172318","523.172189946","523.172693292","1302928.5","-9999","217095.7","10.15","-1","-0.962103799","0.845390323","0","0.507234194","19","0.033333333","0.966666667","N4 S1 P1 O1","de-protonated","0","-9999","C30 H29 O1 N4 P1 S1","30","29","1","4","1","1","-9999","-9999","-9999"
"2090","523.176548","523.176419944","523.176226787","1794195","-9999","280280.6","14.63","-1","0.369199557","0.487785195","0.742885034","0.58982513","19","0.21875","0.875","O7","de-protonated","0","-9999","C32 H28 O7","32","28","7","-9999","-9999","-9999","-9999","-9999","-9999"
"2090","523.176548","523.176419944","523.176064596","1794195","-9999","280280.6","14.63","-1","0.679212574","0.459850036","0.773979033","0.585501635","14","0.037037037","1.222222222","N4 S2 P1 O1","de-protonated","0","-9999","C27 H33 O1 N4 P1 S2","27","33","1","4","1","2","-9999","-9999","-9999"
"2091","523.180687","523.180558941","523.180600412","1979285.5","-9999","372832.9","16.32","-1","-0.079266926","0.998860563","0","0.599316338","0","0.526315789","2.157894737","S2 P1 O10","de-protonated","0","-9999","C19 H41 O10 P1 S2","19","41","10","-9999","1","2","-9999","-9999","-9999"
"2091","523.180687","523.180558941","523.180935501","1979285.5","-9999","372832.9","16.32","-1","-0.719750688","0.455142351","0.755017935","0.575092585","19","0.1","0.933333333","N4 S1 O3","de-protonated","0","-9999","C30 H28 O3 N4 S1","30","28","3","4","-9999","1","-9999","-9999","-9999"
"2091","523.180687","523.180558941","523.181068443","1979285.5","-9999","372832.9","16.32","-1","-0.97385322","0.841908335","0","0.505145001","6","0.578947368","1.736842105","N4 P1 O11","de-protonated","0","-9999","C19 H33 O11 N4 P1","19","33","11","4","1","-9999","-9999","-9999","-9999"
"2092","523.189941","523.189812936","523.189983327","1277339.3","-9999","288557.7","9.92","-1","-0.325676858","0.980938581","0","0.588563148","13","0.066666667","1.233333333","S2 P1 O2","de-protonated","0","-9999","C30 H37 O2 P1 S2","30","37","2","-9999","1","2","-9999","-9999","-9999"
"2092","523.189941","523.189812936","523.190180031","1277339.3","-9999","288557.7","9.92","-1","-0.701648032","0.914544643","0","0.548726786","5","0.4","1.8","N4 S2 O8","de-protonated","0","-9999","C20 H36 O8 N4 S2","20","36","8","4","-9999","2","-9999","-9999","-9999"
"2092","523.189941","523.189812936","523.189310651","1277339.3","-9999","288557.7","9.92","-1","0.960043525","0.845998009","0","0.507598805","6","0.684210526","1.684210526","N4 O13","de-protonated","0","-9999","C19 H32 O13 N4","19","32","13","4","-9999","-9999","-9999","-9999","-9999"
"2093","523.193724","523.193595933","523.193333403","2168733.5","-9999","340542.4","18.05","-1","0.501784469","0.949728244","0.840298493","0.905956343","10","0.458333333","1.333333333","N2 O11","de-protonated","0","-9999","C24 H32 O11 N2","24","32","11","2","-9999","-9999","-9999","-9999","-9999"
"2093","523.193724","523.193595933","523.193822661","2168733.5","-9999","340542.4","18.05","-1","-0.433351945","0.970957589","0.860236481","0.926669146","14","0.111111111","1.222222222","N4 S1 P1 O3","de-protonated","0","-9999","C27 H33 O3 N4 P1 S1","27","33","3","4","1","1","-9999","-9999","-9999"
"2094","523.208066","523.207937925","523.207741391","988070.2","-9999","324269.5","7.28","-1","0.375632345","0.974722613","0","0.584833568","13","0.133333333","1.233333333","S1 P1 O4","de-protonated","0","-9999","C30 H37 O4 P1 S1","30","37","4","-9999","1","1","-9999","-9999","-9999"
"2094","523.208066","523.207937925","523.207938096","988070.2","-9999","324269.5","7.28","-1","-3.26331e-4","0.999999981","0","0.599999988","5","0.5","1.8","N4 S1 O10","de-protonated","0","-9999","C20 H36 O10 N4 S1","20","36","10","4","-9999","1","-9999","-9999","-9999"
"2095","523.210692","523.210563923","523.210110373","1601447.9","-9999","307663.9","12.88","-1","0.866861095","0.436268909","0.714192896","0.547438504","22","0.027027027","0.864864865","S1 O1","de-protonated","0","-9999","C37 H32 O1 S1","37","32","1","-9999","-9999","1","-9999","-9999","-9999"
"2095","523.210692","523.210563923","523.210243315","1601447.9","-9999","307663.9","12.88","-1","0.612772329","0.934137015","0","0.560482209","9","0.346153846","1.423076923","P1 O9","de-protonated","0","-9999","C26 H37 O9 P1","26","37","9","-9999","1","-9999","-9999","-9999","-9999"
"2095","523.210692","523.210563923","523.210440019","1601447.9","-9999","307663.9","12.88","-1","0.236815361","0.989875682","0","0.593925409","1","0.9375","2.25","N4 O15","de-protonated","0","-9999","C16 H36 O15 N4","16","36","15","4","-9999","-9999","-9999","-9999","-9999"
"2096","523.213074","523.212945922","523.212612296","1882537.4","-9999","258810.4","15.44","-1","0.637648316","0.464439778","0.736963647","0.573449326","18","0.181818182","0.96969697","O6","de-protonated","0","-9999","C33 H32 O6","33","32","6","-9999","-9999","-9999","-9999","-9999","-9999"
"2097","523.217005","523.21687692","523.21732101","3717035.8","-9999","335629.9","32.16","-1","-0.84876874","0.438732964","0.748902347","0.562800717","18","0.064516129","1.032258065","N4 S1 O2","de-protonated","0","-9999","C31 H32 O2 N4 S1","31","32","2","4","-9999","1","-9999","-9999","-9999"
"2098","523.227678","523.227549914","523.227868438","1132466.3","-9999","475447.8","8.6","-1","-0.608767691","0.934966538","0","0.560979923","22","0.081081081","0.864864865","O3","de-protonated","0","-9999","C37 H32 O3","37","32","3","-9999","-9999","-9999","-9999","-9999","-9999"
"2098","523.227678","523.227549914","523.227216989","1132466.3","-9999","475447.8","8.6","-1","0.636290407","0.929171166","0","0.557502699","13","0.172413793","1.24137931","N2 S1 O5","de-protonated","0","-9999","C29 H36 O5 N2 S1","29","36","5","2","-9999","1","-9999","-9999","-9999"
"2098","523.227678","523.227549914","523.227349931","1132466.3","-9999","475447.8","8.6","-1","0.382210006","0.973841384","0","0.58430483","0","0.722222222","2.277777778","N2 P1 O13","de-protonated","0","-9999","C18 H41 O13 N2 P1","18","41","13","2","1","-9999","-9999","-9999","-9999"
"2099","523.230148","523.230019912","523.229718913","3319731.8","-9999","337541.9","28.54","-1","0.575272291","0.948443265","0.905790696","0.931382238","9","0.4","1.44","N2 O10","de-protonated","0","-9999","C25 H36 O10 N2","25","36","10","2","-9999","-9999","-9999","-9999","-9999"
"2099","523.230148","523.230019912","523.23020817","3319731.8","-9999","337541.9","28.54","-1","-0.359799163","0.971857817","0.92539483","0.953272622","13","0.071428571","1.321428571","N4 S1 P1 O2","de-protonated","0","-9999","C28 H37 O2 N4 P1 S1","28","37","2","4","1","1","-9999","-9999","-9999"
"2100","523.250933","523.2508049","523.250848281","2195904.5","-9999","280513.9","18.29","-1","-0.082906127","0.499376802","0.807789663","0.622741946","4","0.545454545","1.818181818","N2 O12","de-protonated","0","-9999","C22 H40 O12 N2","22","40","12","2","-9999","-9999","-9999","-9999","-9999"
"2100","523.250933","523.2508049","523.250335216","2195904.5","-9999","280513.9","18.29","-1","0.897626847","0.431992718","0.725399619","0.549355478","22","0.028571429","0.914285714","N4 O1","de-protonated","0","-9999","C35 H32 O1 N4","35","32","1","4","-9999","-9999","-9999","-9999","-9999"
"2101","523.253455","523.253326898","523.25370652","6751170","-9999","330173.1","59.83","-1","-0.725501315","0.912348432","0.944851191","0.925349535","17","0.03125","1.125","N4 S1 O1","de-protonated","0","-9999","C32 H36 O1 N4 S1","32","36","1","4","-9999","1","-9999","-9999","-9999"
"2101","523.253455","523.253326898","523.253839461","6751170","-9999","330173.1","59.83","-1","-0.979568506","0.844592237","0.983124453","0.900005124","4","0.428571429","1.952380952","N4 P1 O9","de-protonated","0","-9999","C21 H41 O9 N4 P1","21","41","9","4","1","-9999","-9999","-9999","-9999"
"2102","523.264097","523.263968892","523.264253947","963528.5","-9999","520593.8","7.06","-1","-0.544762893","0.947576211","0","0.568545727","21","0.052631579","0.947368421","O2","de-protonated","0","-9999","C38 H36 O2","38","36","2","-9999","-9999","-9999","-9999","-9999","-9999"
"2102","523.264097","523.263968892","523.263602498","963528.5","-9999","520593.8","7.06","-1","0.700208709","0.914879531","0","0.548927719","12","0.133333333","1.333333333","N2 S1 O4","de-protonated","0","-9999","C30 H40 O4 N2 S1","30","40","4","2","-9999","1","-9999","-9999","-9999"
"2103","523.266574","523.266445891","523.266104422","2142154","-9999","349328.6","17.8","-1","0.652572037","0.462819962","0.780512821","0.589897105","8","0.346153846","1.538461538","N2 O9","de-protonated","0","-9999","C26 H40 O9 N2","26","40","9","2","-9999","-9999","-9999","-9999","-9999"
"2103","523.266574","523.266445891","523.266593679","2142154","-9999","349328.6","17.8","-1","-0.282434469","0.492815112","0.761234226","0.600182757","12","0.034482759","1.413793103","N4 S1 P1 O1","de-protonated","0","-9999","C29 H41 O1 N4 P1 S1","29","41","1","4","1","1","-9999","-9999","-9999"
"2106","524.112312","524.112183394","524.11246128","1099983.4","-9999","399577.8","7.86","-1","-0.530202595","0.950271154","0","0.570162692","15","0.148148148","1.037037037","N1 S2 P1 O4","de-protonated","0","-9999","C27 H28 O4 N1 P1 S2","27","28","4","1","1","2","-9999","-9999","-9999"
"2107","524.152676","524.152547371","524.153066246","1014760.2","-9999","366378.8","7.12","-1","-0.989930907","0.837098917","0","0.50225935","10","0.304347826","1.347826087","N3 S2 O7","de-protonated","0","-9999","C23 H31 O7 N3 S2","23","31","7","3","-9999","2","-9999","-9999","-9999"
"2107","524.152676","524.152547371","524.152196866","1014760.2","-9999","366378.8","7.12","-1","0.668707585","0.922066088","0","0.553239653","11","0.545454545","1.227272727","N3 O12","de-protonated","0","-9999","C22 H27 O12 N3","22","27","12","3","-9999","-9999","-9999","-9999","-9999"
"2108","524.175936","524.175807357","524.175849384","1097334.4","-9999","293642.9","7.83","-1","-0.08017789","0.998834238","0","0.599300543","0","0.555555556","2.222222222","N1 S2 P1 O10","de-protonated","0","-9999","C18 H40 O10 N1 P1 S2","18","40","10","1","1","2","-9999","-9999","-9999"
"2109","524.189114","524.188985349","524.189451755","2070526.5","-9999","345007.9","16.23","-1","-0.889766204","0.931447995","0.827691552","0.889945418","9","0.25","1.458333333","N3 S2 O6","de-protonated","0","-9999","C24 H35 O6 N3 S2","24","35","6","3","-9999","2","-9999","-9999","-9999"
"2109","524.189114","524.188985349","524.188582375","2070526.5","-9999","345007.9","16.23","-1","0.768757323","0.449157738","0.800793265","0.589811949","10","0.47826087","1.347826087","N3 O11","de-protonated","0","-9999","C23 H31 O11 N3","23","31","11","3","-9999","-9999","-9999","-9999","-9999"
"2110","524.197112","524.196983344","524.196688238","1250819.4","-9999","393351.1","9.16","-1","0.562968544","0.94411511","0.840298493","0.902588463","10","0.458333333","1.333333333","13C1 N2 O11","de-protonated","1","2093","C23 H32 O11 N2 13C1","23","32","11","2","-9999","-9999","1","-9999","-9999"
"2110","524.197112","524.196983344","524.196465688","1250819.4","-9999","393351.1","9.16","-1","0.987523725","0.837822242","0","0.502693345","13","0.035714286","1.285714286","N3 S2 P1 O1","de-protonated","0","-9999","C28 H36 O1 N3 P1 S2","28","36","1","3","1","2","-9999","-9999","-9999"
"2110","524.197112","524.196983344","524.197177496","1250819.4","-9999","393351.1","9.16","-1","-0.370378002","0.975416123","0.860236481","0.929344266","14","0.111111111","1.222222222","13C1 N4 S1 P1 O3","de-protonated","1","2093","C26 H33 O3 N4 P1 S1 13C1","26","33","3","4","1","1","1","-9999","-9999"
"2112","524.220262","524.220133331","524.22009698","1595921.6","-9999","357755.3","12.14","-1","0.069343675","0.999127876","0","0.599476726","4","0.380952381","1.904761905","N3 S1 P1 O8","de-protonated","0","-9999","C21 H40 O8 N3 P1 S1","21","40","8","3","1","1","-9999","-9999","-9999"
"2113","524.225372","524.225243328","524.224967885","1835540.8","-9999","362253","14.2","-1","0.525429339","0.951140369","0","0.570684221","9","0.416666667","1.458333333","N3 O10","de-protonated","0","-9999","C24 H35 O10 N3","24","35","10","3","-9999","-9999","-9999","-9999","-9999"
"2114","524.233466","524.233337323","524.233073748","1471001.6","-9999","344437.1","11.06","-1","0.502783152","0.955167485","0.905790696","0.93541677","9","0.4","1.44","13C1 N2 O10","de-protonated","1","2099","C24 H36 O10 N2 13C1","24","36","10","2","-9999","-9999","1","-9999","-9999"
"2114","524.233466","524.233337323","524.233563005","1471001.6","-9999","344437.1","11.06","-1","-0.430498558","0.966931421","0.92539483","0.950316785","13","0.071428571","1.321428571","13C1 N4 S1 P1 O2","de-protonated","1","2099","C27 H37 O2 N4 P1 S1 13C1","27","37","2","4","1","1","1","-9999","-9999"
"2116","524.256825","524.256696309","524.257133938","1708584","-9999","378819","13.11","-1","-0.834758586","0.440614649","0.755017935","0.566375963","12","0.166666667","1.333333333","N1 P1 O5","de-protonated","0","-9999","C30 H40 O5 N1 P1","30","40","5","1","1","-9999","-9999","-9999","-9999"
"2116","524.256825","524.256696309","524.256482489","1708584","-9999","378819","13.11","-1","0.407854825","0.970267781","0","0.582160668","3","0.318181818","2","N3 S1 P1 O7","de-protonated","0","-9999","C22 H44 O7 N3 P1 S1","22","44","7","3","1","1","-9999","-9999","-9999"
"2116","524.256825","524.256696309","524.257061355","1708584","-9999","378819","13.11","-1","-0.696309713","0.915783871","0.944851191","0.927410799","17","0.03125","1.125","13C1 N4 S1 O1","de-protonated","1","2101","C31 H36 O1 N4 S1 13C1","31","36","1","4","-9999","1","1","-9999","-9999"
"2116","524.256825","524.256696309","524.257194296","1708584","-9999","378819","13.11","-1","-0.949890663","0.848979917","0.983124453","0.902637732","4","0.428571429","1.952380952","13C1 N4 P1 O9","de-protonated","1","2101","C20 H41 O9 N4 P1 13C1","20","41","9","4","1","-9999","1","-9999","-9999"
"2117","524.293234","524.293105288","524.293519447","2043454.4","-9999","377042.1","16","-1","-0.78993703","0.446475276","0.748902347","0.567446104","11","0.129032258","1.419354839","N1 P1 O4","de-protonated","0","-9999","C31 H44 O4 N1 P1","31","44","4","1","1","-9999","-9999","-9999","-9999"
"2117","524.293234","524.293105288","524.292867998","2043454.4","-9999","377042.1","16","-1","0.452590201","0.481757335","0.800793265","0.609371707","2","0.260869565","2.086956522","N3 S1 P1 O6","de-protonated","0","-9999","C23 H48 O6 N3 P1 S1","23","48","6","3","1","1","-9999","-9999","-9999"
"2120","525.104244","525.104114812","525.103849692","1238064","-9999","427307","9.04","-1","0.504891432","0.954799358","0","0.572879615","16","0.461538462","0.846153846","O12","de-protonated","0","-9999","C26 H22 O12","26","22","12","-9999","-9999","-9999","-9999","-9999","-9999"
"2120","525.104244","525.104114812","525.104338949","1238064","-9999","427307","9.04","-1","-0.426842627","0.9674815","0","0.5804889","20","0.137931034","0.793103448","N2 S1 P1 O4","de-protonated","0","-9999","C29 H23 O4 N2 P1 S1","29","23","4","2","1","1","-9999","-9999","-9999"
"2120","525.104244","525.104114812","525.1036875","1238064","-9999","427307","9.04","-1","0.813766452","0.886780142","0","0.532068085","11","0.285714286","1.285714286","N4 S2 P1 O6","de-protonated","0","-9999","C21 H27 O6 N4 P1 S2","21","27","6","4","1","2","-9999","-9999","-9999"
"2121","525.11149","525.111360808","525.111733004","9115700","-9999","329228.7","77.04","-1","-0.708794843","0.609949792","0.908437318","0.729344803","19","0.064516129","0.870967742","S2 P1 O2","de-protonated","0","-9999","C31 H27 O2 P1 S2","31","27","2","-9999","1","2","-9999","-9999","-9999"
"2121","525.11149","525.111360808","525.110863624","9115700","-9999","329228.7","77.04","-1","0.946816027","0.847751513","0.961587919","0.893286075","20","0.233333333","0.766666667","P1 O7","de-protonated","0","-9999","C30 H23 O7 P1","30","23","7","-9999","1","-9999","-9999","-9999","-9999"
"2121","525.11149","525.111360808","525.111060329","9115700","-9999","329228.7","77.04","-1","0.572219696","0.94081234","0.971274278","0.952997115","12","0.65","1.1","N4 O13","de-protonated","0","-9999","C20 H22 O13 N4","20","22","13","4","-9999","-9999","-9999","-9999","-9999"
"2122","525.132629","525.132499795","525.132862372","1126209.4","-9999","337397.5","8.08","-1","-0.690448043","0.917135599","0","0.550281359","14","0.142857143","1.107142857","S2 P1 O4","de-protonated","0","-9999","C28 H31 O4 P1 S2","28","31","4","-9999","1","2","-9999","-9999","-9999"
"2122","525.132629","525.132499795","525.131992992","1126209.4","-9999","337397.5","8.08","-1","0.965096242","0.844506152","0","0.506703691","15","0.333333333","1","P1 O9","de-protonated","0","-9999","C27 H27 O9 P1","27","27","9","-9999","1","-9999","-9999","-9999","-9999"
"2122","525.132629","525.132499795","525.132189697","1126209.4","-9999","337397.5","8.08","-1","0.590514977","0.938687555","0","0.563212533","7","0.882352941","1.529411765","N4 O15","de-protonated","0","-9999","C17 H26 O15 N4","17","26","15","4","-9999","-9999","-9999","-9999","-9999"
"2123","525.151514","525.151384784","525.15146859","1940045.1","-9999","305971.6","15.1","-1","-0.159584343","0.997298804","0.875332415","0.948512248","15","0.384615385","1","N2 O10","de-protonated","0","-9999","C26 H26 O10 N2","26","26","10","2","-9999","-9999","-9999","-9999","-9999"
"2124","525.159972","525.159842779","525.159864967","1139026.3","-9999","379329.7","8.19","-1","-0.042249681","0.99967616","0","0.599805696","0","0.611111111","2.166666667","S2 P1 O11","de-protonated","0","-9999","C18 H39 O11 P1 S2","18","39","11","-9999","1","2","-9999","-9999","-9999"
"2124","525.159972","525.159842779","525.160200056","1139026.3","-9999","379329.7","8.19","-1","-0.680319561","0.919448956","0","0.551669374","19","0.137931034","0.896551724","N4 S1 O4","de-protonated","0","-9999","C29 H26 O4 N4 S1","29","26","4","4","-9999","1","-9999","-9999","-9999"
"2124","525.159972","525.159842779","525.160332998","1139026.3","-9999","379329.7","8.19","-1","-0.933464422","0.853758963","0","0.512255378","6","0.666666667","1.722222222","N4 P1 O12","de-protonated","0","-9999","C18 H31 O12 N4 P1","18","31","12","4","1","-9999","-9999","-9999","-9999"
"2125","525.168978","525.168848774","525.169247882","1133399.8","-9999","369429.2","8.14","-1","-0.759960041","0.900510242","0","0.540306145","13","0.103448276","1.206896552","S2 P1 O3","de-protonated","0","-9999","C29 H35 O3 P1 S2","29","35","3","-9999","1","2","-9999","-9999","-9999"
"2125","525.168978","525.168848774","525.168378502","1133399.8","-9999","369429.2","8.14","-1","0.895469427","0.864592103","0","0.518755262","14","0.285714286","1.107142857","P1 O8","de-protonated","0","-9999","C28 H31 O8 P1","28","31","8","-9999","1","-9999","-9999","-9999","-9999"
"2125","525.168978","525.168848774","525.168575206","1133399.8","-9999","369429.2","8.14","-1","0.52091414","0.951956079","0","0.571173647","6","0.777777778","1.666666667","N4 O14","de-protonated","0","-9999","C18 H30 O14 N4","18","30","14","4","-9999","-9999","-9999","-9999","-9999"
"2126","525.188208","525.188078763","525.1878541","2971235.8","-9999","265854.8","24","-1","0.427776761","0.963092635","0.79281694","0.894982357","14","0.333333333","1.111111111","N2 O9","de-protonated","0","-9999","C27 H30 O9 N2","27","30","9","2","-9999","-9999","-9999","-9999","-9999"
"2126","525.188208","525.188078763","525.188343357","2971235.8","-9999","265854.8","24","-1","-0.503808194","0.959570789","0.811778038","0.900453689","18","0.033333333","1.033333333","N4 S1 P1 O1","de-protonated","0","-9999","C30 H31 O1 N4 P1 S1","30","31","1","4","1","1","-9999","-9999","-9999"
"2127","525.192865","525.19273576","525.192746231","1260390.4","-9999","260074","9.23","-1","-0.019938289","0.99992787","0","0.599956722","17","0.060606061","1.03030303","S2 O2","de-protonated","0","-9999","C33 H34 O2 S2","33","34","2","-9999","-9999","2","-9999","-9999","-9999"
"2127","525.192865","525.19273576","525.192879173","1260390.4","-9999","260074","9.23","-1","-0.273067629","0.986561227","0","0.591936736","4","0.454545455","1.772727273","S1 P1 O10","de-protonated","0","-9999","C22 H39 O10 P1 S1","22","39","10","-9999","1","1","-9999","-9999","-9999"
"2127","525.192865","525.19273576","525.19280659","1260390.4","-9999","260074","9.23","-1","-0.134865355","0.996705131","0.827691552","0.929099699","9","0.25","1.458333333","13C1 N3 S2 O6","de-protonated","1","2109","C23 H35 O6 N3 S2 13C1","23","35","6","3","-9999","2","1","-9999","-9999"
"2127","525.192865","525.19273576","525.193214262","1260390.4","-9999","260074","9.23","-1","-0.911097252","0.860174306","0","0.516104584","23","0.090909091","0.787878788","N4 O3","de-protonated","0","-9999","C33 H26 O3 N4","33","26","3","4","-9999","-9999","-9999","-9999","-9999"
"2128","525.196311","525.196181758","525.196585565","3730536.8","-9999","292177.6","30.55","-1","-0.768869121","0.449143728","0.755017935","0.571493411","18","0.1","1","N4 S1 O3","de-protonated","0","-9999","C30 H30 O3 N4 S1","30","30","3","4","-9999","1","-9999","-9999","-9999"
"2129","525.209417","525.20928775","525.208983468","1431408.6","-9999","315805.1","10.71","-1","0.579355379","0.940913814","0","0.564548288","9","0.458333333","1.416666667","N2 O11","de-protonated","0","-9999","C24 H34 O11 N2","24","34","11","2","-9999","-9999","-9999","-9999","-9999"
"2129","525.209417","525.20928775","525.209472725","1431408.6","-9999","315805.1","10.71","-1","-0.352192239","0.977744607","0","0.586646764","13","0.111111111","1.296296296","N4 S1 P1 O3","de-protonated","0","-9999","C27 H35 O3 N4 P1 S1","27","35","3","4","1","1","-9999","-9999","-9999"
"2130","525.220839","525.220709744","525.221086237","1539447.6","-9999","350653.1","11.64","-1","-0.716828065","0.910978446","0","0.546587067","8","0.208333333","1.583333333","N4 S2 O5","de-protonated","0","-9999","C24 H38 O5 N4 S2","24","38","5","4","-9999","2","-9999","-9999","-9999"
"2130","525.220839","525.220709744","525.220216857","1539447.6","-9999","350653.1","11.64","-1","0.938438086","0.852317903","0","0.511390742","9","0.434782609","1.47826087","N4 O10","de-protonated","0","-9999","C23 H34 O10 N4","23","34","10","4","-9999","-9999","-9999","-9999","-9999"
"2131","525.230189","525.230059738","525.230112836","3154045.5","-9999","389504.8","25.58","-1","-0.101093981","0.499073657","0.81490939","0.62540795","4","0.619047619","1.80952381","N2 O13","de-protonated","0","-9999","C21 H38 O13 N2","21","38","13","2","-9999","-9999","-9999","-9999","-9999"
"2131","525.230189","525.230059738","525.229599771","3154045.5","-9999","389504.8","25.58","-1","0.875743955","0.435045279","0.73113591","0.553481532","22","0.058823529","0.882352941","N4 O2","de-protonated","0","-9999","C34 H30 O2 N4","34","30","2","4","-9999","-9999","-9999","-9999","-9999"
"2132","525.232707","525.232577737","525.232971075","9375871","-9999","337820.9","79.28","-1","-0.748883206","0.604659948","0.937805624","0.737918219","17","0.064516129","1.096774194","N4 S1 O2","de-protonated","0","-9999","C31 H34 O2 N4 S1","31","34","2","4","-9999","1","-9999","-9999","-9999"
"2133","525.243355","525.24322573","525.243518502","1223813.5","-9999","399558","8.92","-1","-0.557402121","0.945184072","0","0.567110443","21","0.081081081","0.918918919","O3","de-protonated","0","-9999","C37 H34 O3","37","34","3","-9999","-9999","-9999","-9999","-9999","-9999"
"2133","525.243355","525.24322573","525.242867054","1223813.5","-9999","399558","8.92","-1","0.682878057","0.918867271","0","0.551320363","12","0.172413793","1.310344828","N2 S1 O5","de-protonated","0","-9999","C29 H38 O5 N2 S1","29","38","5","2","-9999","1","-9999","-9999","-9999"
