"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","18O","33S","34S"
"281","323.106911","323.107042062","323.106721731","699619.8","-9999","807046.9","9.26","-1","0.99140708","0.836654786","0","0.501992871","12","0.058823529","1","N4 P1 O1","de-protonated","0","-9999","C17 H17 O1 N4 P1","17","17","1","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"282","323.163482","323.163613054","323.163768578","1391849.3","-9999","705511.2","20.36","-1","-0.481255576","0.958846027","0","0.575307616","0","0.066666667","2.2","S2 P1 O1","de-protonated","0","-9999","C15 H33 O1 P1 S2","15","33","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"284","324.01082","324.010950935","324.010816017","819132.2","-9999","740337.5","11.17","-1","0.416400663","0.969028458","0.976256885","0.971919829","10","0.583333333","0.75","13C1 N2 P1 O7","de-protonated","1","279","C11 H9 O7 N2 P1 13C1","11","9","7","2","1","-9999","1","-9999","-9999","-9999","-9999"
"284","324.01082","324.010950935","324.010952363","819132.2","-9999","740337.5","11.17","-1","-0.004405102","0.999996479","0","0.599997887","10","0.818181818","0.636363636","N3 O9","de-protonated","0","-9999","C11 H7 O9 N3","11","7","9","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"289","325.106281","325.106411782","325.106647624","709544.9","-9999","625720.6","9.41","-1","-0.725427597","0.908930632","0","0.545358379","1","0.230769231","2.076923077","S2 P1 O3","de-protonated","0","-9999","C13 H27 O3 P1 S2","13","27","3","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"290","325.166076","325.166206774","325.16653148300003","636718.9","-9999","804536.2","8.25","-1","-0.998592352","0.834486917","0","0.50069215","4","0.055555556","1.666666667","S2 O1","de-protonated","0","-9999","C18 H30 O1 S2","18","30","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"291","325.1841","325.184230772","325.184289548","5387952.5","-9999","776133.4","84.44","-1","-0.180746947","0.497044852","0.837042051","0.633043732","4","0.166666667","1.666666667","S1 O3","de-protonated","0","-9999","C18 H30 O3 S1","18","30","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"294","325.201919","325.202049769","325.202047612","665394.5","-9999","784615.9","8.71","-1","0.006631892","0.99999202","0","0.59999521200000006","4","0.277777778","1.666666667","O5","de-protonated","0","-9999","C18 H30 O5","18","30","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"299","326.988282","326.98841252","326.988640489","4324200","-9999","760055.6","67.38","-1","-0.697177387","0.457791491","0.85247738","0.615665847","13","0.25","0.5625","S1 P1 O4","de-protonated","0","-9999","C16 H9 O4 P1 S1","16","9","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"301","327.098449","327.098579504","327.09864517","657779.5","-9999","809097.6","8.58","-1","-0.200751932","0.992714047","0","0.595628428","11","0.294117647","0.941176471","N2 O5","de-protonated","0","-9999","C17 H16 O5 N2","17","16","5","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"302","327.108211","327.108341503","327.108541149","601716.5","-9999","729936.1","7.68","-1","-0.61033508","0.934642428","0","0.560785457","6","0.533333333","1.333333333","O8","de-protonated","0","-9999","C15 H20 O8","15","20","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"302","327.108211","327.108341503","327.108378958","601716.5","-9999","729936.1","7.68","-1","-0.114501768","0.997623916","0","0.59857435","1","0.2","2.5","N4 S2 P1 O2","de-protonated","0","-9999","C10 H25 O2 N4 P1 S2","10","25","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"307","327.181785","327.181915493","327.182181547","614972.1","-9999","624902.3","7.89","-1","-0.813169767","0.886936358","0","0.532161815","3","0.055555556","1.777777778","S2 O1","de-protonated","0","-9999","C18 H32 O1 S2","18","32","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"310","327.992295","327.99242538","327.99213167","769488.5","-9999","668823.8","10.37","-1","0.895479003","0.864589412","0","0.518753647","13","0.4","0.466666667","N1 S1 O6","de-protonated","0","-9999","C15 H7 O6 N1 S1","15","7","6","1","-9999","1","-9999","-9999","-9999","-9999","-9999"
"316","329.161001","329.161131216","329.161446103","674124.3","-9999","937943.7","8.74","-1","-0.956631053","0.847002621","0","0.508201573","3","0.117647059","1.764705882","S2 O2","de-protonated","0","-9999","C17 H30 O2 S2","17","30","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"320","330.155643","330.155773078","330.155825695","704695.4","-9999","933439.4","9.23","-1","-0.159370926","0.995401972","0","0.597241183","4","0.466666667","1.666666667","N1 O7","de-protonated","0","-9999","C15 H25 O7 N1","15","25","7","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"321","330.156251","330.156381078","330.156695075","1332919.5","-9999","688010.7","19.19","-1","-0.951055057","0.848639012","0","0.509183407","3","0.125","1.8125","N1 S2 O2","de-protonated","0","-9999","C16 H29 O2 N1 S2","16","29","2","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"324","331.140295","331.14042494","331.140710658","565155.3","-9999","705625.1","7.01","-1","-0.862827991","0.873642966","0","0.52418578","3","0.1875","1.75","S2 O3","de-protonated","0","-9999","C16 H28 O3 S2","16","28","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"325","331.149941","331.150070939","331.150226514","2169636.3","-9999","642280.9","32.47","-1","-0.469802096","0.960743066","0","0.576445839","3","0.1875","1.8125","S1 P1 O3","de-protonated","0","-9999","C16 H29 O3 P1 S1","16","29","3","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"326","331.176639","331.176768935","331.177096167","576807.3","-9999","730633.4","7.2","-1","-0.988087345","0.837652984","0","0.50259179","2","0.117647059","1.882352941","S2 O2","de-protonated","0","-9999","C17 H32 O2 S2","17","32","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"329","333.042659","333.042788675","333.04280132","580600.5","-9999","753744.2","7.25","-1","-0.037967877","0.999738465","0","0.599843079","6","0.5","1.5","N4 S1 P1 O5","de-protonated","0","-9999","C10 H15 O5 N4 P1 S1","10","15","5","4","1","1","-9999","-9999","-9999","-9999","-9999"
"331","333.11141","333.111539665","333.111733004","1342720.3","-9999","649937.6","19.34","-1","-0.58040362","0.940706282","0","0.564423769","3","0.133333333","1.8","S2 P1 O2","de-protonated","0","-9999","C15 H27 O2 P1 S2","15","27","2","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"338","334.989416","334.989545403","334.989703117","1517785.3","-9999","574435.1","22.12","-1","-0.470803873","0.960578817","0","0.57634729","11","0.384615385","0.692307692","N2 S1 P1 O5","de-protonated","0","-9999","C13 H9 O5 N2 P1 S1","13","9","5","2","1","1","-9999","-9999","-9999","-9999","-9999"
"339","334.990149","334.990278403","334.99008324","568281.4","-9999","806697.1","7.05","-1","0.582593151","0.940271735","0","0.564163041","6","0.727272727","1.090909091","S2 O8","de-protonated","0","-9999","C11 H12 O8 S2","11","12","8","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"339","334.990149","334.990278403","334.99055127","568281.4","-9999","806697.1","7.05","-1","-0.814553488","0.886573959","0","0.531944375","12","0.818181818","0.363636364","N4 O9","de-protonated","0","-9999","C11 H4 O9 N4","11","4","9","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"341","335.068985","335.069114392","335.068998811","705762.6","-9999","628465.9","9.24","-1","0.344944752","0.978641383","0","0.58718483","9","0.375","1.0625","P1 O6","de-protonated","0","-9999","C16 H17 O6 P1","16","17","6","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"342","335.127089","335.127218384","335.127383069","745449.4","-9999","729595.8","9.86","-1","-0.491410451","0.957129099","0","0.57427746","2","0.133333333","1.933333333","S2 P1 O2","de-protonated","0","-9999","C15 H29 O2 P1 S2","15","29","2","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"344","335.992255","335.992384263","335.992346145","763855.8","-9999","728486.7","10.04","-1","0.113449123","0.997667353","0","0.598600412","10","0.214285714","0.857142857","N1 S2 P1 O3","de-protonated","0","-9999","C14 H12 O3 N1 P1 S2","14","12","3","1","1","2","-9999","-9999","-9999","-9999","-9999"
"347","336.986785","336.986914124","336.986725737","6307783","-9999","644091.6","97.02","-1","0.559033515","0.472435879","0.885121231","0.63751002","11","0.666666667","0.583333333","N2 P1 O8","de-protonated","0","-9999","C12 H7 O8 N2 P1","12","7","8","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"348","336.987361","336.987490124","336.987595117","1343431.1","-9999","619627.7","19.13","-1","-0.311563625","0.982540645","0","0.589524387","10","0.230769231","0.846153846","N2 S2 P1 O3","de-protonated","0","-9999","C13 H11 O3 N2 P1 S2","13","11","3","2","1","2","-9999","-9999","-9999","-9999","-9999"
"349","338.027819","338.027947979","338.028123256","642245.8","-9999","700982.7","8.13","-1","-0.518527984","0.952384596","0","0.571430757","18","0.095238095","0.428571429","N1 S1 O2","de-protonated","0","-9999","C21 H9 O2 N1 S1","21","9","2","1","-9999","1","-9999","-9999","-9999","-9999","-9999"
"354","339.199734","339.199862815","339.199939612","2386134.8","-9999","713157.2","35.49","-1","-0.226406488","0.49537104","0.829532115","0.62903547","4","0.157894737","1.684210526","S1 O3","de-protonated","0","-9999","C19 H32 O3 S1","19","32","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"358","341.088203","341.088331551","341.088294961","725381.6","-9999","493636.5","9.43","-1","0.107274741","0.997914091","0","0.598748454","11","0.055555556","1.055555556","N2 S1 P1 O1","de-protonated","0","-9999","C18 H19 O1 N2 P1 S1","18","19","1","2","1","1","-9999","-9999","-9999","-9999","-9999"
"359","341.137624","341.137752545","341.137947753","793292","-9999","579959.5","10.49","-1","-0.57222652","0.942316441","0","0.565389864","0","0.214285714","2.214285714","S2 P1 O3","de-protonated","0","-9999","C14 H31 O3 P1 S2","14","31","3","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
