"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","18O","34S"
"2420","518.296337","518.29691122","518.297070198","4462194","-9999","356719.9","37.16","-1","-0.306732105","0.491536684","0.787157861","0.609785155","4","0.4","1.8","N1 O10","de-protonated","0","-9999","C25 H45 O10 N1","25","45","10","1","-9999","-9999","-9999","-9999","-9999"
"2421","518.304397","518.304971236","518.305176061","2870903","-9999","318225.3","23.32","-1","-0.395181631","0.972061142","0.999261454","0.982941267","4","0.384615385","1.769230769","13C1 O10","de-protonated","1","2407","C25 H46 O10 13C1","25","46","10","-9999","-9999","-9999","1","-9999","-9999"
"2422","518.34079","518.341364311","518.34156157","1178766","-9999","424029.6","8.6","-1","-0.380558656","0.974063983","0.999995771","0.984436698","3","0.333333333","1.851851852","13C1 O9","de-protonated","1","2409","C26 H50 O9 13C1","26","50","9","-9999","-9999","-9999","1","-9999","-9999"
"2423","519.163134","519.163709998","519.163554103","1896089","-9999","361648.5","14.83","-1","0.300281847","0.990145105","0.649648497","0.853946462","20","0.121212121","0.848484848","S1 O4","de-protonated","0","-9999","C33 H28 O4 S1","33","28","4","-9999","-9999","1","-9999","-9999","-9999"
"2423","519.163134","519.163709998","519.163687045","1896089","-9999","361648.5","14.83","-1","0.044212763","0.999645373","0","0.599787224","7","0.545454545","1.5","P1 O12","de-protonated","0","-9999","C22 H33 O12 P1","22","33","12","-9999","1","-9999","-9999","-9999","-9999"
"2424","519.171244","519.171820015","519.171929253","1476254.1","-9999","431113.5","11.18","-1","-0.210408506","0.99199913","0","0.595199478","7","0.636363636","1.454545455","O14","de-protonated","0","-9999","C22 H32 O14","22","32","14","-9999","-9999","-9999","-9999","-9999","-9999"
"2424","519.171244","519.171820015","519.171416189","1476254.1","-9999","431113.5","11.18","-1","0.777827992","0.448015876","0.725399619","0.558969373","25","0.085714286","0.685714286","N2 O3","de-protonated","0","-9999","C35 H24 O3 N2","35","24","3","2","-9999","-9999","-9999","-9999","-9999"
"2424","519.171244","519.171820015","519.171767062","1476254.1","-9999","431113.5","11.18","-1","0.101995415","0.998114158","0","0.598868495","2","0.470588235","2.176470588","N4 S2 P1 O8","de-protonated","0","-9999","C17 H37 O8 N4 P1 S2","17","37","8","4","1","2","-9999","-9999","-9999"
"2425","519.182532","519.183108038","519.183162642","1500325.4","-9999","373600.5","11.39","-1","-0.10517352","0.997994924","0","0.598796954","7","0.619047619","1.523809524","N2 O13","de-protonated","0","-9999","C21 H32 O13 N2","21","32","13","2","-9999","-9999","-9999","-9999","-9999"
"2425","519.182532","519.183108038","519.182649578","1500325.4","-9999","373600.5","11.39","-1","0.8830417","0.43403327","0.73113591","0.552874326","25","0.058823529","0.705882353","N4 O2","de-protonated","0","-9999","C34 H24 O2 N4","34","24","2","4","-9999","-9999","-9999","-9999","-9999"
"2426","519.186447","519.187023046","519.187185394","2270887.8","-9999","329357.5","18.09","-1","-0.312697025","0.491207256","0.780512821","0.606929482","11","0.423076923","1.230769231","O11","de-protonated","0","-9999","C26 H32 O11","26","32","11","-9999","-9999","-9999","-9999","-9999","-9999"
"2426","519.186447","519.187023046","519.186533946","2270887.8","-9999","329357.5","18.09","-1","0.942051382","0.851267727","0","0.510760636","2","0.722222222","2","N2 S1 O13","de-protonated","0","-9999","C18 H36 O13 N2 S1","18","36","13","2","-9999","1","-9999","-9999","-9999"
"2426","519.186447","519.187023046","519.187023203","2270887.8","-9999","329357.5","18.09","-1","-3.02316e-4","0.499999992","0.81490939","0.625963751","6","0.238095238","1.761904762","N4 S2 P1 O5","de-protonated","0","-9999","C21 H37 O5 N4 P1 S2","21","37","5","4","1","2","-9999","-9999","-9999"
"2427","519.190615","519.191191055","519.191697404","1500330.5","-9999","357502.6","11.39","-1","-0.975264222","0.420744155","0.73113591","0.544900857","19","0.029411765","0.970588235","S1 P1 O1","de-protonated","0","-9999","C34 H33 O1 P1 S1","34","33","1","-9999","1","1","-9999","-9999","-9999"
"2427","519.190615","519.191191055","519.191268505","1500330.5","-9999","357502.6","11.39","-1","-0.14917548","0.995970305","0.979180026","0.989254193","7","0.590909091","1.5","13C1 N1 O13","de-protonated","1","2412","C21 H33 O13 N1 13C1","21","33","13","1","-9999","-9999","1","-9999","-9999"
"2427","519.190615","519.191191055","519.191045955","1500330.5","-9999","357502.6","11.39","-1","0.279472449","0.985927928","0","0.591556757","10","0.115384615","1.423076923","N2 S2 P1 O3","de-protonated","0","-9999","C26 H37 O3 N2 P1 S2","26","37","3","2","1","2","-9999","-9999","-9999"
"2427","519.190615","519.191191055","519.190755441","1500330.5","-9999","357502.6","11.39","-1","0.839024267","0.586725596","0.861924859","0.696805301","25","0.057142857","0.714285714","13C1 N3 O2","de-protonated","1","2412","C34 H25 O2 N3 13C1","34","25","2","3","-9999","-9999","1","-9999","-9999"
"2428","519.199581","519.200157073","519.199939612","4452528","-9999","310397.6","37.07","-1","0.418838296","0.984262986","0.616412852","0.837122932","19","0.088235294","0.941176471","S1 O3","de-protonated","0","-9999","C34 H32 O3 S1","34","32","3","-9999","-9999","1","-9999","-9999","-9999"
"2428","519.199581","519.200157073","519.200072554","4452528","-9999","310397.6","37.07","-1","0.162787127","0.992934984","0.546755497","0.814463189","6","0.47826087","1.608695652","P1 O11","de-protonated","0","-9999","C23 H37 O11 P1","23","37","11","-9999","1","-9999","-9999","-9999","-9999"
"2429","519.207568","519.208144089","519.208314762","4250805.5","-9999","321771.1","35.32","-1","-0.3287178","0.970812557","0.997974029","0.981677145","6","0.565217391","1.565217391","O13","de-protonated","0","-9999","C23 H36 O13","23","36","13","-9999","-9999","-9999","-9999","-9999","-9999"
"2429","519.207568","519.208144089","519.207801698","4250805.5","-9999","321771.1","35.32","-1","0.659449326","0.938277431","0.920985343","0.931360596","24","0.055555556","0.777777778","N2 O2","de-protonated","0","-9999","C36 H28 O2 N2","36","28","2","2","-9999","-9999","-9999","-9999","-9999"
"2429","519.207568","519.208144089","519.208152571","4250805.5","-9999","321771.1","35.32","-1","-0.016335809","0.997767079","0.961725243","0.983350344","1","0.388888889","2.277777778","N4 S2 P1 O7","de-protonated","0","-9999","C18 H41 O7 N4 P1 S2","18","41","7","4","1","2","-9999","-9999","-9999"
"2430","519.218871","519.219447113","519.219548152","1891004.5","-9999","352406.6","14.79","-1","-0.194598056","0.99315238","0","0.595891428","6","0.545454545","1.636363636","N2 O12","de-protonated","0","-9999","C22 H36 O12 N2","22","36","12","2","-9999","-9999","-9999","-9999","-9999"
"2430","519.218871","519.219447113","519.219035087","1891004.5","-9999","352406.6","14.79","-1","0.793547823","0.446012317","0.725399619","0.557767238","24","0.028571429","0.8","N4 O1","de-protonated","0","-9999","C35 H28 O1 N4","35","28","1","4","-9999","-9999","-9999","-9999","-9999"
"2431","519.221362","519.221938118","519.222071302","1009982.1","-9999","324446.4","7.13","-1","-0.256507113","0.988132403","0","0.592879442","0","0.380952381","2.142857143","S2 P1 O8","de-protonated","0","-9999","C21 H45 O8 P1 S2","21","45","8","-9999","1","2","-9999","-9999","-9999"
"2431","519.221362","519.221938118","519.222406391","1009982.1","-9999","324446.4","7.13","-1","-0.90187378","0.86278818","0","0.517672908","19","0.03125","1","N4 S1 O1","de-protonated","0","-9999","C32 H32 O1 N4 S1","32","32","1","4","-9999","1","-9999","-9999","-9999"
"2432","519.222892","519.223468121","519.223570904","1404863","-9999","302662.7","10.56","-1","-0.197954929","0.992914942","0","0.595748965","10","0.37037037","1.333333333","O10","de-protonated","0","-9999","C27 H36 O10","27","36","10","-9999","-9999","-9999","-9999","-9999","-9999"
"2432","519.222892","519.223468121","519.223408712","1404863","-9999","302662.7","10.56","-1","0.114417925","0.997627391","0","0.598576434","5","0.181818182","1.863636364","N4 S2 P1 O4","de-protonated","0","-9999","C22 H41 O4 N4 P1 S2","22","41","4","4","1","2","-9999","-9999","-9999"
"2433","519.226928","519.227504129","519.227654015","3016897.8","-9999","305206.1","24.58","-1","-0.288670015","0.984993549","0.991958329","0.987779461","6","0.52173913","1.608695652","13C1 N1 O12","de-protonated","1","2415","C22 H37 O12 N1 13C1","22","37","12","1","-9999","-9999","1","-9999","-9999"
"2433","519.226928","519.227504129","519.227431464","3016897.8","-9999","305206.1","24.58","-1","0.139947817","0.498226282","0.773979033","0.608527382","9","0.074074074","1.518518519","N2 S2 P1 O2","de-protonated","0","-9999","C27 H41 O2 N2 P1 S2","27","41","2","2","1","2","-9999","-9999","-9999"
"2433","519.226928","519.227504129","519.22714095","3016897.8","-9999","305206.1","24.58","-1","0.699460345","0.61003562","0.874662348","0.715886311","24","0.027777778","0.805555556","13C1 N3 O1","de-protonated","1","2415","C35 H29 O1 N3 13C1","35","29","1","3","-9999","-9999","1","-9999","-9999"
"2434","519.235857","519.236433147","519.236325121","5440711.5","-9999","294981.2","45.67","-1","0.208047645","0.994952417","0.646464127","0.855557101","18","0.057142857","1.028571429","S1 O2","de-protonated","0","-9999","C35 H36 O2 S1","35","36","2","-9999","-9999","1","-9999","-9999","-9999"
"2434","519.235857","519.236433147","519.236458063","5440711.5","-9999","294981.2","45.67","-1","-0.047985527","0.997924511","0.577946724","0.829933396","5","0.416666667","1.708333333","P1 O10","de-protonated","0","-9999","C24 H41 O10 P1","24","41","10","-9999","1","-9999","-9999","-9999","-9999"
"2435","519.243894","519.244470164","519.244700272","7078092.5","-9999","321424.5","59.91","-1","-0.443158757","0.969541391","0.95450007","0.963524862","5","0.5","1.666666667","O12","de-protonated","0","-9999","C24 H40 O12","24","40","12","-9999","-9999","-9999","-9999","-9999","-9999"
"2435","519.243894","519.244470164","519.244187207","7078092.5","-9999","321424.5","59.91","-1","0.544939011","0.315847738","0.676548509","0.460128046","23","0.027027027","0.864864865","N2 O1","de-protonated","0","-9999","C37 H32 O1 N2","37","32","1","2","-9999","-9999","-9999","-9999","-9999"
"2435","519.243894","519.244470164","519.24453808","7078092.5","-9999","321424.5","59.91","-1","-0.130798691","0.66534894","0.930900115","0.77156941","0","0.315789474","2.368421053","N4 S2 P1 O6","de-protonated","0","-9999","C19 H45 O6 N4 P1 S2","19","45","6","4","1","2","-9999","-9999","-9999"
"2436","519.245287","519.245863167","519.245840978","1247181.4","-9999","459848.8","9.19","-1","0.042733114","0.999668708","0","0.599801225","18","0.057142857","1.057142857","P1 O2","de-protonated","0","-9999","C35 H37 O2 P1","35","37","2","-9999","1","-9999","-9999","-9999","-9999"
"2436","519.245287","519.245863167","519.245569652","1247181.4","-9999","459848.8","9.19","-1","0.565272328","0.943669946","0","0.566201967","4","0.28","1.76","S2 O7","de-protonated","0","-9999","C25 H44 O7 S2","25","44","7","-9999","-9999","2","-9999","-9999","-9999"
"2436","519.245287","519.245863167","519.246037682","1247181.4","-9999","459848.8","9.19","-1","-0.336094039","0.979712322","0","0.587827393","10","0.32","1.44","N4 O8","de-protonated","0","-9999","C25 H36 O8 N4","25","36","8","4","-9999","-9999","-9999","-9999","-9999"
"2437","519.25923","519.259806195","519.259956413","1342934.3","-9999","344464.8","10.02","-1","-0.289291827","0.984929319","0","0.590957592","9","0.321428571","1.428571429","O9","de-protonated","0","-9999","C28 H40 O9","28","40","9","-9999","-9999","-9999","-9999","-9999","-9999"
"2437","519.25923","519.259806195","519.259304964","1342934.3","-9999","344464.8","10.02","-1","0.965280763","0.844451572","0","0.506670943","0","0.55","2.2","N2 S1 O11","de-protonated","0","-9999","C20 H44 O11 N2 S1","20","44","11","2","-9999","1","-9999","-9999","-9999"
"2437","519.25923","519.259806195","519.259794222","1342934.3","-9999","344464.8","10.02","-1","0.023059109","0.999903524","0","0.599942115","4","0.130434783","1.956521739","N4 S2 P1 O3","de-protonated","0","-9999","C23 H45 O3 N4 P1 S2","23","45","3","4","1","2","-9999","-9999","-9999"
"2438","519.26325","519.263826204","519.263327716","2780376.8","-9999","315989.9","22.53","-1","0.959989353","0.423006988","0.787157861","0.568667337","4","0.36","1.76","S1 O9","de-protonated","0","-9999","C25 H44 O9 S1","25","44","9","-9999","-9999","1","-9999","-9999","-9999"
"2438","519.26325","519.263826204","519.264039524","2780376.8","-9999","315989.9","22.53","-1","-0.410812742","0.969841551","0.995483916","0.980098497","5","0.458333333","1.708333333","13C1 N1 O11","de-protonated","1","2417","C23 H41 O11 N1 13C1","23","41","11","1","-9999","-9999","1","-9999","-9999"
"2438","519.26325","519.263826204","519.263816974","2780376.8","-9999","315989.9","22.53","-1","0.017775003","0.499971336","0.767553728","0.607004293","8","0.035714286","1.607142857","N2 S2 P1 O1","de-protonated","0","-9999","C28 H45 O1 N2 P1 S2","28","45","1","2","1","2","-9999","-9999","-9999"
"2439","519.272313","519.272889222","519.272710631","3205342.5","-9999","299290.6","26.22","-1","0.343925912","0.989377138","0.646866626","0.852372933","17","0.027777778","1.111111111","S1 O1","de-protonated","0","-9999","C36 H40 O1 S1","36","40","1","-9999","-9999","1","-9999","-9999","-9999"
"2439","519.272313","519.272889222","519.272843573","3205342.5","-9999","299290.6","26.22","-1","0.087910645","0.993036535","0.579461402","0.827606482","4","0.36","1.8","P1 O9","de-protonated","0","-9999","C25 H45 O9 P1","25","45","9","-9999","1","-9999","-9999","-9999","-9999"
"2440","519.280174","519.280750238","519.281085781","6287587.5","-9999","327837.2","53.03","-1","-0.646167867","0.928870487","0.988540913","0.952738658","4","0.44","1.76","O11","de-protonated","0","-9999","C25 H44 O11","25","44","11","-9999","-9999","-9999","-9999","-9999","-9999"
"2441","519.281669","519.282245241","519.282226487","1277668.5","-9999","478993.9","9.45","-1","0.036115786","0.499881678","0.719752637","0.587830062","17","0.027777778","1.138888889","P1 O1","de-protonated","0","-9999","C36 H41 O1 P1","36","41","1","-9999","1","-9999","-9999","-9999","-9999"
"2441","519.281669","519.282245241","519.281955161","1277668.5","-9999","478993.9","9.45","-1","0.558618383","0.944951308","0","0.566970785","3","0.230769231","1.846153846","S2 O6","de-protonated","0","-9999","C26 H48 O6 S2","26","48","6","-9999","-9999","2","-9999","-9999","-9999"
"2441","519.281669","519.282245241","519.282423192","1277668.5","-9999","478993.9","9.45","-1","-0.342684821","0.97891737","0","0.587350422","9","0.269230769","1.538461538","N4 O7","de-protonated","0","-9999","C26 H40 O7 N4","26","40","7","4","-9999","-9999","-9999","-9999","-9999"
"2442","519.28742","519.287996253","519.288099714","1230312.3","-9999","341522.8","9.04","-1","-0.199235617","0.992823301","0","0.595693981","8","0.206896552","1.551724138","P1 O6","de-protonated","0","-9999","C29 H45 O6 P1","29","45","6","-9999","1","-9999","-9999","-9999","-9999"
"2442","519.28742","519.287996253","519.288296418","1230312.3","-9999","341522.8","9.04","-1","-0.578031851","0.941175377","0","0.564705226","0","0.631578947","2.315789474","N4 O12","de-protonated","0","-9999","C19 H44 O12 N4","19","44","12","4","-9999","-9999","-9999","-9999","-9999"
"2443","519.30869","519.309266297","519.309229082","1267445.8","-9999","232455.2","9.37","-1","0.0716623","0.999068607","0","0.599441164","3","0.307692308","1.884615385","P1 O8","de-protonated","0","-9999","C26 H49 O8 P1","26","49","8","-9999","1","-9999","-9999","-9999","-9999"
"2444","519.316665","519.317241313","519.31747129","3277050.8","-9999","301979.6","26.85","-1","-0.44284517","0.973398193","0.966925845","0.970809253","3","0.384615385","1.846153846","O10","de-protonated","0","-9999","C26 H48 O10","26","48","10","-9999","-9999","-9999","-9999","-9999","-9999"
"2445","520.14521","520.145788013","520.146048857","4343563.5","-9999","328261.3","36.12","-1","-0.501482368","0.976772895","0.983670661","0.979532001","12","0.5","1.125","N1 O12","de-protonated","0","-9999","C24 H27 O12 N1","24","27","12","1","-9999","-9999","-9999","-9999","-9999"
"2445","520.14521","520.145788013","520.145535793","4343563.5","-9999","328261.3","36.12","-1","0.48490309","0.913083651","0.903946537","0.909428805","30","0.027027027","0.513513514","N3 O1","de-protonated","0","-9999","C37 H19 O1 N3","37","19","1","3","-9999","-9999","-9999","-9999","-9999"
"2445","520.14521","520.145788013","520.145397408","4343563.5","-9999","328261.3","36.12","-1","0.750952733","0.451368347","0.85247738","0.61181196","3","0.875","1.9375","N3 S1 O14","de-protonated","0","-9999","C16 H31 O14 N3 S1","16","31","14","3","-9999","1","-9999","-9999","-9999"
"2446","520.166403","520.166981057","520.166908938","3008281","-9999","358600.7","24.5","-1","0.138645303","0.996518175","0.649648497","0.857770303","20","0.121212121","0.848484848","13C1 S1 O4","de-protonated","1","2423","C32 H28 O4 S1 13C1","32","28","4","-9999","-9999","1","1","-9999","-9999"
"2446","520.166403","520.166981057","520.167178225","3008281","-9999","358600.7","24.5","-1","-0.37904862","0.487133367","0.81490939","0.618243776","7","0.666666667","1.476190476","N1 O14","de-protonated","0","-9999","C21 H31 O14 N1","21","31","14","1","-9999","-9999","-9999","-9999","-9999"
"2446","520.166403","520.166981057","520.166665161","3008281","-9999","358600.7","24.5","-1","0.607296891","0.467635009","0.73113591","0.57303537","25","0.088235294","0.676470588","N3 O3","de-protonated","0","-9999","C34 H23 O3 N3","34","23","3","3","-9999","-9999","-9999","-9999","-9999"
"2447","520.202731","520.203309131","520.203294447","8358704.5","-9999","325238.8","71.04","-1","0.028227199","0.999855437","0.616412852","0.846478403","19","0.088235294","0.941176471","13C1 S1 O3","de-protonated","1","2428","C33 H32 O3 S1 13C1","33","32","3","-9999","-9999","1","1","-9999","-9999"
"2447","520.202731","520.203309131","520.203427389","8358704.5","-9999","325238.8","71.04","-1","-0.227330006","0.990666753","0.546755497","0.813102251","6","0.47826087","1.608695652","13C1 P1 O11","de-protonated","1","2428","C22 H37 O11 P1 13C1","22","37","11","-9999","1","-9999","1","-9999","-9999"
"2447","520.202731","520.203309131","520.203563735","8358704.5","-9999","325238.8","71.04","-1","-0.489430457","0.975952276","0.989030902","0.981183726","6","0.590909091","1.590909091","N1 O13","de-protonated","0","-9999","C22 H35 O13 N1","22","35","13","1","-9999","-9999","-9999","-9999","-9999"
"2447","520.202731","520.203309131","520.20305067","8358704.5","-9999","325238.8","71.04","-1","0.496845956","0.614735978","0.871775735","0.717551881","24","0.057142857","0.771428571","N3 O2","de-protonated","0","-9999","C35 H27 O2 N3","35","27","2","3","-9999","-9999","-9999","-9999","-9999"
"2448","520.210848","520.211426148","520.211669597","1070901.5","-9999","432799","7.65","-1","-0.467981975","0.961040665","0.997974029","0.97581401","6","0.565217391","1.565217391","13C1 O13","de-protonated","1","2429","C22 H36 O13 13C1","22","36","13","-9999","-9999","-9999","1","-9999","-9999"
"2448","520.210848","520.211426148","520.211447047","1070901.5","-9999","432799","7.65","-1","-0.04017498","0.999707179","0","0.599824308","9","0.111111111","1.481481481","N1 S2 P1 O3","de-protonated","0","-9999","C27 H40 O3 N1 P1 S2","27","40","3","1","1","2","-9999","-9999","-9999"
"2448","520.210848","520.211426148","520.211156533","1070901.5","-9999","432799","7.65","-1","0.518279091","0.952429191","0.920985343","0.939851652","24","0.055555556","0.777777778","13C1 N2 O2","de-protonated","1","2429","C35 H28 O2 N2 13C1","35","28","2","2","-9999","-9999","1","-9999","-9999"
"2448","520.210848","520.211426148","520.211507406","1070901.5","-9999","432799","7.65","-1","-0.156202532","0.995582577","0.961725243","0.982039644","1","0.388888889","2.277777778","13C1 N4 S2 P1 O7","de-protonated","1","2429","C17 H41 O7 N4 P1 S2 13C1","17","41","7","4","1","2","1","-9999","-9999"
"2449","520.231514","520.23209219","520.231574094","1305922.6","-9999","310944.3","9.7","-1","0.99589583","0.83530166","0","0.501180996","18","0.058823529","1.029411765","N1 S1 O2","de-protonated","0","-9999","C34 H35 O2 N1 S1","34","35","2","1","-9999","1","-9999","-9999","-9999"
"2449","520.231514","520.23209219","520.232576415","1305922.6","-9999","310944.3","9.7","-1","-0.930785896","0.854532865","0","0.512719719","4","0.208333333","1.833333333","N1 S2 P1 O5","de-protonated","0","-9999","C24 H44 O5 N1 P1 S2","24","44","5","1","1","2","-9999","-9999","-9999"
"2449","520.231514","520.23209219","520.231707035","1305922.6","-9999","310944.3","9.7","-1","0.74035227","0.905329853","0","0.543197912","5","0.434782609","1.739130435","N1 P1 O10","de-protonated","0","-9999","C23 H40 O10 N1 P1","23","40","10","1","1","-9999","-9999","-9999","-9999"
"2450","520.23916","520.239738206","520.239679957","9190216","-9999","323286.9","78.27","-1","0.111966223","0.997727866","0.646464127","0.85722237","18","0.057142857","1.028571429","13C1 S1 O2","de-protonated","1","2434","C34 H36 O2 S1 13C1","34","36","2","-9999","-9999","1","1","-9999","-9999"
"2450","520.23916","520.239738206","520.239812898","9190216","-9999","323286.9","78.27","-1","-0.143573129","0.99626674","0.577946724","0.828938734","5","0.416666667","1.708333333","13C1 P1 O10","de-protonated","1","2434","C23 H41 O10 P1 13C1","23","41","10","-9999","1","-9999","1","-9999","-9999"
"2450","520.23916","520.239738206","520.239949244","9190216","-9999","323286.9","78.27","-1","-0.405655271","0.98488687","0.959293525","0.974649532","5","0.52173913","1.695652174","N1 O12","de-protonated","0","-9999","C23 H39 O12 N1","23","39","12","1","-9999","-9999","-9999","-9999","-9999"
"2450","520.23916","520.239738206","520.23943618","9190216","-9999","323286.9","78.27","-1","0.580552244","0.313558944","0.683497284","0.46153428","23","0.027777778","0.861111111","N3 O1","de-protonated","0","-9999","C36 H31 O1 N3","36","31","1","3","-9999","-9999","-9999","-9999","-9999"
"2451","520.247279","520.247857222","520.248055107","1354060.9","-9999","329184","10.11","-1","-0.380365267","0.974089992","0.95450007","0.966254023","5","0.5","1.666666667","13C1 O12","de-protonated","1","2435","C23 H40 O12 13C1","23","40","12","-9999","-9999","-9999","1","-9999","-9999"
"2451","520.247279","520.247857222","520.247832557","1354060.9","-9999","329184","10.11","-1","0.047411846","0.999592208","0","0.599755325","8","0.071428571","1.571428571","N1 S2 P1 O2","de-protonated","0","-9999","C28 H44 O2 N1 P1 S2","28","44","2","1","1","2","-9999","-9999","-9999"
"2451","520.247279","520.247857222","520.247892915","1354060.9","-9999","329184","10.11","-1","-0.068607602","0.666097523","0.930900115","0.77201856","0","0.315789474","2.368421053","13C1 N4 S2 P1 O6","de-protonated","1","2435","C18 H45 O6 N4 P1 S2 13C1","18","45","6","4","1","2","1","-9999","-9999"
"2452","520.275483","520.27606128","520.276065466","5537631","-9999","288735.8","46.5","-1","-0.008044873","0.999988257","0.646866626","0.858739604","17","0.027777778","1.111111111","13C1 S1 O1","de-protonated","1","2439","C35 H40 O1 S1 13C1","35","40","1","-9999","-9999","1","1","-9999","-9999"
"2452","520.275483","520.27606128","520.276198408","5537631","-9999","288735.8","46.5","-1","-0.263566324","0.987474373","0.579461402","0.824269185","4","0.36","1.8","13C1 P1 O9","de-protonated","1","2439","C24 H45 O9 P1 13C1","24","45","9","-9999","1","-9999","1","-9999","-9999"
"2452","520.275483","520.27606128","520.276334753","5537631","-9999","288735.8","46.5","-1","-0.525630106","0.475551976","0.793917021","0.602897994","4","0.458333333","1.791666667","N1 O11","de-protonated","0","-9999","C24 H43 O11 N1","24","43","11","1","-9999","-9999","-9999","-9999","-9999"
"2453","520.283535","520.284113297","520.284440616","1585508","-9999","363970.9","12.13","-1","-0.629115978","0.930703045","0.988540913","0.953838193","4","0.44","1.76","13C1 O11","de-protonated","1","2440","C24 H44 O11 13C1","24","44","11","-9999","-9999","-9999","1","-9999","-9999"
"2453","520.283535","520.284113297","520.284218066","1585508","-9999","363970.9","12.13","-1","-0.201368889","0.49633468","0.761234226","0.602294499","7","0.034482759","1.655172414","N1 S2 P1 O1","de-protonated","0","-9999","C29 H48 O1 N1 P1 S2","29","48","1","1","1","2","-9999","-9999","-9999"
"2455","520.31201","520.312588355","520.312720263","2076022.3","-9999","353279.9","16.39","-1","-0.25351545","0.494203006","0.787157861","0.611384948","3","0.4","1.88","N1 O10","de-protonated","0","-9999","C25 H47 O10 N1","25","47","10","1","-9999","-9999","-9999","-9999","-9999"
"2456","520.320082","520.320660372","520.320826125","1107323.4","-9999","413576.6","7.97","-1","-0.318560423","0.981754946","0.966925845","0.975823306","3","0.384615385","1.846153846","13C1 O10","de-protonated","1","2444","C25 H48 O10 13C1","25","48","10","-9999","-9999","-9999","1","-9999","-9999"
"2457","521.101914","521.102493976","521.102410397","1026416.1","-9999","322618.8","7.26","-1","0.160389527","0.995343146","0","0.597205887","17","0.307692308","0.846153846","N2 S1 O8","de-protonated","0","-9999","C26 H22 O8 N2 S1","26","22","8","2","-9999","1","-9999","-9999","-9999"
"2457","521.101914","521.102493976","521.102030274","1026416.1","-9999","322618.8","7.26","-1","0.889848556","0.866167825","0","0.519700695","22","0.178571429","0.678571429","N4 P1 O5","de-protonated","0","-9999","C28 H19 O5 N4 P1","28","19","5","4","1","-9999","-9999","-9999","-9999"
"2458","521.120538","521.121118014","521.121037841","1154428","-9999","388132.7","8.37","-1","0.153847118","0.995714512","0","0.597428707","16","0.185185185","0.962962963","N2 S2 O5","de-protonated","0","-9999","C27 H26 O5 N2 S2","27","26","5","2","-9999","2","-9999","-9999","-9999"
"2458","521.120538","521.121118014","521.121170783","1154428","-9999","388132.7","8.37","-1","-0.101260059","0.998141228","0","0.598884737","3","0.8125","1.9375","N2 S1 P1 O13","de-protonated","0","-9999","C16 H31 O13 N2 P1 S1","16","31","13","2","1","1","-9999","-9999","-9999"
"2458","521.120538","521.121118014","521.120657719","1154428","-9999","388132.7","8.37","-1","0.883280068","0.868000226","0","0.520800136","21","0.068965517","0.793103448","N4 S1 P1 O2","de-protonated","0","-9999","C29 H23 O2 N4 P1 S1","29","23","2","4","1","1","-9999","-9999","-9999"
"2459","521.129298","521.129878032","521.13006444","1173377.6","-9999","415575.1","8.54","-1","-0.357699489","0.977051257","0","0.586230754","12","0.541666667","1.083333333","O13","de-protonated","0","-9999","C24 H26 O13","24","26","13","-9999","-9999","-9999","-9999","-9999","-9999"
"2459","521.129298","521.129878032","521.129551376","1173377.6","-9999","415575.1","8.54","-1","0.626823583","0.931189382","0","0.558713629","30","0.054054054","0.486486486","N2 O2","de-protonated","0","-9999","C37 H18 O2 N2","37","18","2","2","-9999","-9999","-9999","-9999","-9999"
"2459","521.129298","521.129878032","521.129412991","1173377.6","-9999","415575.1","8.54","-1","0.892370898","0.865461599","0","0.519276959","3","0.9375","1.875","N2 S1 O15","de-protonated","0","-9999","C16 H30 O15 N2 S1","16","30","15","2","-9999","1","-9999","-9999","-9999"
"2459","521.129298","521.129878032","521.129902249","1173377.6","-9999","415575.1","8.54","-1","-0.046469465","0.999608254","0","0.599764953","7","0.368421053","1.631578947","N4 S2 P1 O7","de-protonated","0","-9999","C19 H31 O7 N4 P1 S2","19","31","7","4","1","2","-9999","-9999","-9999"
"2460","521.138492","521.139072051","521.139447355","1546119.5","-9999","390723.9","11.78","-1","-0.720159674","0.455093719","0.725399619","0.563216079","25","0.142857143","0.628571429","O5","de-protonated","0","-9999","C35 H22 O5","35","22","5","-9999","-9999","-9999","-9999","-9999","-9999"
"2460","521.138492","521.139072051","521.138795906","1546119.5","-9999","390723.9","11.78","-1","0.529887753","0.950328705","0","0.570197223","16","0.259259259","0.962962963","N2 S1 O7","de-protonated","0","-9999","C27 H26 O7 N2 S1","27","26","7","2","-9999","1","-9999","-9999","-9999"
"2460","521.138492","521.139072051","521.138928848","1546119.5","-9999","390723.9","11.78","-1","0.274789173","0.986392407","0","0.591835444","3","0.9375","1.9375","N2 P1 O15","de-protonated","0","-9999","C16 H31 O15 N2 P1","16","31","15","2","1","-9999","-9999","-9999","-9999"
