"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"15","163.015208","163.015012229","163.014915544","493666.3","-9999","572672.1","7.24","-1","0.59310515","0.938165525","0","0.562899315","7","0.428571429","0.571428571","N2 O3","de-protonated","0","-9999","C7 H4 O3 N2","7","4","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"20","163.01681","163.016614231","163.016569314","825584.5","-9999","1322163.1","13.45","-1","0.275532821","0.986319163","0","0.591791498","2","0.8","1.8","P1 O4","de-protonated","0","-9999","C5 H9 O4 P1","5","9","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"29","179.035084","179.034905322","179.034982284","622162.8","-9999","888227.3","9.65","-1","-0.429869508","0.967026381","0","0.580215829","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"64","209.154783","209.154636459","209.154703496","537112.8","-9999","818242.3","7.82","-1","-0.320511552","0.981532849","0","0.588919709","3","0.153846154","1.692307692","O2","de-protonated","0","-9999","C13 H22 O2","13","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"82","221.154918","221.154784263","221.154703496","531623.4","-9999","922781.2","7.6","-1","0.365207982","0.97608944","0","0.585653664","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"93","241.046794","241.046681488","241.046609596","717939.3","-9999","961907.8","10.67","-1","0.298246935","0.983989469","0","0.590393681","6","0.666666667","1.111111111","N2 O6","de-protonated","0","-9999","C9 H10 O6 N2","9","10","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"96","242.17631","242.176198693","242.176167217","3241191","-9999","789734.4","55.22","-1","0.129972652","0.9969395","0","0.5981637","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"105","251.056173","251.056071168","251.056111652","615467.4","-9999","817096","8.74","-1","-0.161256111","0.995292807","0","0.597175684","7","0.5","1","O6","de-protonated","0","-9999","C12 H12 O6","12","12","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"106","251.095968","251.09586621","251.095868465","722513.1","-9999","663990.4","10.61","-1","-0.008978808","0.999985372","0","0.599991223","1","0.5","2","S1 O5","de-protonated","0","-9999","C10 H20 O5 S1","10","20","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"108","253.144707","253.144607396","253.144532735","1075538.5","-9999","717163.1","16.77","-1","0.294934048","0.984340395","0","0.590604237","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"111","255.062395","255.062297442","255.062259661","6621784","-9999","643482.8","113.24","-1","0.148126131","0.995459538","0.999329888","0.997007678","6","0.6","1.2","N2 O6","de-protonated","0","-9999","C10 H12 O6 N2","10","12","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
