"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","33S","34S"
"71","279.058013","279.058164202","279.058040204","6132820","-9999","615203.7","100.63","-1","0.44434352","0.482404348","0.844689208","0.627318292","12","0.117647059","0.764705882","P1 O2","de-protonated","0","-9999","C17 H13 O2 P1","17","13","2","-9999","1","-9999","-9999","-9999","-9999"
"74","281.031608","281.03175862","281.031628237","1061396.1","-9999","771588.1","15.77","-1","0.463944541","0.961697008","0","0.577018205","13","0.307692308","0.461538462","N4 O4","de-protonated","0","-9999","C13 H6 O4 N4","13","6","4","4","-9999","-9999","-9999","-9999","-9999"
"76","283.0472","283.047350026","283.047278302","996628.4","-9999","552927.7","14.59","-1","0.253401268","0.988416393","0","0.593049836","12","0.307692308","0.615384615","N4 O4","de-protonated","0","-9999","C13 H8 O4 N4","13","8","4","4","-9999","-9999","-9999","-9999","-9999"
"77","283.069833","283.069983019","283.07006144","885334.5","-9999","657790.9","12.74","-1","-0.277035556","0.986170567","0","0.59170234","2","0.875","2.125","N2 P1 O7","de-protonated","0","-9999","C8 H17 O7 N2 P1","8","17","7","2","1","-9999","-9999","-9999","-9999"
"78","283.083669","283.083819015","283.083663811","875863.8","-9999","732062.3","12.58","-1","0.548263499","0.946918567","0","0.56815114","11","0.214285714","0.857142857","N4 O3","de-protonated","0","-9999","C14 H12 O3 N4","14","12","3","4","-9999","-9999","-9999","-9999","-9999"
"80","285.041872","285.042021438","285.041798998","953103.3","-9999","759665.3","13.86","-1","0.780377529","0.895386089","0","0.537231653","16","0.125","0.375","N4 O2","de-protonated","0","-9999","C16 H6 O2 N4","16","6","2","4","-9999","-9999","-9999","-9999","-9999"
"81","285.062934","285.063083432","285.062928366","875665.3","-9999","671975.4","12.58","-1","0.543970932","0.947724472","0","0.568634683","11","0.307692308","0.769230769","N4 O4","de-protonated","0","-9999","C13 H10 O4 N4","13","10","4","4","-9999","-9999","-9999","-9999","-9999"
"82","285.081585","285.081734426","285.081555811","971411","-9999","511479.3","14.17","-1","0.626542952","0.931248814","0","0.558749288","10","0.071428571","1","N4 S1 O1","de-protonated","0","-9999","C14 H14 O1 N4 S1","14","14","1","4","-9999","1","-9999","-9999","-9999"
"83","285.127441","285.127590413","285.127837299","1267479.3","-9999","707230.2","19.09","-1","-0.865877562","0.872807671","0","0.523684603","4","0.230769231","1.692307692","N2 S1 O3","de-protonated","0","-9999","C13 H22 O3 N2 S1","13","22","3","2","-9999","1","-9999","-9999","-9999"
"84","285.135728","285.13587741","285.135699385","1421208","-9999","664824.6","21.65","-1","0.624354619","0.931711474","0","0.559026885","9","0.133333333","1.2","N4 O2","de-protonated","0","-9999","C15 H18 O2 N4","15","18","2","4","-9999","-9999","-9999","-9999","-9999"
"86","289.121997","289.122145236","289.122371796","925445.6","-9999","1219427.8","13.32","-1","-0.783613631","0.894564184","0","0.53673851","8","0.071428571","1.357142857","N4 P1 O1","de-protonated","0","-9999","C14 H19 O1 N4 P1","14","19","1","4","1","-9999","-9999","-9999","-9999"
"87","289.122594","289.122742235","289.122751918","4571141.5","-9999","631145.1","73.57","-1","-0.033490715","0.999796503","0","0.599877902","3","0.333333333","1.833333333","N2 S1 O4","de-protonated","0","-9999","C12 H22 O4 N2 S1","12","22","4","2","-9999","1","-9999","-9999","-9999"
"88","289.123063","289.123211235","289.123403367","1949445.8","-9999","584693.9","30.24","-1","-0.664531974","0.922997976","0","0.553798785","12","0.1","0.9","O2","de-protonated","0","-9999","C20 H18 O2","20","18","2","-9999","-9999","-9999","-9999","-9999","-9999"
"90","291.038021","291.038168671","291.037976921","1052082.8","-9999","784503.6","15.31","-1","0.658849602","0.924258252","0","0.554554951","9","0.083333333","1","N4 S2 O1","de-protonated","0","-9999","C12 H12 O1 N4 S2","12","12","1","4","-9999","2","-9999","-9999","-9999"
"91","291.039551","291.03969867","291.039630691","2020530.9","-9999","769910.2","31.21","-1","0.233574803","0.990149507","0","0.594089704","4","0.2","1.7","N2 S2 P1 O2","de-protonated","0","-9999","C10 H17 O2 N2 P1 S2","10","17","2","2","1","2","-9999","-9999","-9999"
"92","291.040323","291.04047067","291.040478844","9845939","-9999","578532.2","159.72","-1","-0.028085005","0.999331556","0.994163184","0.997264207","5","0.75","1.5","N4 S1 O6","de-protonated","0","-9999","C8 H12 O6 N4 S1","8","12","6","4","-9999","1","-9999","-9999","-9999"
"93","291.04082","291.04096767","291.041130293","3565747","-9999","543026.9","56.59","-1","-0.558761917","0.944923809","0","0.566954286","14","0.25","0.5","N2 O4","de-protonated","0","-9999","C16 H8 O4 N2","16","8","4","2","-9999","-9999","-9999","-9999","-9999"
"94","291.119646","291.119793647","291.119774538","1428154.1","-9999","563646.4","21.48","-1","0.065638263","0.999218555","0","0.599531133","3","0.636363636","1.818181818","N2 O7","de-protonated","0","-9999","C11 H20 O7 N2","11","20","7","2","-9999","-9999","-9999","-9999","-9999"
"95","292.04371","292.043857374","292.04377332","920205.3","-9999","741107.5","13.14","-1","0.287813638","0.985081787","0","0.591049072","13","0.117647059","0.647058824","N1 S1 O2","de-protonated","0","-9999","C17 H11 O2 N1 S1","17","11","2","1","-9999","1","-9999","-9999","-9999"
"95","292.04371","292.043857374","292.043833679","920205.3","-9999","741107.5","13.14","-1","0.081136145","0.998806223","0.994163184","0.996949007","5","0.75","1.5","13C1 N4 S1 O6","de-protonated","1","92","C7 H12 O6 N4 S1 13C1","7","12","6","4","-9999","1","1","-9999","-9999"
"97","293.03169","293.031837083","293.031628237","1109989.9","-9999","592812.8","16.25","-1","0.712708378","0.911952433","0","0.54717146","14","0.285714286","0.428571429","N4 O4","de-protonated","0","-9999","C14 H6 O4 N4","14","6","4","4","-9999","-9999","-9999","-9999","-9999"
"98","293.037398","293.037545081","293.037304759","3094886.5","-9999","621643.8","48.85","-1","0.820107645","0.885114617","0","0.53106877","13","0.176470588","0.647058824","P1 O3","de-protonated","0","-9999","C17 H11 O3 P1","17","11","3","-9999","1","-9999","-9999","-9999","-9999"
"100","293.174899","293.175046041","293.174801293","1544562.8","-9999","613448.7","23.39","-1","0.834820062","0.881212885","0","0.528727731","1","0.272727273","2.454545455","N4 P1 O3","de-protonated","0","-9999","C11 H27 O3 N4 P1","11","27","3","4","1","-9999","-9999","-9999","-9999"
"104","293.178437","293.17858404","293.178824045","1295091.1","-9999","507983.2","19.29","-1","-0.81862951","0.885503727","0","0.531302236","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999","-9999"
"109","295.047359","295.047505489","295.047278302","1053274.5","-9999","504229.5","15.32","-1","0.770003792","0.898002896","0","0.538801738","13","0.285714286","0.571428571","N4 O4","de-protonated","0","-9999","C14 H8 O4 N4","14","8","4","4","-9999","-9999","-9999","-9999","-9999"
"110","295.083755","295.083901478","295.083663811","919837.8","-9999","682128.6","13.13","-1","0.805423934","0.888956334","0","0.533373801","12","0.2","0.8","N4 O3","de-protonated","0","-9999","C15 H12 O3 N4","15","12","3","4","-9999","-9999","-9999","-9999","-9999"
"111","295.096835","295.096981474","295.096931093","1067039","-9999","673140.1","15.55","-1","0.170728648","0.994725046","0","0.596835028","2","0.6","2","N2 S1 O6","de-protonated","0","-9999","C10 H20 O6 N2 S1","10","20","6","2","-9999","1","-9999","-9999","-9999"
"112","295.159884","295.160030456","295.159806133","858148.6","-9999","816729.1","12.12","-1","0.760005197","0.900499027","0","0.540299416","5","0.071428571","1.714285714","N4 S1 O1","de-protonated","0","-9999","C14 H24 O1 N4 S1","14","24","1","4","-9999","1","-9999","-9999","-9999"
"114","297.063077","297.063222895","297.062928366","1074383.3","-9999","557617.4","15.56","-1","0.991469845","0.836635892","0","0.501981535","12","0.285714286","0.714285714","N4 O4","de-protonated","0","-9999","C14 H10 O4 N4","14","10","4","4","-9999","-9999","-9999","-9999","-9999"
"118","298.157809","298.157954572","298.157754247","1351985.6","-9999","688151.8","20.09","-1","0.671875955","0.921355728","0","0.552813437","4","0.2","1.733333333","N1 P1 O3","de-protonated","0","-9999","C15 H26 O3 N1 P1","15","26","3","1","1","-9999","-9999","-9999","-9999"
"123","299.115097","299.11524229","299.11496394","982407.9","-9999","667631.3","14.06","-1","0.930579648","0.854592392","0","0.512755435","10","0.2","1.066666667","N4 O3","de-protonated","0","-9999","C15 H16 O3 N4","15","16","3","4","-9999","-9999","-9999","-9999","-9999"
"124","299.151482","299.151627279","299.151349449","926987.3","-9999","740806.6","13.15","-1","0.928727963","0.855126424","0","0.513075854","9","0.125","1.25","N4 O2","de-protonated","0","-9999","C16 H20 O2 N4","16","20","2","4","-9999","-9999","-9999","-9999","-9999"
"128","301.130763","301.130907696","301.130614004","1849406.6","-9999","562393.2","28.01","-1","0.975296804","0.841478605","0","0.504887163","9","0.2","1.2","N4 O3","de-protonated","0","-9999","C15 H18 O3 N4","15","18","3","4","-9999","-9999","-9999","-9999","-9999"
"129","301.203441","301.203585675","301.203385023","1163333.3","-9999","541640.1","16.89","-1","0.666166496","0.922633776","0","0.553580266","7","0.058823529","1.529411765","N4 O1","de-protonated","0","-9999","C17 H26 O1 N4","17","26","1","4","-9999","-9999","-9999","-9999","-9999"
"131","303.14641","303.146554102","303.146264069","1133175.1","-9999","653222.7","16.4","-1","0.956743305","0.846969612","0","0.508181767","8","0.2","1.333333333","N4 O3","de-protonated","0","-9999","C15 H20 O3 N4","15","20","3","4","-9999","-9999","-9999","-9999","-9999"
"133","305.088527","305.088670529","305.088675084","1318571.3","-9999","652352.1","19.4","-1","-0.014928071","0.999959565","0","0.599975739","3","0.307692308","1.692307692","S2 O4","de-protonated","0","-9999","C13 H22 O4 S2","13","22","4","-9999","-9999","2","-9999","-9999","-9999"
"135","306.98434","306.984482971","306.984403262","971869.8","-9999","1008558.4","13.68","-1","0.259651819","0.987841419","0","0.592704851","11","0.818181818","0.363636364","N2 O9","de-protonated","0","-9999","C11 H4 O9 N2","11","4","9","2","-9999","-9999","-9999","-9999","-9999"
"136","306.995075","306.995217967","306.99516862","2394206.8","-9999","565464.8","36.57","-1","0.160742772","0.995322659","0","0.597193595","5","0.7","1.2","S2 O7","de-protonated","0","-9999","C10 H12 O7 S2","10","12","7","-9999","-9999","2","-9999","-9999","-9999"
"137","307.047436","307.047578952","307.047278302","1043171.8","-9999","605598.6","14.83","-1","0.979166899","0.840324493","0","0.504194696","14","0.266666667","0.533333333","N4 O4","de-protonated","0","-9999","C15 H8 O4 N4","15","8","4","4","-9999","-9999","-9999","-9999","-9999"
"138","307.071828","307.071970945","307.071778973","1702502.1","-9999","618048.4","25.44","-1","0.625169667","0.931539318","0","0.558923591","4","0.666666667","1.777777778","N4 S1 O6","de-protonated","0","-9999","C9 H16 O6 N4 S1","9","16","6","4","-9999","1","-9999","-9999","-9999"
"144","309.112595","309.112737343","309.112581157","1023146.1","-9999","575426.6","14.51","-1","0.505271996","0.954732759","0","0.572839655","2","0.545454545","2","N2 S1 O6","de-protonated","0","-9999","C11 H22 O6 N2 S1","11","22","6","2","-9999","1","-9999","-9999","-9999"
"153","311.168293","311.168434737","311.168639483","1357427.8","-9999","551126.6","19.88","-1","-0.6579898","0.924448151","0","0.55466889","4","0.176470588","1.647058824","S1 O3","de-protonated","0","-9999","C17 H28 O3 S1","17","28","3","-9999","-9999","1","-9999","-9999","-9999"
"161","313.022457","313.022598191","313.022326856","998957.9","-9999","603037.9","14.01","-1","0.866822702","0.872548356","0","0.523529014","12","0.071428571","0.714285714","N4 S2 O1","de-protonated","0","-9999","C14 H10 O1 N4 S2","14","10","1","4","-9999","2","-9999","-9999","-9999"
"175","319.133416","319.13355539","319.133316602","942773.8","-9999","595920.5","13.01","-1","0.748237233","0.90340378","0","0.542042268","3","0.384615385","1.846153846","N2 S1 O5","de-protonated","0","-9999","C13 H24 O5 N2 S1","13","24","5","2","-9999","1","-9999","-9999","-9999"
"176","320.974463","320.974601847","320.974433175","3098629","-9999","595297.8","47.19","-1","0.525499038","0.951127728","0","0.570676637","6","0.8","1","S2 O8","de-protonated","0","-9999","C10 H10 O8 S2","10","10","8","-9999","-9999","2","-9999","-9999","-9999"
"179","321.008783","321.008921837","321.008784792","1904393","-9999","615419.5","28.25","-1","0.426920061","0.967469894","0","0.580481937","15","0.2","0.4","N4 S1 O3","de-protonated","0","-9999","C15 H6 O3 N4 S1","15","6","3","4","-9999","1","-9999","-9999","-9999"
"181","321.010835","321.010973836","321.011090011","30789642","-9999","580020.4","486.34","-1","-0.361901749","0.982921508","0.918444174","0.957130575","19","0.095238095","0.333333333","P1 O2","de-protonated","0","-9999","C21 H7 O2 P1","21","7","2","-9999","1","-9999","-9999","-9999","-9999"
"181","321.010835","321.010973836","321.010818685","30789642","-9999","580020.4","486.34","-1","0.483322294","0.93112453","0.980238303","0.95077004","5","0.636363636","1.272727273","S2 O7","de-protonated","0","-9999","C11 H14 O7 S2","11","14","7","-9999","-9999","2","-9999","-9999","-9999"
"181","321.010835","321.010973836","321.011286715","30789642","-9999","580020.4","486.34","-1","-0.974666555","0.858853647","0.997211387","0.914196743","11","0.727272727","0.545454545","N4 O8","de-protonated","0","-9999","C11 H6 O8 N4","11","6","8","4","-9999","-9999","-9999","-9999","-9999"
"182","321.011389","321.011527836","321.011286715","9179145","-9999","487728","143.62","-1","0.751128954","0.88936718","0.82709809","0.864459544","11","0.727272727","0.545454545","N4 O8","de-protonated","0","-9999","C11 H6 O8 N4","11","6","8","4","-9999","-9999","-9999","-9999","-9999"
"186","322.014228","322.014366541","322.014444846","3555965","-9999","597624.3","54.44","-1","-0.243173229","0.989327712","0.918444174","0.960974297","19","0.095238095","0.333333333","13C1 P1 O2","de-protonated","1","181","C20 H7 O2 P1 13C1","20","7","2","-9999","1","-9999","1","-9999","-9999"
"186","322.014228","322.014366541","322.01417352","3555965","-9999","597624.3","54.44","-1","0.599417304","0.923919785","0.980238303","0.946447193","5","0.636363636","1.272727273","13C1 S2 O7","de-protonated","1","181","C10 H14 O7 S2 13C1","10","14","7","-9999","-9999","2","1","-9999","-9999"
"186","322.014228","322.014366541","322.01464155","3555965","-9999","597624.3","54.44","-1","-0.854028814","0.876041022","0.82709809","0.856463849","11","0.727272727","0.545454545","13C1 N4 O8","de-protonated","1","182","C10 H6 O8 N4 13C1","10","6","8","4","-9999","-9999","1","-9999","-9999"
"186","322.014228","322.014366541","322.01464155","3555965","-9999","597624.3","54.44","-1","-0.854028814","0.876041022","0.997211387","0.924509168","11","0.727272727","0.545454545","13C1 N4 O8","de-protonated","1","181","C10 H6 O8 N4 13C1","10","6","8","4","-9999","-9999","1","-9999","-9999"
"187","322.972459","322.972597258","322.972793206","2977005.3","-9999","629111","44.76","-1","-0.606699767","0.935393046","0","0.561235827","11","0.7","0.4","N4 S1 O7","de-protonated","0","-9999","C10 H4 O7 N4 S1","10","4","7","4","-9999","1","-9999","-9999","-9999"
"189","323.006725","323.006863248","323.006614514","1994481.3","-9999","623038.9","29.35","-1","0.77005792","0.910954549","0.980238303","0.938668051","5","0.636363636","1.272727273","S1 34S1 O7","de-protonated","1","181","C11 H14 O7 S1 34S1","11","14","7","-9999","-9999","1","-9999","-9999","1"
"189","323.006725","323.006863248","323.006676792","1994481.3","-9999","623038.9","29.35","-1","0.577252717","0.941329108","0","0.564797465","14","0.066666667","0.533333333","N4 S2 O1","de-protonated","0","-9999","C15 H8 O1 N4 S2","15","8","1","4","-9999","2","-9999","-9999","-9999"
"190","323.007876","323.008014248","323.008330562","5401841.5","-9999","572171.4","82.8","-1","-0.979275479","0.84029207","0","0.504175242","9","0.153846154","1","N2 S2 P1 O2","de-protonated","0","-9999","C13 H13 O2 N2 P1 S2","13","13","2","2","1","2","-9999","-9999","-9999"
"191","323.008824","323.008962247","323.009178715","31183090","-9999","585036.4","487.18","-1","-0.670159244","0.622309699","0.95375773","0.754888911","10","0.545454545","0.727272727","N4 S1 O6","de-protonated","0","-9999","C11 H8 O6 N4 S1","11","8","6","4","-9999","1","-9999","-9999","-9999"
"196","323.164748","323.164886202","323.164616731","1212932","-9999","523861.4","17.09","-1","0.833848357","0.881472186","0","0.528883311","1","0.384615385","2.153846154","N2 S1 O5","de-protonated","0","-9999","C13 H28 O5 N2 S1","13","28","5","2","-9999","1","-9999","-9999","-9999"
"197","324.012215","324.012352952","324.012473191","3252073.3","-9999","523196.1","49.08","-1","-0.371095386","0.975321984","0","0.58519319","18","0.1","0.35","N1 S1 O2","de-protonated","0","-9999","C20 H7 O2 N1 S1","20","7","2","1","-9999","1","-9999","-9999","-9999"
"197","324.012215","324.012352952","324.01253355","3252073.3","-9999","523196.1","49.08","-1","-0.557380919","0.630125417","0.95375773","0.759578342","10","0.545454545","0.727272727","13C1 N4 S1 O6","de-protonated","1","191","C10 H8 O6 N4 S1 13C1","10","8","6","4","-9999","1","1","-9999","-9999"
"202","325.183888","325.184025606","325.184289548","1484535.6","-9999","584550.3","21.35","-1","-0.811666861","0.887329441","0","0.532397664","4","0.166666667","1.666666667","S1 O3","de-protonated","0","-9999","C18 H30 O3 S1","18","30","3","-9999","-9999","1","-9999","-9999","-9999"
"205","325.186589","325.186726606","325.186791471","8014328","-9999","559520","123.77","-1","-0.199471686","0.995827259","0.977193501","0.988373756","0","0.571428571","2.142857143","O8","de-protonated","0","-9999","C14 H30 O8","14","30","8","-9999","-9999","-9999","-9999","-9999","-9999"
"209","326.189983","326.19012031","326.190146306","1462388.4","-9999","465446","21","-1","-0.079696998","0.998848172","0.977193501","0.990186304","0","0.571428571","2.142857143","13C1 O8","de-protonated","1","205","C13 H30 O8 13C1","13","30","8","-9999","-9999","-9999","1","-9999","-9999"
"213","326.990213","326.990350074","326.990358022","10519257","-9999","554403.2","163.06","-1","-0.024306286","0.666519517","0.892542843","0.756928848","13","0.2","0.533333333","N2 S2 O3","de-protonated","0","-9999","C15 H8 O3 N2 S2","15","8","3","2","-9999","2","-9999","-9999","-9999"
"214","326.990822","326.990959074","326.991142412","2929369.3","-9999","471666.2","44.01","-1","-0.560683416","0.944555079","0","0.566733047","9","0.75","0.75","P1 O9","de-protonated","0","-9999","C12 H9 O9 P1","12","9","9","-9999","1","-9999","-9999","-9999","-9999"
"218","327.181791","327.181928018","327.182181547","1110513.5","-9999","694846.4","15.48","-1","-0.774889106","0.896773972","0","0.538064383","3","0.055555556","1.777777778","S2 O1","de-protonated","0","-9999","C18 H32 O1 S2","18","32","1","-9999","-9999","2","-9999","-9999","-9999"
"220","327.993562","327.993698778","327.993712857","1086809.6","-9999","632688.7","15.11","-1","-0.042923767","0.666443831","0.892542843","0.756883435","13","0.2","0.533333333","13C1 N2 S2 O3","de-protonated","1","213","C14 H8 O3 N2 S2 13C1","14","8","3","2","-9999","2","1","-9999","-9999"
