"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","18O","33S","34S"
"76","256.066382","256.066321981","256.066483876","1089769.6","-9999","773017.3","16.87","-1","-0.632235695","0.620025833","0.925952542","0.742396517","5","0.090909091","1.454545455","13C1 N2 S2 O1","de-protonated","1","72","C10 H16 O1 N2 S2 13C1","10","16","1","2","-9999","2","1","-9999","-9999","-9999","-9999"
"78","257.02054","257.02047987","257.020394848","911151.8","-9999","620106.9","13.77","-1","0.330800894","0.980340038","0","0.588204023","11","0.416666667","0.5","N2 O5","de-protonated","0","-9999","C12 H6 O5 N2","12","6","5","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"80","257.103796","257.103735861","257.103931225","748731.4","-9999","878520.8","10.96","-1","-0.759865643","0.900533684","0","0.540320211","3","0.076923077","1.692307692","S2 O1","de-protonated","0","-9999","C13 H22 O1 S2","13","22","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"86","259.119512","259.119451626","259.11958129","1073551.1","-9999","663644","16.5","-1","-0.500399374","0.955582032","0","0.573349219","2","0.076923077","1.846153846","S2 O1","de-protonated","0","-9999","C13 H24 O1 S2","13","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"90","261.135107","261.135046392","261.135231354","622232.2","-9999","736983.4","8.68","-1","-0.708300038","0.912989591","0","0.547793754","1","0.076923077","2","S2 O1","de-protonated","0","-9999","C13 H26 O1 S2","13","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"93","262.974897","262.974836178","262.975098425","923905.4","-9999","697427.6","13.85","-1","-0.997229976","0.834898729","0","0.500939237","10","0.545454545","0.454545455","P1 O6","de-protonated","0","-9999","C11 H5 O6 P1","11","5","6","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"94","262.97679","262.976729178","262.976815958","9779458","-9999","659702.9","165.84","-1","-0.329990729","0.988649621","0.963643533","0.978647186","10","0.5","0.4","N2 S1 O5","de-protonated","0","-9999","C10 H4 O5 N2 S1","10","4","5","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"96","263.044834","263.04477317","263.044716071","3621386","-9999","673950.8","60.15","-1","0.217068215","0.991486834","0","0.5948921","3","0.111111111","1.888888889","N2 S2 P1 O1","de-protonated","0","-9999","C9 H17 O1 N2 P1 S2","9","17","1","2","1","2","-9999","-9999","-9999","-9999","-9999"
"98","263.980197","263.980136061","263.980170793","638013.4","-9999","963945.8","8.94","-1","-0.131569162","0.99686397","0.963643533","0.983575795","10","0.5","0.4","13C1 N2 S1 O5","de-protonated","1","94","C9 H4 O5 N2 S1 13C1","9","4","5","2","-9999","1","1","-9999","-9999","-9999","-9999"
"99","264.048169","264.048108053","264.048207252","620805.7","-9999","786789.6","8.64","-1","-0.375684063","0.974715741","0","0.584829445","3","0.375","1.875","N3 S2 O3","de-protonated","0","-9999","C8 H15 O3 N3 S2","8","15","3","3","-9999","2","-9999","-9999","-9999","-9999","-9999"
"102","265.041877","265.041815938","265.041738691","1330429.9","-9999","614326.7","20.72","-1","0.291450684","0.984705284","0","0.59082317","3","0.5","1.875","N2 S1 P1 O4","de-protonated","0","-9999","C8 H15 O4 N2 P1 S1","8","15","4","2","1","1","-9999","-9999","-9999","-9999","-9999"
"113","267.088237","267.0881757","267.088281161","1154798.4","-9999","846376.8","17.72","-1","-0.394854086","0.972106785","0","0.583264071","5","0.071428571","1.428571429","S2 O1","de-protonated","0","-9999","C14 H20 O1 S2","14","20","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"122","269.14091","269.140848461","269.140784765","638934.9","-9999","600541.6","8.86","-1","0.236664137","0.989888543","0","0.593933126","9","0.066666667","1.2","N4 O1","de-protonated","0","-9999","C15 H18 O1 N4","15","18","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"131","271.119571","271.119509231","271.11958129","1160751.3","-9999","723971.6","17.72","-1","-0.265781438","0.9872643","0","0.59235858","3","0.071428571","1.714285714","S2 O1","de-protonated","0","-9999","C14 H24 O1 S2","14","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"136","273.098799","273.098737001","273.098845845","1092480.5","-9999","652470.7","16.47","-1","-0.398550904","0.971589565","0","0.582953739","3","0.153846154","1.692307692","S2 O2","de-protonated","0","-9999","C13 H22 O2 S2","13","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"137","273.134663","273.134600997","273.134361974","542212.3","-9999","1080854.7","7.17","-1","0.875109805","0.870265867","0","0.52215952","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"138","273.135177","273.135114997","273.135231354","1697028.3","-9999","670940.2","26.7","-1","-0.426006454","0.967606696","0","0.580564018","2","0.071428571","1.857142857","S2 O1","de-protonated","0","-9999","C14 H26 O1 S2","14","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"140","275.114469","275.114406767","275.114495909","648910.8","-9999","946118.1","8.97","-1","-0.324020071","0.981130189","0","0.588678114","2","0.153846154","1.846153846","S2 O2","de-protonated","0","-9999","C13 H24 O2 S2","13","24","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"142","277.024123","277.024060544","277.023980626","965516.4","-9999","728532.7","14.32","-1","0.288488134","0.98501231","0","0.591007386","4","0.222222222","1.666666667","N2 S2 P1 O2","de-protonated","0","-9999","C9 H15 O2 N2 P1 S2","9","15","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"144","277.057309","277.057246541","277.057374955","957199.6","-9999","669798.1","14.18","-1","-0.463493446","0.961770014","0","0.577062009","3","0.363636364","1.636363636","S2 O4","de-protonated","0","-9999","C11 H18 O4 S2","11","18","4","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"144","277.057309","277.057246541","277.056994832","957199.6","-9999","669798.1","14.18","-1","0.908507085","0.860910227","0","0.516546136","8","0.076923077","1.153846154","N2 S1 P1 O1","de-protonated","0","-9999","C13 H15 O1 N2 P1 S1","13","15","1","2","1","1","-9999","-9999","-9999","-9999","-9999"
"145","277.057745","277.057682541","277.057842986","962703.6","-9999","721689.8","14.27","-1","-0.579102819","0.940963767","0","0.56457826","9","0.454545455","0.909090909","N4 O5","de-protonated","0","-9999","C11 H10 O5 N4","11","10","5","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"147","277.060511","277.06044854","277.060366136","48893712","-9999","667570.3","824.69","-1","0.297424534","0.48737505","0.907339591","0.655360867","3","0.1","1.9","N2 S2 P1 O1","de-protonated","0","-9999","C10 H19 O1 N2 P1 S2","10","19","1","2","1","2","-9999","-9999","-9999","-9999","-9999"
"150","278.063906","278.063843424","278.063720971","4438897.5","-9999","674925.7","72.66","-1","0.440376806","0.482711632","0.907339591","0.652562816","3","0.1","1.9","13C1 N2 S2 P1 O1","de-protonated","1","147","C9 H19 O1 N2 P1 S2 13C1","9","19","1","2","1","2","1","-9999","-9999","-9999","-9999"
"150","278.063906","278.063843424","278.063857316","4438897.5","-9999","674925.7","72.66","-1","-0.049962649","0.999547158","0","0.599728295","3","0.333333333","1.888888889","N3 S2 O3","de-protonated","0","-9999","C9 H17 O3 N3 S2","9","17","3","3","-9999","2","-9999","-9999","-9999","-9999","-9999"
"151","278.997102","278.997039315","278.996882697","916810.8","-9999","695669.9","13.42","-1","0.561360173","0.944424944","0","0.566654966","9","0.5","0.666666667","S1 O6","de-protonated","0","-9999","C12 H8 O6 S1","12","8","6","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"152","279.039779","279.03971631","279.039630691","799950.8","-9999","714408.2","11.46","-1","0.306835649","0.983062036","0","0.589837222","3","0.222222222","1.888888889","N2 S2 P1 O2","de-protonated","0","-9999","C9 H17 O2 N2 P1 S2","9","17","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"154","279.057589","279.057526308","279.057388756","14339024","-9999","615654.6","239.18","-1","0.492918306","0.635251667","0.960824609","0.765480844","3","0.444444444","1.888888889","N2 S1 P1 O4","de-protonated","0","-9999","C9 H17 O4 N2 P1 S1","9","17","4","2","1","1","-9999","-9999","-9999","-9999","-9999"
"157","279.163595","279.163532296","279.163554103","706266.6","-9999","867471.4","9.88","-1","-0.078115785","0.998893399","0","0.599336039","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"159","280.060957","280.060894191","280.060743591","1862959.3","-9999","639706.7","29.34","-1","0.537743203","0.632589089","0.960824609","0.763883297","3","0.444444444","1.888888889","13C1 N2 S1 P1 O4","de-protonated","1","154","C8 H17 O4 N2 P1 S1 13C1","8","17","4","2","1","1","1","-9999","-9999","-9999","-9999"
"159","280.060957","280.060894191","280.060879936","1862959.3","-9999","639706.7","29.34","-1","0.050900152","0.999530009","0","0.599718005","3","0.75","1.875","N3 S1 O6","de-protonated","0","-9999","C8 H15 O6 N3 S1","8","15","6","3","-9999","1","-9999","-9999","-9999","-9999","-9999"
"161","281.053605","281.053542076","281.053626985","633867.8","-9999","639359.9","8.66","-1","-0.302109698","0.983575507","0","0.590145304","7","0.090909091","1.272727273","N4 S2 O1","de-protonated","0","-9999","C11 H14 O1 N4 S2","11","14","1","4","-9999","2","-9999","-9999","-9999","-9999","-9999"
"162","281.103821","281.10375807","281.103931225","760208.4","-9999","762713.7","10.79","-1","-0.615982083","0.933468755","0","0.560081253","5","0.066666667","1.466666667","S2 O1","de-protonated","0","-9999","C15 H22 O1 S2","15","22","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"165","283.069334","283.069270842","283.069277049","850116.1","-9999","777006.3","12.23","-1","-0.021930532","0.999912736","0","0.599947642","6","0.090909091","1.454545455","N4 S2 O1","de-protonated","0","-9999","C11 H16 O1 N4 S2","11","16","1","4","-9999","2","-9999","-9999","-9999","-9999","-9999"
"166","283.083209","283.08314584","283.08319578","633285.3","-9999","715357.9","8.6","-1","-0.176415428","0.994368796","0","0.596621277","5","0.142857143","1.428571429","S2 O2","de-protonated","0","-9999","C14 H20 O2 S2","14","20","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"167","283.119645","283.119581836","283.11958129","994248.6","-9999","641346.9","14.64","-1","0.001929115","0.999999325","0","0.599999595","4","0.066666667","1.6","S2 O1","de-protonated","0","-9999","C15 H24 O1 S2","15","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"171","285.098871","285.098807606","285.098845845","591865.4","-9999","897342.6","7.91","-1","-0.134125654","0.996741116","0","0.59804467","4","0.142857143","1.571428571","S2 O2","de-protonated","0","-9999","C14 H22 O2 S2","14","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"173","285.135276","285.135212601","285.135231354","2716412.8","-9999","632492.6","43.45","-1","-0.065767573","0.999215475","0","0.599529285","3","0.066666667","1.733333333","S2 O1","de-protonated","0","-9999","C15 H26 O1 S2","15","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"177","286.984449","286.984385386","286.984210013","775134.6","-9999","624661.1","10.91","-1","0.611090555","0.934485952","0","0.560691571","11","0.214285714","0.571428571","S2 O3","de-protonated","0","-9999","C14 H8 O3 S2","14","8","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"178","287.056156","287.056092378","287.056111652","1205924.9","-9999","609266.8","18.07","-1","-0.067143066","0.999182329","0","0.599509397","10","0.4","0.8","O6","de-protonated","0","-9999","C15 H12 O6","15","12","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"179","287.078135","287.078071375","287.0781104","1110054.8","-9999","716627.6","16.48","-1","-0.135936219","0.996652687","0","0.597991612","4","0.230769231","1.538461538","S2 O3","de-protonated","0","-9999","C13 H20 O3 S2","13","20","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"181","287.114511","287.114447371","287.114495909","746089.9","-9999","506792.5","10.42","-1","-0.169054134","0.994827746","0","0.596896648","3","0.142857143","1.714285714","S2 O2","de-protonated","0","-9999","C14 H24 O2 S2","14","24","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"183","287.150923","287.150859367","287.150881418","972845.1","-9999","745678","14.2","-1","-0.07679404","0.998930511","0","0.599358306","2","0.066666667","1.866666667","S2 O1","de-protonated","0","-9999","C15 H28 O1 S2","15","28","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"187","288.981486","288.981422154","288.981232633","622538.5","-9999","883868.3","8.37","-1","0.655825598","0.924925219","0","0.554955131","11","0.461538462","0.461538462","S1 O6","de-protonated","0","-9999","C13 H6 O6 S1","13","6","6","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"188","289.046943","289.046879147","289.046609596","1112144.1","-9999","636181.8","16.51","-1","0.932549596","0.854023453","0","0.512414072","10","0.461538462","0.769230769","N2 O6","de-protonated","0","-9999","C13 H10 O6 N2","13","10","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"189","289.053212","289.053148146","289.05297208","597648.6","-9999","785871.5","7.95","-1","0.609111364","0.934895534","0","0.56093732","5","0.333333333","1.666666667","N4 S1 P1 O3","de-protonated","0","-9999","C9 H15 O3 N4 P1 S1","9","15","3","4","1","1","-9999","-9999","-9999","-9999","-9999"
"191","289.130194","289.130130137","289.130145974","1386455.1","-9999","562651.4","21.08","-1","-0.054773676","0.999455774","0","0.599673464","2","0.142857143","1.857142857","S2 O2","de-protonated","0","-9999","C14 H26 O2 S2","14","26","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"193","291.03985","291.039785915","291.039630691","4402169","-9999","626645.3","70.84","-1","0.533343272","0.949695384","0","0.56981723","4","0.2","1.7","N2 S2 P1 O2","de-protonated","0","-9999","C10 H17 O2 N2 P1 S2","10","17","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"195","291.101304","291.101239908","291.10116832","720382.1","-9999","637636.5","9.93","-1","0.245919568","0.989086618","0","0.593451971","2","0.076923077","1.923076923","S2 P1 O1","de-protonated","0","-9999","C13 H25 O1 P1 S2","13","25","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"196","291.119137","291.119072906","291.118926385","735743.6","-9999","789669.7","10.19","-1","0.503301732","0.955077066","0","0.573046239","2","0.230769231","1.923076923","S1 P1 O3","de-protonated","0","-9999","C13 H25 O3 P1 S1","13","25","3","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"198","292.04329","292.043225798","292.043121871","673101.2","-9999","668983.6","9.15","-1","0.355860689","0.977283899","0","0.58637034","4","0.444444444","1.666666667","N3 S2 O4","de-protonated","0","-9999","C9 H15 O4 N3 S2","9","15","4","3","-9999","2","-9999","-9999","-9999","-9999","-9999"
"199","292.104713","292.104648791","292.104659501","862546.3","-9999","674193.9","12.28","-1","-0.036664548","0.99975611","0","0.599853666","2","0.25","1.916666667","N1 S2 O3","de-protonated","0","-9999","C12 H23 O3 N1 S2","12","23","3","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"200","293.036944","293.036879683","293.036653311","1490592.1","-9999","550292.2","22.67","-1","0.772503949","0.89737473","0","0.538424838","4","0.555555556","1.666666667","N2 S1 P1 O5","de-protonated","0","-9999","C9 H15 O5 N2 P1 S1","9","15","5","2","1","1","-9999","-9999","-9999","-9999","-9999"
"201","293.055579","293.05551468","293.055280755","632737.7","-9999","829821.6","8.48","-1","0.798228903","0.890819416","0","0.53449165","3","0.2","1.9","N2 S2 P1 O2","de-protonated","0","-9999","C10 H19 O2 N2 P1 S2","10","19","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"202","293.080723","293.080658678","293.080432875","674723.8","-9999","778759.1","9.18","-1","0.770444514","0.89789228","0","0.538735368","2","0.166666667","1.916666667","S2 P1 O2","de-protonated","0","-9999","C12 H23 O2 P1 S2","12","23","2","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"202","293.080723","293.080658678","293.080900906","674723.8","-9999","778759.1","9.18","-1","-0.826490016","0.883428418","0","0.530057051","8","0.25","1.25","N4 P1 O3","de-protonated","0","-9999","C12 H15 O3 N4 P1","12","15","3","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"203","293.10403","293.103965675","293.103931225","554149.7","-9999","864317.5","7.18","-1","0.117534151","0.997496557","0","0.598497934","6","0.0625","1.375","S2 O1","de-protonated","0","-9999","C16 H22 O1 S2","16","22","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"211","295.09635","295.096285443","295.09608294","563850.9","-9999","690813.1","7.34","-1","0.686228661","0.918102756","0","0.550861654","1","0.166666667","2.083333333","S2 P1 O2","de-protonated","0","-9999","C12 H25 O2 P1 S2","12","25","2","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"211","295.09635","295.096285443","295.09655097","563850.9","-9999","690813.1","7.34","-1","-0.899797911","0.863373888","0","0.518024333","7","0.25","1.416666667","N4 P1 O3","de-protonated","0","-9999","C12 H17 O3 N4 P1","12","17","3","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"212","295.119654","295.11958944","295.11958129","681868.9","-9999","716155.6","9.29","-1","0.027618975","0.999861599","0","0.599916959","5","0.0625","1.5","S2 O1","de-protonated","0","-9999","C16 H24 O1 S2","16","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"215","297.098983","297.09891821","297.098845845","1026544","-9999","585624.6","14.9","-1","0.243574318","0.989292667","0","0.5935756","5","0.133333333","1.466666667","S2 O2","de-protonated","0","-9999","C15 H22 O2 S2","15","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"216","297.135306","297.135241206","297.135231354","816243","-9999","600689.3","11.44","-1","0.033156874","0.999800539","0","0.599880323","4","0.0625","1.625","S2 O1","de-protonated","0","-9999","C16 H26 O1 S2","16","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"221","299.078206","299.07814098","299.0781104","651922.7","-9999","641283.8","8.74","-1","0.102248907","0.998104781","0","0.598862869","5","0.214285714","1.428571429","S2 O3","de-protonated","0","-9999","C14 H20 O3 S2","14","20","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"222","299.114571","299.114505976","299.114495909","1090709.6","-9999","626248.6","15.96","-1","0.033655445","0.999794496","0","0.599876698","4","0.133333333","1.6","S2 O2","de-protonated","0","-9999","C15 H24 O2 S2","15","24","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"224","299.151005","299.150939972","299.150881418","1159448.6","-9999","573324.4","17.09","-1","0.195731481","0.993072659","0","0.595843595","3","0.0625","1.75","S2 O1","de-protonated","0","-9999","C16 H28 O1 S2","16","28","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"225","299.186536","299.186470968","299.186397548","656155.6","-9999","782861.5","8.81","-1","0.245397634","0.989132641","0","0.593479585","3","0.3125","1.75","O5","de-protonated","0","-9999","C16 H28 O5","16","28","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"227","299.187921","299.187855967","299.187734958","552475.7","-9999","1121424.4","7.1","-1","0.404458267","0.970753647","0","0.582452188","8","0.058823529","1.411764706","N4 O1","de-protonated","0","-9999","C17 H24 O1 N4","17","24","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"230","301.035534","301.035468753","301.035376207","740019.6","-9999","768531.7","10.12","-1","0.307424488","0.98299752","0","0.589798512","11","0.466666667","0.666666667","O7","de-protonated","0","-9999","C15 H10 O7","15","10","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"230","301.035534","301.035468753","301.035214016","740019.6","-9999","768531.7","10.12","-1","0.84620325","0.878158537","0","0.526895122","6","0.1","1.5","N4 S2 P1 O1","de-protonated","0","-9999","C10 H15 O1 N4 P1 S2","10","15","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"232","301.130256","301.130190742","301.130145974","3304763.5","-9999","604009","52.05","-1","0.148666626","0.497998847","0.860410506","0.642963511","3","0.133333333","1.733333333","S2 O2","de-protonated","0","-9999","C15 H26 O2 S2","15","26","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"233","301.166643","301.166577737","301.16653148300003","923326.4","-9999","716198","13.12","-1","0.153584204","0.995729115","0","0.597437469","2","0.0625","1.875","S2 O1","de-protonated","0","-9999","C16 H30 O1 S2","16","30","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"236","303.050219","303.050153518","303.0499947","996441.9","-9999","723869.9","14.31","-1","0.524065788","0.951387375","0","0.570832425","6","0.666666667","1.444444444","N4 P1 O6","de-protonated","0","-9999","C9 H13 O6 N4 P1","9","13","6","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"237","303.051176","303.051110518","303.051026271","3162586","-9999","628459","49.72","-1","0.277995505","0.493037616","0.860410506","0.639986772","10","0.466666667","0.8","O7","de-protonated","0","-9999","C15 H12 O7","15","12","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"237","303.051176","303.051110518","303.05086408","3162586","-9999","628459","49.72","-1","0.813190729","0.886930871","0","0.532158523","5","0.1","1.7","N4 S2 P1 O1","de-protonated","0","-9999","C10 H17 O1 N4 P1 S2","10","17","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"238","303.145939","303.145873507","303.145796038","3379681.8","-9999","611144.3","53.27","-1","0.255550879","0.988400835","0.997072325","0.991869431","2","0.133333333","1.866666667","S2 O2","de-protonated","0","-9999","C15 H28 O2 S2","15","28","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"239","304.149293","304.149227391","304.149150873","561717","-9999","830233.2","7.21","-1","0.251578681","0.988581472","0.997072325","0.991977813","2","0.133333333","1.866666667","13C1 S2 O2","de-protonated","1","238","C14 H28 O2 S2 13C1","14","28","2","-9999","-9999","2","1","-9999","-9999","-9999","-9999"
"241","305.048241","305.048175286","305.0478867","1049343.9","-9999","622482.6","15.18","-1","0.9460354","0.850106634","0","0.51006398","5","0.444444444","1.666666667","N4 S1 P1 O4","de-protonated","0","-9999","C9 H15 O4 N4 P1 S1","9","15","4","4","1","1","-9999","-9999","-9999","-9999","-9999"
"242","305.053054","305.052988285","305.052757605","782592.3","-9999","706290.5","10.82","-1","0.756198277","0.901442644","0","0.540865587","10","0.5","0.833333333","N4 O6","de-protonated","0","-9999","C12 H10 O6 N4","12","10","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"243","306.994557","306.99449106","306.994788498","4158243","-9999","586766.5","65.58","-1","-0.968869749","0.421694306","0.885121231","0.607065076","10","0.333333333","0.75","N2 S1 P1 O4","de-protonated","0","-9999","C12 H9 O4 N2 P1 S1","12","9","4","2","1","1","-9999","-9999","-9999","-9999","-9999"
"244","307.071289","307.071223051","307.07093082","4043561.5","-9999","615055.3","63.72","-1","0.951672937","0.848457998","0","0.509074799","3","0.181818182","1.909090909","N2 S2 P1 O2","de-protonated","0","-9999","C11 H21 O2 N2 P1 S2","11","21","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"245","307.071936","307.071870051","307.071778973","684841.6","-9999","650488.6","9.16","-1","0.296601172","0.984164275","0","0.590498565","4","0.666666667","1.777777778","N4 S1 O6","de-protonated","0","-9999","C9 H16 O6 N4 S1","9","16","6","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"246","307.096392","307.096326048","307.09608294","561131.7","-9999","610024.2","7.15","-1","0.791635352","0.892515456","0","0.535509274","2","0.153846154","1.923076923","S2 P1 O2","de-protonated","0","-9999","C13 H25 O2 P1 S2","13","25","2","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"246","307.096392","307.096326048","307.09655097","561131.7","-9999","610024.2","7.15","-1","-0.732416347","0.907251852","0","0.544351111","8","0.230769231","1.307692308","N4 P1 O3","de-protonated","0","-9999","C13 H17 O3 N4 P1","13","17","3","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"251","308.99253","308.992463827","308.992680497","4368844.5","-9999","557984.3","69","-1","-0.701213997","0.457322845","0.885121231","0.628442199","9","0.166666667","0.916666667","N2 S2 P1 O2","de-protonated","0","-9999","C12 H11 O2 N2 P1 S2","12","11","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
