"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"2","161.08176","161.081811213","161.081932477","510141.8","-9999","1698710.6","7.52","-1","-0.752810358","0.902279245","0","0.541367547","1","0.571428571","2","O4","de-protonated","0","-9999","C7 H14 O4","7","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"3","161.081994","161.082045213","161.081932477","909222.3","-9999","860854.9","14.98","-1","0.699867105","0.91495893","0","0.548975358","1","0.571428571","2","O4","de-protonated","0","-9999","C7 H14 O4","7","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"5","163.016418","163.016469982","163.016569314","532844.3","-9999","930542.5","7.95","-1","-0.609340178","0.934848241","0","0.560908945","2","0.8","1.8","P1 O4","de-protonated","0","-9999","C5 H9 O4 P1","5","9","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"6","163.016546","163.016597982","163.016569314","800856.8","-9999","1083172.8","12.95","-1","0.175856391","0.994404328","0","0.596642597","2","0.8","1.8","P1 O4","de-protonated","0","-9999","C5 H9 O4 P1","5","9","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"7","164.071729","164.071781401","164.071702146","506192.1","-9999","1332703","7.45","-1","0.48305421","0.958544314","0","0.575126588","5","0.222222222","1.222222222","N1 O2","de-protonated","0","-9999","C9 H11 O2 N1","9","11","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"8","165.019408","165.019460778","165.019332219","483074.6","-9999","1445635.3","7.02","-1","0.779051711","0.895722054","0","0.537433233","6","0.5","0.75","O4","de-protonated","0","-9999","C8 H6 O4","8","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"10","171.066073","171.066128181","171.066282413","960997.4","-9999","1315253.2","15.95","-1","-0.901590416","0.862868188","0","0.517720913","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"11","171.066314","171.066369181","171.066282413","2301901.5","-9999","1159708.2","40.99","-1","0.507220791","0.954391003","0","0.572634602","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"13","173.081966","173.082021982","173.081932477","904217.4","-9999","1116700.4","14.89","-1","0.517124892","0.95263574","0","0.571581444","2","0.5","1.75","O4","de-protonated","0","-9999","C8 H14 O4","8","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"15","179.035055","179.035113348","179.034982284","489346.3","-9999","1310704.2","7.14","-1","0.73205935","0.907337922","0","0.544402753","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"19","185.081937","185.081997751","185.081932477","542658.4","-9999","1525217.6","8.13","-1","0.352676268","0.97768408","0","0.586610448","3","0.444444444","1.555555556","O4","de-protonated","0","-9999","C9 H14 O4","9","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"21","187.097421","187.097482552","187.097582542","545199.1","-9999","805570.3","8.17","-1","-0.534424121","0.94949653","0","0.569697918","2","0.444444444","1.777777778","O4","de-protonated","0","-9999","C9 H16 O4","9","16","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
