"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"2","171.066436","171.066242107","171.066282413","587807.9","-9999","1196304.7","8.99","-1","-0.23561442","0.989977592","0","0.593986555","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"14","179.035158","179.034969975","179.034982284","707448.1","-9999","1144995.9","11.22","-1","-0.068748576","0.999142775","0","0.599485665","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"22","190.957693","190.957513755","190.95734036","1103740.4","-9999","1010836.7","18.53","-1","0.908032743","0.861044838","0","0.516626903","4","0.8","1","S1 P1 O4","de-protonated","0","-9999","C5 H5 O4 P1 S1","5","5","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"47","220.101259","220.101101217","220.101288198","508553.7","-9999","1023172.5","7.18","-1","-0.849518447","0.877263236","0","0.526357942","1","0.333333333","2.111111111","N1 S1 O3","de-protonated","0","-9999","C9 H19 O3 N1 S1","9","19","3","1","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"48","221.154827","221.154669993","221.154703496","1064581.9","-9999","815502.9","17.2","-1","-0.151489073","0.995844603","0","0.597506762","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"50","225.018263","225.018108838","225.018300648","8880655","-9999","884038.8","157.17","-1","-0.852418009","0.438239032","0.929618493","0.634790816","7","0.428571429","1","N4 P1 O3","de-protonated","0","-9999","C7 H7 O3 N4 P1","7","7","3","4","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"51","225.019562","225.019407839","225.019332219","114823696","-9999","813162.2","2055.85","-1","0.33606048","0.244929083","0.863595981","0.492395842","11","0.307692308","0.461538462","O4","de-protonated","0","-9999","C13 H6 O4","13","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"58","227.01663","227.01647731","227.01657277","94184264","-9999","675747.2","1685.95","-1","-0.420499015","0.474864259","0.886139042","0.639374172","1","0.8","2.4","N2 S2 O4","de-protonated","0","-9999","C5 H12 O4 N2 S2","5","12","4","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"59","228.013654","228.013502044","228.013607665","2240991.8","-9999","909159.8","38.05","-1","0.685835079","0.466492118","0.886139042","0.634350888","1","0.8","2.4","N1 15N1 S2 O4","de-protonated","1","58","C5 H12 O4 N1 S2 15N1","5","12","4","1","-9999","2","-9999","1","-9999","-9999","-9999","-9999"
"60","228.013916","228.013764045","228.013607665","602399.9","-9999","947629.6","8.77","-1","0.685835079","0.466492118","0.886139042","0.634350888","1","0.8","2.4","N1 15N1 S2 O4","de-protonated","1","58","C5 H12 O4 N1 S2 15N1","5","12","4","1","-9999","2","-9999","1","-9999","-9999","-9999","-9999"
