"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"2","165.019466","165.01936679","165.019332219","487812.4","-9999","1372274","7.14","-1","0.209495345","0.99206815","0","0.59524089","6","0.5","0.75","O4","de-protonated","0","-9999","C8 H6 O4","8","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"4","171.066398","171.066306029","171.066282413","1818039.6","-9999","1052719.6","32.05","-1","0.138052212","0.996547848","0","0.597928709","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"6","173.082013","173.081923442","173.081932477","791822","-9999","1030067.4","12.83","-1","-0.052203738","0.999505633","0","0.59970338","2","0.5","1.75","O4","de-protonated","0","-9999","C8 H14 O4","8","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"8","179.035066","179.034983568","179.034982284","519769.7","-9999","1403171.9","7.74","-1","0.007172631","0.999990665","0","0.599994399","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"13","189.076873","189.076802589","189.076847097","1199766.4","-9999","990126.1","20.41","-1","-0.235395963","0.989996075","0","0.593997645","2","0.625","1.75","O5","de-protonated","0","-9999","C8 H14 O5","8","14","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"17","199.061251","199.061192541","199.061197032","1484054.5","-9999","887300.6","25.46","-1","-0.02256262","0.999907634","0","0.59994458","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"18","205.108229","205.10817778","205.108147226","583115","-9999","952474.5","8.71","-1","0.148965363","0.995981626","0","0.597588975","1","0.555555556","2","O5","de-protonated","0","-9999","C9 H18 O5","9","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"19","207.012192","207.012143059","207.012138839","501953.2","-9999","809174.4","7.2","-1","0.020386488","0.999924591","0","0.599954755","7","0.3","0.8","S1 O3","de-protonated","0","-9999","C10 H8 O3 S1","10","8","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"21","209.154731","209.154684624","209.154703496","677842.1","-9999","1145985.9","10.39","-1","-0.090230835","0.998523807","0","0.599114284","3","0.153846154","1.692307692","O2","de-protonated","0","-9999","C13 H22 O2","13","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"28","215.056205","215.056165688","215.056111652","532420.4","-9999","1244281.1","7.67","-1","0.251266367","0.988609643","0","0.593165786","4","0.666666667","1.333333333","O6","de-protonated","0","-9999","C9 H12 O6","9","12","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"30","217.0718","217.071763101","217.071761716","1827823.1","-9999","1032625.7","31.09","-1","0.006379187","0.999992616","0","0.59999557","3","0.666666667","1.555555556","O6","de-protonated","0","-9999","C9 H14 O6","9","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"33","221.15471","221.154677989","221.154703496","675300.6","-9999","868213.7","10.19","-1","-0.115336631","0.997589183","0","0.59855351","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"36","231.087419","231.087398879","231.087411781","1281403.3","-9999","938193.1","20.83","-1","-0.055831107","0.999434564","0","0.599660738","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"42","239.128901","239.128890505","239.128882671","953853.6","-9999","972296.5","14.87","-1","0.032763385","0.999805245","0","0.599883147","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"43","241.144547","241.144538918","241.144532735","875915.7","-9999","891066.5","13.44","-1","0.025640665","0.999880715","0","0.599928429","3","0.307692308","1.692307692","O4","de-protonated","0","-9999","C13 H22 O4","13","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"44","242.176157","242.176150153","242.176167217","601589.4","-9999","710982.9","8.6","-1","-0.070459128","0.999099606","0","0.599459763","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"45","243.033006","243.033000179","243.032888084","694657.7","-9999","1130289.2","10.2","-1","0.461232215","0.962134991","0","0.577280995","10","0.166666667","0.75","N2 P1 O2","de-protonated","0","-9999","C12 H9 O2 N2 P1","12","9","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
