"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","18O","33S","34S"
"230","265.072467","265.072395139","265.072631096","544694.8","-9999","845983.1","7.19","-1","-0.890160196","0.866080647","0","0.519648388","6","0.071428571","1.285714286","S2 O1","de-protonated","0","-9999","C14 H18 O1 S2","14","18","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"231","265.085615","265.08554314","265.085518256","629752.7","-9999","761321.3","8.62","-1","0.093870993","0.998402395","0","0.599041437","1","0.090909091","2.090909091","S2 P1 O1","de-protonated","0","-9999","C11 H23 O1 P1 S2","11","23","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"232","265.103306","265.10323414","265.10327632","618171.1","-9999","873833.7","8.43","-1","-0.159108577","0.995417063","0","0.597250238","1","0.272727273","2.090909091","S1 P1 O3","de-protonated","0","-9999","C11 H23 O3 P1 S1","11","23","3","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"245","267.08814","267.088068218","267.088281161","1491278","-9999","771027.5","23.12","-1","-0.797273712","0.891065788","0","0.534639473","5","0.071428571","1.428571429","S2 O1","de-protonated","0","-9999","C14 H20 O1 S2","14","20","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"246","267.123898","267.12382622","267.12379729","545554.9","-9999","1009188.9","7.2","-1","0.108299815","0.997874079","0","0.598724447","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"256","269.067421","269.067349296","269.067545716","567258","-9999","745168.2","7.51","-1","-0.730002212","0.907833224","0","0.544699935","5","0.153846154","1.384615385","S2 O2","de-protonated","0","-9999","C13 H18 O2 S2","13","18","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"257","269.103825","269.103753297","269.103931225","1210846.9","-9999","686947.2","18.26","-1","-0.661186272","0.923741111","0","0.554244666","4","0.071428571","1.571428571","S2 O1","de-protonated","0","-9999","C14 H22 O1 S2","14","22","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"261","269.139579","269.139507299","269.139447355","3937123.8","-9999","648766.3","63.83","-1","0.222725055","0.992763731","0.972402782","0.984619352","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"263","269.17604","269.1759683","269.175832864","544456.5","-9999","676860.3","7.13","-1","0.503151332","0.955103298","0","0.573061979","3","0.266666667","1.733333333","O4","de-protonated","0","-9999","C15 H26 O4","15","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"268","270.142921","270.142849338","270.14280219","744937.2","-9999","803559","10.47","-1","0.174531401","0.9944881","0.972402782","0.985653973","4","0.357142857","1.571428571","13C1 O5","de-protonated","1","261","C13 H22 O5 13C1","13","22","5","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"274","271.083172","271.083100375","271.08319578","776677.1","-9999","683051.4","11","-1","-0.351940888","0.977776006","0","0.586665604","4","0.153846154","1.538461538","S2 O2","de-protonated","0","-9999","C13 H20 O2 S2","13","20","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"275","271.118927","271.118855376","271.11871191","869865.8","-9999","845387.1","12.56","-1","0.529165477","0.950460615","0","0.570276369","4","0.461538462","1.538461538","O6","de-protonated","0","-9999","C13 H20 O6","13","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"276","271.119458","271.119386376","271.11958129","2863977.8","-9999","663131.9","45.89","-1","-0.718919621","0.910482206","0","0.546289324","3","0.071428571","1.714285714","S2 O1","de-protonated","0","-9999","C14 H24 O1 S2","14","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"277","271.155338","271.155266378","271.155097419","561646.6","-9999","1098890.1","7.41","-1","0.623107376","0.931974546","0","0.559184728","3","0.357142857","1.714285714","O5","de-protonated","0","-9999","C14 H24 O5","14","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"279","271.19157","271.191498379","271.191482928","784883.3","-9999","818253.4","11.14","-1","0.056973814","0.999411188","0","0.599646713","2","0.266666667","1.866666667","O4","de-protonated","0","-9999","C15 H28 O4","15","28","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"284","273.098767","273.098695454","273.098845845","1859690.8","-9999","548040.8","28.89","-1","-0.550682019","0.946462017","0","0.56787721","3","0.153846154","1.692307692","S2 O2","de-protonated","0","-9999","C13 H22 O2 S2","13","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"286","273.134501","273.134429455","273.134361974","1411439.4","-9999","828234.7","21.45","-1","0.247062647","0.98898549","0","0.593391294","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"287","273.135123","273.135051455","273.135231354","6863215.5","-9999","597719.4","111.92","-1","-0.658642776","0.621286983","0.927888738","0.743927685","2","0.071428571","1.857142857","S2 O1","de-protonated","0","-9999","C14 H26 O1 S2","14","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"290","274.094011","274.093939493","274.094094817","580842.2","-9999","721135.7","7.67","-1","-0.566680461","0.943397059","0","0.566038235","3","0.166666667","1.75","N1 S2 O2","de-protonated","0","-9999","C12 H21 O2 N1 S2","12","21","2","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"291","274.138497","274.138425495","274.138586189","956399.9","-9999","567210.8","13.9","-1","-0.586178854","0.626371332","0.927888738","0.746978294","2","0.071428571","1.857142857","13C1 S2 O1","de-protonated","1","287","C13 H26 O1 S2 13C1","13","26","1","-9999","-9999","2","1","-9999","-9999","-9999","-9999"
"293","275.114399","275.114327533","275.114495909","1372075.6","-9999","526230.1","20.8","-1","-0.612021497","0.934292901","0","0.560575741","2","0.153846154","1.846153846","S2 O2","de-protonated","0","-9999","C13 H24 O2 S2","13","24","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"294","275.150761","275.150689535","275.150881418","2057200.1","-9999","593209.1","32.17","-1","-0.697377045","0.915536726","0","0.549322035","1","0.071428571","2","S2 O1","de-protonated","0","-9999","C14 H28 O1 S2","14","28","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"296","277.057469","277.057397609","277.057374955","616542.9","-9999","1114794.7","8.25","-1","0.081768281","0.99878756","0","0.599272536","3","0.363636364","1.636363636","S2 O4","de-protonated","0","-9999","C11 H18 O4 S2","11","18","4","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"298","277.060462","277.06039061","277.060366136","12349791","-9999","605609.6","202.96","-1","0.0883339","0.664903178","0.925283829","0.769055438","3","0.1","1.9","N2 S2 P1 O1","de-protonated","0","-9999","C10 H19 O1 N2 P1 S2","10","19","1","2","1","2","-9999","-9999","-9999","-9999","-9999"
"299","277.085577","277.085505611","277.085518256","1068514.4","-9999","709390.2","15.75","-1","-0.045636639","0.999622168","0","0.599773301","2","0.083333333","1.916666667","S2 P1 O1","de-protonated","0","-9999","C12 H23 O1 P1 S2","12","23","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"301","277.130033","277.129961612","277.130145974","1164647.9","-9999","635234.3","17.35","-1","-0.665251868","0.922837663","0","0.553702598","1","0.153846154","2","S2 O2","de-protonated","0","-9999","C13 H26 O2 S2","13","26","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"306","278.063833","278.063761649","278.063720971","1421915.4","-9999","612682","21.46","-1","0.146290667","0.664082903","0.925283829","0.768563273","3","0.1","1.9","13C1 N2 S2 P1 O1","de-protonated","1","298","C9 H19 O1 N2 P1 S2 13C1","9","19","1","2","1","2","1","-9999","-9999","-9999","-9999"
"306","278.063833","278.063761649","278.063857316","1421915.4","-9999","612682","21.46","-1","-0.344048643","0.978751025","0","0.587250615","3","0.333333333","1.888888889","N3 S2 O3","de-protonated","0","-9999","C9 H17 O3 N3 S2","9","17","3","3","-9999","2","-9999","-9999","-9999","-9999","-9999"
"310","279.057521","279.057449688","279.057388756","4183637.5","-9999","631432.6","66.95","-1","0.218350578","0.991386387","0","0.594831832","3","0.444444444","1.888888889","N2 S1 P1 O4","de-protonated","0","-9999","C9 H17 O4 N2 P1 S1","9","17","4","2","1","1","-9999","-9999","-9999","-9999","-9999"
"311","279.064849","279.064777688","279.064782811","589910.4","-9999","853315","7.75","-1","-0.018356635","0.99993886","0","0.599963316","2","0.181818182","1.909090909","S2 P1 O2","de-protonated","0","-9999","C11 H21 O2 P1 S2","11","21","2","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"312","279.088276","279.088204689","279.088281161","554265.3","-9999","679165.2","7.16","-1","-0.27400488","0.986469445","0","0.591881667","6","0.066666667","1.333333333","S2 O1","de-protonated","0","-9999","C15 H20 O1 S2","15","20","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"314","279.101253","279.10118169","279.10116832","1273050.8","-9999","726900.5","19","-1","0.047901585000000003","0.999583741","0","0.599750245","1","0.083333333","2.083333333","S2 P1 O1","de-protonated","0","-9999","C12 H25 O1 P1 S2","12","25","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"318","279.163682","279.163610692","279.163554103","1163874.5","-9999","884995.3","17.21","-1","0.20271005","0.992571753","0","0.595543052","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"324","281.067531","281.067459767","281.067545716","624777.7","-9999","795962.4","8.32","-1","-0.305794787","0.983175786","0","0.589905472","6","0.142857143","1.285714286","S2 O2","de-protonated","0","-9999","C14 H18 O2 S2","14","18","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"325","281.103841","281.103769768","281.103931225","839886.1","-9999","581260","11.86","-1","-0.574367333","0.941896834","0","0.5651381","5","0.066666667","1.466666667","S2 O1","de-protonated","0","-9999","C15 H22 O1 S2","15","22","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"326","281.116643","281.116571769","281.116818385","583247.6","-9999","834714.2","7.64","-1","-0.877272247","0.86966769","0","0.521800614","0","0.083333333","2.25","S2 P1 O1","de-protonated","0","-9999","C12 H27 O1 P1 S2","12","27","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"327","281.117027","281.116955769","281.116818385","926799.7","-9999","592393.7","13.3","-1","0.488707979","0.957589217","0","0.57455353","0","0.083333333","2.25","S2 P1 O1","de-protonated","0","-9999","C12 H27 O1 P1 S2","12","27","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"329","281.139498","281.13942677","281.139447355","545810.4","-9999","780983.7","7.02","-1","-0.073219878","0.999027699","0","0.59941662","5","0.333333333","1.466666667","O5","de-protonated","0","-9999","C15 H22 O5","15","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"335","283.083081","283.083009846","283.08319578","563035.6","-9999","655732.5","7.25","-1","-0.656818766","0.924706453","0","0.554823872","5","0.142857143","1.428571429","S2 O2","de-protonated","0","-9999","C14 H20 O2 S2","14","20","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"336","283.096167","283.096095846","283.09608294","982717.1","-9999","644162.8","14.11","-1","0.04559084","0.999622926","0","0.599773755","0","0.181818182","2.272727273","S2 P1 O2","de-protonated","0","-9999","C11 H25 O2 P1 S2","11","25","2","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"337","283.118824","283.118752847","283.11871191","669055.8","-9999","619983.2","8.98","-1","0.144595061","0.996213506","0","0.597728104","5","0.428571429","1.428571429","O6","de-protonated","0","-9999","C14 H20 O6","14","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"338","283.119563","283.119491847","283.11958129","2107200","-9999","669368.6","32.49","-1","-0.315916946","0.98205377","0","0.589232262","4","0.066666667","1.6","S2 O1","de-protonated","0","-9999","C15 H24 O1 S2","15","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"341","283.15632","283.156248849","283.15643483","566468.3","-9999","1001066.9","7.3","-1","-0.656813013","0.924707721","0","0.554824633","9","0.0625","1.25","N4 O1","de-protonated","0","-9999","C16 H20 O1 N4","16","20","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"342","283.191678","283.19160685","283.191482928","749128.5","-9999","667114.5","10.29","-1","0.437589878","0.965851982","0","0.579511189","3","0.25","1.75","O4","de-protonated","0","-9999","C16 H28 O4","16","28","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"348","285.098777","285.098705925","285.098845845","1744682.8","-9999","734541.7","26.56","-1","-0.490776152","0.957237302","0","0.574342381","4","0.142857143","1.571428571","S2 O2","de-protonated","0","-9999","C14 H22 O2 S2","14","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"349","285.12473","285.124658926","285.124465995","1397037.9","-9999","656372.5","20.88","-1","0.676653942","0.920279182","0","0.552167509","9","0.1875","1.125","N2 O3","de-protonated","0","-9999","C16 H18 O3 N2","16","18","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"350","285.126271","285.126199926","285.126119766","3004206","-9999","678913.2","47.15","-1","0.28114006","0.985760696","0","0.591456418","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"352","285.135189","285.135117926","285.135231354","5533999","-9999","578689.1","88.51","-1","-0.397802948","0.640546043","0.928511829","0.755732357","3","0.066666667","1.733333333","S2 O1","de-protonated","0","-9999","C15 H26 O1 S2","15","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"356","285.207331","285.207259929","285.207132993","1907255.6","-9999","541178.3","29.22","-1","0.445067289","0.964696009","0","0.578817606","2","0.25","1.875","O4","de-protonated","0","-9999","C16 H30 O4","16","30","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"360","286.129864","286.129792965","286.129610946","739364.3","-9999","781974.5","10.12","-1","0.636142017","0.929203","0","0.5575218","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"361","286.130337","286.130265965","286.130480326","2292900.5","-9999","545054.5","35.52","-1","-0.749171439","0.903174501","0","0.541904701","3","0.071428571","1.785714286","N1 S2 O1","de-protonated","0","-9999","C14 H25 O1 N1 S2","14","25","1","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"362","286.138505","286.138433966","286.138586189","838693.3","-9999","649605.3","11.75","-1","-0.53199163","0.6332957","0.928511829","0.751382152","3","0.066666667","1.733333333","13C1 S2 O1","de-protonated","1","352","C14 H26 O1 S2 13C1","14","26","1","-9999","-9999","2","1","-9999","-9999","-9999","-9999"
"365","287.078064","287.077993003","287.0781104","777491.6","-9999","526412.7","10.66","-1","-0.408938014","0.970112031","0","0.582067219","4","0.230769231","1.538461538","S2 O3","de-protonated","0","-9999","C13 H20 O3 S2","13","20","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"367","287.113808","287.113737004","287.113626529","568727.8","-9999","839537.6","7.27","-1","0.384777175","0.97349352199999994","0","0.584096113","4","0.538461538","1.538461538","O7","de-protonated","0","-9999","C13 H20 O7","13","20","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"368","287.114437","287.114366004","287.114495909","2414616","-9999","585131.2","37.22","-1","-0.452450423","0.963536786","0","0.578122072","3","0.142857143","1.714285714","S2 O2","de-protonated","0","-9999","C14 H24 O2 S2","14","24","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"369","287.150209","287.150138005","287.150012039","1015324.1","-9999","837191.5","14.52","-1","0.438679587","0.965684652","0","0.579410791","3","0.428571429","1.714285714","O6","de-protonated","0","-9999","C14 H24 O6","14","24","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"370","287.150855","287.150784005","287.150881418","3247388.3","-9999","581490.4","50.73","-1","-0.33923976","0.982159275","0.952571939","0.970324341","2","0.066666667","1.866666667","S2 O1","de-protonated","0","-9999","C15 H28 O1 S2","15","28","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"372","287.222931","287.222860008","287.222783057","1265188.6","-9999","554354.2","18.57","-1","0.267913992","0.987060438","0","0.592236263","1","0.25","2","O4","de-protonated","0","-9999","C16 H32 O4","16","32","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"376","288.154224","288.154153045","288.154236254","747025.5","-9999","715621.4","10.16","-1","-0.288764421","0.984983806","0.952571939","0.972019059","2","0.066666667","1.866666667","13C1 S2 O1","de-protonated","1","370","C14 H28 O1 S2 13C1","14","28","1","-9999","-9999","2","1","-9999","-9999","-9999","-9999"
"378","289.093694","289.093623082","289.093760464","1026623","-9999","530494.3","14.7","-1","-0.475217846","0.959851283","0","0.57591077","3","0.230769231","1.692307692","S2 O3","de-protonated","0","-9999","C13 H22 O3 S2","13","22","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"380","289.121382","289.121311083","289.121034385","4431618","-9999","590371.1","69.94","-1","0.957030272","0.423442608","0.876728111","0.604756809","3","0.384615385","1.769230769","P1 O5","de-protonated","0","-9999","C13 H23 O5 P1","13","23","5","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"382","289.123071","289.123000083","289.122751918","944834.4","-9999","675220.1","13.37","-1","0.858336492","0.874869293","0","0.524921576","3","0.333333333","1.833333333","N2 S1 O4","de-protonated","0","-9999","C12 H22 O4 N2 S1","12","22","4","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"383","289.129389","289.129318083","289.129276594","1392643.1","-9999","737606.9","20.64","-1","0.14349777","0.996270651","0","0.59776239","3","0.538461538","1.692307692","O7","de-protonated","0","-9999","C13 H22 O7","13","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"384","289.130128","289.130057083","289.130145974","4506883.5","-9999","594758.2","71.16","-1","-0.307440908","0.96636285","0.983576589","0.973248346","2","0.142857143","1.857142857","S2 O2","de-protonated","0","-9999","C14 H26 O2 S2","14","26","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"385","289.166528","289.166457085","289.16653148300003","1414279.5","-9999","623685.8","20.99","-1","-0.257285501","0.9880607","0","0.59283642","1","0.066666667","2","S2 O1","de-protonated","0","-9999","C15 H30 O1 S2","15","30","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"388","290.124811","290.124740122","290.124525566","913014.9","-9999","802950.7","12.85","-1","0.739531651","0.905529369","0","0.543317622","3","0.583333333","1.75","N1 O7","de-protonated","0","-9999","C12 H21 O7 N1","12","21","7","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"389","290.125409","290.125338122","290.125394946","3287159","-9999","583730.6","51.37","-1","-0.195858681","0.993063683","0","0.59583821","2","0.153846154","1.923076923","N1 S2 O2","de-protonated","0","-9999","C13 H25 O2 N1 S2","13","25","2","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"390","290.133417","290.133346123","290.133500809","782455.9","-9999","800811.2","10.74","-1","-0.533155022","0.949729981","0.983576589","0.963268624","2","0.142857143","1.857142857","13C1 S2 O2","de-protonated","1","384","C13 H26 O2 S2 13C1","13","26","2","-9999","-9999","2","1","-9999","-9999","-9999","-9999"
"390","290.133417","290.133346123","290.133257032","782455.9","-9999","800811.2","10.74","-1","0.307068441","0.983036544","0","0.589821927","7","0.066666667","1.4","N3 S1 O1","de-protonated","0","-9999","C15 H21 O1 N3 S1","15","21","1","3","-9999","1","-9999","-9999","-9999","-9999","-9999"
