"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"19","187.014767","187.01494875","187.014915544","681266.9","-9999","654505.6","10.7","-1","0.177558971","0.994295764","0","0.596577459","9","0.333333333","0.444444444","N2 O3","de-protonated","0","-9999","C9 H4 O3 N2","9","4","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"37","212.979699","212.979871235","212.979793338","971091.5","-9999","736924.2","15.57","-1","0.36574857","0.976019458","0","0.585611675","6","0.285714286","0.857142857","N2 S2 O2","de-protonated","0","-9999","C7 H6 O2 N2 S2","7","6","2","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"49","218.98667","218.986840034","218.986986719","762659.8","-9999","914125.8","11.68","-1","-0.669834525","0.921813746","0","0.553088248","9","0.333333333","0.444444444","N2 S1 O3","de-protonated","0","-9999","C9 H4 O3 N2 S1","9","4","3","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"50","219.041116","219.041286014","219.041130293","750924.1","-9999","749973","11.47","-1","0.710920878","0.912373615","0","0.547424169","8","0.4","0.8","N2 O4","de-protonated","0","-9999","C10 H8 O4 N2","10","8","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"55","221.154573","221.154742239","221.154703496","708019.6","-9999","870306.5","10.69","-1","0.175185825","0.994446803","0","0.596668082","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"68","229.072279","229.072445337","229.072631096","556024.8","-9999","932762.9","7.87","-1","-0.810916437","0.887525506","0","0.532515303","3","0.090909091","1.636363636","S2 O1","de-protonated","0","-9999","C11 H18 O1 S2","11","18","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"75","231.08798","231.088145599","231.088281161","894282.2","-9999","831567.2","13.81","-1","-0.586623951","0.939468009","0","0.563680805","2","0.090909091","1.818181818","S2 O1","de-protonated","0","-9999","C11 H20 O1 S2","11","20","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"79","233.103536","233.10370086","233.103931225","1384925.9","-9999","648469.6","22.46","-1","-0.988250284","0.837604041","0","0.502562424","1","0.090909091","2","S2 O1","de-protonated","0","-9999","C11 H22 O1 S2","11","22","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"88","241.045613","241.04577495","241.045761443","898654.2","-9999","751240.6","13.7","-1","0.056032687","0.999430475","0","0.599658285","5","0.181818182","1.363636364","S1 P1 O2","de-protonated","0","-9999","C11 H15 O2 P1 S1","11","15","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"89","241.047182","241.047343949","241.047478976","8793310","-9999","639136.2","151.48","-1","-0.56016837","0.62483974","0.925283829","0.745017376","5","0.1","1.4","N2 S2 O1","de-protonated","0","-9999","C10 H14 O1 N2 S2","10","14","1","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"90","241.072269","241.07243094","241.072631096","524642.6","-9999","967557.7","7.17","-1","-0.83027437","0.882423963","0","0.529454378","4","0.083333333","1.5","S2 O1","de-protonated","0","-9999","C12 H18 O1 S2","12","18","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"97","242.050519","242.050680581","242.050833811","946567.1","-9999","642191.5","14.53","-1","-0.633048588","0.61991013","0.925283829","0.74205961","5","0.1","1.4","13C1 N2 S2 O1","de-protonated","1","89","C9 H14 O1 N2 S2 13C1","9","14","1","2","-9999","2","1","-9999","-9999","-9999","-9999","-9999"
"101","243.087948","243.088109201","243.088281161","540404.8","-9999","794132.2","7.41","-1","-0.707395588","0.913201731","0","0.547921039","3","0.083333333","1.666666667","S2 O1","de-protonated","0","-9999","C12 H20 O1 S2","12","20","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"102","243.12362100000001","243.123782188","243.12379729","569722.8","-9999","1045129.7","7.92","-1","-0.062117041","0.99930012","0","0.599580072","3","0.416666667","1.666666667","O5","de-protonated","0","-9999","C12 H20 O5","12","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"107","245.103672","245.103832462","245.103931225","609571.9","-9999","713396.9","8.61","-1","-0.402942313","0.970969265","0","0.582581559","2","0.083333333","1.833333333","S2 O1","de-protonated","0","-9999","C12 H22 O1 S2","12","22","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"111","248.080611","248.080770371","248.080566553","957739.5","-9999","657287.6","14.59","-1","0.821580069","0.884726483","0","0.53083589","3","0.5","2","N3 P1 O4","de-protonated","0","-9999","C8 H16 O4 N3 P1","8","16","4","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"114","251.056771","251.056929281","251.056981032","920711.6","-9999","831143","13.88","-1","-0.206132533","0.992319777","0","0.595391866","6","0.076923077","1.230769231","S2 O1","de-protonated","0","-9999","C13 H16 O1 S2","13","16","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"118","253.072364","253.072521542","253.072631096","650306","-9999","723888.7","9.22","-1","-0.432896004","0.966568321","0","0.579940993","5","0.076923077","1.384615385","S2 O1","de-protonated","0","-9999","C13 H18 O1 S2","13","18","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"123","255.051641","255.051797817","255.051895651","695407.5","-9999","767761.8","9.94","-1","-0.383586999","0.97365507","0","0.584193042","5","0.166666667","1.333333333","S2 O2","de-protonated","0","-9999","C12 H16 O2 S2","12","16","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"124","255.06101","255.061166813","255.061411508","10792369","-9999","784390.6","183.27","-1","-0.95935435","0.423100545","0.885121231","0.607908819","5","0.166666667","1.416666667","S1 P1 O2","de-protonated","0","-9999","C12 H17 O2 P1 S1","12","17","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"125","255.062772","255.062928813","255.063129041","123446704","-9999","719121.1","2117.14","-1","-0.785013346","0.266028035","0.868744345","0.507114559","5","0.090909091","1.454545455","N2 S2 O1","de-protonated","0","-9999","C11 H16 O1 N2 S2","11","16","1","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"126","255.08802","255.088176803","255.088281161","772596.9","-9999","753756","11.27","-1","-0.409102576","0.970088335","0","0.582053001","4","0.076923077","1.538461538","S2 O1","de-protonated","0","-9999","C13 H20 O1 S2","13","20","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"128","255.160043","255.160199777","255.160182799","763967.8","-9999","1134456.8","11.12","-1","0.066536645","0.999197027","0","0.599518216","3","0.285714286","1.714285714","O4","de-protonated","0","-9999","C14 H24 O4","14","24","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"134","256.064316","256.064472446","256.064522566","717670.7","-9999","472493.4","10.32","-1","-0.195732419","0.993072593","0","0.595843556","10","0.076923077","0.923076923","N3 P1 O1","de-protonated","0","-9999","C13 H12 O1 N3 P1","13","12","1","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"135","256.066219","256.066375445","256.066483876","8988231","-9999","662179.1","152.3","-1","-0.423447709","0.276568109","0.868744345","0.513438604","5","0.090909091","1.454545455","13C1 N2 S2 O1","de-protonated","1","125","C10 H16 O1 N2 S2 13C1","10","16","1","2","-9999","2","1","-9999","-9999","-9999","-9999","-9999"
"138","257.042202","257.042358087","257.042393596","594134.6","-9999","640701.5","8.2","-1","-0.138142492","0.99654334","0","0.597926004","5","0.2","1.4","N2 S2 O2","de-protonated","0","-9999","C10 H14 O2 N2 S2","10","14","2","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"142","257.103728","257.103884065","257.103931225","927455.6","-9999","711549.6","13.92","-1","-0.183429456","0.993913509","0","0.596348106","3","0.076923077","1.692307692","S2 O1","de-protonated","0","-9999","C13 H22 O1 S2","13","22","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"149","259.082844","259.082999339","259.08319578","662139.8","-9999","542601","9.31","-1","-0.758215272","0.900943161","0","0.540565897","3","0.166666667","1.666666667","S2 O2","de-protonated","0","-9999","C12 H20 O2 S2","12","20","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"150","259.11936","259.119515326","259.11958129","1661312.9","-9999","772342.9","26.36","-1","-0.254568055","0.988310101","0","0.592986061","2","0.076923077","1.846153846","S2 O1","de-protonated","0","-9999","C13 H24 O1 S2","13","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"155","261.134984","261.135138587","261.135231354","606168.6","-9999","720637.8","8.3","-1","-0.355243902","0.977361678","0","0.586417007","1","0.076923077","2","S2 O1","de-protonated","0","-9999","C13 H26 O1 S2","13","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"159","262.974706","262.974859913","262.975098425","1048719.8","-9999","725406.4","15.8","-1","-0.906973882","0.86134515","0","0.51680709","10","0.545454545","0.454545455","P1 O6","de-protonated","0","-9999","C11 H5 O6 P1","11","5","6","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"160","262.97603","262.976183913","262.975967805","1947023.9","-9999","527275.7","31.04","-1","0.82177889","0.884674033","0","0.53080442","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"161","262.976641","262.976794912","262.976815958","7539728","-9999","532207.8","125.93","-1","-0.080027187","0.995809491","0.971274505","0.985995497","10","0.5","0.4","N2 S1 O5","de-protonated","0","-9999","C10 H4 O5 N2 S1","10","4","5","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"162","263.044722","263.044875887","263.044716071","710296.9","-9999","597307.8","10.06","-1","0.607562956","0.935215166","0","0.5611291","3","0.111111111","1.888888889","N2 S2 P1 O1","de-protonated","0","-9999","C9 H17 O1 N2 P1 S2","9","17","1","2","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"165","263.98007","263.980223545","263.980170793","557715.7","-9999","1016136.2","7.47","-1","0.199832835","0.992780368","0.971274505","0.984178023","10","0.5","0.4","13C1 N2 S1 O5","de-protonated","1","161","C9 H4 O5 N2 S1 13C1","9","4","5","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"170","265.147818","265.147971117","265.147904038","1021994.4","-9999","1071995.6","15.25","-1","0.252984834","0.988454214","0","0.593072528","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"177","267.088119","267.088271406","267.088281161","1127710.9","-9999","516953.9","17.03","-1","-0.036523423","0.999757984","0","0.59985479","5","0.071428571","1.428571429","S2 O1","de-protonated","0","-9999","C14 H20 O1 S2","14","20","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"186","269.06731","269.06746168","269.067545716","751505.2","-9999","778126.7","10.62","-1","-0.312320859","0.982456424","0","0.589473854","5","0.153846154","1.384615385","S2 O2","de-protonated","0","-9999","C13 H18 O2 S2","13","18","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"187","269.103735","269.103886667","269.103931225","615317.6","-9999","583721.5","8.33","-1","-0.165579543","0.99503765","0","0.59702259","4","0.071428571","1.571428571","S2 O1","de-protonated","0","-9999","C14 H22 O1 S2","14","22","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"191","269.140795","269.140946653","269.140784765","735898.1","-9999","809870.8","10.35","-1","0.601500486","0.936459833","0","0.5618759","9","0.066666667","1.2","N4 O1","de-protonated","0","-9999","C15 H18 O1 N4","15","18","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"200","271.083022","271.083172942","271.08319578","702497.1","-9999","575237.4","9.79","-1","-0.084249301","0.998712916","0","0.59922775","4","0.153846154","1.538461538","S2 O2","de-protonated","0","-9999","C13 H20 O2 S2","13","20","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"201","271.119396","271.119546928","271.11958129","1414021.4","-9999","515541.5","21.71","-1","-0.126738356","0.997089704","0","0.598253822","3","0.071428571","1.714285714","S2 O1","de-protonated","0","-9999","C14 H24 O1 S2","14","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"214","273.098723","273.098873203","273.098845845","1080106.9","-9999","591882.3","16.01","-1","0.100177176","0.998180735","0","0.598908441","3","0.153846154","1.692307692","S2 O2","de-protonated","0","-9999","C13 H22 O2 S2","13","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"215","273.13508","273.13523019","273.135231354","1609455","-9999","523063.7","24.83","-1","-0.004263099","0.999996702","0","0.599998021","2","0.071428571","1.857142857","S2 O1","de-protonated","0","-9999","C14 H26 O1 S2","14","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"216","273.170643","273.170793177","273.170747484","695411.1","-9999","1073518.5","9.61","-1","0.167269318","0.994936108","0","0.596961665","2","0.357142857","1.857142857","O5","de-protonated","0","-9999","C14 H26 O5","14","26","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"219","273.206955","273.207105163","273.207132993","571639.2","-9999","1045740.9","7.54","-1","-0.101862541","0.998119064","0","0.598871438","1","0.266666667","2","O4","de-protonated","0","-9999","C15 H30 O4","15","30","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
