"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"33","209.046503","209.04667549","209.046884378","660620.6","-9999","1026483.1","10.04","-1","-0.99923937","0.834291213","0","0.500574728","11","0.090909091","0.545454545","N4 O1","de-protonated","0","-9999","C11 H6 O1 N4","11","6","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"45","215.033789","215.033956725","215.033950713","620646.1","-9999","1002768.7","9.25","-1","0.027958479","0.999858176","0","0.599914906","5","0.5","1.5","N4 P1 O3","de-protonated","0","-9999","C6 H9 O3 N4 P1","6","9","3","4","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"46","219.030908","219.031072543","219.031234314","713317.8","-9999","895825.2","10.86","-1","-0.738574824","0.905761777","0","0.543457066","13","0.083333333","0.333333333","N4 O1","de-protonated","0","-9999","C12 H4 O1 N4","12","4","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"49","221.046531","221.046693939","221.046884378","730675.4","-9999","1000371.2","11.16","-1","-0.861535968","0.87399621","0","0.524397726","12","0.083333333","0.5","N4 O1","de-protonated","0","-9999","C12 H6 O1 N4","12","6","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"51","223.025866","223.026027363","223.026148933","917313.7","-9999","848576.9","14.47","-1","-0.545095242","0.947513935","0","0.568508361","12","0.181818182","0.363636364","N4 O2","de-protonated","0","-9999","C11 H4 O2 N4","11","4","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"52","223.062261","223.062422334","223.062534443","575527.3","-9999","960495.8","8.34","-1","-0.502589165","0.955201287","0","0.573120772","11","0.083333333","0.666666667","N4 O1","de-protonated","0","-9999","C12 H8 O1 N4","12","8","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"54","227.020812","227.020970183","227.021063553","549971.2","-9999","920759.8","7.85","-1","-0.411283512","0.969773447","0","0.581864068","11","0.3","0.4","N4 O3","de-protonated","0","-9999","C10 H4 O3 N4","10","4","3","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"57","231.088472","231.088626945","231.088749191","881983.1","-9999","771504.3","13.69","-1","-0.529000778","0.950490672","0","0.570294403","8","0.181818182","1.090909091","N4 O2","de-protonated","0","-9999","C11 H12 O2 N4","11","12","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"60","233.031615","233.031768398","233.031628237","715065.7","-9999","944935.4","10.71","-1","0.601469339","0.936466199","0","0.56187972","9","0.444444444","0.666666667","N4 O4","de-protonated","0","-9999","C9 H6 O4 N4","9","6","4","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"61","233.04667800000001","233.046831386","233.046884378","538396.1","-9999","954744.6","7.57","-1","-0.227387295","0.990662071","0","0.594397242","13","0.076923077","0.461538462","N4 O1","de-protonated","0","-9999","C13 H6 O1 N4","13","6","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"63","235.025944","235.026095811","235.026148933","1027901.6","-9999","678012.4","16.22","-1","-0.226028027","0.990772862","0","0.594463717","13","0.166666667","0.333333333","N4 O2","de-protonated","0","-9999","C12 H4 O2 N4","12","4","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"65","237.041645","237.041795206","237.041798998","924741.1","-9999","861827.2","14.33","-1","-0.015994838","0.99995358","0","0.599972148","12","0.166666667","0.5","N4 O2","de-protonated","0","-9999","C12 H6 O2 N4","12","6","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"66","239.020917","239.021065631","239.021063553","1119302","-9999","749180.5","17.77","-1","0.008693602","0.999986286","0","0.599991772","12","0.272727273","0.363636364","N4 O3","de-protonated","0","-9999","C11 H4 O3 N4","11","4","3","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"67","239.057321","239.057469602","239.057449062","643083.9","-9999","967649.3","9.35","-1","0.085919207","0.998661422","0","0.599196853","11","0.166666667","0.666666667","N4 O2","de-protonated","0","-9999","C12 H8 O2 N4","12","8","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"70","241.036537","241.036684027","241.036713617","600555.3","-9999","765740.2","8.57","-1","-0.122765239","0.997269067","0","0.59836144","11","0.272727273","0.545454545","N4 O3","de-protonated","0","-9999","C11 H6 O3 N4","11","6","3","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"72","241.072937","241.073083998","241.073099127","631697.1","-9999","926545.7","9.12","-1","-0.062757952","0.999285609","0","0.599571365","10","0.166666667","0.833333333","N4 O2","de-protonated","0","-9999","C12 H10 O2 N4","12","10","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"73","241.10941","241.109556969","241.109484636","597975","-9999","886103.8","8.52","-1","0.299998002","0.98380245","0","0.59028147","9","0.076923077","1.076923077","N4 O1","de-protonated","0","-9999","C13 H14 O1 N4","13","14","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"76","243.088644","243.088789393","243.088749191","631763.8","-9999","710865.2","9.08","-1","0.165379077","0.995049629","0","0.597029777","9","0.166666667","1","N4 O2","de-protonated","0","-9999","C12 H12 O2 N4","12","12","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"77","243.125045","243.125190364","243.125134701","882777.6","-9999","730870.5","13.48","-1","0.228949869","0.990533903","0","0.594320342","8","0.076923077","1.230769231","N4 O1","de-protonated","0","-9999","C13 H16 O1 N4","13","16","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"79","245.050134","245.050277832","245.050255682","1606730.5","-9999","775962.8","26.17","-1","0.090389974","0.9985186","0","0.59911116","9","0.090909091","0.909090909","N4 S1 O1","de-protonated","0","-9999","C11 H10 O1 N4 S1","11","10","1","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"80","245.104313","245.104456789","245.104399256","573267","-9999","739616","8.05","-1","0.234728019","0.990052485","0","0.594031491","8","0.166666667","1.166666667","N4 O2","de-protonated","0","-9999","C12 H14 O2 N4","12","14","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"81","245.140672","245.14081576","245.140784765","556248.8","-9999","741061.4","7.75","-1","0.126435829","0.997103561","0","0.598262136","7","0.076923077","1.384615385","N4 O1","de-protonated","0","-9999","C13 H18 O1 N4","13","18","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"82","247.026068","247.026210259","247.026148933","543167.4","-9999","714989.9","7.49","-1","0.248254942","0.988879519","0","0.593327711","14","0.153846154","0.307692308","N4 O2","de-protonated","0","-9999","C13 H4 O2 N4","13","4","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"85","249.016577","249.016717674","249.016963238","578993.6","-9999","1033995.3","8.11","-1","-0.986130141","0.838240475","0","0.502944285","4","0.875","1.375","P1 O7","de-protonated","0","-9999","C8 H11 O7 P1","8","11","7","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"86","249.041523","249.041663655","249.041798998","563829.4","-9999","764942.6","7.84","-1","-0.543456121","0.947820746","0","0.568692447","13","0.153846154","0.461538462","N4 O2","de-protonated","0","-9999","C13 H6 O2 N4","13","6","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"87","249.041783","249.041923654","249.041798998","820725.4","-9999","685373.7","12.33","-1","0.500544501","0.955556845","0","0.573334107","13","0.153846154","0.461538462","N4 O2","de-protonated","0","-9999","C13 H6 O2 N4","13","6","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"89","251.021049","251.021188079","251.021063553","1285727.9","-9999","761795.7","20.38","-1","0.49607752","0.956329046","0","0.573797428","13","0.25","0.333333333","N4 O3","de-protonated","0","-9999","C12 H4 O3 N4","12","4","3","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"90","251.057451","251.05759005","251.057449062","918949.3","-9999","758515.2","13.99","-1","0.561574976","0.94438361","0","0.566630166","12","0.153846154","0.615384615","N4 O2","de-protonated","0","-9999","C13 H8 O2 N4","13","8","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"91","251.09711","251.097249018","251.097205875","552747.3","-9999","822884.1","7.62","-1","0.171819286","0.994657618","0","0.596794571","6","0.090909091","1.454545455","N4 S1 O1","de-protonated","0","-9999","C11 H16 O1 N4 S1","11","16","1","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"94","253.036716","253.036853474","253.036713617","877513","-9999","794938","13.27","-1","0.552714203","0.946077015","0","0.567646209","12","0.25","0.5","N4 O3","de-protonated","0","-9999","C12 H6 O3 N4","12","6","3","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"95","253.073056","253.073193446","253.073099127","875566.3","-9999","582112.2","13.23","-1","0.37269354","0.975111643","0","0.585066986","11","0.153846154","0.769230769","N4 O2","de-protonated","0","-9999","C13 H10 O2 N4","13","10","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"98","255.052378","255.05251387","255.052363682","1048810.3","-9999","719360.9","16.18","-1","0.588851897","0.939021684","0","0.56341301","11","0.25","0.666666667","N4 O3","de-protonated","0","-9999","C12 H8 O3 N4","12","8","3","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"100","255.063574","255.063709861","255.063913431","9808044","-9999","674823.1","168.1","-1","-0.798113269","0.915552484","0.97412466","0.938981354","1","0.875","2.125","P1 O7","de-protonated","0","-9999","C8 H17 O7 P1","8","17","7","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"101","255.125146","255.125281812","255.125134701","2183860.5","-9999","701775.1","35.87","-1","0.576624665","0.941452896","0","0.564871737","9","0.071428571","1.142857143","N4 O1","de-protonated","0","-9999","C14 H16 O1 N4","14","16","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"104","256.066984","256.067119062","256.067268266","1156920.6","-9999","607442.4","18.05","-1","-0.582673741","0.940255713","0.97412466","0.953803292","1","0.875","2.125","13C1 P1 O7","de-protonated","1","100","C7 H17 O7 P1 13C1","7","17","7","-9999","1","-9999","1","-9999","-9999","-9999","-9999","-9999"
"105","257.050216","257.05035028","257.050255682","727616.4","-9999","518353.5","10.6","-1","0.368013946","0.975725122","0","0.585435073","10","0.083333333","0.833333333","N4 S1 O1","de-protonated","0","-9999","C12 H10 O1 N4 S1","12","10","1","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"106","257.068023","257.068157266","257.068013746","908610.8","-9999","600272.8","13.74","-1","0.55829258","0.945013703","0","0.567008222","10","0.25","0.833333333","N4 O3","de-protonated","0","-9999","C12 H10 O3 N4","12","10","3","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"107","257.10449","257.104624237","257.104399256","680583.8","-9999","721001.8","9.79","-1","0.875056155","0.870280694","0","0.522168417","9","0.153846154","1.076923077","N4 O2","de-protonated","0","-9999","C13 H14 O2 N4","13","14","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"108","257.140845","257.140979208","257.140784765","2648780.8","-9999","655707.7","43.71","-1","0.756171367","0.901449301","0","0.540869581","8","0.071428571","1.285714286","N4 O1","de-protonated","0","-9999","C14 H18 O1 N4","14","18","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"112","259.083696","259.083828661","259.083663811","562129.7","-9999","773244.1","7.69","-1","0.636281872","0.929172997","0","0.557503798","9","0.25","1","N4 O3","de-protonated","0","-9999","C12 H12 O3 N4","12","12","3","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"114","259.120047","259.120179632","259.12004932","871958.5","-9999","578325.9","13.04","-1","0.502901855","0.955146796","0","0.573088078","8","0.153846154","1.230769231","N4 O2","de-protonated","0","-9999","C13 H16 O2 N4","13","16","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"116","261.041812","261.041943102","261.041798998","777679.3","-9999","754722","11.35","-1","0.552036257","0.946205594","0","0.567723356","14","0.142857143","0.428571429","N4 O2","de-protonated","0","-9999","C14 H6 O2 N4","14","6","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"117","261.138908","261.139039025","261.139070688","911323.6","-9999","605277","13.65","-1","-0.12124892","0.997336023","0","0.598401614","2","0.2","2.2","N4 S1 O2","de-protonated","0","-9999","C10 H22 O2 N4 S1","10","22","2","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"120","263.021117","263.021246527","263.021063553","875206.3","-9999","472759.4","13.02","-1","0.695662576","0.915933567","0","0.54956014","14","0.230769231","0.307692308","N4 O3","de-protonated","0","-9999","C13 H4 O3 N4","13","4","3","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"121","263.045411","263.045540508","263.045564224","539081.3","-9999","906705","7.25","-1","-0.090162354","0.998526046","0","0.599115627","4","0.714285714","1.714285714","N4 S1 O5","de-protonated","0","-9999","C7 H12 O5 N4 S1","7","12","5","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"122","263.057536","263.057665498","263.057449062","866826.8","-9999","713452.2","12.88","-1","0.822769216","0.884412638","0","0.530647583","13","0.142857143","0.571428571","N4 O2","de-protonated","0","-9999","C14 H8 O2 N4","14","8","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"126","265.036811","265.036938922","265.036713617","1099320.9","-9999","557119.2","16.78","-1","0.850089653","0.877108715","0","0.526265229","13","0.230769231","0.461538462","N4 O3","de-protonated","0","-9999","C13 H6 O3 N4","13","6","3","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"127","265.059259","265.059386905","265.059496756","725691.5","-9999","765031.5","10.4","-1","-0.414439935","0.969314935","0","0.581588961","3","0.75","1.875","N2 P1 O6","de-protonated","0","-9999","C8 H15 O6 N2 P1","8","15","6","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"128","265.073177","265.073304894","265.073099127","974013.1","-9999","848593.5","14.64","-1","0.776263873","0.896427046","0","0.537856228","12","0.142857143","0.714285714","N4 O2","de-protonated","0","-9999","C14 H10 O2 N4","14","10","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"133","266.969173","266.969299384","266.969228654","529945.4","-9999","887424.2","7.05","-1","0.264938687","0.987344426","0","0.592406655","13","0.076923077","0.307692308","N2 S2 O1","de-protonated","0","-9999","C13 H4 O1 N2 S2","13","4","1","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"134","267.016106","267.016232347","267.015978173","866398.8","-9999","675574.8","12.8","-1","0.951906887","0.84838944","0","0.509033664","13","0.333333333","0.333333333","N4 O4","de-protonated","0","-9999","C12 H4 O4 N4","12","4","4","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"136","267.05247","267.052596318","267.052363682","1017890.9","-9999","670700.3","15.39","-1","0.871125235","0.871365289","0","0.522819173","12","0.230769231","0.615384615","N4 O3","de-protonated","0","-9999","C13 H8 O3 N4","13","8","3","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"137","267.074986","267.0751123","267.07514682","640165.5","-9999","809408.2","8.93","-1","-0.129252797","0.996973256","0","0.598183954","2","0.75","2.125","N2 P1 O6","de-protonated","0","-9999","C8 H17 O6 N2 P1","8","17","6","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"138","267.088879","267.089005289","267.088749191","1554471.1","-9999","651570.4","24.56","-1","0.958848781","0.846350006","0","0.507810004","11","0.142857143","0.857142857","N4 O2","de-protonated","0","-9999","C14 H12 O2 N4","14","12","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"144","269.068136","269.068260714","269.068013746","1127045.1","-9999","793182.3","17.16","-1","0.917861358","0.858245595","0","0.514947357","11","0.230769231","0.769230769","N4 O3","de-protonated","0","-9999","C13 H10 O3 N4","13","10","3","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"145","269.104488","269.104612685","269.104399256","806409.1","-9999","824293.6","11.71","-1","0.79310798","0.892137597","0","0.535282558","10","0.142857143","1","N4 O2","de-protonated","0","-9999","C14 H14 O2 N4","14","14","2","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"146","269.132681","269.132805662","269.132922679","2339212.3","-9999","582913.4","37.76","-1","-0.434792495","0.966279761","0","0.579767857","4","0.153846154","1.692307692","N2 S1 O2","de-protonated","0","-9999","C13 H22 O2 N2 S1","13","22","2","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"147","269.140929","269.141053656","269.140784765","6021005","-9999","618165.3","100.35","-1","0.999070022","0.417171222","0.860410506","0.594466936","9","0.066666667","1.2","N4 O1","de-protonated","0","-9999","C15 H18 O1 N4","15","18","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"153","271.066048","271.066171123","271.065905746","719837.9","-9999","791772.8","10.23","-1","0.979013143","0.840370402","0","0.504222241","10","0.076923077","0.923076923","N4 S1 O1","de-protonated","0","-9999","C13 H12 O1 N4 S1","13","12","1","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"156","271.15655","271.156673051","271.15643483","779943.6","-9999","656410.2","11.25","-1","0.878539376","0.869316681","0","0.521590009","8","0.066666667","1.333333333","N4 O1","de-protonated","0","-9999","C15 H20 O1 N4","15","20","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"161","273.063029","273.063150534","273.062928366","572528.1","-9999","587223.3","7.68","-1","0.813613361","0.886820231","0","0.532092138","10","0.333333333","0.833333333","N4 O4","de-protonated","0","-9999","C12 H10 O4 N4","12","10","4","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"171","277.024863","277.02498138","277.02482878","1040063.3","-9999","703540.8","15.58","-1","0.550854979","0.946429299","0","0.567857579","5","0.857142857","1.428571429","N4 S1 O6","de-protonated","0","-9999","C7 H10 O6 N4 S1","7","10","6","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"173","277.061226","277.061344351","277.061214289","6974147","-9999","616697.6","115.91","-1","0.469434929","0.968005835","0.992293551","0.977720921","4","0.625","1.75","N4 S1 O5","de-protonated","0","-9999","C8 H14 O5 N4 S1","8","14","5","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"177","278.064555","278.064672552","278.064508765","667428.7","-9999","750200.1","9.23","-1","0.589026507","0.938986642","0","0.563391985","12","0.058823529","0.764705882","N1 S1 O1","de-protonated","0","-9999","C17 H13 O1 N1 S1","17","13","1","1","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"177","278.064555","278.064672552","278.064569124","667428.7","-9999","750200.1","9.23","-1","0.371958559","0.975208484","0.992293551","0.982042511","4","0.625","1.75","13C1 N4 S1 O5","de-protonated","1","173","C7 H14 O5 N4 S1 13C1","7","14","5","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"182","279.102129","279.102245727","279.102016473","565320.5","-9999","773269.8","7.51","-1","0.821395508","0.884775163","0","0.530865098","2","0.5","2","N2 S1 O5","de-protonated","0","-9999","C10 H20 O5 N2 S1","10","20","5","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"183","279.125233","279.125349708","279.125134701","576074.8","-9999","587666","7.69","-1","0.770290687","0.897930895","0","0.538758537","11","0.0625","1","N4 O1","de-protonated","0","-9999","C16 H16 O1 N4","16","16","1","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"185","280.070335","280.070450956","280.070395792","930148.6","-9999","785754.5","13.64","-1","0.196962464","0.992985558","0","0.595791335","3","0.75","2","N3 P1 O6","de-protonated","0","-9999","C8 H16 O6 N3 P1","8","16","6","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"188","281.081327","281.081442151","281.081281028","540611.8","-9999","767368","7.09","-1","0.573224228","0.942121058","0","0.565272635","2","0.666666667","2","N2 S1 O6","de-protonated","0","-9999","C9 H18 O6 N2 S1","9","18","6","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"190","281.117732","281.117847122","281.117666538","583431.1","-9999","773927.5","7.81","-1","0.642379664","0.927859372","0","0.556715623","1","0.5","2.2","N2 S1 O5","de-protonated","0","-9999","C10 H22 O5 N2 S1","10","22","5","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"205","285.127787","285.12789893","285.127837299","2804151.3","-9999","652348.3","44.89","-1","0.216153668","0.991558115","0","0.594934869","4","0.230769231","1.692307692","N2 S1 O3","de-protonated","0","-9999","C13 H22 O3 N2 S1","13","22","3","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"213","287.107154","287.107264355","287.107101854","850280.4","-9999","599546.8","12.15","-1","0.565993492","0.943530264","0","0.566118158","4","0.333333333","1.666666667","N2 S1 O4","de-protonated","0","-9999","C12 H20 O4 N2 S1","12","20","4","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"221","289.122881","289.12298975","289.122751918","4443419","-9999","593670","71.88","-1","0.822597947","0.442228931","0.885121231","0.619385851","3","0.333333333","1.833333333","N2 S1 O4","de-protonated","0","-9999","C12 H22 O4 N2 S1","12","22","4","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"225","291.039547","291.039654224","291.039630691","583874.8","-9999","788813.4","7.67","-1","0.08086045","0.998814317","0","0.59928859","4","0.2","1.7","N2 S2 P1 O2","de-protonated","0","-9999","C10 H17 O2 N2 P1 S2","10","17","2","2","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"226","291.040603","291.040710224","291.040478844","5117891","-9999","555035.3","82.59","-1","0.79500826","0.891649207","0","0.534989524","5","0.75","1.5","N4 S1 O6","de-protonated","0","-9999","C8 H12 O6 N4 S1","8","12","6","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"230","291.119945","291.12005216","291.119774538","1598921.8","-9999","590817.5","24.44","-1","0.953635937","0.847882396","0","0.508729438","3","0.636363636","1.818181818","N2 O7","de-protonated","0","-9999","C11 H20 O7 N2","11","20","7","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"233","292.984648","292.984753676","292.984878718","1225580.1","-9999","764075","18.27","-1","-0.426787131","0.967489816","0","0.58049389","14","0.066666667","0.4","N2 S2 O1","de-protonated","0","-9999","C15 H6 O1 N2 S2","15","6","1","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"238","293.081442","293.081547599","293.081281028","619700.6","-9999","694490.7","8.26","-1","0.90954484","0.860615555","0","0.516369333","3","0.6","1.8","N2 S1 O6","de-protonated","0","-9999","C10 H18 O6 N2 S1","10","18","6","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"246","295.097069","295.097172995","295.096931093","875683.6","-9999","629284.9","12.49","-1","0.819736337","0.885212412","0","0.531127447","2","0.6","2","N2 S1 O6","de-protonated","0","-9999","C10 H20 O6 N2 S1","10","20","6","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"264","299.143602","299.143702774","299.143487363","730499.4","-9999","586261.7","10.02","-1","0.720090711","0.910203842","0","0.546122305","4","0.214285714","1.714285714","N2 S1 O3","de-protonated","0","-9999","C14 H24 O3 N2 S1","14","24","3","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"274","301.122883","301.122982198","301.122751918","608560.9","-9999","766218.6","7.96","-1","0.764737427","0.899320838","0","0.539592503","4","0.307692308","1.692307692","N2 S1 O4","de-protonated","0","-9999","C13 H22 O4 N2 S1","13","22","4","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"281","303.051965","303.052062663","303.051895651","692315.6","-9999","669813.9","9.33","-1","0.55109795","0.946383321","0","0.567829993","9","0.125","1","S2 O2","de-protonated","0","-9999","C16 H16 O2 S2","16","16","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"281","303.051965","303.052062663","303.052363682","692315.6","-9999","669813.9","9.33","-1","-0.993291614","0.836087174","0","0.501652304","15","0.1875","0.5","N4 O3","de-protonated","0","-9999","C16 H8 O3 N4","16","8","3","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"287","303.129998","303.1300956","303.130159774","626530.6","-9999","1250183.3","8.25","-1","-0.21170373","0.991900725","0","0.595140435","3","0.153846154","1.923076923","N2 S1 P1 O2","de-protonated","0","-9999","C13 H25 O2 N2 P1 S1","13","25","2","2","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"295","305.117977","305.118073018","305.118317987","577172.8","-9999","746523.7","7.45","-1","-0.802863914","0.889620694","0","0.533772417","12","0.15","0.9","O3","de-protonated","0","-9999","C20 H18 O3","20","18","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"297","306.984121","306.984215533","306.984403262","2571582.5","-9999","558554","39.73","-1","-0.611526145","0.934395655","0","0.560637393","11","0.818181818","0.363636364","N2 O9","de-protonated","0","-9999","C11 H4 O9 N2","11","4","9","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"300","307.072182","307.072276463","307.072430422","1293126.6","-9999","614534.3","19","-1","-0.501377068","0.955412225","0","0.573247335","13","0.235294118","0.705882353","N2 O4","de-protonated","0","-9999","C17 H12 O4 N2","17","12","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
