"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","18O","33S","34S"
"267","295.119271","295.119324684","295.11958129","1406637.9","-9999","578815.8","21.27","-1","-0.869498505","0.87181309","0","0.523087854","5","0.0625","1.5","S2 O1","de-protonated","0","-9999","C16 H24 O1 S2","16","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999"
"270","295.183111","295.183164721","295.18324072","1259443","-9999","688707.5","18.84","-1","-0.257462943","0.988044324","0","0.592826595","4","0.117647059","1.705882353","P1 O2","de-protonated","0","-9999","C17 H29 O2 P1","17","29","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"272","297.062172","297.062226829","297.062460335","809738.5","-9999","514263.2","11.33","-1","-0.78605221","0.893943088","0","0.536365853","6","0.214285714","1.285714286","S2 O3","de-protonated","0","-9999","C14 H18 O3 S2","14","18","3","-9999","-9999","2","-9999","-9999","-9999","-9999"
"273","297.098544","297.09859885","297.098845845","657357.4","-9999","551067.4","8.83","-1","-0.831354677","0.882136592","0","0.529281955","5","0.133333333","1.466666667","S2 O2","de-protonated","0","-9999","C15 H22 O2 S2","15","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999"
"274","297.134965","297.135019872","297.135231354","1536848.4","-9999","540066.2","23.29","-1","-0.711737873","0.912181217","0","0.54730873","4","0.0625","1.625","S2 O1","de-protonated","0","-9999","C16 H26 O1 S2","16","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999"
"281","299.041462","299.041517995","299.04172489","564778.6","-9999","699740.2","7.3","-1","-0.691860221","0.916810807","0","0.550086484","6","0.307692308","1.230769231","S2 O4","de-protonated","0","-9999","C13 H16 O4 S2","13","16","4","-9999","-9999","2","-9999","-9999","-9999","-9999"
"281","299.041462","299.041517995","299.041344768","564778.6","-9999","699740.2","7.3","-1","0.579275907","0.940929535","0","0.564557721","11","0.066666667","0.866666667","N2 S1 P1 O1","de-protonated","0","-9999","C15 H13 O1 N2 P1 S1","15","13","1","2","1","1","-9999","-9999","-9999","-9999"
"283","299.114228","299.114284038","299.114495909","1408112.5","-9999","607530.7","21.17","-1","-0.708327034","0.912983255","0","0.547789953","4","0.133333333","1.6","S2 O2","de-protonated","0","-9999","C15 H24 O2 S2","15","24","2","-9999","-9999","2","-9999","-9999","-9999","-9999"
"289","300.028029","300.028085577","300.027862274","550202.8","-9999","583973.7","7.06","-1","0.744272849","0.904374204","0","0.542624522","7","0.636363636","1.090909091","N1 P1 O7","de-protonated","0","-9999","C11 H12 O7 N1 P1","11","12","7","1","1","-9999","-9999","-9999","-9999","-9999"
"293","301.057021","301.057078183","301.057374955","597646.8","-9999","865777.9","7.79","-1","-0.98576398","0.838350301","0","0.503010181","5","0.307692308","1.384615385","S2 O4","de-protonated","0","-9999","C13 H18 O4 S2","13","18","4","-9999","-9999","2","-9999","-9999","-9999","-9999"
"293","301.057021","301.057078183","301.056994832","597646.8","-9999","865777.9","7.79","-1","0.27686121","0.986187847","0","0.591712708","10","0.066666667","1","N2 S1 P1 O1","de-protonated","0","-9999","C15 H15 O1 N2 P1 S1","15","15","1","2","1","1","-9999","-9999","-9999","-9999"
"295","301.129865","301.129922226","301.130145974","4391829","-9999","606714.8","69.8","-1","-0.743025178","0.909996494","0.98803631","0.94121242","3","0.133333333","1.733333333","S2 O2","de-protonated","0","-9999","C15 H26 O2 S2","15","26","2","-9999","-9999","2","-9999","-9999","-9999","-9999"
"296","301.166305","301.166362248","301.16653148300003","1108247.8","-9999","595689.7","16.14","-1","-0.561932134","0.944314852","0","0.566588911","2","0.0625","1.875","S2 O1","de-protonated","0","-9999","C16 H30 O1 S2","16","30","1","-9999","-9999","2","-9999","-9999","-9999","-9999"
"298","302.066701","302.066758779","302.06701068900003","622881.8","-9999","643841.4","8.21","-1","-0.833954051","0.881443992","0","0.528866395","10","0.4","0.866666667","N1 O6","de-protonated","0","-9999","C15 H13 O6 N1","15","13","6","1","-9999","-9999","-9999","-9999","-9999","-9999"
"299","302.133232","302.133289818","302.133500809","784487.2","-9999","832831.8","10.85","-1","-0.698336801","0.915314224","0.98803631","0.944403058","3","0.133333333","1.733333333","13C1 S2 O2","de-protonated","1","295","C14 H26 O2 S2 13C1","14","26","2","-9999","-9999","2","1","-9999","-9999","-9999"
"299","302.133232","302.133289818","302.133257032","784487.2","-9999","832831.8","10.85","-1","0.108514892","0.997865635","0","0.598719381","8","0.0625","1.3125","N3 S1 O1","de-protonated","0","-9999","C16 H21 O1 N3 S1","16","21","1","3","-9999","1","-9999","-9999","-9999","-9999"
"304","303.050713","303.050771359","303.051026271","671987.1","-9999","615661.1","9.01","-1","-0.841155104","0.879516856","0","0.527710113","10","0.466666667","0.8","O7","de-protonated","0","-9999","C15 H12 O7","15","12","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"304","303.050713","303.050771359","303.05086408","671987.1","-9999","615661.1","9.01","-1","-0.305960479","0.983157704","0","0.589894622","5","0.1","1.7","N4 S2 P1 O1","de-protonated","0","-9999","C10 H17 O1 N4 P1 S2","10","17","1","4","1","2","-9999","-9999","-9999","-9999"
"306","303.109133","303.109191393","303.109410529","633847.9","-9999","590790.2","8.38","-1","-0.722959288","0.909520439","0","0.545712263","3","0.214285714","1.714285714","S2 O3","de-protonated","0","-9999","C14 H24 O3 S2","14","24","3","-9999","-9999","2","-9999","-9999","-9999","-9999"
"307","303.145509","303.145567414","303.145796038","1481018.9","-9999","433387.3","22.23","-1","-0.754170685","0.901943689","0","0.541166213","2","0.133333333","1.866666667","S2 O2","de-protonated","0","-9999","C15 H28 O2 S2","15","28","2","-9999","-9999","2","-9999","-9999","-9999","-9999"
"308","303.181907","303.181965436","303.182181547","705085.9","-9999","640483.9","9.55","-1","-0.712810917","0.911928246","0","0.547156948","1","0.0625","2","S2 O1","de-protonated","0","-9999","C16 H32 O1 S2","16","32","1","-9999","-9999","2","-9999","-9999","-9999","-9999"
"312","305.087586","305.087645559","305.087805704","1239133.4","-9999","450224.8","18.27","-1","-0.524913989","0.951233792","0","0.570740275","4","0.75","1.5","O9","de-protonated","0","-9999","C12 H18 O9","12","18","9","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"313","305.161153","305.161212602","305.161446103","1252323.5","-9999","663417.5","18.49","-1","-0.765168956","0.899213113","0","0.539527868","1","0.133333333","2","S2 O2","de-protonated","0","-9999","C15 H30 O2 S2","15","30","2","-9999","-9999","2","-9999","-9999","-9999","-9999"
"315","306.980083","306.980143675","306.980183805","560510.4","-9999","848559.5","7.14","-1","-0.130726761","0.996903938","0","0.598142363","15","0.3125","0.3125","P1 O5","de-protonated","0","-9999","C16 H5 O5 P1","16","5","5","-9999","1","-9999","-9999","-9999","-9999","-9999"
"318","307.070673","307.070733728","307.07093082","817414.2","-9999","504511","11.31","-1","-0.641844406","0.927975107","0","0.556785064","3","0.181818182","1.909090909","N2 S2 P1 O2","de-protonated","0","-9999","C11 H21 O2 N2 P1 S2","11","21","2","2","1","2","-9999","-9999","-9999","-9999"
"319","307.085402","307.085462737","307.085697704","1012871.4","-9999","660659.4","14.48","-1","-0.76515129","0.899217523","0","0.539530514","3","0.583333333","1.666666667","S1 O7","de-protonated","0","-9999","C12 H20 O7 S1","12","20","7","-9999","-9999","1","-9999","-9999","-9999","-9999"
"319","307.085402","307.085462737","307.085317581","1012871.4","-9999","660659.4","14.48","-1","0.472687862","0.960269051","0","0.576161431","8","0.285714286","1.214285714","N2 P1 O4","de-protonated","0","-9999","C14 H17 O4 N2 P1","14","17","4","2","1","-9999","-9999","-9999","-9999","-9999"
"320","307.095747","307.095807743","307.09608294","713928.3","-9999","455359.7","9.63","-1","-0.896126833","0.86440735","0","0.51864441","2","0.153846154","1.923076923","S2 P1 O2","de-protonated","0","-9999","C13 H25 O2 P1 S2","13","25","2","-9999","1","2","-9999","-9999","-9999","-9999"
"321","307.140417","307.140477769","307.140710658","593228.2","-9999","611050.4","7.67","-1","-0.758247092","0.900935273","0","0.540561164","1","0.214285714","2","S2 O3","de-protonated","0","-9999","C14 H28 O3 S2","14","28","3","-9999","-9999","2","-9999","-9999","-9999","-9999"
"324","309.062247","309.062308902","309.062460335","750515.4","-9999","869679.4","10.22","-1","-0.489976941","0.957373454","0","0.574424073","7","0.2","1.2","S2 O3","de-protonated","0","-9999","C15 H18 O3 S2","15","18","3","-9999","-9999","2","-9999","-9999","-9999","-9999"
"325","309.097889","309.097950923","309.097976465","568886.6","-9999","936843.1","7.27","-1","-0.082633834","0.998761772","0","0.599257063","7","0.466666667","1.2","O7","de-protonated","0","-9999","C15 H18 O7","15","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"325","309.097889","309.097950923","309.097814273","568886.6","-9999","936843.1","7.27","-1","0.442091056","0.965158301","0","0.579094981","2","0.1","2.3","N4 S2 P1 O1","de-protonated","0","-9999","C10 H23 O1 N4 P1 S2","10","23","1","4","1","2","-9999","-9999","-9999","-9999"
"326","309.098513","309.098574923","309.098845845","593750.6","-9999","575598.6","7.67","-1","-0.876488077","0.869884731","0","0.521930839","6","0.125","1.375","S2 O2","de-protonated","0","-9999","C16 H22 O2 S2","16","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999"
"327","309.134997","309.135058945","309.135231354","830137.8","-9999","524188","11.51","-1","-0.557714816","0.945124273","0","0.567074564","5","0.058823529","1.529411765","S2 O1","de-protonated","0","-9999","C17 H26 O1 S2","17","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999"
"328","309.148077","309.148138952","309.148118514","605242.9","-9999","740798.4","7.86","-1","0.066113426","0.999207205","0","0.599524323","0","0.071428571","2.214285714","S2 P1 O1","de-protonated","0","-9999","C14 H31 O1 P1 S2","14","31","1","-9999","1","2","-9999","-9999","-9999","-9999"
"331","309.207028","309.207089987","309.207132993","700608.1","-9999","619643.7","9.41","-1","-0.139083699","0.996496159","0","0.597897696","4","0.222222222","1.666666667","O4","de-protonated","0","-9999","C18 H30 O4","18","30","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"333","310.130209","310.130271531","310.130480326","1818514","-9999","610953.8","27.56","-1","-0.673248554","0.921047115","0","0.552628269","5","0.0625","1.5625","N1 S2 O1","de-protonated","0","-9999","C16 H25 O1 N1 S2","16","25","1","1","-9999","2","-9999","-9999","-9999","-9999"
"337","311.103706","311.103769105","311.10373055","1471721.5","-9999","568493.4","21.93","-1","0.123928551","0.997217139","0","0.598330283","11","0.235294118","0.941176471","N2 O4","de-protonated","0","-9999","C17 H16 O4 N2","17","16","4","2","-9999","-9999","-9999","-9999","-9999","-9999"
"339","311.114206","311.114269111","311.114495909","936554.4","-9999","583181.9","13.24","-1","-0.72898505","0.908077714","0","0.544846628","5","0.125","1.5","S2 O2","de-protonated","0","-9999","C16 H24 O2 S2","16","24","2","-9999","-9999","2","-9999","-9999","-9999","-9999"
"340","311.15053","311.150593133","311.150881418","1172589.6","-9999","458910.4","17.07","-1","-0.926514349","0.855763877","0","0.513458326","4","0.058823529","1.647058824","S2 O1","de-protonated","0","-9999","C17 H28 O1 S2","17","28","1","-9999","-9999","2","-9999","-9999","-9999","-9999"
"342","311.168621","311.168684143","311.168639483","3602671.3","-9999","492218.7","56.54","-1","0.143523997","0.977508803","0.954082133","0.968138135","4","0.176470588","1.647058824","S1 O3","de-protonated","0","-9999","C17 H28 O3 S1","17","28","3","-9999","-9999","1","-9999","-9999","-9999","-9999"
"348","312.172081","312.172144735","312.171994318","907594.8","-9999","570934.3","12.68","-1","0.481838737","0.958748317","0.954082133","0.956881843","4","0.176470588","1.647058824","13C1 S1 O3","de-protonated","1","342","C16 H28 O3 S1 13C1","16","28","3","-9999","-9999","1","1","-9999","-9999","-9999"
"355","313.021499","313.021563236","313.021457476","2667417.3","-9999","586240.7","41.09","-1","0.33786606","0.979500043","0","0.587700026","13","0.461538462","0.461538462","N4 O6","de-protonated","0","-9999","C13 H6 O6 N4","13","6","6","4","-9999","-9999","-9999","-9999","-9999","-9999"
"356","313.022058","313.022122236","313.022326856","600729.3","-9999","1209635.6","7.73","-1","-0.653692074","0.925394226","0","0.555236536","12","0.071428571","0.714285714","N4 S2 O1","de-protonated","0","-9999","C14 H10 O1 N4 S2","14","10","1","4","-9999","2","-9999","-9999","-9999","-9999"
"357","313.093504","313.093568278","313.093760464","710303.9","-9999","617809.6","9.5","-1","-0.613829805","0.933917185","0","0.560350311","5","0.2","1.466666667","S2 O3","de-protonated","0","-9999","C15 H22 O3 S2","15","22","3","-9999","-9999","2","-9999","-9999","-9999","-9999"
"358","313.129279","313.129343299","313.129276594","789155.2","-9999","600663.5","10.77","-1","0.213028067","0.991799494","0","0.595079696","5","0.466666667","1.466666667","O7","de-protonated","0","-9999","C15 H22 O7","15","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"359","313.129881","313.129945299","313.130145974","1948579.3","-9999","640374.7","29.48","-1","-0.640865126","0.928186639","0","0.556911983","4","0.125","1.625","S2 O2","de-protonated","0","-9999","C16 H26 O2 S2","16","26","2","-9999","-9999","2","-9999","-9999","-9999","-9999"
"362","313.166313","313.166377321","313.16653148300003","1081894.6","-9999","515754.7","15.5","-1","-0.492268653","0.956982499","0","0.5741895","3","0.058823529","1.764705882","S2 O1","de-protonated","0","-9999","C17 H30 O1 S2","17","30","1","-9999","-9999","2","-9999","-9999","-9999","-9999"
"365","313.23835","313.238414363","313.238433122","3018669.3","-9999","477968.5","46.75","-1","-0.059885488","0.499674744","0.837042051","0.634621667","2","0.222222222","1.888888889","O4","de-protonated","0","-9999","C18 H34 O4","18","34","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"371","315.018228","315.018293412","315.018012065","699733.6","-9999","558193.1","9.33","-1","0.893114154","0.865253225","0","0.519151935","7","0.666666667","1","S1 O8","de-protonated","0","-9999","C12 H12 O8 S1","12","12","8","-9999","-9999","1","-9999","-9999","-9999","-9999"
"372","315.072726","315.072791445","315.073025019","684826.9","-9999","584549.4","9.08","-1","-0.741335417","0.905090588","0","0.543054353","5","0.285714286","1.428571429","S2 O4","de-protonated","0","-9999","C14 H20 O4 S2","14","20","4","-9999","-9999","2","-9999","-9999","-9999","-9999"
"372","315.072726","315.072791445","315.072644897","684826.9","-9999","584549.4","9.08","-1","0.465123615","0.961505874","0","0.576903524","10","0.0625","1.0625","N2 S1 P1 O1","de-protonated","0","-9999","C16 H17 O1 N2 P1 S1","16","17","1","2","1","1","-9999","-9999","-9999","-9999"
"374","315.144849","315.144914487","315.144926658","712289.8","-9999","872377.5","9.53","-1","-0.03862068","0.999729396","0","0.599837637","4","0.466666667","1.6","O7","de-protonated","0","-9999","C15 H24 O7","15","24","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"375","315.145615","315.145680488","315.145796038","1332193.9","-9999","503163.6","19.53","-1","-0.366657374","0.975901586","0","0.585540952","3","0.125","1.75","S2 O2","de-protonated","0","-9999","C16 H28 O2 S2","16","28","2","-9999","-9999","2","-9999","-9999","-9999","-9999"
"376","315.181185","315.181250508","315.181312168","725669.3","-9999","514007.2","9.74","-1","-0.195630393","0.993079788","0","0.595847873","3","0.375","1.75","O6","de-protonated","0","-9999","C16 H28 O6","16","28","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"377","315.181851","315.181916509","315.182181547","2166885.3","-9999","607512.1","33","-1","-0.840905791","0.879583783","0","0.52775027","2","0.058823529","1.882352941","S2 O1","de-protonated","0","-9999","C17 H32 O1 S2","17","32","1","-9999","-9999","2","-9999","-9999","-9999","-9999"
"378","315.217592","315.21765753","315.217697677","686440.8","-9999","807100.7","9.11","-1","-0.127362566","0.997061008","0","0.598236605","2","0.294117647","1.882352941","O5","de-protonated","0","-9999","C17 H32 O5","17","32","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"383","317.12501","317.125076654","317.125060593","758563.3","-9999","921274.6","10.2","-1","0.050645829","0.999534692","0","0.599720815","3","0.2","1.733333333","S2 O3","de-protonated","0","-9999","C15 H26 O3 S2","15","26","3","-9999","-9999","2","-9999","-9999","-9999","-9999"
