"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"0","155.07174","155.071514489","155.071367793","564774.7","-9999","1219311.7","8.56","-1","0.94599033","0.850119788","0","0.510071873","3","0.375","1.5","O3","de-protonated","0","-9999","C8 H12 O3","8","12","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"2","161.082308","161.082084549","161.081932477","1401367.6","-9999","1131398.7","24.2","-1","0.944067114","0.850680681","0","0.510408408","1","0.571428571","2","O4","de-protonated","0","-9999","C7 H14 O4","7","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"5","165.019714","165.019491899","165.019332219","596760.2","-9999","1091760.9","9.16","-1","0.967641613","0.843752645","0","0.506251587","6","0.5","0.75","O4","de-protonated","0","-9999","C8 H6 O4","8","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"17","185.075554","185.075338773","185.075407802","510851.7","-9999","792599.7","7.55","-1","-0.372975084","0.975074499","0","0.585044699","3","0.125","1.75","N2 S1 O1","de-protonated","0","-9999","C8 H14 O1 N2 S1","8","14","1","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"47","213.030613","213.030407355","213.030565609","2217567.5","-9999","919731.2","38.27","-1","-0.742868015","0.904717099","0","0.54283026","10","0.272727273","0.545454545","N2 O3","de-protonated","0","-9999","C11 H6 O3 N2","11","6","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"59","219.041203","219.040999415","219.041130293","3347246.5","-9999","891307","58.22","-1","-0.597501688","0.937274877","0","0.562364926","8","0.4","0.8","N2 O4","de-protonated","0","-9999","C10 H8 O4 N2","10","8","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"69","229.025625","229.025424837","229.025480228","700284.8","-9999","580894.4","10.48","-1","-0.241854066","0.989442576","0","0.593665546","10","0.363636364","0.545454545","N2 O4","de-protonated","0","-9999","C11 H6 O4 N2","11","6","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"81","235.038645","235.038446898","235.038568062","553941.3","-9999","764118.5","7.81","-1","-0.515506512","0.952924657","0","0.571754794","2","0.111111111","1.888888889","S2 P1 O1","de-protonated","0","-9999","C9 H17 O1 P1 S2","9","17","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"92","241.045811","241.045614957","241.045761443","694616.2","-9999","638507.9","10.2","-1","-0.607708747","0.935185101","0","0.561111061","5","0.181818182","1.363636364","S1 P1 O2","de-protonated","0","-9999","C11 H15 O2 P1 S1","11","15","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"105","244.973744","244.973549304","244.973645329","1611774.5","-9999","672735.5","26.21","-1","-0.391981745","0.972505514","0","0.583503308","10","0.166666667","0.5","S2 O2","de-protonated","0","-9999","C12 H6 O2 S2","12","6","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
