"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"4","161.08206","161.081980612","161.081932477","1186722","-9999","1082872.9","20.15","-1","0.298820615","0.983928315","0","0.590356989","1","0.571428571","2","O4","de-protonated","0","-9999","C7 H14 O4","7","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"9","163.016615","163.01653844","163.016569314","2085996.1","-9999","862558","36.92","-1","-0.189396129","0.993512409","0","0.596107446","2","0.8","1.8","P1 O4","de-protonated","0","-9999","C5 H9 O4 P1","5","9","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"18","163.018384","163.018307442","163.018286847","534112.1","-9999","1885178.9","7.97","-1","0.126334531","0.997108193","0","0.598264916","2","0.75","2","N2 S1 O3","de-protonated","0","-9999","C4 H8 O3 N2 S1","4","8","3","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"19","163.018996","163.018919443","163.018938296","501413.1","-9999","1481361.6","7.36","-1","-0.115648812","0.99757613","0","0.598545678","11","0.083333333","0.333333333","O1","de-protonated","0","-9999","C12 H4 O1","12","4","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"31","171.066355","171.066290207","171.066282413","1699693.1","-9999","773880.2","29.72","-1","0.045562753","0.99962339","0","0.599774034","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"34","185.08195","185.081905695","185.081932477","749451.9","-9999","907508.1","11.99","-1","-0.144703519","0.996207835","0","0.597724701","3","0.444444444","1.555555556","O4","de-protonated","0","-9999","C9 H14 O4","9","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"38","190.957286","190.957250284","190.95734036","728201","-9999","1245818.2","11.52","-1","-0.471707998","0.960430302","0","0.576258181","4","0.8","1","S1 P1 O4","de-protonated","0","-9999","C5 H5 O4 P1 S1","5","5","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"41","194.082287","194.082255852","194.08226683","1530395.6","-9999","1049827.3","26.33","-1","-0.056562676","0.999419653","0","0.599651792","5","0.3","1.3","N1 O3","de-protonated","0","-9999","C10 H13 O3 N1","10","13","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"44","195.139072","195.139042397","195.139053431","3367175.8","-9999","740260.8","60.17","-1","-0.056547361","0.999419967","0","0.59965198","3","0.166666667","1.666666667","O2","de-protonated","0","-9999","C12 H20 O2","12","20","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"49","197.081968","197.081941237","197.081932477","982528.3","-9999","990210.4","16.11","-1","0.04444748","0.999641598","0","0.599784959","4","0.4","1.4","O4","de-protonated","0","-9999","C10 H14 O4","10","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"50","197.154722","197.154695343","197.154703496","902502.4","-9999","889262.1","14.63","-1","-0.041351039","0.999689787","0","0.599813872","2","0.166666667","1.833333333","O2","de-protonated","0","-9999","C12 H22 O2","12","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"52","199.061233","199.06120913","199.061197032","1828684.3","-9999","1067419.9","31.68","-1","0.060775299","0.999330019","0","0.599598011","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"55","201.113242","201.11322113","201.113232606","564879.2","-9999","1197949.6","8.39","-1","-0.057063124","0.999409341","0","0.599645605","2","0.4","1.8","O4","de-protonated","0","-9999","C10 H18 O4","10","18","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
