"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"0","171.066566","171.066292243","171.066282413","1374507.4","-9999","927894.2","23.68","-1","0.057467583","0.999400941","0","0.599640565","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"7","194.082617","194.082358879","194.08226683","1691070.9","-9999","890964.1","29.37","-1","0.474276784","0.960006917","0","0.57600415","5","0.3","1.3","N1 O3","de-protonated","0","-9999","C10 H13 O3 N1","10","13","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"9","199.061568","199.061313261","199.061197032","855180.6","-9999","961974.9","13.79","-1","0.583883183","0.940015036","0","0.564009021","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"12","209.155073","209.154825117","209.154703496","1055186.1","-9999","888146.6","17.24","-1","0.581490705","0.940490712","0","0.564294427","3","0.153846154","1.692307692","O2","de-protonated","0","-9999","C13 H22 O2","13","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"19","221.155112","221.154872269","221.154703496","830520.2","-9999","1063157.5","12.97","-1","0.763145716","0.899717772","0","0.539830663","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"23","236.105854","236.105624425","236.105718673","1573818.8","-9999","814062.6","25.9","-1","-0.399177432","0.971501458","0","0.582900875","1","0.444444444","2.222222222","N1 P1 O4","de-protonated","0","-9999","C9 H20 O4 N1 P1","9","20","4","1","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"24","239.129332","239.129104479","239.128882671","1368995.5","-9999","816127","22.19","-1","0.927569487","0.85546016","0","0.513276096","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"25","241.144999","241.144772848","241.144532735","1561959.5","-9999","752888.7","25.51","-1","0.995724246","0.835353456","0","0.501212073","3","0.307692308","1.692307692","O4","de-protonated","0","-9999","C13 H22 O4","13","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"26","242.176618","242.176392549","242.176167217","1801612.3","-9999","776201.1","29.72","-1","0.930449515","0.854629947","0","0.512777968","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"46","263.979885","263.97967436","263.979458985","2545716","-9999","679195.2","41.79","-1","0.815878702","0.886226445","0","0.531735867","9","0.272727273","0.636363636","N1 S2 O3","de-protonated","0","-9999","C11 H7 O3 N1 S2","11","7","3","1","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
