"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","18O","33S","34S"
"46","265.147625","265.147463293","265.147523916","1016187.9","-9999","855040","15.39","-1","-0.228638556","0.990559507","0","0.594335704","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"47","265.148044","265.147882293","265.147904038","3259132","-9999","724268.3","53.77","-1","-0.082011688","0.998780336","0","0.599268201","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"50","267.123889","267.123728424","267.12379729","1221853.8","-9999","795061.6","18.9","-1","-0.257806465","0.988012591","0","0.592807555","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"55","269.131312","269.131152573","269.131205146","3777211.5","-9999","579661.5","62.33","-1","-0.195344737","0.993099912","0","0.595859947","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"58","269.139569","269.139409577","269.139447355","4890812.5","-9999","633716.8","81.29","-1","-0.140362661","0.996431539","0","0.597858923","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"60","270.134709","270.134550147","270.134696327","939175.4","-9999","884010","13.99","-1","-0.541136747","0.948253475","0","0.568952085","4","0.384615385","1.615384615","N1 O5","de-protonated","0","-9999","C13 H21 O5 N1","13","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"67","273.134523","273.134365864","273.134361974","1909088","-9999","825296.8","30.36","-1","0.014240653","0.999963204","0","0.599977922","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"68","277.057779","277.057624109","277.057374955","1405667.9","-9999","830597.2","21.82","-1","0.899287194","0.863517841","0","0.518110705","3","0.363636364","1.636363636","S2 O4","de-protonated","0","-9999","C11 H18 O4 S2","11","18","4","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"68","277.057779","277.057624109","277.057842986","1405667.9","-9999","830597.2","21.82","-1","-0.790002904","0.892933689","0","0.535760213","9","0.454545455","0.909090909","N4 O5","de-protonated","0","-9999","C11 H10 O5 N4","11","10","5","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"70","277.05981","277.05965511","277.059496756","12672484","-9999","734954.3","212.75","-1","0.571553704","0.945809779","0.986795978","0.962204259","4","0.666666667","1.666666667","N2 P1 O6","de-protonated","0","-9999","C9 H15 O6 N2 P1","9","15","6","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"72","277.060487","277.060332111","277.060366136","2642916.3","-9999","370628.6","42.78","-1","-0.122807536","0.997267188","0","0.598360313","3","0.1","1.9","N2 S2 P1 O1","de-protonated","0","-9999","C10 H19 O1 N2 P1 S2","10","19","1","2","1","2","-9999","-9999","-9999","-9999","-9999"
"73","278.063155","278.063000684","278.062851591","1034947.9","-9999","733493","15.46","-1","0.536186422","0.949171529","0.986795978","0.964221309","4","0.666666667","1.666666667","13C1 N2 P1 O6","de-protonated","1","70","C8 H15 O6 N2 P1 13C1","8","15","6","2","1","-9999","1","-9999","-9999","-9999","-9999"
"74","279.056396","279.056242253","279.056386434","1596065.5","-9999","1107604.2","24.92","-1","-0.51667369","0.952716372","0","0.571629823","17","0.052631579","0.421052632","N2 O1","de-protonated","0","-9999","C19 H8 O1 N2","19","8","1","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"76","279.057478","279.057324253","279.057388756","1128417.6","-9999","475675.4","17.03","-1","-0.231142684","0.99035259","0","0.594211554","3","0.444444444","1.888888889","N2 S1 P1 O4","de-protonated","0","-9999","C9 H17 O4 N2 P1 S1","9","17","4","2","1","1","-9999","-9999","-9999","-9999","-9999"
"77","280.119165","280.119011861","280.119046262","3748100.5","-9999","721604.7","61.2","-1","-0.122809395","0.997267105","0","0.598360263","6","0.357142857","1.357142857","N1 O5","de-protonated","0","-9999","C14 H19 O5 N1","14","19","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"78","283.191607","283.191455619","283.191482928","848923.5","-9999","799307.6","12.25","-1","-0.096432855","0.998314078","0","0.598988447","3","0.25","1.75","O4","de-protonated","0","-9999","C16 H28 O4","16","28","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"80","285.126251","285.126100727","285.126119766","12656839","-9999","672682.7","210.32","-1","-0.06677409","0.999224678","0.996175603","0.998005048","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"82","285.13451","285.134359731","285.134361974","1812935.5","-9999","716356.5","28.42","-1","-0.007865768","0.999988774","0","0.599993264","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"83","285.207271","285.207120773","285.207132993","1802957.9","-9999","704159.1","28.25","-1","-0.042845561","0.999666962","0","0.599800177","2","0.25","1.875","O4","de-protonated","0","-9999","C16 H30 O4","16","30","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"85","286.129606","286.129456301","286.129474601","1980958.4","-9999","743988","31.23","-1","-0.063956667","0.999258068","0.996175603","0.998025082","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","80","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999","-9999","-9999","-9999"
"85","286.129606","286.129456301","286.129610946","1980958.4","-9999","743988","31.23","-1","-0.540473624","0.948376891","0","0.569026135","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"86","289.129393","289.129245018","289.129276594","905120.4","-9999","837557.7","13.11","-1","-0.109211011","0.997838193","0","0.598702916","3","0.538461538","1.692307692","O7","de-protonated","0","-9999","C13 H22 O7","13","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"87","291.03863","291.03848311","291.038761311","1721538","-9999","747843.2","26.59","-1","-0.955888672","0.847220857","0","0.508332514","5","0.777777778","1.444444444","N2 P1 O7","de-protonated","0","-9999","C9 H13 O7 N2 P1","9","13","7","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"88","291.039037","291.038890111","291.038761311","3342530","-9999","523722.9","53.49","-1","0.442551285","0.965087003","0","0.579052202","5","0.777777778","1.444444444","N2 P1 O7","de-protonated","0","-9999","C9 H13 O7 N2 P1","9","13","7","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"89","291.039803","291.039656111","291.039630691","1195074.1","-9999","687548.5","17.85","-1","0.087342559","0.998616736","0","0.599170042","4","0.2","1.7","N2 S2 P1 O2","de-protonated","0","-9999","C10 H17 O2 N2 P1 S2","10","17","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"93","293.175967","293.175821333","293.175832864","18527094","-9999","693206.5","305.47","-1","-0.039329497","0.999848893","0.993863073","0.997454565","5","0.235294118","1.529411765","O4","de-protonated","0","-9999","C17 H26 O4","17","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"96","293.179298","293.179152335","293.179204167","1399669.5","-9999","706631.2","21.24","-1","-0.176792456","0.994344769","0","0.596606861","0","0.285714286","2.142857143","S1 O4","de-protonated","0","-9999","C14 H30 O4 S1","14","30","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"97","294.134835","294.134689882","294.134696327","4239301","-9999","571996.6","68.36","-1","-0.021910194","0.999912898","0","0.599947739","6","0.333333333","1.4","N1 O5","de-protonated","0","-9999","C15 H21 O5 N1","15","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"100","294.179336","294.179190908","294.179187699","3567049","-9999","722412.8","57.21","-1","0.010907297","0.999978413","0.993863073","0.997532277","5","0.235294118","1.529411765","13C1 O4","de-protonated","1","93","C16 H26 O4 13C1","16","26","4","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"103","297.153119","297.15297561","297.152989419","4340928","-9999","687702.2","69.65","-1","-0.046471568","0.999608219","0","0.599764931","4","0.1875","1.625","S1 O3","de-protonated","0","-9999","C16 H26 O3 S1","16","26","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"104","299.14196","299.141817748","299.14176983","1090149.4","-9999","687302.3","16.01","-1","0.160183874","0.995355052","0","0.597213031","4","0.266666667","1.666666667","P1 O4","de-protonated","0","-9999","C15 H25 O4 P1","15","25","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"105","299.186527","299.186384773","299.186397548","889961.1","-9999","856394.5","12.7","-1","-0.042697953","0.999669253","0","0.599801552","3","0.3125","1.75","O5","de-protonated","0","-9999","C16 H28 O5","16","28","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"107","301.129407","301.129265885","301.129276594","2174987","-9999","719254.4","33.71","-1","-0.03556113","0.999770567","0","0.59986234","4","0.5","1.571428571","O7","de-protonated","0","-9999","C14 H22 O7","14","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"108","301.202185","301.202043927","301.202047612","1427217.1","-9999","721867.1","21.44","-1","-0.012236127","0.999972833","0","0.5999837","2","0.3125","1.875","O5","de-protonated","0","-9999","C16 H30 O5","16","30","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"110","303.217831","303.21769108","303.217697677","1210554.1","-9999","703936.7","17.88","-1","-0.021754842","0.999914129","0","0.599948477","1","0.3125","2","O5","de-protonated","0","-9999","C16 H32 O5","16","32","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"112","307.069893","307.069755285","307.07006144","1059330.3","-9999","846716.8","15.31","-1","-0.997019665","0.834962269","0","0.500977361","4","0.7","1.7","N2 P1 O7","de-protonated","0","-9999","C10 H17 O7 N2 P1","10","17","7","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"113","307.070343","307.070205285","307.07006144","3050498.3","-9999","693714.1","47.78","-1","0.468444782","0.960965094","0","0.576579057","4","0.7","1.7","N2 P1 O7","de-protonated","0","-9999","C10 H17 O7 N2 P1","10","17","7","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"115","309.170849","309.170712487","309.170747484","4656313","-9999","671771.7","73.97","-1","-0.113193643","0.998489344","0.994804854","0.997015548","5","0.294117647","1.529411765","O5","de-protonated","0","-9999","C17 H26 O5","17","26","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"116","309.17425","309.174113489","309.174118787","933689.3","-9999","674999.5","13.25","-1","-0.017134477","0.99994673","0","0.599968038","0","0.357142857","2.142857143","S1 O5","de-protonated","0","-9999","C14 H30 O5 S1","14","30","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"117","309.207217","309.207080508","309.207132993","1098172.3","-9999","761050.2","15.94","-1","-0.169739616","0.994785826","0","0.596871495","4","0.222222222","1.666666667","O4","de-protonated","0","-9999","C18 H30 O4","18","30","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"119","310.12973","310.129594036","310.129610946","2581773.5","-9999","663240.1","40.13","-1","-0.054526383","0.999460676","0","0.599676405","6","0.4","1.4","N1 O6","de-protonated","0","-9999","C15 H21 O6 N1","15","21","6","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"120","310.174219","310.174083062","310.174102319","890257.5","-9999","708830.3","12.54","-1","-0.062084503","0.999300853","0.994804854","0.997502454","5","0.294117647","1.529411765","13C1 O5","de-protonated","1","115","C16 H26 O5 13C1","16","26","5","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"121","311.103235","311.103099593","311.103079102","984548.2","-9999","549155.7","14.08","-1","0.065867013","0.999213101","0","0.599527861","2","0.666666667","2.222222222","N4 S1 O6","de-protonated","0","-9999","C9 H20 O6 N4 S1","9","20","6","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"123","311.168763","311.168627631","311.168639483","15180138","-9999","643440.7","245.61","-1","-0.038090207","0.999867657","0.982396857","0.992879337","4","0.176470588","1.647058824","S1 O3","de-protonated","0","-9999","C17 H28 O3 S1","17","28","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"125","311.222887","311.222751662","311.222783057","4649327","-9999","625611.6","73.85","-1","-0.100878195","0.999012821","0.967621541","0.986456309","3","0.222222222","1.777777778","O4","de-protonated","0","-9999","C18 H32 O4","18","32","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"126","312.17213","312.171995205","312.171994318","2424260.3","-9999","587033","37.33","-1","0.002840353","0.999998536","0.982396857","0.992957864","4","0.176470588","1.647058824","13C1 S1 O3","de-protonated","1","123","C16 H28 O3 S1 13C1","16","28","3","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"126","312.17213","312.171995205","312.171750541","2424260.3","-9999","587033","37.33","-1","0.783746698","0.894530331","0","0.536718199","9","0.111111111","1.277777778","N3 O2","de-protonated","0","-9999","C18 H23 O2 N3","18","23","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"127","312.226281","312.226146236","312.226137892","1128649.1","-9999","675371.8","16.33","-1","0.026722872","0.999870434","0.967621541","0.986970876","3","0.222222222","1.777777778","13C1 O4","de-protonated","1","125","C17 H32 O4 13C1","17","32","4","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"128","313.020983","313.020848691","313.020989446","2279953.3","-9999","705089.8","34.99","-1","-0.449665607","0.963976105","0","0.578385663","7","0.384615385","1.076923077","S2 O5","de-protonated","0","-9999","C13 H14 O5 S2","13","14","5","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"128","313.020983","313.020848691","313.020609323","2279953.3","-9999","705089.8","34.99","-1","0.764702833","0.899329471","0","0.539597683","12","0.133333333","0.733333333","N2 S1 P1 O2","de-protonated","0","-9999","C15 H11 O2 N2 P1 S1","15","11","2","2","1","1","-9999","-9999","-9999","-9999","-9999"
"129","313.129382","313.129247753","313.129276594","974875.3","-9999","673482.7","13.84","-1","-0.092105461","0.998461879","0","0.599077128","5","0.466666667","1.466666667","O7","de-protonated","0","-9999","C15 H22 O7","15","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"131","313.238539","313.238404815","313.238433122","7436837","-9999","679511.6","118.59","-1","-0.09036725","0.998871179","0.996243285","0.997820021","2","0.222222222","1.888888889","O4","de-protonated","0","-9999","C18 H34 O4","18","34","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"132","314.241901","314.24176739","314.241787957","1408129.6","-9999","614514.5","20.86","-1","-0.065450691","0.999223013","0.996243285","0.998031122","2","0.222222222","1.888888889","13C1 O4","de-protonated","1","131","C17 H34 O4 13C1","17","34","4","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"133","315.018153","315.018019834","315.018012065","892617.8","-9999","828603.1","12.5","-1","0.024660039","0.999889664","0","0.599933798","7","0.666666667","1","S1 O8","de-protonated","0","-9999","C12 H12 O8 S1","12","12","8","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"134","315.181382","315.181248927","315.181312168","908889.1","-9999","601955.5","12.76","-1","-0.20064758","0.992721592","0","0.595632955","3","0.375","1.75","O6","de-protonated","0","-9999","C16 H28 O6","16","28","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"135","321.008786","321.008656262","321.008784792","2245905","-9999","673145.7","34.21","-1","-0.400393082","0.971330132","0","0.582798079","15","0.2","0.4","N4 S1 O3","de-protonated","0","-9999","C15 H6 O3 N4 S1","15","6","3","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"137","321.010275","321.010145263","321.010438562","1335825.1","-9999","591749.1","19.55","-1","-0.913674726","0.85944054","0","0.515664324","10","0.307692308","0.846153846","N2 S1 P1 O4","de-protonated","0","-9999","C13 H11 O4 N2 P1 S1","13","11","4","2","1","1","-9999","-9999","-9999","-9999","-9999"
"138","321.183953","321.183823362","321.183634643","925986.8","-9999","781003.8","12.95","-1","0.587574649","0.939277737","0","0.563566642","1","0.333333333","2.066666667","P1 O5","de-protonated","0","-9999","C15 H31 O5 P1","15","31","5","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"140","322.166123","322.165993925","322.165996456","15732104","-9999","626725.8","251.45","-1","-0.007856736","0.999960923","0.998355546","0.999318772","6","0.294117647","1.470588235","N1 O5","de-protonated","0","-9999","C17 H25 O5 N1","17","25","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"142","323.006747","323.006618406","323.006676792","2382303.3","-9999","715192.2","36.02","-1","-0.180757825","0.994088995","0","0.596453397","14","0.066666667","0.533333333","N4 S2 O1","de-protonated","0","-9999","C15 H8 O1 N4 S2","15","8","1","4","-9999","2","-9999","-9999","-9999","-9999","-9999"
"144","323.163223","323.163094495","323.162899198","1275119.6","-9999","755035.9","18.37","-1","0.604329851","0.935880292","0","0.561528175","1","0.428571429","2.071428571","P1 O6","de-protonated","0","-9999","C14 H29 O6 P1","14","29","6","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"145","323.168989","323.168860498","323.168639483","1277424.3","-9999","753697","18.41","-1","0.683900663","0.91863427","0","0.551180562","5","0.166666667","1.555555556","S1 O3","de-protonated","0","-9999","C18 H28 O3 S1","18","28","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"146","323.169486","323.169357499","323.169351291","2856432.3","-9999","632493.6","43.58","-1","0.019209684","0.999933046","0.998355546","0.999302046","6","0.294117647","1.470588235","13C1 N1 O5","de-protonated","1","140","C16 H25 O5 N1 13C1","16","25","5","1","-9999","-9999","1","-9999","-9999","-9999","-9999"
"147","323.186544","323.186415509","323.186397548","886130.1","-9999","614349.7","12.17","-1","0.055573358","0.999439771","0","0.599663863","5","0.277777778","1.555555556","O5","de-protonated","0","-9999","C18 H28 O5","18","28","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"149","324.145381","324.145253057","324.145261011","3880535.8","-9999","572335","59.9","-1","-0.024537007","0.999890762","0","0.599934457","6","0.375","1.4375","N1 O6","de-protonated","0","-9999","C16 H23 O6 N1","16","23","6","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"150","324.145937","324.145809058","324.146130391","1027927.8","-9999","1328737.8","14.43","-1","-0.991321741","0.836680473","0","0.502008284","5","0.058823529","1.588235294","N1 S2 O1","de-protonated","0","-9999","C17 H27 O1 N1 S2","17","27","1","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"151","324.146323","324.146195058","324.146130391","928215.8","-9999","602276.2","12.84","-1","0.199499881","0.992804319","0","0.595682592","5","0.058823529","1.588235294","N1 S2 O1","de-protonated","0","-9999","C17 H27 O1 N1 S2","17","27","1","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"154","325.093058","325.0929306","325.092891084","1433277.8","-9999","677494.5","20.89","-1","0.121550614","0.997322767","0","0.59839366","7","0.533333333","1.2","O8","de-protonated","0","-9999","C15 H18 O8","15","18","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"154","325.093058","325.0929306","325.092728893","1433277.8","-9999","677494.5","20.89","-1","0.620458573","0.93253174","0","0.559519044","2","0.2","2.3","N4 S2 P1 O2","de-protonated","0","-9999","C10 H23 O2 N4 P1 S2","10","23","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"155","325.165815","325.165687641","325.165662103","902085.6","-9999","724680.9","12.42","-1","0.07853898","0.998881383","0","0.59932883","5","0.352941176","1.529411765","O6","de-protonated","0","-9999","C17 H26 O6","17","26","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"157","325.184424","325.184296652","325.184289548","15279816","-9999","557737.8","241.59","-1","0.021846749","0.999816068","0.975354699","0.99003152","4","0.166666667","1.666666667","S1 O3","de-protonated","0","-9999","C18 H30 O3 S1","18","30","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"161","325.202214","325.202086662","325.202047612","2296009.5","-9999","614996.1","34.64","-1","0.120078151","0.997387154","0","0.598432292","4","0.277777778","1.666666667","O5","de-protonated","0","-9999","C18 H30 O5","18","30","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
