"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"15","176.120756","176.120927965","176.120974815","928085.8","-9999","1198903.4","15.34","-1","-0.266010564","0.987242473","0","0.592345484","0","0.125","2.5","N1 P1 O1","de-protonated","0","-9999","C8 H20 O1 N1 P1","8","20","1","1","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"21","187.014599","187.014758604","187.014915544","1446906.6","-9999","964430.3","25.02","-1","-0.839184002","0.880045586","0","0.528027352","9","0.333333333","0.444444444","N2 O3","de-protonated","0","-9999","C9 H4 O3 N2","9","4","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"36","212.979486","212.979616144","212.979793338","1907790.1","-9999","970024.5","32.68","-1","-0.831975633","0.881971287","0","0.529182772","6","0.285714286","0.857142857","N2 S2 O2","de-protonated","0","-9999","C7 H6 O2 N2 S2","7","6","2","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"42","219.040864","219.040987266","219.041130293","1274809.5","-9999","905009.6","20.98","-1","-0.652964962","0.92555377","0","0.555332262","8","0.4","0.8","N2 O4","de-protonated","0","-9999","C10 H8 O4 N2","10","8","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"50","236.105696","236.105799904","236.105718673","2001243.1","-9999","747620","33.5","-1","0.344044607","0.978751518","0","0.587250911","1","0.444444444","2.222222222","N1 P1 O4","de-protonated","0","-9999","C9 H20 O4 N1 P1","9","20","4","1","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"54","242.176074","242.176171017","242.176167217","549999.3","-9999","861656.2","7.68","-1","0.015691647","0.999955323","0","0.599973194","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"59","244.973307","244.973400843","244.973645329","513704.7","-9999","719518.7","7.01","-1","-0.998009784","0.834663057","0","0.500797834","10","0.166666667","0.5","S2 O2","de-protonated","0","-9999","C12 H6 O2 S2","12","6","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"61","248.080244","248.080334318","248.080566553","2031943","-9999","577219.6","33.54","-1","-0.936129956","0.852987305","0","0.511792383","3","0.5","2","N3 P1 O4","de-protonated","0","-9999","C8 H16 O4 N3 P1","8","16","4","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"64","251.095733","251.095819896","251.095868465","557192.2","-9999","1340585.9","7.7","-1","-0.19342523","0.993234393","0","0.595940636","1","0.5","2","S1 O5","de-protonated","0","-9999","C10 H20 O5 S1","10","20","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"66","253.144423","253.144507572","253.144532735","610031.2","-9999","854477.1","8.62","-1","-0.099402735","0.998208729","0","0.598925238","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"72","255.062099","255.062181396","255.062259661","3455675","-9999","886138.4","58","-1","-0.306845866","0.983060918","0","0.589836551","6","0.6","1.2","N2 O6","de-protonated","0","-9999","C10 H12 O6 N2","10","12","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"80","259.100799","259.100876814","259.100953845","716368.1","-9999","846089.7","10.38","-1","-0.297302826","0.984089862","0","0.590453917","3","0.333333333","1.666666667","S1 O4","de-protonated","0","-9999","C12 H20 O4 S1","12","20","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
