"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"2","161.081757","161.081813578","161.081932477","511841.3","-9999","1616290.7","7.57","-1","-0.738129874","0.905869771","0","0.543521863","1","0.571428571","2","O4","de-protonated","0","-9999","C7 H14 O4","7","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"3","161.081966","161.082022578","161.081932477","1346835.4","-9999","1074946.6","23.19","-1","0.55934667","0.944811716","0","0.566887029","1","0.571428571","2","O4","de-protonated","0","-9999","C7 H14 O4","7","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"5","163.016353","163.016409846","163.016569314","507164.9","-9999","1257642.2","7.49","-1","-0.978234265","0.840602889","0","0.504361734","2","0.8","1.8","P1 O4","de-protonated","0","-9999","C5 H9 O4 P1","5","9","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"7","171.06628","171.066337962","171.066282413","1336568","-9999","1248132.4","23","-1","0.324725519","0.981048719","0","0.588629231","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"19","197.081855","197.08191657","197.081932477","533038","-9999","1155275.5","7.86","-1","-0.080714639","0.998818587","0","0.599291152","4","0.4","1.4","O4","de-protonated","0","-9999","C10 H14 O4","10","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"20","199.060939","199.061000844","199.061197032","1813043.8","-9999","1390421.7","31.49","-1","-0.985566641","0.83840948","0","0.503045688","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"21","199.06116","199.061221844","199.061197032","4138547.8","-9999","1097874.2","74.43","-1","0.124644861","0.997184921","0","0.598310953","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"26","209.154632","209.154695244","209.154703496","972605.1","-9999","954744.9","15.74","-1","-0.039454113","0.999717592","0","0.599830555","3","0.153846154","1.692307692","O2","de-protonated","0","-9999","C13 H22 O2","13","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"34","217.071675","217.071739342","217.071761716","1027749.1","-9999","874341.9","16.58","-1","-0.103074801","0.998074071","0","0.598844443","3","0.666666667","1.555555556","O6","de-protonated","0","-9999","C9 H14 O6","9","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"44","221.154584","221.154648908","221.154703496","858975.3","-9999","927393.1","13.48","-1","-0.246831866","0.989005944","0","0.593403566","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"46","229.108013","229.108079011","229.108147226","602098.9","-9999","1089163.2","8.75","-1","-0.297741258","0.984043279","0","0.590425967","3","0.454545455","1.636363636","O5","de-protonated","0","-9999","C11 H18 O5","11","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
