"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"3","171.066474","171.066191086","171.066282413","2240063.5","-9999","1067682.5","39.87","-1","-0.5338687","0.949598761","0","0.569759257","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"7","179.035176","179.034896332","179.034982284","717651.2","-9999","912961.8","11.42","-1","-0.480083059","0.959042156","0","0.575425294","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"14","190.957732","190.957457189","190.95734036","2973810.5","-9999","939594","53.3","-1","0.611808435","0.93433710699999994","0","0.560602264","4","0.8","1","S1 P1 O4","de-protonated","0","-9999","C5 H5 O4 P1 S1","5","5","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"17","194.082506","194.082232462","194.08226683","576916.5","-9999","1130932.1","8.71","-1","-0.177077352","0.994326579","0","0.596595948","5","0.3","1.3","N1 O3","de-protonated","0","-9999","C10 H13 O3 N1","10","13","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"20","195.139282","195.139008893","195.139053431","594656.3","-9999","1126791.4","9.02","-1","-0.228240659","0.990592182","0","0.594355309","3","0.166666667","1.666666667","O2","de-protonated","0","-9999","C12 H20 O2","12","20","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"26","199.061448","199.061176491","199.061197032","1353283.5","-9999","910260.6","22.99","-1","-0.103192857","0.998069661","0","0.598841797","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"34","209.154913","209.154645603","209.154703496","845468.6","-9999","778298.4","13.43","-1","-0.27679669","0.986194239","0","0.591716544","3","0.153846154","1.692307692","O2","de-protonated","0","-9999","C13 H22 O2","13","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"42","213.077084","213.0768182","213.076847097","684075.9","-9999","751849.3","10.45","-1","-0.135614711","0.996668476","0","0.598001085","4","0.5","1.4","O5","de-protonated","0","-9999","C10 H14 O5","10","14","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"48","221.154964","221.154701491","221.154703496","669367.7","-9999","627750","10.07","-1","-0.009064494","0.999985091","0","0.599991055","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"51","227.129201","227.128940925","227.128882671","598072.6","-9999","797589.4","8.72","-1","0.256482112","0.988134702","0","0.592880821","3","0.333333333","1.666666667","O4","de-protonated","0","-9999","C12 H20 O4","12","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"54","229.07204","229.071780717","229.071761716","549294.8","-9999","763981","7.81","-1","0.08294442","0.998752452","0","0.599251471","4","0.6","1.4","O6","de-protonated","0","-9999","C10 H14 O6","10","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"55","230.103691","230.103432137","230.103396198","672756.4","-9999","865893.6","10.01","-1","0.156186119","0.995583503","0","0.597350102","3","0.5","1.7","N1 O5","de-protonated","0","-9999","C10 H17 O5 N1","10","17","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"56","231.087658","231.087399538","231.087411781","746355.1","-9999","812536.8","11.29","-1","-0.052980374","0.999490818","0","0.599694491","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"61","239.129185","239.128929814","239.128882671","1511434.9","-9999","810811.5","24.71","-1","0.197145329","0.992972573","0","0.595783544","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"63","241.14482","241.144565635","241.144532735","1807055.5","-9999","742378.6","29.83","-1","0.136431985","0.996628268","0","0.597976961","3","0.307692308","1.692307692","O4","de-protonated","0","-9999","C13 H22 O4","13","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"64","242.176464","242.176210055","242.176167217","1992436.8","-9999","748206.1","33.09","-1","0.176890059","0.994338541","0","0.596603124","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"66","245.049216","245.048963225","245.048918271","1696828.3","-9999","680786.9","27.78","-1","0.183450312","0.993912129","0","0.596347278","4","0.5","1.4","S1 O5","de-protonated","0","-9999","C10 H14 O5 S1","10","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"67","245.139739","245.139486262","245.139447355","918282.4","-9999","863426.8","14.11","-1","0.158716758","0.995439555","0","0.597263733","2","0.416666667","1.833333333","O5","de-protonated","0","-9999","C12 H22 O5","12","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"69","249.022975","249.022723844","249.022703523","627683","-9999","662801.1","8.97","-1","0.081605617","0.998792376","0","0.59927542600000006","8","0.333333333","0.833333333","S1 O4","de-protonated","0","-9999","C12 H10 O4 S1","12","10","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
