"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","18O","33S","34S"
"85","262.976552","262.976604847","262.976815958","716181.8","-9999","781986.8","10.32","-1","-0.80277352","0.889644123","0","0.533786474","10","0.5","0.4","N2 S1 O5","de-protonated","0","-9999","C10 H4 O5 N2 S1","10","4","5","2","-9999","1","-9999","-9999","-9999","-9999"
"86","263.979297","263.979351378","263.97932264","576140.9","-9999","865568","7.9","-1","0.10886785","0.665234495","0.911626484","0.763791291","9","0.083333333","0.75","13C1 S2 P1 O1","de-protonated","1","84","C11 H9 O1 P1 S2 13C1","11","9","1","-9999","1","2","1","-9999","-9999","-9999"
"86","263.979297","263.979351378","263.979458985","576140.9","-9999","865568","7.9","-1","-0.407633075","0.970299618","0","0.582179771","9","0.272727273","0.636363636","N1 S2 O3","de-protonated","0","-9999","C11 H7 O3 N1 S2","11","7","3","1","-9999","2","-9999","-9999","-9999","-9999"
"88","265.035413","265.035468992","265.035376207","547591.4","-9999","861590.2","7.38","-1","0.350083853","0.978007328","0","0.586804397","8","0.583333333","0.833333333","O7","de-protonated","0","-9999","C12 H10 O7","12","10","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"88","265.035413","265.035468992","265.035214016","547591.4","-9999","861590.2","7.38","-1","0.962045503","0.84540753","0","0.507244518","3","0.142857143","2.142857143","N4 S2 P1 O1","de-protonated","0","-9999","C7 H15 O1 N4 P1 S2","7","15","1","4","1","2","-9999","-9999","-9999","-9999"
"89","265.057805","265.057861026","265.057842986","735626","-9999","811470.8","10.6","-1","0.068061473","0.999159817","0","0.59949589","8","0.5","1","N4 O5","de-protonated","0","-9999","C10 H10 O5 N4","10","10","5","4","-9999","-9999","-9999","-9999","-9999","-9999"
"90","265.147854","265.147910163","265.147904038","4451348.5","-9999","702876.6","74.3","-1","0.023100229","0.49995159","0.885121231","0.654019446","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999"
"93","267.050943","267.05100207","267.051026271","566633.4","-9999","713255.1","7.7","-1","-0.090624433","0.99851091","0","0.599106546","7","0.583333333","1","O7","de-protonated","0","-9999","C12 H12 O7","12","12","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"93","267.050943","267.05100207","267.05086408","566633.4","-9999","713255.1","7.7","-1","0.516717977","0.95270846","0","0.571625076","2","0.142857143","2.428571429","N4 S2 P1 O1","de-protonated","0","-9999","C7 H17 O1 N4 P1 S2","7","17","1","4","1","2","-9999","-9999","-9999","-9999"
"95","267.087398","267.087457126","267.087411781","781997.4","-9999","821795.5","11.39","-1","0.169775816","0.994783607","0","0.596870164","6","0.461538462","1.230769231","O6","de-protonated","0","-9999","C13 H16 O6","13","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"97","267.123706","267.123765181","267.12379729","1704945.4","-9999","753107.8","27.22","-1","-0.120202357","0.997381753","0","0.598429052","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"100","268.982902","268.982964021","268.983161185","1217976.8","-9999","702369.4","18.78","-1","-0.732998698","0.907111379","0","0.544266827","12","0.142857143","0.5","S1 P1 O2","de-protonated","0","-9999","C14 H7 O2 P1 S1","14","7","2","-9999","1","1","-9999","-9999","-9999","-9999"
"101","269.030252","269.030314093","269.030290827","575037.7","-9999","747497.4","7.81","-1","0.086483663","0.998643789","0","0.599186273","7","0.727272727","0.909090909","O8","de-protonated","0","-9999","C11 H10 O8","11","10","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"101","269.030252","269.030314093","269.030128635","575037.7","-9999","747497.4","7.81","-1","0.689357939","0.91738594","0","0.550431564","2","0.333333333","2.5","N4 S2 P1 O2","de-protonated","0","-9999","C6 H15 O2 N4 P1 S2","6","15","2","4","1","2","-9999","-9999","-9999","-9999"
"102","269.066634","269.066696149","269.066676336","577345.5","-9999","963370.8","7.84","-1","0.073635818","0.999016627","0","0.599409976","6","0.583333333","1.166666667","O7","de-protonated","0","-9999","C12 H14 O7","12","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"103","269.103012","269.103074204","269.103061845","783941.3","-9999","834902.1","11.37","-1","0.04592723","0.999617342","0","0.599770405","5","0.461538462","1.384615385","O6","de-protonated","0","-9999","C13 H18 O6","13","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"104","269.129235","269.129297244","269.129551376","699848.1","-9999","923729.9","9.93","-1","-0.944271514","0.850621106","0","0.510372663","9","0.125","1.125","N2 O2","de-protonated","0","-9999","C16 H18 O2 N2","16","18","2","2","-9999","-9999","-9999","-9999","-9999","-9999"
"106","269.131127","269.131189247","269.131205146","7797704","-9999","718538.4","131.07","-1","-0.05907438","0.999014689","0.983589505","0.992844615","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999"
"108","269.139377","269.13943926","269.139447355","7689161","-9999","715215.2","129.22","-1","-0.030076038","0.999893903","0.991829193","0.996668019","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"109","270.134473","270.13453678","270.134559981","1353648.1","-9999","723327.3","21.09","-1","-0.085888031","0.998662393","0.983589505","0.992633238","4","0.214285714","1.642857143","13C1 P1 O3","de-protonated","1","106","C13 H23 O3 P1 13C1","13","23","3","-9999","1","-9999","1","-9999","-9999","-9999"
"109","270.134473","270.13453678","270.134696327","1353648.1","-9999","723327.3","21.09","-1","-0.590619967","0.938666434","0","0.56319986","4","0.384615385","1.615384615","N1 O5","de-protonated","0","-9999","C13 H21 O5 N1","13","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999"
"110","270.142734","270.142797792","270.14280219","1081777","-9999","742043.1","16.45","-1","-0.016277308","0.999951926","0.991829193","0.996702833","4","0.357142857","1.571428571","13C1 O5","de-protonated","1","108","C13 H22 O5 13C1","13","22","5","-9999","-9999","-9999","1","-9999","-9999","-9999"
"113","271.064039","271.0641042","271.064188213","908558.4","-9999","991068","13.49","-1","-0.309939256","0.982720645","0","0.589632387","10","0.142857143","0.928571429","N2 P1 O2","de-protonated","0","-9999","C14 H13 O2 N2 P1","14","13","2","2","1","-9999","-9999","-9999","-9999","-9999"
"114","271.064524","271.0645892","271.064568336","1802894.4","-9999","631056.6","28.76","-1","0.076973498","0.998925509","0","0.599355305","5","0.416666667","1.333333333","S1 O5","de-protonated","0","-9999","C12 H16 O5 S1","12","16","5","-9999","-9999","1","-9999","-9999","-9999","-9999"
"115","271.118645","271.118710283","271.11871191","803155.9","-9999","555445.5","11.69","-1","-0.005999726","0.999993468","0","0.599996081","4","0.461538462","1.538461538","O6","de-protonated","0","-9999","C13 H20 O6","13","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"116","271.15496","271.155025339","271.155097419","655351.5","-9999","573607.5","9.17","-1","-0.265827644","0.9872599","0","0.59235594","3","0.357142857","1.714285714","O5","de-protonated","0","-9999","C14 H24 O5","14","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"119","273.097929","273.097997306","273.097976465","948438.1","-9999","851977.2","14.1","-1","0.076314724","0.998943812","0","0.599366287","4","0.583333333","1.5","O7","de-protonated","0","-9999","C12 H18 O7","12","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"121","273.134307","273.134375362","273.134361974","1931097.6","-9999","679078.9","30.8","-1","0.049014741","0.999564175","0","0.599738505","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"122","275.095817","275.095888358","275.095868465","891090.1","-9999","630811.5","13.13","-1","0.072313834","0.999051602","0","0.599430961","3","0.416666667","1.666666667","S1 O5","de-protonated","0","-9999","C12 H20 O5 S1","12","20","5","-9999","-9999","1","-9999","-9999","-9999","-9999"
"123","275.113548","275.113619385","275.113626529","887059.8","-9999","774679.8","13.06","-1","-0.025968983","0.999877641","0","0.599926584","3","0.583333333","1.666666667","O7","de-protonated","0","-9999","C12 H20 O7","12","20","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"125","277.059603","277.059677357","277.059496756","4327619.5","-9999","733619.3","71.5","-1","0.651850639","0.925797986","0","0.555478791","4","0.666666667","1.666666667","N2 P1 O6","de-protonated","0","-9999","C9 H15 O6 N2 P1","9","15","6","2","1","-9999","-9999","-9999","-9999","-9999"
"126","277.071691","277.071765376","277.071761716","614980.6","-9999","937197.1","8.43","-1","0.013207348","0.99996835","0","0.59998101","8","0.428571429","1","O6","de-protonated","0","-9999","C14 H14 O6","14","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"127","277.111426","277.11150043599997","277.111518529","572872.1","-9999","767299.9","7.72","-1","-0.065289946","0.999226824","0","0.599536094","2","0.416666667","1.833333333","S1 O5","de-protonated","0","-9999","C12 H22 O5 S1","12","22","5","-9999","-9999","1","-9999","-9999","-9999","-9999"
"128","277.129179","277.129253464","277.129276594","543369.7","-9999","745943.7","7.22","-1","-0.083463647","0.998736794","0","0.599242077","2","0.583333333","1.833333333","O7","de-protonated","0","-9999","C12 H22 O7","12","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"129","277.144487","277.144561487","277.144532735","974667.1","-9999","747467.3","14.54","-1","0.103743238","0.998049035","0","0.598829421","6","0.25","1.375","O4","de-protonated","0","-9999","C16 H22 O4","16","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"131","279.087335","279.087412454","279.087411781","713907.6","-9999","767744.7","10.06","-1","0.002413594","0.999998943","0","0.599999366","7","0.428571429","1.142857143","O6","de-protonated","0","-9999","C14 H16 O6","14","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"132","279.16007","279.160147565","279.160182799","632313.8","-9999","842985.9","8.68","-1","-0.126214279","0.997113688","0","0.598268213","5","0.25","1.5","O4","de-protonated","0","-9999","C16 H24 O4","16","24","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"133","279.16342","279.163497571","279.163554103","607226.1","-9999","819603.7","8.26","-1","-0.202505677","0.992586668","0","0.595552001","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999"
"135","280.118965","280.11904403","280.119046262","3736010.5","-9999","693570.5","61.15","-1","-0.007968904","0.499994239","0.86849267","0.647393611","6","0.357142857","1.357142857","N1 O5","de-protonated","0","-9999","C14 H19 O5 N1","14","19","5","1","-9999","-9999","-9999","-9999","-9999","-9999"
"136","281.052617","281.052697456","281.052757605","662935.8","-9999","673813.4","9.2","-1","-0.214013123","0.991723795","0","0.595034277","8","0.6","1","N4 O6","de-protonated","0","-9999","C10 H10 O6 N4","10","10","6","4","-9999","-9999","-9999","-9999","-9999","-9999"
"137","281.066569","281.066649477","281.066676336","705944.9","-9999","599041.2","9.93","-1","-0.095558956","0.998344471","0","0.599006682","7","0.538461538","1.076923077","O7","de-protonated","0","-9999","C13 H14 O7","13","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"137","281.066569","281.066649477","281.066514145","705944.9","-9999","599041.2","9.93","-1","0.481497742","0.958805464","0","0.575283279","2","0.125","2.375","N4 S2 P1 O1","de-protonated","0","-9999","C8 H19 O1 N4 P1 S2","8","19","1","4","1","2","-9999","-9999","-9999","-9999"
"138","281.139311","281.139391589","281.139447355","649950.9","-9999","686572.2","8.98","-1","-0.198357196","0.99288622","0","0.595731732","5","0.333333333","1.466666667","O5","de-protonated","0","-9999","C15 H22 O5","15","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"139","281.175774","281.175854644","281.175832864","588193.9","-9999","784886.2","7.93","-1","0.077461532","0.998911848","0","0.599347109","4","0.25","1.625","O4","de-protonated","0","-9999","C16 H26 O4","16","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"140","283.082294","283.082377556","283.0823264","762363.3","-9999","655967.4","10.82","-1","0.18071035","0.994092091","0","0.596455254","6","0.538461538","1.230769231","O7","de-protonated","0","-9999","C13 H16 O7","13","16","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"141","283.110323","283.110406599","283.110469701","806013.5","-9999","679239.8","11.56","-1","-0.222888763","0.991026245","0","0.594615747","5","0.285714286","1.5","P1 O4","de-protonated","0","-9999","C14 H21 O4 P1","14","21","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"142","283.118648","283.118731612","283.11871191","903422.1","-9999","617749.5","13.2","-1","0.069589477","0.999121685","0","0.59947301099999994","5","0.428571429","1.428571429","O6","de-protonated","0","-9999","C14 H20 O6","14","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"143","283.191378","283.191461723","283.191482928","676739.9","-9999","715711.2","9.38","-1","-0.074880534","0.998983117","0","0.59938987","3","0.25","1.75","O4","de-protonated","0","-9999","C16 H28 O4","16","28","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"144","285.061396","285.061482579","285.061590955","550165.3","-9999","787292.9","7.25","-1","-0.380185688","0.974114132","0","0.584468479","6","0.666666667","1.166666667","O8","de-protonated","0","-9999","C12 H14 O8","12","14","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"145","285.08012","285.080206608","285.0802184","1515862.8","-9999","716728.6","23.5","-1","-0.041365017","0.999689578","0","0.599813747","5","0.384615385","1.384615385","S1 O5","de-protonated","0","-9999","C13 H18 O5 S1","13","18","5","-9999","-9999","1","-9999","-9999","-9999","-9999"
"146","285.09789","285.097976635","285.097976465","905048.1","-9999","816624","13.22","-1","5.96474e-4","0.999999935","0","0.599999961","5","0.538461538","1.384615385","O7","de-protonated","0","-9999","C13 H18 O7","13","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"148","285.12603","285.126116678","285.126119766","22335834","-9999","678951","373.73","-1","-0.010829683","0.999819263","0.992081878","0.996724309","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"149","285.134275","285.13436169","285.134361974","2636890.8","-9999","700680.3","42.35","-1","-9.95047e-4","0.99999982","0","0.599999892","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"150","285.207019","285.207105802","285.207132993","1121504.4","-9999","769377.5","16.86","-1","-0.095338827","0.998352083","0","0.59901125","2","0.25","1.875","O4","de-protonated","0","-9999","C16 H30 O4","16","30","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"151","286.129374","286.12946221","286.129474601","3618726.3","-9999","694005.7","58.87","-1","-0.043303455","0.999659807","0.992081878","0.996628636","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","148","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999","-9999","-9999"
"151","286.129374","286.12946221","286.129610946","3618726.3","-9999","694005.7","58.87","-1","-0.519820421","0.476076357","0.876728111","0.636337059","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999","-9999","-9999"
