"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"32","171.066432","171.06626336","171.066282413","1880535.5","-9999","941615.6","33.15","-1","-0.111375738","0.997751741","0","0.598651045","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"34","179.035126","179.034962376","179.034982284","801437.3","-9999","949958.9","12.98","-1","-0.111193815","0.997759071","0","0.598655443","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"38","189.077039","189.076881697","189.076847097","505057.7","-9999","991718.5","7.42","-1","0.182997801","0.993942035","0","0.596365221","2","0.625","1.75","O5","de-protonated","0","-9999","C8 H14 O5","8","14","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"39","190.957683","190.957526881","190.95734036","833034.6","-9999","1100825.5","13.5","-1","0.97676944","0.841039798","0","0.504623879","4","0.8","1","S1 P1 O4","de-protonated","0","-9999","C5 H5 O4 P1 S1","5","5","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"42","199.061364","199.061212982","199.061197032","1018555.1","-9999","830393.9","16.82","-1","0.080126298","0.998835737","0","0.599301442","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"45","209.154852","209.154707336","209.154703496","517161.4","-9999","948211.3","7.45","-1","0.018360056","0.999938837","0","0.599963302","3","0.153846154","1.692307692","O2","de-protonated","0","-9999","C13 H22 O2","13","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"50","215.092688","215.092547074","215.092497161","610613.4","-9999","1033960.2","9.09","-1","0.232051372","0.990276958","0","0.594166175","3","0.5","1.6","O5","de-protonated","0","-9999","C10 H16 O5","10","16","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"51","216.087935","216.0877947","216.087746133","693210.8","-9999","925605.6","10.58","-1","0.224754979","0.990876034","0","0.59452562","3","0.555555556","1.666666667","N1 O5","de-protonated","0","-9999","C9 H15 O5 N1","9","15","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"54","219.087541","219.087402588","219.087411781","929368.3","-9999","687529.3","14.78","-1","-0.041957601","0.999680621","0","0.599808373","2","0.666666667","1.777777778","O6","de-protonated","0","-9999","C9 H16 O6","9","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"55","221.154899","221.15476189","221.154703496","679678.6","-9999","1087834.6","10.27","-1","0.264040857","0.987429515","0","0.592457709","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"57","227.129003","227.12886965","227.128882671","523602","-9999","948172.4","7.39","-1","-0.057325274","0.999403903","0","0.599642342","3","0.333333333","1.666666667","O4","de-protonated","0","-9999","C12 H20 O4","12","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"58","228.124324","228.124191277","228.124131643","1120584.9","-9999","943798.9","18.04","-1","0.261410787","0.987677151","0","0.592606291","3","0.363636364","1.727272727","N1 O4","de-protonated","0","-9999","C11 H19 O4 N1","11","19","4","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"60","230.103605","230.103473523","230.103396198","1217719.1","-9999","542922.8","19.77","-1","0.336044218","0.979718275","0","0.587830965","3","0.5","1.7","N1 O5","de-protonated","0","-9999","C10 H17 O5 N1","10","17","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"61","231.087589","231.087458142","231.087411781","1088910.4","-9999","793443.7","17.41","-1","0.200622801","0.992723383","0","0.59563403","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"63","239.128792","239.128666204","239.128882671","567851.4","-9999","1234949.1","8.05","-1","-0.905229849","0.861839253","0","0.517103552","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"64","239.129086","239.128960204","239.128882671","853803.5","-9999","873728.9","13.11","-1","0.32423345","0.981105565","0","0.588663339","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"66","241.046818","241.046693411","241.046609596","2543955.3","-9999","630289.1","42.89","-1","0.347713067","0.978300946","0","0.586980568","6","0.666666667","1.111111111","N2 O6","de-protonated","0","-9999","C9 H10 O6 N2","9","10","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"67","241.07193","241.071805427","241.071761716","513527.2","-9999","963525.7","7.06","-1","0.181318637","0.994052369","0","0.596431422","5","0.545454545","1.272727273","O6","de-protonated","0","-9999","C11 H14 O6","11","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"68","241.108361","241.10823645","241.108147226","742300.8","-9999","594188.8","11.1","-1","0.370059606","0.975457849","0","0.58527471","4","0.416666667","1.5","O5","de-protonated","0","-9999","C12 H18 O5","12","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"69","241.144739","241.144614473","241.144532735","1055522.4","-9999","687675.4","16.62","-1","0.338958276","0.979368667","0","0.5876212","3","0.307692308","1.692307692","O4","de-protonated","0","-9999","C13 H22 O4","13","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"70","242.140029","242.139905099","242.139781707","674587.1","-9999","726350.5","9.9","-1","0.509590985","0.95397374","0","0.572384244","3","0.333333333","1.75","N1 O4","de-protonated","0","-9999","C12 H21 O4 N1","12","21","4","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"72","242.176375","242.176251122","242.176167217","1023488.7","-9999","718403.2","16.06","-1","0.346465881","0.978454642","0","0.587072785","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"74","243.03351","243.033386662","243.033268207","739203.8","-9999","862176","11","-1","0.487403264","0.957810525","0","0.574686315","5","0.5","1.2","S1 O5","de-protonated","0","-9999","C10 H12 O5 S1","10","12","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"75","243.087576","243.087452696","243.087411781","639116","-9999","872365.5","9.24","-1","0.168314563","0.994872786","0","0.596923671","4","0.545454545","1.454545455","O6","de-protonated","0","-9999","C11 H16 O6","11","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"76","243.124028","243.123904719","243.12379729","680689.5","-9999","536230.3","9.97","-1","0.441868499","0.965192755","0","0.579115653","3","0.416666667","1.666666667","O5","de-protonated","0","-9999","C12 H20 O5","12","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"78","245.049118","245.048995931","245.048918271","1314229.6","-9999","799779.4","21.11","-1","0.316914406","0.981941297","0","0.589164778","4","0.5","1.4","S1 O5","de-protonated","0","-9999","C10 H14 O5 S1","10","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"79","245.103232","245.103109965","245.103061845","524349.8","-9999","828634.5","7.22","-1","0.196323561","0.993030832","0","0.595818499","3","0.545454545","1.636363636","O6","de-protonated","0","-9999","C11 H18 O6","11","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"80","245.103423","245.103300965","245.103061845","528061.8","-9999","1245431.9","7.28","-1","0.975588083","0.841391846","0","0.504835108","3","0.545454545","1.636363636","O6","de-protonated","0","-9999","C11 H18 O6","11","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"81","245.139639","245.139516988","245.139447355","584995.3","-9999","729538.7","8.28","-1","0.28405495","0.985466063","0","0.591279638","2","0.416666667","1.833333333","O5","de-protonated","0","-9999","C12 H22 O5","12","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"82","249.149812","249.149692512","249.149618115","1143831.5","-9999","627143.2","18.04","-1","0.298601846","0.983951649","0","0.590370989","5","0.2","1.466666667","O3","de-protonated","0","-9999","C15 H22 O3","15","22","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"83","251.056261","251.056142712","251.056111652","541291.7","-9999","703682.1","7.44","-1","0.123718146","0.997226567","0","0.59833594","7","0.5","1","O6","de-protonated","0","-9999","C12 H12 O6","12","12","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"84","251.096055","251.095936737","251.095868465","3305009.3","-9999","591195.6","55.71","-1","0.271898445","0.986675293","0","0.592005176","1","0.5","2","S1 O5","de-protonated","0","-9999","C10 H20 O5 S1","10","20","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"85","251.129063","251.128944758","251.128882671","1003574.1","-9999","818504.5","15.52","-1","0.247232908","0.988970388","0","0.593382233","5","0.285714286","1.428571429","O4","de-protonated","0","-9999","C14 H20 O4","14","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"88","253.144754","253.144637027","253.144532735","4601684","-9999","559436.3","78.34","-1","0.411984803","0.984719931","0.975993854","0.9812295","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"89","254.148013","254.147896658","254.14788757","554271.3","-9999","764308.7","7.63","-1","0.035759344","0.999768003","0.975993854","0.990258343","4","0.285714286","1.571428571","13C1 O4","de-protonated","1","88","C13 H22 O4 13C1","13","22","4","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"94","255.062477","255.062361234","255.062259661","17035100","-9999","644550.7","294.35","-1","0.39822892","0.964867159","0.993743272","0.976417604","6","0.6","1.2","N2 O6","de-protonated","0","-9999","C10 H12 O6 N2","10","12","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"95","255.063232","255.063116234","255.063129041","1272221","-9999","691201.5","20.12","-1","-0.050208067","0.9995427","0","0.59972562","5","0.090909091","1.454545455","N2 S2 O1","de-protonated","0","-9999","C11 H16 O1 N2 S2","11","16","1","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"96","255.124011","255.123895273","255.12379729","1231077.4","-9999","557636.7","19.41","-1","0.384058616","0.973591112","0","0.584154667","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"97","256.065854","256.065738865","256.065614496","1712484.9","-9999","647256.7","27.78","-1","0.485694667","0.958099523","0.993743272","0.972357023","6","0.6","1.2","13C1 N2 O6","de-protonated","1","94","C9 H12 O6 N2 13C1","9","12","6","2","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"100","257.049113","257.048998484","257.048918271","1095144","-9999","688987.5","17.04","-1","0.312054552","0.982486065","0","0.589491639","5","0.454545455","1.272727273","S1 O5","de-protonated","0","-9999","C11 H14 O5 S1","11","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"101","257.103366","257.103251519","257.103061845","667055.2","-9999","781042.3","9.59","-1","0.737732739","0.905966115","0","0.543579669","4","0.5","1.5","O6","de-protonated","0","-9999","C12 H18 O6","12","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"102","257.139635","257.139520541","257.139447355","2246772","-9999","694933.7","36.91","-1","0.284619212","0.985408688","0","0.591245213","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"104","259.118885","259.118771787","259.11871191","901429.3","-9999","657434.3","13.6","-1","0.231081785","0.990357648","0","0.594214589","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"105","259.130196","259.130082794","259.129945299","1003510.7","-9999","843855","15.37","-1","0.530604228","0.950197694","0","0.570118617","3","0.454545455","1.818181818","N2 O5","de-protonated","0","-9999","C11 H20 O5 N2","11","20","5","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"107","261.137694","261.137582058","261.137353155","900274.4","-9999","539963.6","13.52","-1","0.87656228","0.869864199","0","0.52191852","2","0.272727273","2.090909091","N2 P1 O3","de-protonated","0","-9999","C11 H23 O3 N2 P1","11","23","3","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"110","262.976201","262.976090215","262.975967805","7965009.5","-9999","549476.6","135.33","-1","0.465483129","0.320482502","0.820161645","0.520354159","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"111","262.976791","262.976680216","262.976815958","796081.4","-9999","1113089.5","11.72","-1","-0.516174484","0.952805508","0","0.571683305","10","0.5","0.4","N2 S1 O5","de-protonated","0","-9999","C10 H4 O5 N2 S1","10","4","5","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"113","265.058032","265.057922526","265.057842986","1096901.3","-9999","549512.3","16.82","-1","0.300086712","0.983792947","0","0.590275768","8","0.5","1","N4 O5","de-protonated","0","-9999","C10 H10 O5 N4","10","10","5","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"114","265.148084","265.147974583","265.147904038","4623439.5","-9999","642513.1","77.35","-1","0.266056158","0.493619064","0.885121231","0.650219931","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"120","267.087617","267.087508803","267.087411781","702634.8","-9999","756116.1","10.05","-1","0.363261932","0.97634055","0","0.58580433","6","0.461538462","1.230769231","O6","de-protonated","0","-9999","C13 H16 O6","13","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"121","267.123976","267.123867826","267.12379729","1110062.9","-9999","766183.3","17.04","-1","0.26405819","0.987427875","0","0.592456725","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"124","268.983184","268.983076997","268.983161185","1637882.5","-9999","553391.9","25.98","-1","-0.312988217","0.982382036","0","0.589429221","12","0.142857143","0.5","S1 P1 O2","de-protonated","0","-9999","C14 H7 O2 P1 S1","14","7","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"125","269.129533","269.129426089","269.129551376","737866.2","-9999","666259.4","10.6","-1","-0.465526754","0.961440421","0","0.576864252","9","0.125","1.125","N2 O2","de-protonated","0","-9999","C16 H18 O2 N2","16","18","2","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"126","269.131418","269.13131109","269.131205146","8953866","-9999","532542.7","150.95","-1","0.393651491","0.982946361","0.991097539","0.986206833","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"128","269.139632","269.139525095","269.139447355","4877067.5","-9999","567426.9","81.31","-1","0.288848705","0.989802415","0.96784034","0.981017585","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"130","270.134717","270.134610722","270.134559981","1251189.5","-9999","488353.8","19.37","-1","0.187833747","0.993618663","0.991097539","0.992610214","4","0.214285714","1.642857143","13C1 P1 O3","de-protonated","1","126","C13 H23 O3 P1 13C1","13","23","3","-9999","1","-9999","1","-9999","-9999","-9999","-9999","-9999"
"130","270.134717","270.134610722","270.134696327","1251189.5","-9999","488353.8","19.37","-1","-0.316898327","0.981943112","0","0.589165867","4","0.384615385","1.615384615","N1 O5","de-protonated","0","-9999","C13 H21 O5 N1","13","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"131","270.142955","270.142848727","270.14280219","954422.4","-9999","609131","14.3","-1","0.172268451","0.994629724","0.96784034","0.983913971","4","0.357142857","1.571428571","13C1 O5","de-protonated","1","128","C13 H22 O5 13C1","13","22","5","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
