"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","18O","34S"
"64","228.12444","228.124332645","228.124131643","524098.3","-9999","1437132.6","7.31","-1","0.881111232","0.868603127","0","0.521161876","3","0.363636364","1.727272727","N1 O4","de-protonated","0","-9999","C11 H19 O4 N1","11","19","4","1","-9999","-9999","-9999","-9999","-9999"
"74","231.087515","231.087408907","231.087411781","2329133.5","-9999","669757.8","39.18","-1","-0.012437767","0.999971931","0","0.599983158","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999","-9999"
"79","233.031676","233.031570734","233.031628237","537330.9","-9999","987251.8","7.51","-1","-0.246760767","0.989012242","0","0.593407345","9","0.444444444","0.666666667","N4 O4","de-protonated","0","-9999","C9 H6 O4 N4","9","6","4","4","-9999","-9999","-9999","-9999","-9999"
"80","235.028271","235.028166584","235.028182826","682115","-9999","1063626.7","10.02","-1","-0.069108818","0.999133771","0","0.599480263","3","0.75","1.5","S1 O6","de-protonated","0","-9999","C8 H12 O6 S1","8","12","6","-9999","-9999","1","-9999","-9999","-9999"
"83","236.106019","236.105915042","236.105718673","2121336.8","-9999","684031.4","35.36","-1","0.831699532","0.882044799","0","0.52922688","1","0.444444444","2.222222222","N1 P1 O4","de-protonated","0","-9999","C9 H20 O4 N1 P1","9","20","4","1","1","-9999","-9999","-9999","-9999"
"95","241.045634","241.045532145","241.045761443","1628090","-9999","864810.4","26.45","-1","-0.951264941","0.848577534","0","0.50914652","5","0.181818182","1.363636364","S1 P1 O2","de-protonated","0","-9999","C11 H15 O2 P1 S1","11","15","2","-9999","1","1","-9999","-9999","-9999"
"96","241.046082","241.045980145","241.045761443","992954.1","-9999","850573","15.36","-1","0.907304105","0.861251519","0","0.516750912","5","0.181818182","1.363636364","S1 P1 O2","de-protonated","0","-9999","C11 H15 O2 P1 S1","11","15","2","-9999","1","1","-9999","-9999","-9999"
"97","241.046654","241.046552145","241.046609596","3281722.3","-9999","775749.1","55.35","-1","-0.238340286","0.989745548","0","0.593847329","6","0.666666667","1.111111111","N2 O6","de-protonated","0","-9999","C9 H10 O6 N2","9","10","6","2","-9999","-9999","-9999","-9999","-9999"
"110","244.973573","244.973472816","244.973645329","581386.1","-9999","714796.9","8.12","-1","-0.704208713","0.913947452","0","0.548368471","10","0.166666667","0.5","S2 O2","de-protonated","0","-9999","C12 H6 O2 S2","12","6","2","-9999","-9999","2","-9999","-9999","-9999"
"117","248.080693","248.080594139","248.080566553","538088.4","-9999","806825.6","7.33","-1","0.111195544","0.997759002","0","0.598655401","3","0.5","2","N3 P1 O4","de-protonated","0","-9999","C8 H16 O4 N3 P1","8","16","4","3","1","-9999","-9999","-9999","-9999"
"125","251.095948","251.095850422","251.095868465","950189","-9999","764540.7","14.4","-1","-0.071854806","0.999063599","0","0.599438159","1","0.5","2","S1 O5","de-protonated","0","-9999","C10 H20 O5 S1","10","20","5","-9999","-9999","1","-9999","-9999","-9999"
"136","253.144611","253.144514294","253.144532735","8072431","-9999","685217","137.31","-1","-0.072847835","0.995756988","0.99185882","0.99419772","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999"
"140","254.080719","254.080622692","254.080767228","614687.6","-9999","563130.8","8.57","-1","-0.56885678","0.942974122","0","0.565784473","0","0.111111111","2.444444444","N1 S2 P1 O1","de-protonated","0","-9999","C9 H22 O1 N1 P1 S2","9","22","1","1","1","2","-9999","-9999","-9999"
"144","254.147932","254.147835721","254.14788757","1136009.9","-9999","745950","17.52","-1","-0.204011499","0.992476425","0.99185882","0.992229383","4","0.285714286","1.571428571","13C1 O4","de-protonated","1","136","C13 H22 O4 13C1","13","22","4","-9999","-9999","-9999","1","-9999","-9999"
"151","255.061694","255.06159811","255.061411508","9821718","-9999","761657.8","166.75","-1","0.731597701","0.932168538","0.997444003","0.958278724","5","0.166666667","1.416666667","S1 P1 O2","de-protonated","0","-9999","C12 H17 O2 P1 S1","12","17","2","-9999","1","1","-9999","-9999","-9999"
"152","255.06235","255.06225411","255.062259661","27817494","-9999","684043.2","475.92","-1","-0.021761544","0.998632671","0.995617867","0.997426749","6","0.6","1.2","N2 O6","de-protonated","0","-9999","C10 H12 O6 N2","10","12","6","2","-9999","-9999","-9999","-9999","-9999"
"154","255.063926","255.063830111","255.063913431","6532630","-9999","596644.3","110.24","-1","-0.326663841","0.490411994","0.920364685","0.662393071","1","0.875","2.125","P1 O7","de-protonated","0","-9999","C8 H17 O7 P1","8","17","7","-9999","1","-9999","-9999","-9999","-9999"
"156","255.123864","255.123768136","255.12379729","622879","-9999","813720.2","8.7","-1","-0.114273065","0.997633387","0","0.598580032","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999","-9999"
"158","255.15186","255.151764148","255.151940591","644387.3","-9999","877000.6","9.07","-1","-0.691520209","0.916889058","0","0.550133435","3","0.142857143","1.785714286","P1 O2","de-protonated","0","-9999","C14 H25 O2 P1","14","25","2","-9999","1","-9999","-9999","-9999","-9999"
"161","256.059986","256.059890535","256.060031783","848540.3","-9999","517489.8","12.58","-1","-0.551621849","0.946284121","0","0.567770473","0","0.25","2.5","N1 S2 P1 O2","de-protonated","0","-9999","C8 H20 O2 N1 P1 S2","8","20","2","1","1","2","-9999","-9999","-9999"
"163","256.064513","256.064417537","256.064522566","1573421","-9999","833234.5","25.03","-1","-0.410166276","0.969934953","0","0.581960972","10","0.076923077","0.923076923","N3 P1 O1","de-protonated","0","-9999","C13 H12 O1 N3 P1","13","12","1","3","1","-9999","-9999","-9999","-9999"
"164","256.064988","256.064892537","256.064766343","1242797","-9999","809303.8","19.35","-1","0.492821689","0.956887905","0.997444003","0.973110344","5","0.166666667","1.416666667","13C1 S1 P1 O2","de-protonated","1","151","C11 H17 O2 P1 S1 13C1","11","17","2","-9999","1","1","1","-9999","-9999"
"164","256.064988","256.064892537","256.064902688","1242797","-9999","809303.8","19.35","-1","-0.039643658","0.999714872","0","0.599828923","5","0.363636364","1.363636364","N1 S1 O4","de-protonated","0","-9999","C11 H15 O4 N1 S1","11","15","4","1","-9999","1","-9999","-9999","-9999"
"165","256.065679","256.065583537","256.065614496","2859693.3","-9999","656298.1","47.13","-1","-0.120901064","0.997351266","0.995617867","0.996657907","6","0.6","1.2","13C1 N2 O6","de-protonated","1","152","C9 H12 O6 N2 13C1","9","12","6","2","-9999","-9999","1","-9999","-9999"
"167","257.02037","257.020274943","257.020394848","777851.5","-9999","846558.8","11.36","-1","-0.466516567","0.961279494","0","0.576767696","11","0.416666667","0.5","N2 O5","de-protonated","0","-9999","C12 H6 O5 N2","12","6","5","2","-9999","-9999","-9999","-9999","-9999"
"168","257.020586","257.020490944","257.020394848","704635.5","-9999","1008234.1","10.1","-1","0.373884025","0.9749544","0","0.58497264","11","0.416666667","0.5","N2 O5","de-protonated","0","-9999","C12 H6 O5 N2","12","6","5","2","-9999","-9999","-9999","-9999","-9999"
"170","257.042238","257.042142953","257.042393596","1002686.7","-9999","661352","15.22","-1","-0.975103335","0.841536222","0","0.504921733","5","0.2","1.4","N2 S2 O2","de-protonated","0","-9999","C10 H14 O2 N2 S2","10","14","2","2","-9999","2","-9999","-9999","-9999"
"173","257.069686","257.069590964","257.069667517","965442.8","-9999","823322.5","14.58","-1","-0.297787772","0.984038333","0","0.590423","5","0.4","1.5","N2 P1 O4","de-protonated","0","-9999","C10 H15 O4 N2 P1","10","15","4","2","1","-9999","-9999","-9999","-9999"
"181","258.099024","258.098929403","258.099180197","697049.9","-9999","566592.8","9.91","-1","-0.9716991","0.842548802","0","0.505529281","3","0.083333333","1.75","N1 S2 O1","de-protonated","0","-9999","C12 H21 O1 N1 S2","12","21","1","1","-9999","2","-9999","-9999","-9999"
"185","259.083039","259.082944821","259.08319578","528552.3","-9999","831210.7","7.03","-1","-0.968641973","0.84345615","0","0.50607369","3","0.166666667","1.666666667","S2 O2","de-protonated","0","-9999","C12 H20 O2 S2","12","20","2","-9999","-9999","2","-9999","-9999","-9999"
"186","259.118775","259.118680837","259.11871191","532461.4","-9999","1127839.3","7.1","-1","-0.119918506","0.997394088","0","0.598436453","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999","-9999"
"193","261.098328","261.098234679","261.097976465","647045.1","-9999","1285156.1","8.99","-1","0.988955393","0.837392182","0","0.502435309","3","0.636363636","1.636363636","O7","de-protonated","0","-9999","C11 H18 O7","11","18","7","-9999","-9999","-9999","-9999","-9999","-9999"
"194","261.098686","261.098592679","261.098845845","1661317.1","-9999","752077.6","26.21","-1","-0.969615415","0.843167439","0","0.505900463","2","0.166666667","1.833333333","S2 O2","de-protonated","0","-9999","C12 H22 O2 S2","12","22","2","-9999","-9999","2","-9999","-9999","-9999"
"198","262.976731","262.976638479","262.976815958","5068423","-9999","661985.3","84.03","-1","-0.674885373","0.460339204","0.902398978","0.637163113","10","0.5","0.4","N2 S1 O5","de-protonated","0","-9999","C10 H4 O5 N2 S1","10","4","5","2","-9999","1","-9999","-9999","-9999"
"200","263.044098","263.044005507","263.043846691","806799.9","-9999","717888.2","11.7","-1","0.603761717","0.935996853","0","0.561598112","4","0.75","1.625","N2 P1 O6","de-protonated","0","-9999","C8 H13 O6 N2 P1","8","13","6","2","1","-9999","-9999","-9999","-9999"
"201","263.044716","263.044623507","263.044716071","3680912","-9999","722058.6","60.48","-1","-0.351893791","0.977781887","0","0.586669132","3","0.111111111","1.888888889","N2 S2 P1 O1","de-protonated","0","-9999","C9 H17 O1 N2 P1 S2","9","17","1","2","1","2","-9999","-9999","-9999"
"202","263.06752","263.067427517","263.067345041","589907.1","-9999","764108.1","8.02","-1","0.313516651","0.982323024","0","0.589393815","8","0.416666667","1","N2 O5","de-protonated","0","-9999","C12 H12 O5 N2","12","12","5","2","-9999","-9999","-9999","-9999","-9999"
"205","265.041737","265.041645357","265.041738691","1041690.1","-9999","794686.8","15.58","-1","-0.352147281","0.977750225","0","0.586650135","3","0.5","1.875","N2 S1 P1 O4","de-protonated","0","-9999","C8 H15 O4 N2 P1 S1","8","15","4","2","1","1","-9999","-9999","-9999"
"206","265.057957","265.057865364","265.057842986","845084.3","-9999","794295.3","12.27","-1","0.084429555","0.998707406","0","0.599224444","8","0.5","1","N4 O5","de-protonated","0","-9999","C10 H10 O5 N4","10","10","5","4","-9999","-9999","-9999","-9999","-9999"
"208","265.072496","265.07240437","265.072631096","578398.2","-9999","675473","7.77","-1","-0.855334388","0.875686351","0","0.525411811","6","0.071428571","1.285714286","S2 O1","de-protonated","0","-9999","C14 H18 O1 S2","14","18","1","-9999","-9999","2","-9999","-9999","-9999"
"212","265.14797600000003","265.147884403","265.147904038","994984.1","-9999","607562.7","14.8","-1","-0.074055884","0.999005381","0","0.599403228","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999"
"218","267.051752","267.051661213","267.051895651","823326.6","-9999","937591.3","11.9","-1","-0.877876122","0.869500455","0","0.521700273","6","0.153846154","1.230769231","S2 O2","de-protonated","0","-9999","C13 H16 O2 S2","13","16","2","-9999","-9999","2","-9999","-9999","-9999"
"221","267.088188","267.088097228","267.088281161","951971.3","-9999","683011.7","14.07","-1","-0.688657415","0.917546642","0","0.550527985","5","0.071428571","1.428571429","S2 O1","de-protonated","0","-9999","C14 H20 O1 S2","14","20","1","-9999","-9999","2","-9999","-9999","-9999"
"227","269.067369","269.067279071","269.067545716","790684.9","-9999","460291.4","11.27","-1","-0.990996898","0.836778238","0","0.502066943","5","0.153846154","1.384615385","S2 O2","de-protonated","0","-9999","C13 H18 O2 S2","13","18","2","-9999","-9999","2","-9999","-9999","-9999"
"229","269.129381","269.129291097","269.129551376","781092.6","-9999","704432.7","11.11","-1","-0.96711331","0.843909147","0","0.506345488","9","0.125","1.125","N2 O2","de-protonated","0","-9999","C16 H18 O2 N2","16","18","2","2","-9999","-9999","-9999","-9999","-9999"
"232","269.131291","269.131201098","269.131205146","1988772.9","-9999","646408.9","31.34","-1","-0.015041876","0.999958947","0","0.599975368","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999"
"237","269.139548","269.139458101","269.139447355","2349222","-9999","639258.1","37.38","-1","0.039930177","0.999710737","0","0.599826442","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999"
"241","270.09907","270.09898051","270.099180197","559324.6","-9999","1034349","7.39","-1","-0.739312","0.905582743","0","0.543349646","4","0.076923077","1.615384615","N1 S2 O1","de-protonated","0","-9999","C13 H21 O1 N1 S2","13","21","1","1","-9999","2","-9999","-9999","-9999"
"248","271.155193","271.155103959","271.155097419","637725.7","-9999","976925.5","8.7","-1","0.024119691","0.999894446","0","0.599936668","3","0.357142857","1.714285714","O5","de-protonated","0","-9999","C14 H24 O5","14","24","5","-9999","-9999","-9999","-9999","-9999","-9999"
"251","272.114655","272.114566368","272.114830262","558545.6","-9999","735783.5","7.37","-1","-0.969789846","0.843115685","0","0.505869411","3","0.076923077","1.769230769","N1 S2 O1","de-protonated","0","-9999","C13 H23 O1 N1 S2","13","23","1","1","-9999","2","-9999","-9999","-9999"
"253","273.098728","273.098639786","273.098845845","1534599.1","-9999","607206.5","23.57","-1","-0.754519086","0.90185767","0","0.541114602","3","0.153846154","1.692307692","S2 O2","de-protonated","0","-9999","C13 H22 O2 S2","13","22","2","-9999","-9999","2","-9999","-9999","-9999"
"254","273.109953","273.109864791","273.110079234","597640.4","-9999","728340.4","7.97","-1","-0.785188173","0.894163326","0","0.536497996","3","0.083333333","1.833333333","N2 S2 O1","de-protonated","0","-9999","C12 H22 O1 N2 S2","12","22","1","2","-9999","2","-9999","-9999","-9999"
"255","273.134542","273.134453802","273.134361974","946187.4","-9999","644679.5","13.77","-1","0.336198896","0.979699791","0","0.587819875","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999","-9999"
"256","273.135095","273.135006802","273.135231354","3844491.5","-9999","575726.1","62.02","-1","-0.822128155","0.924080663","0.993843992","0.951985994","2","0.071428571","1.857142857","S2 O1","de-protonated","0","-9999","C14 H26 O1 S2","14","26","1","-9999","-9999","2","-9999","-9999","-9999"
"257","273.170818","273.170729817","273.170747484","567183.6","-9999","1094690","7.47","-1","-0.064671786","0.99924139","0","0.599544834","2","0.357142857","1.857142857","O5","de-protonated","0","-9999","C14 H26 O5","14","26","5","-9999","-9999","-9999","-9999","-9999","-9999"
"260","274.094023","274.09393521","274.094094817","1313020.8","-9999","663290","19.88","-1","-0.582306954","0.940328617","0","0.56419717","3","0.166666667","1.75","N1 S2 O2","de-protonated","0","-9999","C12 H21 O2 N1 S2","12","21","2","1","-9999","2","-9999","-9999","-9999"
"261","274.13855","274.138462229","274.138586189","550977.9","-9999","981578.5","7.19","-1","-0.45218066","0.963579453","0.993843992","0.975685268","2","0.071428571","1.857142857","13C1 S2 O1","de-protonated","1","256","C13 H26 O1 S2 13C1","13","26","1","-9999","-9999","2","1","-9999","-9999"
"263","275.114379","275.114291644","275.114495909","2125940","-9999","628876.3","33.41","-1","-0.742472319","0.904813588","0","0.542888153","2","0.153846154","1.846153846","S2 O2","de-protonated","0","-9999","C13 H24 O2 S2","13","24","2","-9999","-9999","2","-9999","-9999","-9999"
"264","275.150761","275.15067366","275.150881418","916984.3","-9999","528136.1","13.28","-1","-0.755072136","0.90172106","0","0.541032636","1","0.071428571","2","S2 O1","de-protonated","0","-9999","C14 H28 O1 S2","14","28","1","-9999","-9999","2","-9999","-9999","-9999"
"266","276.146055","276.145968083","276.146130391","602347.5","-9999","577363.7","8.05","-1","-0.587758988","0.939240812","0","0.563544487","1","0.076923077","2.076923077","N1 S2 O1","de-protonated","0","-9999","C13 H27 O1 N1 S2","13","27","1","1","-9999","2","-9999","-9999","-9999"
"268","277.000025","276.999938447","276.999860077","585549.5","-9999","938929.8","7.76","-1","0.282921718","0.985580959","0","0.591348575","9","0.230769231","0.769230769","S2 O3","de-protonated","0","-9999","C13 H10 O3 S2","13","10","3","-9999","-9999","2","-9999","-9999","-9999"
"269","277.024032","277.023945457","277.023980626","1772624.3","-9999","527897.3","27.52","-1","-0.126954231","0.997079795","0","0.598247877","4","0.222222222","1.666666667","N2 S2 P1 O2","de-protonated","0","-9999","C9 H15 O2 N2 P1 S2","9","15","2","2","1","2","-9999","-9999","-9999"
"271","277.057684","277.057597471","277.057374955","2264916","-9999","563653.8","35.72","-1","0.80314197","0.889548614","0","0.533729168","3","0.363636364","1.636363636","S2 O4","de-protonated","0","-9999","C11 H18 O4 S2","11","18","4","-9999","-9999","2","-9999","-9999","-9999"
"271","277.057684","277.057597471","277.057842986","2264916","-9999","563653.8","35.72","-1","-0.886147966","0.867201367","0","0.52032082","9","0.454545455","0.909090909","N4 O5","de-protonated","0","-9999","C11 H10 O5 N4","11","10","5","4","-9999","-9999","-9999","-9999","-9999"
"274","277.059729","277.059642472","277.059496756","4938068.5","-9999","479460.9","80.21","-1","0.525938825","0.951047928","0","0.570628757","4","0.666666667","1.666666667","N2 P1 O6","de-protonated","0","-9999","C9 H15 O6 N2 P1","9","15","6","2","1","-9999","-9999","-9999","-9999"
"275","277.060444","277.060357472","277.060366136","24938836","-9999","509080.4","413.14","-1","-0.031268346","0.666578705","0.925283829","0.770060755","3","0.1","1.9","N2 S2 P1 O1","de-protonated","0","-9999","C10 H19 O1 N2 P1 S2","10","19","1","2","1","2","-9999","-9999","-9999"
"280","278.063801","278.0637149","278.063720971","2732486.5","-9999","466065.9","43.2","-1","-0.021834076","0.666609002","0.925283829","0.770078933","3","0.1","1.9","13C1 N2 S2 P1 O1","de-protonated","1","275","C9 H19 O1 N2 P1 S2 13C1","9","19","1","2","1","2","1","-9999","-9999"
"280","278.063801","278.0637149","278.063857316","2732486.5","-9999","466065.9","43.2","-1","-0.512173304","0.953517129","0","0.572110277","3","0.333333333","1.888888889","N3 S2 O3","de-protonated","0","-9999","C9 H17 O3 N3 S2","9","17","3","3","-9999","2","-9999","-9999","-9999"
"282","279.021134","279.021048307","279.021003246","617010.6","-9999","490543.9","8.23","-1","0.161495882","0.995278831","0","0.597167299","4","0.625","1.625","N2 S1 P1 O5","de-protonated","0","-9999","C8 H13 O5 N2 P1 S1","8","13","5","2","1","1","-9999","-9999","-9999"
"283","279.051755","279.05166932","279.051895651","736182","-9999","899946.4","10.2","-1","-0.811072522","0.887484736","0","0.532490842","7","0.142857143","1.142857143","S2 O2","de-protonated","0","-9999","C14 H16 O2 S2","14","16","2","-9999","-9999","2","-9999","-9999","-9999"
"284","279.054729","279.054643321","279.054397575","754486.3","-9999","667380.1","10.5","-1","0.880640094","0.868733955","0","0.521240373","3","0.7","1.6","S1 O7","de-protonated","0","-9999","C10 H16 O7 S1","10","16","7","-9999","-9999","1","-9999","-9999","-9999"
"287","279.057498","279.057412322","279.057388756","8770103","-9999","513992.8","143.02","-1","0.084451695","0.998581557","0.960442135","0.983325788","3","0.444444444","1.888888889","N2 S1 P1 O4","de-protonated","0","-9999","C9 H17 O4 N2 P1 S1","9","17","4","2","1","1","-9999","-9999","-9999"
"288","279.08812","279.088034335","279.088281161","937914.1","-9999","730890.8","13.53","-1","-0.884398288","0.867688964","0","0.520613379","6","0.066666667","1.333333333","S2 O1","de-protonated","0","-9999","C15 H20 O1 S2","15","20","1","-9999","-9999","2","-9999","-9999","-9999"
"292","279.163604","279.163518368","279.163554103","626754.6","-9999","1028281.8","8.39","-1","-0.128008193","0.99703118","0","0.598218708","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999"
"294","280.060803","280.060717749","280.060743591","1290407","-9999","709899.4","19.36","-1","-0.092269974","0.998456384","0.960442135","0.983250684","3","0.444444444","1.888888889","13C1 N2 S1 P1 O4","de-protonated","1","287","C8 H17 O4 N2 P1 S1 13C1","8","17","4","2","1","1","1","-9999","-9999"
"294","280.060803","280.060717749","280.060879936","1290407","-9999","709899.4","19.36","-1","-0.579112719","0.940961809","0","0.564577086","3","0.75","1.875","N3 S1 O6","de-protonated","0","-9999","C8 H15 O6 N3 S1","8","15","6","3","-9999","1","-9999","-9999","-9999"
"300","280.119174","280.119088774","280.119046262","1969837.5","-9999","662623.3","30.59","-1","0.151763814","0.995829548","0","0.597497729","6","0.357142857","1.357142857","N1 O5","de-protonated","0","-9999","C14 H19 O5 N1","14","19","5","1","-9999","-9999","-9999","-9999","-9999"
"303","281.053524","281.053439172","281.053626985","1972757.3","-9999","630805.4","30.64","-1","-0.668246381","0.922169257","0","0.553301554","7","0.090909091","1.272727273","N4 S2 O1","de-protonated","0","-9999","C11 H14 O1 N4 S2","11","14","1","4","-9999","2","-9999","-9999","-9999"
"304","281.067415","281.067330178","281.067545716","1298198.8","-9999","578273","19.49","-1","-0.766854553","0.898791868","0","0.539275121","6","0.142857143","1.285714286","S2 O2","de-protonated","0","-9999","C14 H18 O2 S2","14","18","2","-9999","-9999","2","-9999","-9999","-9999"
"309","281.139645","281.139560209","281.139447355","544478.8","-9999","732513.7","7.02","-1","0.401416396","0.971185532","0","0.582711319","5","0.333333333","1.466666667","O5","de-protonated","0","-9999","C15 H22 O5","15","22","5","-9999","-9999","-9999","-9999","-9999","-9999"
"313","283.046697","283.04661302","283.046810271","965360.6","-9999","642225.8","13.88","-1","-0.696883536","0.915651039","0","0.549390623","6","0.230769231","1.230769231","S2 O3","de-protonated","0","-9999","C13 H16 O3 S2","13","16","3","-9999","-9999","2","-9999","-9999","-9999"
"314","283.069135","283.06905103","283.069277049","1164147","-9999","519573.1","17.15","-1","-0.798460697","0.890759596","0","0.534455757","6","0.090909091","1.454545455","N4 S2 O1","de-protonated","0","-9999","C11 H16 O1 N4 S2","11","16","1","4","-9999","2","-9999","-9999","-9999"
"315","283.08313","283.083046036","283.08319578","1367284.6","-9999","626849","20.48","-1","-0.528977023","0.950495006","0","0.570297004","5","0.142857143","1.428571429","S2 O2","de-protonated","0","-9999","C14 H20 O2 S2","14","20","2","-9999","-9999","2","-9999","-9999","-9999"
"316","283.119517","283.119433051","283.11958129","1598968.5","-9999","620970.6","24.28","-1","-0.523589253","0.951473562","0","0.570884137","4","0.066666667","1.6","S2 O1","de-protonated","0","-9999","C15 H24 O1 S2","15","24","1","-9999","-9999","2","-9999","-9999","-9999"
"317","283.155167","283.155083066","283.155097419","661372.4","-9999","832787.2","8.89","-1","-0.050688395","0.99953391","0","0.599720346","4","0.333333333","1.6","O5","de-protonated","0","-9999","C15 H24 O5","15","24","5","-9999","-9999","-9999","-9999","-9999","-9999"
"320","283.191617","283.191533082","283.191482928","1364736.5","-9999","691768.5","20.44","-1","0.177100967","0.99432507","0","0.596595042","3","0.25","1.75","O4","de-protonated","0","-9999","C16 H28 O4","16","28","4","-9999","-9999","-9999","-9999","-9999","-9999"
"323","284.078456","284.078372459","284.078444752","551649.1","-9999","675796.6","7.09","-1","-0.254482874","0.988317877","0","0.592990726","5","0.153846154","1.461538462","N1 S2 O2","de-protonated","0","-9999","C13 H19 O2 N1 S2","13","19","2","1","-9999","2","-9999","-9999","-9999"
"324","284.114815","284.114731475","284.114830262","691173.1","-9999","741073.1","9.38","-1","-0.347700874","0.978302451","0","0.586981471","4","0.071428571","1.642857143","N1 S2 O1","de-protonated","0","-9999","C14 H23 O1 N1 S2","14","23","1","1","-9999","2","-9999","-9999","-9999"
"325","285.062336","285.062252878","285.062460335","742091.9","-9999","649880.3","10.21","-1","-0.727760762","0.908371624","0","0.545022974","5","0.230769231","1.384615385","S2 O3","de-protonated","0","-9999","C13 H18 O3 S2","13","18","3","-9999","-9999","2","-9999","-9999","-9999"
"327","285.09873","285.098646894","285.098845845","1439567.9","-9999","614427.3","21.66","-1","-0.697832127","0.915431255","0","0.549258753","4","0.142857143","1.571428571","S2 O2","de-protonated","0","-9999","C14 H22 O2 S2","14","22","2","-9999","-9999","2","-9999","-9999","-9999"
