"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","18O","33S","34S"
"126","285.207115","285.207146549","285.207132993","742925.4","-9999","899734.2","10.52","-1","0.047531154","0.999590153","0","0.599754092","2","0.25","1.875","O4","de-protonated","0","-9999","C16 H30 O4","16","30","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"128","287.032845","287.032877695","287.032613302","1084334.5","-9999","784507","16.19","-1","0.921125383","0.85731135","0","0.51438681","6","0.636363636","1.181818182","P1 O7","de-protonated","0","-9999","C11 H13 O7 P1","11","13","7","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"133","289.121267","289.121301006","289.121034385","661155.8","-9999","471758.3","9.09","-1","0.922177044","0.857009849","0","0.514205909","3","0.384615385","1.769230769","P1 O5","de-protonated","0","-9999","C13 H23 O5 P1","13","23","5","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"137","291.039539","291.03957421","291.039630691","1365384.1","-9999","626300.5","20.79","-1","-0.194065249","0.993189699","0","0.595913819","4","0.2","1.7","N2 S2 P1 O2","de-protonated","0","-9999","C10 H17 O2 N2 P1 S2","10","17","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"139","291.118708","291.11874326","291.118926385","760910.9","-9999","490264.3","10.71","-1","-0.629038915","0.930719419","0","0.558431652","2","0.230769231","1.923076923","S1 P1 O3","de-protonated","0","-9999","C13 H25 O3 P1 S1","13","25","3","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"140","292.982945","292.98298143","292.983161185","1176748.9","-9999","734154.3","17.64","-1","-0.613534341","0.93397864","0","0.560387184","14","0.125","0.4375","S1 P1 O2","de-protonated","0","-9999","C16 H7 O2 P1 S1","16","7","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"143","293.175804","293.175840551","293.175832864","7560125","-9999","869471.6","124.19","-1","0.026220231","0.999861571","0.990524138","0.996126598","5","0.235294118","1.529411765","O4","de-protonated","0","-9999","C17 H26 O4","17","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"147","294.177391","294.17742818","294.17744432","560145.5","-9999","704191.5","7.35","-1","-0.054866476","0.999453929","0","0.599672357","0","0.083333333","2.5","N3 S1 P1 O1","de-protonated","0","-9999","C12 H30 O1 N3 P1 S1","12","30","1","3","1","1","-9999","-9999","-9999","-9999","-9999"
"148","294.179142","294.179179181","294.179187699","1290769.6","-9999","804429.3","19.54","-1","-0.028955586","0.99984788","0.990524138","0.996118383","5","0.235294118","1.529411765","13C1 O4","de-protonated","1","143","C16 H26 O4 13C1","16","26","4","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"152","297.152935","297.152974048","297.152989419","1523722.6","-9999","729471.5","23.3","-1","-0.051728314","0.999514594","0","0.599708756","4","0.1875","1.625","S1 O3","de-protonated","0","-9999","C16 H26 O3 S1","16","26","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"164","305.052604","305.052648006","305.052757605","571168.3","-9999","692372.4","7.44","-1","-0.359278521","0.976850569","0","0.586110341","10","0.5","0.833333333","N4 O6","de-protonated","0","-9999","C12 H10 O6 N4","12","10","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"165","305.087507","305.087551028","305.087805704","587427.3","-9999","824478.8","7.71","-1","-0.834762386","0.881228283","0","0.52873697","4","0.75","1.5","O9","de-protonated","0","-9999","C12 H18 O9","12","18","9","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"166","305.087738","305.087782028","305.087805704","572131.3","-9999","668224.6","7.45","-1","-0.077602838","0.998907876","0","0.599344726","4","0.75","1.5","O9","de-protonated","0","-9999","C12 H18 O9","12","18","9","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"168","306.980208","306.980253216","306.980183805","625476.3","-9999","707924","8.28","-1","0.226109334","0.990766253","0","0.594459752","15","0.3125","0.3125","P1 O5","de-protonated","0","-9999","C16 H5 O5 P1","16","5","5","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"170","306.98341","306.983455218","306.983555108","954692.6","-9999","559211","13.69","-1","-0.325392756","0.980971504","0","0.588582902","10","0.384615385","0.692307692","S1 P1 O5","de-protonated","0","-9999","C13 H9 O5 P1 S1","13","9","5","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"173","307.070297","307.070342273","307.07006144","1016651.9","-9999","728367.7","14.71","-1","0.914556349","0.859189224","0","0.515513534","4","0.7","1.7","N2 P1 O7","de-protonated","0","-9999","C10 H17 O7 N2 P1","10","17","7","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"174","307.070708","307.070753273","307.07093082","2202188","-9999","631864","34.17","-1","-0.578194546","0.941143252","0","0.564685951","3","0.181818182","1.909090909","N2 S2 P1 O2","de-protonated","0","-9999","C11 H21 O2 N2 P1 S2","11","21","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"175","307.071192","307.071237273","307.07093082","606540.1","-9999","723190.7","7.97","-1","0.997989505","0.834669187","0","0.500801512","3","0.181818182","1.909090909","N2 S2 P1 O2","de-protonated","0","-9999","C11 H21 O2 N2 P1 S2","11","21","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"176","307.085425","307.085470282","307.085697704","961101.3","-9999","800278.8","13.79","-1","-0.740579719","0.905274522","0","0.543164713","3","0.583333333","1.666666667","S1 O7","de-protonated","0","-9999","C12 H20 O7 S1","12","20","7","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"176","307.085425","307.085470282","307.085317581","961101.3","-9999","800278.8","13.79","-1","0.497259464","0.956125338","0","0.573675203","8","0.285714286","1.214285714","N2 P1 O4","de-protonated","0","-9999","C14 H17 O4 N2 P1","14","17","4","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"179","309.067683","309.067729527","309.06795344","598391.9","-9999","619483.1","7.84","-1","-0.724478458","0.909157623","0","0.545494574","3","0.5","1.9","N2 S1 P1 O5","de-protonated","0","-9999","C10 H19 O5 N2 P1 S1","10","19","5","2","1","1","-9999","-9999","-9999","-9999","-9999"
"181","309.174188","309.174234593","309.174118787","891265.2","-9999","759069.7","12.65","-1","0.374567347","0.974863929","0","0.584918358","0","0.357142857","2.142857143","S1 O5","de-protonated","0","-9999","C14 H30 O5 S1","14","30","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"186","311.103232","311.103279804","311.103079102","665065.8","-9999","612619.3","8.93","-1","0.645131551","0.927263054","0","0.556357832","2","0.666666667","2.222222222","N4 S1 O6","de-protonated","0","-9999","C9 H20 O6 N4 S1","9","20","6","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"187","311.103683","311.103730805","311.10373055","1189417.8","-9999","515410.4","17.54","-1","8.16496e-4","0.999999879","0","0.599999927","11","0.235294118","0.941176471","N2 O4","de-protonated","0","-9999","C17 H16 O4 N2","17","16","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"199","312.97283","312.972878978","312.972990424","5730896","-9999","626726.3","91.56","-1","-0.356090154","0.488627465","0.860410506","0.637340682","13","0.266666667","0.466666667","S1 P1 O4","de-protonated","0","-9999","C15 H7 O4 P1 S1","15","7","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"202","313.048485","313.048534025","313.048263367","747094.6","-9999","648368.8","10.21","-1","0.864591089","0.873160306","0","0.523896183","7","0.538461538","1.153846154","P1 O7","de-protonated","0","-9999","C13 H15 O7 P1","13","15","7","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"203","313.129859","313.129908076","313.130145974","822973.9","-9999","369099.3","11.45","-1","-0.759739186","0.900565085","0","0.540339051","4","0.125","1.625","S2 O2","de-protonated","0","-9999","C16 H26 O2 S2","16","26","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"214","315.06412","315.064170291","315.063913431","670989.1","-9999","577922.6","8.97","-1","0.815261584","0.886388327","0","0.531832996","6","0.538461538","1.307692308","P1 O7","de-protonated","0","-9999","C13 H17 O7 P1","13","17","7","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"215","315.145432","315.145482342","315.145796038","627860.6","-9999","756837.5","8.26","-1","-0.995401236","0.835450946","0","0.501270568","3","0.125","1.75","S2 O2","de-protonated","0","-9999","C16 H28 O2 S2","16","28","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"219","318.120022","318.120074209","318.120309565","562345.6","-9999","677973","7.15","-1","-0.73983537","0.905455547","0","0.54327332800000006","3","0.214285714","1.785714286","N1 S2 O3","de-protonated","0","-9999","C14 H25 O3 N1 S2","14","25","3","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"224","319.039084","319.039136786","319.039416216","669057.3","-9999","842938.4","8.88","-1","-0.875847692","0.870061872","0","0.522037123","10","0.357142857","0.857142857","N2 S1 O5","de-protonated","0","-9999","C14 H12 O5 N2 S1","14","12","5","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"224","319.039084","319.039136786","319.039036093","669057.3","-9999","842938.4","8.88","-1","0.315612111","0.982088074","0","0.589252845","15","0.125","0.5625","N4 P1 O2","de-protonated","0","-9999","C16 H9 O2 N4 P1","16","9","2","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"225","319.132224","319.132276844","319.132468449","1033610.3","-9999","667091.5","14.79","-1","-0.600393506","0.936685933","0","0.56201156","2","0.066666667","1.933333333","S2 P1 O1","de-protonated","0","-9999","C15 H29 O1 P1 S2","15","29","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"226","320.135642","320.135695474","320.13595963","600619.2","-9999","646520.6","7.76","-1","-0.825136609","0.883786806","0","0.530272084","2","0.214285714","1.928571429","N1 S2 O3","de-protonated","0","-9999","C14 H27 O3 N1 S2","14","27","3","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"232","321.010798","321.010852023","321.011090011","1295168.9","-9999","633112.4","19.03","-1","-0.741368716","0.90508248","0","0.543049488","19","0.095238095","0.333333333","P1 O2","de-protonated","0","-9999","C21 H7 O2 P1","21","7","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"232","321.010798","321.010852023","321.010818685","1295168.9","-9999","633112.4","19.03","-1","0.103855006","0.998044833","0","0.5988269","5","0.636363636","1.272727273","S2 O7","de-protonated","0","-9999","C11 H14 O7 S2","11","14","7","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"233","321.011283","321.011337024","321.011090011","796992.9","-9999","1041990.8","10.95","-1","0.769483462","0.898133428","0","0.538880057","19","0.095238095","0.333333333","P1 O2","de-protonated","0","-9999","C21 H7 O2 P1","21","7","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"233","321.011283","321.011337024","321.011286715","796992.9","-9999","1041990.8","10.95","-1","0.156717963","0.995553441","0","0.597332065","11","0.727272727","0.545454545","N4 O8","de-protonated","0","-9999","C11 H6 O8 N4","11","6","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"234","321.147936","321.147990109","321.148118514","647246.4","-9999","719822.4","8.52","-1","-0.399828739","0.971409728","0","0.582845837","1","0.066666667","2.066666667","S2 P1 O1","de-protonated","0","-9999","C15 H31 O1 P1 S2","15","31","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"237","322.013053","322.013107652","322.01308159","1898916.3","-9999","629220.6","28.83","-1","0.08093678","0.998812079","0","0.599287247","9","0.142857143","1","N1 S2 P1 O2","de-protonated","0","-9999","C14 H14 O2 N1 P1 S2","14","14","2","1","1","2","-9999","-9999","-9999","-9999","-9999"
"240","323.002227","323.002282273","323.001968078","714119.7","-9999","747863.9","9.51","-1","0.972735659","0.842240726","0","0.505344436","14","0.294117647","0.470588235","S1 O5","de-protonated","0","-9999","C17 H8 O5 S1","17","8","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"241","323.007144","323.007199276","323.007461182","4816264","-9999","542993.2","75.45","-1","-0.810834618","0.915687509","0.871841807","0.898149228","10","0.583333333","0.75","N2 P1 O7","de-protonated","0","-9999","C12 H9 O7 N2 P1","12","9","7","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"242","323.007616","323.007671277","323.007461182","14882312","-9999","590221.1","237.24","-1","0.650432854","0.934968171","0.979246392","0.952679459","10","0.583333333","0.75","N2 P1 O7","de-protonated","0","-9999","C12 H9 O7 N2 P1","12","9","7","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"243","323.008463","323.008518277","323.008330562","2098440.3","-9999","406863.9","31.76","-1","0.581147013","0.940558905","0","0.564335343","9","0.153846154","1","N2 S2 P1 O2","de-protonated","0","-9999","C13 H13 O2 N2 P1 S2","13","13","2","2","1","2","-9999","-9999","-9999","-9999","-9999"
"244","323.163073","323.163128374","323.162899198","1192984","-9999","688942.8","17.21","-1","0.709165801","0.912786316","0","0.54767179","1","0.428571429","2.071428571","P1 O6","de-protonated","0","-9999","C14 H29 O6 P1","14","29","6","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"245","323.163585","323.163640375","323.163768578","3156504","-9999","610953.9","48.77","-1","-0.396713632","0.965966152","0.982956067","0.972762118","0","0.066666667","2.2","S2 P1 O1","de-protonated","0","-9999","C15 H33 O1 P1 S2","15","33","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"247","324.010943","324.010998906","324.010816017","1546350.5","-9999","661700.8","22.89","-1","0.564454581","0.943828144","0.871841807","0.915033609","10","0.583333333","0.75","13C1 N2 P1 O7","de-protonated","1","241","C11 H9 O7 N2 P1 13C1","11","9","7","2","1","-9999","1","-9999","-9999","-9999","-9999"
"247","324.010943","324.010998906","324.010816017","1546350.5","-9999","661700.8","22.89","-1","0.564454581","0.943828144","0.979246392","0.957995443","10","0.583333333","0.75","13C1 N2 P1 O7","de-protonated","1","242","C11 H9 O7 N2 P1 13C1","11","9","7","2","1","-9999","1","-9999","-9999","-9999","-9999"
"247","324.010943","324.010998906","324.010952363","1546350.5","-9999","661700.8","22.89","-1","0.143648753","0.996262814","0","0.597757688","10","0.818181818","0.636363636","N3 O9","de-protonated","0","-9999","C11 H7 O9 N3","11","7","9","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"248","324.167221","324.167277005","324.167123413","586238.6","-9999","444223.1","7.45","-1","0.473803279","0.960085118","0.982956067","0.969233498","0","0.066666667","2.2","13C1 S2 P1 O1","de-protonated","1","245","C14 H33 O1 P1 S2 13C1","14","33","1","-9999","1","2","1","-9999","-9999","-9999","-9999"
"248","324.167221","324.167277005","324.167259759","586238.6","-9999","444223.1","7.45","-1","0.053200394","0.999486581","0","0.599691949","0","0.214285714","2.214285714","N1 S2 O3","de-protonated","0","-9999","C14 H31 O3 N1 S2","14","31","3","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"252","325.093381","325.093437586","325.093760464","1155806.6","-9999","597792.1","16.61","-1","-0.993185219","0.836119238","0","0.501671543","6","0.1875","1.375","S2 O3","de-protonated","0","-9999","C16 H22 O3 S2","16","22","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"253","325.160656","325.160712628","325.160791198","1226981.8","-9999","587022.9","17.75","-1","-0.241633527","0.98946172","0","0.593677032","0","0.285714286","2.214285714","S1 P1 O4","de-protonated","0","-9999","C14 H31 O4 P1 S1","14","31","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"254","325.184276","325.184332643","325.184289548","5323496","-9999","614783.4","83.6","-1","0.132525767","0.498409137","0.837042051","0.633862303","4","0.166666667","1.666666667","S1 O3","de-protonated","0","-9999","C18 H30 O3 S1","18","30","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"258","326.188801","326.188858274","326.189054376","658770.1","-9999","710406.6","8.62","-1","-0.601193092","0.936522654","0","0.561913592","4","0.176470588","1.764705882","N1 P1 O3","de-protonated","0","-9999","C17 H30 O3 N1 P1","17","30","3","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"262","326.983063","326.983120772","326.982963967","928038.9","-9999","412819.8","12.94","-1","0.479552589","0.959130745","0","0.575478447","14","0.384615385","0.307692308","N4 S1 O5","de-protonated","0","-9999","C13 H4 O5 N4 S1","13","4","5","4","-9999","1","-9999","-9999","-9999","-9999","-9999"
"263","326.988417","326.988474775","326.988640489","6897575.5","-9999","660151.1","108.89","-1","-0.506786389","0.477233643","0.85247738","0.627331138","13","0.25","0.5625","S1 P1 O4","de-protonated","0","-9999","C16 H9 O4 P1 S1","16","9","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"268","327.217753","327.217810919","327.217697677","1171200.3","-9999","608911.1","16.85","-1","0.346077012","0.978502456","0","0.587101474","3","0.277777778","1.777777778","O5","de-protonated","0","-9999","C18 H32 O5","18","32","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"270","327.992331","327.992389406","327.99213167","1452564.4","-9999","726735.1","21.37","-1","0.785799583","0.894007501","0","0.536404501","13","0.4","0.466666667","N1 S1 O6","de-protonated","0","-9999","C15 H7 O6 N1 S1","15","7","6","1","-9999","1","-9999","-9999","-9999","-9999","-9999"
"276","329.152447","329.152506134","329.152334514","1703572.4","-9999","794245.4","25.1","-1","0.521398921","0.951868803","0","0.571121282","4","0.3125","1.6875","P1 O5","de-protonated","0","-9999","C16 H27 O5 P1","16","27","5","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"278","329.153906","329.153965135","329.154052047","754324.6","-9999","432716.4","10.03","-1","-0.264047948","0.987428844","0","0.592457306","4","0.266666667","1.733333333","N2 S1 O4","de-protonated","0","-9999","C15 H26 O4 N2 S1","15","26","4","2","-9999","1","-9999","-9999","-9999","-9999","-9999"
"278","329.153906","329.153965135","329.153671925","754324.6","-9999","432716.4","10.03","-1","0.89079993","0.865901619","0","0.519540971","9","0.058823529","1.352941176","N4 P1 O1","de-protonated","0","-9999","C17 H23 O1 N4 P1","17","23","1","4","1","-9999","-9999","-9999","-9999","-9999","-9999"
"280","329.197479","329.197538162","329.197831612","577049.4","-9999","695208.9","7.21","-1","-0.891408578","0.865731205","0","0.519438723","2","0.055555556","1.888888889","S2 O1","de-protonated","0","-9999","C18 H34 O1 S2","18","34","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"283","329.23331","329.233369185","329.233347741","2741917.5","-9999","681215.8","41.6","-1","0.065130828","0.499615293","0.837042051","0.634585996","2","0.277777778","1.888888889","O5","de-protonated","0","-9999","C18 H34 O5","18","34","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"285","330.156387","330.156446764","330.156695075","875781.1","-9999","544175","11.95","-1","-0.752099571","0.902454385","0","0.541472631","3","0.125","1.8125","N1 S2 O2","de-protonated","0","-9999","C16 H29 O2 N1 S2","16","29","2","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"288","331.095969","331.096029354","331.09608294","617456.2","-9999","648114.4","7.85","-1","-0.16184425","0.995258489","0","0.597155094","4","0.133333333","1.666666667","S2 P1 O2","de-protonated","0","-9999","C15 H25 O2 P1 S2","15","25","2","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"289","331.150078","331.150138388","331.150226514","1956726.4","-9999","642971.8","29.12","-1","-0.266121282","0.987231919","0","0.592339151","3","0.1875","1.8125","S1 P1 O3","de-protonated","0","-9999","C16 H29 O3 P1 S1","16","29","3","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"290","331.248944","331.24900445","331.248997806","614849.8","-9999","658385.7","7.81","-1","0.020057437","0.999927006","0","0.599956203","1","0.277777778","2","O5","de-protonated","0","-9999","C18 H36 O5","18","36","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"294","333.111513","333.111574619","333.111733004","753243.3","-9999","412702.6","10","-1","-0.475471959","0.959809209","0","0.575885525","3","0.133333333","1.8","S2 P1 O2","de-protonated","0","-9999","C15 H27 O2 P1 S2","15","27","2","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"298","335.068605","335.068667847","335.068998811","564806.6","-9999","721778.2","7.01","-1","-0.987748766","0.837754668","0","0.502652801","9","0.375","1.0625","P1 O6","de-protonated","0","-9999","C16 H17 O6 P1","16","17","6","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"299","335.069184","335.069246848","335.068998811","924230.6","-9999","690073.9","12.71","-1","0.740254617","0.905353605","0","0.543212163","9","0.375","1.0625","P1 O6","de-protonated","0","-9999","C16 H17 O6 P1","16","17","6","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"300","335.127231","335.127293884","335.127383069","980301.8","-9999","620842.3","13.6","-1","-0.266121107","0.987231936","0","0.592339161","2","0.133333333","1.933333333","S2 P1 O2","de-protonated","0","-9999","C15 H29 O2 P1 S2","15","29","2","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"302","336.986859","336.986923052","336.986725737","1560883.8","-9999","594074.1","22.54","-1","0.585525762","0.939687465","0","0.563812479","11","0.666666667","0.583333333","N2 P1 O8","de-protonated","0","-9999","C12 H7 O8 N2 P1","12","7","8","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"303","337.048514","337.04857809","337.048263367","623931.6","-9999","556083.4","7.84","-1","0.933764493","0.853672169","0","0.512203301","9","0.466666667","1","P1 O7","de-protonated","0","-9999","C15 H15 O7 P1","15","15","7","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"305","339.072722","339.072787361","339.073025019","640317.3","-9999","694417.6","8.1","-1","-0.700906573","0.914717229","0","0.548830338","7","0.25","1.25","S2 O4","de-protonated","0","-9999","C16 H20 O4 S2","16","20","4","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"305","339.072722","339.072787361","339.072644897","640317.3","-9999","694417.6","8.1","-1","0.420157775","0.968475977","0","0.581085586","12","0.055555556","0.944444444","N2 S1 P1 O1","de-protonated","0","-9999","C18 H17 O1 N2 P1 S1","18","17","1","2","1","1","-9999","-9999","-9999","-9999","-9999"
"307","339.109324","339.109389384","339.109410529","625729.9","-9999","850929.4","7.87","-1","-0.062354172","0.999294769","0","0.599576861","6","0.176470588","1.411764706","S2 O3","de-protonated","0","-9999","C17 H24 O3 S2","17","24","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"308","339.122179","339.122244392","339.122297688","639427.6","-9999","593646.6","8.08","-1","-0.157159785","0.995528391","0","0.597317034","1","0.214285714","2.071428571","S2 P1 O3","de-protonated","0","-9999","C14 H29 O3 P1 S2","14","29","3","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"309","339.158468","339.158533415","339.158683198","651592.3","-9999","656012.2","8.27","-1","-0.441630912","0.965229518","0","0.579137711","0","0.133333333","2.2","S2 P1 O2","de-protonated","0","-9999","C15 H33 O2 P1 S2","15","33","2","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"310","339.18187","339.181935429","339.182181547","741195.3","-9999","768517","9.68","-1","-0.725621988","0.908884113","0","0.545330468","4","0.052631579","1.684210526","S2 O1","de-protonated","0","-9999","C19 H32 O1 S2","19","32","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999"
"313","340.203065","340.20313107","340.20305067","607184.3","-9999","827481.7","7.58","-1","0.236329601","0.989916964","0","0.593950178","9","0.1","1.35","N3 O2","de-protonated","0","-9999","C20 H27 O2 N3","20","27","2","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
