"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"8","171.066086","171.06613169","171.066282413","811339.8","-9999","1604509.9","13.17","-1","-0.881076855","0.868612675","0","0.521167605","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"9","171.066311","171.06635669","171.066282413","1516971.9","-9999","1266136.5","26.36","-1","0.434203181","0.966369554","0","0.579821733","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"13","179.035019","179.035067031","179.034982284","543725.7","-9999","1010043.2","8.17","-1","0.473353688","0.960159304","0","0.576095582","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"17","189.076828","189.07687898","189.076847097","513451.3","-9999","968767.7","7.58","-1","0.168625713","0.994853861","0","0.596912316","2","0.625","1.75","O5","de-protonated","0","-9999","C8 H14 O5","8","14","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"20","199.0612","199.061253912","199.061197032","926053.8","-9999","1058252.9","15.11","-1","0.285741816","0.98529421","0","0.591176526","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"25","209.154667","209.154723877","209.154703496","1289123.5","-9999","991465.8","21.52","-1","0.097444564","0.998278548","0","0.598967129","3","0.153846154","1.692307692","O2","de-protonated","0","-9999","C13 H22 O2","13","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"28","211.097566","211.097623448","211.097582542","543078.9","-9999","1028787.7","7.89","-1","0.193777028","0.993209844","0","0.595925906","4","0.363636364","1.454545455","O4","de-protonated","0","-9999","C11 H16 O4","11","16","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"29","211.133902","211.133959458","211.133968051","621483.9","-9999","1166931.4","9.32","-1","-0.040698405","0.999699501","0","0.5998197","3","0.25","1.666666667","O3","de-protonated","0","-9999","C12 H20 O3","12","20","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"36","219.087372","219.087431794","219.087411781","631314.9","-9999","1022430.2","9.4","-1","0.091348671","0.998487033","0","0.59909222","2","0.666666667","1.777777778","O6","de-protonated","0","-9999","C9 H16 O6","9","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"37","221.154636","221.154696401","221.154703496","1234868.6","-9999","996683.4","20.27","-1","-0.03207979","0.999813286","0","0.599887972","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"39","231.087336","231.087399319","231.087411781","611620.3","-9999","998617.7","8.9","-1","-0.053928697","0.999472431","0","0.599683459","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"45","239.128811","239.12887668","239.128882671","1595643.1","-9999","930774.6","26.23","-1","-0.025050198","0.999886145","0","0.599931687","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"46","241.108047","241.108113262","241.108147226","531775.4","-9999","835691.4","7.37","-1","-0.140866374","0.996405927","0","0.597843556","4","0.416666667","1.5","O5","de-protonated","0","-9999","C12 H18 O5","12","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"47","241.144443","241.144509272","241.144532735","1163717.4","-9999","883048.1","18.52","-1","-0.097297213","0.998283746","0","0.598970247","3","0.307692308","1.692307692","O4","de-protonated","0","-9999","C13 H22 O4","13","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"48","242.176059","242.176125575","242.176167217","2008685","-9999","656162","33.42","-1","-0.171946124","0.994649748","0","0.596789849","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"49","243.123635","243.123701854","243.12379729","575302","-9999","651587.3","8.11","-1","-0.39254285","0.972427839","0","0.583456703","3","0.416666667","1.666666667","O5","de-protonated","0","-9999","C12 H20 O5","12","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"50","245.13937","245.139437446","245.139447355","613703.9","-9999","1125737.3","8.78","-1","-0.040421658","0.999703573","0","0.599822144","2","0.416666667","1.833333333","O5","de-protonated","0","-9999","C12 H22 O5","12","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"51","249.149521","249.149589623","249.149618115","2163254.8","-9999","775236","35.87","-1","-0.114357044","0.997629912","0","0.598577947","5","0.2","1.466666667","O3","de-protonated","0","-9999","C15 H22 O3","15","22","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"52","249.185829","249.185897634","249.186003625","573052.2","-9999","859278.1","8.02","-1","-0.425347726","0.967705164","0","0.580623098","4","0.125","1.625","O2","de-protonated","0","-9999","C16 H26 O2","16","26","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"53","251.095488","251.095557195","251.095488342","2054746.5","-9999","887848","33.84","-1","0.274210266","0.986449292","0","0.591869575","6","0.166666667","1.416666667","N2 P1 O2","de-protonated","0","-9999","C12 H17 O2 N2 P1","12","17","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"54","251.095771","251.095840195","251.095868465","3449946.5","-9999","702659.8","58.19","-1","-0.112584394","0.997702736","0","0.598621642","1","0.5","2","S1 O5","de-protonated","0","-9999","C10 H20 O5 S1","10","20","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
