"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
"43","229.072003","229.071804617","229.071761716","719537.1","-9999","740486.7","10.83","-1","0.187281182","0.993656033","0","0.59619362","4","0.6","1.4","O6","de-protonated","0","-9999","C10 H14 O6","10","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"44","229.156048","229.155849622","229.155766124","572254.9","-9999","928352.3","8.2","-1","0.364371767","0.976197498","0","0.585718499","2","0.272727273","2","N2 O3","de-protonated","0","-9999","C11 H22 O3 N2","11","22","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"49","239.129147","239.128949222","239.128882671","977297","-9999","734628.6","15.24","-1","0.278306077","0.98604432","0","0.591626592","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"50","241.108421","241.108223341","241.108147226","516436.3","-9999","809806.7","7.08","-1","0.315687652","0.982079576","0","0.589247746","4","0.416666667","1.5","O5","de-protonated","0","-9999","C12 H18 O5","12","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"51","241.144787","241.144589343","241.144532735","650010.2","-9999","976214.4","9.43","-1","0.234745942","0.990050973","0","0.594030584","3","0.307692308","1.692307692","O4","de-protonated","0","-9999","C13 H22 O4","13","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"53","242.176437","242.176239405","242.176167217","7707649.5","-9999","782471.8","133.57","-1","0.298081158","0.989744893","0.983693829","0.987324468","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"54","243.087693","243.087495459","243.087411781","647827.9","-9999","1092104.1","9.35","-1","0.344232998","0.978728491","0","0.587237094","4","0.545454545","1.454545455","O6","de-protonated","0","-9999","C11 H16 O6","11","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"55","243.124067","243.123869462","243.12379729","516121.8","-9999","1176930.1","7.04","-1","0.296851009","0.984137798","0","0.590482679","3","0.416666667","1.666666667","O5","de-protonated","0","-9999","C12 H20 O5","12","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"56","243.179758","243.179560465","243.179522052","1250338.6","-9999","847163","19.91","-1","0.157963061","0.995482667","0.983693829","0.990767132","2","0.230769231","1.923076923","13C1 N1 O3","de-protonated","1","53","C12 H25 O3 N1 13C1","12","25","3","1","-9999","-9999","1","-9999","-9999","-9999","-9999"
"57","245.048688","245.048490577","245.048538149","757004.2","-9999","786511.5","11.26","-1","-0.194130056","0.993185165","0","0.595911099","9","0.166666667","0.916666667","N2 P1 O2","de-protonated","0","-9999","C12 H11 O2 N2 P1","12","11","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"58","245.049164","245.048966577","245.048918271","1954380.3","-9999","704794.2","32.25","-1","0.197128894","0.992973741","0","0.595784244","4","0.5","1.4","S1 O5","de-protonated","0","-9999","C10 H14 O5 S1","10","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"60","249.149882","249.149684824","249.149618115","1022342.9","-9999","665016.1","15.84","-1","0.267744235","0.987076724","0","0.592246035","5","0.2","1.466666667","O3","de-protonated","0","-9999","C15 H22 O3","15","22","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"61","249.153314","249.153116824","249.152989419","681223.4","-9999","837070.4","9.88","-1","0.511353529","0.953662309","0","0.572197386","0","0.25","2.166666667","S1 O3","de-protonated","0","-9999","C12 H26 O3 S1","12","26","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"62","251.056365","251.056167938","251.056111652","755555.6","-9999","877452.6","11.14","-1","0.224199055","0.990920909","0","0.594552545","7","0.5","1","O6","de-protonated","0","-9999","C12 H12 O6","12","12","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"63","251.095696","251.095498941","251.095488342","1447401.4","-9999","851493.2","23.17","-1","0.042210065","0.999676767","0","0.59980606","6","0.166666667","1.416666667","N2 P1 O2","de-protonated","0","-9999","C12 H17 O2 N2 P1","12","17","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"64","251.096121","251.095923941","251.095868465","6479721.5","-9999","698475.4","110.73","-1","0.22093658","0.994158454","0.983271528","0.989803684","1","0.5","2","S1 O5","de-protonated","0","-9999","C10 H20 O5 S1","10","20","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"65","252.099452","252.099255001","252.0992233","570140.3","-9999","504056.9","7.91","-1","0.125750059","0.99713485","0.983271528","0.991589521","1","0.5","2","13C1 S1 O5","de-protonated","1","64","C9 H20 O5 S1 13C1","9","20","5","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"67","253.144824","253.144627064","253.144532735","2658450.8","-9999","602076.4","44.24","-1","0.372628623","0.975120204","0","0.585072122","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"69","255.051248","255.051051178","255.051026271","576286.5","-9999","656727.4","7.98","-1","0.09765522","0.998271103","0","0.598962662","6","0.636363636","1.090909091","O7","de-protonated","0","-9999","C11 H12 O7","11","12","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"70","255.062531","255.062334179","255.062259661","4671904","-9999","680518.2","78.96","-1","0.292157892","0.968868455","0.989958018","0.97730428","6","0.6","1.2","N2 O6","de-protonated","0","-9999","C10 H12 O6 N2","10","12","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"71","255.124079","255.123882183","255.12379729","1243048.5","-9999","667320.4","19.53","-1","0.332751167","0.980109867","0","0.58806592","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"72","256.065943","256.065746239","256.065614496","563561.2","-9999","805186","7.75","-1","0.514491909","0.953105368","0.989958018","0.967846428","6","0.6","1.2","13C1 N2 O6","de-protonated","1","70","C9 H12 O6 N2 13C1","9","12","6","2","-9999","-9999","1","-9999","-9999","-9999","-9999"
"73","257.103292","257.103095302","257.103061845","543924.1","-9999","758685.4","7.41","-1","0.130129066","0.996932141","0","0.598159284","4","0.5","1.5","O6","de-protonated","0","-9999","C12 H18 O6","12","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"74","257.13968","257.139483304","257.139447355","1170361","-9999","757885.8","18.19","-1","0.139805147","0.99645978","0","0.597875868","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"76","259.118927","259.118730423","259.11871191","815481.3","-9999","742444.2","12.06","-1","0.071447022","0.999074192","0","0.599444515","3","0.5","1.666666667","O6","de-protonated","0","-9999","C12 H20 O6","12","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"80","261.137755","261.137558544","261.137353155","1007154.8","-9999","622467","15.29","-1","0.786518392","0.893824183","0","0.53629451","2","0.272727273","2.090909091","N2 P1 O3","de-protonated","0","-9999","C11 H23 O3 N2 P1","11","23","3","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"83","262.976278","262.976081655","262.975967805","25401740","-9999","534938.2","434.32","-1","0.432930228","0.648855675","0.888663537","0.74477882","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999"
"84","262.991722","262.991525656","262.99142065","530029.8","-9999","396441","7.09","-1","0.399273078","0.971487996","0","0.582892798","5","0.666666667","1.333333333","N4 S2 O4","de-protonated","0","-9999","C6 H8 O4 N4 S2","6","8","4","4","-9999","2","-9999","-9999","-9999","-9999","-9999"
"85","262.993958","262.993761656","262.993725869","670222.1","-9999","608946.7","9.5","-1","0.136073848","0.996645917","0","0.59798755","9","0.25","0.75","S1 P1 O3","de-protonated","0","-9999","C12 H9 O3 P1 S1","12","9","3","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"86","263.979607","263.979410715","263.97932264","1868030.9","-9999","786396.3","30.07","-1","0.333645357","0.653335934","0.888663537","0.747466975","9","0.083333333","0.75","13C1 S2 P1 O1","de-protonated","1","83","C11 H9 O1 P1 S2 13C1","11","9","1","-9999","1","2","1","-9999","-9999","-9999","-9999"
"86","263.979607","263.979410715","263.979458985","1868030.9","-9999","786396.3","30.07","-1","-0.182855684","0.993951412","0","0.596370847","9","0.272727273","0.636363636","N1 S2 O3","de-protonated","0","-9999","C11 H7 O3 N1 S2","11","7","3","1","-9999","2","-9999","-9999","-9999","-9999","-9999"
"89","265.148143","265.147946785","265.147904038","16366209","-9999","601769.5","277.8","-1","0.161219355","0.953730556","0.988721841","0.96772707","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"90","266.15153","266.151333846","266.151258873","1966062.6","-9999","593051.3","31.6","-1","0.281690222","0.950534011","0.988721841","0.965809143","0","0.333333333","2.166666667","13C1 S1 O4","de-protonated","1","89","C11 H26 O4 S1 13C1","11","26","4","-9999","-9999","1","1","-9999","-9999","-9999","-9999"
"94","267.087731","267.087534902","267.087411781","783506.6","-9999","709473.1","11.39","-1","0.460976808","0.962176112","0","0.577305667","6","0.461538462","1.230769231","O6","de-protonated","0","-9999","C13 H16 O6","13","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"95","267.124128","267.123931904","267.12379729","599542.4","-9999","564374.2","8.24","-1","0.503938404","0.95496594","0","0.572979564","5","0.357142857","1.428571429","O5","de-protonated","0","-9999","C14 H20 O5","14","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"96","267.143786","267.143589905","267.143699868","760152.5","-9999","678136.3","10.99","-1","0.838639772","0.91536271","0.988721841","0.944706362","0","0.333333333","2.166666667","34S1 O4","de-protonated","1","89","C12 H26 O4 34S1","12","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","1"
"97","267.14412","267.143923905","267.143699868","639032.5","-9999","749734.2","8.91","-1","0.838639772","0.91536271","0.988721841","0.944706362","0","0.333333333","2.166666667","34S1 O4","de-protonated","1","89","C12 H26 O4 34S1","12","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","1"
"101","268.98327","268.983074016","268.983161185","4294679","-9999","645214.9","71.07","-1","-0.324070272","0.490562199","0.86849267","0.641734387","12","0.142857143","0.5","S1 P1 O2","de-protonated","0","-9999","C14 H7 O2 P1 S1","14","7","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
"103","269.131506","269.131310025","269.131205146","4482598","-9999","559460.7","74.27","-1","0.389693246","0.977486664","0.981816327","0.979218529","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"104","269.139693","269.139497025","269.139447355","4024102.8","-9999","604134.9","66.47","-1","0.184553455","0.968326019","0.994050018","0.978615618","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"106","270.134841","270.134645085","270.134559981","789130.3","-9999","793496.3","11.42","-1","0.31504241","0.9821521","0.981816327","0.982017791","4","0.214285714","1.642857143","13C1 P1 O3","de-protonated","1","103","C13 H23 O3 P1 13C1","13","23","3","-9999","1","-9999","1","-9999","-9999","-9999","-9999"
"106","270.134841","270.134645085","270.134696327","789130.3","-9999","793496.3","11.42","-1","-0.189689728","0.993492345","0","0.596095407","4","0.384615385","1.615384615","N1 O5","de-protonated","0","-9999","C13 H21 O5 N1","13","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"107","270.143152","270.142956086","270.14280219","577803.1","-9999","731383.3","7.83","-1","0.569683335","0.942813118","0.994050018","0.963307878","4","0.357142857","1.571428571","13C1 O5","de-protonated","1","104","C13 H22 O5 13C1","13","22","5","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999"
"108","270.207713","270.207517089","270.207467345","533009.5","-9999","782743.8","7.06","-1","0.184095218","0.993869383","0","0.59632163","2","0.2","1.933333333","N1 O3","de-protonated","0","-9999","C15 H29 O3 N1","15","29","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"111","271.118977","271.118781144","271.11871191","684394.9","-9999","930506.1","9.64","-1","0.255365846","0.98823715","0","0.59294229","4","0.461538462","1.538461538","O6","de-protonated","0","-9999","C13 H20 O6","13","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"112","271.155352","271.155156146","271.155097419","586222.4","-9999","823713","7.97","-1","0.216581934","0.991524772","0","0.594914863","3","0.357142857","1.714285714","O5","de-protonated","0","-9999","C14 H24 O5","14","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"122","273.098176","273.097980263","273.097976465","626023.6","-9999","579101.5","8.6","-1","0.013908189","0.999964902","0","0.599978941","4","0.583333333","1.5","O7","de-protonated","0","-9999","C12 H18 O7","12","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"123","273.134577","273.134381265","273.134361974","1254443","-9999","679025.1","19.24","-1","0.070628741","0.999095267","0","0.59945716","3","0.461538462","1.692307692","O6","de-protonated","0","-9999","C13 H22 O6","13","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"125","277.05793","277.057734501","277.057842986","1607693.3","-9999","698657.7","25.21","-1","-0.391558891","0.97256398","0","0.583538388","9","0.454545455","0.909090909","N4 O5","de-protonated","0","-9999","C11 H10 O5 N4","11","10","5","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"127","277.059914","277.059718501","277.059496756","18636558","-9999","588756.6","313.53","-1","0.800352921","0.887726249","0.98221582","0.925522077","4","0.666666667","1.666666667","N2 P1 O6","de-protonated","0","-9999","C9 H15 O6 N2 P1","9","15","6","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"128","277.072128","277.071932502","277.071761716","560078.5","-9999","571736.5","7.48","-1","0.616394903","0.933382589","0","0.560029553","8","0.428571429","1","O6","de-protonated","0","-9999","C14 H14 O6","14","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"129","277.144839","277.144643506","277.144532735","846420.9","-9999","647527.7","12.32","-1","0.39968781","0.971429588","0","0.582857753","6","0.25","1.375","O4","de-protonated","0","-9999","C16 H22 O4","16","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"131","278.063275","278.063079562","278.062851591","2221156.5","-9999","628542.3","35.42","-1","0.819852806","0.88518174","0.98221582","0.923995372","4","0.666666667","1.666666667","13C1 N2 P1 O6","de-protonated","1","127","C8 H15 O6 N2 P1 13C1","8","15","6","2","1","-9999","1","-9999","-9999","-9999","-9999"
"132","279.0513","279.051104621","279.051026271","627576.8","-9999","652164.7","8.57","-1","0.280771084","0.985797781","0","0.591478669","8","0.538461538","0.923076923","O7","de-protonated","0","-9999","C13 H12 O7","13","12","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"132","279.0513","279.051104621","279.05086408","627576.8","-9999","652164.7","8.57","-1","0.861996217","0.873870421","0","0.524322253","3","0.125","2.125","N4 S2 P1 O1","de-protonated","0","-9999","C8 H17 O1 N4 P1 S2","8","17","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"133","279.054809","279.054613621","279.054397575","580153.1","-9999","857634.8","7.77","-1","0.774208727","0.896945489","0","0.538167294","3","0.7","1.6","S1 O7","de-protonated","0","-9999","C10 H16 O7 S1","10","16","7","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"134","279.056395","279.056199621","279.056386434","1958329.1","-9999","996920.5","30.99","-1","-0.66944447","0.921901127","0","0.553140676","17","0.052631579","0.421052632","N2 O1","de-protonated","0","-9999","C19 H8 O1 N2","19","8","1","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"137","279.163782","279.163586628","279.163554103","2288834.3","-9999","590130.3","36.56","-1","0.116508222","0.997540016","0","0.59852401","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"138","280.060293","280.060097682","280.060031783","586317.6","-9999","651758.8","7.88","-1","0.235301192","0.990004089","0","0.594002453","2","0.2","2","N1 S2 P1 O2","de-protonated","0","-9999","C10 H20 O2 N1 P1 S2","10","20","2","1","1","2","-9999","-9999","-9999","-9999","-9999"
"139","281.06692","281.066724742","281.066676336","856673.2","-9999","712731.5","12.43","-1","0.172222968","0.994632552","0","0.596779531","7","0.538461538","1.076923077","O7","de-protonated","0","-9999","C13 H14 O7","13","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"139","281.06692","281.066724742","281.066514145","856673.2","-9999","712731.5","12.43","-1","0.74927982","0.903147886","0","0.541888732","2","0.125","2.375","N4 S2 P1 O1","de-protonated","0","-9999","C8 H19 O1 N4 P1 S2","8","19","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"140","283.046107","283.045911861","283.045940891","596290.5","-9999","751978.8","8","-1","-0.102562942","0.998093133","0","0.59885588","7","0.666666667","1","O8","de-protonated","0","-9999","C12 H12 O8","12","12","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"140","283.046107","283.045911861","283.0457787","596290.5","-9999","751978.8","8","-1","0.470458547","0.960635472","0","0.576381283","2","0.285714286","2.428571429","N4 S2 P1 O2","de-protonated","0","-9999","C7 H17 O2 N4 P1 S2","7","17","2","4","1","2","-9999","-9999","-9999","-9999","-9999"
"141","283.118995","283.118799865","283.11871191","839560.4","-9999","605148.3","12.07","-1","0.310667054","0.982640108","0","0.589584065","5","0.428571429","1.428571429","O6","de-protonated","0","-9999","C14 H20 O6","14","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"142","283.155305","283.155109868","283.155097419","955787.3","-9999","636347.2","14.02","-1","0.043963497","0.999649359","0","0.599789616","4","0.333333333","1.6","O5","de-protonated","0","-9999","C15 H24 O5","15","24","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"143","283.191741","283.19154587","283.191482928","602702.3","-9999","602294.2","8.11","-1","0.222257137","0.991076805","0","0.594646083","3","0.25","1.75","O4","de-protonated","0","-9999","C16 H28 O4","16","28","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"145","285.098067","285.097871984","285.097976465","558822.2","-9999","712533","7.37","-1","-0.366472304","0.975925612","0","0.585555367","5","0.538461538","1.384615385","O7","de-protonated","0","-9999","C13 H18 O7","13","18","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"146","285.116778","285.116582985","285.116603909","983847.7","-9999","587092.5","14.49","-1","-0.07338751","0.999023244","0","0.599413947","4","0.285714286","1.571428571","S1 O4","de-protonated","0","-9999","C14 H22 O4 S1","14","22","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"148","285.126355","285.126159986","285.126119766","11759016","-9999","554603.2","195.06","-1","0.141061534","0.997779141","0.996797344","0.997386422","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"149","285.134607","285.134411986","285.134361974","1538345.1","-9999","658280.4","23.78","-1","0.175399182","0.994433306","0","0.596659984","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"150","285.207358","285.207162991","285.207132993","1897646.9","-9999","584023.8","29.8","-1","0.105179719","0.997994688","0","0.598796813","2","0.25","1.875","O4","de-protonated","0","-9999","C16 H30 O4","16","30","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"152","286.129689","286.129494046","286.129474601","1730807.4","-9999","537598","27.01","-1","0.067960695","0.999162302","0.996797344","0.998216319","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","148","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999","-9999","-9999","-9999"
"152","286.129689","286.129494046","286.129610946","1730807.4","-9999","537598","27.01","-1","-0.408556324","0.970166958","0","0.582100175","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"153","287.032622","287.032427101","287.032613302","1033533.9","-9999","658842.3","15.24","-1","-0.648712054","0.926483941","0","0.555890365","6","0.636363636","1.181818182","P1 O7","de-protonated","0","-9999","C11 H13 O7 P1","11","13","7","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"154","287.150254","287.150059108","287.150012039","594119","-9999","797182.4","7.91","-1","0.163917853","0.995136509","0","0.597081905","3","0.428571429","1.714285714","O6","de-protonated","0","-9999","C14 H24 O6","14","24","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"155","287.222981","287.222786112","287.222783057","670956.7","-9999","568763","9.19","-1","0.010635244","0.999979477","0","0.599987686","1","0.25","2","O4","de-protonated","0","-9999","C16 H32 O4","16","32","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"156","289.129479","289.129284227","289.129276594","699040.1","-9999","521073.2","9.66","-1","0.026399451","0.999873551","0","0.59992413","3","0.538461538","1.692307692","O7","de-protonated","0","-9999","C13 H22 O7","13","22","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"159","291.039133","291.038938341","291.038761311","931698.6","-9999","601428.1","13.46","-1","0.608270915","0.935069112","0","0.561041467","5","0.777777778","1.444444444","N2 P1 O7","de-protonated","0","-9999","C9 H13 O7 N2 P1","9","13","7","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"160","291.051227","291.051032342","291.051026271","624819.5","-9999","561585","8.37","-1","0.020857685","0.999921065","0","0.599952639","9","0.5","0.857142857","O7","de-protonated","0","-9999","C14 H12 O7","14","12","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"160","291.051227","291.051032342","291.05086408","624819.5","-9999","561585","8.37","-1","0.578118815","0.941158207","0","0.564694924","4","0.111111111","1.888888889","N4 S2 P1 O1","de-protonated","0","-9999","C9 H17 O1 N4 P1 S2","9","17","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"161","291.090981","291.090786344","291.090783084","1111414.5","-9999","558878.8","16.44","-1","0.011200526","0.999977237","0","0.599986342","3","0.5","1.666666667","S1 O6","de-protonated","0","-9999","C12 H20 O6 S1","12","20","6","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"165","293.066989","293.066794463","293.066676336","716045.5","-9999","842863.5","9.88","-1","0.403073248","0.970950672","0","0.582570403","8","0.5","1","O7","de-protonated","0","-9999","C14 H14 O7","14","14","7","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"165","293.066989","293.066794463","293.066514145","716045.5","-9999","842863.5","9.88","-1","0.956501865","0.847040606","0","0.508224364","3","0.111111111","2.111111111","N4 S2 P1 O1","de-protonated","0","-9999","C9 H19 O1 N4 P1 S2","9","19","1","4","1","2","-9999","-9999","-9999","-9999","-9999"
"167","293.176067","293.17587247","293.175832864","31118358","-9999","565685.8","513.87","-1","0.135092454","0.987117331","0.98969075","0.988146699","5","0.235294118","1.529411765","O4","de-protonated","0","-9999","C17 H26 O4","17","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"168","293.178834","293.17863947","293.178824045","2992662","-9999","754281.6","47.62","-1","-0.629563856","0.465303925","0.85247738","0.620173307","5","0.0625","1.6875","N2 P1 O1","de-protonated","0","-9999","C16 H27 O1 N2 P1","16","27","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999"
"169","293.179436","293.17924147","293.179204167","7657494","-9999","584022.7","124.95","-1","0.127235236","0.993491354","0.97922391","0.987784376","0","0.285714286","2.142857143","S1 O4","de-protonated","0","-9999","C14 H30 O4 S1","14","30","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
