"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"5","171.066041","171.066116282","171.066282413","767894.9","-9999","987852.6","12.38","-1","-0.97115105","0.8427116","0","0.50562696","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"6","171.06627","171.066345281","171.066282413","1438526.9","-9999","1222734.7","24.93","-1","0.36751114","0.9757906","0","0.58547436","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"8","173.081727","173.081801967","173.081932477","616309.6","-9999","1278717.4","9.54","-1","-0.754035709","0.901977005","0","0.541186203","2","0.5","1.75","O4","de-protonated","0","-9999","C8 H14 O4","8","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"9","173.081919","173.081993967","173.081932477","693461.6","-9999","1140847.3","10.98","-1","0.355265344","0.977358976","0","0.586415386","2","0.5","1.75","O4","de-protonated","0","-9999","C8 H14 O4","8","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"15","189.076794","189.076866473","189.076847097","1249906.1","-9999","1003593.8","21.33","-1","0.102479101","0.998096246","0","0.598857748","2","0.625","1.75","O5","de-protonated","0","-9999","C8 H14 O5","8","14","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"23","199.061152","199.061222916","199.061197032","1354870","-9999","1138620.5","23.07","-1","0.130030687","0.996936771","0","0.598162062","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"24","205.107899","205.107968974","205.108147226","525519.1","-9999","1311314.7","7.66","-1","-0.869064264","0.871932524","0","0.523159515","1","0.555555556","2","O5","de-protonated","0","-9999","C9 H18 O5","9","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"30","209.15463","209.154699343","209.154703496","1003869.1","-9999","1123944.9","16.35","-1","-0.019857844","0.999928451","0","0.599957071","3","0.153846154","1.692307692","O2","de-protonated","0","-9999","C13 H22 O2","13","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"39","217.071662","217.071730108","217.071761716","1831717","-9999","914674.4","31.21","-1","-0.145612089","0.996160156","0","0.597696094","3","0.666666667","1.555555556","O6","de-protonated","0","-9999","C9 H14 O6","9","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"41","221.154592","221.154659471","221.154703496","875981.9","-9999","927609.7","13.84","-1","-0.199066387","0.992835444","0","0.595701267","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
