"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"10","163.016212","163.016468365","163.016569314","1043534.9","-9999","652716.3","17.5","-1","-0.61926072","0.932783046","0","0.559669828","2","0.8","1.8","P1 O4","de-protonated","0","-9999","C5 H9 O4 P1","5","9","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"16","163.017985","163.018241363","163.018286847","513341.8","-9999","1126792.1","7.59","-1","-0.279016825","0.985973451","0","0.591584071","2","0.75","2","N2 S1 O3","de-protonated","0","-9999","C4 H8 O3 N2 S1","4","8","3","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"17","163.018128","163.018384362","163.018286847","550069.8","-9999","1258613.7","8.28","-1","0.598184364","0.937136067","0","0.56228164","2","0.75","2","N2 S1 O3","de-protonated","0","-9999","C4 H8 O3 N2 S1","4","8","3","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"32","187.014568","187.014796662","187.014915544","890660.3","-9999","1067605.7","14.63","-1","-0.6356833","0.92930137","0","0.557580822","9","0.333333333","0.444444444","N2 O3","de-protonated","0","-9999","C9 H4 O3 N2","9","4","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"55","212.979482","212.979680689","212.979793338","1345741.1","-9999","895052","22.46","-1","-0.528918009","0.950505773","0","0.570303464","6","0.285714286","0.857142857","N2 S2 O2","de-protonated","0","-9999","C7 H6 O2 N2 S2","7","6","2","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"66","219.040826","219.041017692","219.041130293","1065477.3","-9999","963256.7","17.2","-1","-0.514061586","0.953181916","0","0.57190915","8","0.4","0.8","N2 O4","de-protonated","0","-9999","C10 H8 O4 N2","10","8","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"68","220.147175","220.147365415","220.147189563","647651.6","-9999","741432.7","9.68","-1","0.798791539","0.89067419","0","0.534404514","0","0.2","2.4","N1 P1 O2","de-protonated","0","-9999","C10 H24 O2 N1 P1","10","24","2","1","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"80","236.105666","236.105837993","236.105718673","5295284.5","-9999","728272.5","91.85","-1","0.50536524","0.93990245","0.957892948","0.94709865","1","0.444444444","2.222222222","N1 P1 O4","de-protonated","0","-9999","C9 H20 O4 N1 P1","9","20","4","1","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"81","237.109058","237.109228835","237.109073508","796947.8","-9999","1005137.3","12.09","-1","0.655083644","0.925088467","0.957892948","0.93821026","1","0.444444444","2.222222222","13C1 N1 P1 O4","de-protonated","1","80","C8 H20 O4 N1 P1 13C1","8","20","4","1","1","-9999","1","-9999","-9999","-9999","-9999","-9999"
"81","237.109058","237.109228835","237.109209854","796947.8","-9999","1005137.3","12.09","-1","0.080050269","0.998837944","0","0.599302767","1","0.75","2.25","N2 O6","de-protonated","0","-9999","C8 H18 O6 N2","8","18","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"82","239.128737","239.128905503","239.128882671","516468.3","-9999","745070.1","7.13","-1","0.095483055","0.998347097","0","0.599008258","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"86","241.072446","241.07261226","241.072631096","543207.9","-9999","787568.9","7.57","-1","-0.078136688","0.998892807","0","0.599335684","4","0.083333333","1.5","S2 O1","de-protonated","0","-9999","C12 H18 O1 S2","12","18","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"90","242.175994","242.176158986","242.176167217","1774454.1","-9999","1061772","29.23","-1","-0.033987202","0.999790425","0","0.599874255","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"101","248.080294","248.08045217","248.080566553","3966988.3","-9999","774096","67.32","-1","-0.461073469","0.962160552","0","0.577296331","3","0.5","2","N3 P1 O4","de-protonated","0","-9999","C8 H16 O4 N3 P1","8","16","4","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"106","253.144346","253.144498324","253.144532735","2222595","-9999","966467.4","36.69","-1","-0.135933351","0.996652828","0","0.597991697","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"112","255.061403","255.061553111","255.061411508","1274072.3","-9999","619144.8","20.09","-1","0.555174958","0.945609132","0","0.567365479","5","0.166666667","1.416666667","S1 P1 O2","de-protonated","0","-9999","C12 H17 O2 P1 S1","12","17","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"114","255.062095","255.06224511","255.062259661","7929624.5","-9999","843119.3","135.51","-1","-0.057045917","0.999605914","0.956976014","0.982553954","6","0.6","1.2","N2 O6","de-protonated","0","-9999","C10 H12 O6 N2","10","12","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"118","256.065474","256.065622952","256.065614496","1297575","-9999","943618.5","20.5","-1","0.033024377","0.99980213","0.956976014","0.982671684","6","0.6","1.2","13C1 N2 O6","de-protonated","1","114","C9 H12 O6 N2 13C1","9","12","6","2","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"120","257.04877","257.048917817","257.048918271","1037616.9","-9999","1102521.2","15.99","-1","-0.001766325","0.999999434","0","0.59999966","5","0.454545455","1.272727273","S1 O5","de-protonated","0","-9999","C11 H14 O5 S1","11","14","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"133","262.975038","262.975178976","262.975098425","739270.7","-9999","965865.6","10.69","-1","0.306308059","0.98311974","0","0.589871844","10","0.545454545","0.454545455","P1 O6","de-protonated","0","-9999","C11 H5 O6 P1","11","5","6","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"134","262.975834","262.975974975","262.975967805","2891078.8","-9999","806777.7","47.64","-1","0.027267142","0.999865103","0","0.599919062","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"136","262.990258","262.990398958","262.990354566","539528.6","-9999","625127.3","7.26","-1","0.16879909","0.9948433","0","0.59690598","14","0.2","0.333333333","P1 O3","de-protonated","0","-9999","C15 H5 O3 P1","15","5","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"138","263.979569","263.979708816","263.979458985","703301.8","-9999","789117.3","10.07","-1","0.946404091","0.849999016","0","0.50999941","9","0.272727273","0.636363636","N1 S2 O3","de-protonated","0","-9999","C11 H7 O3 N1 S2","11","7","3","1","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"143","265.147403","265.147541468","265.147523916","706647.1","-9999","1134728.7","10.08","-1","0.066199175","0.999205148","0","0.599523089","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
